LGA_CODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
LGA23190,56,25,132,43,32,13,28,20,3,358,29,24,60,12,17,3,19,3,4,175,24,4,37,4,12,3,4,3,4,103,11,3,19,4,0,0,3,3,3,47,20,3,13,4,6,3,0,3,0,49,9,0,5,0,0,0,0,0,0,20,4,5,11,7,0,3,0,0,3,36,301,113,732,281,229,178,130,154,27,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,3,0,0,0,0,6,0,0,0,3,6,5,0,5,0,19,0,0,0,0,8,0,0,4,0,14,0,0,0,4,5,5,0,0,0,18,0,0,0,6,8,3,0,3,0,19,0,3,3,3,11,6,0,0,0,22,0,3,0,4,7,0,0,0,0,17,3,3,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA23270,290,82,1258,263,355,153,539,277,41,3261,218,92,928,134,210,89,340,159,33,2210,223,77,804,94,123,49,220,95,24,1696,173,57,529,56,71,32,97,64,18,1096,286,90,587,31,56,35,97,38,12,1239,104,49,164,6,17,12,23,13,11,394,31,10,133,26,17,15,35,22,40,345,1785,657,6578,1913,1792,1121,2497,1713,303,18363,0,0,0,3,0,0,0,0,0,12,0,0,3,7,5,7,0,9,0,32,3,0,0,6,3,13,0,10,0,45,0,3,4,16,8,10,3,6,0,41,0,0,13,9,13,13,7,15,0,73,3,4,8,25,15,23,9,21,0,111,5,6,13,25,33,23,32,30,0,164,21,5,15,41,46,24,28,30,5,210,8,12,8,22,51,8,38,16,0,158,6,3,6,8,17,9,9,11,3,75,14,0,4,9,18,3,6,8,0,58,3,0,0,3,3,0,0,0,3,15
LGA23350,28,3,63,20,8,4,17,30,0,172,6,4,37,12,8,3,9,27,0,105,21,7,21,7,0,0,17,12,0,85,17,0,12,0,6,5,9,11,0,55,12,6,15,3,4,0,0,3,0,36,8,0,4,0,0,0,0,0,0,12,3,0,9,0,0,0,0,4,5,23,197,40,368,152,70,51,87,179,13,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,4,4,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA23430,275,121,1226,173,240,128,250,181,24,2621,257,99,862,58,133,99,143,80,12,1746,245,82,640,33,78,69,74,58,12,1273,157,45,381,18,23,45,28,40,8,749,284,53,344,7,28,41,23,29,6,816,129,13,57,3,15,12,9,3,0,246,28,3,117,16,24,19,18,22,22,281,1787,638,5801,1378,1295,1023,1248,1169,180,14520,0,0,0,0,3,0,0,0,0,9,3,0,0,5,3,7,0,8,0,25,0,0,3,5,4,15,0,10,0,44,0,3,0,14,9,16,3,6,0,54,0,4,3,8,9,8,0,5,3,42,3,5,11,5,10,16,4,23,0,78,7,4,10,9,30,18,23,23,0,136,13,5,21,12,17,14,17,17,3,116,10,7,3,4,15,6,11,7,3,69,10,5,0,0,8,11,0,0,0,41,5,4,0,0,7,3,0,0,0,24,3,3,0,7,0,7,0,0,0,23
LGA23670,227,93,1002,126,286,111,277,145,22,2285,226,83,688,49,139,80,121,67,21,1476,212,74,480,25,72,59,73,41,11,1051,152,49,284,12,25,36,32,30,9,624,224,61,297,15,35,48,39,27,4,741,119,16,65,9,19,21,7,5,4,258,18,12,94,19,28,6,21,17,23,243,1580,604,5073,1330,1378,947,1259,1074,180,13421,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,4,0,27,0,4,0,12,5,8,0,9,0,36,0,3,3,13,9,15,3,18,0,64,0,4,9,10,10,16,0,7,0,59,0,0,12,16,13,19,6,9,0,85,3,7,20,22,31,14,9,13,0,120,7,3,9,11,19,10,13,11,0,91,12,3,8,7,38,7,6,9,0,86,8,0,0,6,17,11,4,0,0,53,0,0,3,0,6,0,3,3,0,17,0,0,3,4,4,0,0,0,0,14
LGA23810,94,54,438,84,148,36,113,71,12,1052,61,29,295,42,87,23,75,42,13,670,70,26,260,19,37,7,52,48,10,539,49,10,220,21,16,11,62,40,4,435,81,14,433,20,30,3,174,47,17,808,45,5,212,3,3,3,47,7,0,328,11,6,73,19,7,6,16,5,14,155,671,283,2993,1036,877,443,732,618,115,7782,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,3,0,16,0,0,3,7,3,3,0,7,0,31,3,3,0,9,7,14,3,3,0,34,0,0,5,10,9,6,0,6,0,45,0,0,4,9,14,16,4,12,0,60,3,3,4,10,23,8,3,7,3,72,4,0,3,13,25,7,4,7,3,70,3,0,0,0,8,4,3,3,0,27,7,3,3,3,4,0,3,3,0,25,5,0,0,0,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,8
LGA23940,32,0,20,6,3,0,21,13,3,99,11,0,9,0,4,0,10,3,0,43,13,0,3,0,0,0,5,0,0,25,7,3,3,0,0,0,0,0,0,19,11,0,3,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,0,6,7,0,3,0,0,0,0,3,0,16,244,14,116,43,31,19,64,106,12,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA24130,53,15,189,57,40,19,42,51,0,464,43,12,116,17,27,12,32,12,0,272,38,5,65,4,16,8,19,6,0,166,24,4,34,8,3,3,8,10,0,90,12,4,46,8,4,3,4,3,0,91,8,4,8,0,3,4,0,0,0,31,4,6,18,9,3,0,6,6,0,47,303,95,1031,475,246,204,179,306,28,2869,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,4,0,3,0,16,0,0,0,3,3,3,0,3,0,17,3,0,0,11,0,4,0,4,0,23,0,0,0,3,0,3,0,0,0,13,0,3,0,0,0,3,0,4,0,13,3,0,3,3,5,7,0,0,0,25,8,0,6,3,11,3,3,3,0,33,0,0,0,3,3,0,0,4,0,15,0,0,0,4,0,0,4,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA24210,73,18,304,80,72,35,43,43,7,682,49,14,198,35,33,22,27,18,0,394,54,9,150,19,17,8,17,21,3,296,29,11,90,7,17,15,3,15,0,183,45,11,72,12,11,12,5,8,0,178,28,3,18,3,7,9,3,3,3,81,10,3,40,17,9,4,4,3,6,97,431,170,1645,849,405,382,191,344,40,4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,14,0,0,0,6,5,8,0,0,0,17,0,0,0,4,3,6,0,4,0,21,0,0,6,6,3,7,0,3,0,20,3,0,0,12,10,11,0,9,0,39,4,0,0,8,5,9,0,7,0,28,0,3,4,9,9,3,0,3,0,28,4,3,4,3,5,6,3,3,0,22,0,0,0,3,7,0,0,0,0,10,3,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
LGA24250,28,4,47,10,12,8,10,10,0,129,19,0,31,4,10,3,15,3,0,79,19,0,11,3,3,0,3,0,0,39,10,0,13,0,0,0,3,0,0,27,8,0,5,0,0,3,4,0,0,19,0,0,4,0,0,0,0,3,0,9,3,0,4,0,3,0,0,0,0,15,152,18,280,102,66,59,47,88,5,820,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA24330,89,36,304,95,99,51,90,66,7,842,48,22,212,40,68,26,67,30,12,522,54,23,157,32,26,23,29,18,5,374,41,12,98,15,8,8,18,10,6,218,60,13,121,10,7,9,14,20,3,259,28,6,22,4,4,6,0,0,0,69,6,3,29,7,7,12,10,5,12,95,528,221,1676,864,563,496,521,452,86,5396,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,7,3,3,3,3,3,7,0,5,0,25,0,0,0,8,3,7,0,7,0,21,3,4,3,5,5,8,0,10,0,36,0,4,4,18,10,11,3,15,0,53,9,0,4,12,15,9,10,10,0,66,6,0,3,14,12,8,3,5,0,58,8,0,4,0,16,0,4,3,0,30,5,3,0,3,3,4,0,3,0,21,0,3,3,0,3,0,0,3,0,18,0,0,3,0,3,0,0,0,0,8
LGA24410,144,67,724,105,150,65,125,138,20,1538,151,58,510,38,73,43,53,65,12,1011,126,31,329,37,48,24,37,39,3,676,84,27,162,13,24,22,14,24,3,372,115,27,179,10,15,20,30,19,5,413,57,7,26,3,8,7,3,3,0,116,26,6,77,20,17,3,11,15,9,183,1014,398,3551,1141,837,577,530,792,117,8945,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,4,0,15,0,0,0,8,6,5,0,3,0,27,0,0,0,12,3,8,0,6,0,37,3,0,4,9,5,7,0,9,0,39,3,3,10,12,9,3,3,8,3,50,3,0,8,14,25,10,10,14,0,78,3,3,0,8,16,0,7,10,0,60,3,4,4,0,19,11,0,3,0,51,5,3,5,0,3,3,3,7,0,33,5,0,0,0,4,0,0,0,0,8,4,0,0,0,0,0,0,0,0,7
LGA24600,527,471,1711,608,1565,288,256,320,99,5841,477,559,1344,363,1092,166,169,228,65,4465,538,589,1274,211,690,139,159,177,47,3825,441,425,977,126,286,76,144,167,39,2694,848,660,1262,118,294,117,379,226,48,3958,453,246,245,24,87,79,41,28,19,1238,64,39,216,56,73,37,36,43,85,637,4117,3666,10228,4382,6993,2260,1735,2782,711,36858,0,0,0,4,3,0,0,4,0,6,5,3,3,23,5,19,0,14,0,69,0,5,11,29,11,27,8,20,0,110,0,4,6,28,16,25,0,21,0,108,0,4,6,47,32,22,3,15,8,138,17,10,12,45,68,47,4,45,0,251,11,19,27,64,93,32,13,39,7,299,36,32,25,67,150,33,12,31,3,390,34,42,41,54,175,33,15,18,3,409,39,48,14,38,129,23,11,7,0,307,36,41,13,11,72,12,4,5,0,189,23,33,7,3,30,3,4,3,0,114
LGA24650,85,30,318,92,67,30,77,51,10,770,49,19,207,81,39,16,37,30,9,484,44,8,165,52,18,20,24,25,3,356,27,3,101,29,8,8,16,9,6,212,51,11,133,25,9,8,20,6,0,272,18,0,27,3,5,9,3,0,0,72,7,0,37,19,4,6,3,9,4,105,463,169,1857,1015,455,385,387,426,68,5225,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,19,0,0,0,0,0,12,0,6,3,30,0,0,0,7,3,10,0,7,0,27,0,0,0,14,3,8,0,3,0,33,3,0,0,10,15,3,3,10,0,49,0,0,4,9,11,5,5,14,0,46,3,3,3,12,13,3,5,3,0,46,0,0,3,8,5,0,0,3,0,16,0,0,0,3,8,3,0,0,0,26,3,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6
LGA24780,103,53,306,58,74,23,72,68,4,762,97,30,174,24,43,26,36,26,0,447,77,12,98,13,12,11,24,27,3,281,35,9,47,6,10,7,12,3,7,127,35,10,47,7,3,11,7,4,0,129,19,3,15,0,0,4,0,5,0,45,20,0,27,6,7,10,4,4,7,82,725,223,1466,577,484,341,318,457,62,4649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,13,0,0,0,3,0,5,3,3,0,24,0,0,0,3,3,8,0,4,0,29,0,0,4,12,3,10,0,4,0,29,3,3,4,16,12,16,4,4,0,56,9,3,4,14,17,8,0,10,0,63,6,3,0,3,14,5,3,7,0,39,3,0,3,0,13,3,3,3,0,31,4,0,0,5,3,3,0,0,0,15,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7
LGA24850,48,18,144,45,41,18,43,47,11,411,37,9,100,30,25,10,26,12,0,257,33,10,66,23,13,5,18,20,9,180,15,0,27,17,3,3,10,5,0,87,20,3,38,10,3,6,8,10,3,93,13,0,11,0,0,0,0,0,0,26,10,0,25,0,3,0,4,0,4,47,306,82,810,427,229,166,208,267,35,2525,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,9,0,0,3,0,0,0,0,6,0,16,3,0,0,0,0,3,0,4,0,14,0,0,0,3,0,3,0,4,0,12,0,0,5,8,6,3,0,5,0,33,3,0,0,8,3,3,4,7,0,26,3,0,3,3,7,8,3,5,0,31,3,3,0,3,0,0,3,0,0,14,0,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
LGA24900,74,14,156,21,28,9,48,66,3,423,45,6,76,6,15,9,28,37,0,225,32,7,51,3,5,6,28,31,3,165,27,4,37,3,9,0,14,22,0,107,23,0,41,0,0,0,3,10,3,83,16,0,8,3,3,3,3,3,0,43,14,0,11,9,3,0,4,11,9,66,486,74,808,284,218,150,239,397,35,2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,13,0,0,0,11,4,0,0,3,0,20,5,0,0,4,0,3,0,0,0,13,3,4,0,4,3,3,0,4,0,25,3,0,0,11,3,3,4,12,0,32,3,0,0,4,0,3,3,8,0,21,0,3,0,0,9,0,0,11,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3
LGA24970,231,119,1122,217,440,135,244,155,33,2701,226,138,844,98,260,84,153,76,19,1900,257,146,699,53,117,79,77,78,21,1525,206,121,504,29,44,47,45,31,15,1039,358,118,533,28,58,67,41,46,12,1263,179,27,71,8,3,20,12,15,5,335,25,8,107,31,36,15,24,23,32,302,1810,948,5778,1846,1940,949,1148,1091,240,15755,0,0,0,0,0,0,0,0,0,4,0,6,0,9,0,3,0,4,0,27,0,4,0,14,6,11,4,5,0,44,3,0,4,9,9,5,0,9,0,44,0,0,9,14,13,10,0,20,0,53,3,3,6,21,22,15,3,18,0,103,7,11,9,21,40,17,10,13,0,123,4,3,17,18,46,3,12,10,0,108,9,6,8,16,43,9,7,10,0,103,11,4,11,5,18,3,5,11,3,64,10,11,8,3,14,9,3,0,0,51,4,3,4,0,0,3,0,0,0,16
LGA25060,93,44,455,113,125,53,45,60,13,995,88,39,275,41,76,32,40,31,5,626,82,36,195,23,41,19,23,20,5,450,41,18,130,14,12,12,18,14,0,252,83,21,133,13,20,18,4,18,0,310,31,8,27,5,0,8,7,0,0,90,18,3,53,16,3,10,6,8,6,129,646,296,2326,985,661,467,276,429,72,6149,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,13,0,3,0,4,4,13,0,4,0,27,0,4,3,8,0,6,3,3,0,27,3,0,0,17,7,8,0,0,0,32,3,0,9,19,12,0,0,7,0,48,0,7,3,6,13,15,3,5,0,52,4,5,0,8,16,11,0,4,0,47,10,3,6,4,13,6,0,3,3,44,0,0,3,0,6,0,0,0,0,14,0,3,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3
LGA25150,31,4,90,18,25,7,35,27,5,237,23,10,65,11,9,3,23,8,0,155,16,3,41,0,7,0,25,3,7,107,14,4,15,0,3,3,14,4,0,56,15,3,24,0,0,3,6,4,0,54,4,0,9,0,0,0,4,0,0,22,7,0,11,0,3,0,0,3,0,26,228,53,537,156,153,76,192,168,29,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,4,0,0,3,0,5,0,0,0,0,3,0,0,3,0,3,0,0,0,4,0,0,0,3,0,7,0,0,0,3,0,0,0,3,0,13,0,0,0,4,3,0,0,0,0,6,4,0,3,0,6,0,0,3,0,19,0,4,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA25250,109,63,442,116,69,52,58,75,12,987,56,31,336,52,44,24,24,40,5,625,74,31,225,40,27,21,25,25,8,467,45,14,122,24,13,17,16,18,4,262,72,15,128,14,15,10,11,12,4,278,36,3,18,3,3,7,6,3,5,88,9,5,49,10,10,10,7,9,12,121,600,301,2591,1117,500,431,348,513,101,6502,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,0,3,0,16,0,0,0,4,0,7,0,0,0,23,0,3,0,0,10,5,3,3,0,26,3,0,4,11,5,13,0,7,0,42,0,3,6,11,10,3,0,6,0,49,0,0,10,14,12,5,4,10,0,55,3,3,8,13,15,4,3,4,0,46,0,0,3,7,8,3,0,3,0,23,3,0,4,3,0,0,3,0,0,17,0,3,0,3,0,0,3,0,0,14,3,0,0,0,3,0,0,0,0,8
LGA25340,233,65,900,185,128,76,108,151,16,1865,148,56,608,79,74,48,42,72,8,1140,136,27,400,39,42,25,41,56,10,770,88,20,217,24,21,17,38,36,7,462,98,20,227,14,16,25,25,21,7,452,40,8,62,3,7,18,3,5,8,154,24,5,109,31,10,16,5,14,26,249,1257,431,4679,1861,926,859,534,1097,145,11783,0,0,0,3,3,5,0,0,0,8,0,0,3,3,0,13,0,8,0,30,0,0,4,7,6,13,0,13,0,42,0,0,0,13,11,16,0,10,0,53,0,0,3,10,8,11,0,7,0,46,11,3,13,30,18,22,3,16,0,111,8,0,10,29,17,19,9,23,3,116,12,4,27,18,23,11,3,10,0,100,5,7,12,5,18,3,0,0,0,57,5,6,9,5,8,3,0,0,0,37,8,3,0,3,3,3,0,0,0,17,3,0,0,3,0,0,0,0,0,8
LGA25430,24,13,90,33,12,8,25,30,0,234,19,4,47,42,3,3,7,12,0,149,16,6,32,19,4,0,3,0,0,87,7,0,27,11,4,0,3,0,0,53,13,3,15,3,0,0,3,0,0,40,3,0,3,0,0,4,0,3,0,14,3,0,5,5,0,3,3,3,0,23,180,54,469,248,85,66,95,280,16,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,16,0,0,0,0,3,4,0,10,0,20,3,0,0,3,3,0,0,11,0,20,4,0,0,0,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA25490,58,11,74,10,8,9,37,41,3,240,33,0,29,3,6,3,26,26,0,131,24,4,28,4,4,0,10,20,3,102,17,0,39,3,8,0,10,5,3,88,19,0,25,0,5,0,9,5,0,74,12,0,4,0,0,0,0,3,0,27,4,0,12,0,0,3,3,3,0,21,342,27,395,110,77,54,139,218,14,1379,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,13,3,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,3,0,6,3,0,0,0,3,0,3,0,0,16,0,0,0,3,3,0,0,0,0,10,3,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
LGA25620,35,5,54,10,8,9,14,11,0,140,12,0,42,3,0,0,11,6,0,77,12,0,25,0,6,0,6,3,0,55,4,0,9,0,0,0,0,0,0,18,8,0,12,3,0,0,0,0,0,26,0,0,3,0,0,0,0,0,0,9,3,0,11,0,0,0,0,3,0,18,169,34,335,126,81,40,65,131,10,992,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,7,0,3,3,3,8,3,0,0,0,16,3,0,0,3,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA25710,58,16,219,28,25,22,24,25,5,424,29,10,143,24,21,10,11,12,5,264,45,8,122,10,11,11,6,17,0,227,21,0,67,4,3,3,3,3,0,112,18,4,55,5,9,4,0,3,0,98,12,9,18,0,3,3,0,0,0,43,7,0,29,0,5,3,3,3,6,59,298,86,1142,388,209,142,104,181,27,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,11,0,0,3,9,0,0,0,0,0,15,0,0,0,3,5,0,3,0,0,14,0,3,0,3,0,0,0,3,0,17,4,0,3,3,4,0,0,0,0,7,3,0,3,8,5,0,0,6,0,25,0,0,3,4,3,0,0,0,0,16,0,0,0,0,5,0,0,0,0,9,0,0,3,0,3,3,0,0,0,5,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
