LGA_CODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,5,6,0,3,0,3,0,3,0,8,3,5,15,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,9,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,4,0,4,3,5,0,12,0,0,18,4,10,0,19,4,28,0,34,6,19,79,8,20,0,31,6,38,0,47,24,21,117
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,5,0,0,0,0,0,3,0,5,0,0,7,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,9,0,9,3,3,0,8,0,3,11,0,5,0,5,0,7,0,7,0,0,19,4,15,0,20,8,22,0,33,12,17,77,4,33,0,36,13,36,0,49,26,22,127
LGA55110,0,7,4,0,0,4,0,0,13,0,3,0,3,6,0,0,6,0,0,10,0,0,0,0,21,3,0,25,0,0,28,3,0,0,4,4,3,0,12,0,3,14,3,4,0,11,9,15,0,18,3,12,41,16,13,0,28,49,20,0,65,28,22,141,15,9,0,21,0,0,0,0,244,6,275,27,17,0,44,4,0,0,4,271,3,322,35,39,0,67,121,20,0,139,64,6,277,22,31,0,55,133,20,0,152,11,3,218,56,99,0,154,321,84,0,406,28,5,586,31,52,0,81,62,43,0,109,15,13,210,39,164,4,199,94,253,3,345,142,95,784,208,409,4,620,727,424,3,1157,778,131,2686
LGA55180,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,3,0,6,3,0,0,3,8,4,18,0,3,0,3,0,0,0,0,37,0,45,0,3,0,3,0,0,0,0,47,3,49,0,6,0,6,4,0,0,4,3,0,14,0,9,0,13,3,0,0,3,0,0,19,0,9,0,15,5,6,0,12,5,3,31,0,10,0,10,0,5,0,12,4,3,30,4,45,0,56,5,25,0,33,10,39,138,9,91,0,103,19,45,0,62,106,51,321
LGA55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,4,0,0,7,0,0,0,3,0,3,0,3,0,0,11,0,7,0,10,0,21,0,21,6,8,38,4,14,0,18,4,30,0,31,11,8,61
LGA55320,0,3,15,0,0,13,0,0,19,0,0,0,4,24,0,0,26,3,0,32,5,9,0,10,82,14,0,96,0,3,114,3,7,0,6,20,5,0,30,3,3,47,3,12,0,11,26,30,0,50,10,24,98,15,29,0,45,160,47,0,207,55,32,338,7,6,0,15,0,0,0,0,334,5,360,13,10,0,26,8,0,0,10,389,7,426,27,28,3,54,357,21,0,373,51,7,486,29,30,0,60,426,29,0,453,8,0,527,106,109,0,218,1384,275,8,1673,55,22,1974,78,83,0,165,329,231,0,564,63,12,808,120,229,7,359,303,662,10,980,224,160,1713,386,506,6,895,2815,1218,25,4056,1134,216,6292
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,6,0,5,0,11,3,6,0,5,0,5,25,0,15,0,15,5,5,0,9,3,5,34
LGA55460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,5,0,3,0,3,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,15,0,15,0,3,0,3,3,0,0,3,0,0,11,0,0,0,0,3,0,0,3,0,0,5,3,9,0,12,5,0,0,5,0,0,17,0,3,0,3,0,0,0,4,0,0,3,0,10,0,11,3,8,0,10,0,16,35,3,29,0,31,14,11,0,19,30,11,95
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,4,0,4,0,4,0,4,4,3,16
LGA55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,4,6,3,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,10,0,10,0,3,0,4,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,10,0,4,0,4,0,0,0,0,0,0,10,0,8,0,11,3,13,0,14,4,14,41,3,31,0,31,8,14,0,14,20,11,81
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,8,0,6,0,6,0,4,0,3,0,3,16
LGA55740,0,0,3,0,0,3,0,0,3,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,6,0,0,6,0,0,6,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,18,0,0,17,4,0,19,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,11,0,13,0,5,0,5,22,0,0,22,0,0,33,4,0,0,8,46,3,0,47,0,0,54,3,8,0,8,87,10,0,98,4,5,117,11,8,0,13,31,13,0,47,0,0,61,10,16,0,30,27,51,0,83,14,13,129,31,30,0,64,217,80,0,296,44,10,416
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,8,0,3,0,3,0,0,0,3,3,3,12
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,13,0,5,0,5,0,0,0,0,3,3,13
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,5,0,3,0,5,0,0,0,0,0,4,9
LGA56090,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,3,0,0,0,0,6,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,5,0,8,3,6,13,3,10,0,8,12,6,0,16,12,6,40,4,7,0,6,0,0,0,0,87,0,99,3,3,0,7,0,0,0,0,91,5,98,4,11,0,20,43,5,0,46,10,0,81,5,11,0,18,39,16,0,50,9,0,72,24,28,0,53,110,20,0,133,7,3,198,3,16,0,18,27,18,0,48,8,4,84,19,63,0,90,38,106,0,140,40,46,317,68,137,0,206,248,169,0,414,260,51,937
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,0,0,4,0,4,0,4,5
LGA56230,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,9,0,9,0,10,0,0,0,4,9,5,25,0,3,0,5,0,0,0,0,35,0,37,0,5,0,4,0,0,0,0,33,0,39,5,8,0,12,9,0,0,12,10,0,39,3,16,0,17,15,0,0,18,3,0,39,10,21,0,30,28,8,0,33,0,6,69,0,10,0,14,9,3,0,17,0,0,33,0,33,0,35,15,48,0,64,19,38,152,19,99,0,119,73,71,0,140,107,45,411
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,6,3,3,13,0,6,0,6,0,6,0,6,5,4,24
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,3,10,0,3,0,3,0,3,0,4,4,3,17
LGA56460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,3,0,8,0,3,0,4,3,6,0,4,8,0,19,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,11,0,9,3,3,0,4,3,3,0,7,3,0,14,0,7,0,7,0,0,0,5,0,0,8,3,5,0,5,4,3,0,6,3,6,22,0,4,0,4,4,5,0,7,0,3,17,7,20,0,28,0,29,0,27,10,33,96,14,35,0,52,18,40,0,55,28,38,167
LGA56580,0,0,3,0,0,3,0,0,3,0,0,0,0,12,0,0,7,0,0,7,3,4,0,6,35,7,0,38,0,0,48,3,0,0,3,22,10,0,25,3,0,35,3,4,0,7,8,21,0,26,7,9,57,8,8,0,19,75,37,0,105,13,11,154,0,0,0,0,0,0,0,0,45,0,45,0,3,0,3,3,0,0,3,39,0,41,0,10,0,16,64,3,0,75,8,0,93,6,7,0,10,114,6,0,124,3,0,141,26,42,0,62,483,85,3,574,13,16,663,27,37,0,62,155,160,3,315,38,13,423,52,115,0,166,176,453,0,630,94,107,996,111,211,0,317,1001,713,3,1713,230,128,2395
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,14,0,0,0,3,3,3,0,3,4,7,18
LGA56730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,12,0,4,0,4,3,0,0,4,6,10,21,0,5,0,0,0,0,0,0,22,0,22,0,3,0,3,0,0,0,0,28,0,34,0,8,0,11,6,0,0,6,4,0,18,0,8,0,3,0,0,0,0,0,0,12,0,20,0,19,13,0,0,14,0,0,33,0,7,0,7,3,13,0,14,5,3,33,8,57,0,66,8,41,0,56,24,37,175,10,107,0,116,31,61,0,91,84,37,329
LGA56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,3,0,0,3,0,4,0,4,0,0,0,0,0,0,3,4,3,0,8,3,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,3,0,8,3,10,27,3,15,0,17,9,3,0,11,10,14,50
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,3,9
LGA56930,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,11,4,0,17,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,3,0,0,3,10,0,13,0,0,0,0,24,0,0,24,0,0,28,0,0,0,0,28,3,0,29,0,0,29,5,3,0,4,77,7,0,82,3,3,93,3,3,0,4,20,8,0,25,4,0,29,0,3,0,3,3,19,0,23,9,3,40,7,11,0,16,149,34,0,180,39,6,241
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,4,8,0,10,0,4,0,4,0,5,25,3,14,0,20,3,12,0,13,7,8,42
LGA57080,0,5,24,3,0,27,3,0,38,0,3,0,7,25,4,0,30,0,0,38,13,9,0,17,153,14,0,165,9,7,196,13,14,0,28,49,42,0,84,11,12,136,12,44,0,53,36,128,0,168,32,58,312,38,72,0,111,284,188,3,483,89,77,757,6,3,0,5,0,0,0,0,137,3,147,9,15,0,25,6,0,0,6,144,3,181,25,49,0,75,224,24,4,251,39,8,365,49,62,0,108,411,55,0,465,30,5,615,277,211,4,492,2024,644,5,2674,203,71,3439,256,273,4,526,728,901,10,1635,275,61,2499,316,725,11,1046,634,2661,20,3320,705,442,5507,935,1331,10,2278,4034,4280,35,8350,1528,597,12755
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,14,0,3,0,3,0,4,0,4,3,3,17
LGA57210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,4,4,0,5,0,0,0,0,0,3,8,3,0,0,3,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,21,0,22,0,3,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,0,0,3,0,0,11,0,3,0,8,0,0,0,0,0,3,5,7,11,0,13,0,10,0,11,4,33,57,13,24,0,35,4,10,0,16,36,34,119
LGA57280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,3,0,5,0,3,0,0,11,0,7,0,7,0,3,0,4,7,3,25,0,10,0,10,0,12,0,15,9,3,39,0,4,0,3,0,0,0,0,34,0,38,3,4,0,7,0,0,0,0,26,0,30,0,8,0,7,3,0,0,4,0,0,11,0,7,0,5,3,0,0,3,3,3,18,9,18,0,27,13,4,0,18,0,3,56,3,35,0,36,4,27,0,33,6,3,83,6,67,0,68,12,83,0,95,41,53,260,26,138,0,164,34,126,0,160,110,63,497
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,3,3,11,0,8,0,9,0,0,0,0,3,3,20
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,4,3,0,9,4,3,20
LGA57490,0,8,8,0,0,7,3,0,21,3,0,0,5,10,0,0,7,3,0,18,3,9,0,15,34,11,0,48,4,0,67,4,5,0,10,10,5,0,13,3,0,19,6,8,0,17,19,23,0,39,3,16,76,17,29,0,44,76,37,0,116,48,19,229,27,16,0,37,3,0,0,3,398,3,444,24,20,0,42,3,0,0,3,444,4,496,37,36,0,77,205,20,0,229,73,7,382,34,49,0,86,206,27,0,228,13,8,339,78,136,0,219,493,134,3,633,43,15,911,39,68,0,104,106,142,0,243,21,14,381,54,209,5,262,133,411,0,544,171,145,1117,290,535,5,828,1147,733,6,1890,1153,198,4069
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,3,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,4,0,3,0,0,8,3,3,0,4,7,8,0,14,3,4,29,3,5,0,8,0,0,0,0,45,0,54,3,3,0,3,0,0,0,0,38,0,49,8,12,0,20,13,0,0,13,6,0,39,3,6,0,12,18,0,0,17,3,0,27,11,12,0,23,53,7,0,59,3,5,86,0,4,0,8,14,12,0,20,3,0,36,6,27,0,34,19,41,0,55,19,24,133,33,76,0,103,105,59,0,168,120,37,429
