LGA_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
LGA55180,0,0,8,0,0,0,0,8,0,0,0,0,0,0,121,6,19,7,5,149,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,38,0,3,4,0,45,39,3,6,3,0,54,1591,113,172,109,37,2019,2378,254,374,180,62,3254,5,0,0,0,0,6,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,8,0,3,0,0,14,0,0,0,3,0,8,8,0,0,0,0,8,16,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,23,3,6,5,0,37,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,3,0,0,10,0,0,0,0,0,3,4,3,3,0,0,12,77,8,4,11,7,105,0,0,0,0,0,0
LGA55250,0,0,3,0,0,0,0,3,0,0,0,0,0,0,24,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,10,0,0,0,0,10,251,9,6,0,0,267,646,5,12,5,6,672,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,100,0,0,0,0,101,3,0,0,0,0,3
LGA55320,3,127,108,6,6,0,3,127,7,0,0,0,0,7,2189,95,126,10,18,2431,103,3,7,0,0,115,87,3,16,4,3,116,192,7,6,4,0,210,1273,56,62,16,6,1412,183,3,8,0,9,207,21758,953,1245,277,141,24370,19181,1516,1534,296,139,22669,127,12,19,0,3,154,535,53,41,26,8,667,81,11,9,3,0,97,12,0,0,0,0,18,17,0,0,0,0,20,18,0,0,0,0,24,169,11,22,6,0,207,13,0,0,0,0,10,167,12,17,4,4,201,1186,65,38,10,4,1298,364,47,41,9,0,461,143,18,13,3,0,181,24,0,0,0,0,31,327,11,25,8,5,372,185,28,20,4,3,245,91,3,13,0,0,111,191,37,25,3,7,264,13,9,0,0,0,23,906,92,98,28,3,1133,6,0,0,0,0,8,77,3,12,5,3,102,1007,66,70,13,10,1168,86,3,6,0,0,96
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,107,0,0,3,0,107,359,0,3,3,0,362,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,3,55,0,0,0,0,0,0
LGA55460,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25,4,4,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,9,11,0,0,0,0,13,592,37,40,33,4,709,922,105,113,61,10,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,0,3,0,0,70,0,0,0,0,0,0
LGA55530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,9,12,3,0,74,92,21,21,3,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
LGA55600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,3,0,0,0,0,6,17,4,3,4,0,26,426,32,52,31,10,552,640,97,131,66,14,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,21,3,3,0,0,31,0,0,0,0,0,0
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,75,6,15,9,0,102,139,11,38,16,3,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0
LGA55740,0,8,4,0,0,0,0,7,0,0,0,0,0,0,128,8,14,0,0,152,12,0,3,0,0,13,4,0,0,0,0,4,19,0,0,0,0,14,120,3,4,0,3,129,10,0,3,0,0,15,1321,74,93,31,4,1532,1098,153,116,32,3,1404,6,0,0,0,0,10,26,0,0,3,0,26,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,13,0,0,0,0,0,0,8,0,0,0,0,8,72,0,0,0,0,74,9,0,0,0,0,9,8,0,0,0,0,10,0,0,0,0,0,0,21,0,0,0,0,21,14,3,6,0,0,20,16,4,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,17,4,8,3,0,31,0,0,0,0,0,0,0,0,0,0,0,3,48,8,4,0,0,57,0,0,0,0,0,5
LGA55810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,62,3,3,0,0,71,117,6,11,0,6,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0
LGA55880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,51,10,29,16,5,117,82,31,75,35,6,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,10,16,11,0,101,116,18,49,28,4,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0
LGA56090,0,4,4,0,0,0,0,10,0,0,0,0,0,0,423,39,86,17,3,579,15,7,3,0,0,19,4,0,3,0,0,8,24,3,3,0,0,25,143,9,16,5,3,178,47,3,8,0,3,66,3413,260,503,141,40,4355,4274,536,744,150,46,5748,13,3,4,0,0,23,81,0,5,4,0,89,11,0,0,0,0,13,6,0,3,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,22,5,8,0,0,42,0,0,0,0,0,3,5,0,0,0,0,5,147,18,10,3,0,175,14,0,3,0,0,16,5,0,3,0,0,11,0,0,0,0,0,4,47,3,7,3,0,61,33,9,4,3,0,48,7,0,0,0,0,7,12,0,0,0,0,15,0,0,0,0,0,0,44,6,5,0,0,53,0,0,0,0,0,7,19,6,13,3,0,36,285,25,64,7,0,373,12,0,0,0,0,12
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,21,21,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56230,0,0,5,0,0,0,0,7,0,0,0,0,0,0,207,16,19,11,0,251,9,0,0,0,0,9,3,0,0,0,0,4,7,0,0,0,0,5,23,3,3,0,0,24,27,0,3,0,0,30,1800,123,166,74,23,2186,3312,218,324,109,41,4005,7,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,41,8,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,11,3,4,0,0,20,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,5,0,0,0,19,0,0,0,0,0,0,13,0,0,0,0,18,170,9,11,4,0,201,3,0,0,0,0,3
LGA56300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,3,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,3,158,10,35,22,3,225,221,23,62,38,5,349,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,23,0,5,3,0,34,0,0,0,0,0,0
LGA56370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,7,108,14,13,19,0,157,153,49,60,34,6,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,12,0,0,0,0,0,0
LGA56460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6,5,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,19,0,0,0,0,19,32,0,3,0,4,36,1069,38,82,46,16,1250,1417,117,209,76,19,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,11,0,0,0,0,0,0,3,0,0,0,0,5,22,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,11,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,3,62,7,10,0,0,69,5,0,0,0,0,5
LGA56580,0,67,34,0,0,0,0,37,6,0,0,0,0,10,1381,42,51,8,3,1489,62,0,3,0,0,66,62,3,0,0,0,69,86,5,0,0,0,93,841,8,21,3,9,880,74,6,0,0,10,91,11449,323,361,91,57,12282,9904,572,490,101,55,11126,97,3,4,0,0,105,222,19,17,0,0,264,33,0,0,0,0,34,19,0,0,0,0,19,11,0,0,0,0,11,35,0,0,0,0,35,92,3,6,0,0,101,15,0,0,0,0,15,87,4,4,0,0,107,715,13,15,0,8,756,94,5,6,0,0,108,66,5,3,0,0,75,17,0,0,0,0,17,352,9,10,0,0,368,87,3,9,3,0,100,64,5,5,0,0,76,64,0,3,0,0,67,3,0,0,0,0,3,425,24,24,3,0,471,8,0,0,0,0,5,65,3,3,0,0,69,557,20,32,0,0,603,55,0,3,0,0,61
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,125,0,0,0,0,130,202,0,3,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
LGA56730,0,0,0,0,0,0,0,3,0,0,0,0,0,0,170,4,16,4,0,194,4,0,3,0,0,8,3,0,0,0,0,6,13,0,0,0,0,13,30,0,0,0,0,35,48,3,4,3,4,63,1940,67,135,62,37,2234,2690,186,253,104,51,3281,3,0,0,0,0,7,9,0,3,4,0,13,3,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,3,49,0,0,0,0,53,5,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,15,3,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,11,0,0,0,0,0,0,6,0,3,0,0,13,132,4,13,0,3,147,4,0,0,0,0,4
LGA56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,4,0,0,26,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,5,10,0,0,0,0,7,234,32,57,35,4,361,353,84,131,68,5,637,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,5,4,0,32,0,0,0,0,0,0
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,4,0,26,29,7,16,11,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,4,0,0,0,0,4,0,0,0,0,0,0,81,3,4,0,0,97,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,29,0,3,0,0,32,4,0,0,0,0,4,615,29,41,11,0,701,570,51,63,10,3,705,3,0,0,0,0,3,12,3,0,0,0,16,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,31,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,4,0,3,0,0,7,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,23,5,3,0,0,28,0,0,0,0,0,0
LGA57000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,149,9,7,9,0,185,526,26,27,23,9,607,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,62,0,0,0,0,71,0,0,0,0,0,0
LGA57080,3,294,278,5,7,4,0,294,18,0,3,0,0,17,6569,97,78,13,27,6783,337,3,10,3,0,354,470,21,27,13,3,525,445,3,4,0,0,456,4211,65,84,14,21,4390,434,6,10,8,23,477,59253,955,827,204,290,61526,63847,2254,1409,147,291,67941,573,17,7,0,0,599,1948,107,51,30,4,2152,212,3,12,0,0,221,104,4,3,0,0,113,102,0,3,0,0,108,223,3,4,0,3,238,590,27,21,0,3,645,52,10,11,0,0,72,665,29,22,5,8,725,4307,93,55,12,23,4493,1075,36,12,3,3,1128,494,21,16,7,3,537,74,5,9,0,0,88,1659,55,34,7,8,1760,577,41,30,5,8,661,597,12,14,0,3,625,577,45,16,18,8,663,41,6,3,3,0,51,3192,111,70,19,19,3411,33,3,0,0,0,37,347,22,6,0,3,383,4028,111,79,10,40,4259,380,12,3,0,4,399
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,104,19,19,16,0,158,134,49,53,30,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,19,0,0,0,0,0,0
LGA57210,0,0,3,0,0,0,0,3,0,0,0,0,0,0,50,5,13,6,0,77,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,24,9,0,0,3,3,14,596,32,98,86,8,826,970,83,236,141,30,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,9,39,3,9,0,0,55,0,0,0,0,0,0
