LGA_CODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
LGA11350,42,4,8,3,4,13,0,0,73,0,0,0,0,0,0,0,0,0,54,5,12,7,17,14,0,6,106,9,0,0,0,3,0,0,0,11,56,5,10,8,14,11,0,5,115,22,6,3,4,3,6,0,0,52,93,5,18,25,20,21,3,9,189,83,17,22,26,51,70,13,13,299,26,3,4,9,3,0,0,0,50,19,5,0,4,0,0,0,3,33,14,0,0,0,3,4,0,0,29,31,0,3,7,8,0,0,0,46,80,16,28,20,23,23,0,11,193,44,3,5,9,10,15,0,9,98,28,0,4,0,8,0,0,0,40,82,9,22,12,24,11,0,12,178,139,16,28,23,27,16,4,9,247,37,3,4,11,8,6,3,4,71,31,6,11,10,14,4,0,0,66,62,10,13,18,9,16,0,15,136,938,122,187,204,241,221,28,100,2043,5,3,0,4,0,3,0,0,14,0,0
LGA11400,24,0,4,0,4,6,3,5,53,11,3,0,3,4,0,0,0,22,14,0,5,4,3,0,0,0,30,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,13,0,4,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,14,14,0,3,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,0,12,127,10,18,14,16,15,3,14,227,3,0,4,0,3,9,0,0,23,3,0
LGA11450,21,3,4,0,3,0,0,0,32,3,0,0,0,0,0,0,0,10,83,8,8,5,16,0,0,3,124,12,0,4,0,0,0,0,0,29,192,20,30,25,33,39,0,11,356,53,8,17,8,10,10,0,0,102,174,26,30,17,27,12,0,11,289,23,4,15,10,10,19,0,3,84,104,6,18,6,8,3,0,3,153,10,0,0,0,0,0,0,0,6,28,3,4,3,0,0,0,4,46,29,3,0,3,0,5,0,0,39,80,12,12,4,14,4,0,0,126,38,5,7,6,3,10,0,0,70,50,3,9,9,10,4,0,3,78,114,15,15,23,17,12,0,3,192,211,27,34,25,15,20,0,20,353,11,0,3,0,0,0,0,0,23,54,3,3,4,4,9,0,3,91,67,3,13,15,8,9,0,10,127,1362,154,219,162,173,159,4,74,2318,35,9,5,7,9,14,0,0,76,0,7
LGA11500,5,0,0,0,0,0,0,0,10,12,0,0,3,0,0,0,0,15,430,48,60,47,47,46,0,19,700,18,3,4,7,3,8,0,0,47,189,19,27,23,35,34,0,11,341,109,7,14,12,8,19,0,6,178,257,29,57,52,29,33,0,15,479,105,4,38,42,24,17,4,6,237,211,26,27,14,17,22,3,8,327,19,0,3,3,3,5,0,3,43,64,7,10,7,3,3,0,0,94,48,7,6,3,7,4,0,3,83,84,14,10,9,10,8,0,4,135,86,12,17,10,15,9,0,6,154,185,11,15,8,14,5,0,10,245,381,37,50,25,19,28,3,15,556,501,63,62,74,49,44,0,18,810,26,9,5,3,5,0,0,3,46,112,12,8,10,9,13,0,5,171,150,11,28,22,28,25,4,21,293,2992,330,457,373,329,323,20,144,4967,11,0,5,0,3,0,0,0,15,7,3
LGA11520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,17,38,46,44,44,4,7,325,25,4,12,4,4,9,0,0,55,107,13,30,25,35,63,3,10,284,141,18,48,25,34,34,4,0,310,112,20,42,27,26,41,4,5,286,86,8,18,34,30,33,4,9,225,43,3,14,12,13,9,0,0,99,50,3,13,10,17,11,0,5,105,225,48,64,41,49,45,0,11,474,36,3,4,4,5,0,0,3,53,188,33,47,33,53,49,0,9,407,60,6,12,13,9,19,0,3,125,30,7,10,4,7,5,0,0,59,88,12,22,12,14,12,0,7,163,370,56,77,57,54,59,3,5,693,25,0,6,7,7,10,0,0,53,104,13,18,25,36,31,3,3,225,67,8,18,19,18,23,0,20,172,1876,272,481,397,465,505,41,84,4117,3,0,0,0,0,0,0,0,3,0,0
LGA11570,10,0,3,0,0,0,0,0,21,8,0,4,3,0,0,0,0,21,643,86,82,97,84,84,9,22,1109,53,5,12,7,10,7,0,3,96,325,46,92,46,86,121,8,19,752,236,47,41,22,39,32,4,19,446,360,34,67,55,45,51,3,14,633,119,22,41,37,36,38,3,8,309,376,52,78,53,45,53,3,25,683,54,7,12,6,6,3,0,0,87,91,12,15,15,7,10,0,3,153,83,10,9,6,11,10,3,0,127,171,27,15,25,26,29,5,3,309,119,18,14,22,15,32,5,5,233,240,27,41,19,18,15,5,16,387,463,53,63,59,56,57,6,10,773,528,84,101,98,104,79,10,23,1026,37,4,13,8,9,10,0,5,86,181,21,28,26,23,28,3,12,322,275,28,42,48,55,46,3,34,530,4373,596,767,659,696,712,72,231,8100,16,5,0,4,3,9,0,0,44,10,0
LGA11600,12,3,0,3,14,11,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,25,4,3,7,19,26,3,0,93,3,0,0,0,13,20,5,0,47,0,0
LGA11650,45,5,4,7,0,6,0,0,63,23,7,0,7,3,4,0,3,45,487,61,103,83,77,46,0,18,871,55,8,5,13,6,4,0,3,90,479,41,84,73,77,54,0,32,844,145,10,21,31,23,12,0,8,249,630,84,114,103,99,64,3,36,1128,297,46,88,111,110,68,3,30,756,247,15,20,20,20,14,0,15,340,87,11,26,22,20,14,0,6,183,171,19,31,24,7,6,0,3,274,134,8,18,16,9,10,3,3,198,407,57,56,58,77,44,3,8,706,224,32,29,30,31,22,3,11,381,365,29,32,42,39,16,0,22,536,477,55,67,72,63,30,0,13,783,1405,178,206,257,219,184,16,56,2522,81,10,16,28,20,17,0,3,175,280,46,42,37,37,26,3,16,487,272,38,37,42,48,26,0,30,505,6318,752,996,1075,980,667,38,304,11131,29,4,5,4,8,6,0,0,63,3,0
LGA11700,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0
LGA11720,24,0,0,3,4,0,0,0,31,13,0,0,4,4,0,0,0,30,67,4,4,12,7,3,0,3,110,3,0,0,0,0,0,0,0,7,28,0,5,3,3,3,0,0,50,4,0,0,0,0,0,0,0,4,53,3,9,7,5,4,0,3,90,69,12,20,14,11,13,0,3,142,22,0,0,4,3,0,0,3,29,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,7,0,0,0,0,3,0,0,8,31,0,0,4,3,0,0,5,48,12,3,3,0,0,3,0,0,28,61,3,5,3,6,0,0,6,77,54,3,0,7,7,3,0,4,86,67,3,8,15,17,9,0,0,119,11,0,0,3,4,0,0,0,19,16,3,3,0,3,0,0,3,30,14,3,3,0,3,3,0,3,28,566,45,78,84,90,65,0,26,950,3,0,3,0,3,9,0,0,13,0,0
LGA11730,30,0,3,0,3,0,0,3,46,0,0,0,0,0,0,0,0,0,28,0,0,3,0,7,0,3,42,4,0,3,0,0,0,0,0,8,44,3,10,0,11,11,0,3,84,9,0,3,0,3,0,0,0,15,61,5,3,5,3,4,0,3,82,51,0,6,0,3,8,0,5,80,23,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,7,33,4,3,3,6,3,0,0,51,12,0,0,3,3,5,0,0,19,57,4,7,5,0,0,0,0,75,53,5,4,6,3,6,0,6,90,136,14,15,12,15,11,3,15,221,13,0,0,0,3,4,0,0,24,18,3,0,3,0,3,0,0,33,23,3,3,0,0,3,0,6,31,630,51,56,57,60,77,3,42,971,4,4,0,3,11,3,0,0,27,0,0
LGA11750,7,0,0,0,0,3,0,0,9,23,3,3,5,13,8,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,8,8,0,0,0,3,0,0,0,14,0,3,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,52,10,17,10,30,21,0,10,143,0,0,0,0,0,0,0,0,0,3,0
LGA11800,41,6,8,7,11,11,3,8,99,3,0,0,0,4,0,0,0,3,61,5,5,5,8,5,0,3,92,9,0,3,0,0,0,0,0,14,79,12,26,6,30,11,0,8,171,24,0,3,9,3,7,0,4,45,134,15,12,23,26,19,0,9,240,117,14,27,19,33,32,3,3,251,71,0,7,3,3,4,0,0,91,14,6,0,4,5,0,0,0,28,25,0,0,3,9,0,0,0,36,36,6,3,4,4,3,0,0,56,72,3,13,10,22,16,0,3,148,55,4,10,3,0,4,0,0,89,96,8,10,13,12,8,0,3,143,145,19,12,14,19,9,0,6,224,387,34,48,62,69,65,0,11,679,19,7,5,3,3,0,0,0,34,38,8,5,13,18,12,0,0,87,57,4,3,9,14,7,0,5,94,1471,150,222,208,275,202,15,71,2618,99,22,19,34,131,157,15,20,502,0,0
LGA12000,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,3,8,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,5,6,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0
LGA12350,16,0,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,11,0,0,3,0,0,0,0,18,7,0,0,0,3,0,0,0,13,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,4,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,4,13,3,4,4,0,0,0,0,21,28,0,3,3,0,3,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,4,0,0,0,0,0,0,0,4,108,5,18,16,15,7,0,14,183,0,0,3,3,0,0,3,0,9,0,0
LGA12380,17,5,0,6,7,5,0,0,39,13,4,0,0,7,0,0,0,25,617,77,100,90,79,65,0,24,1057,33,7,7,8,8,3,0,3,69,277,32,53,44,67,79,4,13,561,210,19,47,54,41,37,0,15,424,311,40,101,63,69,59,11,24,666,88,19,21,40,40,47,3,3,271,325,45,78,55,58,48,6,16,635,35,8,10,3,10,10,0,0,80,109,9,16,8,6,8,0,3,161,59,3,3,10,7,9,0,4,94,130,19,20,17,22,26,3,6,250,90,8,22,22,24,22,0,9,190,136,18,22,24,17,15,0,11,246,311,60,58,38,32,39,0,7,551,363,65,59,59,67,51,9,10,679,41,5,13,12,9,7,0,3,87,144,19,23,14,24,20,0,15,263,201,24,44,43,39,63,3,29,456,3512,495,706,624,624,604,36,190,6792,16,5,10,7,24,28,0,0,82,15,0
LGA12700,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,18,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,68,3,9,11,4,3,0,6,109,0,0,0,0,0,0,0,0,3,0,0
LGA12730,10,3,0,3,3,3,0,3,29,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,0,0,3,0,0,0,0,7,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,10,5,0,0,0,0,0,0,0,10,17,0,0,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,89,6,10,13,8,16,0,11,151,0,0,0,0,0,5,5,0,11,0,0
LGA12750,15,0,0,3,0,0,0,6,26,0,0,0,0,0,0,0,0,0,22,0,3,3,0,0,0,0,26,6,0,0,0,0,0,0,0,8,51,6,3,4,9,3,0,6,85,5,0,0,0,0,0,0,0,9,90,0,10,8,11,3,0,0,122,72,11,8,14,7,10,0,6,123,35,0,0,0,0,0,0,0,38,7,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,6,15,0,3,0,0,0,0,3,21,38,5,4,4,8,3,0,3,57,32,4,0,3,4,0,0,0,46,61,0,4,11,0,0,0,3,84,66,0,3,0,7,4,0,3,90,148,19,18,18,9,12,0,8,229,14,0,0,0,0,4,0,0,21,31,3,3,0,0,0,0,0,40,39,0,0,0,0,5,0,5,48,747,50,54,74,57,50,3,46,1083,5,0,0,0,0,3,0,0,10,0,0
LGA12850,12,0,3,0,0,3,0,0,20,0,3,0,0,3,0,0,0,10,439,55,66,63,42,53,0,17,737,20,3,0,0,5,0,0,0,30,216,30,36,21,31,38,3,13,396,214,24,30,19,24,25,3,8,345,219,26,44,18,34,24,0,18,378,100,15,21,19,25,21,0,3,208,243,35,49,23,26,36,8,15,428,9,0,8,0,4,4,0,0,25,40,9,0,8,3,3,3,0,68,31,3,3,3,3,6,0,3,57,95,11,9,3,7,6,0,0,141,80,8,15,9,17,12,0,4,142,139,25,16,9,13,4,0,5,212,269,43,39,28,14,16,0,12,416,250,34,44,32,45,26,0,12,450,28,6,8,0,0,3,0,3,46,104,12,11,3,12,12,0,4,162,170,31,40,32,30,33,6,23,358,2674,368,460,299,338,321,22,138,4624,36,8,8,6,7,3,0,3,73,7,0
LGA12870,12,0,3,5,4,5,0,0,32,0,0,0,0,0,0,0,0,0,27,0,0,3,6,4,0,0,45,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,5,0,0,3,3,0,0,0,12,22,0,3,3,3,3,0,3,33,7,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,13,14,0,3,3,3,0,0,0,27,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,12,138,9,19,23,18,23,4,14,245,3,0,3,0,0,10,0,0,19,0,0
LGA12900,22,0,3,0,10,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,3,3,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,9,9,0,0,4,3,5,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,75,4,13,14,15,6,0,9,133,0,0,0,0,0,6,0,0,7,0,0
LGA12930,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,96,12,8,8,3,14,0,4,150,19,3,3,10,0,4,0,5,38,120,12,28,30,46,32,4,7,274,65,6,14,15,13,13,0,6,132,108,8,29,18,34,17,3,5,221,42,8,19,12,15,18,0,6,123,54,3,7,7,4,4,0,0,84,9,0,7,9,3,3,0,0,31,198,45,48,27,32,26,6,7,389,32,3,4,10,13,3,0,0,71,197,9,24,19,21,26,11,4,304,47,6,10,13,8,13,0,0,100,108,4,25,16,9,6,0,4,179,189,12,31,19,23,20,3,13,305,621,119,100,118,120,117,4,24,1222,26,3,8,3,7,3,0,0,50,64,7,11,15,9,18,0,8,141,102,10,20,15,21,25,3,15,205,2108,277,394,365,383,365,35,101,4023,8,0,0,0,0,0,0,0,10,0,0
LGA12950,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,9,3,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,20,3,4,5,3,3,0,0,39,0,0,0,0,0,0,0,3,4,0,0
LGA13010,18,0,3,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,13,8,0,0,0,3,0,0,3,19,14,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,4,94,5,10,8,11,10,0,14,150,0,0,0,0,0,0,0,0,8,0,0
LGA13310,22,0,0,0,3,3,0,0,32,11,0,0,0,3,0,0,0,12,27,0,8,0,3,5,0,0,43,4,0,0,0,0,0,0,0,8,22,7,3,4,8,0,0,0,52,11,3,0,0,0,3,0,0,15,35,6,6,7,9,4,0,3,75,19,6,5,3,3,12,0,0,51,22,0,0,0,0,0,0,0,26,7,0,3,0,0,0,0,0,11,3,0,3,3,0,0,0,0,12,9,4,0,0,0,0,0,0,11,23,0,6,0,4,3,0,3,42,16,3,3,0,0,0,0,3,21,19,3,3,6,3,0,0,4,42,54,5,7,9,13,4,0,0,92,91,11,10,12,24,23,3,3,180,4,0,0,0,0,0,0,0,12,11,0,5,3,3,0,0,0,27,18,3,5,0,5,4,0,0,33,433,56,66,57,83,68,4,27,787,5,0,4,0,3,5,0,0,15,0,0
