LGA_CODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
LGA22980,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,30,44,49,17,27,3,13,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,10,0,6,0,3,3,0,0,0,0,9,0,4,3,3,0,3,0,0,0,16,0,4,3,4,3,3,0,0,0,22,3,0,9,5,3,6,0,0,0,23,0,3,0,6,11,12,4,3,0,41,0,0,3,0,5,8,0,0,3,22,0,0,3,0,4,4,0,3,0,11,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,10,34,26,33,31,38,10,13,0,192
LGA23110,3,0,0,0,4,19,6,23,0,64,0,0,0,0,0,4,0,6,0,12,0,11,6,6,3,3,3,0,10,53,119,648,573,632,486,401,211,226,57,3356,5,12,0,3,3,4,0,0,0,35,3,55,4,0,3,0,0,0,0,74,0,92,14,9,0,3,0,0,3,115,7,89,47,21,3,0,0,4,3,165,5,47,100,35,6,4,0,0,0,205,11,52,103,95,32,32,5,16,3,357,18,30,87,111,120,83,12,9,6,473,18,25,42,88,226,178,50,32,6,670,21,10,29,61,234,243,89,62,3,742,13,10,22,21,117,142,34,55,4,416,6,13,8,19,60,92,50,57,0,299,10,4,6,10,23,43,26,43,3,160,5,4,3,8,23,43,43,53,0,179,0,3,3,9,6,8,13,17,0,51,0,5,6,8,10,11,0,3,7,61,130,454,468,501,851,890,324,353,41,4009
LGA23190,6,0,0,0,0,0,9,7,0,22,0,0,3,0,0,0,0,0,0,6,0,4,3,5,3,0,0,0,0,20,77,162,158,240,143,131,49,68,22,1049,0,0,0,3,0,3,0,0,0,10,3,7,0,0,0,0,0,0,0,12,7,20,5,3,0,0,0,0,0,39,0,30,11,5,14,0,0,3,3,63,3,21,33,7,9,4,0,3,0,93,4,23,44,35,21,7,3,4,0,145,4,14,28,40,51,25,6,4,3,182,10,13,20,34,85,39,8,10,3,215,10,3,8,15,57,42,15,7,3,160,0,3,0,4,39,26,10,7,0,91,0,4,0,0,15,9,12,9,0,43,0,0,0,3,3,3,6,0,0,18,0,0,0,3,4,12,3,7,0,28,0,0,0,4,0,3,0,0,0,5,0,0,0,3,0,4,0,0,0,10,39,140,154,163,297,180,69,55,17,1119
LGA23270,16,3,9,14,20,48,48,52,0,213,3,4,3,5,6,7,7,16,3,55,5,19,16,33,21,6,10,11,25,144,417,1334,1415,1696,1613,1111,647,739,201,9159,10,23,17,3,7,8,3,3,0,70,8,109,13,4,3,3,3,0,3,147,14,199,50,21,7,5,0,0,3,298,17,198,153,47,19,14,3,0,9,455,24,123,239,93,32,23,8,7,5,558,44,93,351,285,149,89,24,24,21,1074,46,85,216,354,469,241,76,44,20,1556,71,64,133,294,856,564,165,110,27,2270,71,49,69,201,866,640,277,201,20,2391,48,32,30,105,427,367,183,164,15,1365,42,25,23,34,244,219,144,147,3,886,11,8,15,25,97,132,71,98,4,454,15,11,7,10,84,120,80,125,6,462,4,12,6,11,22,27,22,38,0,142,3,19,12,20,57,38,11,17,15,191,417,1047,1323,1513,3348,2482,1066,990,149,12327
LGA23350,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,10,38,121,88,107,66,84,17,42,9,563,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,12,0,9,0,4,0,3,0,0,0,19,3,7,7,4,0,0,0,0,0,26,0,10,9,3,0,3,0,4,0,39,3,9,13,14,0,6,0,0,0,46,4,9,8,13,8,3,3,0,3,59,4,11,10,21,16,13,3,9,0,78,3,6,3,12,17,13,7,0,0,69,0,3,0,4,3,12,5,0,0,29,0,0,3,0,4,4,0,4,0,17,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,18,71,62,76,57,68,26,37,4,419
LGA23430,8,7,0,3,12,33,18,21,0,99,0,3,0,3,7,3,0,3,0,23,0,19,13,15,18,4,0,0,16,88,227,1495,1105,1191,994,709,318,344,106,6494,7,28,9,15,4,7,3,0,0,70,7,119,17,0,4,3,0,0,0,160,8,223,57,17,3,3,0,0,3,309,16,185,137,24,17,10,3,8,6,408,16,154,252,61,14,18,0,7,8,530,21,119,303,217,91,47,6,19,10,826,34,79,211,304,378,203,55,30,21,1316,41,71,131,280,642,419,135,72,11,1802,54,48,65,161,560,484,169,104,14,1664,31,25,36,86,278,258,118,93,6,929,11,12,22,38,116,153,73,91,9,521,8,5,15,14,48,63,31,41,0,230,7,13,13,14,31,55,43,68,0,252,4,3,7,8,7,23,11,47,3,120,9,28,17,15,32,27,12,3,17,157,274,1115,1292,1258,2226,1778,669,591,107,9307
LGA23670,12,0,3,0,5,24,27,23,0,101,0,0,3,8,0,4,3,8,0,32,0,9,9,13,16,7,0,5,14,92,233,1463,1137,1172,939,545,305,305,101,6202,8,22,5,3,8,9,0,3,0,59,3,127,15,3,3,0,0,3,3,160,18,212,62,23,10,5,4,0,3,339,15,210,157,30,7,8,4,10,5,446,17,147,255,68,26,20,5,3,8,542,28,134,330,260,87,55,6,13,13,929,40,71,218,347,294,182,38,33,11,1228,51,62,116,311,615,408,127,62,8,1754,64,48,76,184,723,500,178,132,5,1918,18,21,29,53,279,254,122,98,5,879,8,15,22,37,139,157,81,79,7,546,8,7,6,16,49,70,43,45,0,254,11,11,12,15,51,65,40,65,0,267,3,15,4,3,7,23,18,46,0,123,3,9,22,13,28,32,3,9,12,133,288,1114,1327,1374,2332,1789,665,594,86,9575
LGA23810,3,4,0,0,13,31,24,26,0,108,0,4,0,4,0,0,0,8,0,21,3,9,0,15,11,6,3,0,10,58,192,721,609,758,566,357,204,226,69,3691,3,10,3,0,0,6,0,0,0,28,3,56,5,0,0,0,0,0,0,66,8,81,23,3,0,3,0,0,0,127,13,75,58,19,4,3,0,0,0,166,11,68,101,37,15,9,0,3,3,249,33,64,148,112,50,21,7,5,3,446,31,30,108,158,172,85,34,14,3,631,24,18,58,119,295,137,39,38,4,726,37,15,31,96,275,133,45,27,3,666,18,3,7,25,136,90,40,31,5,364,11,9,8,12,62,51,28,30,0,200,3,8,3,5,19,17,19,19,0,84,4,5,6,5,39,26,25,15,0,126,0,4,0,4,5,4,5,8,0,32,0,4,4,11,7,4,4,3,3,41,206,453,556,612,1085,590,239,193,23,3960
LGA23940,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,25,27,19,20,4,11,0,169,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,5,3,3,0,0,0,0,0,12,0,6,9,0,0,0,0,0,0,10,0,7,6,3,0,0,0,0,0,13,0,8,8,8,0,0,0,0,0,26,0,0,3,5,3,9,0,0,0,28,0,4,3,4,8,3,0,0,0,23,0,0,0,5,10,7,3,7,0,28,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,28,30,21,25,4,8,3,166
LGA24130,3,0,0,0,0,12,9,7,0,36,0,4,0,0,0,0,0,3,0,12,0,15,5,3,6,3,0,0,4,30,96,482,328,324,274,173,96,110,32,1911,0,12,3,0,0,0,0,0,0,22,0,35,4,0,0,0,0,0,0,42,3,59,19,4,0,3,0,0,0,83,5,37,24,7,3,5,0,4,5,93,4,39,46,19,8,3,0,4,0,126,9,32,59,54,15,11,3,3,3,193,12,21,26,92,34,32,10,7,4,239,3,14,21,58,82,34,12,15,0,255,15,9,20,38,58,53,17,14,4,223,3,11,8,19,31,23,13,8,0,117,4,10,9,9,25,14,12,13,0,83,0,5,0,3,4,11,0,8,0,30,0,3,3,5,0,0,3,9,0,27,0,4,3,3,0,4,0,3,0,18,0,3,5,7,4,3,0,4,0,28,53,292,251,323,269,203,76,88,19,1572
LGA24210,22,0,3,4,9,25,36,37,0,130,3,0,0,0,5,0,7,12,0,28,3,13,12,13,9,8,9,3,6,74,208,1156,841,838,577,361,285,242,53,4567,3,27,4,8,0,0,0,0,0,50,3,84,12,3,0,3,0,0,0,106,6,136,38,4,0,3,0,0,6,191,8,117,58,23,4,4,0,0,0,223,8,66,89,34,11,4,3,0,3,221,9,66,125,94,21,12,3,4,0,351,10,53,112,130,71,46,8,20,7,447,13,36,57,117,144,77,40,22,5,516,16,21,33,61,157,122,52,29,0,485,6,18,10,32,56,62,35,26,0,256,4,13,11,19,41,45,30,20,4,181,3,6,7,11,21,17,12,7,0,85,0,9,14,12,13,32,14,16,5,109,0,6,8,6,3,7,3,16,3,50,0,7,13,7,5,9,0,0,3,50,87,669,581,570,551,455,204,169,40,3330
LGA24250,3,0,0,0,0,3,4,4,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,6,23,66,49,82,48,43,20,30,5,380,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,9,6,4,0,3,0,0,0,22,0,7,11,3,0,0,3,0,0,22,0,9,10,8,0,0,0,0,0,31,0,14,20,9,5,0,0,0,0,42,4,0,9,18,13,0,0,0,0,48,0,0,3,9,11,12,3,7,0,47,4,0,3,11,15,8,6,0,0,51,0,0,0,0,9,3,3,0,0,25,0,0,0,0,4,7,0,0,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,47,65,59,66,39,20,17,0,320
LGA24330,5,0,3,6,5,13,9,21,0,70,0,3,8,3,3,10,3,10,3,39,3,15,9,13,12,4,3,3,4,70,171,962,729,795,681,473,255,301,98,4472,3,11,5,0,3,10,3,0,0,37,12,55,11,4,0,0,0,0,3,80,8,91,34,10,3,0,0,0,0,153,3,67,66,7,3,3,3,3,0,158,17,54,100,42,16,6,3,6,3,241,18,41,153,122,43,36,10,8,4,436,12,26,100,143,224,85,21,16,3,627,23,32,53,114,324,180,56,29,13,815,25,11,35,70,275,202,95,41,3,762,13,12,7,30,176,139,51,39,0,469,6,9,11,14,73,66,29,42,0,256,3,3,3,6,29,33,19,14,0,116,3,7,4,3,25,40,23,34,0,138,0,3,7,3,7,6,13,16,0,46,0,9,4,3,20,14,0,5,5,55,144,420,591,579,1211,820,311,252,42,4377
LGA24410,4,0,0,3,3,21,14,19,0,65,0,0,0,0,3,0,0,3,0,14,0,14,14,15,7,9,0,5,5,78,175,1162,898,922,745,390,215,242,78,4829,4,30,5,3,6,3,6,8,0,62,7,85,10,3,0,0,0,0,0,107,8,176,43,18,7,5,0,0,0,254,8,168,102,31,13,3,0,5,3,330,8,109,177,50,13,8,4,6,0,381,22,98,220,154,53,20,11,9,0,588,20,65,134,218,183,86,17,20,6,733,27,35,86,156,299,212,80,35,4,940,16,28,47,116,304,217,92,56,0,878,21,17,26,51,141,131,42,48,0,469,3,17,17,18,74,91,41,45,3,304,3,7,7,15,28,35,24,26,0,153,3,8,16,12,21,42,24,38,0,159,0,3,5,3,9,12,9,20,0,69,3,16,4,12,12,7,3,5,7,76,152,853,892,859,1158,868,347,322,36,5500
LGA24600,67,9,17,29,91,460,241,346,10,1269,14,10,7,29,32,97,37,109,3,334,9,72,61,48,56,43,26,18,58,386,1153,4856,5040,4285,4813,4928,2412,2182,591,30256,47,47,22,25,39,37,3,16,9,245,56,449,78,24,23,18,6,0,23,685,74,797,281,57,41,30,9,11,30,1325,71,643,561,135,71,40,3,20,20,1565,80,530,985,294,162,83,20,18,28,2206,182,527,1552,915,573,324,68,66,41,4237,253,312,1242,1366,2186,1138,243,155,74,6972,411,254,938,1475,5039,3253,679,386,113,12548,579,224,570,1303,6741,4666,1264,733,122,16200,464,148,317,763,4690,3418,1206,788,55,11861,382,91,196,441,2744,2568,1102,780,39,8330,160,46,92,166,1085,1356,709,564,9,4185,218,51,100,225,1033,1860,1051,1157,24,5722,89,35,62,103,258,913,545,1312,22,3336,28,50,82,81,228,233,65,74,83,921,3096,4209,7072,7378,24907,19947,6972,6076,688,80350
LGA24650,8,3,4,3,9,27,20,42,0,106,0,3,0,0,0,4,0,6,0,19,0,7,15,7,11,9,0,3,8,61,161,711,591,683,551,668,240,366,63,4041,0,15,3,0,3,0,0,7,0,28,3,47,10,3,0,0,0,0,4,67,5,93,17,16,6,4,0,3,0,137,6,73,55,13,3,7,0,5,3,168,12,49,75,32,13,4,4,6,0,194,14,50,101,91,50,20,3,3,6,336,17,38,53,122,125,76,23,13,7,470,13,28,42,90,200,123,21,27,6,551,21,13,15,42,144,114,39,37,5,425,4,10,9,22,74,61,37,28,4,248,3,3,7,12,24,31,20,26,3,128,0,3,3,5,11,12,9,13,0,59,0,0,3,3,16,15,8,23,0,67,0,3,4,3,0,7,3,5,0,32,3,5,0,9,4,6,4,3,8,39,99,427,397,463,665,484,179,189,43,2947
LGA24780,3,0,0,3,0,18,10,15,0,55,0,0,0,0,0,0,0,8,0,3,0,8,8,6,5,3,0,0,0,34,122,341,324,473,372,243,128,139,39,2185,3,5,4,0,3,0,0,0,0,17,3,17,3,0,3,0,0,4,0,32,7,49,8,6,0,0,0,4,0,79,0,45,33,8,4,3,0,3,0,105,6,44,41,27,14,12,0,3,0,150,7,28,73,80,44,19,8,3,0,261,10,30,40,106,138,57,13,7,3,411,17,11,25,63,200,88,32,16,3,462,15,7,12,34,122,104,23,26,4,342,6,7,12,31,58,39,33,24,3,215,0,5,3,16,29,25,17,15,0,106,0,0,3,7,4,23,5,8,0,53,0,3,0,0,10,17,3,7,0,43,0,4,0,0,0,3,0,3,0,17,0,6,4,11,5,7,0,0,3,40,86,271,275,393,635,402,136,125,29,2336
LGA24850,4,0,0,0,3,25,14,22,0,63,0,0,0,0,0,0,3,0,0,11,0,5,0,4,3,3,0,3,3,22,82,267,249,241,220,252,192,189,26,1711,0,7,3,4,3,0,0,0,0,21,3,25,3,4,0,0,0,0,0,32,3,25,7,4,0,0,0,0,0,50,8,45,25,14,0,0,0,0,0,90,8,28,21,14,3,3,0,3,3,86,3,14,40,39,7,11,0,8,3,130,6,15,27,64,35,15,11,10,3,186,10,9,28,38,60,36,11,7,0,197,10,5,5,15,77,43,13,18,0,177,6,3,3,7,36,27,13,13,0,101,3,0,3,3,5,17,8,9,0,60,3,0,0,4,3,5,4,4,0,23,0,0,0,3,3,10,4,6,0,28,0,0,0,5,0,0,0,5,0,6,3,7,3,5,3,0,0,0,0,21,62,188,178,218,247,162,62,77,15,1205
LGA24900,0,0,0,0,5,5,4,6,0,21,0,0,0,0,0,0,0,0,0,8,0,3,0,7,3,0,4,0,7,31,67,195,172,221,120,75,59,61,26,994,0,0,0,0,0,3,0,0,0,9,0,19,0,0,0,0,0,0,0,22,0,24,3,5,0,0,0,0,0,38,0,33,25,10,0,3,4,3,0,72,0,25,35,18,11,4,3,0,0,93,12,30,44,44,23,4,7,0,0,160,4,13,26,46,41,23,3,9,0,160,3,9,8,32,54,43,12,11,0,166,6,6,11,11,38,35,13,10,0,135,7,3,4,3,18,16,7,8,0,60,3,0,3,0,5,13,4,3,0,27,0,0,3,0,3,3,6,6,0,22,0,0,0,0,9,4,0,3,0,17,0,0,0,3,3,0,0,0,0,10,0,5,4,5,4,3,3,0,0,25,52,161,153,183,203,154,55,53,10,1032
LGA24970,5,3,3,9,16,60,31,48,0,182,0,4,4,11,5,12,3,18,0,57,3,28,30,20,24,18,8,8,18,148,365,2031,1574,1625,1452,1183,442,447,162,9278,4,35,14,8,8,4,0,9,3,89,11,179,18,7,5,3,0,5,4,233,18,316,73,24,9,10,0,0,11,459,24,266,207,58,16,14,5,3,3,594,28,212,316,107,33,27,0,9,9,744,41,190,466,328,164,102,15,19,14,1346,48,119,324,470,538,291,60,57,10,1921,74,71,196,454,1067,626,185,96,28,2801,81,63,97,273,1184,850,316,186,15,3065,55,40,45,121,643,556,269,165,6,1896,23,23,42,71,303,266,141,162,11,1047,6,9,8,24,79,146,75,95,4,452,21,19,18,21,67,150,108,156,5,565,6,19,12,18,19,54,32,80,0,236,7,15,20,26,52,47,12,15,15,203,451,1581,1857,2011,4189,3144,1224,1067,142,15656
LGA25060,4,3,3,0,13,26,24,29,3,99,0,4,3,0,3,3,3,13,0,35,0,14,16,9,13,4,3,3,13,72,185,1193,929,882,789,560,258,262,82,5138,8,24,5,5,4,3,3,0,3,46,3,90,13,7,0,0,0,0,3,120,9,150,47,8,3,0,0,0,4,228,6,129,102,18,11,8,0,3,0,274,15,68,147,43,9,9,3,0,6,313,16,93,184,152,56,29,7,9,11,556,17,52,136,189,169,65,18,17,11,669,19,43,59,156,342,165,54,47,15,905,26,30,55,117,376,221,81,59,6,970,18,15,25,58,204,156,57,53,3,593,10,17,12,36,95,90,42,40,4,347,5,7,15,9,39,49,17,16,0,157,3,8,14,12,51,59,29,37,3,213,0,6,9,12,5,11,9,14,0,73,0,14,13,3,11,7,0,8,6,70,162,744,835,828,1390,880,325,306,57,5527
LGA25150,0,0,0,0,0,8,3,3,0,18,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,9,32,156,134,134,90,86,33,47,10,732,3,7,0,0,3,0,0,0,0,17,0,11,5,0,0,3,0,0,0,20,5,21,5,3,3,0,0,0,3,39,3,37,24,3,3,3,0,0,0,76,0,10,24,12,3,0,3,0,0,58,4,20,33,24,3,7,3,0,0,90,3,13,14,39,24,17,7,11,0,126,5,8,13,30,43,32,11,7,0,139,3,0,4,10,32,32,9,4,0,96,3,8,8,0,14,10,6,3,0,55,0,3,4,3,14,8,9,8,0,45,0,3,0,4,0,0,0,3,0,10,0,0,0,3,0,3,0,4,0,10,0,3,0,3,0,0,0,0,0,11,0,0,3,3,3,0,0,0,0,12,33,139,142,138,142,118,43,49,3,804
LGA25250,10,5,3,3,3,33,14,28,3,98,0,0,0,0,3,4,0,5,0,15,5,16,14,14,15,8,6,5,21,94,191,1100,1008,1151,1006,650,295,378,101,5874,0,17,3,3,3,0,0,3,0,36,9,84,15,3,0,0,0,5,0,108,14,124,41,11,3,0,0,0,7,196,6,107,84,30,9,4,0,3,3,242,8,91,150,48,15,14,3,3,3,330,15,94,160,152,45,29,9,11,12,528,22,44,110,186,150,90,18,14,12,645,13,34,58,149,247,164,37,27,5,740,13,18,33,82,249,142,70,46,10,648,13,9,16,38,137,92,46,32,3,382,4,8,15,19,64,50,29,44,0,227,0,14,6,8,16,19,18,14,0,100,0,8,5,4,11,20,14,23,0,84,0,7,0,5,8,15,4,18,0,54,0,9,13,7,21,9,3,3,4,64,118,658,713,738,974,644,244,246,53,4393
LGA25340,13,0,0,3,0,22,24,25,0,91,4,0,0,3,0,3,5,16,0,30,3,33,16,23,26,14,0,12,15,137,299,1739,1281,1415,994,635,478,448,115,7408,0,33,4,3,0,4,0,0,0,55,5,106,15,4,0,3,0,0,3,137,15,202,34,20,3,3,0,0,4,272,14,183,101,23,6,11,0,0,3,354,17,168,171,46,16,16,3,3,8,449,25,147,248,196,60,26,14,10,6,726,23,77,161,266,164,89,27,23,11,830,25,64,89,201,253,159,62,24,7,884,31,46,59,119,197,157,61,43,13,720,10,24,27,53,114,96,38,36,5,404,6,38,25,28,50,54,34,30,0,266,11,11,15,6,23,32,12,7,0,106,3,9,16,11,16,25,20,29,0,130,3,12,10,5,11,12,9,12,3,70,6,17,17,6,18,9,0,3,11,76,196,1119,982,984,931,691,278,220,72,5484
LGA25430,0,3,0,0,3,8,3,0,0,16,0,0,0,0,0,0,0,4,0,4,0,3,0,3,4,0,0,3,0,8,36,152,124,127,113,161,56,75,16,865,0,7,3,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,7,4,13,3,0,0,4,0,0,0,23,3,17,15,3,0,0,0,0,0,43,0,19,21,4,0,3,0,3,0,54,0,16,30,19,6,5,0,3,0,78,5,3,8,17,13,10,0,3,0,77,3,6,8,17,18,21,13,3,0,92,3,3,4,12,25,17,11,6,0,83,0,0,7,3,11,10,3,8,0,41,0,0,3,0,5,3,3,7,0,21,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,11,33,96,102,84,90,86,33,39,5,567
LGA25490,0,0,0,0,4,3,3,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,10,43,98,86,97,66,55,18,34,11,505,0,3,0,4,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,8,5,0,0,0,0,0,0,21,4,14,4,0,0,3,0,0,0,29,0,10,9,6,0,5,0,0,0,31,0,9,11,23,7,6,0,3,0,55,3,8,5,19,6,10,0,0,3,54,0,8,9,19,30,15,4,4,0,91,5,0,4,8,34,11,4,3,0,68,3,3,3,3,12,10,8,7,0,47,0,4,0,0,8,3,4,7,0,29,0,0,0,0,5,4,0,7,0,18,0,0,0,4,3,4,0,3,0,19,0,0,0,0,0,0,0,0,0,8,0,5,4,0,0,0,0,0,3,16,22,71,59,80,106,77,31,41,11,495
