LGA_CODE_2016,SOLSEWVW_Min_96_00,SOLSEWVW_Min_01_05,SOLSEWVW_Min_06_10,SOLSEWVW_Min_11_15,SOLSEWVW_Min_2016,SOLSEWVW_Min_NS,SOLSEWVW_Min_Tot,SOLSEWVW_Mnf_Bf_91,SOLSEWVW_Mnf_91_95,SOLSEWVW_Mnf_96_00,SOLSEWVW_Mnf_01_05,SOLSEWVW_Mnf_06_10,SOLSEWVW_Mnf_11_15,SOLSEWVW_Mnf_2016,SOLSEWVW_Mnf_NS,SOLSEWVW_Mnf_Tot,SOLSEWVW_EGWWS_Bf_91,SOLSEWVW_EGWWS_91_95,SOLSEWVW_EGWWS_96_00,SOLSEWVW_EGWWS_01_05,SOLSEWVW_EGWWS_06_10,SOLSEWVW_EGWWS_11_15,SOLSEWVW_EGWWS_2016,SOLSEWVW_EGWWS_NS,SOLSEWVW_EGWWS_Tot,SOLSEWVW_Const_Bf_91,SOLSEWVW_Const_91_95,SOLSEWVW_Const_96_00,SOLSEWVW_Const_01_05,SOLSEWVW_Const_06_10,SOLSEWVW_Const_11_15,SOLSEWVW_Const_2016,SOLSEWVW_Const_NS,SOLSEWVW_Const_Tot,SOLSEWVW_WST_Bf_91,SOLSEWVW_WST_91_95,SOLSEWVW_WST_96_00,SOLSEWVW_WST_01_05,SOLSEWVW_WST_06_10,SOLSEWVW_WST_11_15,SOLSEWVW_WST_2016,SOLSEWVW_WST_NS,SOLSEWVW_WST_Tot,SOLSEWVW_RetT_Bf_91,SOLSEWVW_RetT_91_95,SOLSEWVW_RetT_96_00,SOLSEWVW_RetT_01_05,SOLSEWVW_RetT_06_10,SOLSEWVW_RetT_11_15,SOLSEWVW_RetT_2016,SOLSEWVW_RetT_NS,SOLSEWVW_RetT_Tot,SOLSEWVW_AcFd_Bf_91,SOLSEWVW_AcFd_91_95,SOLSEWVW_AcFd_96_00,SOLSEWVW_AcFd_01_05,SOLSEWVW_AcFd_06_10,SOLSEWVW_AcFd_11_15,SOLSEWVW_AcFd_2016,SOLSEWVW_AcFd_NS,SOLSEWVW_AcFd_Tot,SOLSEWVW_TPW_Bf_91,SOLSEWVW_TPW_91_95,SOLSEWVW_TPW_96_00,SOLSEWVW_TPW_01_05,SOLSEWVW_TPW_06_10,SOLSEWVW_TPW_11_15,SOLSEWVW_TPW_2016,SOLSEWVW_TPW_NS,SOLSEWVW_TPW_Tot,SOLSEWVW_IMT_Bf_91,SOLSEWVW_IMT_91_95,SOLSEWVW_IMT_96_00,SOLSEWVW_IMT_01_05,SOLSEWVW_IMT_06_10,SOLSEWVW_IMT_11_15,SOLSEWVW_IMT_2016,SOLSEWVW_IMT_NS,SOLSEWVW_IMT_Tot,SOLSEWVW_FinIns_Bf_91,SOLSEWVW_FinIns_91_95,SOLSEWVW_FinIns_96_00,SOLSEWVW_FinIns_01_05,SOLSEWVW_FinIns_06_10,SOLSEWVW_FinIns_11_15,SOLSEWVW_FinIns_2016,SOLSEWVW_FinIns_NS,SOLSEWVW_FinIns_Tot,SOLSEWVW_RHRE_Bf_91,SOLSEWVW_RHRE_91_95,SOLSEWVW_RHRE_96_00,SOLSEWVW_RHRE_01_05,SOLSEWVW_RHRE_06_10,SOLSEWVW_RHRE_11_15,SOLSEWVW_RHRE_2016,SOLSEWVW_RHRE_NS,SOLSEWVW_RHRE_Tot,SOLSEWVW_ProSTS_Bf_91,SOLSEWVW_ProSTS_91_95,SOLSEWVW_ProSTS_96_00,SOLSEWVW_ProSTS_01_05,SOLSEWVW_ProSTS_06_10,SOLSEWVW_ProSTS_11_15,SOLSEWVW_ProSTS_2016,SOLSEWVW_ProSTS_NS,SOLSEWVW_ProSTS_Tot,SOLSEWVW_AdSup_Bf_91,SOLSEWVW_AdSup_91_95,SOLSEWVW_AdSup_96_00,SOLSEWVW_AdSup_01_05,SOLSEWVW_AdSup_06_10,SOLSEWVW_AdSup_11_15,SOLSEWVW_AdSup_2016,SOLSEWVW_AdSup_NS,SOLSEWVW_AdSup_Tot,SOLSEWVW_PubAS_Bf_91,SOLSEWVW_PubAS_91_95,SOLSEWVW_PubAS_96_00,SOLSEWVW_PubAS_01_05,SOLSEWVW_PubAS_06_10,SOLSEWVW_PubAS_11_15,SOLSEWVW_PubAS_2016,SOLSEWVW_PubAS_NS,SOLSEWVW_PubAS_Tot,SOLSEWVW_EdTrn_Bf_91,SOLSEWVW_EdTrn_91_95,SOLSEWVW_EdTrn_96_00,SOLSEWVW_EdTrn_01_05,SOLSEWVW_EdTrn_06_10,SOLSEWVW_EdTrn_11_15,SOLSEWVW_EdTrn_2016,SOLSEWVW_EdTrn_NS,SOLSEWVW_EdTrn_Tot,SOLSEWVW_HC_SA_Bf_91,SOLSEWVW_HC_SA_91_95,SOLSEWVW_HC_SA_96_00,SOLSEWVW_HC_SA_01_05,SOLSEWVW_HC_SA_06_10,SOLSEWVW_HC_SA_11_15,SOLSEWVW_HC_SA_2016,SOLSEWVW_HC_SA_NS,SOLSEWVW_HC_SA_Tot,SOLSEWVW_ArtsR_Bf_91,SOLSEWVW_ArtsR_91_95,SOLSEWVW_ArtsR_96_00,SOLSEWVW_ArtsR_01_05,SOLSEWVW_ArtsR_06_10,SOLSEWVW_ArtsR_11_15,SOLSEWVW_ArtsR_2016,SOLSEWVW_ArtsR_NS,SOLSEWVW_ArtsR_Tot,SOLSEWVW_OthSvs_Bf_91,SOLSEWVW_OthSvs_91_95,SOLSEWVW_OthSvs_96_00,SOLSEWVW_OthSvs_01_05,SOLSEWVW_OthSvs_06_10,SOLSEWVW_OthSvs_11_15,SOLSEWVW_OthSvs_2016,SOLSEWVW_OthSvs_NS,SOLSEWVW_OthSvs_Tot,SOLSEWVW_IDNS_Bf_91,SOLSEWVW_IDNS_91_95,SOLSEWVW_IDNS_96_00,SOLSEWVW_IDNS_01_05,SOLSEWVW_IDNS_06_10,SOLSEWVW_IDNS_11_15,SOLSEWVW_IDNS_2016,SOLSEWVW_IDNS_NS,SOLSEWVW_IDNS_Tot,SOLSEWVW_Tot_Bf_91,SOLSEWVW_Tot_91_95,SOLSEWVW_Tot_96_00,SOLSEWVW_Tot_01_05,SOLSEWVW_Tot_06_10,SOLSEWVW_Tot_11_15,SOLSEWVW_Tot_2016,SOLSEWVW_Tot_NS,SOLSEWVW_Tot_Tot,SOLSE_NWNA_AGFF_Bf_91,SOLSE_NWNA_AGFF_91_95,SOLSE_NWNA_AGFF_96_00,SOLSE_NWNA_AGFF_01_05,SOLSE_NWNA_AGFF_06_10,SOLSE_NWNA_AGFF_11_15,SOLSE_NWNA_AGFF_2016,SOLSE_NWNA_AGFF_NS,SOLSE_NWNA_AGFF_Tot,SOLSE_NWNA_Min_Bf_91,SOLSE_NWNA_Min_91_95,SOLSE_NWNA_Min_96_00,SOLSE_NWNA_Min_01_05,SOLSE_NWNA_Min_06_10,SOLSE_NWNA_Min_11_15,SOLSE_NWNA_Min_2016,SOLSE_NWNA_Min_NS,SOLSE_NWNA_Min_Tot,SOLSE_NWNA_Mnf_Bf_91,SOLSE_NWNA_Mnf_91_95,SOLSE_NWNA_Mnf_96_00,SOLSE_NWNA_Mnf_01_05
LGA10850,0,4,6,3,0,0,16,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,11,0,4,3,17,13,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA10900,0,0,0,0,0,0,0,18,3,3,3,4,0,0,0,37,3,0,0,0,0,0,0,0,4,35,4,4,3,0,6,0,0,45,3,3,0,0,0,0,0,0,9,49,7,12,14,28,22,0,0,129,51,30,24,29,53,111,21,7,326,10,0,9,0,4,3,0,0,30,0,0,0,0,4,0,0,0,5,3,0,0,0,0,0,0,0,5,8,0,4,0,0,3,0,0,11,19,0,3,3,6,3,0,0,46,13,3,0,6,8,3,0,3,37,18,3,13,3,6,0,0,0,37,27,9,4,3,15,9,0,0,69,87,18,31,30,53,33,3,5,257,3,0,3,4,4,4,0,0,18,10,3,4,0,5,0,0,0,25,12,0,6,6,7,8,0,3,37,364,91,113,116,201,210,24,17,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
LGA10950,0,0,7,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,19,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11100,0,0,0,0,0,0,3,289,77,101,109,250,249,32,15,1131,21,5,6,12,15,18,3,0,80,159,51,70,67,123,153,24,15,671,167,47,66,83,130,109,9,9,609,257,99,147,169,329,354,15,24,1398,250,91,131,153,379,474,73,20,1560,1394,409,450,484,615,409,37,54,3857,35,7,18,14,17,21,0,3,126,48,29,33,32,45,27,0,0,219,62,31,22,33,51,65,3,0,278,111,51,56,71,121,208,32,3,659,185,77,82,78,158,182,19,16,806,108,32,44,72,69,46,0,6,383,37,15,14,13,13,18,3,0,110,124,42,53,66,109,116,10,14,526,18,3,8,4,3,4,0,0,46,101,26,23,37,49,34,8,8,282,170,52,74,79,142,159,19,42,747,3553,1137,1419,1569,2628,2655,292,246,13494,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,31,8,11,17
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,4,0,8,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10,11,3,0,0,6,5,0,0,30,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,10,0,0,0,4,0,0,0,0,11,3,6,3,6,27,16,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,4,19,11,8,16,56,48,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11300,0,0,3,0,0,0,6,25,13,8,15,18,12,0,0,91,0,0,0,0,5,0,0,0,4,83,17,30,31,61,55,5,10,287,16,6,3,9,9,10,0,0,52,164,41,85,94,197,154,9,10,759,76,21,48,66,115,138,22,10,493,132,57,59,52,66,30,3,7,395,13,4,8,4,17,7,0,0,54,91,36,65,59,84,30,0,5,363,45,19,6,38,54,17,0,5,183,131,35,58,73,95,107,11,3,517,39,18,17,26,36,40,4,6,189,164,75,68,93,67,33,3,3,507,146,57,58,47,48,49,0,7,412,368,113,122,142,215,153,3,19,1130,0,3,4,3,3,8,0,0,13,51,15,17,22,32,26,7,3,171,54,16,36,41,44,42,7,10,252,1607,545,682,811,1155,918,66,88,5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4
LGA11350,0,0,0,0,0,0,0,9,4,4,3,3,13,4,0,42,0,0,0,0,0,3,0,0,4,6,0,0,3,3,3,0,3,17,4,7,5,0,3,3,0,0,23,14,5,8,14,9,9,0,0,61,24,15,12,22,41,96,3,9,219,6,0,0,0,3,0,0,0,9,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,4,6,0,0,0,3,0,0,0,8,7,4,12,7,14,10,0,0,52,9,0,0,8,9,17,0,0,40,0,0,0,0,3,4,0,0,8,16,4,8,10,11,8,0,0,63,32,10,13,5,8,17,0,0,85,6,0,0,0,3,4,0,0,12,3,3,0,3,3,5,0,0,16,3,4,5,11,7,14,3,3,49,137,63,67,94,134,211,11,22,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11400,3,0,3,0,0,0,9,10,0,3,8,6,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,3,0,0,10,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,10,14,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,30,3,10,10,36,31,0,4,125,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11450,5,3,4,3,0,0,20,85,28,22,30,31,37,4,4,248,6,6,3,4,4,3,0,0,25,121,38,46,24,44,32,3,6,316,33,6,4,16,14,5,0,0,86,93,45,23,29,46,25,0,11,268,49,19,15,21,38,27,0,6,181,82,29,19,24,50,17,0,4,225,0,3,3,0,4,4,0,0,16,16,3,3,5,5,0,0,3,46,8,4,3,3,0,6,0,0,27,33,13,18,10,20,11,3,0,99,40,5,12,3,13,13,3,0,88,28,9,6,9,8,3,0,0,72,40,21,28,14,20,12,0,0,140,211,90,77,101,127,70,0,3,688,4,0,0,3,0,0,0,0,7,37,6,11,10,11,11,3,0,90,69,30,24,26,24,19,0,14,201,989,357,345,345,474,311,24,64,2904,24,19,9,6,27,10,0,3,104,0,0,0,0,0,0,0,0,3,21,3,4,9
LGA11500,0,0,0,0,0,0,17,703,263,226,211,291,252,11,33,1986,31,4,3,8,9,10,0,0,68,158,71,72,73,90,89,9,15,575,105,32,49,24,46,35,0,0,292,244,102,136,129,158,102,13,14,898,117,46,54,105,142,100,6,7,584,225,85,93,89,92,52,3,9,645,18,10,5,8,12,10,0,0,69,45,22,18,13,16,5,0,3,126,34,8,18,16,9,12,0,3,97,90,32,42,46,55,47,3,0,314,119,31,32,34,43,42,8,4,306,119,27,34,19,38,7,0,4,254,200,93,95,89,82,36,0,4,601,472,213,240,310,442,263,19,17,1983,3,3,0,3,4,3,0,0,16,127,35,42,32,46,35,4,5,328,231,88,83,78,135,91,8,34,756,3041,1165,1239,1293,1719,1201,84,166,9913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,55,44,27
LGA11520,0,0,4,0,0,0,4,150,65,68,110,128,118,11,6,651,15,15,9,13,21,21,0,3,96,125,47,62,62,83,79,3,12,475,189,54,90,83,116,128,7,9,668,172,56,93,135,214,230,24,15,941,101,36,55,95,222,339,45,20,922,104,31,63,48,111,98,3,10,469,36,10,20,30,41,33,4,3,176,369,175,215,284,244,170,12,20,1486,61,12,26,58,66,37,0,9,264,224,76,97,127,231,213,34,9,1002,67,19,27,27,53,90,11,3,288,38,17,26,18,24,9,0,0,124,74,22,23,32,45,36,3,4,231,650,221,245,313,477,274,4,22,2202,16,6,9,4,11,9,0,0,51,125,40,54,44,69,64,0,3,407,88,37,58,48,114,87,16,36,482,2612,928,1236,1529,2262,2033,175,179,10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,3,7
LGA11570,0,6,5,5,0,0,30,1606,480,447,453,585,488,44,64,4164,76,22,22,30,33,35,4,0,230,820,232,305,270,378,345,26,45,2411,559,161,183,207,259,162,3,19,1547,1025,283,357,375,504,447,35,70,3105,404,113,143,213,380,389,59,38,1732,1212,348,423,446,577,298,10,63,3378,85,25,30,26,48,29,3,5,248,186,38,74,93,59,25,4,8,492,161,29,36,44,46,22,0,3,341,438,122,132,153,241,160,11,20,1281,339,78,110,89,151,153,13,16,955,400,136,120,86,110,42,0,14,920,645,232,231,231,181,138,6,26,1679,1500,563,628,751,1101,711,21,78,5346,51,17,13,17,23,5,0,7,135,463,138,134,115,187,150,10,27,1234,692,208,254,250,414,328,21,104,2283,10685,3233,3661,3871,5274,3945,280,605,31552,3,3,0,4,4,5,0,0,25,0,0,0,0,0,0,0,0,3,642,219,211,145
LGA11600,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,3,21,37,5,8,86,0,0,0,0,0,3,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,0,4,4,4,0,0,12,120,43,64,52,83,69,4,3,433,3,3,0,4,3,0,0,3,21,69,21,30,26,34,35,7,8,233,23,3,10,15,27,9,0,0,90,136,54,61,64,106,76,6,9,517,151,33,89,86,203,161,12,20,749,65,9,17,11,35,11,0,3,147,11,3,6,5,4,8,0,0,47,25,7,4,12,8,3,0,0,59,19,4,4,6,13,6,0,0,52,60,22,33,48,53,24,0,0,245,66,13,28,24,37,38,0,3,214,55,21,21,30,32,20,0,3,178,81,27,26,35,22,17,0,0,209,326,114,142,207,394,355,16,29,1591,11,3,0,9,8,12,0,0,41,46,22,23,19,48,33,3,3,189,67,17,20,25,48,38,4,17,228,1367,421,580,685,1160,928,50,112,5306,3,0,0,0,4,6,8,0,22,0,0,0,0,0,0,0,0,0,6,3,5,0
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,6,0,0,0,5,4,7,0,0,11,3,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,4,3,0,0,5,3,0,0,11,13,3,3,5,13,5,0,0,42,17,3,9,5,21,24,3,0,97,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,14,0,0,3,0,0,5,0,0,11,6,0,0,5,0,3,0,0,21,4,3,0,3,3,3,0,0,10,12,13,7,15,32,19,0,3,91,3,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,13,3,3,0,4,3,3,0,3,23,91,29,32,45,106,75,4,11,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11730,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,3,3,0,0,0,7,15,0,0,25,0,0,0,0,0,0,0,0,0,3,0,3,7,10,7,0,0,26,11,3,9,9,10,12,3,0,55,6,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,12,3,0,0,0,0,0,0,0,8,6,0,3,0,3,0,0,3,14,3,0,3,0,0,4,0,0,14,15,0,11,18,22,16,0,0,76,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,10,5,0,0,0,3,0,0,0,9,70,17,29,46,78,59,7,4,303,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11750,0,4,10,17,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,16,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,5,34,26,0,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11800,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,24,0,0,0,0,0,0,0,0,4,16,4,3,3,14,9,0,0,35,3,0,3,3,10,0,0,0,20,16,6,13,7,18,15,3,0,81,24,13,13,8,66,53,0,9,179,13,0,4,0,19,9,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,13,10,4,3,6,17,8,0,3,52,10,0,6,7,9,7,0,0,31,12,3,0,3,4,0,0,0,32,17,6,3,6,18,9,0,0,64,60,21,30,55,94,48,0,10,315,3,0,0,0,0,0,0,0,6,17,0,3,4,15,12,0,0,48,11,6,0,11,24,23,4,3,78,312,91,94,155,437,351,23,48,1516,12,3,6,4,42,130,15,31,242,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,9,3,6,11,10,5,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,11,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12350,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,7,11,3,10,11,20,7,3,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12380,3,4,8,3,0,0,34,1233,415,359,378,548,413,29,42,3416,43,18,18,28,22,25,3,0,148,496,217,243,234,364,301,24,35,1912,410,164,215,264,348,263,15,26,1702,664,269,364,452,686,445,28,37,2950,232,77,127,152,303,352,50,28,1322,827,263,324,290,507,285,19,40,2550,59,17,30,30,49,19,0,0,205,216,82,73,80,97,43,3,6,604,102,20,37,44,45,31,4,3,289,294,96,121,205,243,180,30,19,1184,220,94,78,75,137,155,19,13,786,221,93,97,103,70,41,0,9,625,414,200,185,169,158,96,5,21,1248,757,326,451,527,705,410,22,31,3220,35,13,13,14,21,10,0,3,115,292,106,112,116,168,114,11,10,932,423,149,190,214,378,326,31,81,1791,6974,2621,3044,3369,4878,3549,279,402,25111,3,0,3,0,3,9,0,0,19,0,0,0,0,0,0,0,0,0,270,81,102,60
