LGA_CODE_2016,ET_NS_35_39_HW_0,ET_NS_35_39_HW_1_15,ET_NS_35_39_HW_16_24,ET_NS_35_39_HW_25_34,ET_NS_35_39_HW_35_39,ET_NS_35_39_HW_40,ET_NS_35_39_HW_41_48,ET_NS_35_39_HW_49mor,ET_NS_35_39_HW_NS,ET_NS_35_39_Tot,ET_NS_40_44_HW_0,ET_NS_40_44_HW_1_15,ET_NS_40_44_HW_16_24,ET_NS_40_44_HW_25_34,ET_NS_40_44_HW_35_39,ET_NS_40_44_HW_40,ET_NS_40_44_HW_41_48,ET_NS_40_44_HW_49mor,ET_NS_40_44_HW_NS,ET_NS_40_44_Tot,ET_NS_45_49_HW_0,ET_NS_45_49_HW_1_15,ET_NS_45_49_HW_16_24,ET_NS_45_49_HW_25_34,ET_NS_45_49_HW_35_39,ET_NS_45_49_HW_40,ET_NS_45_49_HW_41_48,ET_NS_45_49_HW_49mor,ET_NS_45_49_HW_NS,ET_NS_45_49_Tot,ET_NS_50_54_HW_0,ET_NS_50_54_HW_1_15,ET_NS_50_54_HW_16_24,ET_NS_50_54_HW_25_34,ET_NS_50_54_HW_35_39,ET_NS_50_54_HW_40,ET_NS_50_54_HW_41_48,ET_NS_50_54_HW_49mor,ET_NS_50_54_HW_NS,ET_NS_50_54_Tot,ET_NS_55_59_HW_0,ET_NS_55_59_HW_1_15,ET_NS_55_59_HW_16_24,ET_NS_55_59_HW_25_34,ET_NS_55_59_HW_35_39,ET_NS_55_59_HW_40,ET_NS_55_59_HW_41_48,ET_NS_55_59_HW_49mor,ET_NS_55_59_HW_NS,ET_NS_55_59_Tot,ET_NS_60_64_HW_0,ET_NS_60_64_HW_1_15,ET_NS_60_64_HW_16_24,ET_NS_60_64_HW_25_34,ET_NS_60_64_HW_35_39,ET_NS_60_64_HW_40,ET_NS_60_64_HW_41_48,ET_NS_60_64_HW_49mor,ET_NS_60_64_HW_NS,ET_NS_60_64_Tot,ET_NS_65_69_HW_0,ET_NS_65_69_HW_1_15,ET_NS_65_69_HW_16_24,ET_NS_65_69_HW_25_34,ET_NS_65_69_HW_35_39,ET_NS_65_69_HW_40,ET_NS_65_69_HW_41_48,ET_NS_65_69_HW_49mor,ET_NS_65_69_HW_NS,ET_NS_65_69_Tot,ET_NS_70_74_HW_0,ET_NS_70_74_HW_1_15,ET_NS_70_74_HW_16_24,ET_NS_70_74_HW_25_34,ET_NS_70_74_HW_35_39,ET_NS_70_74_HW_40,ET_NS_70_74_HW_41_48,ET_NS_70_74_HW_49mor,ET_NS_70_74_HW_NS,ET_NS_70_74_Tot,ET_NS_75ov_HW_0,ET_NS_75ov_HW_1_15,ET_NS_75ov_HW_16_24,ET_NS_75ov_HW_25_34,ET_NS_75ov_HW_35_39,ET_NS_75ov_HW_40,ET_NS_75ov_HW_41_48,ET_NS_75ov_HW_49mor,ET_NS_75ov_HW_NS,ET_NS_75ov_Tot,ET_NS_Tot_HW_0,ET_NS_Tot_HW_1_15,ET_NS_Tot_HW_16_24,ET_NS_Tot_HW_25_34,ET_NS_Tot_HW_35_39,ET_NS_Tot_HW_40,ET_NS_Tot_HW_41_48,ET_NS_Tot_HW_49mor,ET_NS_Tot_HW_NS,ET_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_15,Tot_15_19_HW_16_24,Tot_15_19_HW_25_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40,Tot_15_19_HW_41_48,Tot_15_19_HW_49mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_15,Tot_20_24_HW_16_24,Tot_20_24_HW_25_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40,Tot_20_24_HW_41_48,Tot_20_24_HW_49mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_15,Tot_25_29_HW_16_24,Tot_25_29_HW_25_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40,Tot_25_29_HW_41_48,Tot_25_29_HW_49mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_15,Tot_30_34_HW_16_24,Tot_30_34_HW_25_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40,Tot_30_34_HW_41_48,Tot_30_34_HW_49mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_15,Tot_35_39_HW_16_24,Tot_35_39_HW_25_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40,Tot_35_39_HW_41_48,Tot_35_39_HW_49mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_15,Tot_40_44_HW_16_24,Tot_40_44_HW_25_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40,Tot_40_44_HW_41_48,Tot_40_44_HW_49mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_15,Tot_45_49_HW_16_24,Tot_45_49_HW_25_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40,Tot_45_49_HW_41_48,Tot_45_49_HW_49mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_15,Tot_50_54_HW_16_24,Tot_50_54_HW_25_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40,Tot_50_54_HW_41_48,Tot_50_54_HW_49mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_15,Tot_55_59_HW_16_24,Tot_55_59_HW_25_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40,Tot_55_59_HW_41_48,Tot_55_59_HW_49mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_15,Tot_60_64_HW_16_24,Tot_60_64_HW_25_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40,Tot_60_64_HW_41_48,Tot_60_64_HW_49mor,Tot_60_64_HW_NS,Tot_60_64_Tot
LGA10850,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,3,3,10,11,40,12,85,5,7,11,10,11,6,8,152,7,7,16,14,33,30,23,42,4,173,13,18,16,17,34,43,42,103,6,291,8,12,25,16,30,22,56,103,4,275,14,11,27,21,34,30,47,103,3,300,8,20,26,31,31,39,45,133,3,336,11,19,23,26,45,46,50,128,3,349,11,25,29,33,49,36,32,95,5,314,12,23,17,26,47,41,27,80,4,270,6,17,18,26,28,33,16,64,4,216
LGA10900,0,4,0,4,0,9,0,3,3,22,0,8,0,0,3,0,0,3,3,14,0,0,0,0,0,3,0,3,0,15,0,0,0,0,3,4,0,3,0,12,0,3,3,0,0,3,0,3,3,22,0,0,0,4,0,3,0,0,0,11,3,0,3,3,0,0,0,3,0,19,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,7,14,28,16,18,16,29,4,17,26,165,55,791,153,114,116,87,35,18,35,1410,39,375,308,255,234,226,99,74,34,1648,60,166,187,185,260,233,109,151,29,1363,50,175,191,181,210,227,123,194,25,1377,47,227,207,224,250,237,117,212,17,1535,35,256,270,288,291,295,154,301,22,1918,53,239,286,356,328,350,177,319,34,2142,65,207,286,342,343,335,159,340,19,2101,83,225,294,334,318,312,158,304,28,2063,58,285,285,255,212,170,85,209,16,1581
LGA10950,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,3,6,21,3,19,9,3,9,4,7,3,4,56,0,4,14,3,18,16,18,34,0,110,8,13,3,5,19,25,13,49,5,141,0,8,15,11,13,16,16,40,4,127,5,5,3,10,6,18,11,35,3,96,3,10,10,18,21,18,15,46,0,146,3,15,11,17,18,24,21,51,3,158,5,6,7,15,32,23,13,53,0,157,3,7,4,11,20,18,11,34,4,112,0,4,3,17,5,9,5,29,3,89
LGA11100,0,5,3,3,3,8,0,5,9,33,3,3,4,11,3,3,8,3,8,42,3,3,6,7,10,8,8,3,9,60,0,0,0,4,8,4,3,3,15,44,0,4,3,3,11,9,0,7,8,48,3,0,0,6,3,0,0,5,7,22,3,0,3,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,8,19,31,38,39,61,60,20,43,100,414,80,559,212,111,92,114,26,17,50,1265,105,608,764,482,758,718,242,224,115,4013,156,245,595,519,1265,1425,606,637,149,5593,248,217,433,489,1425,1577,770,951,122,6243,232,223,420,478,1238,1452,655,1022,104,5828,203,221,442,575,1086,1455,768,1090,99,5929,180,253,391,648,1064,1384,700,1017,102,5738,193,186,321,589,1035,1162,635,923,101,5146,167,172,261,455,909,919,448,710,67,4112,105,145,205,265,470,503,217,324,45,2285
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,3,3,6,31,0,6,3,3,0,6,3,0,0,23,3,5,3,11,23,12,11,14,0,85,4,3,3,18,25,29,18,20,3,122,3,3,8,10,38,19,18,22,0,123,0,7,10,8,29,21,4,22,0,100,5,3,5,15,28,12,11,20,5,99,3,4,3,6,26,26,6,23,6,112,0,5,10,7,29,25,5,39,0,125,7,5,6,11,22,20,3,34,0,105,0,3,3,8,12,12,7,21,0,74
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,7,4,0,3,4,0,3,6,0,0,17,0,0,0,0,3,0,0,0,0,11,0,0,0,3,3,5,0,3,0,21,0,0,3,0,0,3,0,4,0,15,0,0,0,3,3,3,0,0,0,18,0,0,0,0,5,3,0,4,0,19,0,0,4,4,3,4,0,5,0,21,0,0,0,3,0,0,0,7,0,11
LGA11250,0,3,3,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,4,11,0,3,0,0,3,0,0,5,0,12,3,0,0,0,0,3,0,4,0,10,0,0,0,0,3,0,3,0,5,16,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,9,13,20,3,4,12,12,11,15,34,126,24,179,36,33,48,18,4,15,10,367,26,53,53,79,140,96,46,63,14,575,41,51,67,73,147,157,79,138,13,766,31,65,57,66,146,100,73,126,10,661,24,47,48,66,125,85,52,128,12,589,22,50,45,92,140,96,67,138,19,661,22,42,56,102,167,116,54,145,11,717,35,59,52,87,205,148,56,143,19,800,49,60,59,122,164,146,77,156,10,856,29,53,36,53,127,86,39,72,22,526
LGA11300,3,0,3,0,0,0,0,3,3,14,0,0,3,0,3,4,0,0,4,13,0,0,0,0,0,3,0,3,8,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,3,4,3,15,0,0,0,3,0,0,0,0,0,14,0,0,3,0,0,0,0,0,5,13,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,12,19,24,9,21,16,7,11,31,148,38,532,133,57,34,31,14,8,30,871,38,484,358,191,269,201,77,52,61,1730,67,155,265,183,513,446,160,162,51,2011,77,148,210,183,465,501,173,179,35,1986,60,135,175,172,396,397,142,203,39,1706,27,122,187,213,364,423,136,212,23,1719,40,118,156,231,380,389,151,258,38,1766,36,115,185,221,410,363,163,277,22,1809,50,105,156,186,330,335,156,225,24,1558,34,97,155,124,218,192,86,122,19,1046
LGA11350,0,5,0,3,7,5,3,4,3,30,0,3,4,3,3,3,0,4,3,26,0,7,3,4,3,0,0,0,3,23,0,3,3,5,0,0,3,3,3,32,0,4,3,4,0,0,0,6,4,34,0,3,4,3,0,3,3,4,6,25,0,3,0,0,3,0,0,0,0,13,0,6,0,0,0,0,0,3,4,15,0,0,0,0,0,0,0,0,7,8,10,53,32,39,23,20,10,28,49,270,30,351,73,50,50,30,13,4,28,644,21,107,132,169,179,113,39,38,22,815,31,135,169,208,190,200,105,88,24,1159,34,169,154,213,207,183,85,152,21,1213,43,192,194,212,175,220,81,164,31,1317,37,203,222,284,235,262,87,216,45,1596,38,190,205,278,243,265,111,225,25,1576,37,187,194,265,234,223,103,191,29,1471,48,213,228,255,199,187,80,195,19,1432,50,209,186,201,117,125,52,115,21,1085
LGA11400,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,3,0,6,0,11,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,3,0,7,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,3,3,0,0,7,8,7,9,4,4,12,10,24,7,81,5,60,17,9,26,18,13,8,10,165,4,24,25,19,35,48,27,32,3,212,20,27,25,32,48,49,49,98,8,347,19,27,36,33,49,61,52,121,6,391,12,24,34,38,47,67,39,121,9,397,8,36,40,65,58,77,60,126,10,476,8,27,40,41,59,93,56,128,7,468,20,30,35,63,70,83,63,140,4,509,23,35,37,46,76,80,38,114,3,452,24,42,33,48,38,67,30,89,4,378
LGA11450,0,3,4,3,4,3,0,4,4,26,0,0,3,0,4,0,0,10,7,33,3,3,3,3,9,3,0,0,0,24,0,0,0,0,6,0,0,3,3,15,4,0,0,4,3,5,0,3,0,20,0,0,0,0,4,0,6,0,6,18,0,3,3,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,7,15,33,26,21,44,38,16,31,60,276,55,1057,260,155,224,217,50,64,45,2127,63,379,332,309,551,512,246,240,70,2715,89,167,181,246,528,631,303,456,59,2653,102,209,260,268,497,488,264,492,45,2621,76,227,277,298,410,512,241,457,49,2552,48,219,264,367,510,551,263,568,61,2848,47,184,246,321,496,519,255,515,46,2642,61,162,225,292,480,430,223,465,47,2389,70,153,205,244,372,360,174,346,24,1945,62,161,181,183,251,214,105,190,26,1365
LGA11500,0,5,3,5,11,10,0,3,9,39,4,0,0,3,11,3,3,12,14,50,0,3,8,4,13,13,3,8,14,48,0,7,3,5,15,12,10,6,7,60,0,3,4,4,11,12,3,0,11,47,3,0,0,0,11,3,0,3,12,31,3,3,0,3,0,3,0,0,6,17,0,3,0,0,0,0,0,0,5,12,0,4,0,0,0,0,0,0,3,11,21,49,35,44,92,77,24,53,116,498,121,1639,434,240,302,224,78,59,76,3174,118,858,634,609,1037,839,312,281,152,4834,176,374,451,446,1160,1081,500,620,132,4934,222,385,517,522,1164,1065,495,658,107,5137,140,376,474,535,1143,962,446,735,97,4913,103,378,492,600,1307,1080,530,823,123,5437,115,332,425,610,1206,1047,509,810,94,5134,116,340,411,601,1321,1031,531,807,95,5247,139,346,375,514,1136,890,451,705,61,4616,106,285,345,337,667,512,223,373,67,2930
LGA11520,3,0,4,4,8,7,3,0,6,30,3,3,0,0,3,5,0,3,5,25,0,4,4,3,4,7,0,9,8,32,0,0,0,3,3,5,3,0,8,29,0,0,3,3,4,7,0,3,0,25,0,0,0,3,4,0,0,0,3,15,0,0,0,3,0,3,0,0,3,8,0,0,0,3,0,0,0,0,3,7,0,0,3,0,0,0,0,0,7,12,16,15,26,30,43,50,13,28,72,285,52,749,182,64,84,75,24,7,26,1269,98,546,556,300,560,559,189,175,97,3076,108,234,531,334,951,1135,410,490,102,4295,184,230,424,344,1041,1171,410,596,82,4479,142,248,349,363,851,1091,380,616,68,4118,83,251,364,377,671,1023,427,673,54,3930,51,215,301,369,603,915,350,625,46,3482,54,175,277,361,649,797,321,580,58,3281,71,192,270,300,498,621,212,419,46,2629,62,189,225,202,302,337,115,230,40,1702
LGA11570,3,18,10,9,16,19,6,8,30,117,3,14,3,18,16,32,10,16,32,142,3,11,7,8,20,15,10,17,19,105,5,10,3,11,25,24,6,18,16,122,10,4,8,11,13,15,6,15,16,102,3,7,3,7,11,9,3,4,14,71,0,11,5,0,5,4,0,4,6,37,0,0,7,0,4,0,0,0,13,23,4,0,0,0,0,3,0,0,18,25,60,126,92,96,166,181,46,110,266,1147,174,2016,566,313,363,341,96,82,140,4086,192,1494,1430,993,1599,1514,555,509,326,8609,288,708,1150,949,2378,2293,996,1121,315,10202,401,806,1138,950,2502,2430,961,1330,294,10820,244,904,1029,1063,2200,2272,890,1445,236,10287,202,885,1006,1156,2328,2325,1021,1602,242,10757,176,849,1018,1161,2527,2318,997,1693,255,10991,216,773,916,1150,2575,2258,966,1687,226,10767,250,722,782,952,2258,1886,835,1345,168,9194,193,643,695,654,1379,1132,461,757,107,6018
LGA11600,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,4,6,4,30,5,23,3,3,12,10,4,5,3,70,8,5,9,19,18,19,12,11,4,107,6,11,9,15,22,23,13,27,3,135,11,3,14,9,11,16,6,43,3,112,5,15,6,10,16,14,7,32,5,109,7,10,12,12,20,18,12,50,3,144,3,11,6,14,26,26,10,54,0,149,6,11,10,22,9,30,12,54,0,147,4,12,9,15,14,26,3,54,0,148,3,7,5,13,17,15,10,39,0,111
LGA11650,9,9,7,7,10,5,7,7,23,85,7,9,3,16,14,22,3,11,30,116,8,7,18,16,20,13,3,9,17,116,5,9,11,15,21,24,4,26,18,132,12,11,12,21,13,18,4,10,15,109,11,12,10,6,4,9,4,14,18,89,0,10,8,9,5,3,0,10,6,56,3,4,0,0,0,3,0,3,15,25,7,3,0,0,0,0,0,0,30,41,76,151,107,139,134,145,37,98,232,1114,295,4193,1026,621,710,485,124,103,170,7736,318,1679,1352,1406,2141,1541,627,517,260,9846,392,826,890,1073,2182,1950,880,1037,177,9414,479,919,1257,1098,1891,1851,879,1226,167,9762,366,1057,1291,1253,1766,1774,864,1382,177,9929,275,1014,1405,1593,2170,2241,990,1568,191,11445,285,1006,1369,1728,2343,2325,1033,1822,181,12089,349,849,1309,1808,2473,2141,1027,1748,173,11875,410,938,1310,1726,2279,1846,848,1471,146,10975,332,956,1070,1026,1283,1026,441,831,110,7078
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,10,0,3,0,0,0,0,0,0,0,8,0,0,4,3,0,7,0,9,3,29,3,0,0,0,3,9,0,15,0,34,3,0,0,3,10,4,5,9,3,40,0,0,0,4,3,0,0,7,4,28,0,3,0,3,5,4,0,12,0,30,0,0,6,4,0,10,3,9,0,34,0,0,7,5,9,11,0,14,0,45,0,3,0,0,4,9,4,16,3,44,0,4,7,0,7,5,5,31,4,63
LGA11720,0,4,0,3,0,3,0,3,0,18,0,0,0,3,3,4,0,0,3,15,0,3,3,0,8,0,0,3,0,21,3,0,3,3,3,3,0,3,10,23,3,0,3,0,3,0,0,6,6,25,0,0,0,3,5,0,0,0,3,15,0,4,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,6,11,26,23,20,31,15,5,21,44,196,47,580,177,115,110,64,20,24,31,1153,60,220,207,226,293,202,115,75,28,1424,69,159,149,171,320,244,119,158,31,1429,82,172,204,186,270,236,162,195,27,1528,51,151,172,182,265,237,130,186,32,1395,37,160,217,213,267,297,149,268,23,1635,36,172,199,212,327,308,160,243,38,1691,45,143,191,220,299,260,122,214,31,1521,54,147,204,173,279,257,118,211,23,1478,33,152,163,112,152,150,60,107,14,951
LGA11730,0,3,0,3,0,6,0,3,0,17,3,3,4,3,0,5,0,3,3,21,6,0,4,3,3,3,3,5,8,33,7,0,3,5,3,5,0,3,6,36,0,3,4,8,3,4,0,8,0,33,3,4,4,0,0,0,0,8,4,26,0,3,0,0,0,3,0,0,9,17,3,3,0,0,0,0,0,3,4,11,0,4,0,0,0,0,0,0,13,16,26,39,24,27,27,29,9,36,61,278,50,502,125,92,110,65,17,14,34,1009,47,132,115,197,296,160,84,69,38,1133,56,103,122,159,264,189,94,143,20,1146,46,122,114,170,258,165,108,174,26,1182,46,138,169,209,282,215,127,222,21,1430,48,154,182,245,351,312,164,266,42,1763,56,164,204,288,408,280,182,313,38,1930,66,159,241,337,431,316,166,334,33,2081,91,222,268,333,416,275,152,340,32,2137,79,232,218,225,226,152,94,239,28,1504
LGA11750,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,3,10,8,35,0,24,7,12,10,6,9,5,6,81,10,9,15,17,23,30,16,51,6,172,7,13,17,17,34,28,46,122,10,293,19,16,21,22,27,30,33,100,7,281,13,10,12,18,23,23,25,100,6,241,9,5,17,16,34,35,25,95,6,247,4,3,16,21,28,16,31,87,4,204,11,6,14,26,31,35,42,96,0,263,19,16,7,8,31,32,20,87,6,226,11,9,16,9,18,23,12,43,3,150
LGA11800,0,4,0,8,4,4,0,6,3,27,3,5,4,3,0,11,0,7,6,39,0,8,3,3,4,0,4,6,5,37,3,3,4,0,5,3,3,5,4,41,3,3,3,3,3,0,0,7,4,34,5,0,5,8,3,3,3,0,9,33,3,0,0,0,0,4,0,0,3,17,0,0,4,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,12,23,27,50,33,35,31,28,15,36,77,337,83,1090,213,162,184,89,29,20,53,1922,81,345,288,396,603,337,136,129,54,2354,108,235,259,318,638,409,200,274,56,2500,130,289,262,360,589,407,213,326,42,2611,84,258,318,376,501,435,226,365,38,2601,62,275,369,505,671,582,266,463,44,3237,63,280,364,503,721,589,306,520,46,3397,109,265,370,570,727,569,271,467,66,3412,134,318,407,561,647,509,253,440,42,3307,105,330,310,384,376,309,146,269,32,2267
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,3,19,0,41,5,3,0,4,3,3,0,71,0,5,14,9,14,21,14,7,6,87,3,6,6,6,19,14,10,13,0,83,3,10,4,5,18,14,8,13,0,71,0,11,7,10,8,14,13,23,0,89,0,5,12,13,11,17,13,33,0,106,0,5,12,14,16,17,15,25,3,115,4,3,17,13,13,21,8,39,8,125,3,12,4,12,16,12,14,33,0,109,0,12,9,13,5,15,4,28,0,84
LGA12150,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,8,7,7,0,5,5,42,3,16,4,7,4,4,3,3,4,47,4,8,8,10,14,19,8,18,8,94,4,8,8,14,23,23,15,27,3,116,11,9,9,10,27,25,15,30,6,145,3,14,10,8,11,15,7,19,4,100,6,5,9,18,20,20,6,30,12,133,9,10,8,24,32,26,8,48,5,171,3,5,11,10,31,19,17,54,3,152,10,11,12,23,30,29,16,48,3,188,6,17,8,13,15,27,3,52,3,143
LGA12350,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,3,3,4,0,0,0,10,0,0,0,0,0,0,0,4,0,8,0,0,0,0,3,0,3,0,0,11,0,0,0,4,0,0,0,3,3,9,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,4,3,8,10,13,9,7,7,22,20,93,10,119,43,27,40,33,15,8,5,305,9,35,47,37,117,77,43,45,7,420,22,38,28,37,71,54,44,51,7,348,16,28,33,47,67,63,32,65,6,361,5,33,42,43,72,64,28,99,11,394,9,39,38,63,70,82,35,94,5,445,15,44,50,63,121,84,58,77,5,512,19,32,49,80,109,85,40,110,12,526,15,35,52,64,77,88,36,92,9,459,21,41,50,53,75,61,40,76,5,426
LGA12380,8,7,5,4,14,20,4,5,17,94,6,4,8,5,11,17,3,10,16,83,3,5,7,6,7,9,0,16,20,78,6,7,4,3,14,13,3,9,20,71,0,4,3,6,15,16,5,5,13,77,3,11,5,9,4,13,3,6,8,59,6,6,7,0,3,6,0,3,4,33,3,4,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,3,12,20,45,83,68,65,128,127,33,76,206,830,116,1460,439,227,283,224,86,62,125,3027,126,1083,1079,695,1353,1146,449,482,204,6628,209,547,914,716,2049,1936,786,961,223,8337,309,584,783,771,2279,1935,808,1180,224,8871,194,593,720,757,2075,1875,754,1251,198,8417,137,568,650,750,1932,1830,837,1342,173,8221,113,515,587,763,1945,1859,847,1390,174,8189,157,466,495,686,2063,1745,784,1316,153,7869,166,439,450,639,1646,1389,652,1036,104,6524,141,350,395,445,1087,868,390,581,80,4335
LGA12700,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,3,8,4,30,4,82,13,7,16,11,6,3,4,147,10,18,15,12,21,13,9,18,8,127,7,9,14,9,25,19,13,14,0,114,5,26,20,20,21,17,8,20,3,137,4,27,15,30,19,31,13,29,5,174,4,29,25,23,31,30,12,45,11,212,7,25,33,27,43,35,11,57,12,240,9,26,33,35,43,49,16,52,4,270,11,29,37,41,46,34,21,64,3,289,14,28,38,28,23,24,3,44,7,210
