LGA_CODE_2016,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000mo_Mng,Pvte_3000mo_Pro,Pvte_3000mo_TecTW,Pvte_3000mo_CoPSW,Pvte_3000mo_ClAW,Pvte_3000mo_SWks,Pvte_3000mo_MaOpDv,Pvte_3000mo_Lab,Pvte_3000mo_IDNS,Pvte_3000mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot,NS_2000_2999_Mng,NS_2000_2999_Pro,NS_2000_2999_TecTW,NS_2000_2999_CoPSW,NS_2000_2999_ClAW,NS_2000_2999_SWks,NS_2000_2999_MaOpDv,NS_2000_2999_Lab,NS_2000_2999_IDNS,NS_2000_2999_Tot,NS_3000mo_Mng,NS_3000mo_Pro,NS_3000mo_TecTW,NS_3000mo_CoPSW,NS_3000mo_ClAW,NS_3000mo_SWks,NS_3000mo_MaOpDv,NS_3000mo_Lab,NS_3000mo_IDNS,NS_3000mo_Tot,NS_PINS_Mng,NS_PINS_Pro,NS_PINS_TecTW,NS_PINS_CoPSW,NS_PINS_ClAW,NS_PINS_SWks,NS_PINS_MaOpDv,NS_PINS_Lab,NS_PINS_IDNS,NS_PINS_Tot,NS_Tot_Mng,NS_Tot_Pro,NS_Tot_TecTW,NS_Tot_CoPSW,NS_Tot_ClAW,NS_Tot_SWks,NS_Tot_MaOpDv,NS_Tot_Lab,NS_Tot_IDNS,NS_Tot_Tot
LGA52730,17,22,9,0,3,0,0,0,0,65,13,16,0,0,4,0,0,3,0,40,9,0,0,0,0,3,0,3,0,23,361,220,219,156,159,184,51,219,12,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,5,14
LGA52800,18,26,40,4,3,0,36,5,4,133,21,15,32,4,5,3,16,0,3,103,0,0,9,3,3,0,4,4,0,25,125,143,203,117,111,77,128,168,27,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,10
LGA52870,19,3,4,0,11,3,3,6,0,56,18,6,0,0,0,3,3,3,0,32,14,0,0,3,3,3,0,3,0,27,387,103,171,114,130,140,96,273,18,1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,3,8,14
LGA52940,6,4,0,0,0,0,0,0,0,8,13,4,0,0,0,0,3,0,0,21,8,0,0,0,0,0,0,0,0,8,124,15,19,5,21,7,17,25,3,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
LGA53010,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,153,9,13,3,12,11,19,31,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA53080,3,8,23,0,3,0,18,9,0,63,9,5,13,0,0,0,7,0,0,34,0,0,0,0,0,0,4,0,0,4,30,23,70,14,19,17,62,40,3,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
LGA53150,23,43,12,0,10,4,0,0,0,100,30,36,7,0,5,7,0,3,0,88,0,0,3,3,0,0,0,0,0,15,224,340,207,321,180,98,29,93,19,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,9,16
LGA53220,128,491,1521,37,106,6,1568,212,58,4133,300,351,1154,13,56,5,550,96,36,2560,7,25,47,10,9,0,54,17,8,180,757,1332,3915,386,549,272,3560,1124,210,12101,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,5,3,4,0,0,3,0,0,0,0,0,4,8,0,0,0,0,3,0,0,0,4,16,0,0,3,0,0,0,4,0,7,7,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,6,0,0,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,18,27,3,0,9,3,9,4,6,15,61,107
LGA53290,93,79,141,4,38,6,140,46,9,561,82,68,98,3,20,4,39,18,10,338,14,4,17,8,3,10,6,10,8,88,811,452,889,357,523,460,570,593,65,4720,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,6,8,3,0,3,0,5,27,57
LGA53360,13,13,39,6,0,3,21,3,3,99,14,7,17,0,0,0,5,7,0,56,3,4,3,4,0,0,3,0,0,15,110,82,202,85,82,81,80,93,3,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7
LGA53430,493,544,217,26,119,73,153,174,19,1803,432,397,77,42,45,32,35,30,15,1106,28,46,37,34,29,27,20,43,12,265,2916,3732,3041,2454,2598,2085,1537,2240,234,20826,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,3,0,0,7,11,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,5,14,17,0,0,3,0,3,0,0,0,8,14,0,0,0,0,0,0,0,3,6,14,0,0,3,0,0,0,3,3,3,15,0,0,3,0,0,0,0,0,6,19,0,4,4,0,0,0,0,0,5,17,0,0,3,0,0,0,0,0,9,13,0,0,3,0,0,0,0,0,6,10,0,3,0,0,0,0,0,0,5,12,0,3,0,0,0,0,0,0,6,6,0,5,3,3,0,0,0,0,35,49,5,19,26,15,3,5,7,12,133,233
LGA53570,39,6,8,0,4,0,7,9,3,77,21,6,3,0,3,3,0,3,0,42,14,0,0,0,0,0,3,12,7,34,491,56,201,48,148,88,147,514,27,1735,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,0,0,5,0,3,0,0,3,6,25
LGA53640,34,3,3,0,3,3,0,0,0,48,25,6,0,0,3,3,0,3,0,38,4,0,3,0,3,3,0,3,0,13,234,41,75,13,60,27,38,84,4,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5
LGA53710,9,0,0,0,0,0,3,0,0,16,12,4,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,119,22,28,28,27,17,18,38,0,286,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
LGA53780,307,239,203,14,72,49,82,35,4,1013,175,157,57,0,20,24,22,14,8,487,24,20,55,21,21,35,18,54,8,261,2278,2358,3895,2306,2244,2838,1816,2418,197,20357,0,0,3,0,0,0,0,3,9,17,0,0,0,4,0,0,3,0,9,19,0,0,0,5,0,0,0,0,5,10,0,0,0,3,0,0,0,3,9,18,0,0,0,0,0,0,0,3,11,13,0,4,3,4,0,0,3,9,7,25,0,0,3,3,0,0,0,4,3,18,0,0,5,0,0,3,3,3,12,25,0,0,5,0,0,3,7,0,9,25,0,3,0,0,0,0,0,3,4,17,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,4,14,0,0,5,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,3,5,3,5,6,0,0,0,3,35,56,8,19,37,27,18,8,17,37,126,282
LGA53800,267,301,403,30,81,25,323,85,24,1539,185,200,164,10,37,17,73,36,8,725,20,26,38,28,15,22,34,32,15,233,1734,1766,2621,1279,1665,1398,1504,1563,181,13704,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,11,19,0,0,0,3,0,0,0,0,4,9,3,0,0,0,3,0,0,5,13,19,0,0,0,0,0,0,0,3,7,15,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,10,16,0,0,3,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,21,36,6,3,12,9,11,3,5,17,97,163
LGA53920,3,3,12,0,0,0,13,0,0,34,0,0,3,0,0,0,0,0,0,12,0,0,3,0,3,0,0,0,0,10,11,31,42,41,25,13,31,46,11,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53990,92,107,176,3,30,4,98,28,5,549,79,55,42,7,8,3,3,3,4,203,8,6,19,7,8,5,8,17,4,80,768,581,1068,436,517,542,700,1070,72,5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,16,3,0,0,3,4,4,3,10,26,57
LGA54060,11,12,22,0,9,0,16,4,0,71,10,12,19,0,3,3,10,0,3,64,5,0,4,0,0,3,3,0,0,17,143,77,159,66,108,85,97,119,10,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10
LGA54130,14,4,0,0,0,0,3,0,0,25,21,0,0,0,0,4,5,0,0,32,4,0,0,0,0,0,0,0,0,9,259,19,47,16,35,17,40,73,9,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9
LGA54170,417,950,225,45,136,106,21,45,15,1958,267,662,70,17,74,65,13,18,17,1215,51,72,73,66,66,88,16,41,25,495,3626,7335,4562,5897,4685,7239,990,3529,353,38210,0,0,0,0,0,0,0,0,5,14,0,3,0,4,0,0,0,0,5,14,0,0,0,0,0,4,0,0,14,20,0,0,0,4,3,0,0,0,15,29,3,0,4,0,0,0,0,3,12,29,0,3,6,0,0,3,0,3,12,30,0,3,3,0,0,3,3,4,15,33,0,5,13,4,0,3,3,9,17,58,3,4,3,0,0,0,0,3,19,32,0,3,4,0,0,0,0,0,12,23,0,3,0,0,4,0,3,0,7,20,0,0,3,0,0,0,5,0,4,7,0,3,0,0,0,0,0,0,15,23,0,0,3,0,0,0,0,0,3,8,3,4,13,0,7,0,3,5,70,102,16,35,49,16,21,17,20,31,231,438
LGA54200,263,202,193,12,77,38,106,18,9,931,178,111,39,5,24,21,12,16,3,407,17,18,18,15,24,25,27,16,7,174,1474,1467,2229,1247,1744,1298,1746,1397,168,12764,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,13,14,0,0,0,3,0,0,3,3,3,9,0,0,3,0,0,0,0,0,8,12,0,0,0,0,0,0,3,0,4,8,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,25,32,9,5,10,3,9,4,9,8,75,125
LGA54280,233,339,794,27,92,14,630,87,27,2245,221,217,376,8,32,21,181,45,17,1110,14,13,48,16,15,15,35,11,14,178,1189,1389,2831,807,1268,886,2133,1163,164,11840,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,7,16,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,3,7,9,0,0,0,0,3,0,0,0,7,14,0,0,0,0,0,0,0,0,6,4,0,0,5,0,3,0,0,0,3,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,3,0,3,3,0,0,3,0,22,31,3,8,16,4,7,3,5,17,74,141
LGA54310,193,270,806,35,145,9,536,186,25,2215,279,340,875,11,77,10,266,94,39,1980,8,11,39,21,5,9,20,24,10,149,909,1150,2788,566,865,487,1509,1059,144,9477,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,4,0,0,0,3,0,3,6,0,0,0,3,0,0,3,0,7,9,0,0,4,0,3,0,3,0,7,8,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,11,20,0,7,14,8,3,3,11,6,48,108
LGA54340,21,26,11,3,3,5,3,0,0,63,7,7,0,0,0,3,0,0,0,27,3,4,4,0,0,3,3,7,3,27,238,120,222,98,146,159,78,337,24,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,8,21
LGA54410,3,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,0,6,103,19,45,53,36,24,23,44,5,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA54480,18,0,0,0,3,0,0,0,0,16,13,0,0,0,0,0,0,3,0,10,3,0,0,0,0,0,0,0,0,3,156,4,6,3,15,6,20,27,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
