LGA_CODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
LGA22620,7,30,3,0,40,5,38,0,7,52,15,38,3,0,63,10,30,3,0,41,9,26,3,0,39,10,17,13,0,37,13,35,0,0,55,12,26,9,3,47,11,33,8,0,51,10,31,11,0,46,0,13,4,0,18,0,3,0,0,4,0,4,5,3,7,114,323,50,16,506,468,2162,112,78,2816,2237,2016,150,103,4505,3075,1169,203,52,4500,2762,1400,250,57,4467,2540,1440,199,64,4236,2882,1522,127,63,4592,3053,1534,142,55,4790,3084,1463,176,56,4788,2567,1592,189,70,4418,1525,1250,165,39,2977,448,612,93,38,1188,111,229,19,14,370,78,118,7,16,221,24816,16515,1815,717,43860,12,25,0,0,43,33,20,0,4,60,35,18,0,7,57,52,16,5,0,77,43,13,4,4,66,35,28,6,3,68,35,24,0,4,68,55,23,0,0,79,46,24,0,7,77,21,19,3,0,40,13,11,0,0,18,0,0,3,0,6
LGA22670,4,23,0,0,27,12,38,0,5,59,23,38,3,3,62,23,27,4,0,57,34,30,8,3,74,41,30,6,3,81,63,43,10,4,113,48,46,11,4,99,44,41,13,5,103,28,39,3,5,79,7,13,3,3,26,8,9,3,0,19,0,8,0,0,8,326,378,70,28,805,599,2145,86,109,2940,4239,3140,168,224,7769,7495,2125,270,278,10172,8138,2287,440,230,11091,7766,2406,289,185,10649,8572,2624,212,182,11596,8918,2548,166,174,11810,8722,2198,213,197,11330,6877,1962,227,133,9198,4042,1699,183,82,6009,1346,915,92,58,2405,284,364,32,22,702,97,134,9,33,274,67105,24542,2396,1903,95942,8,13,0,3,24,37,32,0,8,81,68,19,3,8,104,83,28,0,3,113,84,40,5,6,135,102,28,3,9,144,103,23,3,5,138,99,26,3,10,135,98,20,8,3,138,50,15,0,9,75,23,22,3,3,51,8,6,0,0,17
LGA22750,8,48,5,0,59,17,54,3,3,77,14,50,0,0,62,23,57,3,4,86,13,44,10,0,66,32,50,6,0,93,43,65,19,3,125,39,53,8,3,100,28,53,10,0,87,20,54,12,6,84,3,14,3,0,28,3,13,3,0,20,7,15,0,0,24,240,570,82,22,908,748,4427,225,163,5558,4181,4570,282,232,9264,6602,2587,369,197,9756,6366,2832,547,160,9896,5802,3216,379,130,9530,6409,3665,274,133,10484,6513,3456,258,154,10380,6343,3246,279,124,9992,5283,3271,359,125,9038,2979,2650,315,76,6022,888,1337,133,30,2390,209,486,47,33,775,103,223,17,31,372,52436,35960,3480,1585,93459,6,54,3,3,68,52,38,3,8,96,67,24,3,3,99,90,43,7,10,139,72,44,9,4,132,83,38,7,3,127,99,43,3,6,150,84,52,5,7,144,93,41,0,9,145,43,50,0,3,95,16,15,3,3,38,5,10,0,0,15
LGA22830,0,15,0,0,20,10,17,0,0,30,4,5,0,0,13,3,9,0,0,16,3,14,0,0,23,12,19,0,0,33,17,12,0,3,32,16,21,4,0,34,3,14,4,0,25,9,18,0,0,29,0,8,4,0,12,0,6,0,0,6,4,4,0,3,7,75,159,26,13,272,344,1116,61,75,1596,1365,816,92,70,2336,1923,672,119,46,2757,1756,772,146,61,2731,1630,825,108,53,2612,1890,911,90,55,2951,2088,864,86,58,3093,2015,845,106,48,3014,1744,822,137,49,2752,1096,736,126,29,1977,397,405,52,14,870,108,135,16,15,276,83,98,12,17,206,16445,9019,1149,574,27182,9,14,0,3,21,18,13,0,0,35,21,11,0,0,35,21,13,0,0,35,24,11,0,5,39,26,15,0,3,40,32,7,0,0,38,43,17,0,5,72,23,14,0,0,44,15,13,3,0,28,6,7,0,0,12,0,0,0,0,3
LGA22910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,3,0,3,0,0,3,0,0,0,0,6,4,0,0,0,8,0,4,0,0,6,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,6,28,4,0,42,42,159,13,8,219,150,172,20,6,353,177,118,14,12,317,193,117,27,12,343,191,169,19,0,378,269,214,18,10,509,249,234,16,3,504,277,246,18,15,559,282,247,28,6,566,173,239,38,13,461,83,120,16,0,226,37,41,10,0,89,18,31,4,3,54,2146,2108,218,90,4564,0,3,0,0,3,5,0,0,0,5,3,4,0,0,6,0,3,0,0,3,0,0,0,0,3,0,0,0,0,6,8,4,0,0,12,11,5,0,0,14,3,3,0,0,9,4,7,0,0,7,0,3,0,0,3,0,0,0,0,3
LGA22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,0,18,30,55,3,0,91,99,51,6,3,161,123,33,6,3,165,92,56,6,4,161,104,40,5,3,152,133,51,4,0,191,158,68,5,3,233,166,91,10,8,268,182,103,11,7,305,112,79,14,0,205,45,30,3,4,86,32,27,3,3,67,18,19,7,12,45,1289,712,86,48,2132,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,3,0,0,0,3,4,0,0,0,4,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA23110,0,6,0,0,11,0,13,0,0,11,7,4,0,0,11,13,5,3,0,20,11,9,4,0,29,10,12,6,0,22,13,14,3,0,28,11,8,7,3,26,12,17,12,0,39,11,10,4,0,26,4,4,4,0,13,3,4,0,0,8,0,3,0,0,4,93,115,42,3,246,176,1107,48,38,1374,1319,1234,52,86,2696,2533,859,102,88,3581,2845,910,144,91,3991,2781,844,126,62,3808,2911,1031,102,85,4128,3118,1022,55,66,4257,2933,924,79,69,4006,2394,825,94,58,3370,1439,639,99,34,2209,402,318,34,11,765,83,152,7,3,251,26,54,3,5,93,22967,9922,940,694,34524,0,7,0,0,7,11,8,0,0,20,22,15,0,5,43,22,17,0,7,42,41,9,0,6,54,42,12,0,4,55,33,9,5,3,46,37,5,0,3,46,34,9,0,4,48,19,14,0,0,33,12,6,0,0,18,3,0,0,0,3
LGA23190,0,6,0,0,10,0,6,0,0,5,0,10,0,0,11,0,12,0,0,12,3,0,0,0,0,0,4,0,0,6,0,6,0,0,10,0,10,0,0,11,6,9,0,3,15,0,11,0,0,10,0,3,0,0,7,3,0,0,0,3,3,3,0,0,12,21,78,3,4,114,143,430,18,24,610,509,245,28,23,800,593,201,48,20,859,480,263,46,15,810,452,255,35,14,749,527,326,21,11,888,569,316,19,11,913,648,298,41,15,1005,590,346,46,17,1006,344,240,44,18,648,116,139,24,5,288,33,59,4,9,103,29,46,6,10,83,5033,3170,385,171,8755,5,8,0,0,7,4,0,0,0,5,5,0,0,0,6,11,7,0,0,14,6,4,0,0,10,8,4,0,0,17,7,9,0,5,16,10,0,0,0,16,10,0,0,0,16,0,10,0,0,6,4,3,0,0,3,4,0,0,0,3
LGA23270,7,40,0,3,50,20,46,3,3,74,8,20,4,3,40,14,37,3,0,53,24,24,5,5,56,29,48,12,0,88,36,46,12,0,95,33,57,8,3,99,40,42,10,4,96,23,22,11,3,61,3,18,0,3,27,3,3,0,0,10,3,6,3,4,16,244,416,72,32,768,570,2728,102,120,3510,4085,3488,194,253,8011,7099,2432,312,265,10115,7840,2480,414,228,10964,7070,2468,333,183,10054,7335,2658,256,195,10440,7657,2558,230,197,10646,7069,2291,261,153,9776,5435,1916,237,134,7719,3055,1380,194,87,4725,872,691,65,44,1670,194,221,27,24,460,84,98,14,20,215,58357,25410,2639,1905,88313,0,20,0,0,25,44,31,4,11,92,76,25,3,3,101,97,46,0,11,150,105,35,3,7,151,92,34,7,9,141,77,36,7,6,126,78,22,4,5,112,75,23,5,4,107,42,25,0,0,73,12,12,0,0,21,0,10,0,0,12
LGA23350,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,3,0,7,0,0,3,0,3,4,0,0,0,7,0,0,0,0,0,3,3,0,0,10,11,19,4,0,41,43,207,13,5,272,141,106,13,9,263,179,82,13,5,280,192,103,13,3,316,227,106,12,5,350,300,155,20,15,487,358,189,10,10,558,384,194,16,11,611,348,210,35,13,600,267,199,41,10,514,111,114,16,3,249,48,55,9,4,114,30,30,4,4,70,2616,1754,219,88,4680,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,6,0,0,6,3,3,0,0,8,7,3,0,0,14,7,3,0,0,11,0,4,0,0,6,4,0,0,0,7,0,6,0,0,6,0,0,0,0,3,3,0,0,0,3
LGA23430,3,32,0,0,33,14,29,0,3,45,11,23,0,3,40,9,23,0,3,34,20,24,5,4,50,24,31,3,0,58,24,29,3,0,57,28,26,9,0,63,20,32,3,0,53,23,29,10,0,63,4,21,3,0,34,0,11,0,0,9,0,16,0,3,17,186,330,32,15,565,410,3036,112,69,3628,2967,3543,167,164,6842,5219,1775,200,153,7347,5777,1747,310,140,7968,5205,1926,198,121,7453,5599,2148,154,113,8015,6107,2208,143,115,8586,5561,1972,140,108,7781,4498,1840,143,84,6567,2709,1557,138,71,4466,1009,1004,71,31,2119,241,423,30,14,708,92,206,16,17,329,45412,23377,1835,1194,71821,3,19,0,0,23,26,25,0,6,60,41,17,3,7,73,57,18,7,8,83,64,12,3,6,85,58,21,3,4,86,65,32,3,0,100,78,22,0,6,106,68,24,3,0,93,39,26,4,3,72,13,13,0,0,34,4,5,0,0,7
LGA23670,5,22,5,0,35,9,25,0,0,37,14,22,3,0,37,9,16,0,0,28,10,21,7,0,42,16,20,7,0,45,19,26,12,0,52,25,27,7,4,58,17,19,4,5,49,16,28,3,0,57,4,20,5,0,23,3,4,0,0,7,0,11,0,0,20,155,255,54,24,488,491,3074,123,83,3765,2861,3083,137,149,6228,4755,1585,219,150,6717,4772,1586,280,122,6756,4537,1816,203,111,6668,4885,2058,156,105,7201,5347,2200,133,106,7791,5070,1968,174,106,7319,4144,1884,189,70,6278,2461,1568,163,61,4256,826,881,90,22,1824,192,324,26,19,566,65,158,14,19,262,40407,22189,1912,1133,65632,5,9,0,9,26,23,26,0,6,52,35,22,0,7,61,52,12,0,3,66,53,18,3,3,78,64,14,0,10,89,55,30,3,3,84,54,11,3,3,72,52,20,0,0,75,23,23,3,3,48,16,19,0,3,34,3,4,0,0,9
LGA23810,3,25,0,0,26,5,15,4,0,24,11,11,3,0,26,0,14,3,0,22,3,17,4,7,30,13,19,4,0,40,9,18,0,0,29,15,14,5,0,32,8,13,6,0,32,10,6,0,0,24,0,7,4,0,12,5,8,0,0,8,0,4,3,0,9,84,177,36,10,316,306,1211,50,50,1622,1399,1015,86,74,2577,1873,731,139,52,2796,1726,851,143,40,2767,1586,894,107,42,2627,1819,920,70,36,2842,1904,960,106,48,3017,2002,946,117,52,3116,1792,912,160,45,2905,1024,721,148,32,1930,336,379,51,13,779,66,149,11,16,246,43,91,10,19,154,15875,9777,1204,522,27375,3,6,0,0,8,14,9,3,9,35,18,6,0,3,31,24,22,0,0,44,14,21,0,0,34,15,12,0,3,35,30,20,3,3,54,22,4,3,0,30,14,12,3,3,36,17,9,0,3,33,5,8,0,0,13,0,0,0,0,4
LGA23940,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,3,0,0,0,3,3,4,0,0,5,0,0,0,0,0,0,8,0,0,8,0,0,0,0,3,0,0,0,0,6,11,20,0,4,35,28,73,7,4,115,83,45,4,3,134,121,25,4,9,156,108,31,13,11,159,137,67,4,3,207,147,83,4,6,245,205,93,6,6,310,181,90,14,6,301,235,101,12,0,349,175,78,29,10,297,81,54,5,3,143,53,33,3,0,84,28,31,4,0,67,1579,807,104,71,2565,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,3,0,0,0,3,4,0,0,0,4,0,0,0,0,3,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3
LGA24130,0,7,0,0,6,3,9,3,0,14,0,3,0,0,12,4,5,0,0,12,3,8,0,0,13,3,9,0,0,12,4,9,0,0,18,5,9,0,0,20,6,9,6,0,14,0,4,3,0,14,0,0,0,0,0,0,3,0,0,3,0,3,4,0,8,34,84,19,5,138,147,777,31,36,984,556,577,37,27,1195,671,297,41,28,1029,596,361,58,20,1029,589,426,39,15,1072,724,582,36,16,1351,862,655,32,26,1577,813,588,48,26,1485,701,539,49,21,1314,434,429,58,17,935,193,296,34,13,538,72,148,11,7,232,28,57,4,7,93,6383,5724,473,248,12829,0,10,3,0,11,3,5,0,0,10,3,3,0,4,11,11,5,0,5,21,9,13,0,0,19,5,8,0,0,14,8,13,0,0,19,13,7,0,0,21,10,3,0,0,18,3,4,0,3,7,0,9,0,0,8,0,0,0,0,0
LGA24210,0,11,0,0,11,5,19,0,0,22,10,6,0,0,13,7,7,3,0,17,0,14,0,0,14,5,12,0,0,27,9,12,0,0,19,16,14,3,0,35,7,8,3,0,17,8,17,3,0,21,0,8,3,0,13,0,9,0,0,11,4,15,0,0,19,67,159,13,5,249,181,1777,42,34,2029,1095,2268,102,70,3527,1969,1026,104,73,3167,1669,932,117,43,2755,1440,890,83,56,2470,1569,1113,42,44,2772,1721,1242,73,52,3087,1665,1238,74,56,3031,1365,1067,81,35,2548,819,877,62,26,1783,320,576,47,16,964,109,273,22,6,409,48,174,9,8,246,13973,13447,859,509,28784,3,6,0,0,11,16,20,0,3,36,16,10,0,0,31,9,7,0,3,19,11,7,0,3,25,13,11,0,0,27,21,16,0,3,38,18,24,3,0,45,18,17,0,0,29,6,3,0,0,10,5,9,0,0,10,4,9,0,0,17
LGA24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,9,0,0,0,0,3,0,3,0,0,6,3,6,0,0,7,0,0,0,0,0,3,19,6,0,30,40,138,3,3,193,147,55,3,3,204,134,43,10,4,188,133,83,9,3,233,158,104,8,8,278,171,117,11,8,307,202,131,10,4,339,219,131,12,9,372,231,152,11,6,402,149,149,14,5,319,73,97,9,3,180,22,38,5,3,71,25,18,4,0,49,1696,1252,114,65,3132,0,0,0,0,0,3,0,0,0,3,0,5,0,0,5,3,0,0,0,8,0,7,0,0,5,3,3,0,0,11,3,0,0,0,3,0,0,0,0,3,0,3,0,0,6,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0
LGA24330,0,12,0,0,12,5,24,3,0,26,13,20,0,0,31,8,21,0,0,33,9,17,3,0,28,10,22,0,0,32,15,18,3,0,34,15,17,8,3,42,6,20,4,0,34,17,12,7,0,32,4,6,0,0,10,6,6,0,0,13,3,3,3,0,8,100,200,27,19,346,185,1472,55,41,1756,1436,2486,108,116,4149,2887,1468,149,111,4614,2908,1225,193,89,4419,2553,1304,159,65,4080,2611,1310,85,57,4060,2572,1240,68,75,3957,2417,1027,83,67,3599,1977,1001,82,50,3105,1186,729,78,34,2019,395,350,31,12,786,121,103,12,9,233,21,57,8,3,91,21280,13753,1104,727,36863,0,16,0,4,26,6,20,0,6,30,23,15,0,5,46,37,16,5,5,58,22,16,0,3,46,25,13,0,3,45,41,18,4,3,62,32,14,0,3,51,21,10,0,0,39,10,10,0,0,18,11,8,0,0,19,0,3,0,0,3
LGA24410,0,16,0,0,19,9,22,0,0,37,5,15,0,0,18,7,14,0,0,27,8,11,0,0,29,17,18,4,0,35,17,21,3,0,34,15,15,4,0,34,11,22,5,0,41,5,13,3,0,18,3,11,0,0,12,3,6,0,0,9,0,5,0,3,6,102,186,27,12,320,351,2041,87,53,2534,1922,2137,121,96,4274,2947,1102,117,103,4271,2841,1175,172,64,4246,2628,1271,141,63,4103,2909,1477,64,78,4532,3071,1506,87,73,4735,3088,1420,106,62,4681,2561,1253,116,52,3987,1409,1176,116,27,2725,510,637,66,24,1240,141,265,23,16,443,41,109,9,17,180,24412,15578,1228,721,41939,7,23,3,3,31,20,20,0,5,47,26,12,0,4,39,19,14,7,3,35,20,19,0,0,40,33,26,0,5,65,33,23,0,3,62,37,31,0,5,74,34,19,0,5,51,23,16,0,0,39,7,3,0,0,12,8,3,0,0,15
LGA24600,3,45,0,0,45,39,79,15,3,129,85,83,21,4,193,98,84,28,7,213,112,70,21,9,210,162,106,26,3,291,133,92,25,10,263,142,76,27,7,253,108,72,25,6,215,78,61,33,6,176,30,57,14,10,103,7,15,3,4,31,9,22,3,15,53,1010,854,240,87,2183,1195,6200,255,402,8058,17833,17391,904,1021,37157,48407,13305,1666,1172,64559,55955,11655,3622,1021,72253,47078,11393,2784,727,61988,39552,9924,1340,590,51407,34853,7978,953,546,44331,28131,6333,868,482,35803,20969,5451,827,367,27614,11178,4587,641,272,16682,3768,2832,350,143,7100,882,1180,107,66,2231,367,543,56,101,1068,310180,98774,14378,6906,430235,13,65,0,12,87,150,130,6,36,324,383,129,15,34,568,474,105,33,34,644,409,132,27,26,593,417,111,16,34,573,396,111,11,21,543,306,74,7,26,416,247,69,11,12,339,137,57,9,16,217,51,44,3,0,93,16,13,3,4,39
LGA24650,0,24,3,0,23,3,13,0,0,22,5,12,0,0,17,6,15,0,0,18,11,8,4,0,20,11,12,4,0,29,12,10,7,0,19,4,15,3,0,22,6,9,3,0,22,3,14,3,0,20,3,6,0,0,11,0,3,0,0,4,0,3,0,3,3,65,145,22,6,241,243,1432,51,41,1775,1217,1134,68,80,2500,1945,706,93,63,2808,1881,886,127,58,2947,1797,978,79,47,2902,1775,986,69,51,2884,1648,876,48,50,2622,1468,709,69,38,2289,1089,590,65,31,1766,648,502,61,13,1226,177,243,18,11,457,43,76,14,0,133,21,38,4,6,68,13950,9157,765,493,24372,3,11,0,0,11,11,12,0,4,27,14,8,0,0,22,13,20,3,0,37,15,14,0,4,28,13,13,3,0,29,28,10,0,3,36,27,9,0,0,32,18,4,0,5,25,5,8,0,3,15,7,6,0,3,21,0,0,0,0,0
LGA24780,0,8,0,0,15,0,15,0,0,18,3,10,0,0,17,3,13,3,0,17,0,6,0,0,5,3,10,0,3,21,10,10,0,3,24,14,8,0,0,25,0,4,0,0,11,0,11,7,0,18,4,3,0,0,8,0,0,0,0,9,3,3,0,0,3,51,109,15,9,183,222,806,44,31,1105,1004,591,54,44,1688,1331,491,83,49,1946,1145,515,89,42,1794,1152,567,55,43,1820,1329,571,44,39,1980,1474,593,54,36,2158,1386,537,56,44,2023,1277,570,81,33,1957,834,476,65,24,1397,306,287,43,10,644,88,112,12,12,224,47,65,3,15,131,11590,6188,679,410,18869,3,10,0,0,10,9,10,0,3,20,8,8,3,0,23,5,13,0,0,21,18,10,0,3,33,22,10,0,0,38,26,5,0,0,33,16,8,0,0,18,24,14,0,0,40,8,5,0,0,14,5,3,3,0,12,3,0,0,0,8
LGA24850,0,3,0,0,7,3,9,0,0,15,0,7,0,0,7,3,4,0,0,9,4,5,0,0,11,0,6,0,0,8,3,3,3,0,7,12,9,0,0,18,4,11,3,0,15,0,3,3,0,12,3,5,0,0,9,0,0,0,0,3,0,0,0,0,0,27,66,16,8,117,193,648,28,28,901,574,416,36,32,1058,675,247,45,19,985,629,308,48,18,1000,595,310,38,16,957,677,362,37,20,1100,719,396,38,19,1172,718,379,43,16,1160,594,396,39,25,1058,404,313,43,15,767,154,171,30,6,355,60,69,8,3,134,23,40,8,5,78,6009,4056,431,229,10725,0,3,0,0,4,10,3,0,0,13,3,3,0,0,13,5,3,4,0,10,7,4,0,0,13,11,7,0,0,28,8,9,0,0,13,4,6,0,0,9,16,4,0,0,19,3,0,0,0,10,0,4,0,3,5,0,0,0,0,0
LGA24900,0,8,0,0,9,0,0,0,0,4,0,3,0,0,6,0,5,3,0,4,4,3,0,0,3,0,0,3,0,8,0,3,0,0,8,10,3,0,0,12,4,3,0,0,10,6,3,0,0,6,0,3,0,0,0,0,0,0,0,3,0,6,0,3,11,32,40,5,4,84,183,493,42,26,741,484,235,52,30,806,575,215,40,18,851,558,259,44,21,884,576,283,41,15,914,662,313,33,28,1035,796,297,48,25,1160,763,345,50,22,1175,708,344,54,25,1137,456,331,66,22,875,199,203,28,6,438,65,69,7,9,152,47,52,7,14,121,6092,3422,520,252,10283,0,4,0,3,11,4,3,0,0,11,7,5,0,0,16,4,6,0,0,13,16,7,7,0,26,11,8,0,0,25,12,4,0,3,20,15,3,0,0,16,13,5,0,0,21,0,5,0,0,5,8,0,0,0,6,0,0,0,0,0
LGA24970,3,10,0,0,18,21,34,0,0,55,20,46,3,3,73,27,41,5,0,71,36,36,3,0,73,45,54,11,3,110,35,52,9,3,91,35,29,12,3,88,32,40,14,0,81,20,29,10,3,63,5,27,0,0,35,4,9,0,0,14,8,16,3,7,29,292,415,71,18,804,390,2601,91,88,3173,3743,4432,208,257,8650,8342,3001,305,233,11879,9351,2863,578,206,12996,8495,3017,414,176,12104,8490,3245,251,168,12160,8767,3099,230,183,12276,7813,2704,220,158,10894,6217,2450,234,113,9006,3604,2124,225,76,6035,1169,1253,95,37,2554,261,512,37,23,835,80,249,18,32,388,66725,31560,2898,1760,102940,5,23,3,3,34,45,34,0,12,92,63,29,3,9,107,81,23,5,12,126,68,36,8,7,109,81,41,3,0,124,99,43,3,8,149,86,41,3,4,131,56,36,0,5,93,44,28,0,3,77,23,22,0,0,45,3,11,0,3,17
