LGA_CODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,14,3,8,9,5,0,0,0,26,0,0,0,0,0,0,0,0
LGA35300,0,0,3,0,0,0,0,0,9,15,10,4,6,3,0,43,12,17,10,12,5,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,7,0,3,6,0,0,0,0,8,0,12,7,16,14,6,3,54,63,118,115,123,78,20,0,509,14,5,10,11,15,0,0,63,728,1418,1141,1075,670,158,18,5214,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,10,10,3,0,37,392,801,644,634,298,56,3,2828,154,63,45,53,27,8,0,350,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,6,4,5,6,7,3,0,0,30,3,6,3,8,6,0,0,28,52,61,39,57,22,7,0,241,617,949,755,770,368,75,4,3537,0,0,0,0,0,0,0,0
LGA35600,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,3,0,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,27,35,28,26,8,137,9,9,5,11,12,4,0,47,0,6,3,3,0,0,0,15,130,178,185,194,207,59,18,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,113,111,141,111,16,0,562,33,16,13,10,7,0,0,78,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,3,0,0,7,0,0,11,0,0,0,3,0,0,0,3,17,19,14,22,16,3,0,90,124,153,142,176,142,23,0,756,0,0,0,0,0,0,0,0
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,0,0,0,15,0,0,0,0,0,0,0,0,13,30,32,37,19,9,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,13,17,4,0,0,53,4,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,7,7,20,18,24,9,0,0,76,0,0,0,0,0,0,0,0
LGA35740,11,0,3,7,3,0,0,23,13,15,11,20,9,0,0,68,23,18,17,26,16,0,0,100,0,0,0,0,0,0,0,3,4,0,4,0,4,0,0,14,0,0,0,0,0,0,0,3,4,0,10,3,6,0,0,21,12,44,153,222,271,172,30,909,187,111,123,135,109,63,10,738,18,12,17,27,21,9,4,102,1406,1478,2030,2135,1801,608,80,9532,4,3,3,0,0,0,0,8,80,34,18,28,15,3,0,186,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,9,853,1089,1595,2066,1296,199,5,7104,282,59,62,91,79,24,3,594,0,0,3,0,0,0,0,3,7,13,10,9,3,3,0,37,3,9,10,13,14,0,0,49,3,10,15,15,14,4,0,61,43,47,53,69,80,7,4,307,1273,1270,1763,2295,1504,244,14,8363,0,0,0,0,0,0,0,0
LGA35760,4,9,3,8,3,0,0,28,3,3,0,3,3,0,0,17,12,11,3,11,10,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,40,79,73,77,35,337,25,23,25,27,36,14,8,156,10,5,12,11,12,3,3,55,270,423,387,505,474,224,71,2352,0,0,0,0,0,0,0,0,10,8,8,8,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,164,253,273,201,50,0,1057,51,49,6,29,20,13,3,169,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,4,3,4,3,3,3,3,0,26,22,33,33,38,48,21,3,194,203,262,305,359,276,79,5,1486,0,0,0,0,0,0,0,0
LGA35780,0,0,0,0,0,0,0,3,3,6,0,3,0,0,0,14,3,6,3,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,11,3,5,6,3,3,0,0,19,3,3,4,0,0,0,0,14,71,91,81,72,58,6,0,386,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,47,40,33,24,0,0,165,25,11,7,14,10,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,29,25,20,0,0,138,71,99,89,76,52,0,0,386,0,0,0,0,0,0,0,0
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,10,0,0,3,0,0,0,0,6,41,53,68,82,46,5,0,294,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,11,15,0,0,68,15,13,4,14,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,5,20,19,29,34,5,0,115,31,55,50,61,55,6,0,254,0,0,0,0,0,0,0,0
LGA35800,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,15,9,21,28,13,3,93,4,7,5,6,17,3,0,41,0,0,0,0,3,0,0,8,55,89,90,113,135,49,11,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,43,58,46,11,0,216,8,3,0,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,9,9,9,7,16,9,3,0,57,39,58,54,85,64,16,0,319,0,0,0,0,0,0,0,0
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,5,20,17,25,31,12,7,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,6,0,0,0,15,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,14,21,6,0,0,66,16,17,23,21,13,0,0,90,0,0,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,3,21,4,3,0,0,7,0,0,16,0,0,0,0,0,0,0,3,27,38,33,33,45,13,5,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,18,16,4,3,0,71,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,6,6,3,3,12,0,0,31,14,29,26,21,23,6,0,120,0,0,0,0,0,0,0,0
LGA36250,16,5,3,3,3,0,0,34,53,50,52,58,54,17,0,280,80,62,68,70,58,21,0,360,6,3,0,0,0,0,0,12,3,0,8,0,3,0,0,21,3,3,0,9,3,0,0,23,14,11,10,9,8,0,0,48,47,77,200,312,359,176,37,1210,511,205,191,177,235,97,15,1433,29,30,17,18,23,6,10,141,3623,3601,3449,3616,2987,876,125,18276,21,14,10,4,8,0,0,59,100,39,25,26,21,0,0,205,0,3,0,8,10,3,0,20,0,0,0,0,0,0,0,0,8,7,0,10,5,0,0,27,2189,2646,3187,3778,2397,381,20,14597,686,136,110,175,141,35,3,1287,0,0,3,0,0,0,0,8,3,3,4,0,0,0,0,18,8,12,0,21,4,0,0,51,4,11,21,24,27,5,0,95,120,60,68,120,94,23,3,488,3138,2934,3431,4167,2713,456,27,16867,12,7,3,3,3,0,0,17
LGA36300,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,4,9,3,0,29,9,7,0,3,4,0,0,18,0,0,0,0,0,0,0,4,89,117,79,79,59,14,3,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,43,39,23,8,0,189,9,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,4,3,4,4,6,4,0,0,22,53,54,49,50,30,11,0,242,0,0,0,0,0,0,0,0
LGA36370,9,9,7,13,3,0,0,38,37,32,28,31,24,0,0,151,46,43,34,49,23,0,0,201,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,5,0,0,8,3,0,0,0,12,24,39,83,90,108,78,33,456,360,231,194,207,258,86,12,1355,26,38,22,26,27,6,9,154,2994,3758,3489,3688,2893,658,112,17598,0,0,0,0,0,0,0,0,31,10,17,29,16,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,12,14,4,0,0,49,2067,2866,2932,3298,2128,267,20,13576,571,188,209,208,132,31,5,1348,0,0,3,6,0,0,0,7,3,11,4,10,0,0,0,23,7,15,13,17,5,0,0,49,4,12,13,16,7,3,0,51,105,99,79,93,97,13,4,495,2812,3213,3282,3679,2399,317,34,15726,0,0,0,0,0,0,0,5
LGA36510,0,0,0,0,0,0,0,3,7,6,11,3,4,4,0,34,12,4,11,5,4,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,19,38,74,155,193,156,54,698,112,53,72,64,88,51,11,451,8,9,12,19,14,3,10,73,906,942,1089,1290,1136,492,126,5981,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,544,609,904,1116,702,122,7,4004,135,53,27,49,41,13,6,319,0,0,0,0,0,3,0,10,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,6,0,5,7,6,13,8,0,31,46,36,46,55,65,24,3,274,737,706,992,1241,821,166,16,4675,0,0,0,0,0,0,0,0
LGA36580,0,0,0,0,0,0,0,0,3,7,8,3,0,0,0,27,5,10,8,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,33,42,74,109,81,24,365,59,53,40,46,50,26,3,279,10,10,7,5,12,5,6,59,447,603,598,637,616,227,59,3176,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,284,388,521,304,52,0,1757,63,44,33,30,19,4,0,196,0,4,0,3,0,3,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,4,0,4,8,0,0,17,27,18,17,28,43,10,0,146,309,352,449,594,373,69,3,2138,0,0,0,0,0,0,0,0
LGA36630,3,0,5,0,0,0,0,9,6,10,3,9,8,0,0,32,13,9,7,9,7,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,8,0,5,3,3,0,0,0,8,12,28,57,84,133,122,56,482,97,63,78,86,111,33,3,468,13,9,19,13,17,19,5,87,846,932,1004,1216,1059,400,110,5569,0,0,3,0,0,0,0,5,8,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,428,596,797,922,641,112,6,3494,128,40,31,46,31,11,0,287,0,0,0,0,0,0,0,3,0,4,4,4,3,0,0,17,4,4,5,3,0,0,0,12,0,5,3,9,8,3,3,35,62,43,44,48,55,7,3,264,630,688,879,1041,735,135,17,4135,0,0,0,0,0,0,0,0
LGA36660,0,0,0,0,0,0,0,0,7,16,13,10,14,3,0,64,6,14,11,10,12,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,72,115,155,154,56,597,123,63,58,72,84,51,5,464,16,14,12,14,19,20,17,109,1088,1067,1201,1467,1336,521,130,6807,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,4,0,0,14,500,657,919,1145,813,138,13,4182,212,41,45,68,50,16,0,433,0,0,0,0,3,0,0,9,0,3,0,4,0,0,0,8,0,9,0,0,3,0,0,17,0,7,7,12,6,3,0,32,57,35,49,74,61,25,8,305,774,744,1027,1312,946,182,21,5011,0,0,0,0,0,0,0,0
LGA36720,34,24,29,15,6,0,0,111,79,109,94,99,62,9,0,446,121,140,131,126,73,10,0,603,0,3,4,6,3,0,0,18,9,17,18,14,0,0,0,63,6,3,3,8,3,0,0,28,15,25,28,25,7,0,0,106,89,270,651,928,925,544,125,3537,1066,671,601,630,674,273,32,3948,105,88,95,101,66,31,23,513,7974,9655,11010,11622,8835,2464,311,51877,9,10,4,9,7,0,0,45,256,148,85,90,70,7,0,658,3,0,0,0,0,0,0,10,5,3,0,3,0,0,0,15,17,3,3,11,3,0,0,42,5213,6629,8548,9859,5960,828,56,37094,1275,450,318,426,352,98,14,2933,0,4,5,7,4,4,0,19,3,4,12,21,10,0,0,54,62,52,49,77,35,7,0,274,22,34,49,65,54,11,3,243,335,287,264,369,277,76,4,1608,7205,7618,9343,10947,6774,1034,72,42984,8,9,0,0,0,0,0,17
LGA36820,0,0,0,0,0,0,0,0,3,3,7,0,4,0,0,24,3,5,7,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,25,44,82,115,91,32,406,53,34,38,57,64,33,6,288,7,6,12,8,6,11,5,53,593,612,684,877,862,344,80,4053,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,289,433,621,772,633,115,6,2866,117,45,17,49,34,15,3,284,0,0,0,0,3,0,0,6,0,0,0,4,8,0,0,9,0,3,4,7,0,0,0,12,3,3,3,7,13,3,0,28,23,28,19,52,53,21,3,191,455,526,673,889,733,144,11,3439,0,0,0,0,0,0,0,0
LGA36910,3,3,4,0,3,0,0,17,45,75,58,58,43,11,3,292,47,89,61,61,47,11,3,320,0,0,0,4,0,0,0,9,3,4,0,0,0,0,0,10,0,8,0,3,4,0,0,11,3,13,5,3,3,0,0,24,72,153,248,393,464,349,128,1794,651,421,384,385,419,211,27,2502,83,56,47,55,44,25,12,321,5643,7266,6877,7292,5791,1780,309,34952,0,0,3,0,0,0,0,8,27,17,17,24,15,0,0,99,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,27,16,17,12,15,3,0,86,3457,4626,5116,5954,3780,608,29,23578,936,373,271,363,247,58,8,2252,0,3,6,4,3,4,0,21,7,3,9,5,7,0,0,34,12,19,25,21,12,3,0,91,8,20,22,21,24,17,8,110,252,190,175,203,195,65,14,1099,4725,5279,5658,6608,4293,753,54,27373,0,0,0,0,0,0,0,0
LGA36950,0,0,0,0,0,0,0,5,0,5,6,8,4,0,0,21,0,4,6,5,4,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,9,0,0,0,0,4,4,0,10,4,11,6,14,12,0,0,47,3,3,0,3,3,0,0,17,83,183,154,154,132,18,3,734,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,16,19,57,53,40,33,4,0,207,16,36,28,16,14,3,0,124,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,10,0,0,0,0,10,5,8,6,9,11,0,0,40,30,59,62,40,31,8,0,224,78,165,164,116,94,25,0,636,0,0,0,0,0,0,0,0
LGA36960,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,16,0,7,4,5,5,0,0,22,63,125,143,127,77,15,0,555,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,18,23,10,0,0,64,5,3,7,11,10,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,4,49,83,67,47,40,6,0,285,56,106,95,82,66,3,0,401,0,0,0,0,0,0,0,0
LGA37010,22,8,7,8,0,0,0,56,88,93,86,84,54,4,0,408,120,107,98,92,55,4,0,474,3,3,0,3,0,0,0,10,0,8,3,4,5,0,0,17,3,16,11,6,3,0,0,37,5,29,11,14,10,0,0,66,22,61,145,234,220,118,13,820,813,564,461,449,427,151,16,2884,79,63,66,52,48,24,11,335,7771,9401,8162,7956,5538,1279,142,40245,3,6,3,0,0,0,0,12,126,70,55,53,30,10,0,350,3,7,8,4,4,0,0,24,0,3,0,0,0,0,0,6,17,19,11,15,3,3,0,74,4720,6721,6856,6781,4108,602,44,29840,1090,425,359,457,302,51,6,2690,0,0,0,4,4,0,0,21,11,32,27,35,16,3,0,127,46,63,64,90,42,0,0,308,13,43,30,18,23,4,0,136,237,192,126,185,127,23,0,895,6274,7582,7545,7654,4668,704,53,34471,6,0,3,0,0,0,0,12
LGA37300,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,10,12,5,13,3,0,0,46,0,0,0,0,0,0,0,9,76,139,102,113,71,11,0,516,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,92,84,99,39,3,3,370,18,8,4,10,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,11,0,0,3,0,0,0,0,3,5,13,21,19,6,0,0,65,69,123,117,129,54,9,3,493,0,0,0,0,0,0,0,0
LGA37310,0,8,7,5,6,0,0,23,3,18,20,16,13,4,0,81,6,21,28,29,19,6,0,114,0,3,0,8,0,0,0,17,0,3,4,5,0,0,0,19,0,5,8,0,6,0,0,18,0,9,13,13,9,0,0,49,31,67,109,179,212,170,67,842,120,197,202,168,145,69,4,909,19,11,18,27,19,10,4,105,1208,2018,2047,2062,1526,581,153,9586,0,0,0,0,0,0,0,0,5,17,6,9,4,0,0,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,9,570,774,943,971,587,112,8,3963,173,65,53,60,47,4,0,398,0,0,0,0,3,0,0,8,0,0,4,0,3,0,0,9,10,5,3,10,8,0,0,29,6,8,12,12,15,6,0,57,85,79,69,74,84,18,4,418,849,946,1093,1150,738,148,14,4938,0,0,0,0,0,0,0,0
