LGA_CODE_2016,OM_UIE_75ov_HW_0,OM_UIE_75ov_HW_1_15,OM_UIE_75ov_HW_16_24,OM_UIE_75ov_HW_25_34,OM_UIE_75ov_HW_35_39,OM_UIE_75ov_HW_40,OM_UIE_75ov_HW_41_48,OM_UIE_75ov_HW_49mor,OM_UIE_75ov_HW_NS,OM_UIE_75ov_Tot,OM_UIE_Tot_HW_0,OM_UIE_Tot_HW_1_15,OM_UIE_Tot_HW_16_24,OM_UIE_Tot_HW_25_34,OM_UIE_Tot_HW_35_39,OM_UIE_Tot_HW_40,OM_UIE_Tot_HW_41_48,OM_UIE_Tot_HW_49mor,OM_UIE_Tot_HW_NS,OM_UIE_Tot_Tot,CFW_15_19_HW_0,CFW_15_19_HW_1_15,CFW_15_19_HW_16_24,CFW_15_19_HW_25_34,CFW_15_19_HW_35_39,CFW_15_19_HW_40,CFW_15_19_HW_41_48,CFW_15_19_HW_49mor,CFW_15_19_HW_NS,CFW_15_19_Tot,CFW_20_24_HW_0,CFW_20_24_HW_1_15,CFW_20_24_HW_16_24,CFW_20_24_HW_25_34,CFW_20_24_HW_35_39,CFW_20_24_HW_40,CFW_20_24_HW_41_48,CFW_20_24_HW_49mor,CFW_20_24_HW_NS,CFW_20_24_Tot,CFW_25_29_HW_0,CFW_25_29_HW_1_15,CFW_25_29_HW_16_24,CFW_25_29_HW_25_34,CFW_25_29_HW_35_39,CFW_25_29_HW_40,CFW_25_29_HW_41_48,CFW_25_29_HW_49mor,CFW_25_29_HW_NS,CFW_25_29_Tot,CFW_30_34_HW_0,CFW_30_34_HW_1_15,CFW_30_34_HW_16_24,CFW_30_34_HW_25_34,CFW_30_34_HW_35_39,CFW_30_34_HW_40,CFW_30_34_HW_41_48,CFW_30_34_HW_49mor,CFW_30_34_HW_NS,CFW_30_34_Tot,CFW_35_39_HW_0,CFW_35_39_HW_1_15,CFW_35_39_HW_16_24,CFW_35_39_HW_25_34,CFW_35_39_HW_35_39,CFW_35_39_HW_40,CFW_35_39_HW_41_48,CFW_35_39_HW_49mor,CFW_35_39_HW_NS,CFW_35_39_Tot,CFW_40_44_HW_0,CFW_40_44_HW_1_15,CFW_40_44_HW_16_24,CFW_40_44_HW_25_34,CFW_40_44_HW_35_39,CFW_40_44_HW_40,CFW_40_44_HW_41_48,CFW_40_44_HW_49mor,CFW_40_44_HW_NS,CFW_40_44_Tot,CFW_45_49_HW_0,CFW_45_49_HW_1_15,CFW_45_49_HW_16_24,CFW_45_49_HW_25_34,CFW_45_49_HW_35_39,CFW_45_49_HW_40,CFW_45_49_HW_41_48,CFW_45_49_HW_49mor,CFW_45_49_HW_NS,CFW_45_49_Tot,CFW_50_54_HW_0,CFW_50_54_HW_1_15,CFW_50_54_HW_16_24,CFW_50_54_HW_25_34,CFW_50_54_HW_35_39,CFW_50_54_HW_40,CFW_50_54_HW_41_48,CFW_50_54_HW_49mor,CFW_50_54_HW_NS,CFW_50_54_Tot,CFW_55_59_HW_0,CFW_55_59_HW_1_15,CFW_55_59_HW_16_24,CFW_55_59_HW_25_34,CFW_55_59_HW_35_39,CFW_55_59_HW_40,CFW_55_59_HW_41_48,CFW_55_59_HW_49mor,CFW_55_59_HW_NS,CFW_55_59_Tot,CFW_60_64_HW_0,CFW_60_64_HW_1_15,CFW_60_64_HW_16_24,CFW_60_64_HW_25_34,CFW_60_64_HW_35_39,CFW_60_64_HW_40,CFW_60_64_HW_41_48,CFW_60_64_HW_49mor,CFW_60_64_HW_NS,CFW_60_64_Tot,CFW_65_69_HW_0,CFW_65_69_HW_1_15,CFW_65_69_HW_16_24,CFW_65_69_HW_25_34,CFW_65_69_HW_35_39,CFW_65_69_HW_40,CFW_65_69_HW_41_48,CFW_65_69_HW_49mor,CFW_65_69_HW_NS,CFW_65_69_Tot,CFW_70_74_HW_0,CFW_70_74_HW_1_15,CFW_70_74_HW_16_24,CFW_70_74_HW_25_34,CFW_70_74_HW_35_39,CFW_70_74_HW_40,CFW_70_74_HW_41_48,CFW_70_74_HW_49mor,CFW_70_74_HW_NS,CFW_70_74_Tot,CFW_75ov_HW_0,CFW_75ov_HW_1_15,CFW_75ov_HW_16_24,CFW_75ov_HW_25_34,CFW_75ov_HW_35_39,CFW_75ov_HW_40,CFW_75ov_HW_41_48,CFW_75ov_HW_49mor,CFW_75ov_HW_NS,CFW_75ov_Tot,CFW_Tot_HW_0,CFW_Tot_HW_1_15,CFW_Tot_HW_16_24,CFW_Tot_HW_25_34,CFW_Tot_HW_35_39,CFW_Tot_HW_40,CFW_Tot_HW_41_48,CFW_Tot_HW_49mor,CFW_Tot_HW_NS,CFW_Tot_Tot,ET_NS_15_19_HW_0,ET_NS_15_19_HW_1_15,ET_NS_15_19_HW_16_24,ET_NS_15_19_HW_25_34,ET_NS_15_19_HW_35_39,ET_NS_15_19_HW_40,ET_NS_15_19_HW_41_48,ET_NS_15_19_HW_49mor,ET_NS_15_19_HW_NS,ET_NS_15_19_Tot,ET_NS_20_24_HW_0,ET_NS_20_24_HW_1_15,ET_NS_20_24_HW_16_24,ET_NS_20_24_HW_25_34,ET_NS_20_24_HW_35_39,ET_NS_20_24_HW_40,ET_NS_20_24_HW_41_48,ET_NS_20_24_HW_49mor,ET_NS_20_24_HW_NS,ET_NS_20_24_Tot,ET_NS_25_29_HW_0,ET_NS_25_29_HW_1_15,ET_NS_25_29_HW_16_24,ET_NS_25_29_HW_25_34,ET_NS_25_29_HW_35_39,ET_NS_25_29_HW_40,ET_NS_25_29_HW_41_48,ET_NS_25_29_HW_49mor,ET_NS_25_29_HW_NS,ET_NS_25_29_Tot,ET_NS_30_34_HW_0,ET_NS_30_34_HW_1_15,ET_NS_30_34_HW_16_24,ET_NS_30_34_HW_25_34,ET_NS_30_34_HW_35_39,ET_NS_30_34_HW_40,ET_NS_30_34_HW_41_48,ET_NS_30_34_HW_49mor,ET_NS_30_34_HW_NS,ET_NS_30_34_Tot
LGA53290,0,8,3,0,0,3,0,3,0,15,26,79,40,60,32,63,37,196,4,546,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,5,0,9,0,3,0,0,0,0,0,0,3,11,0,3,0,0,0,3,0,7,0,14,3,3,0,0,0,0,0,3,0,16,6,0,0,0,0,3,3,8,0,18,3,3,0,4,0,3,0,9,0,20,4,9,5,0,0,0,0,9,0,23,0,5,4,4,0,0,0,0,0,15,0,3,3,3,0,0,0,0,0,17,0,3,3,0,0,3,0,0,0,15,20,40,14,10,6,11,10,43,13,176,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,12,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3
LGA53360,0,0,0,0,0,0,0,0,0,3,3,9,9,20,3,15,7,17,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA53430,0,10,7,11,0,3,4,0,0,25,33,339,218,275,151,300,137,336,18,1811,0,15,0,0,0,0,0,0,0,16,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0,9,0,4,3,3,3,0,0,3,0,13,0,4,0,8,0,3,0,0,0,20,0,9,4,4,0,3,0,10,3,42,0,12,3,3,4,6,3,10,6,44,3,6,8,6,8,4,0,9,0,43,0,10,8,5,0,3,0,3,0,23,0,12,5,8,3,3,0,9,0,39,3,9,3,7,0,3,0,4,0,32,3,12,0,0,0,3,0,0,4,24,3,10,0,0,0,0,0,0,0,11,16,110,44,44,15,23,12,46,11,326,0,8,3,0,0,0,0,0,4,15,5,6,0,0,0,4,0,0,3,18,0,3,5,0,0,0,0,0,0,12,0,0,4,0,3,0,0,0,3,14
LGA53570,5,7,3,0,0,3,0,3,0,22,10,55,28,28,8,35,6,82,8,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,4,0,0,0,0,0,4,0,8,0,3,3,3,0,0,0,11,0,21,0,3,5,3,0,3,0,0,0,14,0,7,6,3,0,0,0,8,0,29,6,0,0,9,0,3,0,3,0,19,0,3,4,0,0,0,0,3,0,11,8,31,16,24,0,14,7,41,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53640,0,0,0,0,0,0,0,0,0,0,5,13,12,10,0,15,6,45,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,10,0,5,0,0,0,0,0,0,0,5,0,0,3,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,6,3,3,13,0,12,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
LGA53710,0,0,0,0,0,0,0,3,0,3,0,5,3,5,8,8,7,24,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,11,0,8,3,3,3,12,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53780,0,11,5,0,0,0,0,3,0,22,55,430,300,338,190,352,176,435,29,2314,0,3,3,0,0,0,0,0,4,13,0,8,0,0,0,0,0,0,0,17,0,10,3,0,0,0,0,0,4,17,3,15,7,3,4,0,0,6,0,46,0,21,3,8,3,7,0,3,0,38,0,16,3,6,4,3,3,17,0,57,3,13,6,4,4,7,5,9,0,49,0,19,9,4,0,3,0,10,0,51,0,13,7,6,0,5,3,0,0,34,3,14,4,8,3,7,0,4,0,35,3,12,0,0,0,3,0,8,0,29,0,5,13,3,3,3,0,0,0,30,3,6,0,0,0,0,0,3,0,15,21,150,55,40,25,39,17,63,13,434,0,3,0,0,0,0,0,0,0,7,0,3,3,0,4,4,0,0,8,21,0,0,0,0,4,3,0,3,4,19,3,3,0,3,3,4,3,3,4,23
LGA53800,3,0,0,0,0,0,0,4,0,15,42,167,108,168,73,153,96,310,17,1125,0,3,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,7,0,11,0,0,0,0,3,3,0,17,0,17,0,0,0,0,0,9,0,30,0,10,3,6,0,8,0,8,3,31,0,9,3,5,3,9,0,17,0,49,4,7,4,11,3,6,3,14,0,49,0,9,0,10,0,3,3,9,3,38,0,10,8,3,6,3,3,14,6,41,3,15,3,7,0,3,0,8,3,41,4,5,3,3,0,3,0,10,3,24,0,6,0,3,0,0,0,3,0,12,17,97,29,43,8,38,16,90,23,361,4,4,0,3,0,0,0,0,0,13,0,0,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,3,12,0,0,3,0,0,3,0,0,4,15
LGA53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53990,0,3,3,0,0,0,0,0,0,13,30,116,82,62,53,86,34,146,16,623,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,7,0,0,0,3,0,7,0,13,0,7,0,3,0,0,0,11,0,23,0,5,0,0,0,0,3,0,0,14,0,3,0,0,0,4,0,12,0,26,0,7,3,3,0,4,0,3,0,27,0,8,3,4,3,3,0,10,0,37,3,5,4,8,0,0,0,3,0,29,0,3,8,3,0,0,0,3,0,18,7,0,4,6,0,0,0,0,3,18,10,57,28,26,8,18,13,49,9,217,3,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
LGA54060,0,0,0,0,0,0,0,0,0,0,8,23,7,12,4,20,10,28,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,7,3,12,9,3,3,0,0,10,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54130,0,0,0,0,0,0,0,3,0,7,4,7,4,15,3,18,12,87,3,151,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,4,0,7,0,10,0,0,0,4,0,0,0,6,0,9,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,4,10,5,10,6,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54170,0,13,3,7,0,0,0,0,0,31,90,996,615,720,359,652,257,607,67,4370,0,11,3,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,10,3,4,3,3,4,3,4,5,3,29,3,29,7,6,5,5,0,3,6,63,0,37,6,4,3,9,3,3,0,67,0,26,11,10,4,3,0,8,4,66,3,16,13,8,9,3,4,13,4,71,9,25,6,9,3,13,0,20,7,83,3,23,9,7,5,9,4,17,0,79,0,23,17,6,0,3,0,9,4,69,4,29,9,3,0,3,0,3,3,61,0,17,3,3,0,0,0,0,5,29,0,10,3,0,0,0,0,0,0,17,31,264,92,65,36,58,14,74,37,666,5,21,3,0,0,0,0,0,8,38,5,8,0,9,7,0,0,0,7,42,3,3,0,7,4,0,0,0,4,24,0,4,3,0,5,4,0,0,8,27
LGA54200,0,12,8,5,0,4,4,3,0,32,33,300,176,205,113,212,105,258,20,1436,0,7,0,4,0,0,0,0,3,10,0,4,0,3,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,10,0,11,0,0,3,0,0,4,0,15,0,14,0,10,0,0,0,3,4,32,0,5,3,3,3,0,0,3,0,16,0,5,4,7,0,9,0,5,0,30,0,9,4,4,0,5,0,5,0,28,3,7,3,3,0,0,3,3,0,22,0,14,8,8,0,3,0,0,0,38,7,15,8,3,0,0,0,0,0,34,0,3,3,3,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,13,8,96,44,40,10,21,6,31,14,268,0,3,0,0,0,0,0,0,4,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,3,0,3,19,0,3,0,3,0,0,0,0,0,10
LGA54280,0,0,0,0,0,0,0,0,0,0,14,84,47,66,45,72,46,180,9,563,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,3,0,10,0,0,0,3,0,0,0,3,0,6,0,0,3,0,0,0,3,8,0,15,0,4,3,0,0,3,0,5,0,12,0,4,0,0,0,0,0,6,0,17,0,3,0,0,0,0,0,3,0,11,0,0,0,0,0,3,4,4,0,23,0,0,0,0,0,4,0,3,3,10,0,3,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,0,0,9,8,28,15,10,4,13,12,42,8,144,0,5,0,0,0,0,0,0,3,9,6,0,4,0,0,0,0,0,0,12,3,0,0,0,0,3,0,3,3,11,0,0,0,0,0,0,0,3,4,14
LGA54310,0,0,0,0,0,0,0,0,0,0,22,75,30,35,31,41,18,87,9,341,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,14,0,4,3,0,0,0,0,6,0,20,0,5,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,4,0,9,0,5,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,3,0,33,10,3,6,8,0,22,7,90,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,10,0,0,3,4,0,0,0,4,0,14
LGA54340,0,0,0,0,0,3,0,0,0,4,6,10,12,9,3,34,13,61,4,163,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,6,0,4,0,5,0,4,0,0,0,0,0,0,0,8,3,10,10,3,3,7,3,23,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54410,0,3,0,0,0,0,0,0,0,3,0,5,3,6,0,6,8,36,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,10,0,0,0,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,4,10,48,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,6,0,5,3,3,0,6,0,17,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,0,0,0,0,0,0,0,0,0,8,11,18,10,20,11,33,9,97,3,211,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11,0,6,0,0,0,5,0,0,3,3,0,11,0,0,0,0,0,6,0,8,0,15,0,3,0,0,0,8,0,11,0,22,0,4,3,0,0,6,0,0,0,14,0,3,0,3,0,3,0,5,0,19,0,0,0,0,0,0,0,6,0,11,5,3,3,0,0,3,0,3,0,18,5,15,11,11,4,20,7,49,10,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54620,0,0,0,0,0,0,0,0,0,0,5,0,5,3,5,6,10,45,0,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,4,0,5,0,14,0,5,3,3,3,7,0,31,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54690,0,0,0,0,0,3,0,0,0,6,5,7,3,3,0,6,0,26,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,3,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,4,8,9,10,4,13,7,48,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,8,0,12,0,0,0,3,0,3,0,8,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,3,3,8,4,6,5,37,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,0,0,0,0,0,0,0,0,0,3,18,131,87,87,48,97,40,123,9,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,4,3,3,0,0,0,0,0,16,0,3,5,4,3,3,0,4,0,22,0,5,0,0,0,0,0,7,0,15,0,4,0,0,3,0,0,3,0,15,0,0,0,0,0,0,0,3,0,11,0,3,4,0,0,0,0,3,0,12,0,5,0,0,0,0,0,0,3,8,0,4,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,28,17,17,12,14,0,28,6,122,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,6,12
LGA54900,0,0,0,0,0,3,0,0,0,9,9,3,7,14,3,23,12,96,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,0,14,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,6,0,8,3,0,0,0,0,3,0,4,3,12,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,9,3,12,6,7,0,10,5,41,13,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54970,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,6,3,21,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA55040,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,7,3,25,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
