LGA_CODE_2016,SS_NS_1000_1249_Mng,SS_NS_1000_1249_Pro,SS_NS_1000_1249_TecTW,SS_NS_1000_1249_CoPSW,SS_NS_1000_1249_ClAW,SS_NS_1000_1249_SWks,SS_NS_1000_1249_MaOpDv,SS_NS_1000_1249_Lab,SS_NS_1000_1249_IDNS,SS_NS_1000_1249_Tot,SS_NS_1250_1499_Mng,SS_NS_1250_1499_Pro,SS_NS_1250_1499_TecTW,SS_NS_1250_1499_CoPSW,SS_NS_1250_1499_ClAW,SS_NS_1250_1499_SWks,SS_NS_1250_1499_MaOpDv,SS_NS_1250_1499_Lab,SS_NS_1250_1499_IDNS,SS_NS_1250_1499_Tot,SS_NS_1500_1749_Mng,SS_NS_1500_1749_Pro,SS_NS_1500_1749_TecTW,SS_NS_1500_1749_CoPSW,SS_NS_1500_1749_ClAW,SS_NS_1500_1749_SWks,SS_NS_1500_1749_MaOpDv,SS_NS_1500_1749_Lab,SS_NS_1500_1749_IDNS,SS_NS_1500_1749_Tot,SS_NS_1750_1999_Mng,SS_NS_1750_1999_Pro,SS_NS_1750_1999_TecTW,SS_NS_1750_1999_CoPSW,SS_NS_1750_1999_ClAW,SS_NS_1750_1999_SWks,SS_NS_1750_1999_MaOpDv,SS_NS_1750_1999_Lab,SS_NS_1750_1999_IDNS,SS_NS_1750_1999_Tot,SS_NS_2000_2999_Mng,SS_NS_2000_2999_Pro,SS_NS_2000_2999_TecTW,SS_NS_2000_2999_CoPSW,SS_NS_2000_2999_ClAW,SS_NS_2000_2999_SWks,SS_NS_2000_2999_MaOpDv,SS_NS_2000_2999_Lab,SS_NS_2000_2999_IDNS,SS_NS_2000_2999_Tot,SS_NS_3000mo_Mng,SS_NS_3000mo_Pro,SS_NS_3000mo_TecTW,SS_NS_3000mo_CoPSW,SS_NS_3000mo_ClAW,SS_NS_3000mo_SWks,SS_NS_3000mo_MaOpDv,SS_NS_3000mo_Lab,SS_NS_3000mo_IDNS,SS_NS_3000mo_Tot,SS_NS_PINS_Mng,SS_NS_PINS_Pro,SS_NS_PINS_TecTW,SS_NS_PINS_CoPSW,SS_NS_PINS_ClAW,SS_NS_PINS_SWks,SS_NS_PINS_MaOpDv,SS_NS_PINS_Lab,SS_NS_PINS_IDNS,SS_NS_PINS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_IDNS,SS_NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot
LGA10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,12,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11100,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,0,3,3,0,4,27,0,3,0,5,3,17,4,4,3,32,3,25,26,73,26,311,13,79,8,569,6,24,16,64,44,201,22,74,7,461,6,11,29,48,24,141,23,61,4,352,6,10,57,54,32,98,21,68,3,349,5,15,78,33,37,84,30,46,10,343,9,20,52,28,22,27,22,25,3,212,10,7,26,11,34,19,13,10,7,131,4,14,21,5,9,4,3,3,4,73,3,3,3,0,4,0,0,3,0,22,0,0,3,0,0,3,0,0,0,12,0,3,0,0,0,0,0,0,0,5
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,5,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,12,0,0,0,3,0,0,0,3,0,6,0,5,3,20,0,69,5,29,3,135,0,0,0,8,0,19,0,7,3,41,0,0,6,0,0,3,0,5,0,11,0,0,14,3,0,3,0,0,0,15,3,3,9,8,3,4,0,0,4,29,0,4,7,3,4,0,0,0,0,24,0,0,4,5,3,0,0,0,0,9,0,8,0,0,0,0,4,0,0,10,0,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11300,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,7,0,6,3,4,3,10,0,3,0,24,8,40,13,99,27,243,3,64,6,511,0,39,7,89,33,176,3,37,5,389,7,19,14,44,36,116,0,18,6,252,0,13,22,26,12,67,3,11,0,149,7,19,31,25,16,39,0,8,0,143,3,16,10,11,8,22,0,3,0,70,3,4,5,12,9,11,0,4,0,42,0,5,3,3,8,0,0,0,0,21,0,6,0,4,3,0,0,0,0,16,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
LGA11350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,4,3,19,0,0,0,3,0,9,0,3,0,11,3,4,7,60,4,135,3,85,3,304,0,0,5,15,3,26,0,14,3,69,0,0,9,14,8,12,0,5,0,53,3,5,20,14,3,10,0,10,0,65,3,4,20,16,0,10,0,4,0,59,0,0,10,12,3,3,0,0,0,38,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,3,11,0,0,3,7,3,15,0,16,3,50,0,0,0,0,0,3,0,3,0,8,0,0,4,0,0,0,0,3,0,6,3,0,4,9,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,5,0,0,4,4,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA11450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,9,0,4,0,23,3,0,3,7,3,11,0,9,0,38,11,31,18,153,46,389,16,226,7,899,4,20,8,106,29,172,8,92,10,458,0,18,33,70,18,87,4,45,0,275,3,8,98,42,12,40,4,26,0,231,4,0,114,44,8,32,5,17,0,230,3,14,49,26,8,12,0,3,0,128,5,10,18,13,6,6,0,5,0,74,3,7,14,0,6,0,0,0,0,32,0,4,4,4,0,3,0,0,0,18,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3
LGA11500,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,12,0,13,0,9,4,50,0,5,5,16,3,33,0,21,6,88,3,53,20,220,44,659,20,338,17,1384,6,42,25,155,39,378,18,143,11,812,9,31,57,115,30,162,15,68,9,490,8,11,84,59,24,98,9,36,0,335,13,9,90,69,33,68,8,42,11,336,9,16,56,42,23,32,7,12,3,200,9,24,20,28,19,11,4,3,0,130,10,17,8,10,11,3,0,3,3,66,3,13,3,9,3,0,0,0,0,23,5,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,9
LGA11520,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,4,0,3,0,3,3,24,0,4,3,6,3,9,0,10,4,47,3,40,10,156,35,301,6,100,9,658,0,44,10,142,45,212,6,43,5,512,8,14,27,78,30,93,8,42,7,306,4,11,30,73,33,82,0,30,3,274,7,13,36,64,28,63,0,28,3,246,11,8,19,20,25,21,3,5,0,118,9,20,6,17,27,16,0,5,3,104,4,16,3,3,19,4,0,0,0,61,0,11,0,0,3,0,0,0,0,21,0,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
LGA11570,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,12,3,7,16,13,3,20,3,7,9,77,5,13,6,21,12,43,5,29,10,151,11,95,37,292,95,855,15,386,28,1814,20,78,61,271,116,527,30,197,17,1320,21,47,106,162,94,282,26,109,11,868,21,48,186,157,61,163,33,93,6,774,24,38,213,164,63,119,22,58,15,709,14,26,137,82,57,43,28,38,7,437,24,31,46,34,41,17,9,18,8,229,9,28,22,12,21,4,3,5,3,119,6,13,6,6,4,3,0,0,0,43,3,5,0,4,3,0,0,0,0,23,0,3,0,0,3,0,0,0,0,9
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,8,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,5,23,19,3,28,0,13,8,110,0,0,6,25,3,60,0,40,7,144,20,54,49,619,84,1748,85,903,31,3590,28,58,58,361,66,734,69,314,12,1697,15,39,107,236,62,295,11,112,10,880,10,31,251,188,42,184,14,57,7,780,13,33,249,177,51,124,12,34,11,702,12,22,134,96,36,59,8,29,4,401,23,35,71,54,30,15,4,6,3,241,12,20,19,8,14,4,3,4,0,94,3,7,3,10,0,3,0,0,0,26,4,0,5,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,6,0,4,0,23,0,0,0,3,0,9,0,6,0,12,3,3,11,77,3,215,4,132,4,460,3,3,9,49,6,79,4,27,0,188,3,3,14,28,10,39,4,12,3,113,3,0,24,35,9,24,3,11,0,103,4,10,38,27,12,22,0,8,0,109,3,3,13,20,3,3,0,8,0,62,0,4,7,13,3,0,0,0,0,33,3,0,4,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA11730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,15,0,0,3,3,0,15,0,3,0,26,0,3,9,60,6,210,0,115,8,414,0,3,4,16,0,64,3,27,0,126,0,9,10,10,3,18,0,3,0,57,0,0,27,8,0,19,0,8,0,71,3,3,32,12,6,10,0,3,0,71,0,3,25,7,8,11,0,5,0,55,0,3,7,3,0,0,0,0,0,22,0,7,5,3,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA11750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,9,0,19,0,0,0,3,0,5,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6
LGA11800,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,3,0,4,0,3,5,33,3,0,0,6,0,17,0,18,3,46,4,7,15,144,21,455,6,233,9,889,5,7,15,49,6,130,3,58,4,290,7,3,31,42,13,40,0,21,3,158,3,4,43,47,9,31,3,12,0,165,7,7,46,50,14,17,6,12,0,162,7,11,44,27,14,14,0,9,0,125,3,13,12,10,14,5,0,0,0,61,0,5,0,4,4,3,0,0,0,24,3,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,8,0,19,0,8,0,32,0,0,0,0,0,0,0,3,3,8,0,0,0,3,0,0,0,4,0,8,0,0,3,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,13,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,58,4,22,0,101,0,0,0,3,0,14,0,17,0,34,0,0,3,3,0,6,0,5,0,20,0,0,12,8,4,0,0,0,0,27,0,3,12,3,3,0,0,8,0,29,0,0,9,0,0,0,0,0,0,15,0,4,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12380,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,4,10,10,10,12,4,9,10,63,0,7,9,8,5,42,4,27,14,115,10,73,28,204,69,623,9,227,27,1271,11,47,41,148,70,404,39,134,18,916,12,44,69,102,64,232,35,95,21,680,14,11,131,71,56,167,32,75,10,565,15,22,141,69,35,81,29,63,7,463,15,28,83,44,26,45,17,32,0,297,8,31,41,26,25,20,19,20,7,195,10,18,27,6,18,3,11,4,9,100,0,14,8,5,3,0,0,3,0,31,5,5,4,3,0,0,0,0,0,26,0,0,6,0,0,0,0,0,0,10
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,17,3,33,0,13,0,69,0,0,0,0,0,5,0,4,0,17,0,0,6,3,0,0,0,6,0,19,0,0,5,0,0,3,0,4,0,12,3,0,3,0,0,0,0,3,0,7,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,58,0,13,0,85,0,0,0,3,0,13,0,8,0,29,0,0,7,0,0,0,0,3,0,7,0,0,4,0,0,0,0,0,0,12,0,0,6,6,0,3,0,0,0,16,0,0,3,4,0,0,0,0,0,8,0,0,3,0,0,0,0,4,0,14,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,14,0,0,0,3,0,13,0,3,0,23,0,0,9,65,3,191,0,56,3,337,0,0,4,16,4,42,3,17,0,89,0,3,12,12,0,3,0,3,0,34,0,0,20,4,6,11,3,8,0,53,0,0,32,7,5,6,0,4,0,57,0,0,14,5,3,3,0,4,0,29,0,4,5,3,3,3,0,0,0,21,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,3,6,8,3,4,5,10,10,47,7,3,3,21,7,38,0,10,12,97,9,61,21,180,59,502,25,215,21,1094,11,65,38,187,63,399,30,139,15,946,10,25,50,98,67,183,46,93,10,573,13,13,99,92,31,104,23,44,7,426,12,9,122,65,47,85,17,44,6,402,16,22,67,43,33,30,16,19,5,242,5,15,29,22,15,9,14,17,3,134,12,22,17,11,7,5,0,3,4,80,0,8,4,4,0,0,0,3,0,22,0,3,4,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5
