LGA_CODE_2016,OIDNS_500_649_A_35_44,OIDNS_500_649_A_45_54,OIDNS_500_649_A_55_64,OIDNS_500_649_A_65_74,OIDNS_500_649_A_75ov,OIDNS_500_649_T,OIDNS_650_799_A_15_19,OIDNS_650_799_A_20_24,OIDNS_650_799_A_25_34,OIDNS_650_799_A_35_44,OIDNS_650_799_A_45_54,OIDNS_650_799_A_55_64,OIDNS_650_799_A_65_74,OIDNS_650_799_A_75ov,OIDNS_650_799_T,OIDNS_800_999_A_15_19,OIDNS_800_999_A_20_24,OIDNS_800_999_A_25_34,OIDNS_800_999_A_35_44,OIDNS_800_999_A_45_54,OIDNS_800_999_A_55_64,OIDNS_800_999_A_65_74,OIDNS_800_999_A_75ov,OIDNS_800_999_T,OIDNS_1000_1249_A_15_19,OIDNS_1000_1249_A_20_24,OIDNS_1000_1249_A_25_34,OIDNS_1000_1249_A_35_44,OIDNS_1000_1249_A_45_54,OIDNS_1000_1249_A_55_64,OIDNS_1000_1249_A_65_74,OIDNS_1000_1249_A_75ov,OIDNS_1000_1249_T,OIDNS_1250_1499_A_15_19,OIDNS_1250_1499_A_20_24,OIDNS_1250_1499_A_25_34,OIDNS_1250_1499_A_35_44,OIDNS_1250_1499_A_45_54,OIDNS_1250_1499_A_55_64,OIDNS_1250_1499_A_65_74,OIDNS_1250_1499_A_75ov,OIDNS_1250_1499_T,OIDNS_1500_1749_A_15_19,OIDNS_1500_1749_A_20_24,OIDNS_1500_1749_A_25_34,OIDNS_1500_1749_A_35_44,OIDNS_1500_1749_A_45_54,OIDNS_1500_1749_A_55_64,OIDNS_1500_1749_A_65_74,OIDNS_1500_1749_A_75ov,OIDNS_1500_1749_T,OIDNS_1750_1999_A_15_19,OIDNS_1750_1999_A_20_24,OIDNS_1750_1999_A_25_34,OIDNS_1750_1999_A_35_44,OIDNS_1750_1999_A_45_54,OIDNS_1750_1999_A_55_64,OIDNS_1750_1999_A_65_74,OIDNS_1750_1999_A_75ov,OIDNS_1750_1999_T,OIDNS_2000_2999_A_15_19,OIDNS_2000_2999_A_20_24,OIDNS_2000_2999_A_25_34,OIDNS_2000_2999_A_35_44,OIDNS_2000_2999_A_45_54,OIDNS_2000_2999_A_55_64,OIDNS_2000_2999_A_65_74,OIDNS_2000_2999_A_75ov,OIDNS_2000_2999_T,OIDNS_3000mo_A_15_19,OIDNS_3000mo_A_20_24,OIDNS_3000mo_A_25_34,OIDNS_3000mo_A_35_44,OIDNS_3000mo_A_45_54,OIDNS_3000mo_A_55_64,OIDNS_3000mo_A_65_74,OIDNS_3000mo_A_75ov,OIDNS_3000mo_T,OIDNS_PINS_A_15_19,OIDNS_PINS_A_20_24,OIDNS_PINS_A_25_34,OIDNS_PINS_A_35_44,OIDNS_PINS_A_45_54,OIDNS_PINS_A_55_64,OIDNS_PINS_A_65_74,OIDNS_PINS_A_75ov,OIDNS_PINS_T,OIDNS_Tot_A_15_19,OIDNS_Tot_A_20_24,OIDNS_Tot_A_25_34,OIDNS_Tot_A_35_44,OIDNS_Tot_A_45_54,OIDNS_Tot_A_55_64,OIDNS_Tot_A_65_74,OIDNS_Tot_A_75ov,OIDNS_Tot_Tot,Tot_NNI_A_15_19,Tot_NNI_A_20_24,Tot_NNI_A_25_34,Tot_NNI_A_35_44,Tot_NNI_A_45_54,Tot_NNI_A_55_64,Tot_NNI_A_65_74,Tot_NNI_A_75ov,Tot_NNI_Tot,Tot_1_149_A_15_19,Tot_1_149_A_20_24,Tot_1_149_A_25_34,Tot_1_149_A_35_44,Tot_1_149_A_45_54,Tot_1_149_A_55_64,Tot_1_149_A_65_74,Tot_1_149_A_75ov,Tot_1_149_Tot,Tot_150_299_A_15_19,Tot_150_299_A_20_24,Tot_150_299_A_25_34,Tot_150_299_A_35_44,Tot_150_299_A_45_54,Tot_150_299_A_55_64,Tot_150_299_A_65_74,Tot_150_299_A_75ov,Tot_150_299_Tot,Tot_300_399_A_15_19,Tot_300_399_A_20_24,Tot_300_399_A_25_34,Tot_300_399_A_35_44,Tot_300_399_A_45_54,Tot_300_399_A_55_64,Tot_300_399_A_65_74,Tot_300_399_A_75ov,Tot_300_399_Tot,Tot_400_499_A_15_19,Tot_400_499_A_20_24,Tot_400_499_A_25_34,Tot_400_499_A_35_44,Tot_400_499_A_45_54,Tot_400_499_A_55_64,Tot_400_499_A_65_74,Tot_400_499_A_75ov,Tot_400_499_Tot,Tot_500_649_A_15_19,Tot_500_649_A_20_24,Tot_500_649_A_25_34,Tot_500_649_A_35_44,Tot_500_649_A_45_54,Tot_500_649_A_55_64,Tot_500_649_A_65_74,Tot_500_649_A_75ov,Tot_500_649_Tot,Tot_650_799_A_15_19,Tot_650_799_A_20_24,Tot_650_799_A_25_34,Tot_650_799_A_35_44,Tot_650_799_A_45_54,Tot_650_799_A_55_64,Tot_650_799_A_65_74,Tot_650_799_A_75ov,Tot_650_799_Tot,Tot_800_999_A_15_19,Tot_800_999_A_20_24,Tot_800_999_A_25_34,Tot_800_999_A_35_44,Tot_800_999_A_45_54,Tot_800_999_A_55_64,Tot_800_999_A_65_74,Tot_800_999_A_75ov,Tot_800_999_Tot,Tot_1000_1249_A_15_19,Tot_1000_1249_A_20_24,Tot_1000_1249_A_25_34,Tot_1000_1249_A_35_44,Tot_1000_1249_A_45_54,Tot_1000_1249_A_55_64,Tot_1000_1249_A_65_74,Tot_1000_1249_A_75ov,Tot_1000_1249_Tot,Tot_1250_1499_A_15_19,Tot_1250_1499_A_20_24,Tot_1250_1499_A_25_34,Tot_1250_1499_A_35_44,Tot_1250_1499_A_45_54,Tot_1250_1499_A_55_64,Tot_1250_1499_A_65_74,Tot_1250_1499_A_75ov,Tot_1250_1499_Tot,Tot_1500_1749_A_15_19,Tot_1500_1749_A_20_24,Tot_1500_1749_A_25_34,Tot_1500_1749_A_35_44,Tot_1500_1749_A_45_54,Tot_1500_1749_A_55_64,Tot_1500_1749_A_65_74,Tot_1500_1749_A_75ov,Tot_1500_1749_Tot,Tot_1750_1999_A_15_19,Tot_1750_1999_A_20_24,Tot_1750_1999_A_25_34,Tot_1750_1999_A_35_44,Tot_1750_1999_A_45_54
LGA21180,26,22,17,5,3,108,3,13,43,33,17,17,4,0,140,0,8,45,39,31,19,3,0,148,0,0,31,32,35,17,3,3,131,0,0,23,20,26,14,3,0,86,0,0,14,13,9,6,3,0,46,0,0,4,7,15,5,0,0,35,0,0,7,13,5,3,0,0,28,0,0,5,6,6,3,3,0,23,13,22,49,39,49,22,9,5,202,60,110,306,289,255,150,51,19,1252,98,48,83,111,85,56,17,0,492,1535,332,155,146,107,75,33,3,2384,599,713,368,356,375,287,77,7,2787,239,681,568,519,517,393,121,12,3052,207,627,677,636,688,492,132,17,3468,144,788,1218,1152,1231,867,210,23,5632,103,969,2149,1787,1717,1105,224,19,8073,55,853,2719,2271,2125,1406,234,18,9668,17,544,2930,2415,2202,1509,217,18,9861,5,199,1853,1686,1596,969,164,14,6479,0,71,1191,1375,1257,783,120,5,4811,3,34,591,918,860
LGA21270,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,7,8,10,3,5,40,7,0,8,7,21,30,15,5,97,76,7,11,3,9,24,3,0,136,14,13,15,23,32,39,12,3,148,0,6,13,27,31,30,16,5,129,5,12,14,38,53,34,24,9,182,3,27,24,39,69,66,24,5,268,0,26,34,47,67,69,23,3,273,0,22,47,54,70,96,24,3,315,0,19,50,39,78,80,16,3,287,0,3,47,26,36,33,9,0,144,0,0,15,30,39,40,7,0,132,0,0,15,17,15
LGA21370,3,3,10,4,0,29,0,4,9,5,7,10,0,0,35,0,0,12,3,0,5,0,3,26,0,3,5,3,3,3,0,0,22,0,0,3,0,0,3,0,0,10,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,5,3,3,0,3,0,3,24,14,18,35,29,44,50,14,14,227,32,3,9,37,51,65,19,3,231,478,32,35,43,52,55,18,3,710,127,68,75,109,96,120,49,9,657,86,78,102,125,178,205,78,24,876,97,98,118,164,222,201,100,35,1034,108,192,239,268,364,355,129,27,1683,41,278,360,347,448,398,91,18,1971,24,226,460,419,557,463,87,28,2247,3,133,442,433,558,411,76,12,2071,0,39,274,248,294,242,40,4,1142,0,14,161,235,284,184,18,4,908,0,8,85,135,209
LGA21450,6,7,0,3,0,25,0,0,15,4,11,4,5,0,32,0,7,16,0,10,5,0,0,38,0,0,3,8,13,6,0,0,29,0,0,4,3,3,3,0,0,14,0,0,7,6,7,3,0,0,12,0,0,4,0,0,0,0,0,7,0,0,0,3,3,3,0,0,14,0,0,0,0,8,3,0,0,12,5,5,10,13,12,13,5,0,63,25,30,72,58,88,48,20,4,349,56,30,37,53,52,44,11,0,278,987,119,60,86,79,57,20,8,1422,319,258,184,227,169,136,42,14,1349,127,247,228,225,225,200,70,15,1340,133,282,244,302,291,249,69,21,1591,121,369,429,489,498,386,141,27,2461,63,457,654,569,624,390,112,17,2880,14,357,851,622,739,450,112,20,3160,11,201,834,658,635,438,98,16,2884,3,81,563,453,450,311,51,3,1912,3,13,375,383,377,214,31,7,1409,0,3,159,278,271
LGA21610,17,18,14,4,4,101,0,14,24,15,17,16,4,4,95,0,0,27,20,21,15,0,0,94,0,3,27,22,18,4,4,0,88,0,0,23,21,21,7,0,0,76,0,0,17,8,10,4,0,0,41,0,0,4,12,10,5,0,0,28,0,0,0,10,0,4,5,0,23,0,0,3,5,3,3,3,0,14,9,28,30,47,43,15,4,3,181,52,82,222,208,211,125,44,16,961,126,59,108,109,112,71,24,4,614,2231,341,175,221,159,119,39,9,3297,863,777,483,563,455,317,79,16,3552,341,721,646,626,562,446,116,27,3498,304,705,739,809,809,590,174,26,4164,248,954,1320,1300,1317,894,258,24,6323,137,1028,1811,1602,1636,999,248,28,7494,45,891,2267,1910,1792,1164,227,19,8308,21,556,2342,1774,1878,1197,205,17,7998,0,189,1711,1341,1238,776,116,20,5385,3,71,1004,1037,1069,652,94,4,3940,0,21,487,777,823
LGA21670,0,0,3,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,3,3,0,0,11,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,12,4,7,12,9,14,15,8,5,69,7,0,3,8,10,10,3,0,41,145,11,7,5,9,13,3,0,206,44,41,19,23,40,48,15,8,244,8,28,38,42,55,55,23,4,259,26,31,44,53,65,62,20,10,305,13,61,85,90,125,123,35,6,550,10,66,107,104,170,147,30,11,640,3,46,100,122,174,117,32,3,590,0,30,104,94,135,100,19,3,487,0,3,49,49,74,47,3,0,231,0,3,35,48,68,49,7,0,202,0,0,18,34,39
LGA21750,3,0,0,0,0,6,0,0,5,3,7,0,0,0,19,0,0,5,5,3,3,0,0,21,0,4,3,3,4,3,3,0,19,0,6,3,3,4,5,0,0,12,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4,9,0,3,0,3,26,6,24,34,28,24,20,13,9,151,10,9,15,22,32,20,18,3,130,260,30,25,18,27,28,15,3,413,78,62,60,63,66,68,46,11,457,55,59,84,75,71,107,40,6,505,42,74,92,82,141,117,61,14,624,44,133,172,190,213,183,67,16,1015,21,158,241,186,260,206,67,22,1158,16,141,348,233,278,230,47,8,1300,7,102,325,266,273,199,51,11,1223,0,33,201,194,174,138,31,3,771,0,4,120,133,133,120,26,0,536,0,3,49,99,108
LGA21830,0,0,0,0,4,12,0,3,0,3,3,0,0,0,16,0,0,3,0,3,5,0,0,13,0,0,3,5,3,0,0,0,12,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,12,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,4,0,0,0,3,0,0,0,0,10,4,10,22,26,31,13,8,0,118,11,4,5,31,31,42,14,4,147,230,38,16,33,27,30,7,4,373,64,58,47,51,44,57,30,12,350,31,58,62,60,80,69,40,3,397,31,51,59,75,93,100,52,7,468,22,76,102,103,146,139,75,13,685,6,79,133,138,162,129,39,14,700,5,78,190,165,234,173,39,3,896,7,55,175,176,220,149,33,9,819,3,24,111,95,152,103,35,0,524,0,9,72,86,135,83,19,4,399,3,0,38,71,75
LGA21890,13,17,8,3,0,67,5,6,25,13,26,12,3,3,89,0,7,45,19,17,14,0,0,106,0,6,26,32,27,14,3,0,103,0,0,7,13,10,10,0,0,40,0,0,9,15,7,10,3,0,38,0,0,8,9,8,6,0,0,28,0,0,8,10,12,7,3,0,42,0,3,5,0,6,0,5,0,17,6,20,37,24,25,10,3,4,133,36,73,210,175,180,119,38,16,831,64,37,64,100,70,40,16,3,398,1191,390,188,127,117,73,30,8,2120,474,723,472,351,289,215,63,10,2608,178,676,569,401,423,287,99,19,2663,134,590,722,548,514,434,115,22,3084,99,722,1093,891,921,697,176,18,4623,54,698,1527,1181,1196,782,175,24,5635,30,579,1916,1386,1437,948,188,18,6506,8,364,2008,1500,1464,990,165,22,6524,4,107,1255,1159,1044,667,139,12,4381,0,43,826,988,959,597,129,5,3551,0,14,431,670,648
LGA22110,3,3,8,0,0,18,0,3,3,3,4,11,3,0,32,0,0,6,7,3,3,0,0,27,0,0,4,4,7,7,5,0,21,0,0,0,0,8,4,0,0,15,0,0,0,0,0,7,0,0,11,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,4,0,0,7,4,4,7,7,6,36,23,9,38,40,44,70,24,17,261,33,7,11,15,33,46,13,8,172,442,31,32,38,52,74,21,3,691,110,53,97,100,152,160,51,10,733,82,75,128,163,176,226,100,31,984,86,112,169,188,253,286,123,26,1237,68,206,273,314,422,441,171,34,1921,42,243,373,401,502,432,127,32,2163,3,194,419,411,553,490,121,17,2201,6,101,420,400,506,435,120,23,2016,0,28,234,249,286,268,52,16,1137,0,13,131,207,271,232,34,9,888,0,5,63,100,153
LGA22170,4,11,10,3,0,33,3,6,15,13,9,10,0,3,56,0,5,12,12,12,12,3,0,67,0,3,16,9,13,8,0,0,56,0,3,11,16,13,10,0,0,50,0,0,7,13,8,6,6,0,34,0,0,0,7,5,3,0,0,22,0,0,3,7,3,3,0,0,15,0,0,3,8,3,4,0,0,23,4,11,20,31,20,17,6,0,110,35,68,124,144,136,93,34,9,632,52,18,65,55,76,38,9,0,313,1277,211,108,103,96,71,31,5,1904,455,399,264,253,252,226,73,12,1940,198,407,328,325,336,302,120,11,2021,198,363,384,446,437,392,124,21,2372,146,564,723,758,895,632,202,28,3949,79,671,1149,939,1072,739,187,15,4853,39,563,1416,1127,1299,936,194,16,5593,13,345,1467,1231,1320,959,142,16,5496,3,127,1029,908,924,596,128,15,3723,3,56,666,784,769,472,94,8,2846,0,23,327,546,528
LGA22250,0,3,0,0,0,6,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,9,11,9,5,11,9,4,61,13,0,3,15,23,13,10,0,79,111,17,16,9,15,22,13,0,204,25,24,19,24,38,41,28,6,206,23,24,22,37,59,55,22,12,250,17,26,39,42,55,55,45,20,303,14,38,74,74,131,113,40,8,487,9,52,100,98,125,124,48,4,553,0,43,115,110,148,115,24,7,567,0,37,127,102,107,103,27,3,509,0,10,54,68,72,75,18,0,291,0,4,29,54,65,60,13,3,218,0,3,18,34,32
LGA22310,6,8,0,4,4,35,0,3,15,12,14,0,4,0,41,0,3,15,9,18,7,3,0,57,0,3,11,16,10,8,3,0,49,0,0,5,11,3,5,0,0,27,0,0,5,6,7,13,3,0,42,0,0,7,3,5,3,4,3,28,0,0,3,4,14,8,0,3,28,0,0,3,8,7,4,3,5,25,3,0,25,24,12,10,3,3,79,24,44,127,122,107,87,39,29,579,48,23,65,63,75,53,21,6,362,930,373,144,131,111,79,40,5,1807,311,619,345,284,255,195,79,14,2106,145,466,401,324,284,266,109,25,2034,79,428,449,371,417,375,136,35,2285,77,417,731,609,647,492,227,42,3243,39,454,1046,778,808,576,232,20,3953,8,347,1300,931,945,726,211,29,4504,8,245,1448,1047,1027,809,230,24,4843,0,103,996,814,773,569,136,12,3403,4,52,655,730,709,531,131,12,2823,0,13,340,544,508
LGA22410,0,3,0,0,0,8,0,0,4,0,3,3,0,0,8,0,3,3,0,3,0,0,3,10,0,0,0,4,3,0,0,0,7,0,0,5,0,0,0,0,0,8,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,4,0,4,0,3,4,7,3,0,26,3,12,20,22,28,19,4,6,120,12,3,6,22,15,16,9,3,87,233,29,16,29,25,24,11,3,363,69,46,59,54,58,72,27,8,376,39,48,64,70,82,81,41,7,429,43,59,54,83,112,84,48,5,498,27,88,114,121,160,147,60,18,734,21,86,151,176,199,158,52,19,863,3,73,179,171,234,201,50,14,920,10,61,194,161,244,196,41,9,908,0,23,111,111,152,98,30,6,529,0,10,82,101,157,101,19,4,480,0,7,39,93,120
LGA22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,12,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,5,10,16,18,8,3,8,57,4,0,10,13,13,13,13,0,67,65,9,8,16,18,16,10,3,141,26,28,27,37,45,31,12,3,204,15,17,32,44,53,33,21,5,224,12,32,33,51,53,60,31,3,282,17,50,61,63,82,67,27,3,368,9,36,71,91,91,64,32,8,405,3,29,80,82,99,77,20,8,405,3,34,110,101,96,75,27,3,442,0,12,66,57,57,39,15,3,254,0,7,47,71,60,32,9,3,217,0,0,27,24,31
LGA22620,3,12,6,7,0,47,0,5,19,18,14,13,3,0,71,0,3,11,17,19,22,3,0,77,0,4,12,13,16,14,11,0,68,0,0,11,9,19,16,0,0,52,0,0,8,12,10,8,0,0,35,0,0,3,6,4,3,0,0,25,0,0,8,6,3,3,0,0,25,0,0,0,0,3,0,0,0,6,4,17,6,16,17,5,13,3,86,44,58,112,126,135,120,50,19,662,57,23,40,54,45,52,16,3,287,1452,185,107,99,101,90,31,3,2061,495,450,232,216,257,236,81,12,1987,254,452,317,334,342,324,132,24,2187,230,493,449,401,497,482,153,36,2739,179,711,853,815,892,762,219,26,4450,94,849,1329,1119,1188,1046,190,27,5841,37,671,1581,1289,1378,1134,200,22,6305,13,409,1556,1230,1387,1041,156,21,5812,7,170,1090,975,1037,692,116,8,4094,0,50,675,850,869,596,92,14,3144,0,19,376,557,592
LGA22670,38,46,14,8,8,161,3,24,63,56,36,21,12,0,210,0,18,70,63,50,27,5,0,241,0,12,56,62,57,34,6,3,224,0,5,43,35,36,25,3,0,156,0,3,27,39,27,19,6,0,113,0,3,11,26,8,12,0,4,54,0,0,3,20,25,8,0,3,56,0,0,8,10,9,4,0,0,32,20,30,53,59,56,30,16,9,263,75,163,422,476,409,234,80,40,1900,94,89,104,124,116,85,17,3,637,1218,383,179,157,156,124,26,8,2255,553,759,459,467,374,299,100,12,3028,278,655,660,639,531,464,148,21,3389,236,692,834,720,749,603,203,31,4067,221,998,1564,1450,1560,1104,335,32,7266,184,1533,2990,2696,2726,1834,364,33,12352,77,1368,4178,3590,3915,2480,487,20,16115,30,812,4281,3824,4007,2753,472,25,16202,11,251,2530,2647,2574,1699,275,20,10005,8,98,1588,2103,2162,1316,223,19,7512,3,44,841,1347,1438
LGA22750,17,18,11,17,0,101,3,14,36,31,13,17,11,0,138,0,17,34,31,26,20,6,3,143,0,6,30,38,36,24,15,3,161,0,7,22,30,29,16,0,3,112,0,3,20,23,34,12,3,0,95,0,0,13,18,17,10,0,0,61,0,0,11,20,31,9,0,0,74,0,0,7,5,7,9,6,3,38,10,28,52,41,63,31,12,7,242,90,120,295,311,335,209,83,40,1483,152,54,76,116,130,91,22,6,647,2988,518,243,265,196,199,53,8,4459,967,1046,592,589,541,549,134,22,4444,491,1029,763,789,815,769,229,46,4931,393,1063,983,951,1099,924,290,42,5752,308,1445,1618,1714,1833,1527,471,53,8966,132,1524,2533,2065,2228,1781,413,43,10724,79,1344,3166,2547,2844,2068,378,28,12446,22,769,3449,2911,2915,2180,369,38,12638,5,275,2543,2228,2032,1377,237,20,8711,8,114,1724,1938,1871,1233,153,18,7050,3,42,914,1422,1372
LGA22830,9,11,4,0,0,36,0,5,14,7,5,9,0,0,55,0,4,10,13,5,4,3,0,40,0,0,8,14,6,8,0,0,36,0,0,4,3,4,13,0,0,25,0,0,0,3,3,6,0,0,16,0,0,0,0,8,6,0,0,12,0,0,5,0,4,0,0,0,11,0,0,0,3,0,3,0,0,11,12,6,11,11,11,3,4,7,72,39,36,85,80,79,69,25,22,428,47,10,30,45,54,62,27,7,280,768,62,38,59,55,72,26,3,1092,243,147,152,140,128,122,50,11,1009,122,202,189,213,215,221,92,22,1268,172,217,243,281,304,285,104,31,1631,115,372,484,525,594,479,137,22,2732,61,480,816,668,754,609,137,27,3550,36,416,1019,810,957,712,167,21,4137,12,277,1008,889,953,733,152,13,4045,3,92,679,599,652,444,72,7,2548,0,37,417,528,537,325,59,6,1903,0,14,193,311,362
LGA22910,0,3,0,0,0,3,0,3,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,3,12,16,16,8,8,4,67,8,5,9,8,13,19,7,3,72,116,17,8,20,22,35,9,4,230,28,39,31,54,49,69,23,0,293,25,35,32,70,75,78,48,13,369,18,46,53,79,96,87,32,9,422,14,72,82,104,135,139,35,4,581,9,57,108,119,160,139,39,10,644,0,50,104,124,139,153,43,5,612,0,21,101,100,130,102,26,3,482,0,5,60,72,87,64,20,5,313,0,0,31,49,61,44,17,0,202,0,0,17,37,43
LGA22980,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,6,7,3,7,4,27,0,3,4,3,15,22,7,3,57,44,8,11,3,4,9,5,3,79,3,8,10,12,14,28,14,5,94,6,11,14,11,18,31,11,8,108,9,14,26,24,30,36,16,0,151,9,21,34,32,54,65,33,16,271,8,30,62,56,87,57,12,0,312,3,32,54,69,87,69,16,7,333,3,17,60,43,74,51,18,3,270,0,4,27,33,32,44,3,3,149,0,5,13,23,33,31,0,0,108,0,3,4,12,22
LGA23110,14,8,7,0,0,51,0,0,22,16,6,13,0,0,61,0,10,13,21,10,12,3,0,61,0,5,26,13,27,17,3,0,94,0,0,11,27,14,10,0,0,57,0,0,8,10,14,5,0,0,31,0,0,4,9,8,3,0,0,29,0,0,6,3,6,11,3,0,30,0,0,0,6,4,3,0,0,23,3,11,24,22,24,16,3,3,106,24,48,155,151,141,102,28,12,666,40,31,52,42,59,36,10,0,263,740,175,63,85,71,39,19,5,1200,240,285,171,187,173,138,40,6,1235,93,286,257,220,212,189,55,8,1320,84,251,305,275,317,224,78,13,1545,71,373,577,494,541,417,100,9,2579,50,438,956,788,791,557,123,7,3709,29,417,1239,1061,1022,695,121,7,4593,11,244,1447,1244,1279,848,130,10,5221,0,82,907,1012,975,599,84,0,3670,0,36,646,794,799,530,74,10,2891,0,21,352,577,646
LGA23190,3,4,0,3,3,21,0,0,3,0,0,0,0,0,8,0,0,0,5,0,4,0,0,11,0,0,3,3,3,0,0,0,6,0,0,0,3,0,3,0,0,6,0,0,3,4,0,4,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,4,3,4,0,0,20,10,9,22,28,20,21,12,7,129,19,5,3,16,24,24,6,9,97,308,13,23,25,29,28,11,0,442,94,48,57,50,59,56,14,7,386,55,47,72,67,76,79,30,16,443,60,55,85,87,105,139,47,5,588,49,146,157,167,190,172,65,19,968,24,204,262,222,242,188,51,4,1196,6,148,322,254,320,275,47,9,1381,0,95,296,244,277,232,41,9,1182,0,28,190,161,191,138,23,3,732,0,11,99,132,140,113,25,9,528,0,4,60,81,97
LGA23270,30,25,12,5,4,147,0,32,72,53,43,23,7,3,226,0,26,67,43,47,32,7,4,225,0,17,59,53,46,31,3,3,212,0,3,34,40,29,21,3,0,131,0,3,6,35,19,14,0,0,87,0,3,9,15,21,14,4,0,64,0,0,7,17,29,13,0,0,63,0,4,4,3,9,7,3,3,37,17,25,57,52,48,31,11,7,248,85,192,420,410,383,219,64,29,1800,95,59,110,125,115,76,20,0,594,1617,391,178,176,157,93,27,5,2646,717,724,470,437,400,267,79,18,3113,295,760,684,603,602,362,108,18,3426,247,782,904,765,749,566,155,20,4196,223,1109,1676,1479,1512,1009,244,20,7264,157,1436,2840,2199,2268,1449,261,31,10639,92,1346,3850,3026,3075,1877,292,29,13588,30,814,3882,3310,3302,2033,290,24,13679,14,312,2516,2414,2282,1376,191,18,9118,4,126,1659,1920,1867,1145,146,14,6880,0,58,965,1427,1299
LGA23350,0,0,0,0,4,7,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,3,3,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,3,3,0,16,3,0,13,13,16,15,8,4,73,13,3,9,9,13,17,9,0,68,140,11,9,12,24,25,5,5,234,40,30,26,24,46,58,24,9,250,19,22,24,38,52,66,24,10,253,26,23,21,46,95,80,39,3,327,13,46,70,79,94,125,53,17,493,10,45,69,93,134,120,52,8,531,0,55,119,103,158,137,34,3,614,3,25,114,121,160,168,27,11,626,0,7,61,100,124,102,25,0,423,0,4,50,91,113,77,16,4,351,0,0,20,56,65
