LGA_CODE_2016,SWs_NNI_H_0,SWs_NNI_H_1_15,SWs_NNI_H_16_24,SWs_NNI_H_25_34,SWs_NNI_H_35_39,SWs_NNI_H_40,SWs_NNI_H_41_48,SWs_NNI_H_49mo,SWs_NNI_H_NS,SWs_NNI_H_Tot,SWs_1_149_H_0,SWs_1_149_H_1_15,SWs_1_149_H_16_24,SWs_1_149_H_25_34,SWs_1_149_H_35_39,SWs_1_149_H_40,SWs_1_149_H_41_48,SWs_1_149_H_49mo,SWs_1_149_H_NS,SWs_1_149_H_Tot,SWs_150_299_H_0,SWs_150_299_H_1_15,SWs_150_299_H_16_24,SWs_150_299_H_25_34,SWs_150_299_H_35_39,SWs_150_299_H_40,SWs_150_299_H_41_48,SWs_150_299_H_49mo,SWs_150_299_H_NS,SWs_150_299_H_Tot,SWs_300_399_H_0,SWs_300_399_H_1_15,SWs_300_399_H_16_24,SWs_300_399_H_25_34,SWs_300_399_H_35_39,SWs_300_399_H_40,SWs_300_399_H_41_48,SWs_300_399_H_49mo,SWs_300_399_H_NS,SWs_300_399_H_Tot,SWs_400_499_H_0,SWs_400_499_H_1_15,SWs_400_499_H_16_24,SWs_400_499_H_25_34,SWs_400_499_H_35_39,SWs_400_499_H_40,SWs_400_499_H_41_48,SWs_400_499_H_49mo,SWs_400_499_H_NS,SWs_400_499_H_Tot,SWs_500_649_H_0,SWs_500_649_H_1_15,SWs_500_649_H_16_24,SWs_500_649_H_25_34,SWs_500_649_H_35_39,SWs_500_649_H_40,SWs_500_649_H_41_48,SWs_500_649_H_49mo,SWs_500_649_H_NS,SWs_500_649_H_Tot,SWs_650_799_H_0,SWs_650_799_H_1_15,SWs_650_799_H_16_24,SWs_650_799_H_25_34,SWs_650_799_H_35_39,SWs_650_799_H_40,SWs_650_799_H_41_48,SWs_650_799_H_49mo,SWs_650_799_H_NS,SWs_650_799_H_Tot,SWs_800_999_H_0,SWs_800_999_H_1_15,SWs_800_999_H_16_24,SWs_800_999_H_25_34,SWs_800_999_H_35_39,SWs_800_999_H_40,SWs_800_999_H_41_48,SWs_800_999_H_49mo,SWs_800_999_H_NS,SWs_800_999_H_Tot,SWs_1000_1249_H_0,SWs_1000_1249_H_1_15,SWs_1000_1249_H_16_24,SWs_1000_1249_H_25_34,SWs_1000_1249_H_35_39,SWs_1000_1249_H_40,SWs_1000_1249_H_41_48,SWs_1000_1249_H_49mo,SWs_1000_1249_H_NS,SWs_1000_1249_H_Tot,SWs_1250_1499_H_0,SWs_1250_1499_H_1_15,SWs_1250_1499_H_16_24,SWs_1250_1499_H_25_34,SWs_1250_1499_H_35_39,SWs_1250_1499_H_40,SWs_1250_1499_H_41_48,SWs_1250_1499_H_49mo,SWs_1250_1499_H_NS,SWs_1250_1499_H_Tot,SWs_1500_1749_H_0,SWs_1500_1749_H_1_15,SWs_1500_1749_H_16_24,SWs_1500_1749_H_25_34,SWs_1500_1749_H_35_39,SWs_1500_1749_H_40,SWs_1500_1749_H_41_48,SWs_1500_1749_H_49mo,SWs_1500_1749_H_NS,SWs_1500_1749_H_Tot,SWs_1750_1999_H_0,SWs_1750_1999_H_1_15,SWs_1750_1999_H_16_24,SWs_1750_1999_H_25_34,SWs_1750_1999_H_35_39,SWs_1750_1999_H_40,SWs_1750_1999_H_41_48,SWs_1750_1999_H_49mo,SWs_1750_1999_H_NS,SWs_1750_1999_H_Tot,SWs_2000_2999_H_0,SWs_2000_2999_H_1_15,SWs_2000_2999_H_16_24,SWs_2000_2999_H_25_34,SWs_2000_2999_H_35_39,SWs_2000_2999_H_40,SWs_2000_2999_H_41_48,SWs_2000_2999_H_49mo,SWs_2000_2999_H_NS,SWs_2000_2999_H_Tot,SWs_3000mo_H_0,SWs_3000mo_H_1_15,SWs_3000mo_H_16_24,SWs_3000mo_H_25_34,SWs_3000mo_H_35_39,SWs_3000mo_H_40,SWs_3000mo_H_41_48,SWs_3000mo_H_49mo,SWs_3000mo_H_NS,SWs_3000mo_H_Tot,SWs_PINS_H_0,SWs_PINS_H_1_15,SWs_PINS_H_16_24,SWs_PINS_H_25_34,SWs_PINS_H_35_39,SWs_PINS_H_40,SWs_PINS_H_41_48,SWs_PINS_H_49mo,SWs_PINS_H_NS,SWs_PINS_H_Tot,SWs_Tot_H_0,SWs_Tot_H_1_15,SWs_Tot_H_16_24,SWs_Tot_H_25_34,SWs_Tot_H_35_39,SWs_Tot_H_40,SWs_Tot_H_41_48,SWs_Tot_H_49mo,SWs_Tot_H_NS,SWs_Tot_H_Tot,MaOpD_NNI_H_0,MaOpD_NNI_H_1_15,MaOpD_NNI_H_16_24,MaOpD_NNI_H_25_34,MaOpD_NNI_H_35_39,MaOpD_NNI_H_40,MaOpD_NNI_H_41_48,MaOpD_NNI_H_49mo,MaOpD_NNI_H_NS,MaOpD_NNI_H_Tot,MaOpD_1_149_H_0,MaOpD_1_149_H_1_15,MaOpD_1_149_H_16_24,MaOpD_1_149_H_25_34,MaOpD_1_149_H_35_39,MaOpD_1_149_H_40,MaOpD_1_149_H_41_48,MaOpD_1_149_H_49mo,MaOpD_1_149_H_NS,MaOpD_1_149_H_Tot,MaOpD_150_299_H_0,MaOpD_150_299_H_1_15,MaOpD_150_299_H_16_24,MaOpD_150_299_H_25_34,MaOpD_150_299_H_35_39,MaOpD_150_299_H_40,MaOpD_150_299_H_41_48,MaOpD_150_299_H_49mo,MaOpD_150_299_H_NS,MaOpD_150_299_H_Tot,MaOpD_300_399_H_0,MaOpD_300_399_H_1_15,MaOpD_300_399_H_16_24,MaOpD_300_399_H_25_34,MaOpD_300_399_H_35_39,MaOpD_300_399_H_40,MaOpD_300_399_H_41_48,MaOpD_300_399_H_49mo,MaOpD_300_399_H_NS,MaOpD_300_399_H_Tot
LGA11450,0,16,7,3,0,0,0,0,0,25,15,370,37,4,0,0,0,0,0,430,7,182,70,25,0,4,0,0,0,290,5,79,88,27,11,3,0,0,7,230,8,48,80,53,10,9,4,4,0,220,10,19,83,85,27,16,11,4,4,266,14,13,37,83,102,50,10,7,8,320,3,5,9,35,99,61,30,21,4,280,7,6,10,17,59,59,28,46,5,232,3,3,5,5,19,25,22,30,3,114,0,0,3,4,8,30,11,25,0,75,0,0,0,3,3,13,10,27,0,58,0,0,0,0,0,21,10,37,0,72,0,0,0,0,3,3,4,18,0,33,6,16,4,8,6,5,3,7,7,53,83,764,443,350,354,296,145,232,42,2697,3,0,0,0,0,5,0,0,0,13,0,15,4,0,0,0,0,0,0,22,3,17,15,3,0,3,0,3,0,40,0,15,17,12,3,3,3,0,7,57
LGA11500,11,33,7,3,3,0,0,0,0,61,45,626,51,10,0,0,0,4,8,748,23,417,155,45,5,3,0,0,15,657,21,201,190,66,10,11,6,11,9,519,17,84,210,118,28,19,5,6,10,498,16,76,141,256,115,34,12,19,12,667,13,30,56,153,227,85,36,30,8,642,8,6,27,48,200,123,57,48,7,527,10,10,9,21,105,112,35,49,3,350,3,0,5,6,41,61,19,42,0,179,7,0,0,4,24,41,23,31,0,129,3,0,3,4,9,30,9,30,0,84,0,0,3,3,20,23,21,48,0,115,0,4,7,3,4,11,7,32,0,60,0,22,14,6,9,8,0,3,13,74,171,1517,865,740,804,554,226,356,78,5322,0,8,0,0,3,4,3,4,0,13,3,35,5,4,0,0,0,0,0,54,3,36,16,5,3,4,0,0,9,84,3,31,47,24,12,9,4,8,4,133
LGA11520,0,13,4,0,0,0,0,0,0,20,15,291,16,0,4,0,0,0,3,330,17,205,65,18,6,8,0,0,5,321,4,100,92,30,12,4,4,4,7,261,5,49,142,37,14,7,0,0,0,258,5,26,113,115,60,33,7,13,9,379,10,13,46,74,121,51,17,22,8,359,3,14,17,49,85,86,23,26,4,311,3,12,12,8,78,89,36,45,0,284,0,11,0,3,43,50,23,38,0,176,7,3,0,9,29,50,27,29,3,156,4,5,3,9,7,22,12,23,0,81,3,4,0,0,18,44,28,55,3,161,3,0,3,0,8,33,21,49,3,127,0,12,10,7,3,6,0,3,4,44,98,755,524,353,488,480,202,311,50,3266,0,3,0,0,0,0,0,0,0,6,0,7,4,0,0,0,0,0,0,13,0,20,15,4,0,0,0,0,6,46,0,15,26,14,6,3,4,3,0,67
LGA11570,23,48,13,9,8,4,0,9,3,111,66,806,77,8,10,0,0,3,21,996,37,618,202,42,10,5,5,6,14,939,21,339,355,84,31,17,3,11,13,871,28,169,325,156,36,33,15,25,21,800,28,121,236,326,178,98,28,39,16,1072,18,34,113,237,403,212,51,56,16,1145,10,35,39,116,352,270,84,84,8,998,16,19,33,43,200,255,99,129,16,808,5,3,16,18,106,179,63,102,4,493,3,10,6,11,68,102,47,61,0,311,3,3,3,4,32,52,21,43,3,163,3,3,8,3,25,79,40,92,3,256,0,3,3,7,7,24,15,50,3,113,3,35,19,19,13,11,8,9,25,144,263,2254,1442,1088,1476,1342,490,719,159,9228,0,11,4,0,8,3,0,7,6,44,0,38,16,3,3,0,3,0,0,69,10,104,65,33,6,6,0,3,10,237,9,94,144,57,27,37,9,13,10,412
LGA11600,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,9,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,8
LGA11650,12,65,10,7,3,4,0,12,6,125,122,1691,123,19,12,0,3,3,20,2000,67,914,336,78,14,16,4,8,16,1451,41,453,435,148,30,31,3,10,18,1170,42,234,484,279,89,30,8,24,20,1213,66,200,411,599,240,102,37,34,26,1718,56,95,169,437,522,194,67,77,22,1636,33,57,69,165,466,268,139,96,16,1299,19,15,18,57,194,232,104,138,8,784,9,11,10,21,75,112,60,116,3,423,3,14,7,8,43,83,49,79,4,296,0,3,4,8,28,30,18,64,3,158,8,3,3,10,26,38,24,89,0,197,6,11,8,7,9,23,10,52,0,131,12,64,27,28,27,19,4,9,20,199,499,3841,2111,1865,1771,1179,546,796,180,12795,0,3,3,4,0,0,0,3,0,14,6,102,12,3,0,0,0,0,0,124,8,103,46,17,9,3,0,4,7,193,4,67,45,31,15,8,0,4,5,181
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,5,3,0,0,0,0,0,0,14,15,214,23,3,0,0,0,0,0,259,5,124,46,15,0,3,0,5,6,209,13,81,74,27,11,3,0,6,0,213,5,45,81,35,12,3,3,3,4,197,18,32,74,90,38,6,4,6,0,268,11,17,36,51,58,18,10,9,4,221,3,3,9,20,66,33,15,10,3,157,3,7,5,11,23,28,13,25,0,111,0,3,0,3,4,9,10,6,0,43,0,0,3,0,5,3,0,6,0,21,0,0,0,0,0,4,5,5,0,18,0,0,3,0,3,0,0,6,0,17,0,0,0,0,0,0,3,5,0,13,3,12,9,0,4,3,0,0,3,30,82,552,363,262,217,122,68,97,31,1792,0,0,0,0,0,0,0,4,0,5,0,14,4,0,0,0,0,0,0,17,0,16,5,0,0,0,0,0,0,25,3,16,10,4,3,0,0,3,0,44
LGA11730,0,13,0,0,0,0,0,3,0,24,18,212,23,4,0,0,3,3,4,262,13,103,42,12,8,0,0,4,4,186,3,70,57,24,8,7,0,8,3,184,10,38,81,46,8,8,3,6,7,201,6,30,48,106,40,16,14,15,0,274,14,11,31,74,97,32,18,13,0,288,4,8,16,12,64,36,18,20,0,178,0,6,4,3,28,20,18,14,0,88,0,0,0,3,16,3,4,12,0,42,3,0,0,3,7,7,3,5,0,28,0,0,0,0,0,3,5,5,0,12,0,0,3,3,0,0,3,4,0,11,0,0,0,0,0,4,0,0,0,12,4,15,4,5,3,4,0,8,0,32,78,492,307,290,273,142,97,123,22,1825,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,8,3,12,8,3,0,0,0,0,4,24,0,11,4,0,0,3,0,3,0,29
LGA11750,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,4,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,9,0,0,4,8,0,0,0,0,0,14,0,0,3,5,3,0,0,0,0,17,0,0,0,5,0,4,0,3,0,19,0,0,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,19,20,21,17,18,3,14,3,110,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA11800,6,12,5,0,0,0,0,0,0,29,23,453,20,5,0,0,0,0,6,508,12,206,52,17,3,3,0,4,3,296,9,97,79,32,9,3,3,6,3,238,18,72,118,72,24,6,8,5,3,323,19,50,111,156,45,20,14,8,0,423,14,18,36,122,194,60,33,21,4,511,12,15,13,43,155,80,44,36,0,402,4,6,11,9,66,54,32,49,0,232,3,4,4,3,22,32,26,32,0,121,0,3,0,6,11,10,16,20,0,68,0,0,0,0,4,10,4,7,0,26,0,3,3,0,3,7,4,19,0,38,0,0,3,0,3,0,0,9,0,19,3,8,5,7,5,4,6,4,3,46,127,947,463,491,539,292,181,227,34,3291,5,3,0,0,0,0,0,0,3,12,0,13,0,0,0,0,0,3,0,20,0,22,9,0,0,3,0,0,0,43,0,19,13,6,6,0,0,0,0,53
LGA12000,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,0,0,0,7,3,0,0,0,16,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,8,10,9,10,9,3,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
LGA12150,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,12,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,3,0,3,0,9,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,9,12,12,11,16,3,12,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5
LGA12350,0,3,0,0,0,0,0,0,0,3,0,51,10,3,0,0,0,0,0,63,3,18,13,3,3,0,0,0,0,36,0,15,10,5,3,3,0,0,0,40,0,11,18,14,7,0,0,0,0,40,0,9,9,17,13,5,3,3,0,71,0,0,0,10,16,13,9,3,0,51,4,0,3,9,22,7,11,7,0,68,0,0,4,3,5,15,8,12,0,43,0,0,0,4,0,0,0,3,0,18,0,0,0,0,0,6,0,3,0,7,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,8,0,9,0,3,0,0,0,0,0,0,0,4,12,113,61,71,77,49,32,48,3,478,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11
LGA12380,9,30,15,9,5,5,0,3,4,83,52,587,54,5,0,3,0,7,9,718,21,449,154,44,7,5,3,3,14,699,10,213,246,56,19,14,6,11,10,588,19,129,268,127,42,21,0,12,9,633,13,74,146,262,106,53,23,25,12,723,15,41,93,163,305,159,41,42,14,866,13,23,46,73,299,213,67,72,6,814,10,14,17,29,211,205,78,93,3,658,8,8,5,6,97,121,81,84,3,418,4,3,3,3,49,94,64,66,0,289,0,0,3,0,23,47,21,31,0,129,4,7,0,3,19,56,53,71,0,216,0,6,0,3,9,14,13,32,0,88,3,16,9,9,17,12,3,3,14,89,194,1597,1055,798,1214,1033,452,556,107,7007,3,7,3,3,0,5,0,0,3,31,3,21,6,3,0,4,0,0,0,42,4,90,54,11,7,8,3,4,6,183,6,53,116,37,11,21,9,9,9,278
LGA12700,0,0,0,0,0,0,0,0,0,5,0,28,0,0,0,0,0,0,0,38,0,18,0,0,0,0,0,3,0,24,4,4,4,0,3,0,0,0,0,17,3,3,4,0,3,0,0,0,0,17,0,0,4,6,6,0,0,0,0,25,0,0,0,3,7,6,0,0,0,25,0,0,0,3,3,0,3,3,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,64,17,8,27,12,10,8,6,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4
LGA12730,0,0,0,0,0,0,0,0,0,0,6,61,0,0,0,0,0,0,0,67,3,19,7,4,0,0,0,3,0,30,0,10,9,4,0,0,0,0,0,21,0,3,15,8,4,0,0,0,0,33,3,4,3,11,14,3,0,0,0,43,0,4,6,5,17,5,3,3,0,51,3,3,0,4,8,5,0,6,0,38,0,3,3,0,4,5,7,3,0,24,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,0,4,0,0,0,0,0,0,0,9,17,104,42,43,54,31,13,32,8,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8
LGA12750,0,15,0,0,0,4,0,0,0,23,17,188,12,0,0,0,0,0,6,224,6,74,30,4,0,0,0,0,0,115,12,35,40,12,4,0,0,3,3,118,4,32,58,40,9,6,0,9,0,152,6,36,41,76,37,6,4,6,3,228,14,16,14,56,74,27,6,3,0,215,11,16,10,28,75,39,9,18,3,203,7,0,0,6,29,25,10,21,0,103,0,3,3,7,3,11,10,10,0,41,0,4,4,5,0,5,0,7,0,25,0,0,0,0,0,3,0,3,0,10,3,0,0,0,0,7,3,3,0,14,3,0,0,3,0,3,0,3,0,12,0,15,4,8,4,0,0,3,3,35,69,420,219,246,238,141,53,89,25,1507,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,3,12,3,0,0,0,0,0,0,22,0,14,6,0,3,0,0,4,0,32
LGA12850,10,43,5,9,5,4,0,4,0,88,42,467,38,6,0,5,0,3,8,572,18,440,152,24,8,3,3,8,15,662,12,207,241,64,19,13,3,9,17,585,14,119,204,101,32,30,11,20,9,532,6,57,154,211,107,75,20,27,19,683,15,33,55,135,258,120,45,42,11,721,12,23,31,59,233,151,65,53,3,630,9,6,13,20,135,145,66,83,5,485,7,9,3,13,77,94,44,64,0,312,0,3,7,6,44,57,24,49,6,200,0,0,3,3,23,46,12,39,0,127,4,3,3,3,14,47,24,47,0,147,0,0,0,0,7,9,0,20,0,40,6,21,13,8,11,7,3,13,15,95,149,1439,920,672,966,818,325,471,115,5871,3,9,4,3,4,4,0,4,0,31,6,30,6,0,6,6,0,0,0,51,7,96,31,15,5,4,3,4,7,163,7,71,74,29,15,13,3,0,4,211
LGA12870,0,0,0,0,0,0,0,0,0,3,7,56,3,0,0,0,0,0,0,64,0,21,9,4,0,0,0,3,0,37,0,13,10,8,0,0,0,5,0,33,3,7,23,12,0,0,0,3,0,48,6,3,15,19,3,4,0,0,0,54,3,3,4,7,13,11,4,0,0,57,3,0,0,0,9,6,4,5,0,20,0,0,0,0,3,3,3,3,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,7,26,105,69,59,33,31,16,29,6,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,0,5,3,0,0,0,0,0,0,6
LGA12900,3,3,0,0,0,0,0,0,0,5,4,32,8,0,0,0,0,0,3,47,3,9,13,0,3,3,0,0,0,25,0,8,7,4,0,0,0,0,0,25,3,6,6,11,4,3,0,0,0,31,3,4,16,18,7,5,0,4,0,54,5,3,0,10,30,12,3,7,0,70,0,0,0,0,9,8,9,6,0,40,0,0,0,3,4,9,6,10,0,35,0,0,0,0,3,3,3,4,0,8,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,13,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,7,33,74,48,51,66,43,33,39,7,383,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9
LGA12930,9,22,9,0,3,0,0,0,0,40,40,439,26,8,3,3,0,7,8,525,17,290,97,13,3,6,3,3,14,449,8,124,178,42,8,11,6,0,4,394,4,64,171,73,18,19,4,7,3,370,8,61,128,148,83,50,18,17,6,521,11,20,53,106,147,77,27,19,15,473,13,15,37,54,148,90,53,28,3,448,4,11,17,22,82,113,37,54,8,356,3,0,3,10,43,46,23,42,3,169,4,0,3,4,27,43,16,30,0,133,4,0,0,7,9,28,7,23,0,83,0,3,6,3,5,18,25,35,0,94,0,3,7,7,3,8,6,28,0,62,3,13,7,6,4,7,0,4,4,49,131,1070,746,510,593,519,227,298,75,4158,0,0,0,0,0,3,0,0,0,8,0,17,4,0,0,0,0,0,0,21,0,30,12,5,0,0,0,0,0,55,0,30,38,4,3,5,0,4,0,88
LGA12950,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,16,0,4,0,5,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,5,0,3,4,3,0,0,0,0,0,15,0,0,3,8,0,0,0,0,0,12,0,0,4,6,5,0,0,3,0,28,0,0,0,3,3,4,0,0,0,9,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,28,21,20,12,6,10,7,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA13010,0,0,0,0,0,0,0,0,0,4,0,38,0,0,0,0,0,0,0,46,5,17,12,0,0,0,0,0,3,36,3,9,5,7,4,0,0,0,0,28,0,3,9,7,3,0,0,0,0,30,0,3,15,19,9,0,0,3,0,40,0,0,3,15,17,8,3,3,0,50,0,0,0,3,3,6,3,0,0,15,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,77,43,44,35,19,14,18,5,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10
LGA13310,3,4,0,3,6,0,0,0,0,14,13,164,9,4,0,0,0,3,0,185,5,66,30,5,0,6,3,0,3,121,0,21,44,14,4,3,0,0,0,88,3,15,37,21,9,5,0,3,0,95,7,15,28,58,29,5,0,3,3,159,6,8,15,37,60,24,7,10,3,177,4,7,7,9,46,29,15,6,0,114,3,0,4,4,13,21,15,14,0,82,3,0,0,0,9,7,3,8,3,34,0,0,0,0,0,6,0,13,0,26,0,0,0,0,0,0,0,6,0,12,0,0,0,0,3,10,7,11,0,34,0,0,0,0,0,0,6,7,0,10,0,5,3,0,6,0,7,0,6,25,49,309,179,166,193,114,59,85,18,1178,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,15,3,5,12,3,0,3,0,0,3,27
LGA13340,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,7,0,0,0,0,0,0,0,14,0,6,4,0,0,0,0,0,0,16,0,3,4,0,0,0,0,0,0,10,0,5,8,3,3,4,0,0,0,29,0,0,0,6,10,6,0,3,0,26,3,0,0,0,5,0,0,3,0,10,0,3,0,0,3,4,0,0,0,10,0,0,0,0,0,4,0,4,0,11,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,8,51,30,17,18,20,7,21,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,10
LGA13450,3,3,0,0,0,0,0,0,0,9,26,186,13,0,0,0,0,0,9,230,3,71,15,7,3,0,0,0,0,103,4,25,40,12,3,0,3,0,4,99,3,23,47,36,14,8,0,0,0,132,3,6,35,59,36,10,10,3,3,170,4,5,16,42,64,31,11,9,0,179,3,3,7,14,42,23,23,13,0,133,0,4,6,0,21,17,20,21,3,93,3,0,3,0,9,12,12,14,0,50,0,0,0,0,4,10,3,3,0,24,0,0,0,0,4,3,5,0,0,17,0,0,0,0,0,5,0,7,0,14,0,0,0,0,0,0,0,3,0,10,0,8,3,0,4,0,0,0,0,19,50,349,187,173,206,125,95,67,27,1276,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,11,0,4,7,8,0,3,0,3,0,22,0,3,4,3,0,3,0,3,5,22
