LGA_CODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
LGA56460,0,3,0,3,0,0,0,0,0,8,0,0,0,3,4,0,0,3,0,11,0,0,0,9,3,0,0,0,0,16,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,19,18,3,0,8,0,68,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,13,0,0,3,3,3,3,0,3,0,15,0,0,0,9,3,3,0,8,0,18,0,3,5,6,0,0,0,0,0,22,4,3,12,10,9,4,0,8,0,48,6,3,18,15,4,6,3,14,0,57,12,3,21,17,5,0,5,7,3,75
LGA56580,0,0,0,9,8,0,0,4,0,21,0,4,0,14,7,0,0,5,0,27,3,0,0,7,17,3,0,0,0,32,3,3,4,13,13,3,3,6,0,46,0,8,7,12,37,3,10,3,0,83,4,0,0,3,19,0,0,0,0,35,3,4,4,0,9,0,0,0,4,25,0,5,0,0,0,0,0,0,0,8,9,7,3,0,5,0,0,0,0,21,5,0,0,0,3,0,3,0,0,11,0,0,0,0,3,0,0,0,0,5,29,38,27,63,114,11,16,28,6,335,0,0,3,0,3,0,0,0,0,6,0,3,0,10,3,3,0,3,5,20,0,3,16,15,9,4,0,5,0,48,0,3,11,28,9,9,0,5,0,63,0,0,14,30,9,0,4,3,4,64,7,4,21,45,14,3,3,19,8,130,11,10,43,45,41,5,4,18,0,185,11,7,79,84,52,4,19,36,4,297
LGA56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA56730,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,0,14,0,0,0,10,0,3,0,3,0,14,0,0,0,3,3,0,0,0,0,6,0,3,0,0,9,0,0,0,0,19,0,0,0,3,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,5,23,24,16,9,8,0,106,3,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,15,0,0,0,3,4,4,3,10,0,20,0,0,7,0,6,5,3,3,0,26,4,3,11,8,0,8,0,0,0,36,9,0,14,23,12,4,0,10,0,80,9,4,36,27,6,9,3,16,3,111,11,11,41,28,25,12,7,11,0,144
LGA56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,0,3,0,24,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,8,4,0,4,3,4,0,0,3,0,17,4,0,5,7,3,0,0,0,0,20,3,0,6,0,3,3,0,5,0,23
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,0,3,3,3,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,11,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,12
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,3,4,0,0,23,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,8
LGA57080,5,7,0,23,22,10,3,16,0,87,0,0,4,18,52,15,5,11,0,111,10,13,14,41,67,24,7,17,3,183,22,15,16,30,98,11,10,11,3,222,32,35,16,32,192,13,11,12,7,349,16,39,17,8,163,16,4,7,0,270,23,40,15,15,92,10,8,4,6,213,31,42,7,14,56,10,4,3,5,171,66,76,14,17,46,10,17,13,3,257,49,38,23,0,16,3,6,4,3,138,9,3,7,3,5,3,0,0,0,30,261,315,142,237,826,145,67,106,36,2135,6,4,15,8,11,3,0,6,4,61,3,7,16,17,7,14,3,16,0,88,7,11,25,59,20,35,0,27,3,191,5,10,34,71,41,46,7,46,3,263,9,23,63,87,57,45,10,50,6,342,29,34,120,125,156,64,6,66,10,615,50,40,200,147,230,78,28,65,11,847,69,96,351,214,418,92,34,85,23,1375
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,4,0,0,0,3,0,3,3,0,0,0,4,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3
LGA57210,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,10,4,4,3,13,0,51,0,0,3,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,7,6,0,0,5,3,0,0,9,0,26,3,0,3,0,0,0,0,4,0,14,4,0,5,9,3,0,3,4,0,23,8,0,3,8,3,0,3,7,0,41,6,0,4,7,5,5,0,10,0,42,7,3,20,14,0,5,5,26,0,82
LGA57280,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,3,0,12,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,4,0,6,0,4,0,0,3,0,3,3,0,9,0,0,0,3,0,7,0,4,0,8,0,0,0,3,0,0,0,3,0,14,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,4,3,21,0,0,3,0,3,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,8,6,11,18,21,12,23,15,3,120,0,0,9,0,0,0,0,0,0,10,0,0,0,3,3,5,0,0,0,9,0,0,6,3,3,8,0,4,0,21,0,0,4,3,0,0,3,3,0,17,0,0,7,7,8,0,0,3,0,31,3,0,6,12,3,10,0,6,0,50,6,3,20,14,14,3,3,13,6,76,5,3,32,15,12,3,4,15,0,87
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,9
LGA57420,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,10,0,0,3,0,0,4,0,0,0,14,0,0,3,0,0,0,0,0,0,10
LGA57490,3,0,0,16,7,14,3,9,0,52,3,4,5,34,18,19,0,3,0,98,9,6,6,31,12,19,3,4,0,84,6,3,3,35,15,18,4,0,0,82,3,3,6,22,26,8,7,4,0,79,7,8,4,10,16,3,3,0,0,56,6,0,0,6,9,5,3,0,0,32,3,0,7,8,3,0,5,0,0,26,3,3,3,4,3,4,0,0,0,20,7,0,3,0,0,0,0,0,0,13,0,0,0,3,0,3,0,3,0,6,63,37,62,199,119,123,34,46,6,691,16,0,12,15,13,9,0,7,3,74,6,8,18,50,16,48,3,21,3,180,4,20,53,87,26,60,4,33,3,293,10,8,62,94,34,70,12,50,7,354,6,25,93,122,41,75,8,44,5,416,27,16,133,242,67,89,21,69,4,667,40,24,187,271,86,92,31,55,14,792,83,30,304,224,92,67,33,80,9,935
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,14,0,0,3,7,0,0,0,3,0,11,4,0,0,5,5,0,0,0,0,13,0,0,0,0,0,0,0,3,0,6,8,0,3,0,0,0,3,0,0,14,3,0,0,3,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,8,28,17,5,9,18,0,109,0,0,0,0,3,0,0,0,0,10,3,0,3,6,3,0,0,8,0,32,0,0,11,4,3,11,3,9,0,40,7,0,14,9,4,0,3,6,0,47,3,0,15,14,7,4,0,7,0,51,7,0,30,20,10,4,6,14,0,85,7,0,24,40,19,3,9,9,0,117,14,0,40,20,19,0,11,9,0,114
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,3,0,15
LGA57840,0,0,0,6,5,0,0,3,0,18,0,0,0,9,7,3,0,0,0,27,0,0,4,15,10,3,0,0,0,32,0,3,4,12,9,0,0,4,0,40,3,0,4,12,11,3,0,5,0,44,0,6,4,3,12,7,0,0,0,42,3,0,3,4,3,0,0,0,0,18,0,3,0,0,4,3,0,0,0,11,3,0,0,0,0,3,0,0,0,18,4,3,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,4,26,29,33,76,70,34,5,19,3,290,0,0,3,3,0,0,0,0,0,8,0,0,5,11,0,3,0,3,0,25,3,3,9,20,3,3,0,7,0,53,4,0,18,21,4,3,0,10,0,57,4,10,24,47,11,7,0,8,0,104,3,4,35,67,23,10,3,23,0,164,4,19,44,64,27,13,7,13,0,194,10,6,71,67,31,15,7,24,3,248
LGA57910,3,8,9,34,24,11,3,19,0,99,6,4,13,57,36,27,8,16,3,173,13,13,22,61,46,25,4,22,0,199,15,14,17,72,57,25,14,19,0,228,25,15,32,28,86,19,9,14,4,238,21,18,27,12,42,21,10,7,0,160,20,11,17,13,23,18,3,7,4,116,14,11,19,13,5,9,3,4,4,75,26,7,17,0,18,10,3,3,0,86,18,13,3,0,7,8,0,0,0,53,0,4,0,3,4,4,0,4,3,27,177,140,177,350,378,225,68,131,23,1672,12,3,15,9,8,7,0,8,0,61,10,10,25,32,5,31,0,20,0,140,7,15,51,97,44,55,10,48,4,330,21,14,104,110,46,65,25,60,3,444,26,18,134,143,69,79,17,55,3,550,29,35,252,245,142,109,39,89,10,950,51,49,362,347,179,120,66,119,15,1307,129,83,667,297,274,134,120,163,23,1899
LGA57980,0,0,0,7,4,0,0,6,0,19,3,7,3,8,13,3,0,9,0,36,8,8,5,14,20,3,0,3,0,58,5,0,8,19,28,3,5,4,0,66,4,11,9,4,31,0,3,0,0,67,6,3,10,10,25,4,0,3,0,54,9,9,11,4,13,3,0,0,0,37,0,3,0,3,8,0,3,0,0,17,7,4,3,3,4,5,4,3,0,37,0,8,0,0,6,0,0,0,0,21,0,0,3,0,4,0,0,0,0,14,45,51,55,84,143,34,16,34,11,477,4,3,4,0,0,0,0,3,0,19,0,0,3,20,8,6,3,6,0,47,4,5,10,22,7,12,3,11,0,64,5,3,19,27,14,8,0,13,4,90,7,8,21,35,19,13,4,15,0,116,4,10,35,56,40,19,7,22,0,192,11,9,80,51,56,21,4,24,4,257,31,17,117,63,76,24,16,17,0,363
LGA58050,6,0,0,16,15,19,3,11,0,71,3,5,5,28,37,16,6,17,0,123,11,7,14,39,35,18,12,12,0,145,16,3,22,44,47,18,17,17,3,187,14,12,18,36,51,7,21,19,0,169,16,4,19,15,34,4,23,3,0,120,15,6,10,13,18,4,12,7,0,86,14,9,5,17,5,5,10,0,0,60,18,9,9,10,6,3,6,0,0,60,20,0,3,3,0,0,3,0,0,31,3,0,7,3,3,3,0,0,0,20,131,64,113,253,277,124,120,115,6,1202,18,5,24,3,11,5,0,3,3,70,9,5,18,37,12,32,5,26,0,153,11,16,65,65,34,54,11,46,3,305,19,5,77,86,40,48,16,60,7,357,22,15,127,118,54,65,42,84,3,525,44,24,210,193,104,92,33,86,3,790,75,23,341,234,144,87,102,144,20,1167,127,50,625,225,205,115,212,151,16,1730
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA58330,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,3,0,3,0,0,29,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,9,3,0,0,0,0,0,0,0,0,9,0,0,3,3,4,3,0,0,0,19,4,0,8,0,4,0,6,0,0,24,3,3,3,4,8,3,4,4,0,24,3,0,12,4,6,0,3,0,0,22
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
