SA2_MAINCODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
205041094,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,0,3,0,0,5,0,0,0,0,3,0,3,3,0,9,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,15,6,0,40,28,103,3,9,141,139,78,4,11,231,191,57,16,3,267,243,80,18,6,348,250,67,16,5,342,261,93,7,5,377,362,92,11,3,466,466,91,19,11,585,405,98,45,11,558,201,94,37,3,334,72,50,15,3,143,22,31,4,11,65,8,22,0,3,28,2644,956,199,77,3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,4,0,0,0,8,3,0,0,0,4,3,0,0,0,7,0,0,0,0,4,0,0,0,0,0
205041095,0,0,0,0,3,3,3,0,0,3,3,0,0,0,3,0,3,0,0,3,0,4,0,0,5,3,3,0,0,3,3,3,0,0,5,0,3,0,0,5,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,34,5,4,58,39,251,9,12,319,237,169,14,5,421,242,135,12,10,394,235,152,15,9,414,200,156,13,6,381,275,163,11,3,448,256,210,20,6,496,306,173,22,15,514,291,181,32,7,510,181,164,32,7,387,59,76,9,3,149,8,24,0,3,38,6,12,0,4,17,2326,1872,199,92,4493,0,3,0,0,4,3,3,0,0,9,0,0,0,0,3,3,0,0,0,4,4,3,0,0,11,6,0,0,0,9,4,4,0,0,8,7,0,0,0,5,3,3,0,3,6,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0
205041096,3,7,0,0,12,0,8,0,0,8,4,3,0,0,11,0,4,3,0,8,4,6,0,0,13,14,7,0,0,17,0,5,0,0,10,3,6,0,0,13,6,0,4,0,9,3,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,3,0,0,3,36,65,16,0,117,101,214,11,10,330,413,238,23,27,706,632,195,43,11,889,557,236,55,19,869,533,276,42,12,863,565,264,24,6,857,589,279,32,14,917,591,295,33,5,929,561,283,32,15,887,329,188,33,9,562,96,99,16,3,217,10,37,10,3,60,11,26,0,8,47,4984,2635,355,147,8122,0,0,0,0,0,6,6,0,3,9,6,3,0,0,10,7,3,0,0,13,7,9,0,0,11,3,3,0,0,13,8,4,0,3,14,6,0,0,0,6,3,5,0,0,6,7,3,0,0,11,0,0,0,0,3,0,0,0,0,4
205041097,0,12,0,0,10,0,4,0,0,6,0,3,0,0,7,0,10,0,0,11,0,4,0,0,9,0,7,0,0,9,3,5,0,0,7,6,3,5,0,12,0,0,0,0,3,8,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,0,0,0,3,22,55,16,3,100,131,634,30,20,812,585,522,39,30,1181,787,323,61,29,1200,669,365,51,14,1098,571,367,43,12,987,692,377,25,17,1118,675,364,36,21,1086,628,371,37,19,1055,507,335,43,13,898,303,248,40,12,604,100,133,19,4,252,18,50,0,3,71,13,27,3,3,48,5673,4119,432,194,10414,3,3,0,0,8,5,5,0,7,18,12,0,0,0,11,8,11,0,0,20,0,10,0,0,10,9,7,0,0,13,10,4,0,0,18,9,0,3,0,8,7,4,0,0,11,3,0,0,0,6,0,3,0,0,7,0,0,0,0,0
205041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,0,0,20,22,3,0,0,26,23,11,3,0,38,15,14,0,0,38,23,24,0,0,47,22,15,0,0,34,26,18,0,0,39,15,15,3,5,31,26,16,0,0,48,13,21,3,0,40,12,9,0,0,20,0,6,0,0,12,3,0,0,0,4,213,165,13,9,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,0,0,0,9,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,19,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,3,3,20,12,14,0,0,31,134,21,4,0,160,255,32,14,7,311,332,44,10,6,385,236,31,7,0,271,224,44,13,6,285,238,36,10,5,297,277,44,14,3,337,226,55,15,3,294,114,56,8,3,185,48,24,0,4,72,10,8,0,0,20,18,0,0,7,23,2116,409,89,53,2674,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,3,0,0,9,4,0,0,0,6,3,0,0,0,7,3,0,0,0,3,0,0,0,0,0
205051101,0,3,0,0,3,4,9,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,4,0,5,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,7,0,40,57,156,10,11,236,226,96,5,12,328,222,85,15,7,331,207,99,16,6,321,237,106,19,3,375,216,118,4,4,345,248,135,15,11,411,260,142,17,3,420,265,149,24,10,443,183,137,30,5,353,80,72,12,4,173,31,45,9,0,84,22,28,0,6,52,2247,1372,178,72,3873,5,0,0,0,9,3,0,0,0,3,3,3,0,0,6,5,6,0,0,15,3,3,0,0,3,0,0,0,0,9,3,3,0,0,10,3,3,0,0,6,0,0,0,0,0,3,0,0,0,3,4,6,0,0,10,0,0,0,0,0
205051102,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,10,14,3,0,20,15,28,0,3,50,69,14,0,0,82,69,19,3,0,90,95,31,4,4,131,92,28,3,6,130,88,21,4,3,112,102,29,7,3,139,88,23,8,0,122,101,24,3,7,136,76,52,8,0,132,54,18,3,0,82,10,10,0,3,29,15,4,0,4,25,876,306,44,28,1248,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0
205051103,0,4,0,0,8,0,6,0,0,8,0,6,0,0,6,0,3,0,0,3,0,0,0,0,3,0,8,0,0,8,3,4,0,0,6,5,7,0,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,7,36,3,0,57,110,437,15,16,578,335,251,19,17,625,428,187,30,15,653,412,240,42,15,709,381,220,23,10,629,421,245,26,12,693,401,267,31,13,716,431,236,37,14,718,430,267,32,19,746,252,231,30,4,522,79,89,16,3,185,22,41,0,0,62,11,19,0,0,38,3711,2725,306,130,6871,0,5,0,0,11,0,3,0,3,7,3,0,0,0,4,12,3,4,0,18,4,0,4,0,9,5,3,0,0,11,11,3,0,0,19,11,9,3,0,17,0,0,0,0,7,4,7,0,0,12,0,3,0,0,3,0,0,0,0,0
205051104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,15,3,0,21,14,53,3,3,78,68,33,9,9,117,85,42,0,0,125,58,47,10,4,122,77,38,3,8,119,87,56,6,3,159,128,75,3,0,203,128,61,8,7,208,125,88,8,3,227,101,88,6,3,200,59,53,12,0,124,16,23,3,4,48,10,19,0,3,38,959,686,70,49,1763,0,3,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,3,0,0,0,4,0,3,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0
206011105,0,3,0,0,3,0,16,0,0,20,3,11,0,0,14,5,15,0,0,17,4,13,0,0,18,3,8,3,3,16,3,15,0,0,22,7,9,5,0,24,3,12,0,0,11,4,4,3,0,12,0,7,0,0,7,0,3,0,0,3,0,3,0,0,6,34,119,19,3,175,48,308,12,11,379,399,760,21,24,1209,989,625,30,38,1686,937,438,51,30,1457,710,385,37,18,1150,690,403,24,23,1147,693,376,30,25,1118,701,322,25,21,1064,529,246,26,19,816,339,227,20,7,597,142,119,14,8,286,40,57,0,3,98,18,23,3,0,49,6232,4296,292,231,11061,0,5,0,0,7,3,12,0,0,14,6,10,0,3,15,9,8,0,0,11,8,3,0,3,17,9,6,0,0,18,8,0,0,0,7,7,7,0,0,18,14,0,0,0,11,4,3,0,0,12,0,0,0,0,0,0,3,0,0,3
206011106,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,9,3,0,17,13,67,0,4,80,99,144,3,7,256,255,131,3,7,401,241,122,8,8,382,210,132,8,3,350,158,114,0,0,273,147,103,5,5,254,137,66,0,5,213,110,60,3,0,172,89,62,3,0,151,25,26,3,0,55,4,17,0,0,24,4,12,0,0,19,1505,1045,39,44,2625,0,0,0,0,0,0,3,0,0,3,3,3,0,0,3,0,3,0,0,3,3,3,0,0,4,3,0,0,0,5,0,0,0,0,0,3,0,0,0,5,3,5,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
206011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,15,9,29,0,3,39,37,94,6,4,148,93,99,0,3,194,102,72,6,3,185,79,61,9,0,147,84,61,3,7,156,91,63,0,8,162,83,61,0,3,146,52,58,7,5,122,33,37,0,7,74,17,26,0,0,45,0,7,0,0,12,3,0,0,0,7,682,670,39,41,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
206011108,0,0,0,0,0,0,7,0,0,7,0,3,0,0,3,5,9,4,0,15,0,4,0,0,10,0,7,0,0,5,3,3,0,0,9,3,8,0,0,10,3,9,0,0,10,0,3,0,0,11,0,4,0,0,3,0,0,0,0,0,0,5,0,0,3,18,53,10,3,83,26,225,10,9,271,218,411,12,17,666,528,308,38,15,891,557,308,36,25,930,514,299,33,25,870,456,352,22,16,839,456,326,15,15,808,457,296,16,13,776,384,283,16,17,703,223,209,20,10,455,86,112,7,9,218,18,35,3,3,55,7,22,0,0,30,3940,3173,231,164,7504,0,0,0,0,0,4,4,0,0,13,7,5,0,3,21,4,5,0,0,9,7,4,0,0,13,6,8,0,0,18,6,3,0,3,17,6,0,0,0,10,0,6,0,0,8,3,5,0,0,10,3,0,0,0,5,3,0,0,0,3
206011109,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,10,8,82,3,0,89,33,60,4,0,101,56,37,5,5,100,56,29,11,0,96,43,46,3,3,88,57,58,4,0,120,65,41,3,0,108,54,44,3,4,104,56,31,0,0,88,22,14,0,0,39,10,18,0,0,34,5,3,0,0,7,3,0,0,0,8,460,464,39,22,986,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021110,0,0,0,0,0,0,3,0,0,7,0,3,0,0,3,0,0,0,0,3,3,0,0,0,3,0,3,0,0,4,7,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,3,0,34,18,108,10,0,125,159,169,8,8,343,280,140,15,12,454,333,108,17,4,460,276,106,6,11,400,266,119,8,10,396,301,131,9,12,455,275,94,3,3,384,226,110,7,11,352,111,102,5,4,218,43,51,4,5,107,12,29,0,0,44,9,7,0,0,14,2307,1280,90,72,3749,0,0,0,0,0,3,3,0,0,5,3,0,0,0,4,3,0,0,0,3,3,3,0,0,5,4,3,0,0,7,0,0,0,3,0,3,0,0,0,4,0,3,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206021111,0,3,0,0,3,0,6,0,0,8,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,3,3,10,0,0,13,5,3,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,8,37,0,0,45,23,202,0,4,232,204,361,18,12,594,485,274,18,16,790,480,270,26,15,789,397,239,17,12,661,358,249,15,7,634,433,211,12,15,669,299,178,12,10,497,251,184,20,4,457,152,133,4,4,296,47,78,10,0,136,23,24,0,0,51,11,15,0,0,28,3165,2413,158,106,5842,0,0,0,0,0,3,8,0,0,12,4,4,0,0,8,3,0,0,0,4,4,4,0,0,7,7,4,0,0,14,5,0,0,0,5,5,0,0,0,10,4,0,0,0,4,6,4,0,0,8,0,3,0,0,3,0,0,0,0,0
206021112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,4,0,0,6,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,11,15,4,3,30,20,130,3,3,153,155,242,12,5,410,333,174,13,9,522,310,197,12,16,541,299,187,25,10,518,264,204,16,9,493,299,198,12,8,510,288,175,9,3,478,267,139,12,4,423,174,116,4,3,291,61,49,0,0,109,13,18,3,0,32,12,8,0,0,23,2494,1821,122,75,4511,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,3,0,0,4,3,5,0,0,11,3,3,0,0,8,5,0,0,0,9,8,0,0,0,6,7,0,0,0,9,7,4,0,0,10,0,0,0,0,0,0,0,0,0,0
206031113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,0,0,15,7,104,5,0,121,97,190,7,9,303,150,112,16,11,284,163,78,12,9,264,135,97,7,3,245,157,89,7,4,261,140,105,6,3,248,118,86,7,7,213,85,92,4,3,188,78,87,6,3,166,16,35,3,0,62,9,14,4,0,27,6,4,3,0,21,1171,1108,76,38,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,6,0,0,0,0,3,3,0,0,0,0,5,0,0,0,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206031114,0,0,0,0,0,0,3,3,0,5,0,0,0,0,3,0,0,0,0,0,3,3,0,0,5,0,4,0,0,4,3,3,0,0,9,0,0,0,0,0,0,0,0,0,4,3,5,0,0,8,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,15,30,4,0,51,54,471,11,7,542,319,532,16,17,885,591,252,23,24,892,553,260,24,10,851,397,282,20,13,721,388,309,17,18,734,451,301,15,17,786,438,264,12,6,730,351,266,5,11,633,226,241,13,5,497,85,125,11,3,220,16,38,0,3,58,15,25,0,3,40,3886,3369,185,144,7591,0,4,0,0,4,0,5,0,3,8,4,5,0,0,7,11,3,0,0,11,6,3,0,0,7,5,0,0,0,12,9,3,0,0,15,5,3,0,0,11,3,0,0,0,6,9,3,0,0,7,4,0,0,0,3,0,0,0,0,0
206031115,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,4,102,0,3,113,80,147,3,6,232,207,110,5,7,324,217,93,13,11,333,175,77,9,10,275,166,82,3,3,258,179,82,5,3,277,163,65,4,3,235,140,61,10,3,212,77,51,3,3,143,31,25,3,3,63,14,8,0,0,31,6,3,0,0,11,1461,916,70,58,2506,0,0,0,0,0,0,0,0,3,7,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,3,3,0,0,6,3,0,0,0,7,0,0,0,0,3,0,0,0,0,0
206031116,0,0,0,0,0,0,9,0,0,8,3,3,0,0,8,0,7,0,0,7,0,6,0,0,11,3,6,0,0,9,0,5,0,0,10,3,4,0,0,8,3,0,0,0,9,3,0,0,0,3,3,4,0,0,4,0,0,0,0,0,0,3,0,0,3,20,46,11,0,71,32,284,16,13,349,330,446,33,21,833,625,296,31,26,970,637,289,44,23,1000,584,312,38,19,955,605,348,27,24,1003,604,293,16,13,929,580,267,18,7,879,393,248,24,7,669,214,187,13,3,414,73,99,13,7,184,21,30,8,3,62,12,21,3,3,38,4708,3120,280,170,8282,3,0,0,0,3,3,10,0,0,11,3,4,0,0,6,4,0,0,0,9,8,3,0,0,6,8,8,0,0,14,7,7,0,0,9,6,5,0,0,11,10,8,0,0,18,3,3,0,0,3,3,0,0,0,4,0,0,0,0,0
206041117,0,4,0,0,4,0,4,3,0,7,0,6,3,0,12,4,5,0,0,8,0,7,3,0,7,9,8,0,0,18,12,7,0,0,16,9,0,0,0,12,7,3,0,0,18,3,0,3,0,10,0,3,0,0,8,0,0,0,0,0,0,0,0,0,4,54,53,15,4,126,73,498,19,17,605,620,1008,48,32,1713,1470,723,60,45,2296,1601,620,100,33,2354,1368,552,112,30,2058,1156,536,46,28,1764,1117,515,32,27,1697,1085,407,37,17,1540,812,352,34,12,1216,430,280,32,19,761,203,201,17,5,433,41,74,6,4,117,23,34,5,3,69,10006,5798,543,278,16622,0,3,0,0,3,3,15,0,0,26,16,4,0,0,21,14,8,0,0,26,22,3,0,0,24,12,4,0,4,23,6,3,0,3,15,12,3,0,0,16,15,5,0,0,17,7,0,0,3,9,0,3,0,0,3,0,0,0,0,3
206041118,0,10,0,0,10,0,11,0,0,13,11,7,0,0,24,12,6,9,0,33,15,11,5,0,31,20,15,3,0,39,12,5,6,0,25,15,9,3,0,30,13,6,8,0,23,7,6,0,0,11,0,5,4,0,11,0,0,0,0,3,0,3,0,5,6,107,93,35,15,247,144,1002,35,56,1246,2163,1533,100,132,3930,6345,1121,218,147,7834,8053,1161,556,103,9871,6897,1298,401,103,8704,5703,1127,190,88,7104,4895,845,143,87,5969,3727,647,106,65,4548,2613,612,118,59,3403,1146,404,73,35,1662,316,236,37,16,609,78,88,7,3,172,24,37,0,13,81,42110,10110,2001,901,55126,0,8,0,3,11,10,10,0,8,25,46,12,3,9,67,71,13,8,12,93,49,14,0,4,71,60,13,0,3,75,56,3,0,3,62,31,10,0,6,46,42,11,0,7,54,13,11,0,0,19,6,3,0,0,8,0,0,0,0,0
206041119,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10,6,3,0,0,9,6,3,0,0,15,9,0,3,0,7,7,6,0,0,16,7,6,0,0,11,7,3,0,0,13,3,4,0,0,8,8,8,0,0,11,0,3,0,0,3,0,0,0,0,0,56,35,8,4,98,42,144,5,14,208,585,436,17,35,1074,1590,410,78,31,2110,1874,477,162,39,2557,1600,523,129,26,2285,1493,595,64,18,2161,1381,420,34,15,1851,1306,354,60,19,1732,1117,345,58,7,1528,625,350,55,16,1054,235,200,30,3,469,48,97,13,3,160,15,37,0,7,59,11901,4405,700,238,17249,0,0,0,0,0,4,3,0,3,11,15,8,0,0,21,15,4,0,3,21,13,3,3,3,27,15,3,3,0,23,20,9,0,3,27,17,0,0,0,19,21,0,0,0,20,4,3,0,0,11,4,3,0,0,8,0,0,0,0,0
