SA2_MAINCODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
502011025,0,0,0,3,0,3,0,5,0,18,0,0,4,9,3,5,0,7,0,28,0,3,0,8,5,6,0,0,0,25,3,3,4,6,5,7,0,4,0,33,0,3,3,5,8,5,0,4,0,41,0,0,0,0,4,0,4,0,0,11,3,0,0,4,0,0,0,0,0,13,0,4,0,5,0,3,0,0,0,13,4,0,0,0,0,6,4,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,8,12,19,17,66,34,57,11,27,4,249,4,0,3,0,0,0,0,0,0,3,0,0,8,12,3,11,0,9,0,49,0,3,14,19,8,22,3,17,0,85,0,0,17,31,8,16,3,15,3,100,0,4,22,29,14,17,3,7,0,107,9,9,35,48,41,31,11,14,3,194,28,3,58,52,38,32,14,17,0,242,23,13,93,37,45,40,16,15,7,290
502011026,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,3,0,5,0,0,0,0,7,0,3,3,0,4,0,0,0,0,13,0,0,0,3,3,0,0,0,0,10,0,0,3,0,3,0,0,0,0,9,3,0,0,3,0,3,0,0,0,13,3,0,7,0,0,0,0,0,0,17
502011027,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,0,0,3,0,11,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,32,10,5,3,7,0,62,0,0,0,3,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,3,3,0,6,5,4,0,26,3,0,3,10,4,4,0,7,0,24,3,0,7,14,3,3,0,0,0,32,0,4,4,22,3,4,0,3,0,45,0,4,16,45,3,0,0,7,0,74,3,3,25,39,4,3,5,0,0,80
502011028,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,20,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,3,8,10,0,0,0,3,0,15,0,0,0,6,0,0,0,0,0,14,0,0,4,8,0,0,0,3,0,21,6,0,6,20,3,0,0,0,0,34,0,0,10,28,3,0,0,3,0,43,0,3,8,20,0,3,0,4,0,41
502011029,3,0,0,0,0,0,0,4,0,6,0,0,0,6,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,10,5,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,4,0,4,9,0,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,13,8,18,13,12,4,12,11,3,91,3,4,0,0,3,0,0,0,0,13,0,0,3,3,0,5,0,0,0,9,0,3,9,11,0,5,0,3,0,36,3,0,6,7,3,0,0,6,0,31,0,3,10,23,0,6,0,3,0,53,3,0,27,14,6,5,0,3,0,66,5,0,23,21,9,3,0,6,0,68,8,4,28,21,13,4,7,8,3,84
503011030,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,14,7,3,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,0,0,0,0,10,0,0,7,5,0,0,0,4,0,13,0,3,13,0,0,3,0,0,0,22
503011031,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,16,0,0,0,0,0,3,0,3,0,8,4,0,0,5,3,3,0,0,0,25,5,0,3,6,7,3,0,0,0,25,0,0,0,0,4,3,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,6,30,35,18,3,13,0,126,0,0,3,0,0,0,0,0,0,3,0,0,3,3,3,9,0,3,0,19,0,0,0,4,0,6,0,0,0,15,0,0,7,10,3,12,0,3,0,33,0,4,8,10,4,11,3,9,0,47,4,0,14,19,7,18,0,4,0,70,3,0,26,27,9,8,3,0,0,77,8,0,41,28,11,10,3,4,0,107
503011032,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,0,0,0,4,3,0,0,3,0,10,0,0,4,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,13,13,8,0,5,3,61,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,8,0,0,7,9,0,3,0,3,0,20,0,0,9,8,10,0,0,7,0,37,4,0,17,6,3,0,0,4,0,42,0,3,21,17,3,0,3,4,0,46
503011033,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,17,8,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,3,0,0,0,9,0,0,0,9,0,0,0,3,0,13,0,0,3,6,0,3,0,0,0,11,0,0,8,6,3,0,0,0,0,17,0,3,11,10,0,3,0,0,0,29,4,0,18,11,9,0,0,0,0,44
503011034,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,3,0,9,3,3,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,11,0,19,12,5,0,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,3,11,0,0,0,3,0,17,0,3,7,9,0,4,0,5,0,26,3,0,8,19,3,0,0,8,0,48,0,0,10,21,3,0,0,4,0,43,0,0,21,25,6,3,0,6,0,60
503011035,0,0,0,7,13,0,0,4,0,21,0,4,0,5,9,0,0,5,0,22,4,0,0,10,17,3,0,3,0,38,0,0,3,5,8,0,3,3,0,37,0,10,8,7,41,3,9,3,0,80,5,3,3,0,22,0,0,0,0,42,0,5,0,0,12,0,0,0,0,21,0,3,0,0,4,0,0,0,0,12,8,11,0,0,3,0,0,0,0,17,3,0,0,0,4,0,3,0,0,9,0,0,0,0,3,0,0,0,0,3,25,33,28,44,137,12,11,25,5,310,0,0,3,0,3,0,0,3,0,12,0,0,0,7,3,3,0,3,0,16,0,3,17,15,9,0,0,8,0,48,3,3,12,17,4,5,0,3,0,47,0,0,12,27,4,3,0,3,3,66,3,3,19,35,15,3,0,19,3,104,10,4,44,43,41,3,3,16,0,166,11,6,83,49,52,7,15,30,4,252
503011036,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,3,0,3,4,0,0,3,0,12,0,3,0,0,3,0,0,0,0,7,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,11,8,14,13,0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,15,0,0,3,4,0,0,0,3,0,7,0,0,0,8,3,3,0,4,0,17,0,0,3,4,0,0,0,5,0,11,0,0,10,9,3,0,0,4,0,31,3,0,13,8,0,0,0,0,0,32,3,0,20,21,8,5,3,10,0,60
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,13,0,0,3,6,0,0,0,3,0,13,3,0,7,0,0,0,0,4,0,17
503021038,0,0,0,3,6,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,3,6,0,0,0,0,0,9,0,0,4,9,11,4,0,0,0,24,0,0,0,3,6,3,0,0,0,22,0,3,0,3,4,0,0,4,0,12,0,3,0,0,9,3,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,12,7,29,43,22,3,3,3,137,0,0,0,0,3,0,0,0,0,3,0,3,0,6,0,0,0,4,0,14,0,0,10,12,6,4,0,0,0,29,0,3,3,13,3,0,0,3,0,36,0,0,13,5,6,3,0,0,0,26,3,6,13,24,14,10,0,0,0,68,8,3,32,16,19,8,3,5,0,96,12,7,59,11,14,8,0,3,3,113
503021039,0,0,0,4,3,3,0,0,0,12,0,0,0,9,4,0,0,0,0,9,0,0,0,6,0,0,0,3,0,14,0,0,3,11,10,0,0,3,0,23,4,0,4,3,8,0,0,0,0,15,0,0,0,0,0,4,0,0,0,9,0,0,3,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,4,15,46,26,17,0,8,0,127,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,14,0,0,10,10,3,6,0,3,0,31,7,3,11,8,0,0,0,3,0,32,3,4,12,16,6,3,0,6,0,46,4,8,22,25,11,6,0,9,0,87,3,4,26,38,15,12,3,9,0,113,7,3,41,32,12,11,0,9,0,119
503021040,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,10,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,10,3,21,8,5,0,8,0,66,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,5,7,0,3,0,5,0,24,0,0,9,6,3,4,0,6,0,30,0,0,10,9,4,0,0,0,0,22,0,0,22,18,0,3,0,0,0,44,8,3,13,27,9,4,3,4,0,59,10,3,44,16,6,3,0,4,0,79
503021041,5,7,0,27,22,11,3,17,0,89,0,0,4,19,53,15,3,16,0,121,10,22,13,46,73,19,7,15,3,200,25,17,16,36,109,15,10,15,0,248,35,37,19,43,206,17,7,12,7,386,16,36,16,12,167,15,5,9,0,288,24,42,16,21,95,10,7,4,6,234,31,43,13,14,51,8,4,3,5,175,73,74,22,20,45,15,13,11,3,273,54,40,22,0,14,3,6,4,3,146,9,3,7,3,5,3,0,3,0,30,280,341,154,275,869,157,71,131,37,2311,10,4,20,7,11,8,0,7,4,68,3,12,20,22,10,20,3,22,0,105,7,15,29,81,25,44,0,28,3,232,14,10,46,91,40,54,12,45,10,309,11,19,78,107,67,43,14,59,6,402,35,42,144,144,169,71,14,75,10,698,54,52,233,170,251,84,36,73,11,955,81,106,419,236,451,104,41,96,22,1553
503021042,0,0,0,10,3,0,0,3,0,17,3,7,3,9,9,3,0,9,0,41,4,8,5,10,18,3,0,7,0,54,3,0,7,19,27,3,5,5,0,65,4,12,6,5,27,0,7,0,0,62,4,7,4,10,12,4,0,6,0,48,9,9,11,4,5,3,3,0,0,40,4,3,3,3,0,0,3,0,0,14,10,7,7,3,3,5,4,3,0,35,0,8,0,0,3,0,0,0,0,20,0,0,3,0,4,0,0,0,0,14,38,49,49,88,122,34,22,31,8,446,5,3,4,0,0,0,0,3,0,17,0,0,3,20,7,6,3,7,0,43,4,3,8,19,4,12,0,9,0,50,4,8,15,31,16,8,0,13,4,86,4,8,18,32,13,15,8,16,0,111,6,9,39,57,37,17,9,18,0,196,13,16,70,54,57,18,8,27,0,259,35,14,107,78,68,24,12,23,0,352
503021043,0,0,0,3,4,3,0,0,0,16,0,0,4,8,9,3,0,4,0,32,0,4,0,15,10,0,0,0,0,36,0,0,0,13,10,0,0,0,0,38,0,3,4,8,10,0,0,0,3,31,0,3,4,0,13,0,0,0,0,25,0,5,0,3,3,3,0,3,0,13,3,5,3,0,3,0,0,0,0,12,3,3,0,0,3,0,0,0,0,10,4,0,0,0,0,3,0,0,0,10,0,3,0,0,3,0,0,0,0,3,10,38,19,62,67,13,3,16,3,231,0,0,0,0,3,0,0,0,0,11,0,0,0,6,0,0,0,0,0,6,7,0,3,4,6,0,0,0,0,25,0,3,3,11,7,0,0,7,0,31,0,0,15,20,13,0,0,0,0,52,6,6,12,59,20,3,3,8,3,117,4,0,22,45,22,9,4,10,0,122,3,13,50,60,37,9,3,14,3,196
504011044,0,0,0,3,3,0,0,0,0,8,0,3,0,3,4,0,0,0,0,17,0,0,0,8,3,3,0,3,0,13,0,0,0,4,4,3,3,4,0,22,0,0,0,3,0,0,0,0,0,11,4,3,0,0,0,0,0,0,0,9,3,0,4,3,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,12,28,25,14,4,9,3,120,3,0,4,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,6,0,4,10,5,5,0,0,0,0,24,4,0,7,7,0,5,4,3,0,30,0,0,6,9,3,4,0,10,0,36,5,0,24,26,10,4,3,10,0,79,3,3,50,24,18,4,12,10,0,126,3,4,94,21,27,10,17,22,3,207
504011045,0,0,4,0,0,0,0,0,0,11,0,0,0,5,6,3,0,0,0,14,0,0,3,8,6,0,0,0,0,21,0,0,0,7,4,3,0,3,0,32,3,0,10,3,3,3,12,4,0,29,6,0,3,0,7,3,4,3,0,26,3,0,0,0,3,3,0,0,0,12,0,0,4,0,0,0,0,0,0,3,3,0,4,0,0,3,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,4,23,31,36,17,19,22,3,184,0,0,0,0,0,0,0,3,3,12,3,3,3,4,0,3,0,0,0,17,0,0,14,11,4,3,4,3,0,38,4,3,16,19,0,4,5,6,0,53,4,3,20,24,3,9,3,4,0,72,9,0,39,51,18,9,10,14,3,150,10,10,76,67,14,12,10,14,0,212,11,5,133,61,20,9,39,24,3,311
504011046,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,17,9,6,0,4,0,49,0,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,4,0,9,0,0,7,4,3,0,0,3,0,19,0,0,12,8,3,0,4,6,0,26,0,5,16,11,3,4,0,3,3,53,3,0,12,14,3,8,4,3,0,48,5,3,24,8,5,4,0,3,0,56
504011047,0,0,0,0,0,11,0,0,0,16,0,0,3,7,4,3,0,4,0,19,0,0,3,6,3,4,0,3,0,26,3,0,0,10,0,4,0,0,0,24,0,3,3,4,3,3,0,3,0,21,3,0,5,0,6,0,0,0,0,15,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,14,32,30,28,8,20,8,163,0,0,3,0,0,3,0,0,3,12,0,0,6,10,0,9,0,4,0,28,0,0,6,7,3,27,7,6,3,64,3,3,18,19,3,19,3,12,3,79,8,0,23,21,8,24,5,11,0,89,7,3,44,27,13,21,5,14,0,130,19,7,61,24,16,30,3,13,3,184,28,8,81,33,26,36,4,18,0,230
504011048,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,3,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,4,0,15,0,0,9,0,0,0,0,0,0,13,3,0,3,4,0,0,0,0,0,12,0,0,8,9,0,0,0,3,0,27,0,0,10,15,0,3,0,3,0,37,0,0,7,10,0,0,0,3,0,27
504021049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,3,0,0,3,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,17,4,3,0,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,0,3,4,0,0,0,0,0,15,0,0,3,3,3,0,0,0,0,10,0,0,3,3,0,0,0,3,0,15,0,0,3,0,0,0,0,0,0,10,0,0,8,8,0,0,3,5,0,30
504021050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,10,0,0,7,5,0,0,0,0,0,12,3,0,7,3,3,0,0,3,0,24,0,0,5,6,3,0,0,3,0,17,0,0,12,3,0,0,0,0,0,25
