SA2_MAINCODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
314011384,0,0,0,3,10,15,3,7,0,36,0,0,0,0,4,6,4,3,0,17,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,10,19,26,58,20,47,0,206,0,0,0,0,0,0,0,0,0,3,3,23,5,0,0,0,0,0,0,25,0,15,5,0,0,0,0,0,0,23,0,7,11,6,0,0,0,0,0,26,0,5,3,4,0,0,0,0,0,14,0,4,7,8,3,0,0,0,0,24,4,0,3,13,6,0,4,0,0,26,0,0,0,3,6,0,0,3,0,18,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0
314011385,0,0,0,0,0,6,3,8,0,17,0,0,0,0,0,3,5,3,0,13,0,0,0,0,4,3,3,3,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,14,11,13,29,22,36,5,150,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,14,0,3,11,3,0,0,0,0,0,18,0,3,20,11,3,3,0,0,0,38,0,0,9,4,4,0,0,0,0,25,0,0,0,3,14,3,3,0,0,17,0,4,0,3,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,3,3,0,12
314011386,0,0,3,14,26,47,27,23,0,139,0,3,0,7,4,28,20,14,0,82,0,0,3,0,6,9,14,21,0,54,0,0,0,0,0,3,0,10,0,20,0,0,0,0,0,4,0,12,0,26,0,0,0,0,0,0,5,6,0,9,0,0,0,0,5,3,0,0,3,16,13,58,41,62,137,165,95,125,8,693,0,4,0,0,0,0,0,0,0,3,3,42,0,0,0,0,0,0,3,48,3,39,19,3,0,0,0,0,3,70,3,26,23,6,3,0,0,0,0,68,0,19,28,9,0,0,0,0,0,61,8,12,26,33,14,3,0,5,0,101,3,4,15,31,46,13,4,4,0,119,4,3,6,21,33,16,4,3,3,85,3,3,3,7,10,5,3,5,0,41,0,0,0,0,4,4,3,3,0,18,0,0,0,3,0,3,7,3,0,20,3,0,0,3,0,0,0,0,0,7
314011387,3,7,0,8,9,11,0,5,0,43,0,0,3,4,3,4,7,8,0,35,0,0,3,3,0,4,3,9,0,20,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,5,0,3,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,17,41,36,44,31,71,32,67,3,333,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,42,0,25,10,0,0,0,0,0,0,48,0,13,10,5,0,0,0,0,0,29,0,9,8,14,0,3,0,0,0,32,0,7,14,7,4,3,0,3,0,43,0,5,7,15,8,4,0,0,0,50,0,0,3,8,3,3,3,4,0,32,0,0,0,0,7,3,0,3,0,17,0,0,0,3,4,0,0,3,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3
314021388,3,0,3,12,25,29,10,15,0,99,0,0,0,3,7,9,13,13,0,44,0,0,0,0,6,8,7,5,0,26,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,3,0,13,0,19,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,3,3,0,0,6,9,37,25,53,100,111,59,81,4,488,0,7,0,0,0,0,0,0,0,7,0,25,0,0,0,0,0,0,0,27,5,31,3,4,0,0,0,0,0,39,0,7,20,4,3,0,0,0,3,35,0,13,25,20,3,3,0,0,0,69,3,8,31,59,16,4,0,0,3,122,0,4,16,37,27,13,10,3,0,113,0,0,9,24,41,8,9,8,3,105,0,0,3,7,17,7,3,3,0,42,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
314021389,0,3,4,0,4,15,7,6,0,37,0,0,0,0,0,6,8,11,0,22,0,0,0,0,0,8,0,3,0,11,0,0,0,0,0,7,0,5,0,5,0,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,18,21,15,24,61,30,36,0,208,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,19,5,0,0,0,0,0,0,21,0,11,6,3,3,0,0,0,0,27,0,3,10,11,0,0,0,0,0,26,0,0,10,30,7,4,0,0,0,53,0,3,8,13,18,0,3,7,0,54,0,0,0,13,22,3,0,4,0,41,0,0,3,3,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314021390,0,5,9,9,43,56,37,35,3,203,5,0,0,3,28,34,22,16,0,119,0,0,0,4,5,27,25,37,0,112,0,0,0,3,6,16,17,29,0,66,3,0,0,3,0,19,9,47,0,82,0,0,0,0,0,3,0,9,0,13,0,0,3,0,8,4,3,7,3,21,22,96,78,116,266,275,180,216,17,1268,3,8,0,4,0,0,0,3,0,20,7,100,11,0,0,0,0,0,3,113,0,68,39,9,0,0,0,0,0,127,4,39,55,14,8,4,0,0,0,134,8,44,67,47,3,4,6,3,3,185,7,21,50,102,26,12,4,3,0,225,15,10,33,94,69,30,11,11,0,264,3,6,14,40,77,25,19,21,0,191,0,3,5,10,19,21,3,12,0,75,3,0,0,3,8,10,5,8,0,37,0,3,0,3,7,8,11,3,3,34,0,3,0,3,3,5,3,9,0,21
314031391,0,0,0,0,3,3,3,0,0,14,0,0,0,0,3,0,0,0,0,13,0,0,0,0,3,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,9,12,30,20,13,17,0,111,0,3,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,16,0,18,11,0,0,0,0,0,0,29,0,6,13,4,0,0,0,0,0,28,0,3,18,10,3,0,0,0,0,39,3,12,26,43,9,3,3,5,0,95,4,4,11,29,15,3,0,4,0,69,3,6,0,17,24,3,3,3,0,57,0,0,3,0,8,0,3,0,0,17,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3
314031392,0,4,0,3,17,28,17,24,0,102,0,0,4,0,3,8,16,18,0,50,0,0,0,0,5,4,7,17,0,26,0,0,3,0,4,3,0,3,0,15,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,5,21,26,26,98,105,66,95,4,441,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,25,4,17,3,0,0,0,0,0,3,29,0,10,14,4,0,0,0,0,0,26,0,6,9,9,3,0,0,0,0,33,8,10,16,19,4,4,3,0,0,66,0,10,6,24,14,3,3,8,0,72,3,3,4,21,18,3,0,5,0,51,0,0,6,8,19,3,7,7,0,49,0,0,0,3,0,0,4,0,0,12,0,0,0,3,0,0,3,4,0,12,0,0,0,0,3,0,3,0,0,5
314031393,0,0,0,0,22,9,6,5,0,53,0,0,0,0,6,4,0,5,0,15,0,0,0,0,3,5,3,3,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,7,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,18,17,27,66,38,23,36,0,233,0,0,0,0,0,0,0,0,0,3,3,15,0,0,0,0,0,0,0,13,0,20,3,0,0,0,0,0,0,29,0,11,4,3,0,0,0,0,0,14,0,9,6,13,0,0,0,0,0,28,4,6,18,14,5,0,0,0,0,48,0,3,11,32,12,5,3,3,0,72,3,3,7,11,17,8,3,3,0,47,0,0,3,3,6,5,4,3,0,27,0,0,0,4,4,12,3,6,0,29,3,0,0,3,8,12,6,9,0,31,0,0,0,0,6,7,0,7,0,22
314031394,18,9,11,20,220,154,84,69,4,587,12,0,0,7,104,102,78,74,0,374,3,0,0,4,34,73,45,59,3,227,3,0,3,3,13,22,19,45,0,116,3,0,0,0,8,24,22,47,0,100,0,0,0,0,8,3,3,7,0,26,0,3,0,0,9,9,5,4,3,35,77,72,121,159,886,686,389,421,36,2833,0,0,0,0,0,0,0,0,0,4,4,58,4,0,0,0,0,0,0,69,0,38,14,3,0,0,0,0,0,63,0,20,29,14,0,0,0,0,3,60,0,12,24,17,8,5,0,0,0,61,3,15,33,43,12,3,0,0,0,103,4,6,15,45,25,11,3,5,3,115,6,0,6,22,30,14,10,9,0,97,3,0,3,10,21,18,3,13,0,69,4,0,3,0,10,17,6,10,0,47,0,0,0,0,8,8,3,6,0,29,0,0,0,3,4,0,3,3,0,14
315011395,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,11,15,3,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,7
315011396,3,3,3,3,13,11,12,21,4,73,0,0,0,0,6,13,21,24,0,65,3,0,0,0,4,8,27,15,0,61,3,3,0,0,0,3,34,27,0,74,7,0,4,0,4,6,107,45,0,176,3,0,4,0,0,0,11,22,0,40,0,0,0,3,0,3,3,4,5,18,29,27,25,42,78,67,243,194,12,713,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,4,16,11,0,0,0,3,42,0,3,7,17,6,3,0,0,0,32,3,4,4,3,3,3,0,3,3,26,0,8,4,17,17,4,3,4,3,51,0,0,0,16,19,10,3,5,0,62,0,3,3,9,12,5,4,7,0,42,0,3,3,9,15,14,4,8,0,55,3,0,0,3,4,8,3,4,0,24,0,0,3,0,3,9,0,7,0,20,0,0,3,0,0,3,4,7,0,18
315011397,0,0,0,0,4,0,0,0,0,10,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,7,8,10,0,51,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
315011398,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,12,16,0,7,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,13,0,5,3,0,0,3,0,0,0,11,0,5,0,4,0,0,0,0,0,18,0,12,8,6,0,8,0,3,0,36,0,0,0,8,0,3,3,0,0,13,0,3,0,4,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,4,0,0,0,0,3
315011399,0,0,0,0,0,3,3,0,0,17,0,0,0,0,0,3,4,3,4,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,8,12,26,24,14,13,6,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,9,0,0,3,4,3,8,0,0,0,16,4,0,0,9,17,8,0,4,0,42,0,0,0,10,14,3,0,6,0,32,0,0,0,3,8,6,0,0,0,14,0,0,0,0,3,8,3,0,0,15,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
315011400,0,0,3,3,0,0,3,4,0,17,0,0,0,0,0,6,3,3,0,16,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,15,18,21,24,27,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,14,3,6,9,0,0,0,0,4,0,17,0,4,3,0,0,0,0,3,0,9,0,0,12,6,0,0,0,0,0,19,0,0,0,8,3,0,3,0,0,17,0,0,0,0,14,5,3,0,0,28,8,0,0,4,31,3,0,3,0,53,5,0,5,0,38,4,10,4,0,62,3,0,0,0,20,3,8,5,0,43,4,0,0,0,7,0,0,0,0,14
315011401,0,0,0,0,0,8,4,3,0,19,0,0,0,3,4,7,3,10,0,27,3,0,0,0,0,9,3,11,0,25,0,0,0,0,0,4,5,3,0,12,0,0,0,0,0,6,0,13,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,7,12,13,7,13,20,48,22,51,7,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,8,0,0,5,3,3,0,0,0,0,16,0,4,4,5,9,4,3,3,0,28,0,0,3,9,8,8,0,7,3,41,3,5,0,3,11,5,3,3,0,34,0,0,0,0,11,9,0,7,0,30,0,0,0,0,4,3,0,3,0,17,0,0,0,5,3,0,0,0,0,11,0,0,0,0,5,6,0,0,0,17
315011402,0,0,0,3,0,0,0,3,0,14,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,5,0,9,0,10,0,0,0,0,0,0,0,4,0,6,0,0,0,0,3,0,0,0,0,5,4,11,4,21,18,21,0,51,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,11,0,3,3,3,0,3,0,0,0,12,0,4,4,15,8,4,0,3,4,53,0,3,0,5,7,7,0,4,0,30,0,3,0,3,0,3,0,4,0,17,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
315011403,0,0,0,0,3,0,12,8,0,26,0,0,0,0,3,0,6,8,0,20,0,0,0,0,8,3,9,18,0,38,0,0,0,0,0,4,0,20,0,22,0,0,0,0,0,0,5,27,3,38,3,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,3,3,8,10,9,6,10,19,24,32,108,6,222,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,8,0,0,7,3,0,0,0,0,0,6,0,3,5,7,3,0,0,0,0,23,0,0,3,0,10,0,0,0,0,16,3,0,0,0,3,5,0,0,0,13,0,0,0,0,3,4,0,3,0,12,0,0,0,0,0,4,4,3,0,13,0,0,0,0,4,0,0,3,0,12,0,0,0,0,0,0,3,4,0,8
315021404,0,0,0,0,7,8,4,3,0,28,0,0,0,0,3,0,0,10,0,19,3,0,0,0,0,4,0,6,0,22,0,0,0,0,0,5,3,10,0,18,0,0,0,0,0,5,3,15,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,13,17,0,19,35,43,26,71,10,235,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,3,3,5,0,0,0,0,18,3,3,3,3,4,0,0,0,0,17,0,3,3,5,0,0,0,0,7,28,0,8,0,6,10,5,0,4,3,44,0,6,0,5,19,3,4,11,0,46,0,0,0,5,10,11,0,3,3,36,3,3,0,0,7,0,3,9,0,32,0,0,0,0,9,4,3,4,0,23,0,0,0,0,0,0,3,4,0,12,4,0,0,0,3,0,3,0,0,8
315021405,7,0,0,9,32,42,27,40,3,163,3,3,0,3,25,40,35,39,0,147,5,0,0,0,11,26,51,62,0,158,10,0,0,4,3,46,62,73,3,196,22,0,6,0,15,47,284,269,6,658,9,0,0,0,3,7,23,68,3,115,5,0,0,0,3,3,4,7,3,26,63,38,40,48,177,301,532,610,22,1820,0,0,0,0,0,0,0,0,0,0,3,16,6,0,0,0,0,0,0,25,0,17,6,0,0,0,0,0,0,27,3,7,14,4,3,3,0,0,3,36,3,10,27,27,7,0,0,0,5,85,3,12,16,62,12,4,0,3,0,115,5,3,10,47,39,11,9,5,0,131,4,3,5,23,32,22,3,10,0,114,3,0,7,12,32,22,16,11,0,99,6,0,3,6,25,21,16,7,0,90,0,0,0,0,10,8,6,11,0,34,0,0,0,0,3,14,3,10,0,30
315021406,5,0,4,0,5,14,7,29,0,60,4,0,0,3,3,4,13,37,0,68,6,0,0,0,5,3,11,51,0,79,8,0,0,3,3,6,9,69,0,113,21,4,0,3,16,21,92,291,3,450,10,0,3,0,0,3,17,62,0,103,0,0,0,0,0,0,0,7,4,9,52,15,15,22,40,66,157,583,13,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,3,0,12,0,0,0,8,0,3,0,0,0,13,0,0,3,4,3,5,0,0,0,23,0,0,3,4,3,3,4,3,0,17,0,0,0,0,3,3,3,4,0,16,3,0,0,0,3,3,0,4,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3
315021407,3,0,0,0,7,12,6,10,3,42,4,0,0,0,8,6,0,16,0,47,3,0,0,4,3,8,0,21,0,42,0,3,0,0,0,3,4,22,0,39,11,3,0,0,3,3,15,84,3,118,10,0,0,0,0,0,4,42,0,61,0,0,0,0,0,3,0,8,0,10,27,18,14,22,55,70,46,236,9,496,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,4,3,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,0,10,0,0,3,4,0,0,0,0,0,15,0,0,6,8,0,3,3,3,0,24,0,0,5,3,11,4,0,0,0,20,0,0,3,3,10,4,0,0,0,27,0,3,0,0,0,3,0,4,0,11,0,0,0,0,3,4,0,3,0,15,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,3,0,0,7
315031408,0,3,0,0,3,12,3,8,0,31,5,0,0,0,3,7,6,8,0,26,0,0,0,0,3,3,4,7,0,19,0,0,0,0,4,7,0,3,0,13,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,5,7,42,62,27,45,4,216,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,13,3,0,8,7,0,0,0,0,0,16,0,3,10,15,3,8,0,0,0,40,0,0,3,7,6,4,0,3,0,33,0,0,3,4,3,3,0,6,0,20,0,0,0,3,6,6,3,0,0,25,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,0,8,4,0,0,0,3,4,0,0,0,11
315031409,0,0,0,0,6,10,7,5,0,30,3,0,0,4,4,8,3,6,0,28,0,0,0,0,3,3,4,3,0,13,0,0,0,0,3,3,0,6,0,13,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,7,8,8,6,17,50,48,21,47,3,209,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,6,3,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,7,0,9,8,3,0,0,0,0,0,23,0,0,0,16,3,3,0,0,3,26,0,0,5,8,4,0,0,4,0,30,0,0,0,4,5,7,0,0,0,20,0,0,0,4,11,3,3,3,0,22,0,4,3,0,4,8,0,6,0,20,0,0,0,0,10,4,0,3,0,20,0,0,0,0,0,3,0,0,0,4
