SA2_MAINCODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
511041290,0,4,6,4,0,0,0,14,0,9,8,3,3,0,0,28,3,17,12,8,4,0,0,47,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,7,0,0,8,8,6,3,3,26,14,114,87,111,63,11,0,396,3,26,20,16,5,0,0,71,121,575,467,474,276,48,4,1966,0,0,0,0,0,0,0,0,3,15,5,4,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,66,60,69,53,6,0,275,16,10,8,7,13,0,0,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,0,0,4,10,25,13,14,5,0,0,59,14,26,19,21,19,4,0,108,60,147,110,113,96,14,0,539,0,0,0,0,0,0,0,0
511041291,0,0,3,0,0,0,0,3,0,5,3,3,0,0,0,14,0,5,7,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,9,3,17,23,13,3,74,7,32,26,36,28,8,0,150,3,14,13,15,11,0,0,52,98,322,258,289,246,72,11,1298,0,0,0,0,0,0,0,0,3,11,5,8,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,58,76,73,65,3,0,312,7,9,11,4,3,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,4,3,7,3,0,0,17,15,25,9,11,20,7,0,87,59,109,102,106,97,11,3,482,0,0,0,0,0,0,0,0
511041292,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,8,0,3,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,19,37,44,26,6,151,12,11,15,16,12,9,0,80,0,3,9,4,3,0,0,24,80,164,194,220,195,93,21,965,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,51,92,89,63,11,0,340,8,6,8,8,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,12,0,3,4,0,6,0,0,14,10,12,8,15,21,0,0,60,59,72,109,114,94,17,0,469,0,0,0,0,0,0,0,0
597979799,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,46,53,56,22,0,0,171,0,17,22,17,8,0,0,64,43,373,433,428,204,19,4,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,9,12,8,0,0,51,7,7,9,3,0,0,0,26,10,22,19,17,9,0,0,78,0,0,0,0,0,0,0,0
599999499,17,19,8,10,3,0,0,64,89,124,99,99,56,9,0,481,196,195,151,135,68,10,0,766,12,10,9,11,5,0,0,52,0,8,0,3,0,0,0,20,4,3,8,3,0,3,0,20,20,29,12,13,14,0,0,89,19,60,95,100,61,35,12,384,501,1024,951,988,810,274,38,4577,64,118,121,114,69,18,7,502,5598,10238,8831,8727,6003,1495,168,41063,29,29,8,8,12,0,0,79,42,72,29,38,36,3,0,215,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,3,3,0,0,13,866,1673,1919,2290,1472,325,25,8578,182,149,131,185,127,20,7,797,0,3,11,31,5,3,0,56,0,0,3,0,0,0,0,9,6,7,3,3,6,4,0,30,26,54,47,51,47,7,0,232,42,53,39,38,28,9,0,206,1183,2057,2192,2647,1741,375,30,10230,25,32,6,11,8,0,0,81
601011001,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,16,25,5,10,18,15,3,0,76,3,0,3,0,0,0,0,10,134,172,190,218,155,20,3,898,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,115,102,104,81,16,0,474,35,5,6,3,5,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,14,101,133,107,111,86,19,0,556,0,0,0,0,0,0,0,0
601011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,12,3,3,30,8,7,7,9,5,0,0,37,0,0,0,0,0,0,0,4,79,105,112,127,76,25,10,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,47,44,35,9,0,222,4,4,3,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,0,0,11,38,57,51,56,42,9,0,253,0,0,0,0,0,0,0,0
601011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,0,25,0,0,6,3,3,0,0,15,0,0,0,0,0,0,0,3,17,32,34,44,26,12,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,22,22,24,3,0,103,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,5,26,28,26,26,3,0,121,0,0,0,0,0,0,0,0
601021004,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,7,5,7,10,0,39,95,39,25,18,15,7,0,205,4,3,0,3,0,0,0,15,399,293,280,288,241,64,9,1588,0,0,0,0,0,0,0,0,55,15,13,8,7,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,217,311,381,452,305,45,6,1716,88,29,11,24,14,6,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,16,12,9,12,10,3,0,60,383,373,417,498,330,49,5,2058,0,0,0,0,0,0,0,0
601021005,3,0,0,0,0,0,0,5,0,10,3,0,0,0,0,15,3,10,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,24,24,16,9,99,49,32,49,42,25,14,0,216,3,4,3,3,7,0,0,21,343,595,579,595,420,81,8,2632,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,154,236,224,231,142,13,3,1002,24,12,9,6,4,0,0,58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,3,6,3,0,0,16,185,255,239,248,150,14,3,1100,0,0,0,0,0,0,0,0
601021006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,13,4,3,0,7,4,0,0,16,0,0,0,0,0,0,0,3,19,25,34,42,32,9,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,12,23,20,0,0,69,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,17,23,24,0,0,78,0,0,0,0,0,0,0,0
601021007,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,9,6,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,7,8,8,3,49,13,4,0,3,7,4,0,33,0,0,0,0,0,0,0,5,97,79,74,78,73,30,11,444,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,72,75,95,71,10,0,371,14,3,3,3,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,9,3,0,5,3,0,20,73,87,87,104,84,14,0,444,0,0,0,0,0,0,0,0
601021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,17,8,4,46,14,12,0,8,8,4,0,39,0,3,0,0,0,0,0,7,70,88,88,86,121,43,9,511,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51,76,133,175,158,27,5,626,12,4,5,11,7,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,5,7,3,0,31,76,84,141,195,168,36,5,709,0,0,0,0,0,0,0,0
601021009,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,12,4,8,18,17,18,7,0,79,0,0,3,0,0,0,0,7,157,247,252,328,257,52,3,1284,0,0,0,0,0,0,0,0,6,0,3,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,102,127,173,149,23,0,640,11,8,3,14,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,16,77,118,139,197,165,27,0,727,0,0,0,0,0,0,0,0
601021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,9,10,6,24,15,0,0,63,0,0,0,3,0,0,0,3,33,54,74,131,67,11,0,368,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,43,42,33,9,0,176,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,15,50,47,49,38,9,0,199,0,0,0,0,0,0,0,0
601021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,11,3,3,8,6,8,0,0,30,0,0,3,0,0,0,0,5,41,67,70,76,56,8,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,51,69,69,54,13,0,274,0,3,4,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,12,8,0,3,4,0,0,23,41,62,75,76,58,13,0,326,0,0,0,0,0,0,0,0
601021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,15,3,0,41,0,3,3,4,3,3,0,13,0,0,0,0,0,0,0,3,17,34,50,52,57,15,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,12,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,3,6,10,12,13,0,0,45,0,0,0,0,0,0,0,0
601031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,0,19,4,5,4,3,0,5,0,18,0,0,0,0,0,0,0,0,31,62,84,70,60,24,0,340,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,18,22,18,3,0,96,5,4,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,16,20,25,28,21,7,0,117,0,0,0,0,0,0,0,0
601031014,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,7,0,22,13,14,6,3,0,0,0,40,0,0,0,0,0,0,0,0,53,78,77,75,45,10,0,343,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,48,48,24,0,0,181,5,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,8,25,51,56,54,32,0,0,217,0,0,0,0,0,0,0,0
601031015,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,3,0,0,12,27,11,7,15,12,0,0,71,0,4,0,0,0,0,0,9,125,156,194,176,131,28,4,814,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,100,127,157,104,13,3,554,32,14,13,5,10,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4,6,3,0,18,91,120,134,169,114,16,3,649,0,0,0,0,0,0,0,0
601031016,0,0,0,0,0,0,0,3,5,0,0,5,3,0,0,21,5,0,3,5,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,6,0,0,22,28,45,34,60,49,5,0,224,8,8,5,5,0,0,0,31,366,748,814,931,722,108,13,3697,0,0,0,0,0,0,0,0,5,0,5,4,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,88,214,269,287,155,22,0,1027,43,20,12,9,14,7,0,98,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,4,3,3,4,0,0,17,140,234,287,312,177,29,0,1175,0,0,0,0,0,0,0,0
601031017,3,4,0,0,0,0,0,8,3,4,4,0,7,0,0,17,7,6,4,0,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,6,11,0,0,34,73,27,37,37,34,7,3,223,4,7,8,8,0,4,0,32,387,465,455,506,410,86,12,2318,0,0,0,0,0,0,0,0,41,30,13,15,4,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,0,0,11,203,305,378,386,263,53,0,1581,91,30,21,26,18,3,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,4,12,9,10,12,13,0,0,64,351,380,428,441,306,60,0,1968,0,0,0,0,0,0,0,0
601031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,4,0,22,3,7,8,3,6,9,0,33,0,0,0,0,3,0,0,4,51,78,74,80,81,29,3,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,51,64,74,52,5,0,264,11,0,5,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,28,55,78,83,52,5,0,301,0,0,0,0,0,0,0,0
601031019,0,3,0,3,0,0,0,7,0,10,5,3,0,3,0,23,6,13,5,3,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,6,0,0,6,6,3,4,0,32,52,29,26,36,40,12,0,202,4,7,5,3,9,0,4,35,418,638,661,684,563,121,22,3105,0,0,0,0,0,0,0,0,32,7,10,3,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,151,240,313,388,286,30,8,1419,50,29,15,31,17,3,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,3,0,0,0,0,0,3,5,14,9,8,7,3,0,44,244,298,355,435,318,33,8,1696,0,0,0,0,0,0,0,0
601031020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,20,10,15,9,18,29,5,0,87,8,3,0,6,3,0,0,22,87,131,134,237,221,40,11,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,49,86,137,186,122,21,3,596,34,5,3,13,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,11,9,0,0,41,91,96,151,202,135,21,3,700,0,0,0,0,0,0,0,0
601031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,20,26,25,15,9,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,19,17,4,0,71,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,20,16,23,23,4,0,88,0,0,0,0,0,0,0,0
