SA2_MAINCODE_2016,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20more_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20more_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20more_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20more_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20more_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20more_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20more_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20more_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20more_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20more_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20more_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20more_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20more_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20more_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20more_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20more_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20more_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20more_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20more_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20more_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20more_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20more_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20more_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20more_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20more_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20more_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20more_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20more_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20more_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20more_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
304021091,24,48,3,0,69,53,19,3,0,74,11,6,0,0,18,0,0,0,0,0,18,19,0,0,39,3,8,0,0,12,0,0,0,0,0,4,6,0,0,6,9,4,0,0,8,121,106,7,0,240,11,8,0,0,17,30,3,0,0,34,34,4,0,0,35,6,0,0,0,10,10,3,0,0,7,3,0,0,0,4,4,0,0,0,4,11,0,0,0,16,0,0,0,0,0,106,16,6,0,127,33,49,3,0,89,88,25,4,0,111,40,10,0,0,53,10,0,0,0,11,21,23,0,0,49,11,3,0,0,15,3,0,0,0,3,12,3,0,0,18,9,3,0,0,9,229,127,9,0,366
304031092,26,28,0,0,59,52,22,0,0,74,11,18,0,0,27,0,3,0,0,8,6,6,0,0,17,3,8,0,0,16,0,0,0,0,0,0,3,0,0,3,4,5,0,0,10,102,100,7,0,206,13,13,0,0,25,73,7,0,0,80,21,15,0,0,38,29,0,0,0,29,8,0,0,0,8,16,0,0,0,14,0,0,0,0,0,7,4,0,0,10,3,0,0,0,3,159,41,4,0,202,36,47,0,0,85,124,26,0,0,149,33,32,0,0,61,27,3,0,0,34,10,10,0,0,25,18,8,3,0,30,0,0,0,0,0,7,6,0,0,13,5,7,0,0,11,261,141,6,0,412
304031093,11,19,0,0,29,17,14,0,0,32,3,4,0,0,12,0,0,0,0,0,3,4,0,0,5,0,3,0,0,3,4,0,0,0,4,0,0,0,0,0,4,0,0,0,5,41,45,0,0,85,7,6,0,0,12,36,13,0,0,55,24,5,0,0,28,6,4,0,0,10,3,0,0,0,9,0,0,0,0,6,6,0,0,0,6,8,0,0,0,10,0,0,0,0,0,96,36,0,0,131,12,26,0,0,38,54,29,0,0,84,26,13,0,0,34,6,3,0,0,9,8,3,0,0,10,0,3,0,0,5,9,0,0,0,9,8,3,0,0,7,4,0,0,0,4,134,79,0,0,216
304031094,23,81,22,0,127,59,83,5,0,157,10,13,3,0,24,4,8,0,0,18,9,14,3,0,32,12,15,3,0,34,3,0,0,0,3,6,0,0,0,9,8,8,3,0,12,146,227,45,0,416,14,13,0,0,28,142,20,0,0,163,40,10,0,0,55,38,3,0,0,42,10,3,0,0,14,8,3,0,0,9,10,0,0,0,10,19,3,0,0,20,6,0,0,0,6,290,49,0,0,346,43,90,22,0,156,203,104,5,0,314,47,23,7,0,76,44,10,0,0,63,22,19,3,0,45,25,17,3,0,46,11,0,0,0,11,28,7,0,0,26,9,8,3,0,18,434,273,46,0,757
304031095,8,26,0,0,37,25,23,5,0,60,4,15,0,0,14,0,3,0,0,7,3,10,0,0,8,4,9,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,51,86,10,0,149,6,7,0,0,11,54,11,0,0,58,27,11,0,0,37,12,3,0,0,13,10,0,0,0,13,3,5,0,0,7,3,0,0,0,3,4,0,0,0,4,3,0,0,0,8,123,32,0,0,158,17,35,0,0,51,76,33,5,0,121,35,24,0,0,57,11,7,0,0,21,9,6,0,0,18,7,14,0,0,16,3,0,0,0,5,4,0,0,0,9,12,3,0,0,9,177,121,10,0,303
304031096,9,27,8,0,49,34,23,3,0,59,8,7,0,0,15,3,3,0,0,4,9,5,3,0,21,4,5,0,0,8,0,0,0,0,0,8,0,0,0,7,6,3,0,0,12,92,78,16,0,185,11,9,0,0,17,88,9,0,0,98,31,8,0,0,42,16,0,0,0,12,3,0,0,0,3,7,7,0,0,18,3,0,0,0,3,9,0,0,0,15,3,0,0,0,3,181,31,0,0,212,16,37,8,0,68,126,27,3,0,161,44,18,0,0,58,21,3,0,0,25,17,5,3,0,20,17,11,0,0,26,8,0,0,0,8,21,7,0,0,22,10,3,0,0,16,266,111,17,0,396
304031097,16,39,4,0,56,34,35,3,0,75,6,8,0,0,7,3,3,0,0,4,3,10,0,0,12,5,8,0,0,15,0,0,0,0,0,0,3,0,0,8,0,3,0,0,3,73,103,6,0,180,12,9,0,0,20,73,16,0,0,89,26,3,0,0,33,21,3,0,0,22,6,0,0,0,6,6,3,0,0,12,6,0,0,0,6,12,5,0,0,18,7,0,0,0,7,164,42,0,3,208,27,49,3,0,74,110,55,3,0,164,28,14,0,0,43,22,7,0,0,26,8,10,0,0,18,15,8,0,0,22,6,0,0,0,6,11,10,0,0,18,7,3,0,0,7,241,139,5,3,385
304041098,20,62,11,0,93,23,11,3,0,32,23,32,7,0,54,0,0,3,0,7,4,11,3,0,21,3,3,0,0,6,0,0,0,0,0,4,6,0,0,12,3,0,0,0,9,81,132,28,0,231,12,11,3,0,28,56,7,0,0,69,46,14,0,0,65,12,0,0,0,20,14,0,0,0,12,7,3,0,0,11,3,3,0,0,7,11,0,0,0,15,3,4,0,0,9,178,39,8,5,222,28,74,18,0,115,78,20,3,0,97,67,42,7,0,121,13,0,3,0,20,21,11,3,0,36,11,3,0,0,16,3,3,0,0,7,19,5,0,0,25,10,9,0,0,13,257,168,34,5,456
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041100,3,14,0,0,22,14,7,3,0,26,9,16,0,0,23,0,0,0,0,3,3,11,0,0,15,0,4,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,28,61,4,0,91,7,6,3,0,17,23,4,0,0,30,27,0,0,0,36,13,0,0,0,13,8,0,0,0,4,3,0,0,0,3,5,0,0,0,5,16,0,0,0,19,0,0,0,0,0,106,15,5,0,125,11,23,3,0,36,40,14,0,0,57,36,21,0,0,54,13,3,0,0,16,13,10,0,0,18,5,4,0,0,9,5,0,0,0,3,16,0,0,0,19,0,0,0,0,0,135,77,7,0,223
304041101,12,40,3,0,54,17,19,3,0,36,7,17,0,0,25,4,3,0,0,7,4,10,3,0,19,7,4,3,0,9,0,0,0,0,0,0,3,0,0,9,0,5,0,0,3,53,109,11,0,168,8,14,0,0,24,56,11,0,0,71,33,13,0,0,49,18,4,0,0,18,10,0,0,0,9,5,0,0,0,9,3,0,0,0,3,19,0,0,0,19,5,0,0,0,5,151,47,0,0,201,21,53,0,0,78,72,30,3,0,107,37,32,0,0,72,17,7,0,0,30,15,17,3,0,34,16,8,3,0,23,3,0,0,0,0,18,3,0,0,19,5,5,0,0,9,205,157,8,0,376
304041102,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,3,0,3,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,12
304041103,36,44,8,0,82,73,53,0,0,127,14,23,0,0,37,3,5,0,0,9,23,21,0,0,46,9,8,0,0,19,3,0,0,0,4,6,3,0,0,13,3,4,0,0,5,166,169,11,3,350,21,21,0,0,44,155,24,9,0,190,56,12,0,0,69,32,3,0,0,38,15,3,0,0,21,11,0,0,0,14,10,0,0,0,8,20,3,0,0,24,3,0,0,0,3,328,60,9,3,407,58,65,8,0,124,225,80,7,0,312,77,31,0,0,106,38,10,0,0,43,41,24,0,0,65,23,9,0,0,30,8,6,0,0,15,28,9,0,0,37,4,4,0,0,8,496,232,22,7,749
304041104,7,6,0,0,15,20,22,0,0,37,10,5,0,0,13,0,3,0,0,4,3,10,0,0,14,3,5,0,0,5,0,0,0,0,0,3,6,0,0,5,0,0,0,0,0,42,49,0,0,98,6,3,0,0,8,39,4,0,0,48,27,3,0,0,28,18,0,0,0,22,10,0,0,0,16,3,3,0,0,8,4,0,0,0,4,15,0,0,0,23,0,0,0,0,0,128,19,0,0,148,10,14,0,0,24,59,24,0,0,82,35,13,0,0,44,19,3,0,0,26,14,9,0,0,28,6,4,0,0,16,4,0,0,0,7,24,3,0,0,23,0,0,0,0,3,175,73,0,0,246
305011105,164,582,205,5,952,471,686,293,6,1459,75,69,3,4,146,23,37,8,0,65,79,88,28,0,188,43,80,13,0,132,7,0,0,0,10,15,23,5,0,42,32,30,12,3,80,904,1601,561,22,3082,76,67,11,0,155,706,448,500,9,1661,119,32,3,3,158,141,10,4,0,160,57,15,11,0,90,53,11,0,0,69,22,4,0,0,26,66,6,0,3,75,36,10,9,0,48,1273,606,538,21,2438,239,647,213,10,1111,1175,1132,789,19,3117,185,102,3,6,301,165,47,8,0,225,139,106,36,0,279,91,88,18,0,201,27,6,3,0,37,83,26,9,3,119,63,44,19,5,131,2174,2202,1100,43,5514
305011106,49,224,89,3,369,103,192,55,0,349,25,39,7,0,76,0,21,0,0,25,13,36,12,0,59,40,39,6,0,80,14,0,0,0,18,9,6,0,0,15,0,9,0,0,14,261,562,175,6,1003,30,32,3,0,68,162,36,11,0,214,44,16,0,3,63,49,8,0,0,59,17,3,0,0,18,27,3,0,0,31,40,0,3,0,45,37,3,0,0,41,3,0,0,0,3,409,105,26,4,541,82,255,94,3,439,267,228,69,0,561,71,52,10,3,137,47,27,0,0,78,30,41,12,3,85,64,41,6,0,113,54,5,6,0,63,44,8,0,0,52,7,15,0,0,16,668,666,194,15,1541
305011107,17,18,0,0,34,14,12,0,0,34,3,3,0,0,6,0,0,0,0,7,4,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,0,0,85,11,0,0,0,11,58,0,0,0,64,20,3,0,0,20,8,0,0,0,15,4,0,0,0,4,8,0,0,0,8,3,0,0,0,3,6,0,0,0,6,0,0,0,0,0,127,3,0,0,134,27,18,0,0,45,76,17,0,0,96,21,6,0,0,23,10,3,0,0,15,6,0,0,0,6,10,3,0,0,11,3,0,0,0,3,12,0,0,0,8,0,0,0,0,0,170,49,0,0,221
305011108,34,48,3,0,90,46,34,0,0,89,15,7,3,0,23,3,4,0,0,6,8,5,3,0,20,20,17,0,0,33,5,0,0,0,5,6,0,0,0,10,0,3,0,0,6,143,119,7,0,279,16,8,0,0,22,67,5,0,0,77,36,8,0,0,45,16,0,0,0,15,9,0,0,0,8,7,0,0,0,8,3,0,0,0,3,22,0,0,0,24,3,0,0,0,3,180,20,0,3,210,47,52,3,0,107,117,42,0,0,165,55,12,3,0,69,24,4,0,0,27,15,5,0,0,30,26,18,0,0,46,9,0,0,0,9,28,5,0,0,34,3,9,0,0,9,330,148,13,3,487
305011109,28,81,9,0,131,79,61,3,0,146,17,26,0,0,46,7,6,0,0,13,7,15,3,0,31,20,25,4,0,51,3,0,0,0,3,5,0,0,0,11,4,3,0,0,5,180,225,26,3,430,26,15,3,0,45,131,18,0,0,151,58,12,0,0,76,47,7,0,0,52,19,0,0,0,22,18,5,0,0,22,4,0,0,0,4,20,0,0,0,20,3,3,0,0,8,322,68,6,8,396,52,103,19,0,173,214,75,3,0,294,81,39,0,0,122,49,19,0,0,66,27,19,3,0,53,41,26,3,0,70,8,0,0,0,9,24,0,0,0,22,9,3,0,0,13,499,293,32,8,828
305011110,34,145,43,0,227,74,133,40,0,247,23,35,0,0,57,8,6,0,0,13,4,18,4,0,27,26,23,0,0,49,6,3,0,0,5,8,3,0,0,7,6,4,3,0,13,185,365,88,3,645,27,18,0,3,48,127,59,9,0,193,63,10,0,0,72,21,3,0,0,27,9,0,3,0,17,26,7,0,0,32,6,4,0,0,5,45,0,0,3,44,9,4,0,0,19,343,100,6,3,455,63,170,43,3,274,207,189,45,0,436,86,41,0,0,131,25,8,0,0,37,21,18,7,0,41,46,28,0,0,81,12,4,0,0,16,52,6,0,3,57,21,8,3,0,30,528,464,97,10,1099
305011111,34,115,29,0,179,120,332,42,0,499,15,18,0,0,31,3,15,0,0,17,12,40,8,0,52,17,14,0,0,32,0,0,0,0,0,4,4,0,0,4,0,6,0,0,10,208,541,85,3,833,17,14,0,0,30,176,172,18,4,365,21,8,0,0,28,17,3,0,0,23,14,3,0,0,16,15,0,0,0,16,6,0,0,0,4,24,0,0,0,22,0,3,0,0,3,287,207,17,4,509,48,129,29,0,212,292,505,57,4,862,38,27,0,0,62,19,17,0,0,39,24,37,8,0,73,23,21,0,0,43,6,0,0,0,8,26,8,0,0,29,6,9,0,0,17,486,742,104,4,1342
305011112,35,157,29,0,224,78,123,9,4,211,26,22,0,0,51,7,3,0,0,12,8,22,0,0,31,17,24,3,0,43,8,4,0,0,12,11,8,0,0,12,4,0,0,0,5,194,358,45,7,604,31,23,7,0,58,138,22,3,0,167,58,10,0,0,68,35,4,0,0,45,13,0,0,0,15,16,7,0,0,21,7,0,0,0,9,21,3,0,0,23,8,0,0,0,8,332,74,4,5,412,67,183,33,4,277,220,141,16,3,379,82,38,0,0,119,43,12,0,0,54,18,24,0,0,47,34,26,3,0,65,13,3,0,0,20,26,10,0,0,38,13,0,0,0,13,522,433,48,7,1015
305021113,10,24,3,0,30,26,13,0,0,38,7,10,0,0,14,0,0,0,0,0,3,3,0,0,11,4,0,3,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,52,50,4,0,103,6,0,0,0,6,37,6,0,0,42,18,4,0,0,25,12,0,0,0,12,4,0,0,0,8,4,0,0,0,3,0,0,0,0,0,8,0,0,0,10,3,0,0,0,6,94,12,0,0,101,12,24,3,0,39,67,12,0,0,83,21,14,0,0,37,12,0,0,0,12,8,8,0,0,17,9,0,3,0,14,3,0,0,0,3,8,0,0,0,7,7,0,0,0,9,138,62,4,0,212
305021114,23,74,14,0,109,44,31,0,0,78,9,21,0,0,40,13,0,0,0,16,9,11,0,0,20,7,8,4,0,20,3,3,0,0,3,5,0,0,0,5,0,6,0,0,6,114,158,18,0,295,15,7,0,0,27,62,11,0,0,77,18,9,0,0,22,16,3,0,0,18,8,0,0,0,13,7,0,0,0,10,6,0,0,0,6,13,3,0,0,10,4,0,0,0,4,139,34,4,0,180,40,81,14,0,128,105,46,0,0,153,30,32,0,0,59,29,3,0,0,35,18,15,0,0,31,13,12,5,0,32,6,3,0,0,12,14,0,0,0,15,4,6,0,0,4,260,196,23,0,477
305021115,13,83,32,0,127,34,49,4,0,94,7,30,0,0,36,6,5,0,0,7,3,17,0,0,19,4,14,4,0,30,3,3,0,0,4,0,3,0,0,3,0,5,0,0,8,74,205,49,0,324,11,10,0,0,22,42,17,5,0,59,26,15,0,0,42,16,0,0,0,18,4,0,0,0,6,3,0,0,0,5,13,0,0,0,13,9,0,0,0,9,3,0,0,0,4,133,35,5,3,181,23,87,32,0,147,76,65,9,0,149,35,42,0,0,77,16,7,0,0,27,11,15,0,0,28,13,14,4,0,38,11,3,0,0,17,10,3,0,0,11,8,5,0,0,9,208,241,51,3,502
305021116,12,25,16,0,50,39,25,0,0,59,3,8,0,3,16,3,3,0,0,4,7,7,0,0,16,0,3,0,0,8,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,71,70,14,3,159,11,8,0,0,17,39,3,0,0,41,16,8,0,0,25,20,0,0,0,20,3,3,0,0,4,3,3,0,0,6,3,0,0,0,3,5,0,0,0,10,0,0,0,0,3,101,26,0,3,129,23,35,16,0,68,80,25,0,0,104,23,16,0,3,40,25,3,0,0,23,11,9,0,0,23,6,8,0,0,13,3,0,0,0,3,5,3,0,0,9,4,0,0,0,5,172,97,14,4,287
305021117,25,111,30,0,162,52,61,3,0,121,17,39,3,0,62,4,0,0,0,6,6,26,4,0,42,4,23,0,0,24,17,7,0,0,24,3,9,3,0,19,0,5,0,0,3,142,279,48,3,471,20,26,3,0,50,100,13,0,0,112,56,10,0,0,68,39,0,0,0,38,19,3,0,0,18,11,3,0,0,9,11,0,0,0,12,20,3,0,0,26,7,0,0,0,5,268,68,8,3,343,42,136,32,0,214,152,78,7,3,232,73,53,4,0,131,47,0,3,0,50,23,31,4,0,63,10,27,0,0,41,27,10,0,0,37,30,8,4,0,44,3,5,0,0,12,407,342,57,3,814
305021118,21,42,3,0,58,30,22,0,0,50,6,10,0,0,16,3,3,0,0,4,11,11,0,0,16,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,85,3,0,162,16,3,0,0,17,40,5,0,0,49,27,14,0,0,38,12,3,0,0,12,3,0,0,0,3,3,0,0,0,9,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,112,25,0,0,141,31,42,4,0,79,66,27,0,0,96,35,24,0,0,56,14,4,0,0,21,10,11,0,0,24,7,3,0,0,13,0,0,0,0,0,10,3,0,0,9,3,0,0,0,3,183,112,4,0,300
305031119,11,87,20,0,124,24,54,5,0,82,16,40,3,0,57,8,3,0,0,11,15,23,3,0,43,11,10,0,0,19,4,0,0,0,4,0,4,0,0,4,0,3,0,0,5,97,215,36,0,353,13,10,0,0,24,45,11,0,3,61,36,6,0,0,43,30,3,0,0,32,8,3,0,0,10,17,4,0,0,19,33,0,0,0,37,15,0,0,0,15,3,0,0,0,3,200,40,0,0,245,26,97,22,0,146,73,62,5,3,149,52,40,3,0,95,32,9,0,0,41,22,27,3,0,52,30,12,0,0,43,44,0,0,0,42,16,4,0,0,16,3,3,0,0,3,298,253,42,5,592
305031120,10,28,3,0,44,23,28,0,0,45,8,11,0,0,17,0,3,0,0,3,3,5,0,0,8,3,0,3,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,48,74,13,0,135,13,3,0,0,17,56,7,0,0,70,12,8,0,0,24,16,0,0,0,14,5,0,0,0,5,8,0,0,0,5,6,0,0,0,6,3,0,0,0,6,4,0,0,0,4,126,25,0,3,147,23,33,3,0,59,79,36,3,0,114,20,18,0,0,36,16,4,0,0,17,6,7,0,0,18,10,3,3,0,15,8,0,0,0,10,9,3,0,0,9,7,0,0,0,7,171,102,14,4,283
305031121,11,31,5,0,47,35,27,0,0,59,10,17,0,0,28,0,3,0,0,7,5,4,5,0,15,17,14,0,0,31,3,0,0,0,0,0,0,0,0,3,0,4,0,0,6,84,100,9,0,196,14,15,0,0,28,31,12,0,0,51,24,8,0,0,32,14,0,0,0,14,11,3,0,0,10,3,3,0,0,6,7,0,0,0,4,9,3,0,0,10,7,0,0,0,10,121,48,0,0,167,25,38,5,0,78,65,41,0,0,112,36,23,0,0,58,14,3,0,0,18,14,8,5,0,28,24,19,0,0,44,4,3,0,0,11,9,4,0,0,13,4,5,0,0,10,198,151,9,3,362
305031122,13,48,8,0,76,47,33,0,0,81,6,19,0,0,27,3,3,0,0,8,11,9,3,0,20,4,12,3,0,21,6,0,0,0,6,0,5,0,0,5,0,7,0,0,5,92,133,14,0,243,17,16,0,0,38,81,18,0,0,103,37,12,0,4,46,21,0,0,0,26,10,3,0,0,15,14,3,0,0,12,7,0,0,0,7,16,0,0,0,18,3,0,0,0,6,203,59,0,4,264,39,71,8,0,111,126,49,0,0,183,42,35,0,4,78,25,8,0,0,30,18,11,3,0,32,12,11,3,0,34,8,0,0,0,8,12,5,0,0,25,3,7,0,0,13,293,191,14,5,513
305031123,10,33,3,0,38,22,18,0,0,37,3,10,0,0,14,0,0,3,0,7,3,10,0,0,13,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,74,8,0,122,8,5,0,0,18,47,13,0,0,53,16,7,0,0,20,8,0,0,0,9,7,0,0,0,11,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,101,24,3,0,126,16,33,4,0,57,68,29,0,0,91,21,14,0,0,35,10,3,0,0,18,12,11,0,0,20,12,5,0,0,17,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,142,98,8,0,248
305031124,27,49,14,0,90,27,17,0,0,42,8,8,0,0,16,4,0,0,0,7,12,9,5,0,21,7,10,0,0,16,0,0,0,0,0,0,3,0,0,5,3,4,0,0,9,94,98,16,0,215,7,6,0,0,16,60,8,0,0,64,35,10,0,0,38,17,0,0,0,18,4,3,0,0,8,11,3,0,0,15,3,0,0,0,4,8,0,0,0,12,0,0,0,0,4,147,36,0,0,180,36,57,14,0,106,84,22,0,0,109,39,20,0,0,62,27,5,0,0,29,15,10,5,0,31,16,12,0,0,30,5,3,0,0,6,9,7,0,0,20,4,7,0,0,7,239,136,23,3,394
305031125,20,62,15,0,94,23,26,0,0,46,7,5,3,0,14,0,0,0,0,0,71,19,4,0,93,14,7,0,0,20,3,7,0,0,9,3,0,0,0,3,0,0,0,0,0,141,129,27,5,295,11,9,0,0,19,30,4,0,0,34,26,17,0,0,43,12,0,0,0,14,26,0,0,0,29,4,0,0,0,11,14,3,0,0,17,12,0,0,0,14,3,0,0,0,7,144,37,0,4,181,31,73,15,0,118,51,29,4,0,84,33,23,3,3,63,12,3,0,0,13,93,18,4,0,115,20,7,0,0,30,20,9,0,0,27,13,4,0,0,18,5,0,0,0,9,279,159,25,5,473
305031126,28,74,16,0,117,42,49,6,0,95,9,11,0,0,21,9,4,0,0,14,5,9,3,0,19,14,12,0,0,25,3,0,0,0,8,4,0,0,0,9,4,3,7,0,12,112,159,34,0,312,16,15,0,0,26,105,9,3,3,118,40,14,0,0,49,19,3,0,0,21,5,0,0,0,6,16,0,0,0,18,12,0,0,0,16,24,5,0,0,28,5,0,0,0,7,244,47,3,6,300,45,83,16,0,149,144,59,8,3,220,45,21,0,0,71,28,7,0,0,36,16,12,3,0,27,29,13,0,0,35,21,0,0,0,21,30,5,0,0,38,9,3,7,3,14,360,203,35,11,611
305031127,8,30,6,0,38,27,24,0,0,43,10,4,0,0,15,3,0,0,0,4,3,12,0,0,14,3,4,3,0,15,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,48,71,8,0,134,9,0,0,0,8,50,12,0,3,66,14,5,0,0,19,8,0,0,0,8,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,6,0,0,0,6,0,0,0,0,0,102,19,0,3,123,18,30,6,0,52,75,34,0,3,106,22,11,0,0,33,13,0,0,0,13,10,12,0,0,21,11,4,3,0,20,3,0,0,0,3,9,0,0,0,10,0,0,0,0,4,157,91,8,3,256
