SA2_MAINCODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
103031072,21,3,3,235,177,9,33,9,4,233,234,11,31,4,7,293,309,11,32,4,6,361,500,13,60,13,11,601,634,27,50,9,5,726,630,41,47,5,6,729,505,48,52,3,12,623,314,34,27,3,3,376,240,33,23,3,0,297,213,27,13,0,0,255,189,40,24,5,0,257,47,33,23,0,4,104,74,0,4,0,4,90,4303,329,447,89,77,5242
103031073,3,0,0,22,39,4,18,5,0,65,51,6,7,7,0,73,51,8,16,7,0,74,61,9,31,11,4,116,88,11,21,3,0,115,58,7,7,5,0,80,66,7,13,3,0,86,31,3,12,0,3,52,38,8,0,0,0,46,29,3,0,0,0,27,28,3,4,0,0,39,6,4,9,3,0,21,6,0,4,3,4,19,564,78,146,64,17,868
103031074,6,36,3,100,60,4,42,28,0,140,74,15,46,34,8,178,111,15,41,30,15,211,173,19,56,15,6,265,211,17,59,16,3,309,186,23,50,16,3,286,226,33,47,11,6,315,188,16,33,5,3,241,222,16,15,3,5,257,220,12,11,3,0,245,699,21,17,6,10,743,310,24,15,8,0,361,49,3,15,18,3,89,2804,198,470,268,70,3815
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,11,13,4,112,64,7,22,21,3,117,73,0,16,20,3,120,77,9,24,7,0,120,124,8,38,18,6,191,214,13,40,12,3,287,205,25,53,5,3,286,233,28,43,12,0,315,221,23,26,0,0,262,218,18,21,8,3,266,218,8,13,3,0,250,335,12,12,0,0,369,110,10,15,4,0,133,30,3,12,3,4,57,2217,156,353,151,40,2917
103041077,13,4,11,565,431,11,53,8,9,509,546,16,52,13,16,653,676,27,55,11,18,790,1189,29,77,13,29,1338,1575,51,79,7,13,1722,1766,60,96,5,16,1945,1871,99,95,8,15,2092,1266,75,64,0,13,1414,1103,75,44,3,7,1234,861,41,30,3,3,930,1058,85,67,3,8,1213,297,107,90,0,3,502,158,10,12,9,13,207,13383,685,825,119,173,15190
103041078,9,4,3,96,87,4,24,4,6,120,112,9,37,3,0,156,136,14,36,3,6,197,219,10,41,5,6,282,345,22,41,3,3,412,403,27,39,4,4,478,376,39,37,3,7,457,248,28,27,3,3,308,217,31,24,0,3,279,139,17,7,3,0,162,185,18,15,0,3,229,43,27,11,4,0,78,56,4,7,0,5,77,2641,254,359,53,54,3355
103041079,10,24,3,101,62,10,37,35,0,142,88,15,33,26,0,157,119,12,41,37,5,217,193,23,68,26,4,317,247,36,54,21,5,369,282,33,70,28,5,422,333,42,63,22,11,474,226,22,47,11,3,303,208,24,34,12,6,289,178,26,10,0,0,215,292,14,25,3,5,336,73,24,35,9,0,148,43,0,12,16,10,78,2404,281,555,318,67,3630
104011080,18,13,6,365,307,6,41,21,11,383,388,15,58,20,13,496,499,12,80,8,14,615,905,40,95,19,17,1067,1179,54,96,13,25,1363,1179,47,80,11,15,1332,982,48,46,6,7,1099,619,32,29,4,11,688,540,41,22,4,3,614,456,11,15,0,5,493,444,24,25,3,11,505,144,29,24,3,0,199,116,8,10,0,19,152,8111,374,641,141,142,9416
104011081,14,18,9,56,58,3,39,18,4,119,81,14,42,30,11,178,71,6,51,31,4,167,127,22,73,13,3,240,174,20,60,14,7,276,163,12,55,19,3,254,112,30,42,11,3,201,82,15,24,13,0,132,58,7,14,4,3,83,49,3,7,3,0,60,49,3,8,3,0,70,13,17,7,4,0,41,19,3,3,5,0,40,1077,164,468,216,52,1975
104011082,14,13,10,230,177,9,48,21,11,261,224,15,68,28,9,343,317,30,76,14,11,447,513,31,97,12,4,661,585,42,96,16,14,746,469,48,91,0,16,620,400,47,50,3,3,514,199,44,36,0,0,276,185,29,26,0,3,245,121,6,16,0,3,147,102,26,13,0,0,146,46,24,11,0,0,87,52,0,9,3,10,78,3594,360,654,151,89,4845
104021083,13,4,0,86,52,3,26,19,3,101,71,3,35,9,9,130,108,5,35,3,8,158,134,5,59,8,7,215,195,17,49,0,3,260,145,13,36,4,7,205,134,6,22,0,0,168,85,8,16,0,4,111,59,3,10,0,0,78,52,7,4,3,0,62,38,4,6,5,0,53,13,7,6,0,0,29,15,3,3,0,3,27,1172,103,328,68,40,1717
104021084,9,11,4,384,259,6,30,13,5,313,299,14,37,4,7,373,393,19,54,9,6,479,615,32,60,23,6,731,737,37,94,10,6,889,817,42,78,12,15,967,633,62,58,3,0,766,385,28,40,12,8,467,238,33,24,0,3,295,207,15,19,0,0,244,181,26,12,4,5,221,38,34,15,0,0,92,61,3,10,3,3,81,5247,358,551,109,73,6340
104021085,13,14,3,370,346,3,49,13,6,418,434,10,57,17,17,526,606,20,61,4,15,705,1121,32,99,16,11,1277,1628,60,89,7,24,1806,1840,66,89,12,14,2020,1631,89,86,8,16,1827,1099,65,62,0,4,1229,860,57,30,0,6,959,631,33,20,0,0,688,648,69,30,0,3,756,164,87,50,0,0,306,140,12,16,3,9,180,11527,606,766,121,119,13139
104021086,3,0,0,18,11,3,19,3,3,37,8,3,9,3,0,25,27,3,11,6,0,50,38,13,20,5,3,78,36,7,20,3,5,73,46,10,18,3,0,81,34,8,15,0,0,58,20,3,5,3,0,29,17,3,8,3,0,39,9,7,5,0,0,23,15,5,6,0,0,22,0,3,3,0,0,4,10,0,0,3,4,17,281,75,143,47,18,568
104021087,4,8,0,41,33,4,13,20,0,74,36,3,33,7,0,75,44,5,28,7,0,84,85,9,35,8,0,134,75,6,27,3,0,119,68,7,27,7,0,110,62,7,27,4,0,100,28,6,18,3,0,57,20,0,7,0,0,35,24,0,7,0,0,29,29,0,4,0,0,34,0,0,14,0,0,15,6,0,6,5,4,21,551,53,251,80,11,952
104021088,10,11,0,72,43,4,9,4,0,60,55,6,24,6,4,104,63,3,22,15,0,108,110,13,37,4,4,166,116,17,27,12,4,166,77,24,18,4,3,133,62,11,22,4,3,103,33,12,26,0,3,70,36,21,12,6,0,79,23,7,14,3,0,40,11,18,15,7,0,47,13,18,7,0,0,34,7,3,0,0,0,10,710,151,242,81,16,1204
104021089,29,8,4,269,159,5,49,15,12,237,182,14,52,14,11,265,231,13,45,7,3,297,388,25,70,9,6,496,525,35,72,4,6,646,538,43,55,3,0,639,388,31,44,3,6,472,234,23,35,8,3,299,160,36,25,4,0,223,126,19,10,0,0,153,106,18,15,0,4,146,23,20,9,3,0,51,61,4,13,3,5,84,3353,284,518,95,55,4302
104021090,4,3,0,39,29,0,14,3,0,43,24,3,12,7,0,47,58,3,12,3,4,85,90,9,33,3,3,140,117,10,11,6,3,149,145,8,20,0,4,179,113,5,6,0,0,126,74,8,14,0,0,103,44,11,11,0,0,61,30,4,8,0,0,40,57,5,4,0,0,65,21,0,8,0,0,33,12,5,4,3,4,22,860,79,168,36,14,1157
104021091,11,8,0,127,110,4,24,10,3,145,173,3,31,16,8,224,216,10,48,12,8,299,333,20,41,12,3,414,422,22,55,6,6,519,408,14,48,6,4,484,228,29,47,9,6,323,132,9,32,6,7,189,73,11,23,13,0,127,91,5,7,0,0,104,82,17,21,3,0,122,28,18,3,0,0,48,41,3,7,3,0,53,2460,176,412,140,43,3235
105011092,9,0,0,19,32,4,3,6,4,43,22,3,14,3,0,37,34,3,10,4,0,48,59,3,17,5,0,86,118,6,7,8,0,138,142,5,21,3,5,178,136,9,13,6,4,173,92,6,10,3,4,112,83,0,4,0,4,92,72,3,3,0,0,78,76,4,8,0,0,89,11,6,13,0,0,26,22,3,8,6,10,49,917,57,143,66,27,1205
105011093,3,10,0,56,44,0,10,12,6,69,53,6,10,7,0,80,69,3,10,6,3,94,119,7,24,7,3,161,148,11,24,5,0,194,148,3,19,15,3,189,181,15,26,8,7,233,147,4,11,11,4,169,204,11,11,0,3,232,167,3,4,3,0,178,356,17,11,3,8,399,125,3,12,10,0,155,23,0,8,7,4,43,1827,91,190,118,35,2264
105011094,6,9,0,40,30,0,10,9,11,48,48,4,21,14,4,95,54,7,18,14,4,95,101,10,26,9,0,154,156,16,33,10,7,217,159,7,21,10,3,203,125,11,33,23,6,192,98,7,14,4,4,128,55,12,19,0,3,84,42,3,8,0,0,52,39,9,13,3,0,58,7,18,20,6,0,49,19,0,15,6,3,48,960,102,253,154,42,1512
105011095,0,4,3,50,40,4,11,16,4,82,61,3,14,6,4,88,85,4,27,9,7,138,132,10,43,15,3,203,186,10,20,4,0,227,241,8,34,7,6,292,230,16,49,12,6,321,145,15,28,8,3,193,151,12,28,3,0,193,89,8,18,8,3,125,134,3,22,3,0,164,42,23,16,5,0,85,37,5,14,8,0,66,1624,123,327,138,39,2247
105011096,9,10,0,56,52,3,17,21,0,93,83,5,10,14,10,118,75,4,26,31,11,146,166,11,28,21,4,223,209,10,28,12,11,268,218,9,25,15,3,270,211,12,34,13,7,274,129,6,18,3,0,165,94,11,15,0,0,123,63,9,11,3,3,91,79,10,11,3,5,109,18,10,12,7,3,56,32,0,3,8,9,53,1472,112,258,222,65,2131
105021097,6,5,9,231,226,7,33,11,8,283,248,17,35,13,14,322,338,10,26,18,16,408,563,32,48,7,8,660,657,26,36,6,11,739,691,33,53,3,7,785,737,48,35,3,17,833,543,28,23,3,5,605,503,7,15,0,5,530,448,14,8,3,0,477,583,19,22,0,0,622,116,9,22,0,7,155,107,14,23,0,17,160,5986,268,381,95,126,6856
105021098,4,7,0,16,26,3,5,5,0,39,22,3,4,9,0,44,35,0,19,12,3,71,65,0,19,9,3,95,66,11,18,15,0,113,90,12,21,12,0,134,98,14,20,9,3,142,49,4,16,4,3,83,36,7,14,3,0,60,29,3,10,0,0,46,45,6,3,0,0,58,7,11,19,0,0,32,23,0,7,3,0,43,599,77,195,113,27,1012
105031099,12,9,4,79,68,4,34,36,6,154,73,6,29,30,8,152,117,9,59,41,3,228,231,5,64,14,4,319,271,19,45,18,9,359,236,19,53,13,9,328,207,13,44,13,4,284,113,20,18,4,0,156,85,15,26,7,0,135,83,3,20,0,0,110,73,5,23,7,0,116,17,7,21,0,3,51,51,4,23,12,9,92,1683,136,492,255,51,2621
105031100,10,4,6,95,95,3,10,3,3,116,134,4,14,6,3,163,212,10,35,3,9,265,518,13,48,0,8,584,898,32,38,9,11,985,1020,44,59,8,14,1147,923,44,53,4,10,1024,538,35,27,0,3,598,430,32,28,0,10,494,310,15,15,0,7,352,295,28,18,4,5,351,90,40,17,0,0,141,96,3,9,7,9,123,5648,301,380,63,86,6480
105031101,8,9,11,454,302,8,32,14,4,364,314,11,31,6,9,373,491,17,43,12,6,568,845,32,76,15,10,977,1141,46,82,4,8,1284,1223,66,80,5,9,1378,1174,54,71,6,14,1322,768,38,35,0,0,845,679,56,44,3,3,781,532,37,21,0,3,590,602,72,21,0,6,700,139,75,43,0,6,261,121,13,16,5,16,176,8777,535,606,104,99,10129
105031102,3,3,3,86,69,4,13,0,3,85,74,4,19,3,3,100,88,8,10,4,4,111,163,6,22,4,8,201,235,12,31,0,3,275,291,11,30,3,3,334,260,16,20,6,3,294,155,19,7,0,8,188,76,10,16,0,0,97,90,7,7,0,3,103,97,14,13,0,0,119,15,10,3,4,0,33,26,6,7,3,4,40,1704,122,204,35,42,2096
105031103,4,16,0,37,17,3,11,17,3,59,20,3,27,20,3,68,32,4,25,9,4,77,40,12,34,12,0,100,63,10,36,8,3,122,79,10,28,9,3,130,72,19,38,13,3,144,37,9,16,0,0,69,28,13,22,0,3,68,21,11,17,0,0,41,16,9,10,0,0,32,3,0,14,4,3,30,13,3,13,8,4,40,469,103,304,145,30,1050
105031104,3,10,5,63,46,3,26,22,0,97,59,0,25,10,3,98,62,4,36,4,4,105,116,12,39,18,14,195,163,10,30,7,3,221,165,11,48,10,3,229,124,9,30,6,0,170,73,12,24,8,0,115,53,6,21,8,0,86,45,3,16,5,0,61,24,0,13,4,0,38,14,6,28,0,0,45,19,0,9,4,4,29,993,86,356,137,31,1607
105031105,3,10,3,56,37,0,14,13,0,63,41,11,25,13,0,88,74,4,20,18,3,114,105,14,24,16,4,158,157,15,27,7,0,215,152,26,36,9,3,222,165,19,34,14,0,229,150,16,16,10,0,184,115,8,15,3,0,149,74,13,13,0,0,103,90,15,13,0,0,118,25,9,16,8,0,53,29,3,10,5,4,46,1261,141,281,145,21,1845
105031106,8,8,0,58,43,0,21,12,7,77,73,8,32,16,3,129,97,10,28,13,3,150,163,11,42,14,3,229,177,10,38,6,5,248,200,12,28,13,4,257,230,18,39,12,5,294,132,13,28,5,0,179,118,14,19,3,0,155,93,3,12,0,0,108,100,11,9,8,0,128,31,7,14,7,0,57,33,3,3,7,4,51,1535,127,322,126,36,2148
106011107,5,11,0,177,195,8,17,13,3,243,227,14,23,13,4,282,269,14,23,10,11,326,438,25,24,10,9,509,452,30,38,7,10,530,494,32,41,5,9,582,415,27,33,3,5,490,206,33,21,0,0,268,125,29,13,10,9,182,71,10,9,0,0,91,117,30,15,3,0,159,29,19,8,8,0,66,51,3,5,0,3,61,3257,274,283,128,68,4013
106011108,6,5,3,286,287,6,33,17,8,356,335,12,32,12,6,408,410,12,34,10,3,469,666,26,56,3,11,755,741,23,35,7,6,821,690,23,56,0,13,776,706,38,40,4,10,797,437,24,22,3,4,480,377,22,15,5,0,415,278,17,13,0,3,310,243,25,10,0,0,274,65,31,6,0,0,109,97,0,3,0,6,108,5611,280,365,78,79,6411
106011109,13,8,0,43,30,7,5,8,0,54,40,4,11,11,0,68,61,3,21,0,8,90,83,17,34,0,3,139,120,9,23,4,0,157,111,17,17,3,4,150,114,38,37,6,0,197,78,11,16,4,0,111,62,15,15,4,5,98,74,10,4,4,0,90,230,12,3,0,0,250,128,7,8,4,0,156,30,5,0,0,3,33,1176,164,218,73,22,1639
106011110,11,12,3,120,82,11,26,17,0,134,87,15,24,14,3,147,109,14,39,23,3,184,186,28,45,10,3,270,184,13,39,13,8,249,177,24,33,5,4,246,149,17,34,4,3,210,100,11,18,5,0,142,91,22,14,12,0,137,71,13,5,0,0,95,72,12,17,3,0,107,17,22,15,6,0,65,14,6,5,3,3,29,1428,209,347,154,30,2170
106011111,12,3,0,210,137,3,25,12,8,186,172,4,25,9,0,214,201,10,23,0,3,240,314,16,32,5,5,366,362,13,29,3,3,412,398,15,26,0,8,447,354,30,26,6,3,421,219,16,15,4,0,257,166,15,20,4,0,206,106,8,0,0,0,119,97,20,6,0,0,128,28,16,0,0,0,50,44,3,3,0,4,54,2796,172,247,60,39,3313
106011112,8,8,3,336,310,11,25,10,3,363,324,9,23,8,4,380,390,7,20,7,6,431,624,28,31,3,5,693,907,15,46,3,16,983,823,30,47,4,8,904,869,51,31,9,7,967,601,37,21,4,11,670,597,37,9,0,3,646,449,22,9,0,5,485,728,35,8,0,4,771,198,61,10,0,4,277,136,6,8,3,3,158,7299,356,317,85,78,8133
106011113,9,13,0,51,47,10,22,13,0,89,68,3,12,11,3,93,57,3,23,11,3,99,136,15,15,8,0,173,179,13,17,6,3,212,248,19,16,3,3,284,416,16,16,6,3,467,518,15,8,3,8,552,648,28,7,4,7,691,743,14,7,0,4,767,2416,18,11,3,13,2459,757,21,9,5,6,799,94,4,13,10,7,121,6378,173,183,112,61,6906
106021114,4,8,0,224,203,0,19,12,3,242,244,3,13,4,4,274,304,5,19,3,3,329,502,22,37,5,3,566,691,25,30,0,9,754,805,24,30,0,7,871,802,33,17,5,3,861,599,27,24,0,4,657,502,27,18,0,5,548,338,11,12,0,0,362,394,26,15,0,0,433,141,41,17,0,0,201,83,4,6,0,0,96,5825,256,271,56,46,6457
106021115,18,10,0,489,384,9,47,6,3,451,433,13,47,12,6,505,421,29,54,8,3,515,691,40,52,3,12,798,791,44,61,11,9,920,864,48,70,8,4,994,692,59,62,9,8,827,470,37,50,0,0,554,375,58,21,0,0,447,341,31,19,0,0,387,345,49,25,0,0,416,116,50,28,0,0,196,90,3,4,3,4,105,6500,470,566,99,55,7682
106021116,13,4,0,53,41,0,8,3,0,55,34,0,7,5,0,48,48,7,15,0,5,71,81,4,18,4,0,106,91,11,18,0,0,113,85,15,13,0,0,112,73,18,18,0,3,115,45,14,14,0,0,77,35,19,9,0,0,62,24,7,3,0,0,45,31,16,12,0,0,56,10,11,10,0,0,27,12,4,3,7,0,15,649,121,163,40,13,986
106021117,20,5,8,330,301,5,33,10,3,353,337,13,24,4,6,391,339,17,25,5,8,403,581,24,54,3,4,664,795,30,35,3,6,876,986,45,58,8,10,1108,905,54,34,8,3,1004,577,40,14,0,6,638,435,53,12,0,3,509,338,26,11,3,3,375,414,41,9,3,3,468,135,34,10,4,0,184,92,12,7,4,6,116,6559,405,350,93,70,7471
106021118,11,3,0,161,95,8,18,3,3,118,100,7,11,0,0,124,152,6,13,5,0,182,254,24,27,6,0,307,379,33,20,0,3,436,516,32,27,3,9,591,546,50,15,0,3,615,341,27,28,0,3,402,253,15,10,3,6,286,125,19,8,0,3,152,200,19,10,0,3,236,71,36,12,0,0,121,41,3,3,3,3,55,3235,275,227,49,44,3823
106031119,3,4,0,31,35,0,15,4,0,47,37,3,9,5,0,56,55,3,17,3,0,75,70,10,17,10,0,112,79,13,22,0,3,113,74,10,16,0,0,109,62,12,11,0,0,86,37,6,13,3,0,59,18,6,12,0,0,42,12,5,4,0,0,15,15,8,0,0,0,19,0,12,3,0,0,16,11,0,0,0,0,15,525,86,137,34,9,799
106031120,3,4,0,31,36,3,10,5,0,58,53,3,16,0,0,72,55,5,12,3,0,71,89,10,23,0,3,130,98,11,5,0,0,114,54,9,13,0,0,84,57,8,13,0,0,75,28,4,8,0,0,42,19,6,9,0,0,33,23,0,3,0,0,28,11,7,0,0,0,27,5,0,4,0,0,15,5,3,0,0,3,4,559,79,121,24,14,799
106031121,17,7,3,403,289,15,40,16,3,360,377,17,54,16,7,464,490,20,65,7,10,595,728,59,90,14,12,904,782,54,65,8,8,914,723,56,90,6,14,891,546,91,88,10,3,749,282,48,45,11,3,385,243,41,36,3,0,322,161,28,12,0,0,207,189,39,23,8,0,259,56,44,24,3,0,129,78,9,17,9,9,116,5344,530,681,147,79,6782
106031122,3,7,3,313,246,3,12,11,9,283,303,14,32,9,3,362,396,14,27,4,6,444,583,25,44,4,3,664,867,29,45,0,9,947,1151,42,41,3,7,1239,1373,66,35,3,5,1489,998,28,27,0,3,1062,935,29,8,0,0,978,774,29,11,0,4,810,804,43,16,0,0,866,204,47,15,3,0,264,137,10,5,0,16,167,9080,386,332,60,79,9934
106031123,6,4,0,25,25,5,13,6,0,44,18,10,7,3,0,41,28,4,8,0,0,48,30,8,13,0,0,56,38,9,12,0,0,64,63,22,15,0,0,98,71,21,20,0,0,109,44,18,7,0,0,74,40,16,6,0,0,65,37,5,3,0,0,45,23,10,6,3,0,39,7,5,3,0,0,13,7,0,0,0,0,7,439,133,132,28,7,737
106031124,0,0,0,41,32,3,13,5,3,58,54,8,15,11,0,80,81,9,26,0,5,116,131,8,21,6,7,171,132,25,11,0,3,167,112,14,24,0,3,156,78,15,17,3,3,109,43,8,14,0,0,61,26,4,9,0,0,40,19,3,7,0,3,29,17,3,0,0,0,21,9,7,4,0,0,23,9,0,0,0,0,8,775,107,161,30,23,1097
106031125,8,9,0,192,121,8,17,14,5,166,154,3,21,10,3,199,175,16,24,7,7,231,288,21,33,9,9,355,332,21,45,9,3,413,491,26,27,3,7,559,751,35,43,3,4,831,812,27,17,0,5,856,846,27,16,3,0,886,542,8,11,0,4,563,810,20,8,3,0,842,261,23,7,0,0,286,64,4,12,0,8,86,5840,240,301,71,55,6505
106041126,6,4,3,239,178,5,22,10,4,219,222,0,25,4,0,265,279,3,22,7,3,317,461,10,33,0,4,514,547,20,27,4,9,611,669,14,25,0,12,718,670,27,35,9,8,738,532,31,17,0,0,583,462,21,15,3,5,501,448,11,16,0,0,480,794,31,7,0,3,831,251,27,14,0,3,300,92,8,5,5,11,119,5844,207,292,70,64,6475
106041127,6,6,0,52,35,0,8,17,0,60,49,6,22,14,0,83,48,5,16,3,3,77,100,5,25,0,0,130,150,4,16,0,0,166,178,3,4,0,8,192,186,17,4,9,0,213,126,0,9,3,0,136,131,4,4,0,3,142,128,3,0,0,0,132,430,10,7,0,0,440,141,9,3,0,3,150,29,0,3,6,4,43,1771,66,119,58,25,2043
106041128,3,3,5,135,109,5,9,9,0,132,106,10,23,6,0,142,151,3,18,8,3,184,262,11,29,5,0,311,391,18,30,3,4,446,352,21,24,7,9,412,287,19,26,3,5,339,147,10,18,0,3,174,120,10,10,0,3,143,82,6,13,4,0,105,80,21,7,4,0,106,33,26,18,0,3,81,41,3,6,3,4,50,2286,156,228,67,43,2775
106041129,13,7,0,80,76,3,27,22,0,131,74,16,28,24,0,150,85,9,33,17,4,150,152,11,43,22,6,248,217,10,48,15,3,286,271,10,35,3,6,328,190,22,37,7,5,260,108,11,34,5,0,159,69,10,13,5,6,109,62,4,5,0,0,74,68,13,11,3,3,98,27,15,18,5,0,55,29,6,17,12,3,60,1487,148,366,203,38,2244
107011131,15,9,6,351,250,3,27,5,3,291,259,10,37,8,0,314,309,6,41,3,6,375,456,28,60,10,9,561,533,26,54,5,3,621,470,28,50,4,3,556,345,41,44,0,3,434,283,34,39,4,3,357,183,29,18,3,0,235,165,9,15,0,3,195,129,23,13,0,0,166,42,30,19,0,0,101,50,8,10,0,9,73,3813,283,439,70,44,4654
107011132,0,3,0,13,15,3,3,0,0,21,27,3,10,0,0,38,36,0,11,0,3,48,70,4,11,0,0,88,80,12,15,0,0,109,67,3,14,3,0,85,101,10,13,0,0,122,48,4,14,0,0,61,47,4,10,0,0,68,46,3,0,0,0,55,56,13,0,0,0,64,19,4,0,0,0,24,12,0,3,0,0,13,641,59,109,13,5,834
107011133,0,0,3,14,26,0,0,0,0,32,35,5,3,0,0,48,50,0,0,0,0,48,72,0,3,0,3,75,129,3,3,0,0,134,255,7,10,0,0,269,372,8,0,0,4,389,351,10,3,0,3,362,416,3,0,0,4,424,469,3,3,0,0,481,756,0,3,0,3,766,159,11,0,0,0,166,41,4,0,0,3,52,3152,53,25,5,22,3265
107011134,10,4,3,229,218,12,29,10,3,268,258,8,36,8,3,315,353,20,33,5,5,419,598,37,53,7,7,707,812,54,55,3,12,941,1134,51,54,4,10,1256,1245,79,49,5,4,1388,881,59,33,0,12,985,707,58,25,4,3,795,484,45,9,3,3,542,707,64,16,0,3,790,189,38,9,0,3,243,123,14,8,0,10,154,7927,549,436,83,94,9077
107011545,5,3,3,52,52,0,17,0,0,73,64,7,19,3,0,95,106,3,18,3,3,136,114,7,18,3,0,138,134,8,13,0,3,165,153,5,26,3,0,188,151,14,15,0,3,187,64,5,13,0,0,81,71,11,5,0,0,85,50,4,3,0,0,58,35,7,4,0,0,50,13,7,4,0,0,21,13,0,4,5,0,19,1056,96,164,30,16,1363
107011546,8,4,3,292,244,0,24,4,0,275,272,13,20,3,4,316,339,9,29,4,10,391,571,26,32,0,10,639,662,24,25,3,5,716,742,29,31,3,8,809,732,31,31,3,3,803,486,28,24,0,3,538,407,42,7,0,0,460,332,15,14,0,0,361,339,31,11,0,0,378,102,31,9,0,0,136,79,3,7,0,3,93,5592,286,285,42,49,6255
107011547,0,0,0,11,13,0,3,0,0,20,20,0,3,0,0,24,18,0,3,0,0,28,29,6,9,0,0,49,38,9,0,0,0,51,41,4,6,0,0,49,34,4,4,0,0,49,21,3,3,0,0,28,13,3,3,0,0,18,14,3,3,0,0,23,14,5,0,0,0,20,3,3,0,0,0,8,0,0,0,0,3,6,272,45,40,5,12,377
107021135,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,7,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,58
107031136,16,3,0,167,121,4,23,3,0,152,123,4,15,0,3,138,142,14,28,4,4,193,221,13,33,3,6,281,247,16,25,4,0,289,251,37,35,3,0,319,204,21,31,3,0,267,161,19,24,3,0,204,98,17,18,0,0,139,112,8,3,0,0,128,89,12,6,0,0,109,25,13,6,0,0,42,32,0,0,0,4,39,1980,184,268,49,26,2506
107031137,8,0,3,114,79,3,10,3,0,100,84,3,18,11,0,121,131,6,9,0,0,152,200,19,23,3,4,247,288,18,11,4,0,324,314,20,16,0,5,353,269,21,18,3,4,317,159,14,15,3,0,188,128,23,3,0,0,150,71,10,0,0,0,80,65,12,0,0,0,84,22,10,0,0,0,33,36,0,0,0,3,43,1957,164,156,35,19,2328
107031138,8,9,0,207,148,3,14,6,0,180,149,7,29,7,5,190,185,10,22,3,4,223,271,29,56,5,3,358,291,23,40,0,6,359,277,25,39,8,4,363,246,30,26,3,0,311,141,19,25,0,0,184,112,11,20,0,0,148,75,16,8,0,4,105,72,19,23,0,0,121,14,28,22,0,0,60,23,3,3,3,0,30,2215,221,332,62,29,2861
107031139,0,3,0,28,26,6,7,3,4,44,25,0,16,0,0,46,22,0,19,3,0,49,30,8,19,0,0,52,43,6,14,0,0,63,32,8,13,3,4,60,31,5,21,3,0,61,21,4,13,0,0,45,30,10,9,0,0,46,15,0,3,0,0,25,14,7,10,0,0,34,4,3,3,0,0,13,3,0,0,0,0,9,322,76,154,22,10,579
