SA2_MAINCODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
302041045,50,0,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,20,3,0,0,0,0,8,3,0,0,0,0,3,0,3,0,0,0,4,49,8,5,0,0,63,9,0,0,0,0,9,10,0,3,0,0,13,0,0,0,0,0,3,69,11,10,0,0,98,21,0,0,0,4,23,1384,114,163,19,22,1704
302041046,11,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,79,3,14,0,0,97,3,0,0,0,0,3,0,0,6,0,0,4,3,0,0,0,0,3,64,4,8,0,0,76,17,0,0,0,0,17,1728,98,161,9,19,2017
303011047,4,0,3,0,0,9,3,0,0,0,0,3,3,0,4,0,0,10,9,3,0,0,0,14,5,0,0,0,0,7,7,0,0,0,0,7,0,3,0,0,0,3,48,10,16,0,0,77,4,0,0,0,0,4,7,3,0,0,0,11,3,0,0,0,0,5,45,14,12,5,0,77,13,0,0,0,0,15,1319,255,248,32,18,1864
303011048,59,0,0,0,0,60,3,0,0,0,0,3,8,0,0,0,0,8,79,0,0,0,0,85,15,0,0,0,0,17,10,0,3,0,0,12,3,0,0,0,0,3,209,20,10,0,0,236,22,0,0,0,0,25,23,0,10,0,0,30,10,0,0,0,0,12,189,4,11,0,0,206,28,0,0,0,3,38,4363,215,155,20,23,4782
303011049,35,0,5,0,0,40,3,0,0,0,0,3,0,0,0,0,0,0,14,3,0,0,0,15,3,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,95,16,16,0,0,122,3,0,3,0,0,5,5,0,6,0,0,8,9,3,0,0,0,10,117,6,19,0,0,149,20,0,3,0,0,30,1795,185,231,31,16,2262
303011050,3,0,0,0,0,8,0,0,3,0,0,3,3,0,0,0,0,3,7,0,0,3,0,13,8,0,0,0,0,8,3,3,3,0,0,9,0,0,0,0,0,0,53,16,6,0,0,79,0,0,3,0,0,5,8,0,3,0,0,14,5,3,0,0,0,8,45,3,10,0,0,60,15,0,0,0,0,11,919,146,141,21,6,1232
303011051,43,3,0,0,0,47,3,3,0,0,0,3,10,0,0,0,0,11,50,10,13,4,0,77,14,3,3,0,0,21,10,0,0,0,0,13,0,0,0,0,0,3,125,14,20,6,5,169,20,5,3,0,0,26,35,5,6,0,0,46,13,0,0,0,0,15,178,17,21,3,0,217,27,3,3,0,0,26,3364,356,372,74,23,4185
303021052,24,0,3,0,0,33,0,0,3,0,0,5,3,0,0,0,0,3,26,8,0,0,0,32,20,0,3,0,0,26,12,3,0,0,0,16,4,0,0,0,0,3,72,10,16,0,0,96,5,0,0,0,0,6,25,5,8,0,0,41,9,0,0,0,0,9,143,11,27,3,0,182,14,0,0,0,0,12,2082,208,262,38,17,2603
303021053,44,0,0,0,0,48,10,0,0,4,0,11,19,3,0,0,0,20,58,5,0,0,0,64,34,3,3,0,0,37,6,0,0,0,0,9,3,0,0,0,0,3,211,12,15,4,3,241,24,0,0,0,0,34,24,5,4,0,0,34,12,3,0,0,0,18,279,29,25,12,0,344,24,3,7,3,6,40,4458,538,429,75,40,5537
303021054,13,0,0,0,0,15,10,0,0,0,0,13,6,3,0,0,0,9,29,3,3,0,0,29,11,3,0,0,0,16,3,0,0,0,0,6,0,0,0,0,0,0,92,3,8,0,0,110,19,0,0,0,0,20,11,0,6,0,0,20,6,0,0,0,0,4,123,3,0,0,0,135,14,0,0,0,0,17,2133,92,120,14,10,2369
303021055,144,0,5,0,0,150,5,0,0,0,0,11,28,0,0,0,0,25,92,0,3,0,0,101,20,4,3,0,0,27,9,0,0,0,0,15,0,0,0,0,0,0,318,15,22,0,3,363,26,0,0,0,0,27,26,3,4,3,0,42,28,0,0,0,0,28,284,27,22,5,3,349,47,0,5,0,3,56,5613,393,387,47,31,6475
303021056,29,0,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,17,0,4,0,0,16,11,0,0,0,0,12,3,0,3,0,0,9,0,0,0,0,0,0,45,5,12,0,3,77,4,0,4,0,0,7,13,0,3,0,3,17,6,0,0,0,0,5,76,10,22,7,0,105,13,0,3,3,0,18,1397,178,226,33,20,1856
303021057,7,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,5,9,0,0,0,0,8,6,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,26,4,3,0,0,31,8,0,0,0,0,12,3,3,0,0,0,5,0,0,0,0,0,3,45,8,4,0,0,63,3,0,0,3,0,10,676,104,125,26,6,932
303021058,346,0,0,0,0,351,33,0,0,0,0,33,36,0,0,0,0,40,169,3,3,0,0,179,80,0,0,0,0,77,41,4,3,0,0,51,8,0,0,0,0,8,775,28,19,4,0,824,72,5,0,0,0,77,87,11,16,3,0,122,54,0,0,0,0,55,1053,39,45,11,13,1152,96,3,3,0,13,109,14567,504,360,64,101,15606
303021059,33,6,0,0,0,40,6,0,0,0,0,8,9,0,0,0,0,12,35,0,4,0,0,43,14,0,0,0,0,15,13,0,0,0,0,16,0,0,0,0,0,0,160,25,12,3,0,197,9,0,0,0,0,16,41,4,8,0,0,49,9,0,0,0,0,10,232,15,22,0,3,270,20,8,0,0,0,29,3363,352,264,40,27,4045
303031060,131,3,6,0,0,140,17,0,0,0,0,20,30,3,0,0,0,35,148,9,8,0,0,168,42,3,3,0,0,48,23,0,0,3,0,27,3,0,0,0,0,3,465,21,16,3,0,506,39,4,0,0,0,43,70,3,9,3,0,87,41,3,4,0,0,46,553,42,49,10,3,653,78,0,3,0,3,84,8344,412,323,91,41,9211
303031061,25,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,57,3,6,0,0,64,4,0,0,0,0,3,8,0,3,0,0,8,3,0,0,0,0,3,140,24,26,3,3,195,16,0,0,0,0,17,1543,134,115,50,14,1853
303031062,24,0,0,0,0,28,8,3,0,0,0,7,11,0,3,0,0,11,123,4,3,3,0,126,17,3,0,0,0,24,4,0,0,0,0,4,0,0,0,0,0,0,157,11,13,3,0,183,20,0,0,0,0,20,22,0,8,0,0,32,19,0,0,0,0,22,152,11,19,3,0,189,34,4,3,0,3,40,3382,256,222,44,25,3929
303031063,40,0,4,0,0,46,6,3,0,0,0,6,11,0,0,0,0,7,40,3,0,0,0,48,23,6,0,0,0,34,16,0,3,0,0,20,3,0,0,0,0,5,192,16,23,0,0,232,21,0,0,0,0,23,25,0,7,0,0,38,8,0,0,0,0,7,222,35,24,3,5,281,48,0,4,0,3,55,3843,312,346,62,45,4606
303031064,11,0,0,0,0,7,4,0,0,0,0,3,3,0,0,0,0,3,27,0,3,0,0,34,5,0,3,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,60,12,9,3,0,85,4,0,0,0,0,10,3,0,4,0,0,10,0,0,0,0,0,3,58,22,17,5,0,104,18,0,0,0,0,18,1400,195,167,56,7,1822
303031065,119,4,5,0,0,126,19,0,0,0,3,26,25,0,0,4,0,29,139,12,0,0,3,152,37,0,4,0,0,52,43,3,3,0,0,45,6,0,0,0,0,6,405,12,12,0,0,425,31,4,0,0,0,28,108,10,10,0,7,137,40,0,0,0,0,42,615,51,36,10,6,714,69,3,3,0,5,83,9687,437,302,77,77,10574
303031066,13,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,14,3,7,0,0,20,8,4,7,0,0,19,8,0,0,0,0,8,0,0,0,0,0,0,35,3,12,0,0,55,0,0,0,0,0,5,6,3,3,0,0,14,3,0,0,0,0,0,76,17,7,3,4,105,5,0,4,0,0,11,1134,171,181,33,19,1540
303041067,92,0,3,0,0,99,11,4,0,0,0,10,17,3,0,3,0,20,76,7,0,0,0,80,21,3,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,265,23,21,6,0,317,13,4,0,0,0,17,81,6,4,0,0,101,24,0,0,0,0,23,424,35,29,7,0,493,58,9,7,0,8,75,6004,481,262,61,46,6855
303041068,23,3,0,0,0,29,0,0,0,0,0,4,8,0,0,0,0,11,12,0,0,0,0,18,4,3,3,0,0,10,17,0,0,0,0,15,3,0,0,0,0,3,91,8,19,0,0,123,12,3,0,0,0,14,18,0,7,3,0,35,3,0,0,0,0,3,164,29,41,3,3,237,17,4,0,0,0,17,2208,281,293,51,29,2863
303041069,26,0,0,0,0,26,3,0,0,0,0,3,9,3,3,0,0,13,4,3,3,0,0,12,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,23,3,0,0,0,0,3,31,4,3,0,0,39,3,0,0,0,0,3,211,40,19,15,0,280,9,0,0,0,0,9,1672,194,109,46,11,2037
303041070,82,0,3,0,0,88,17,0,0,0,0,17,28,0,0,0,0,34,105,5,7,0,0,114,67,3,0,0,0,69,12,0,0,0,0,12,3,0,0,0,0,5,415,23,11,0,0,450,36,4,0,0,0,40,90,0,12,0,0,102,27,0,0,0,0,27,540,20,24,3,3,584,54,0,0,0,4,59,7293,396,273,47,51,8051
303041071,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,23,18,13,3,0,52,8,0,3,0,0,6,9,0,3,0,0,10,4,0,0,0,0,4,30,3,11,0,0,48,3,0,0,0,4,7,697,197,248,34,10,1176
303051072,7,0,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,12,3,3,0,0,12,7,0,0,0,0,13,4,0,0,0,0,3,0,0,0,0,0,0,26,4,7,0,0,38,3,0,0,0,0,7,4,0,0,5,0,10,3,0,0,0,0,7,79,20,12,3,0,115,8,0,0,0,0,6,768,94,115,30,8,1013
303051073,56,5,3,0,0,64,0,0,0,0,0,0,3,4,3,3,0,13,45,5,3,0,0,60,17,0,5,0,0,24,4,0,3,0,0,6,12,3,0,0,0,18,123,12,9,3,3,147,9,0,0,0,0,14,31,9,5,0,0,45,11,9,4,0,0,26,222,37,40,10,4,312,29,0,0,0,0,32,3294,340,324,82,37,4075
303051074,97,0,3,0,0,103,8,0,0,0,0,8,16,0,0,0,0,21,87,5,3,0,0,93,34,3,0,0,0,35,11,0,0,0,0,12,0,0,0,0,0,0,399,22,12,0,4,439,23,0,0,0,0,22,93,5,20,5,3,129,21,0,0,0,0,19,452,18,28,6,9,507,78,3,4,3,4,90,8079,319,288,78,77,8843
303051075,31,3,0,0,0,34,3,0,0,0,0,4,0,3,0,0,0,5,21,0,5,0,0,29,11,4,8,0,0,23,3,0,0,3,0,12,0,0,0,0,0,0,91,10,18,0,0,112,4,0,0,0,0,5,14,0,14,3,0,33,10,0,0,0,0,10,169,21,27,0,0,220,22,0,3,0,0,26,1984,170,248,50,15,2479
303051076,191,3,5,0,0,205,30,0,0,0,0,28,35,3,0,0,0,36,266,22,9,0,0,298,55,3,0,0,0,65,68,0,0,0,0,73,4,0,0,0,0,10,1063,85,25,9,10,1189,60,3,3,0,0,62,275,16,25,14,6,337,76,3,0,3,0,86,1232,95,75,13,15,1426,245,10,7,3,15,287,20944,1323,657,162,204,23288
303061077,22,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,18,12,9,0,0,35,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,4,4,0,0,22,6,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,64,7,21,0,0,96,3,0,0,0,0,3,454,100,130,22,13,720
303061078,5,0,7,0,0,12,3,0,0,0,0,3,4,0,4,0,0,4,13,3,3,0,0,25,7,0,4,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,55,3,10,0,0,77,6,0,3,0,0,3,11,3,11,3,0,30,3,0,0,0,0,4,113,29,38,8,0,189,14,4,0,0,0,19,1365,184,265,41,19,1870
303061079,36,0,0,0,0,42,3,0,0,0,0,3,12,0,0,0,0,12,23,0,3,0,0,25,10,3,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,73,5,6,0,0,86,3,0,0,0,0,4,38,11,13,0,0,63,4,0,0,0,0,7,212,53,23,13,0,299,13,3,3,0,0,18,1844,213,186,47,18,2313
303061080,57,4,3,0,0,62,0,0,3,0,0,7,4,0,0,0,0,3,26,3,7,0,0,33,11,5,0,0,0,11,6,0,3,0,0,8,0,0,3,0,0,5,62,8,8,0,0,83,6,0,3,0,0,11,35,11,12,3,0,59,5,0,0,0,0,5,239,60,53,23,0,384,15,0,0,0,3,21,2088,310,314,101,26,2842
304011081,36,0,0,0,0,41,4,0,0,0,0,3,12,0,3,0,0,10,56,3,8,0,0,67,11,3,0,0,0,14,3,0,0,0,0,6,0,0,0,0,0,0,110,16,16,6,0,151,12,0,5,0,0,17,46,3,21,4,0,74,8,0,0,0,0,11,112,10,8,9,0,144,13,4,0,0,0,20,2757,223,243,52,19,3288
304011082,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,16,3,5,0,0,25,5,3,3,0,0,8,5,0,3,0,0,11,0,0,0,0,0,0,30,6,7,0,0,45,3,0,3,0,0,8,12,0,4,0,0,22,4,0,0,0,0,6,27,5,4,4,0,43,3,0,0,0,0,3,737,102,144,26,3,1007
304011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,15,0,0,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,7,4,3,0,0,15,3,0,0,0,0,5,103,45,72,15,3,236
304011084,60,0,0,0,0,61,3,0,5,0,0,7,11,4,0,0,0,15,90,17,5,4,0,112,18,0,0,0,0,22,4,0,0,0,0,3,0,0,0,0,0,4,200,22,19,0,3,245,18,0,4,3,3,27,57,4,10,0,0,71,19,3,0,0,0,22,176,19,11,5,0,216,47,4,3,0,5,63,4101,408,289,66,43,4906
304011085,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,6,0,0,12,0,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,3,8,7,0,0,15,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,10,0,0,0,16,0,0,3,0,0,3,97,82,70,11,6,264
304021086,4,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,6,36,16,9,3,0,64,4,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,74,22,22,3,0,120,3,0,0,3,0,7,0,0,0,0,0,0,5,0,4,0,0,12,36,13,9,0,0,60,8,0,4,3,0,13,740,155,181,46,10,1136
304021087,22,0,0,0,0,22,0,0,0,0,0,0,8,0,0,0,0,8,41,15,4,3,0,68,15,5,0,0,0,18,3,0,0,0,0,6,0,0,0,0,0,0,85,22,17,7,0,131,8,4,0,0,0,11,5,0,0,0,0,10,10,3,0,0,0,10,104,11,9,3,0,124,11,3,0,0,0,20,1450,241,186,54,12,1943
304021088,16,0,3,0,0,20,3,4,0,0,0,9,0,3,0,0,0,3,28,14,19,4,0,60,6,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,45,17,21,3,0,87,3,7,0,0,0,8,4,0,0,0,0,11,0,0,0,0,0,5,56,12,11,0,0,78,9,0,0,0,0,10,858,215,226,40,11,1348
304021089,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,18,4,3,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,7,12,0,0,53,10,3,3,0,0,17,0,0,0,0,0,0,3,0,0,0,0,8,36,3,4,0,0,52,0,0,0,0,0,4,502,94,84,17,3,700
304021090,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,54,14,8,0,0,78,3,3,3,0,0,10,11,0,0,0,0,12,0,0,0,0,0,0,87,26,11,0,4,127,12,3,3,0,0,21,3,5,0,0,0,10,13,0,0,0,0,14,54,22,9,0,0,84,7,3,0,0,0,10,1352,272,221,30,14,1891
304021091,8,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,22,7,3,0,0,39,12,3,0,0,0,12,3,0,3,0,0,4,3,0,0,0,0,3,69,26,20,9,0,119,7,0,0,0,0,10,3,0,0,0,0,3,3,3,0,0,0,7,52,3,6,6,3,71,9,0,0,0,3,17,956,240,127,43,15,1380
304031092,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,16,3,8,0,0,27,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,38,18,10,0,0,65,6,3,0,0,0,11,9,0,8,0,0,19,6,0,0,0,0,6,62,9,12,3,0,90,12,3,0,0,0,17,967,206,202,33,14,1425
304031093,8,0,0,0,0,9,3,0,0,0,0,3,8,0,0,0,0,5,15,3,3,0,0,17,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,82,7,5,0,0,96,6,0,0,0,0,3,14,3,3,0,0,18,8,0,3,0,0,8,78,8,3,3,0,92,8,0,0,0,0,8,1459,85,131,15,13,1706
304031094,70,0,4,0,0,74,21,0,0,0,0,21,29,5,3,0,0,34,173,20,11,4,0,204,39,0,0,0,0,41,17,0,4,0,0,17,0,0,0,0,0,3,350,23,22,6,3,403,51,3,0,0,0,54,98,9,7,0,0,108,26,3,0,0,0,29,417,22,19,7,3,470,37,3,0,5,3,45,7466,416,346,79,46,8350
304031095,13,0,0,0,0,13,0,0,0,0,0,4,5,0,0,0,0,5,17,6,0,0,0,23,6,0,0,0,0,6,6,0,3,0,0,12,0,0,0,0,0,0,41,10,9,0,0,67,8,0,0,0,0,9,10,0,8,0,0,14,8,0,0,0,0,8,50,9,11,0,4,73,5,0,0,0,0,13,875,149,158,17,10,1204
304031096,75,0,0,0,0,74,36,0,0,0,0,36,67,0,0,0,0,67,163,6,3,4,0,177,71,0,3,0,0,74,23,0,3,0,0,28,9,0,0,0,0,9,602,5,7,0,3,627,178,5,4,0,0,184,115,0,3,0,0,125,28,3,0,0,0,34,872,17,12,3,10,914,62,0,0,3,0,67,9591,185,212,43,47,10080
304031097,22,0,0,0,0,22,4,0,0,0,0,4,9,0,0,0,0,10,37,4,3,0,0,44,15,0,7,0,0,24,8,0,0,0,0,8,0,0,0,0,0,0,88,7,8,0,0,112,14,0,0,0,0,13,15,0,0,3,0,21,12,0,0,0,0,14,99,9,21,0,0,126,13,0,0,0,0,18,1908,180,208,23,10,2331
304041098,46,5,0,0,0,49,3,0,0,0,0,4,13,0,0,0,0,17,63,3,0,0,0,65,11,0,0,0,0,11,10,0,3,0,0,11,0,0,0,0,0,0,355,12,16,3,3,388,34,0,5,0,0,41,9,0,3,0,0,16,13,0,0,0,0,13,186,5,7,0,3,204,43,0,5,0,3,49,7599,231,222,21,32,8103
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
304041100,32,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,3,18,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,56,5,5,0,0,68,4,0,0,0,0,6,4,0,3,0,0,10,8,0,0,0,0,6,51,3,3,0,0,54,11,0,0,0,0,11,1384,91,125,11,7,1628
304041101,21,0,0,0,0,21,4,0,0,0,0,9,0,0,0,0,0,0,25,4,0,0,0,33,9,0,0,0,0,5,9,0,0,3,0,6,0,0,0,0,0,0,132,8,11,3,3,149,14,0,0,0,0,18,14,4,5,0,0,24,3,0,0,0,0,5,96,6,6,0,0,109,23,0,3,0,0,28,2744,168,201,28,17,3167
304041102,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,29,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,585,8,7,0,6,607
304041103,18,0,0,0,0,22,4,0,0,0,0,3,4,0,0,0,0,4,31,7,11,0,0,54,4,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,105,27,38,3,0,173,6,0,4,0,0,12,3,0,0,0,0,3,5,0,3,0,0,10,81,11,21,3,0,115,9,0,4,3,0,21,1737,350,407,64,19,2571
304041104,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,23,6,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,58,5,6,0,0,74,5,0,3,0,0,7,6,0,0,0,0,7,6,0,0,0,0,7,58,3,10,0,0,67,5,0,5,0,0,13,1129,98,148,19,0,1397
305011105,1422,7,7,0,8,1444,223,7,0,0,0,229,389,3,5,0,0,398,1989,46,37,3,7,2077,612,12,8,0,0,626,282,12,13,3,3,312,52,3,3,3,0,63,6509,216,119,15,31,6891,704,14,19,0,0,740,637,25,17,3,3,687,451,10,11,0,0,468,7129,177,120,23,35,7489,645,22,24,10,40,735,116073,3082,2438,278,577,122442
305011106,214,4,6,0,0,228,40,3,0,0,0,46,58,0,0,0,0,63,398,8,7,0,0,415,101,3,6,0,0,111,74,0,3,3,0,82,9,0,3,0,0,10,1250,58,29,0,4,1342,131,5,0,0,0,142,124,9,15,7,3,156,84,6,0,0,0,86,1231,65,41,11,11,1359,115,10,8,4,12,137,20239,1003,541,100,110,21994
305011107,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,3,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,10,4,13,0,0,26,7,0,4,0,0,7,9,0,0,0,0,7,0,0,0,0,0,4,42,7,13,0,0,64,3,3,4,0,0,11,330,85,134,21,6,581
305011108,97,0,0,0,0,95,5,0,5,0,0,10,7,0,0,0,0,10,23,0,3,0,0,34,7,0,3,0,0,7,20,0,4,0,0,21,0,0,0,0,0,0,108,12,4,3,0,129,6,0,0,0,0,9,17,4,4,0,0,23,9,0,0,0,0,9,205,16,21,4,3,245,16,0,0,0,0,19,2108,279,210,40,17,2650
305011109,46,0,3,0,0,47,5,0,0,0,0,3,6,0,3,0,0,9,42,3,3,0,0,47,9,0,0,0,0,7,26,3,4,0,0,35,0,0,0,0,0,3,142,26,21,3,0,193,27,3,3,0,0,37,7,3,5,0,0,16,13,0,0,0,0,13,315,21,30,4,8,376,31,4,3,0,3,34,3020,430,396,68,25,3938
305011110,463,7,3,0,0,473,50,3,4,0,0,56,59,0,3,0,3,61,392,5,0,0,4,405,113,3,3,0,0,117,65,0,4,0,0,70,19,4,0,0,0,25,1691,38,23,8,9,1768,180,10,0,0,0,190,157,6,10,0,0,168,94,0,0,0,0,100,1578,42,37,3,18,1678,198,6,5,3,5,222,26217,645,455,80,152,27550
305011111,216,5,0,0,0,221,20,7,0,0,0,26,40,0,0,0,0,40,203,9,3,0,0,212,43,0,0,0,0,41,25,0,0,0,0,27,3,0,0,0,0,3,718,47,38,4,0,808,75,7,3,0,0,88,50,0,3,0,0,58,50,0,3,0,0,51,636,52,33,8,6,734,75,4,9,0,0,91,11101,833,509,59,50,12551
305011112,48,3,4,0,0,51,14,3,0,0,0,16,21,0,0,0,0,22,89,7,0,0,0,98,35,0,0,0,0,38,32,0,3,0,0,41,4,0,0,0,0,8,330,36,25,3,3,404,57,8,3,0,0,70,72,15,4,3,0,90,18,5,0,0,0,22,386,50,39,4,4,488,46,4,0,0,5,50,6137,604,412,70,47,7270
305021113,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,4,3,0,39,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,14,11,3,0,0,32,3,0,0,0,0,7,613,103,101,17,4,840
305021114,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,17,3,0,0,0,24,3,4,0,0,0,5,19,0,0,0,0,20,0,0,0,0,0,0,100,21,19,3,0,140,4,0,0,0,0,7,11,0,0,3,0,12,5,0,0,0,0,4,120,16,13,0,0,147,6,0,0,0,0,13,1643,295,180,48,9,2176
305021115,16,0,4,0,0,22,4,0,0,0,0,4,3,0,0,0,0,3,34,4,4,0,0,43,11,0,3,0,0,19,18,3,0,0,0,21,0,0,0,0,0,0,157,19,7,0,0,191,17,3,3,0,0,21,14,0,0,0,0,21,5,0,0,0,0,4,144,6,22,5,0,181,20,5,4,0,0,30,2635,324,181,42,23,3197
305021116,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,9,0,3,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,54,11,11,3,0,79,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,5,48,12,3,0,0,61,3,3,3,0,0,6,705,159,129,21,6,1021
305021117,81,0,0,0,0,81,8,0,0,0,0,11,6,0,0,0,0,5,63,9,3,0,0,71,23,0,3,0,0,24,25,0,8,0,0,34,0,0,0,0,0,0,264,40,17,3,3,327,15,3,0,0,0,13,114,3,8,0,0,126,13,3,0,0,0,16,340,21,13,3,7,381,45,3,0,0,0,53,5295,471,343,60,39,6207
305021118,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,5,13,3,0,0,0,13,0,0,0,0,0,0,24,15,8,3,0,50,3,0,0,0,0,3,0,3,4,0,0,8,3,0,0,0,0,4,40,4,3,0,0,51,0,0,0,0,0,0,532,162,141,23,5,852
