SA2_MAINCODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
801031114,0,12,14,0,0,0,0,14,0,0,0,0,0,0,91,0,0,0,0,93,15,0,0,0,0,15,23,0,0,0,0,24,0,0,0,0,0,0,111,3,0,0,0,112,14,0,0,0,3,14,2541,18,22,0,11,2595,4187,62,54,0,4,4310,15,0,0,0,0,15,95,8,3,0,0,105,12,0,0,0,0,11,3,0,0,0,0,3,14,0,0,0,0,14,15,0,0,0,0,15,13,0,3,0,0,17,7,0,0,0,0,7,25,0,0,0,0,25,178,0,0,0,3,179,13,0,0,0,0,13,12,0,0,0,0,12,5,0,0,0,0,5,19,0,0,0,0,15,12,0,0,0,0,12,6,0,0,0,0,6,32,0,0,0,0,32,3,0,0,0,0,3,42,3,0,0,0,39,4,0,0,0,0,4,6,0,0,0,0,8,88,0,0,0,0,88,41,0,0,0,0,44
801031115,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,25,0,3,0,0,30,0,0,0,0,0,0,522,11,9,0,0,541,972,35,13,7,3,1028,8,0,0,0,0,8,19,0,0,0,0,21,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,17,0,0,0,0,22,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,21,0,0,0,0,20,4,0,0,0,0,4
801041034,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,3,0,0,18,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,270,7,28,3,3,312,302,26,44,0,0,372,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,0,0,0,0,3
801041035,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,4,0,9,0,0,17,0,0,0,0,0,0,117,8,42,3,3,171,129,16,27,4,0,181,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,16,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,4,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,0,6,0,0,15
801041036,0,5,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,17,0,0,0,0,0,3,194,16,17,9,0,231,248,34,29,4,4,320,0,0,0,0,0,0,13,3,3,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,6,4,0,0,36,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,0,0,8
801041037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,0,0,0,0,0,0,147,16,21,5,0,187,163,19,22,8,0,218,0,0,0,0,0,3,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,3,0,0,39,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,8
801041038,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,7,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,10,4,0,0,0,0,4,138,28,17,4,0,189,159,34,26,3,4,221,3,0,0,0,0,3,8,3,3,3,0,14,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,6,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,5
801041039,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,3,0,0,10,0,0,0,0,0,0,154,6,22,5,0,189,192,22,22,3,0,242,0,0,0,0,0,0,8,0,3,3,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,3,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
801041040,0,23,9,0,0,0,0,9,0,0,0,0,0,0,64,0,0,0,0,64,10,0,0,0,0,7,29,4,3,3,0,42,3,0,0,0,0,3,116,6,4,0,0,129,19,0,0,0,0,22,1956,64,40,12,4,2087,2336,103,52,4,11,2508,4,0,0,0,0,4,108,11,9,3,0,131,9,0,0,0,0,11,3,0,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,3,10,0,0,0,0,13,3,0,0,0,0,3,20,4,0,0,0,28,205,10,3,4,0,221,18,0,0,0,0,16,6,3,0,0,0,15,3,0,0,0,0,3,7,3,0,0,0,13,13,3,0,0,0,12,12,0,0,0,0,12,54,11,10,3,3,77,0,0,0,0,0,0,21,0,3,0,0,20,0,0,0,0,0,0,3,3,0,0,0,3,42,3,4,0,0,49,32,0,0,0,0,33
801041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,77,3,8,3,0,88,108,16,10,6,0,137,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041044,0,6,3,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,22,0,0,0,0,0,0,304,14,37,8,0,371,395,21,33,12,3,460,3,0,0,0,0,3,14,0,3,3,0,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,14,4,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,7,3,0,0,20,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,3,0,5,0,0,6
801041045,0,15,9,0,0,0,0,11,0,0,0,0,0,0,51,8,0,3,0,60,25,0,0,0,0,21,18,0,0,0,0,20,7,0,0,0,0,7,92,6,3,0,3,101,18,0,0,0,0,17,1596,87,31,14,20,1745,3742,310,100,25,39,4218,15,0,0,0,0,16,91,6,6,3,0,114,16,0,3,0,0,23,5,0,0,0,0,5,15,0,0,0,0,13,6,3,0,0,0,9,28,0,6,0,0,34,8,0,0,0,0,12,16,0,0,0,0,16,99,5,10,0,0,114,17,0,0,0,0,16,8,0,0,0,0,7,3,0,0,0,0,3,14,0,0,0,0,14,9,3,3,0,0,18,8,0,0,0,0,8,38,9,0,0,0,47,6,0,0,0,0,6,19,0,0,0,0,19,0,0,0,0,0,0,7,0,0,0,0,7,98,9,0,0,0,105,15,0,0,0,0,21
801041046,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,187,19,56,7,3,277,192,40,89,7,4,335,0,0,0,0,0,0,5,0,9,0,0,11,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,18,4,3,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,17,3,4,4,0,0,13
801041047,0,11,3,0,0,0,0,3,0,0,0,0,0,0,24,3,6,0,0,33,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,22,3,3,0,0,27,6,0,0,0,0,6,580,36,46,12,0,677,682,71,62,9,3,832,3,0,0,0,0,3,19,3,3,0,0,25,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,22,4,0,0,0,23,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,20,3,0,0,0,0,3
801041048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,5,3,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,117,12,22,8,3,167,131,28,37,7,3,200,0,0,0,0,0,0,5,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
801041116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,22,39,11,4,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051049,0,15,11,0,0,0,0,11,0,0,0,0,0,0,100,0,0,0,0,100,29,0,0,0,0,29,12,0,0,0,0,12,3,0,0,0,0,3,111,0,0,0,3,116,6,0,0,0,0,6,1693,5,13,0,12,1722,2304,36,31,3,13,2381,10,0,0,0,0,10,124,0,0,0,0,128,16,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,32,0,0,0,0,32,3,0,0,0,0,3,20,0,0,0,0,20,76,3,0,0,0,80,30,0,0,0,0,30,17,0,0,0,0,17,3,0,0,0,0,3,7,0,0,0,0,7,12,0,0,0,0,16,16,0,0,0,0,16,20,0,0,0,0,20,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,18,0,0,0,0,18,84,0,0,0,0,84,18,0,0,0,0,18
801051050,0,9,3,0,0,0,0,3,0,0,0,0,0,0,11,0,3,0,0,23,8,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,41,0,0,0,0,47,4,0,0,0,0,3,410,27,56,3,3,506,478,48,71,8,3,603,0,0,0,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,27,3,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,7,0,0,0,16,3,0,0,0,0,3
801051051,0,12,9,0,0,0,0,12,0,0,0,0,0,0,73,3,0,0,0,72,25,0,4,0,0,29,16,0,0,0,0,16,0,0,0,0,0,0,121,3,4,0,0,134,11,0,0,0,0,12,1823,55,49,8,12,1951,2743,171,96,8,15,3036,15,0,0,0,0,15,86,9,5,0,0,91,5,0,0,0,0,10,8,0,0,0,0,11,15,0,0,0,0,15,11,0,0,0,0,11,22,0,0,0,0,22,3,4,0,0,0,9,20,3,0,0,0,21,125,4,6,0,0,134,16,0,0,0,0,16,10,0,0,0,0,11,3,0,0,0,0,3,10,0,0,0,0,10,25,0,4,0,0,31,7,0,0,0,0,10,29,0,3,0,0,28,0,0,0,0,0,0,32,0,0,0,0,32,3,0,0,0,0,3,7,0,0,0,0,7,76,3,0,0,0,80,20,0,0,0,0,19
801051053,0,172,95,3,5,0,0,105,18,0,0,0,0,18,630,10,12,0,0,650,117,3,0,0,0,126,194,3,9,0,0,202,16,0,0,0,0,17,865,13,7,0,7,893,105,0,0,3,0,108,17960,193,142,23,66,18387,23611,447,296,32,83,24469,147,3,0,0,0,151,912,36,10,3,3,970,48,0,0,0,0,52,20,0,0,0,0,23,120,3,5,0,0,122,46,4,0,0,0,52,127,0,0,0,0,123,28,0,0,0,0,31,172,4,4,0,0,183,1165,33,3,0,3,1208,110,0,3,0,0,115,51,0,0,0,0,55,20,4,0,0,0,18,55,0,0,0,0,57,99,11,6,0,0,116,45,0,0,0,0,50,178,13,12,0,5,208,18,0,0,0,0,22,299,7,3,0,0,307,12,0,0,0,0,12,45,0,0,0,0,51,461,17,3,0,0,484,156,3,0,0,0,167
801051054,0,9,9,0,0,0,0,11,0,0,0,0,0,0,48,0,3,0,0,53,10,3,4,0,0,14,25,3,9,0,3,38,0,0,0,0,0,0,97,0,0,3,3,106,12,0,0,0,0,16,1560,34,49,12,9,1668,2019,67,46,4,13,2156,8,0,0,0,0,11,122,14,3,0,0,143,4,4,0,0,0,9,4,0,0,0,0,4,9,0,0,0,0,9,7,0,0,0,0,7,17,0,0,0,0,15,3,3,0,0,0,5,19,0,0,0,0,25,84,0,0,0,0,87,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,8,3,4,0,0,19,9,0,0,0,0,10,25,0,0,3,0,31,0,0,0,0,0,0,13,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,41,0,3,0,0,42,18,0,0,0,0,17
801051055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,83,0,22,4,0,113,104,25,29,5,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
