SA2_MAINCODE_2016,HQ_NNI_Mng,HQ_NNI_Pro,HQ_NNI_TecTW,HQ_NNI_CoPSW,HQ_NNI_ClAW,HQ_NNI_SWks,HQ_NNI_MaOpDv,HQ_NNI_Lab,HQ_NNI_IDNS,HQ_NNI_Tot,HQ_1_149_Mng,HQ_1_149_Pro,HQ_1_149_TecTW,HQ_1_149_CoPSW,HQ_1_149_ClAW,HQ_1_149_SWks,HQ_1_149_MaOpDv,HQ_1_149_Lab,HQ_1_149_IDNS,HQ_1_149_Tot,HQ_150_299_Mng,HQ_150_299_Pro,HQ_150_299_TecTW,HQ_150_299_CoPSW,HQ_150_299_ClAW,HQ_150_299_SWks,HQ_150_299_MaOpDv,HQ_150_299_Lab,HQ_150_299_IDNS,HQ_150_299_Tot,HQ_300_399_Mng,HQ_300_399_Pro,HQ_300_399_TecTW,HQ_300_399_CoPSW,HQ_300_399_ClAW,HQ_300_399_SWks,HQ_300_399_MaOpDv,HQ_300_399_Lab,HQ_300_399_IDNS,HQ_300_399_Tot,HQ_400_499_Mng,HQ_400_499_Pro,HQ_400_499_TecTW,HQ_400_499_CoPSW,HQ_400_499_ClAW,HQ_400_499_SWks,HQ_400_499_MaOpDv,HQ_400_499_Lab,HQ_400_499_IDNS,HQ_400_499_Tot,HQ_500_649_Mng,HQ_500_649_Pro,HQ_500_649_TecTW,HQ_500_649_CoPSW,HQ_500_649_ClAW,HQ_500_649_SWks,HQ_500_649_MaOpDv,HQ_500_649_Lab,HQ_500_649_IDNS,HQ_500_649_Tot,HQ_650_799_Mng,HQ_650_799_Pro,HQ_650_799_TecTW,HQ_650_799_CoPSW,HQ_650_799_ClAW,HQ_650_799_SWks,HQ_650_799_MaOpDv,HQ_650_799_Lab,HQ_650_799_IDNS,HQ_650_799_Tot,HQ_800_999_Mng,HQ_800_999_Pro,HQ_800_999_TecTW,HQ_800_999_CoPSW,HQ_800_999_ClAW,HQ_800_999_SWks,HQ_800_999_MaOpDv,HQ_800_999_Lab,HQ_800_999_IDNS,HQ_800_999_Tot,HQ_1000_1249_Mng,HQ_1000_1249_Pro,HQ_1000_1249_TecTW,HQ_1000_1249_CoPSW,HQ_1000_1249_ClAW,HQ_1000_1249_SWks,HQ_1000_1249_MaOpDv,HQ_1000_1249_Lab,HQ_1000_1249_IDNS,HQ_1000_1249_Tot,HQ_1250_1499_Mng,HQ_1250_1499_Pro,HQ_1250_1499_TecTW,HQ_1250_1499_CoPSW,HQ_1250_1499_ClAW,HQ_1250_1499_SWks,HQ_1250_1499_MaOpDv,HQ_1250_1499_Lab,HQ_1250_1499_IDNS,HQ_1250_1499_Tot,HQ_1500_1749_Mng,HQ_1500_1749_Pro,HQ_1500_1749_TecTW,HQ_1500_1749_CoPSW,HQ_1500_1749_ClAW,HQ_1500_1749_SWks,HQ_1500_1749_MaOpDv,HQ_1500_1749_Lab,HQ_1500_1749_IDNS,HQ_1500_1749_Tot,HQ_1750_1999_Mng,HQ_1750_1999_Pro,HQ_1750_1999_TecTW,HQ_1750_1999_CoPSW,HQ_1750_1999_ClAW,HQ_1750_1999_SWks,HQ_1750_1999_MaOpDv,HQ_1750_1999_Lab,HQ_1750_1999_IDNS,HQ_1750_1999_Tot,HQ_2000_2999_Mng,HQ_2000_2999_Pro,HQ_2000_2999_TecTW,HQ_2000_2999_CoPSW,HQ_2000_2999_ClAW,HQ_2000_2999_SWks,HQ_2000_2999_MaOpDv,HQ_2000_2999_Lab,HQ_2000_2999_IDNS,HQ_2000_2999_Tot,HQ_3000mo_Mng,HQ_3000mo_Pro,HQ_3000mo_TecTW,HQ_3000mo_CoPSW,HQ_3000mo_ClAW,HQ_3000mo_SWks,HQ_3000mo_MaOpDv,HQ_3000mo_Lab,HQ_3000mo_IDNS,HQ_3000mo_Tot,HQ_PINS_Mng,HQ_PINS_Pro,HQ_PINS_TecTW,HQ_PINS_CoPSW,HQ_PINS_ClAW,HQ_PINS_SWks,HQ_PINS_MaOpDv,HQ_PINS_Lab,HQ_PINS_IDNS,HQ_PINS_Tot,HQ_Tot_Mng,HQ_Tot_Pro,HQ_Tot_TecTW,HQ_Tot_CoPSW,HQ_Tot_ClAW,HQ_Tot_SWks,HQ_Tot_MaOpDv,HQ_Tot_Lab,HQ_Tot_IDNS,HQ_Tot_Tot,CL_nfd_NNI_Mng,CL_nfd_NNI_Pro,CL_nfd_NNI_TecTW,CL_nfd_NNI_CoPSW,CL_nfd_NNI_ClAW,CL_nfd_NNI_SWks,CL_nfd_NNI_MaOpDv,CL_nfd_NNI_Lab,CL_nfd_NNI_IDNS,CL_nfd_NNI_Tot,CL_nfd_1_149_Mng,CL_nfd_1_149_Pro,CL_nfd_1_149_TecTW,CL_nfd_1_149_CoPSW,CL_nfd_1_149_ClAW,CL_nfd_1_149_SWks,CL_nfd_1_149_MaOpDv,CL_nfd_1_149_Lab,CL_nfd_1_149_IDNS,CL_nfd_1_149_Tot,CL_nfd_150_299_Mng,CL_nfd_150_299_Pro,CL_nfd_150_299_TecTW,CL_nfd_150_299_CoPSW,CL_nfd_150_299_ClAW,CL_nfd_150_299_SWks,CL_nfd_150_299_MaOpDv,CL_nfd_150_299_Lab,CL_nfd_150_299_IDNS,CL_nfd_150_299_Tot,CL_nfd_300_399_Mng,CL_nfd_300_399_Pro,CL_nfd_300_399_TecTW,CL_nfd_300_399_CoPSW,CL_nfd_300_399_ClAW,CL_nfd_300_399_SWks,CL_nfd_300_399_MaOpDv,CL_nfd_300_399_Lab,CL_nfd_300_399_IDNS,CL_nfd_300_399_Tot
213051363,7,0,0,0,4,4,0,4,0,22,0,3,0,5,10,3,0,9,0,30,3,11,9,13,7,16,10,14,6,79,12,7,4,8,14,15,21,13,3,99,9,13,4,13,18,16,16,21,3,109,15,22,10,30,42,20,55,32,3,223,21,48,23,39,79,20,113,46,8,393,53,106,47,28,134,38,199,69,7,680,104,158,90,38,163,33,189,80,9,853,91,186,56,12,87,25,92,37,7,593,139,162,45,13,56,22,54,13,8,519,117,140,35,10,38,20,18,3,6,378,318,183,33,3,40,18,10,7,4,613,220,61,9,0,19,9,3,3,3,326,9,9,5,3,12,3,4,5,10,56,1102,1119,366,206,703,258,781,360,75,4970,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,3,0,0,6
213051365,3,4,0,0,5,3,0,0,0,19,3,11,0,12,5,0,0,3,0,38,0,16,3,43,8,11,5,3,0,87,9,18,4,35,7,19,12,6,0,108,4,28,6,44,8,14,17,10,0,134,3,34,3,59,16,12,15,5,0,159,13,52,10,69,22,16,12,13,0,210,20,71,17,74,21,15,10,13,3,246,22,164,18,33,22,13,14,3,5,292,20,145,7,12,14,11,3,0,0,216,8,118,3,12,13,5,0,3,0,162,17,91,0,9,5,0,0,0,0,129,28,63,0,8,5,4,0,0,3,110,21,26,3,0,6,3,0,0,0,55,3,6,0,4,0,3,0,0,0,19,175,842,86,424,155,137,95,60,25,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,3,0,0,0,0,0,6
213051366,3,3,0,0,0,0,0,0,0,12,0,6,5,9,0,3,3,3,0,31,0,6,5,24,5,13,12,4,3,73,8,9,5,28,4,3,17,9,3,94,8,16,8,34,7,6,33,4,0,104,13,27,3,37,11,11,51,17,0,175,10,29,12,57,45,15,75,32,0,275,26,49,22,39,66,9,122,38,7,376,32,136,30,43,60,18,100,19,5,430,36,124,24,42,24,16,59,12,3,337,40,166,4,12,22,5,21,0,0,286,36,90,9,10,15,7,3,0,0,172,88,83,10,11,11,9,3,0,0,220,58,23,0,0,4,3,0,0,0,97,3,4,3,4,3,3,3,0,0,28,375,781,124,356,281,114,506,137,23,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,9
213051368,3,10,0,5,0,0,0,0,3,22,0,13,3,6,0,3,0,3,0,32,6,22,0,28,21,12,0,13,3,107,7,32,3,31,20,24,3,20,0,134,5,47,12,42,23,23,3,18,0,166,11,106,25,54,31,30,4,10,0,274,18,154,34,62,71,29,12,9,5,398,47,235,56,70,97,22,10,10,4,551,40,352,49,64,87,17,7,11,12,650,28,379,32,57,42,15,0,10,4,564,60,297,32,36,31,8,4,0,5,483,48,253,7,30,22,6,0,4,6,369,94,217,11,23,19,8,3,0,3,373,38,113,0,3,9,6,0,0,0,172,3,14,0,5,4,4,0,0,3,38,420,2235,270,507,468,204,51,114,57,4322,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,7,0,0,0,0,0,6,0,0,0,3,0,4,0,4,0,19
213051369,0,6,0,0,0,0,0,0,0,9,0,10,3,6,5,0,3,0,0,24,0,4,3,9,3,3,0,3,0,26,0,6,5,14,13,4,0,0,0,44,3,10,3,18,0,6,3,0,0,44,3,19,6,31,3,6,3,6,0,75,3,22,4,26,6,3,4,0,0,71,19,36,10,22,3,7,3,0,0,102,15,69,3,9,19,7,4,3,0,127,7,80,3,15,0,0,0,0,0,105,8,58,3,3,3,4,0,0,0,81,6,39,0,4,3,0,0,0,0,56,12,21,4,0,0,4,0,0,0,45,4,15,0,3,0,0,0,0,0,29,0,5,0,3,0,0,0,0,0,7,90,409,42,160,64,39,28,15,3,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6
213051464,0,7,0,0,0,0,0,0,0,9,3,5,0,3,0,3,0,0,0,23,7,10,0,9,3,3,0,0,0,28,3,13,3,5,5,4,0,3,0,39,0,4,3,3,6,3,3,0,0,22,9,13,0,13,6,3,0,3,0,42,7,11,8,28,7,0,0,5,0,63,12,16,4,23,8,0,4,3,0,73,13,34,3,7,5,4,0,0,0,64,19,15,3,0,7,3,0,0,0,42,9,37,0,6,9,0,0,0,0,55,4,18,0,0,0,0,0,0,0,28,10,18,3,0,0,0,0,0,0,36,8,13,0,0,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,99,211,29,96,56,34,8,14,10,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
213051465,13,3,0,0,3,3,0,3,0,25,6,13,0,10,3,7,0,6,0,46,5,26,4,16,3,18,0,6,0,88,3,25,9,30,15,27,3,19,0,127,6,22,5,44,17,36,3,12,0,145,14,51,14,50,23,33,7,6,4,201,17,61,25,65,22,44,5,3,3,234,43,100,23,68,26,29,6,6,5,304,49,163,26,36,46,31,5,4,4,360,39,157,5,20,17,10,0,5,0,252,32,123,3,20,14,9,0,4,0,208,27,90,8,7,8,5,0,0,0,137,53,84,3,13,10,10,3,3,0,184,26,48,0,6,0,7,0,0,0,84,3,8,3,4,7,3,0,0,0,25,333,967,132,389,222,256,36,78,27,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,3,0,8,0,4,0,4,0,0,0,0,0,12
213051466,4,3,4,0,0,0,0,0,0,14,0,6,3,0,3,0,0,0,0,14,3,7,0,11,4,0,0,0,0,29,4,13,5,15,7,11,0,3,0,53,4,7,3,13,3,4,0,0,0,40,0,5,6,20,3,6,0,0,3,51,4,11,6,24,8,3,8,0,0,69,4,25,3,23,0,3,4,0,0,74,5,62,10,10,7,5,0,3,0,103,11,37,3,7,3,0,0,0,0,68,13,30,0,0,0,3,0,0,0,49,0,21,0,0,3,0,0,0,0,26,17,22,3,0,0,0,0,0,0,49,3,19,0,0,0,3,0,0,0,32,0,3,0,0,0,0,0,0,0,7,79,272,49,127,47,42,16,21,7,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213051467,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,13,0,14,5,16,7,4,0,0,0,37,3,6,0,5,3,9,3,6,0,39,0,14,4,14,3,5,3,0,0,52,4,10,6,28,9,0,0,8,0,76,6,25,5,18,8,3,3,6,0,81,7,61,3,21,15,7,0,3,0,125,8,95,3,15,11,4,6,0,0,148,5,78,6,5,6,0,0,0,0,101,5,77,0,4,6,3,0,3,0,99,7,63,4,3,4,0,0,0,0,84,17,35,0,3,8,0,0,0,0,67,13,41,0,0,0,0,0,0,0,52,0,4,0,0,3,0,0,0,0,10,89,526,47,148,87,41,20,30,5,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
213051468,0,3,0,0,0,0,0,0,0,6,0,3,0,8,3,0,0,0,0,14,0,6,0,4,5,4,0,0,0,16,3,4,0,8,0,4,0,0,0,22,0,8,0,7,3,0,0,0,0,23,0,4,0,8,5,3,0,0,0,29,3,13,3,26,4,0,0,3,0,46,4,9,5,24,8,4,0,0,4,54,5,19,3,3,7,0,0,0,0,44,10,16,3,6,3,0,0,0,0,36,9,24,0,0,3,3,0,0,0,39,6,19,0,3,0,0,0,0,0,30,16,18,4,0,0,3,0,0,0,38,10,7,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,3,5,62,154,27,92,43,25,7,5,3,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
214011370,3,5,3,0,8,0,0,0,0,19,4,4,4,6,9,4,4,5,0,37,7,17,6,14,10,18,0,11,0,86,8,21,8,15,12,18,3,8,4,102,4,19,3,27,15,24,4,9,0,118,13,31,20,47,33,17,10,25,0,199,16,45,20,72,59,24,19,40,3,298,48,93,36,59,77,25,31,23,5,393,66,121,37,23,70,32,19,21,3,395,68,104,33,15,37,13,5,9,3,291,51,126,16,16,20,14,7,0,3,248,52,83,10,9,8,7,0,0,4,173,85,74,4,4,16,14,4,4,0,196,52,39,0,0,3,8,0,0,0,105,11,10,0,7,3,3,0,3,4,41,496,803,200,323,381,203,109,156,29,2696,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,4,0,3,0,13,0,0,3,0,3,0,0,0,3,11
214011371,5,6,0,6,0,3,0,0,0,23,0,17,0,23,9,8,0,6,0,59,5,32,3,36,19,25,3,9,3,142,16,39,9,34,25,34,0,15,0,165,11,62,9,46,29,30,3,11,0,198,26,126,26,87,72,33,7,22,0,406,29,200,28,97,78,56,8,14,6,522,54,367,42,125,109,43,9,11,3,760,83,635,33,118,140,17,5,5,7,1047,59,529,31,105,84,16,3,3,8,834,78,528,15,59,53,12,3,3,8,769,94,304,11,33,23,6,0,7,8,482,137,352,17,39,27,14,0,5,3,583,121,267,7,3,10,3,0,0,3,416,15,37,3,6,8,0,0,0,7,80,732,3505,243,830,690,284,38,113,51,6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,3,0,0,0,15,0,0,0,0,3,5,0,0,0,13
214011372,0,3,0,0,4,0,0,0,0,6,0,7,0,9,0,6,3,3,0,25,3,10,3,14,3,12,0,3,0,60,7,15,0,19,7,27,0,7,3,89,5,23,8,9,4,19,0,4,0,83,16,43,3,30,12,18,3,8,0,133,15,45,14,33,13,12,8,8,0,145,18,69,15,36,12,9,0,4,3,170,17,104,10,18,10,4,9,0,4,176,16,105,9,13,0,4,0,0,0,149,12,94,4,10,3,0,0,0,3,128,9,69,3,0,0,0,0,0,0,86,20,42,3,0,6,0,0,0,0,73,9,23,0,0,0,0,0,0,0,34,0,4,0,0,0,0,0,0,0,15,147,667,73,202,75,119,21,46,15,1371,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
214011373,0,6,0,3,3,0,0,0,0,17,3,7,3,3,4,0,0,0,0,24,5,16,0,7,3,3,0,4,0,39,0,17,3,11,4,10,0,0,0,50,6,13,4,11,10,4,0,3,0,52,11,41,3,23,6,4,0,6,0,100,3,43,8,41,10,6,0,3,0,112,8,58,7,28,11,3,0,3,0,126,12,109,0,12,6,3,0,0,0,146,9,94,0,9,6,0,0,3,0,124,12,81,4,6,6,3,0,0,0,114,4,74,6,0,0,0,0,0,0,91,19,36,5,3,3,0,0,0,0,71,14,25,3,0,4,0,0,0,0,48,0,3,0,0,0,0,0,0,4,9,114,631,44,168,87,40,6,24,7,1125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,8,0,0,0,0,0,6
214011374,0,3,0,0,0,0,0,0,0,9,0,4,0,3,0,0,0,3,0,22,3,15,3,15,4,3,0,7,3,52,5,18,3,11,7,9,0,3,3,55,4,18,5,19,7,6,0,0,0,66,9,32,5,35,21,10,0,4,0,120,7,59,12,46,17,7,3,6,0,155,17,84,14,34,25,5,0,7,3,190,13,119,20,13,14,5,0,5,0,188,15,112,5,7,13,0,0,0,0,163,14,111,6,13,7,0,0,0,0,150,10,115,5,7,0,0,0,0,0,140,25,60,4,4,5,5,0,0,0,112,16,38,0,0,3,0,0,0,0,60,0,10,0,4,0,0,0,0,0,16,147,804,93,210,127,61,13,33,10,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
214011375,3,7,0,0,0,0,0,0,0,13,0,5,3,3,3,4,0,0,0,23,4,10,7,11,9,6,0,11,0,56,8,19,0,15,8,3,8,7,0,58,4,14,12,14,12,12,6,8,0,86,7,39,12,27,23,11,5,9,0,127,19,42,12,19,34,15,14,10,0,171,17,49,19,23,41,16,14,10,0,199,30,66,31,25,31,11,7,9,4,215,27,67,22,14,11,7,5,4,3,161,36,70,11,10,12,3,3,0,0,146,31,43,7,10,8,3,0,0,0,96,53,30,3,8,4,5,0,0,0,113,33,18,0,10,0,3,0,0,3,66,0,7,0,0,6,0,0,0,3,24,273,491,140,191,207,94,73,66,18,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,4,0,0,0,7
214011376,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,3,0,0,0,9,0,7,0,0,3,0,0,3,0,16,3,9,3,0,3,3,0,0,0,24,0,6,3,3,11,0,0,4,0,31,3,5,4,3,4,0,0,3,0,29,6,11,0,8,6,0,0,5,0,41,0,15,4,7,4,0,0,0,0,33,20,22,3,0,10,0,0,0,0,59,6,12,0,0,3,0,0,0,0,27,7,21,0,0,0,0,0,0,3,37,5,13,0,0,0,0,0,0,0,21,9,17,0,0,0,0,0,0,0,30,7,15,0,0,0,0,0,0,0,26,0,3,0,3,3,0,0,0,0,11,85,153,26,29,60,18,5,19,3,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
214021377,3,3,0,0,0,3,0,0,0,14,4,5,0,3,0,3,0,0,0,13,0,10,3,12,7,3,0,0,0,41,8,5,0,13,4,3,0,0,0,41,3,5,3,10,3,10,3,8,0,44,5,17,11,18,8,11,0,9,0,81,9,25,14,23,7,0,0,8,0,90,4,34,15,15,15,10,0,6,0,107,16,65,7,14,14,5,0,3,0,121,17,54,10,4,6,0,0,0,0,91,14,52,3,3,4,4,0,0,0,79,14,34,0,4,0,3,0,0,0,62,22,21,3,0,3,0,0,0,0,53,10,6,0,0,0,0,0,0,0,21,3,11,3,3,0,0,0,0,0,22,141,341,62,121,93,50,13,38,10,865,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7
214021378,10,4,0,0,0,0,0,0,0,10,0,9,3,9,0,4,0,5,0,25,5,3,0,12,6,0,0,5,0,29,9,5,4,5,6,3,0,3,0,47,3,15,0,10,5,5,0,3,0,48,12,23,6,14,14,3,0,18,0,90,27,20,9,17,5,6,0,11,0,94,31,31,15,12,8,3,0,16,0,125,35,41,7,12,10,7,0,9,0,127,32,44,11,10,5,4,4,3,3,110,17,22,4,3,7,0,0,3,0,66,19,18,4,0,0,0,3,0,3,43,27,29,9,0,3,9,0,0,0,73,39,24,0,0,3,0,0,0,0,72,7,3,0,0,0,0,0,0,0,14,264,277,77,105,81,52,13,92,13,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
214021379,3,3,0,0,0,0,0,0,0,9,3,11,3,8,0,0,0,0,0,29,3,11,3,23,3,13,4,3,0,65,10,11,14,14,7,14,0,7,0,73,4,18,7,27,11,13,3,7,0,75,10,35,12,43,29,20,3,3,3,152,21,53,19,55,24,12,4,7,3,191,19,74,39,49,15,4,3,3,3,213,29,116,24,41,25,7,7,4,0,258,40,114,19,32,27,11,6,3,4,255,40,128,26,35,19,8,12,9,0,267,46,102,31,26,9,3,16,8,0,235,86,104,34,12,19,4,8,12,6,275,48,49,13,0,6,3,0,3,0,120,6,14,4,4,0,0,0,0,0,30,374,842,246,349,193,94,70,65,27,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,0,0,0,3,4,3,0,3,0,16
214021380,7,12,0,3,3,0,0,0,3,24,3,12,3,15,3,8,0,6,0,55,8,38,10,44,20,30,4,5,0,158,16,35,7,42,22,33,3,17,0,176,16,40,15,54,40,42,4,15,0,222,16,113,30,77,65,45,9,20,4,376,22,143,35,92,66,42,5,22,3,432,58,212,41,100,84,42,8,9,3,555,61,321,41,73,73,26,5,7,4,610,45,298,23,39,37,23,3,0,0,482,54,250,12,23,20,14,0,0,0,382,40,171,7,16,13,3,0,0,0,252,86,157,13,15,22,12,0,0,0,309,49,136,0,3,12,9,0,0,0,206,4,26,0,7,3,8,0,3,4,63,482,1978,237,596,488,333,35,115,31,4299,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,3,0,9,0,0,3,4,4,3,0,0,0,18,3,0,4,7,0,0,0,0,0,31
214021381,3,7,0,0,3,0,0,0,0,14,0,22,0,5,11,6,0,3,0,47,4,26,0,14,14,4,0,9,0,74,7,21,0,22,17,13,0,4,0,86,11,33,4,25,18,5,0,4,0,101,10,56,6,39,31,10,0,13,0,163,15,54,11,34,36,10,0,5,0,165,23,78,25,30,33,8,0,8,5,210,22,129,15,17,27,13,0,4,4,223,23,128,8,15,10,6,0,0,0,190,28,146,5,7,19,0,0,0,0,216,16,147,0,0,4,3,0,0,0,183,43,129,3,0,6,7,0,0,0,189,33,78,0,0,10,3,0,0,3,131,4,6,0,0,3,0,0,0,4,19,248,1071,79,215,235,86,8,51,24,2012,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7
214021382,8,3,0,0,4,0,0,0,0,22,0,10,0,3,3,0,0,0,0,22,5,16,0,6,3,0,0,0,0,28,8,19,3,13,12,0,0,3,3,64,5,25,3,18,12,0,0,3,0,69,9,31,4,30,11,3,0,3,0,88,10,38,6,34,16,0,0,7,0,103,3,52,17,34,10,4,0,3,0,124,21,62,10,10,15,3,3,0,0,124,12,65,5,5,13,6,0,0,0,106,19,60,3,5,9,0,0,0,0,100,3,66,5,0,0,3,0,0,0,77,31,38,3,0,4,6,0,0,0,90,10,23,0,0,0,0,0,0,0,44,0,3,0,0,3,0,0,0,0,10,144,508,69,162,114,33,4,28,9,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3
214021383,8,4,0,3,0,0,0,0,0,17,0,10,3,10,3,4,0,6,0,32,6,13,7,10,11,12,0,9,0,55,10,18,0,19,11,5,0,7,0,77,4,11,5,17,11,19,0,9,0,89,15,27,16,43,18,13,0,8,3,129,20,28,7,35,19,13,0,14,5,144,31,37,22,30,23,11,0,8,0,152,23,44,19,17,9,6,0,0,0,129,26,48,11,3,14,4,0,0,0,107,15,40,6,8,4,7,0,0,0,83,12,22,5,11,3,4,0,0,0,62,24,32,3,6,4,10,0,3,0,79,16,38,3,0,3,4,0,0,0,70,3,7,0,3,0,3,0,0,3,17,214,374,114,208,133,120,3,61,14,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,0,3,0,9
214021384,0,0,0,0,3,0,0,0,0,6,0,4,3,3,3,6,0,0,0,21,0,15,3,15,4,24,0,4,0,67,3,14,0,21,11,10,4,4,0,69,9,19,9,25,15,20,0,14,0,119,10,52,10,57,21,14,3,17,0,181,15,75,21,56,22,26,3,8,0,219,22,114,9,59,21,20,3,8,3,248,33,146,17,39,23,12,3,3,7,275,38,143,8,35,15,5,3,0,0,246,26,123,0,18,15,0,3,0,0,190,9,104,9,17,11,0,0,0,0,152,39,63,7,12,8,0,0,0,3,134,19,44,3,5,0,4,0,0,0,79,0,12,0,3,0,4,0,0,0,24,229,933,96,362,167,139,21,54,21,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,10,0,0,0,3,0,0,0,3,0,7
214021385,0,3,0,3,3,0,0,0,0,12,3,3,0,0,5,10,0,4,0,28,3,12,3,16,11,17,0,5,0,66,6,13,3,27,8,13,3,3,0,82,8,17,9,26,7,12,0,15,0,96,16,33,6,31,17,19,0,8,0,141,26,39,14,37,12,14,6,28,0,171,20,66,15,26,23,13,4,36,0,199,26,82,19,23,22,13,4,21,0,202,33,92,8,14,6,8,3,4,3,171,24,83,10,15,15,0,3,0,0,147,6,93,0,17,7,3,0,0,3,133,35,34,3,14,7,0,0,0,0,95,24,27,0,0,0,0,0,0,0,54,3,9,0,3,7,3,0,0,4,29,248,602,92,254,152,111,27,127,17,1633,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,14
215011386,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,11,3,10,0,4,7,3,4,0,0,37,0,5,0,3,0,0,0,0,0,17,5,6,0,8,5,4,0,0,0,31,3,22,0,13,8,0,0,6,0,71,12,37,4,25,6,4,7,5,0,96,7,58,9,20,15,3,0,3,0,110,12,87,11,37,21,3,0,3,3,173,17,72,0,35,12,0,0,0,4,139,14,76,0,27,11,0,0,0,3,137,14,51,3,21,0,0,0,0,0,90,26,25,4,8,3,0,0,0,0,77,7,15,3,0,3,0,0,0,0,32,0,3,0,0,3,0,0,0,0,14,125,479,43,215,96,19,12,32,12,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,4,0,0,0,0,0,6
