SA2_MAINCODE_2016,Pro_650_799_A_25_34,Pro_650_799_A_35_44,Pro_650_799_A_45_54,Pro_650_799_A_55_64,Pro_650_799_A_65_74,Pro_650_799_A_75ov,Pro_650_799_Tot,Pro_800_999_A_15_19,Pro_800_999_A_20_24,Pro_800_999_A_25_34,Pro_800_999_A_35_44,Pro_800_999_A_45_54,Pro_800_999_A_55_64,Pro_800_999_A_65_74,Pro_800_999_A_75ov,Pro_800_999_Tot,Pro_1000_1249_A_15_19,Pro_1000_1249_A_20_24,Pro_1000_1249_A_25_34,Pro_1000_1249_A_35_44,Pro_1000_1249_A_45_54,Pro_1000_1249_A_55_64,Pro_1000_1249_A_65_74,Pro_1000_1249_A_75ov,Pro_1000_1249_Tot,Pro_1250_1499_A_15_19,Pro_1250_1499_A_20_24,Pro_1250_1499_A_25_34,Pro_1250_1499_A_35_44,Pro_1250_1499_A_45_54,Pro_1250_1499_A_55_64,Pro_1250_1499_A_65_74,Pro_1250_1499_A_75ov,Pro_1250_1499_Tot,Pro_1500_1749_A_15_19,Pro_1500_1749_A_20_24,Pro_1500_1749_A_25_34,Pro_1500_1749_A_35_44,Pro_1500_1749_A_45_54,Pro_1500_1749_A_55_64,Pro_1500_1749_A_65_74,Pro_1500_1749_A_75ov,Pro_1500_1749_Tot,Pro_1750_1999_A_15_19,Pro_1750_1999_A_20_24,Pro_1750_1999_A_25_34,Pro_1750_1999_A_35_44,Pro_1750_1999_A_45_54,Pro_1750_1999_A_55_64,Pro_1750_1999_A_65_74,Pro_1750_1999_A_75ov,Pro_1750_1999_Tot,Pro_2000_2999_A_15_19,Pro_2000_2999_A_20_24,Pro_2000_2999_A_25_34,Pro_2000_2999_A_35_44,Pro_2000_2999_A_45_54,Pro_2000_2999_A_55_64,Pro_2000_2999_A_65_74,Pro_2000_2999_A_75ov,Pro_2000_2999_Tot,Pro_3000mo_A_15_19,Pro_3000mo_A_20_24,Pro_3000mo_A_25_34,Pro_3000mo_A_35_44,Pro_3000mo_A_45_54,Pro_3000mo_A_55_64,Pro_3000mo_A_65_74,Pro_3000mo_A_75ov,Pro_3000mo_Tot,Pro_PINS_A_15_19,Pro_PINS_A_20_24,Pro_PINS_A_25_34,Pro_PINS_A_35_44,Pro_PINS_A_45_54,Pro_PINS_A_55_64,Pro_PINS_A_65_74,Pro_PINS_A_75ov,Pro_PINS_Tot,Pro_Tot_A_15_19,Pro_Tot_A_20_24,Pro_Tot_A_25_34,Pro_Tot_A_35_44,Pro_Tot_A_45_54,Pro_Tot_A_55_64,Pro_Tot_A_65_74,Pro_Tot_A_75ov,Pro_Tot_Tot,TaTW_NNI_A_15_19,TaTW_NNI_A_20_24,TaTW_NNI_A_25_34,TaTW_NNI_A_35_44,TaTW_NNI_A_45_54,TaTW_NNI_A_55_64,TaTW_NNI_A_65_74,TaTW_NNI_A_75ov,TaTW_NNI_Tot,TaTW_1_149_A_15_19,TaTW_1_149_A_20_24,TaTW_1_149_A_25_34,TaTW_1_149_A_35_44,TaTW_1_149_A_45_54,TaTW_1_149_A_55_64,TaTW_1_149_A_65_74,TaTW_1_149_A_75ov,TaTW_1_149_Tot,TaTW_150_299_A_15_19,TaTW_150_299_A_20_24,TaTW_150_299_A_25_34,TaTW_150_299_A_35_44,TaTW_150_299_A_45_54,TaTW_150_299_A_55_64,TaTW_150_299_A_65_74,TaTW_150_299_A_75ov,TaTW_150_299_Tot,TaTW_300_399_A_15_19,TaTW_300_399_A_20_24,TaTW_300_399_A_25_34,TaTW_300_399_A_35_44,TaTW_300_399_A_45_54,TaTW_300_399_A_55_64,TaTW_300_399_A_65_74,TaTW_300_399_A_75ov,TaTW_300_399_Tot,TaTW_400_499_A_15_19,TaTW_400_499_A_20_24,TaTW_400_499_A_25_34,TaTW_400_499_A_35_44,TaTW_400_499_A_45_54,TaTW_400_499_A_55_64,TaTW_400_499_A_65_74,TaTW_400_499_A_75ov,TaTW_400_499_Tot,TaTW_500_649_A_15_19,TaTW_500_649_A_20_24,TaTW_500_649_A_25_34,TaTW_500_649_A_35_44,TaTW_500_649_A_45_54,TaTW_500_649_A_55_64,TaTW_500_649_A_65_74,TaTW_500_649_A_75ov,TaTW_500_649_Tot,TaTW_650_799_A_15_19,TaTW_650_799_A_20_24,TaTW_650_799_A_25_34,TaTW_650_799_A_35_44,TaTW_650_799_A_45_54,TaTW_650_799_A_55_64,TaTW_650_799_A_65_74,TaTW_650_799_A_75ov,TaTW_650_799_Tot,TaTW_800_999_A_15_19,TaTW_800_999_A_20_24,TaTW_800_999_A_25_34,TaTW_800_999_A_35_44,TaTW_800_999_A_45_54,TaTW_800_999_A_55_64,TaTW_800_999_A_65_74,TaTW_800_999_A_75ov,TaTW_800_999_Tot,TaTW_1000_1249_A_15_19,TaTW_1000_1249_A_20_24,TaTW_1000_1249_A_25_34,TaTW_1000_1249_A_35_44,TaTW_1000_1249_A_45_54,TaTW_1000_1249_A_55_64,TaTW_1000_1249_A_65_74,TaTW_1000_1249_A_75ov,TaTW_1000_1249_Tot,TaTW_1250_1499_A_15_19,TaTW_1250_1499_A_20_24,TaTW_1250_1499_A_25_34,TaTW_1250_1499_A_35_44,TaTW_1250_1499_A_45_54,TaTW_1250_1499_A_55_64,TaTW_1250_1499_A_65_74,TaTW_1250_1499_A_75ov,TaTW_1250_1499_Tot,TaTW_1500_1749_A_15_19,TaTW_1500_1749_A_20_24,TaTW_1500_1749_A_25_34,TaTW_1500_1749_A_35_44,TaTW_1500_1749_A_45_54,TaTW_1500_1749_A_55_64,TaTW_1500_1749_A_65_74,TaTW_1500_1749_A_75ov,TaTW_1500_1749_Tot,TaTW_1750_1999_A_15_19,TaTW_1750_1999_A_20_24,TaTW_1750_1999_A_25_34,TaTW_1750_1999_A_35_44,TaTW_1750_1999_A_45_54,TaTW_1750_1999_A_55_64,TaTW_1750_1999_A_65_74,TaTW_1750_1999_A_75ov,TaTW_1750_1999_Tot,TaTW_2000_2999_A_15_19,TaTW_2000_2999_A_20_24,TaTW_2000_2999_A_25_34,TaTW_2000_2999_A_35_44
507041183,0,0,4,3,0,0,7,0,0,0,0,0,0,0,0,13,0,3,8,5,4,0,0,0,17,0,4,3,0,5,3,0,0,16,0,0,8,0,7,0,0,0,17,0,0,3,3,3,3,0,0,20,0,0,0,3,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,30,28,32,17,6,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,3,0,0,0,0,0,10,3,0,5,0,3,4,0,0,17,0,0,5,0,0,3,0,0,8,0,3,5,3,4,3,0,0,22,0,3,3,0,3,0,0,0,13,0,0,3,3,3,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
507041184,3,3,3,3,0,0,10,0,0,0,0,11,0,0,0,11,0,3,4,3,5,7,3,0,25,0,0,6,3,8,4,0,0,13,0,0,4,3,3,5,0,0,18,0,0,4,4,6,3,3,0,18,0,0,3,3,6,8,4,0,24,0,0,0,5,8,4,0,0,18,0,0,0,0,0,0,0,0,0,4,7,32,34,52,49,17,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,7,0,0,4,0,0,4,0,0,12,0,3,4,0,0,0,0,0,7,0,0,3,5,3,3,0,0,13,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
507051185,16,11,9,3,0,0,36,0,3,17,7,3,0,3,0,41,0,8,37,18,9,5,3,0,79,0,14,43,15,10,7,0,0,97,0,3,54,31,21,9,3,0,118,0,0,33,34,32,11,5,0,115,0,3,24,25,28,12,0,0,97,0,0,6,6,8,0,0,0,29,0,0,0,0,0,3,0,0,3,5,38,264,187,135,67,21,0,711,0,0,0,0,3,0,0,0,13,3,3,4,4,0,0,0,0,14,0,3,7,10,4,4,0,0,23,5,9,11,8,7,0,3,0,40,9,8,5,4,8,0,0,0,43,8,12,18,10,10,0,0,0,52,3,9,19,12,11,4,0,0,60,0,18,27,18,14,11,5,0,91,0,9,47,27,21,5,0,0,108,0,9,13,11,10,6,0,0,49,0,0,12,15,11,0,0,0,37,0,0,6,6,6,4,0,0,21,0,0,13,4
507051186,3,20,8,8,0,0,37,0,4,12,19,14,6,3,0,60,0,15,39,30,10,11,0,0,106,0,6,40,22,32,19,3,0,121,0,11,20,45,47,24,0,0,150,0,4,38,28,34,16,0,0,122,0,0,44,42,39,22,9,0,147,0,0,17,40,22,13,0,0,90,0,0,0,0,4,0,0,0,5,0,43,220,266,229,120,16,3,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,0,4,6,0,0,0,0,12,3,0,3,3,0,3,0,0,15,0,3,3,5,3,0,0,0,16,0,3,4,0,0,3,0,0,16,0,0,0,4,5,0,0,0,14,0,0,7,10,10,3,0,0,26,0,0,0,6,0,4,0,0,13,0,0,3,3,0,0,0,0,12,0,0,3,0,6,0,0,0,7,0,0,0,0
507051187,3,12,4,3,3,0,29,0,8,7,13,4,3,0,0,40,0,3,18,12,9,8,0,0,55,0,3,10,14,7,7,0,0,43,0,0,13,7,13,7,0,0,39,0,0,10,13,24,7,3,0,52,0,0,3,12,11,12,3,0,39,0,0,0,4,10,0,0,0,19,0,0,0,4,0,0,0,0,8,11,23,86,123,88,49,15,3,396,0,0,0,0,3,0,0,0,7,0,0,0,3,6,0,0,0,6,0,3,3,3,4,0,0,0,12,6,0,0,3,0,0,0,0,13,4,4,3,3,3,0,0,0,17,4,6,5,4,11,3,0,0,36,0,16,9,3,8,7,0,0,43,0,5,20,18,11,4,0,0,64,0,9,25,13,16,12,0,0,62,0,3,16,9,10,3,3,0,37,0,0,6,6,9,4,0,0,20,0,4,7,4,3,3,0,0,16,0,0,0,0
507051188,10,26,14,9,0,0,70,0,10,38,30,33,14,5,0,132,0,17,51,38,42,26,7,0,188,0,31,90,48,45,28,5,0,249,0,6,84,78,70,35,8,0,282,0,4,64,54,69,52,7,0,247,0,3,67,97,102,60,4,0,333,0,0,24,45,47,23,8,0,139,0,0,0,3,3,3,0,0,4,12,114,468,458,456,279,57,3,1845,0,0,0,0,0,4,0,0,5,3,3,0,5,0,0,0,0,16,3,3,5,3,6,6,3,3,39,33,12,7,3,3,3,3,0,66,30,18,13,9,14,12,3,0,91,26,43,17,22,18,14,5,0,138,9,60,34,20,28,15,3,0,173,11,83,72,45,36,21,4,0,271,9,105,149,72,59,24,9,0,436,6,77,119,80,53,37,3,0,379,0,48,152,81,50,24,0,0,355,0,18,93,55,31,10,0,0,213,0,18,98,66
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,4,4,8,3,3,0,26,0,0,5,3,0,9,0,0,17,0,3,5,9,5,7,0,0,30,0,6,12,6,10,6,0,0,47,0,0,11,8,10,3,3,0,43,0,0,4,5,11,11,3,0,32,0,0,4,12,14,15,0,0,40,0,0,0,0,3,8,0,0,11,0,0,0,0,0,0,4,0,4,0,23,57,59,69,69,15,6,301,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,7,3,0,3,0,5,0,4,0,14,0,0,4,3,3,3,0,0,20,0,3,0,4,3,4,0,0,19,0,4,7,4,3,5,0,0,22,0,4,4,7,3,9,0,0,16,0,0,3,4,0,6,3,0,23,0,0,0,3,0,0,0,0,8,0,0,0,0,4,3,0,0,4,0,3,0,3,3,0,0,0,13,0,0,0,0
507051191,9,4,9,0,0,0,23,0,3,6,10,8,3,0,0,34,0,6,20,13,6,12,0,0,54,0,10,18,13,8,3,3,0,49,0,0,34,29,12,11,0,0,85,0,0,15,24,26,8,0,0,75,0,0,4,24,18,11,0,0,52,0,0,3,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,3,27,133,140,97,54,11,3,466,0,0,0,0,3,0,0,0,6,0,0,6,3,0,0,0,0,8,0,3,0,3,0,0,0,0,8,3,0,3,4,7,0,0,0,18,3,0,4,3,3,0,0,0,19,5,3,5,0,9,3,3,0,32,0,5,9,5,3,3,0,0,28,4,8,5,7,10,7,0,0,47,0,4,20,20,9,3,0,0,52,0,0,5,6,7,0,0,0,26,0,0,11,4,5,3,0,0,27,0,0,8,5,4,0,0,0,13,0,0,4,11
507051192,7,5,9,6,0,0,20,0,4,6,11,5,6,0,0,24,0,4,12,8,12,0,0,0,40,0,5,10,16,16,7,0,0,50,0,3,12,8,11,7,0,0,39,0,0,7,7,7,3,0,0,29,0,0,0,5,4,3,0,0,24,0,0,0,0,8,0,0,0,13,0,0,3,0,0,0,0,0,4,10,20,56,75,79,31,9,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,3,3,0,0,0,0,13,3,0,3,3,4,0,0,0,16,0,4,0,3,7,0,0,0,12,0,3,4,3,3,0,0,0,14,0,0,6,6,6,6,0,0,25,0,3,3,0,4,0,0,0,16,0,0,0,0,3,5,0,0,9,0,4,3,4,5,4,0,0,13,0,0,0,3,3,0,0,0,4,0,0,0,0
507051193,0,0,3,3,0,0,13,0,3,3,4,7,3,0,0,28,0,3,7,3,10,7,3,0,35,0,7,23,4,9,4,0,0,47,0,0,12,17,15,4,0,0,47,0,0,4,26,24,11,0,0,74,0,0,4,13,17,11,0,0,46,0,0,0,6,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,20,66,92,98,55,7,0,346,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,12,0,3,0,3,3,0,0,0,10,3,7,4,9,3,0,0,0,21,0,4,3,3,10,0,0,0,25,0,4,7,7,6,0,0,0,27,0,8,6,0,10,4,0,0,33,0,0,9,4,8,0,0,0,24,0,0,0,3,5,0,0,0,10,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,4,3
509011225,25,27,24,23,11,0,123,0,9,30,50,38,42,8,0,183,0,10,61,62,68,46,14,0,259,0,10,54,47,58,51,10,3,235,0,3,69,56,82,61,9,0,276,0,3,44,48,68,65,3,0,233,0,3,27,49,79,60,12,0,231,0,0,10,38,48,32,14,0,138,0,0,0,3,4,5,3,0,19,11,62,364,435,501,420,110,9,1910,0,0,0,3,3,0,0,0,6,3,0,0,0,0,0,0,0,9,3,3,6,4,7,10,0,0,37,23,11,9,10,11,3,0,0,60,32,16,7,10,9,9,3,0,87,21,29,18,16,19,15,0,0,130,12,38,32,22,21,20,10,0,150,3,38,58,33,41,30,3,0,210,0,23,71,53,43,33,11,0,237,0,6,31,29,27,22,3,0,112,0,5,24,26,25,8,3,0,87,0,0,8,6,11,9,0,0,44,0,0,4,5
509011226,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,12,0,0,4,4,5,3,0,0,17,0,0,5,8,8,3,0,0,20,0,0,4,5,7,5,3,0,23,0,0,3,6,5,7,0,0,24,0,0,3,9,6,4,0,0,29,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,48,39,35,12,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,14,3,0,0,3,3,3,0,0,16,3,0,5,12,0,9,0,0,26,0,4,3,5,8,0,4,0,22,0,3,7,7,5,0,0,0,29,0,0,8,0,4,0,0,0,10,0,0,5,3,0,6,0,0,10,0,0,0,0,3,4,0,0,6,0,0,4,0
509011227,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,7,0,0,4,0,3,7,0,0,10,0,0,4,6,5,0,0,0,14,0,0,0,7,3,7,0,0,15,0,0,4,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,19,30,24,13,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,3,7,3,0,0,8,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0
509011228,0,13,5,3,0,0,27,0,0,0,3,9,3,0,0,19,0,0,3,9,16,17,7,0,55,0,0,4,6,12,5,3,0,31,0,0,0,13,13,5,8,0,35,0,0,3,4,11,7,0,0,29,0,0,0,10,10,12,4,0,36,0,0,0,6,3,4,0,0,16,0,0,0,3,0,0,0,0,3,0,3,21,76,100,79,30,3,324,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,3,4,3,0,0,0,3,6,0,19,4,0,0,4,3,6,3,0,24,8,4,6,4,12,3,0,0,39,0,0,8,5,4,7,0,0,27,0,9,6,10,9,3,0,0,35,0,4,11,10,9,11,0,0,43,0,0,10,3,4,0,3,0,22,0,0,6,7,4,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,4,4
509011229,0,3,3,0,0,0,7,0,0,0,3,0,0,0,0,4,0,3,7,0,0,3,0,0,16,0,3,3,0,0,0,0,0,8,0,0,5,8,0,3,0,0,17,0,0,0,3,3,3,0,0,5,0,0,3,3,4,0,0,0,14,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,9,31,27,22,16,4,0,106,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,3,0,0,3,4,0,12,0,0,0,0,0,0,0,0,12,0,0,9,4,3,5,0,0,28,0,0,19,7,3,3,0,0,40,0,0,10,3,0,5,0,0,19,0,0,8,8,4,0,0,0,18,0,0,0,0,0,3,0,0,3,0,0,3,0
509011230,11,3,3,3,0,0,22,0,0,3,3,3,0,0,0,16,0,6,7,4,6,4,0,0,23,0,7,16,4,4,9,0,0,38,0,3,11,14,16,7,0,0,47,0,0,12,5,5,9,0,0,36,0,0,8,15,11,11,0,0,47,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,6,4,18,78,62,52,48,11,4,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,10,8,6,4,6,0,8,0,0,33,0,8,11,3,3,4,0,0,28,0,9,12,9,5,3,0,0,37,0,4,5,6,12,9,3,0,44,0,5,7,8,7,3,0,0,35,0,3,8,3,9,3,0,0,27,0,0,3,6,4,3,0,0,17,0,0,4,3
509011231,0,3,4,0,0,0,11,0,0,3,3,0,4,0,0,11,0,3,5,0,5,7,0,0,18,0,3,3,11,4,0,0,0,20,0,0,4,0,9,4,0,0,14,0,0,0,0,0,3,0,0,6,0,0,6,6,3,0,0,0,16,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,31,35,28,29,10,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,6,0,0,0,3,4,8,0,0,18,0,3,3,3,8,0,0,0,15,0,3,4,7,9,0,0,0,18,0,0,7,3,3,3,0,0,16,0,3,3,3,6,3,3,0,22,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,10,0,0,3,5
509011232,0,3,3,0,0,0,5,0,0,0,0,3,3,3,0,8,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,11,0,0,4,3,3,8,0,0,13,0,0,0,3,3,4,0,0,9,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,26,20,8,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,15,0,3,3,0,0,3,0,0,9,0,0,3,3,0,3,0,0,8,0,3,8,3,5,0,0,0,13,0,0,4,5,0,0,0,0,8,0,0,0,6,3,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0
509011233,0,9,5,10,0,0,26,0,3,4,3,10,7,0,0,22,0,3,5,9,16,7,0,0,46,0,0,3,4,20,13,3,0,44,0,0,9,14,18,19,0,0,61,0,0,6,11,21,18,4,0,60,0,0,7,14,20,22,0,0,62,0,0,0,4,3,0,0,0,9,0,0,0,0,3,0,0,0,3,3,10,39,83,115,102,14,3,378,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,0,7,0,0,3,3,0,0,0,0,9,15,3,0,3,0,0,0,0,20,14,3,0,0,0,5,0,0,22,8,20,5,3,5,4,5,0,47,3,19,5,6,3,6,3,0,54,0,6,24,6,13,7,0,0,62,0,20,40,21,22,19,4,0,120,0,11,24,23,18,10,0,0,73,0,3,19,25,15,12,0,0,68,0,3,3,9,9,5,0,0,32,0,0,9,5
509011234,0,0,3,3,0,0,8,0,0,3,3,0,8,0,0,15,0,0,0,10,9,7,0,0,23,0,0,8,0,8,8,0,0,24,0,0,0,0,7,11,4,0,26,0,0,0,6,4,11,0,0,19,0,0,0,6,12,9,0,0,23,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,16,31,48,63,11,0,175,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,3,0,0,3,0,3,3,0,13,0,0,0,3,3,8,0,0,13,5,4,0,3,0,6,3,0,19,4,3,4,3,0,0,0,0,25,0,3,13,20,11,5,0,0,51,0,5,13,9,7,4,0,0,46,0,0,4,6,4,4,0,0,30,0,0,3,3,5,3,0,0,22,0,0,3,3,3,3,0,0,5,0,0,0,3
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,4,0,0,7,3,3,7,0,0,14,0,0,4,0,3,3,3,0,11,0,0,3,3,3,3,0,0,18,0,0,3,8,5,3,0,0,21,0,0,7,7,5,0,0,0,19,0,0,3,7,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,24,42,28,30,5,0,134,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,4,4,0,0,8,3,0,0,0,0,4,0,4,10,3,0,0,3,0,3,0,0,9,5,3,0,9,0,5,0,0,22,0,0,4,10,7,3,0,0,26,0,3,4,8,9,3,0,0,34,0,6,6,9,16,3,0,0,37,0,4,6,3,0,4,0,0,19,0,0,3,6,8,0,0,0,15,0,0,0,7,3,7,0,0,14,0,4,9,10
509021237,0,3,0,6,0,0,12,0,3,3,7,0,0,0,0,15,0,0,8,3,4,3,0,0,18,0,3,14,3,4,3,0,0,28,0,0,18,8,4,11,0,0,32,0,0,9,0,4,3,0,0,16,0,0,3,0,3,3,0,0,16,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,4,0,12,51,29,23,37,8,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,4,0,0,0,7,0,0,0,12,3,0,0,3,3,3,0,0,19,3,6,0,3,9,3,0,0,24,0,12,14,12,9,3,0,0,45,0,3,13,14,12,6,0,0,49,0,3,3,3,7,3,0,0,19,0,0,0,3,6,3,0,0,12,0,3,0,0,0,0,0,0,7,0,0,3,0
509021238,0,3,0,0,0,0,8,0,0,3,3,0,0,0,0,9,0,0,10,6,0,3,0,0,19,0,3,16,7,3,4,0,0,31,0,0,13,3,0,5,0,0,26,0,0,4,10,3,0,0,0,17,0,0,3,3,5,3,0,0,18,0,0,0,4,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,10,50,34,24,23,10,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,8,3,0,0,0,0,0,3,0,6,0,0,4,0,3,0,0,0,9,4,6,3,0,0,8,0,0,18,3,5,5,6,7,4,0,0,21,0,3,7,8,5,3,0,0,30,0,4,4,7,11,12,0,0,43,0,3,4,3,4,7,0,0,20,0,0,8,0,3,3,0,0,14,0,0,0,0,0,3,0,0,5,0,0,3,3
509021239,3,0,4,0,0,0,9,0,0,3,4,7,3,0,0,19,0,0,6,3,10,5,3,0,29,0,0,10,7,10,10,0,0,35,0,0,11,11,8,5,0,0,34,0,0,5,4,7,10,0,0,34,0,0,4,5,12,9,0,0,31,0,0,0,8,4,0,0,0,17,0,0,0,0,3,0,0,0,3,0,4,46,47,66,54,14,0,233,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,3,0,0,7,4,5,0,18,0,0,0,5,3,7,0,0,16,3,0,3,0,4,3,0,0,22,3,6,4,3,3,5,3,0,28,0,5,4,9,10,15,0,0,41,0,11,10,15,10,5,0,0,56,0,4,21,15,18,6,0,0,67,0,4,6,4,22,7,3,0,43,0,0,10,11,9,0,0,0,31,0,0,3,6,6,3,0,0,19,0,0,12,20
509021240,7,6,3,0,0,0,20,0,0,5,4,6,5,0,0,25,0,10,8,4,8,8,0,0,45,0,8,17,6,11,9,0,0,48,0,0,16,5,13,7,0,0,46,0,0,11,11,11,3,0,0,28,0,0,12,10,14,9,3,0,46,0,0,0,4,12,5,0,0,17,0,0,0,0,0,0,0,0,3,0,20,82,57,72,60,12,0,309,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,11,5,5,5,5,4,0,0,0,19,8,9,5,3,0,3,3,0,34,5,7,4,5,4,4,0,0,23,0,9,11,8,4,0,0,0,37,0,5,8,12,16,9,3,0,51,0,0,12,4,3,5,0,0,27,0,5,11,9,3,8,0,0,33,0,0,3,3,7,0,0,0,9,0,0,8,11
