SA2_MAINCODE_2016,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_2016,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_2016,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_2016,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_2016,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_2016,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_2016,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_2016,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_2016,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_2016,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_2016,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_2016,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_2016,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_2016,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_2016,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_2016,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_2016,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_2016,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_2016,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_2016,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_2016,ID_NS_NS,ID_NS_Tot,Tot_Bf_91,Tot_91_95,Tot_96_00,Tot_01_05,Tot_06_10,Tot_11_15,Tot_2016,Tot_NS,Tot_Tot
504031056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,10,8,0,6,28,0,0,0,0,0,0,0,0,0,29,0,6,7,15,17,0,3,76,12,3,3,3,8,3,0,0,27,36,5,9,9,18,13,0,0,85,7,4,8,10,13,16,0,3,62,14,5,3,3,8,8,0,0,37,12,0,3,0,0,0,0,0,21,4,3,0,0,0,0,0,0,13,10,0,3,3,6,3,0,0,20,27,3,0,7,6,5,0,0,49,11,3,4,0,3,5,0,0,29,12,0,0,0,3,0,0,0,15,88,18,11,18,19,9,0,4,169,45,12,11,26,24,19,0,0,143,0,0,0,0,0,0,0,0,0,12,3,0,0,9,9,0,0,33,18,9,9,5,16,17,4,3,69,331,77,72,95,153,128,4,17,872
504031057,4,0,0,6,8,0,3,0,22,0,0,0,0,0,0,0,0,0,0,3,4,0,17,4,0,0,29,0,0,0,0,0,0,0,0,0,12,11,13,3,13,23,0,3,78,8,0,0,9,0,3,0,0,24,34,15,20,16,21,26,0,0,129,17,4,14,9,42,26,3,3,123,13,0,7,7,23,6,0,0,47,0,0,3,0,3,0,0,0,9,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,10,7,3,3,9,3,0,0,30,10,3,0,3,6,9,3,0,29,43,9,16,13,13,6,0,0,99,46,10,15,5,9,8,0,3,95,28,8,9,5,29,18,0,0,93,13,0,3,3,0,6,0,0,28,13,0,3,3,5,0,0,0,34,9,3,0,3,20,11,0,3,52,276,65,104,95,207,164,14,16,939
504031058,23,8,3,5,18,42,32,24,148,3,0,0,0,0,0,0,0,7,28,20,17,20,33,17,0,3,136,0,0,0,0,0,0,0,0,3,36,5,3,6,11,6,0,3,77,6,0,0,0,0,0,0,0,6,10,0,3,0,3,0,0,0,16,8,0,0,0,3,3,0,3,18,3,0,0,4,10,4,0,3,35,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,0,0,14,3,0,0,0,3,3,0,0,10,4,3,0,0,3,0,0,0,9,34,6,12,7,21,18,6,9,111,15,7,0,6,12,3,0,0,43,10,0,0,0,4,0,0,0,22,3,0,0,0,0,0,0,0,8,7,0,3,0,3,0,0,0,9,13,3,3,4,7,3,0,0,36,222,53,42,60,131,113,37,40,716
504031059,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,8,8,3,3,3,6,7,0,0,29,0,0,0,0,0,0,0,0,3,48,10,18,16,42,36,0,3,170,7,0,0,0,7,3,0,0,16,66,4,30,58,110,76,8,10,359,22,9,28,46,141,81,3,4,331,15,0,4,3,42,7,0,3,75,0,0,0,0,3,3,0,0,11,11,0,3,5,7,3,0,0,22,19,3,3,8,13,5,0,6,60,19,3,4,9,19,4,0,0,61,18,8,0,5,15,18,0,0,68,25,8,3,8,4,3,0,0,41,136,21,33,41,74,37,0,3,348,55,14,30,48,120,60,7,3,337,7,0,5,3,6,0,0,0,22,17,10,4,12,37,24,3,0,110,11,3,9,11,18,7,3,5,62,493,105,169,273,658,390,24,43,2146
504031060,8,0,0,0,0,0,0,0,11,0,0,0,0,4,3,0,0,5,3,0,0,0,5,4,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,13,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,8,3,0,0,3,0,3,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,69,3,9,17,5,13,0,3,121
504031061,7,0,0,0,0,3,0,0,14,67,23,16,22,57,37,0,5,227,71,3,19,28,67,68,0,4,265,5,4,0,6,5,3,0,0,22,68,17,12,26,96,89,0,3,311,66,10,18,29,68,43,0,3,230,19,3,0,4,13,10,0,0,48,7,4,0,0,21,10,0,0,40,231,45,62,50,175,129,9,22,721,0,0,0,0,0,0,0,0,0,6,0,0,3,5,3,0,0,17,5,0,0,0,6,7,0,0,23,11,4,4,4,13,3,0,0,52,27,0,3,8,18,16,0,0,70,11,0,0,0,3,0,0,0,15,7,0,3,6,6,3,0,0,22,6,0,0,11,7,7,0,0,35,3,0,0,0,0,0,0,0,3,71,22,17,27,58,44,0,4,249,24,8,9,17,24,34,0,3,116,711,143,173,236,642,515,17,53,2482
504031062,5,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,11,0,7,3,9,6,0,0,41,0,0,0,0,0,0,0,0,0,11,0,0,3,14,8,0,3,42,0,0,0,0,0,0,0,0,0,17,0,3,4,12,17,0,0,57,18,3,7,3,17,20,0,0,60,7,0,6,3,9,3,0,0,29,4,3,3,0,4,0,0,0,15,7,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,0,0,13,3,5,0,0,7,7,0,0,17,3,0,0,6,0,3,0,0,17,34,4,3,6,4,3,0,3,51,35,7,15,12,19,13,0,5,97,3,0,0,4,3,0,0,0,8,5,0,3,0,3,0,0,0,10,14,4,3,3,7,5,0,0,32,195,36,46,46,109,94,4,12,535
504031063,0,3,0,3,0,3,0,0,10,53,12,14,24,65,49,0,0,219,532,117,132,158,419,296,7,28,1688,48,6,11,8,40,26,3,4,146,273,49,80,86,192,201,3,16,908,245,48,68,71,159,129,3,7,736,200,33,55,61,102,99,3,8,570,44,22,16,17,42,39,4,7,186,120,19,29,39,87,52,3,3,364,21,9,7,18,20,27,0,0,106,13,3,6,7,11,3,0,4,47,25,4,3,8,8,5,0,0,58,86,26,43,42,82,81,3,3,375,79,15,13,25,46,49,3,3,235,34,7,12,13,26,11,0,0,93,25,10,8,11,17,12,0,0,78,34,15,15,18,51,25,0,3,162,6,0,3,3,5,3,0,0,22,169,36,41,38,111,93,5,3,493,219,42,57,65,144,119,4,35,686,2234,485,623,708,1615,1328,51,137,7180
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,18,0,0,3,0,3,0,0,29,0,0,0,0,0,0,0,0,8,78,12,18,8,30,12,0,4,162,0,0,0,0,0,0,0,0,4,17,3,3,0,15,19,4,0,60,0,0,0,0,0,0,0,0,4,15,0,3,0,0,3,0,0,23,13,0,0,7,15,9,0,0,41,10,0,0,0,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,4,0,0,4,3,3,0,0,17,23,0,7,5,4,9,0,0,49,80,11,20,14,16,19,0,4,165,23,0,10,12,31,20,0,0,100,3,0,0,0,0,5,0,0,8,6,0,3,0,0,0,0,0,12,10,0,0,4,9,4,0,3,31,310,32,68,63,133,119,3,9,736
504031066,5,0,0,0,0,0,0,0,7,14,0,3,3,11,9,0,0,48,39,5,12,19,39,27,0,3,143,0,0,0,0,0,0,0,0,4,48,3,10,24,31,55,3,0,179,35,9,5,7,13,29,0,0,98,250,35,43,70,131,93,8,17,645,69,21,20,47,123,160,16,13,464,37,4,3,9,9,14,0,0,70,4,3,5,5,8,4,0,0,29,40,5,8,13,14,8,0,3,92,31,8,0,8,7,6,0,0,64,67,10,16,28,35,39,0,3,194,42,4,10,9,18,46,9,3,145,392,68,85,86,156,69,3,14,865,99,8,13,29,37,29,0,3,215,436,84,92,154,387,370,34,31,1576,7,0,0,0,0,0,0,0,13,63,22,12,13,51,44,3,0,210,53,7,9,19,53,45,0,17,204,1724,297,348,529,1137,1045,87,104,5275
504031067,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,7,10,0,4,4,4,8,0,0,24,0,0,0,0,0,0,0,0,0,5,8,0,3,6,0,0,0,22,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,3,3,0,0,16,9,3,0,0,4,5,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,8,47,15,14,12,23,22,0,0,137
504031068,14,0,0,0,0,3,0,3,20,0,0,0,0,0,0,0,0,4,12,3,0,0,7,3,0,0,20,0,0,0,0,0,0,0,0,0,34,9,4,15,12,27,0,4,110,3,0,0,0,4,3,0,0,13,6,0,3,0,10,0,0,4,22,29,6,4,12,29,21,0,3,98,15,0,3,3,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,4,0,0,0,10,13,3,8,12,3,0,0,0,37,7,0,4,3,3,5,0,0,30,4,0,0,0,3,0,0,0,8,12,3,7,4,8,0,0,0,37,3,4,3,6,6,3,0,0,21,3,0,0,3,3,0,0,0,12,11,0,3,5,4,0,0,0,26,14,0,4,4,4,8,0,0,35,187,30,48,75,103,79,5,8,541
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,6,14,0,8,11,8,4,0,0,49,3,0,0,0,0,0,0,0,3,32,3,8,7,10,14,0,0,78,4,6,8,21,40,31,0,0,122,6,0,7,0,7,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,7,4,0,3,24,3,0,3,0,4,9,0,0,16,16,3,0,10,8,0,0,0,38,66,11,10,18,26,15,0,4,154,25,4,8,13,20,31,0,0,102,10,0,0,4,7,3,0,0,26,13,0,3,3,6,3,0,0,37,8,0,3,5,0,3,0,3,22,223,47,55,107,150,127,4,18,722
505011071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,3,8,0,0,26,0,0,0,3,0,0,0,0,7,29,8,8,22,35,34,3,0,138,5,0,0,0,3,0,0,0,8,42,10,28,30,48,33,0,4,197,14,4,19,48,89,70,3,0,247,3,3,0,4,3,0,0,0,21,0,0,3,9,6,12,0,0,26,7,3,8,0,8,4,0,0,31,15,8,3,6,6,3,3,0,42,11,3,12,6,15,5,0,0,54,12,3,3,8,8,14,0,3,44,8,0,0,4,3,3,0,0,17,53,16,18,20,29,8,0,4,152,57,15,29,31,47,45,0,7,235,3,0,0,3,3,7,0,0,18,14,3,10,12,13,12,0,0,67,11,5,8,10,12,8,0,4,55,282,82,150,213,338,267,9,23,1370
505011072,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,8,9,0,6,3,4,6,0,0,29,3,0,0,0,0,0,0,0,3,22,5,6,11,10,14,0,0,77,6,0,0,0,3,0,0,0,7,31,6,9,22,34,45,0,3,156,16,3,12,9,35,15,0,3,94,4,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,12,3,0,3,4,3,0,0,24,17,0,3,4,3,0,0,0,32,54,10,12,13,14,11,0,0,114,12,0,0,0,8,9,0,0,27,8,3,0,0,3,0,0,0,20,113,20,16,30,56,35,0,3,280,136,27,32,44,74,51,0,4,370,5,0,0,0,0,0,0,0,12,14,9,10,12,14,9,0,0,62,16,5,0,3,4,14,4,0,42,490,91,121,149,260,219,9,21,1358
505011073,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,13,0,0,0,9,5,0,0,28,0,0,0,0,0,0,0,0,3,41,9,6,9,21,14,0,4,98,0,0,0,0,0,0,0,0,0,67,13,20,34,50,39,8,4,235,17,15,18,26,41,52,3,8,170,8,3,0,0,5,3,0,0,21,3,0,3,3,3,4,0,0,21,14,0,4,3,7,3,0,0,40,7,0,0,0,4,7,0,0,18,26,3,3,3,7,3,0,0,48,12,0,4,0,4,13,0,0,31,36,3,0,9,16,6,0,3,72,87,9,15,11,18,27,0,0,171,88,30,23,35,65,44,0,4,286,5,3,8,4,4,3,0,0,29,19,5,5,10,20,22,0,0,79,28,3,3,8,17,13,0,4,76,472,105,112,160,285,253,11,22,1428
505011074,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,3,7,0,0,10,0,0,0,0,0,0,0,0,0,28,9,9,13,10,6,0,0,69,6,0,0,0,7,0,0,0,9,10,0,0,4,9,0,0,0,36,26,6,3,20,30,16,0,4,100,5,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,9,23,0,3,3,0,0,3,0,35,19,0,0,4,3,3,0,5,38,3,0,0,0,0,0,0,0,4,37,6,10,6,10,3,0,0,82,9,0,0,3,3,4,0,0,25,0,0,0,0,0,0,0,0,0,13,0,3,4,12,7,0,3,29,16,0,0,8,6,3,0,3,35,209,31,43,72,94,52,4,16,516
505011075,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,7,4,0,6,5,3,4,0,0,25,0,0,0,0,0,0,0,0,0,41,5,10,10,20,20,0,0,106,5,0,0,0,0,0,0,0,9,121,22,51,81,111,85,3,10,479,46,8,43,55,129,124,3,6,415,9,7,3,0,0,0,0,3,24,0,0,0,0,0,0,0,0,5,33,10,7,3,14,5,0,0,65,21,4,4,3,10,8,0,0,58,40,3,7,19,19,16,3,0,110,18,3,5,8,9,13,5,0,54,46,12,10,14,8,7,3,0,91,48,14,19,16,22,20,0,0,131,38,15,22,20,32,30,0,3,156,4,3,3,3,0,3,0,0,24,13,8,3,7,21,42,3,0,105,15,11,11,13,16,14,0,3,81,525,104,185,258,419,411,17,33,1952
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,34,11,3,7,19,10,0,0,100,3,3,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,11,6,0,4,3,9,0,0,3,22,0,0,3,0,3,0,0,0,13,3,0,0,3,0,3,0,0,5,3,0,0,6,7,3,0,0,22,0,0,0,0,0,0,0,0,6,17,5,4,9,6,4,0,0,49,12,0,3,7,3,3,0,0,29,3,0,0,0,0,3,0,0,5,0,0,0,5,7,0,0,0,17,3,5,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,8,0,3,4,6,3,0,0,27,13,0,0,5,11,0,0,0,34,110,39,38,62,83,45,5,3,381
505011077,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,9,27,11,12,28,35,23,0,0,133,4,0,0,0,3,3,0,0,8,90,15,27,51,80,55,0,3,327,22,7,7,12,15,16,0,3,83,323,85,136,211,373,246,5,22,1404,62,15,55,79,182,196,19,6,609,67,5,25,26,53,25,0,5,212,9,3,3,14,10,15,0,0,54,72,20,22,30,53,28,0,0,222,53,16,10,21,24,16,0,8,135,81,20,35,48,79,57,0,3,314,72,13,10,34,59,109,7,6,307,213,43,61,79,173,111,13,9,700,421,87,131,193,269,148,4,11,1255,740,172,236,368,632,509,13,38,2707,27,7,7,29,40,23,0,0,130,80,31,26,55,108,82,3,12,399,56,13,18,28,61,45,3,23,248,2424,541,811,1319,2245,1700,72,144,9262
505011078,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,7,3,0,0,18,0,0,0,0,0,0,0,0,0,19,8,7,8,5,12,0,0,56,3,0,0,0,0,0,0,0,4,20,0,6,4,23,19,0,4,71,9,3,3,10,15,21,0,0,57,6,0,0,3,3,3,0,0,18,3,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,11,31,0,0,6,4,4,0,0,45,9,3,0,4,7,7,0,0,32,6,0,0,0,0,0,0,0,11,36,11,6,10,13,6,0,3,90,113,36,36,49,95,64,5,3,400,9,0,0,0,0,0,0,0,13,11,0,7,3,10,8,0,0,32,5,0,3,6,4,6,0,0,26,297,64,68,107,191,146,6,15,899
505011079,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,6,44,7,7,12,21,12,0,4,110,5,0,0,4,0,0,0,0,11,14,3,3,10,7,7,0,3,43,0,0,3,7,22,16,0,0,51,21,0,0,4,14,3,0,0,47,0,0,0,0,3,0,0,0,4,0,0,0,3,3,0,0,0,9,10,3,0,0,0,0,0,0,9,26,6,11,5,10,0,0,0,54,18,4,0,0,8,9,0,0,39,7,0,0,0,7,0,0,0,11,22,5,7,4,10,9,0,0,56,26,10,0,8,13,7,0,0,65,0,0,3,0,3,0,0,0,9,13,0,3,3,5,9,0,0,34,13,3,0,3,10,3,0,3,39,220,42,43,75,127,80,7,12,612
505011080,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,32,3,7,15,11,18,0,0,75,0,0,3,0,4,0,0,0,6,21,3,3,18,26,16,0,0,82,8,0,0,3,7,7,0,0,23,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,10,7,0,0,3,3,0,0,0,13,12,3,3,3,14,3,0,0,37,7,0,0,6,3,3,0,0,22,7,0,0,0,0,0,0,0,11,81,15,18,21,38,27,0,3,203,26,5,4,18,23,17,0,3,94,0,0,0,3,0,0,0,0,9,11,3,0,0,5,10,0,0,33,8,3,3,3,4,3,0,0,27,233,38,57,104,138,107,3,4,693
505011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,9,4,0,4,13,11,0,0,45,0,0,3,0,0,0,0,0,5,18,3,8,5,14,15,0,0,61,10,0,0,4,15,11,3,0,55,5,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,6,0,0,3,3,4,0,0,21,9,3,0,0,3,3,0,0,24,7,4,3,0,3,4,0,0,19,7,0,0,4,6,0,0,0,9,92,12,11,19,22,16,0,0,164,27,0,3,4,7,10,0,0,59,0,0,0,4,0,0,0,0,4,16,0,6,3,9,13,0,0,51,9,0,4,0,8,4,0,8,25,224,32,45,67,113,91,3,8,588
505011082,5,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,33,3,0,4,7,13,0,3,69,0,0,0,0,0,0,0,0,4,7,4,12,3,12,14,0,0,48,19,9,8,8,22,22,0,0,88,7,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,0,0,12,5,3,0,0,0,0,0,0,11,27,8,13,3,8,7,0,0,64,9,0,7,3,3,3,0,0,26,3,0,0,0,0,0,0,0,3,42,7,6,9,15,11,0,0,88,30,3,9,7,8,8,0,0,61,0,0,0,0,0,0,0,0,3,9,0,6,0,0,4,0,0,25,5,0,3,6,3,3,0,0,20,229,40,68,43,83,88,3,10,562
505011083,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,14,0,0,0,0,0,0,0,0,0,14,4,3,7,4,4,0,0,46,4,0,0,0,0,3,0,0,4,19,5,10,21,31,15,0,0,110,11,6,8,9,30,24,0,4,91,5,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,13,3,0,0,0,0,0,0,0,11,10,4,3,6,3,3,0,0,32,10,0,0,6,4,0,0,0,21,6,0,0,0,0,0,0,0,10,46,6,8,15,12,9,0,3,89,42,10,10,17,15,9,0,4,113,3,0,0,0,0,0,0,0,8,5,6,0,10,9,13,0,0,49,14,3,5,3,7,8,0,0,34,207,46,59,96,143,101,4,17,670
505021084,16,3,0,11,4,9,3,0,49,23,3,14,10,20,20,0,0,88,155,43,34,47,95,89,0,4,477,68,12,15,18,58,23,0,5,203,181,32,60,70,144,200,4,16,711,108,12,17,26,38,26,0,0,237,125,22,26,41,69,55,3,4,348,45,14,12,14,65,41,10,0,197,27,12,6,13,31,25,5,3,122,13,4,3,8,7,16,0,0,53,33,9,8,18,19,8,0,0,107,22,3,3,3,9,12,0,0,52,157,43,56,70,139,85,9,6,563,97,24,26,46,74,99,3,9,375,72,13,20,31,52,29,0,0,207,73,13,8,15,24,17,0,3,154,122,26,31,45,129,70,0,3,420,8,0,3,4,10,5,0,0,30,68,10,18,16,42,54,0,3,209,91,22,24,32,64,48,3,14,293,1504,327,385,528,1093,932,45,82,4887
505021085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,5,0,0,0,27,0,0,0,0,0,0,0,0,0,18,3,4,8,19,32,0,5,92,3,0,0,0,0,0,0,0,3,28,10,17,11,17,17,0,0,95,9,3,4,4,8,15,3,0,47,10,6,10,10,18,12,0,0,74,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,16,0,0,0,3,0,0,0,24,9,0,9,4,0,12,3,0,47,5,3,0,0,3,0,0,0,18,152,29,38,32,32,9,0,6,304,25,5,12,21,34,35,0,3,122,0,0,0,0,3,0,0,0,5,10,0,4,3,4,6,0,0,32,15,4,3,5,10,10,3,0,51,295,78,110,116,163,155,9,19,947
505021086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,3,3,3,6,7,0,0,56,0,0,0,0,0,0,0,0,0,51,4,13,6,18,26,0,0,120,5,3,4,4,3,9,0,0,29,116,18,47,45,91,91,6,7,415,23,6,11,18,46,63,3,3,187,25,7,3,5,4,5,0,0,57,25,3,5,4,9,6,0,0,55,9,6,5,5,3,0,0,0,34,43,7,10,3,6,7,0,0,74,53,10,10,11,17,4,0,0,108,32,8,13,12,22,37,4,9,124,90,24,17,28,48,23,0,0,230,118,41,31,39,37,34,0,0,306,99,27,32,62,86,54,3,3,364,6,5,0,0,0,8,0,0,17,28,6,12,8,31,14,0,5,108,43,8,9,17,13,29,8,11,128,792,185,231,275,448,409,20,42,2408
