SA2_MAINCODE_2016,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
211051278,5,0,0,259,146,8,10,0,0,160,134,8,7,3,0,156,160,11,3,0,0,176,201,24,14,3,0,238,207,18,14,3,0,242,167,13,10,0,3,194,88,6,3,0,0,98,16,9,0,0,0,27,3,0,0,0,0,9,0,0,0,0,0,3,1570,96,77,19,11,1770,297,0,0,0,4,300,252,0,7,0,3,264,128,3,4,3,0,139,182,12,13,0,0,209,200,7,23,9,0,236,209,12,18,10,3,253,220,25,14,4,0,264,202,17,20,4,3,238,168,6,28,7,0,209,123,9,8,8,0,149,59,4,18,3,0,84,15,3,0,5,3,27,0,0,0,3,3,10,2060,103,149,53,21,2389,174,10,10,3,3,195,51,4,3,5,5,66,3849,211,236,76,40,4416,89,0,0,3,3,96,444,3,9,0,3,466,577,15,27,3,4,623,492,44,33,0,4,575,420,60,43,5
211051279,3,0,0,29,23,0,0,0,0,28,20,0,3,0,0,30,43,10,8,0,0,58,49,10,0,3,0,61,38,8,7,3,0,54,25,8,3,6,0,35,18,3,4,0,0,25,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,273,39,32,13,0,361,56,0,0,0,0,58,45,0,0,0,0,45,25,0,0,0,0,26,30,3,4,0,0,40,28,3,3,6,0,43,62,7,15,0,0,86,48,10,6,3,0,63,53,5,9,5,0,74,52,4,10,0,0,68,31,4,9,8,0,53,7,7,0,3,0,13,4,0,0,0,0,5,0,0,0,0,0,3,446,38,57,24,0,575,42,8,5,3,0,50,12,0,0,0,0,23,776,91,91,40,3,1011,28,0,0,0,0,28,70,3,0,0,0,72,101,8,10,0,0,117,63,13,5,0,0,75,73,18,9,0
211051280,0,0,0,29,20,0,4,0,0,26,14,3,4,0,0,24,24,3,3,0,0,29,26,3,0,0,0,28,23,3,3,0,0,36,24,0,3,0,0,29,8,3,5,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,191,19,26,0,3,242,26,0,0,0,0,26,18,0,0,0,0,20,16,0,3,0,0,19,25,0,6,4,0,29,34,3,3,0,0,45,44,4,7,3,0,68,33,6,7,0,0,48,48,0,4,0,0,57,47,4,3,4,0,60,34,0,4,0,0,38,15,4,3,3,0,27,0,0,0,0,0,9,0,0,0,0,0,0,346,27,47,13,7,442,25,0,0,0,0,25,3,0,0,0,0,10,565,50,73,23,7,713,13,0,0,0,0,13,51,0,5,0,0,59,67,4,5,0,0,84,60,6,11,0,0,79,54,17,9,0
211051281,4,0,0,104,54,0,3,0,0,56,37,3,4,0,0,52,68,11,7,0,0,83,80,16,14,0,0,107,76,10,9,0,0,89,61,7,0,6,0,75,44,6,10,0,0,55,6,3,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,596,50,60,7,5,721,130,0,0,0,3,133,84,0,4,0,0,98,49,3,7,0,0,61,83,9,17,3,0,105,101,4,20,3,0,133,110,7,21,0,0,137,112,3,19,5,0,139,104,4,16,0,3,129,98,7,11,0,0,110,88,7,12,0,0,99,25,4,9,4,0,40,6,0,0,0,0,8,0,0,0,0,0,0,999,41,129,25,9,1210,65,3,4,6,0,78,22,0,3,0,3,30,1679,97,202,39,17,2039,21,0,0,0,0,21,119,3,16,0,0,134,152,18,18,0,3,184,114,19,26,0,0,162,95,34,15,0
211051282,3,0,0,39,16,4,5,0,0,28,14,3,10,0,0,24,25,8,8,0,0,44,15,3,5,0,0,21,20,12,10,0,0,46,15,13,7,0,0,33,6,6,3,0,0,19,0,5,3,0,0,12,0,3,0,3,0,4,0,0,0,0,0,0,187,55,47,12,3,306,129,0,0,0,0,132,95,0,0,0,0,99,25,0,5,0,0,25,29,3,7,0,0,41,42,4,19,0,0,66,67,7,19,3,0,101,58,15,13,0,0,90,54,7,13,9,0,84,51,7,15,6,0,80,36,3,6,3,0,54,8,3,6,0,0,18,0,3,5,0,0,13,0,0,0,0,0,0,616,55,111,30,0,808,43,3,12,3,0,65,8,0,3,0,0,14,855,111,171,42,4,1184,19,0,0,0,0,19,52,0,0,0,0,56,77,0,7,0,0,87,47,12,7,0,0,75,49,16,18,0
211051283,3,0,0,50,19,0,4,0,0,28,31,7,0,0,0,36,22,5,4,0,0,36,44,7,5,3,0,64,36,4,3,0,0,44,28,3,5,0,0,42,12,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,276,27,38,4,0,345,73,0,0,0,0,73,55,0,0,0,0,58,29,0,7,0,0,39,41,0,6,0,0,50,54,3,13,3,0,74,51,3,3,4,0,63,67,3,6,3,0,82,56,9,15,3,0,80,49,5,5,0,0,56,30,3,5,0,0,37,9,3,4,0,0,18,3,0,0,0,0,5,0,0,0,0,0,0,502,27,62,12,5,612,25,0,7,4,0,34,10,0,0,3,0,15,818,54,105,23,5,1011,24,0,0,0,0,24,75,0,8,0,0,84,101,4,13,3,0,117,57,12,19,0,0,84,62,16,10,0
211051284,0,0,0,26,14,3,3,0,0,25,13,0,3,0,0,21,19,6,9,3,0,26,25,4,5,0,0,42,29,0,8,0,0,36,26,0,8,0,0,34,12,0,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,24,45,4,0,258,63,0,0,0,0,63,35,0,0,0,0,35,22,0,8,0,0,24,27,3,7,3,0,40,32,7,20,0,0,62,41,10,8,0,0,56,41,3,7,3,0,53,49,0,5,3,0,60,33,11,13,7,0,61,27,0,9,0,0,41,12,0,9,3,0,21,0,0,3,0,0,3,3,0,0,0,0,3,372,33,98,23,3,531,26,3,3,0,0,34,6,0,0,0,0,11,585,63,149,32,3,827,4,0,0,0,0,9,26,0,3,0,0,34,47,9,7,0,0,66,26,11,11,0,0,56,30,10,9,3
211051285,4,0,0,37,20,0,3,0,0,22,11,0,3,0,0,14,17,3,10,0,0,28,19,3,6,0,0,29,21,3,6,0,0,29,11,3,5,0,0,19,4,5,3,0,0,14,3,4,0,5,0,12,0,3,0,0,0,0,0,0,0,0,0,0,149,32,34,11,3,227,60,0,0,0,0,60,34,0,0,0,0,36,18,0,0,0,0,24,26,3,7,3,0,37,29,3,11,3,0,45,40,8,5,3,0,50,34,8,10,4,0,56,41,9,10,3,0,57,24,6,4,7,0,46,21,3,4,5,0,33,4,0,3,3,0,10,3,0,3,3,0,11,0,0,0,0,0,3,337,37,57,36,3,471,18,8,3,4,0,28,12,0,0,0,3,13,514,74,93,53,5,744,32,0,0,0,0,32,72,3,0,0,0,73,69,8,9,0,0,87,60,12,12,0,0,79,44,12,11,0
211051286,0,0,0,57,26,0,0,0,0,34,29,3,5,0,0,34,40,12,5,0,0,57,62,9,7,3,4,82,47,14,5,0,0,70,40,7,7,3,0,56,24,4,10,3,3,41,13,0,4,0,0,19,3,0,0,3,0,5,0,0,0,0,0,0,391,46,54,19,11,519,72,0,0,0,0,71,61,0,0,3,0,63,35,4,3,0,0,47,58,5,5,6,0,75,84,7,10,3,0,104,103,4,22,4,3,132,95,5,16,4,0,125,100,5,12,0,0,126,84,8,11,7,3,112,66,10,15,10,3,95,22,4,12,0,0,36,3,3,0,4,0,9,3,0,0,0,0,9,783,59,114,42,12,1004,78,4,4,4,3,96,30,0,3,3,5,46,1282,117,174,67,29,1664,37,0,0,0,0,39,99,3,3,0,0,108,111,10,9,0,0,127,103,14,15,0,0,133,103,18,19,3
212011287,7,0,0,153,79,3,3,0,0,90,91,9,5,3,0,108,98,8,3,0,0,113,96,14,7,0,0,123,71,4,11,0,0,86,47,9,4,5,0,65,18,0,3,0,0,25,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,764,66,47,14,8,897,140,0,0,0,0,141,101,0,5,0,0,103,70,0,7,3,0,76,76,3,14,3,0,96,105,10,18,3,0,140,111,15,9,5,0,140,98,10,20,3,0,129,80,7,9,0,0,100,55,8,3,0,0,69,33,4,0,3,0,45,12,3,3,0,0,26,8,0,3,0,0,9,0,0,0,0,0,0,887,62,98,23,6,1075,66,3,3,0,0,71,20,3,0,0,0,30,1741,133,144,40,15,2069,64,0,0,0,0,64,192,3,8,0,0,201,259,11,15,0,0,288,210,21,15,0,0,251,191,31,17,3
212011288,0,0,0,33,20,0,0,0,0,26,16,3,3,3,0,26,30,3,8,0,3,37,46,10,12,0,0,63,32,5,7,0,0,53,20,6,5,7,0,36,15,3,3,4,0,18,3,0,7,0,3,9,0,0,0,0,0,3,0,0,0,3,0,7,245,35,48,17,10,352,46,0,0,0,0,53,44,0,0,0,0,40,18,3,3,0,0,30,35,6,5,0,0,58,41,5,10,4,0,66,57,12,7,8,3,81,71,3,6,7,0,84,37,5,8,3,0,59,46,3,6,4,0,63,27,4,12,0,0,46,13,0,4,3,0,22,0,3,3,3,0,9,0,0,3,3,0,8,446,55,70,41,9,612,29,4,3,3,3,40,15,0,4,0,3,27,735,98,114,59,24,1030,28,0,0,0,0,29,94,0,3,0,3,104,90,6,5,0,0,98,72,14,14,0,0,100,47,19,9,3
212011289,0,0,0,48,37,3,5,0,0,46,24,13,4,0,0,42,46,11,17,0,0,71,54,17,7,3,0,84,50,14,7,4,0,75,39,9,7,4,0,55,20,5,3,0,0,28,7,0,0,0,0,10,3,3,4,3,0,9,0,0,0,0,0,3,377,79,50,21,3,528,111,0,0,0,3,115,69,0,0,0,0,74,30,3,7,0,0,38,35,6,11,3,0,61,63,7,14,3,0,90,77,12,32,6,0,127,78,16,15,8,3,127,60,11,19,11,4,105,55,16,17,3,0,86,48,5,10,6,0,75,18,4,13,4,0,39,4,0,8,4,0,16,0,0,3,3,0,6,666,86,142,52,8,959,47,3,12,0,0,58,21,3,0,5,5,33,1118,177,207,72,19,1583,38,0,0,0,0,38,127,3,3,0,3,137,103,7,19,0,0,130,92,15,25,0,0,134,78,36,13,6
212011290,0,0,0,46,26,0,3,0,0,34,37,0,3,5,0,48,27,3,0,0,0,29,36,7,3,0,0,44,31,8,6,0,0,47,30,8,12,4,0,56,16,3,3,0,0,17,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,286,36,41,15,3,381,63,0,0,0,3,61,61,0,0,0,0,66,36,0,3,0,0,42,36,3,7,3,0,53,44,4,6,4,0,62,45,9,8,3,0,61,44,3,6,0,0,59,47,3,3,4,0,61,38,3,3,4,0,47,24,4,5,3,5,37,11,3,4,8,0,20,0,0,4,8,0,14,0,0,0,8,0,8,449,33,58,40,11,581,33,3,7,0,0,47,23,3,8,3,0,38,800,67,108,61,10,1048,31,0,0,0,0,31,87,0,3,0,3,89,104,3,14,0,3,123,83,11,12,3,0,102,91,17,10,9
212011291,10,0,0,100,84,3,3,0,0,93,60,3,6,4,0,72,70,5,6,0,3,83,81,4,3,0,0,89,70,3,11,3,0,89,63,7,5,0,0,72,25,0,0,0,0,27,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,651,27,39,9,3,732,171,0,0,0,4,181,81,0,4,0,0,88,53,0,7,0,0,62,70,0,15,4,0,86,71,9,12,3,0,103,94,3,15,0,0,114,82,8,11,4,0,109,67,3,9,0,0,77,62,5,7,0,0,74,50,3,3,3,0,59,14,3,0,0,0,23,3,0,0,0,0,6,0,0,0,0,0,0,817,37,83,21,5,972,51,0,0,0,0,58,25,0,0,0,3,33,1549,66,131,26,13,1783,35,0,0,0,0,37,182,3,5,0,0,195,206,17,13,0,0,235,205,23,23,3,0,260,167,26,16,3
212011292,4,3,0,255,221,4,11,0,0,245,149,13,11,0,3,184,182,14,12,0,3,207,208,15,14,4,0,244,173,21,16,3,0,205,120,13,10,3,4,161,57,12,4,0,0,73,13,0,4,0,0,20,0,0,0,0,0,0,3,0,0,3,0,3,1591,102,92,20,13,1814,298,0,3,0,3,301,304,0,4,0,4,317,200,4,13,3,0,223,226,23,21,6,0,278,221,13,31,10,3,276,230,15,32,7,0,278,229,10,17,5,0,273,194,9,12,12,4,226,150,8,9,0,0,179,92,3,7,0,3,109,33,4,7,3,0,46,9,0,3,0,0,10,3,0,0,0,0,3,2187,101,168,49,23,2516,148,3,7,0,4,167,53,0,7,8,11,81,3977,210,271,71,46,4578,126,0,0,0,3,126,497,5,7,0,7,512,643,36,31,3,3,716,578,54,48,7,3,687,453,73,50,4
212021293,9,0,3,320,211,11,3,0,3,230,146,14,9,0,0,169,223,18,14,6,0,265,245,27,20,0,0,289,242,25,21,3,0,293,172,11,6,0,0,195,91,13,4,0,0,110,11,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,1900,118,94,8,7,2131,254,0,0,0,0,256,223,0,6,0,0,234,163,3,6,0,0,175,216,6,23,0,3,255,261,17,40,7,0,322,337,15,20,9,5,385,305,10,32,11,7,369,255,18,27,6,0,303,210,12,12,3,0,243,132,13,18,3,0,172,49,5,11,7,0,71,15,0,4,0,0,19,4,0,3,0,0,6,2430,109,202,45,18,2806,184,10,8,0,3,205,64,4,3,3,7,79,4578,242,300,57,42,5219,68,0,0,0,0,68,356,3,11,0,4,374,520,17,32,3,3,571,444,39,28,5,3,510,350,58,28,4
212021294,5,0,0,92,74,3,9,3,0,83,59,6,6,0,0,78,61,7,12,0,0,83,60,4,13,3,0,81,53,10,10,0,0,72,46,3,9,0,0,57,17,3,3,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,540,39,63,8,7,654,195,0,0,0,0,202,101,0,3,0,0,108,61,0,6,0,0,67,72,8,15,3,0,98,92,9,26,5,0,141,86,8,27,10,0,131,82,9,17,10,0,120,52,3,9,3,0,63,44,3,6,0,0,59,29,3,4,0,0,42,6,0,5,3,0,14,0,0,0,0,0,3,0,0,3,0,0,3,827,61,125,36,9,1053,68,0,4,0,4,80,31,0,0,4,0,32,1466,95,196,51,13,1819,30,0,0,0,0,29,125,3,7,0,0,134,144,7,14,0,0,167,141,25,33,3,3,204,115,38,22,6
212021295,5,0,0,41,44,3,0,0,0,47,33,4,4,0,0,39,39,0,3,0,0,45,45,3,3,0,0,53,47,3,3,0,0,52,32,0,3,0,0,34,18,0,0,0,0,20,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,314,22,24,3,6,370,37,0,0,0,0,40,32,0,3,0,0,34,14,0,3,0,3,19,27,0,0,0,0,34,50,0,0,0,0,51,38,0,5,0,0,46,56,0,3,0,0,61,53,7,3,0,0,61,28,0,3,0,0,29,18,0,3,0,0,27,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,3,369,11,29,4,4,421,31,0,3,0,3,39,9,0,0,0,3,9,728,30,58,6,15,835,8,0,0,0,0,8,68,0,4,0,0,71,91,9,13,3,0,113,114,7,6,0,0,129,74,10,16,0
212021297,0,0,0,269,237,6,12,3,4,257,194,10,10,0,0,216,251,11,13,3,0,275,287,15,3,3,3,313,274,25,7,3,0,311,190,19,9,3,0,217,112,3,3,3,0,119,30,0,0,0,0,32,8,0,0,0,0,12,0,0,0,0,0,7,2026,96,69,19,10,2221,211,0,3,3,0,219,175,0,0,3,0,185,129,3,6,3,0,139,157,8,5,4,4,177,189,5,12,3,0,222,247,15,12,0,0,268,236,23,8,4,0,277,188,6,9,0,4,205,140,13,9,4,0,169,108,7,6,3,0,121,38,7,0,0,0,47,10,3,0,0,0,14,0,0,3,0,0,6,1829,89,73,36,20,2044,162,4,10,3,3,175,81,8,3,5,13,105,4092,191,155,66,41,4547,131,0,0,0,0,134,615,4,12,5,0,640,882,44,23,9,3,952,952,66,49,5,7,1072,804,85,38,5
212021299,0,0,0,19,26,4,0,0,0,36,21,0,0,0,0,27,23,3,6,4,0,34,21,9,3,0,0,26,37,3,3,0,0,51,24,0,3,0,0,31,21,3,0,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,209,27,21,9,4,265,17,0,0,0,0,19,37,0,0,0,0,37,10,0,0,0,0,14,35,0,3,3,0,45,27,3,11,6,0,42,39,6,4,3,0,53,35,11,9,4,0,55,26,8,3,0,0,44,24,6,6,7,0,42,18,6,6,3,0,39,16,0,0,0,0,18,0,0,3,0,0,9,0,0,0,0,0,3,285,51,40,26,3,415,15,0,3,3,0,21,6,3,0,0,0,10,520,82,67,41,6,710,10,0,0,0,0,13,45,0,0,0,0,51,45,6,9,0,0,59,66,7,3,0,0,80,52,7,11,0
212021453,0,0,0,47,22,0,0,0,0,24,30,0,3,0,0,32,21,0,3,0,0,28,40,8,3,0,0,48,32,0,0,0,0,35,37,7,0,0,0,43,11,0,4,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,266,15,18,3,0,308,31,0,0,0,0,31,37,0,3,0,0,36,27,0,0,0,0,31,41,3,3,0,0,54,33,0,7,0,0,40,47,3,3,0,0,50,47,8,7,0,0,56,37,3,8,4,0,47,33,3,9,0,0,40,23,0,3,0,0,36,7,0,0,0,0,5,0,0,4,0,0,4,0,0,0,0,0,0,357,19,45,10,3,433,24,0,3,0,0,29,3,0,0,0,3,13,654,40,67,8,4,772,9,0,0,0,0,9,42,4,0,0,0,50,83,8,6,0,0,94,57,6,11,0,0,76,50,15,13,0
212021454,0,0,0,30,19,0,3,0,0,22,26,0,6,3,0,31,13,0,0,0,0,14,18,0,3,0,0,23,33,3,7,0,0,41,25,0,3,0,0,36,17,0,3,0,0,21,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,191,12,25,6,0,234,20,0,0,0,0,21,22,0,0,0,0,29,19,0,3,0,0,21,24,0,8,0,0,35,20,3,4,0,0,32,34,0,8,0,0,40,43,5,13,0,0,54,30,0,0,0,0,38,19,3,6,3,0,38,24,3,4,0,0,33,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,270,20,51,12,3,349,21,4,0,0,0,26,10,0,3,0,3,16,490,29,78,13,12,622,3,0,0,0,0,3,26,0,3,0,0,30,47,5,7,0,0,55,46,14,13,0,0,73,35,4,9,3
212021455,3,0,0,17,16,0,0,0,0,16,5,3,0,0,0,13,14,3,5,0,0,19,10,8,5,0,0,24,12,3,4,0,0,23,9,0,8,0,0,13,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,20,23,0,3,158,19,0,0,0,0,14,14,0,3,0,0,21,15,0,0,0,0,15,16,0,5,3,0,24,19,0,12,3,0,36,11,3,9,0,0,22,28,3,11,0,0,47,21,0,3,5,0,26,18,3,3,0,0,19,8,0,7,0,0,21,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,3,178,15,54,14,0,260,19,0,0,0,0,23,3,0,0,0,0,11,312,39,84,12,4,443,8,0,0,0,0,8,33,0,4,0,0,42,29,4,9,0,0,45,30,3,9,0,3,44,23,7,4,0
212021456,4,0,0,267,207,3,10,4,0,223,145,13,8,6,0,171,151,7,6,6,0,175,185,16,10,4,0,220,148,10,8,0,0,166,99,3,3,0,4,118,54,4,4,0,0,63,18,0,0,0,0,14,4,0,0,0,0,3,0,0,0,0,0,0,1520,69,59,18,13,1685,343,0,0,3,0,342,428,3,3,0,0,438,220,7,7,0,3,232,196,10,10,4,0,220,198,12,11,3,0,225,216,9,6,4,3,234,221,7,8,4,0,238,179,9,11,0,3,198,146,6,6,6,3,168,103,3,3,3,0,117,34,3,3,0,0,44,9,0,0,0,0,8,5,0,0,0,0,6,2294,60,76,25,14,2476,172,4,3,0,0,180,60,4,0,4,13,79,4054,135,137,47,35,4418,64,0,3,0,0,70,425,3,12,0,8,446,556,20,10,3,3,599,496,37,38,6,4,571,375,53,34,6
212031300,6,0,0,222,147,3,9,0,0,168,102,6,8,0,0,117,162,11,13,0,0,178,163,13,14,0,0,192,155,10,9,3,0,180,95,5,9,3,0,115,60,0,4,3,0,65,14,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1323,65,80,18,6,1486,420,0,0,0,7,426,268,0,3,0,0,275,139,4,3,0,0,155,211,0,16,0,3,235,160,9,10,4,3,195,176,8,14,4,0,201,195,10,19,9,3,231,153,4,3,3,4,170,127,3,12,3,0,151,91,3,7,0,0,104,45,0,3,0,0,47,7,0,0,0,0,9,3,0,0,0,0,3,2011,51,96,26,15,2203,142,6,3,0,9,160,48,0,5,3,9,64,3520,127,178,53,43,3912,104,0,3,0,0,105,355,0,14,0,0,372,463,17,33,3,0,512,349,38,34,3,3,423,294,45,30,3
212031301,10,3,0,118,90,0,9,0,0,97,88,4,12,3,0,106,79,3,8,0,3,97,102,0,3,3,0,107,84,6,10,0,0,95,54,5,4,0,0,61,28,0,3,0,0,30,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,695,19,54,12,3,782,81,0,0,0,0,79,71,3,0,0,0,77,64,4,9,3,0,85,80,3,16,3,0,104,61,8,19,0,0,88,100,7,24,3,4,135,89,3,5,0,0,103,75,0,3,0,0,78,55,0,8,4,0,67,39,3,3,3,0,47,13,3,0,0,0,19,4,0,0,0,0,5,0,0,0,0,0,3,740,29,96,18,7,893,46,3,0,0,3,55,17,4,3,0,3,25,1491,58,151,28,19,1751,25,0,0,0,3,32,117,0,9,0,0,131,224,18,25,3,0,266,189,28,34,0,3,248,179,35,36,3
