SA2_MAINCODE_2016,MaOpD_400_499_H_0,MaOpD_400_499_H_1_15,MaOpD_400_499_H_16_24,MaOpD_400_499_H_25_34,MaOpD_400_499_H_35_39,MaOpD_400_499_H_40,MaOpD_400_499_H_41_48,MaOpD_400_499_H_49mo,MaOpD_400_499_H_NS,MaOpD_400_499_H_Tot,MaOpD_500_649_H_0,MaOpD_500_649_H_1_15,MaOpD_500_649_H_16_24,MaOpD_500_649_H_25_34,MaOpD_500_649_H_35_39,MaOpD_500_649_H_40,MaOpD_500_649_H_41_48,MaOpD_500_649_H_49mo,MaOpD_500_649_H_NS,MaOpD_500_649_H_Tot,MaOpD_650_799_H_0,MaOpD_650_799_H_1_15,MaOpD_650_799_H_16_24,MaOpD_650_799_H_25_34,MaOpD_650_799_H_35_39,MaOpD_650_799_H_40,MaOpD_650_799_H_41_48,MaOpD_650_799_H_49mo,MaOpD_650_799_H_NS,MaOpD_650_799_H_Tot,MaOpD_800_999_H_0,MaOpD_800_999_H_1_15,MaOpD_800_999_H_16_24,MaOpD_800_999_H_25_34,MaOpD_800_999_H_35_39,MaOpD_800_999_H_40,MaOpD_800_999_H_41_48,MaOpD_800_999_H_49mo,MaOpD_800_999_H_NS,MaOpD_800_999_H_Tot,MaOpD_1000_1249_H_0,MaOpD_1000_1249_H_1_15,MaOpD_1000_1249_H_16_24,MaOpD_1000_1249_H_25_34,MaOpD_1000_1249_H_35_39,MaOpD_1000_1249_H_40,MaOpD_1000_1249_H_41_48,MaOpD_1000_1249_H_49mo,MaOpD_1000_1249_H_NS,MaOpD_1000_1249_H_Tot,MaOpD_1250_1499_H_0,MaOpD_1250_1499_H_1_15,MaOpD_1250_1499_H_16_24,MaOpD_1250_1499_H_25_34,MaOpD_1250_1499_H_35_39,MaOpD_1250_1499_H_40,MaOpD_1250_1499_H_41_48,MaOpD_1250_1499_H_49mo,MaOpD_1250_1499_H_NS,MaOpD_1250_1499_H_Tot,MaOpD_1500_1749_H_0,MaOpD_1500_1749_H_1_15,MaOpD_1500_1749_H_16_24,MaOpD_1500_1749_H_25_34,MaOpD_1500_1749_H_35_39,MaOpD_1500_1749_H_40,MaOpD_1500_1749_H_41_48,MaOpD_1500_1749_H_49mo,MaOpD_1500_1749_H_NS,MaOpD_1500_1749_H_Tot,MaOpD_1750_1999_H_0,MaOpD_1750_1999_H_1_15,MaOpD_1750_1999_H_16_24,MaOpD_1750_1999_H_25_34,MaOpD_1750_1999_H_35_39,MaOpD_1750_1999_H_40,MaOpD_1750_1999_H_41_48,MaOpD_1750_1999_H_49mo,MaOpD_1750_1999_H_NS,MaOpD_1750_1999_H_Tot,MaOpD_2000_2999_H_0,MaOpD_2000_2999_H_1_15,MaOpD_2000_2999_H_16_24,MaOpD_2000_2999_H_25_34,MaOpD_2000_2999_H_35_39,MaOpD_2000_2999_H_40,MaOpD_2000_2999_H_41_48,MaOpD_2000_2999_H_49mo,MaOpD_2000_2999_H_NS,MaOpD_2000_2999_H_Tot,MaOpD_3000mo_H_0,MaOpD_3000mo_H_1_15,MaOpD_3000mo_H_16_24,MaOpD_3000mo_H_25_34,MaOpD_3000mo_H_35_39,MaOpD_3000mo_H_40,MaOpD_3000mo_H_41_48,MaOpD_3000mo_H_49mo,MaOpD_3000mo_H_NS,MaOpD_3000mo_H_Tot,MaOpD_PINS_H_0,MaOpD_PINS_H_1_15,MaOpD_PINS_H_16_24,MaOpD_PINS_H_25_34,MaOpD_PINS_H_35_39,MaOpD_PINS_H_40,MaOpD_PINS_H_41_48,MaOpD_PINS_H_49mo,MaOpD_PINS_H_NS,MaOpD_PINS_H_Tot,MaOpD_Tot_H_0,MaOpD_Tot_H_1_15,MaOpD_Tot_H_16_24,MaOpD_Tot_H_25_34,MaOpD_Tot_H_35_39,MaOpD_Tot_H_40,MaOpD_Tot_H_41_48,MaOpD_Tot_H_49mo,MaOpD_Tot_H_NS,MaOpD_Tot_H_Tot,Lab_NNI_H_0,Lab_NNI_H_1_15,Lab_NNI_H_16_24,Lab_NNI_H_25_34,Lab_NNI_H_35_39,Lab_NNI_H_40,Lab_NNI_H_41_48,Lab_NNI_H_49mo,Lab_NNI_H_NS,Lab_NNI_H_Tot,Lab_1_149_H_0,Lab_1_149_H_1_15,Lab_1_149_H_16_24,Lab_1_149_H_25_34,Lab_1_149_H_35_39,Lab_1_149_H_40,Lab_1_149_H_41_48,Lab_1_149_H_49mo,Lab_1_149_H_NS,Lab_1_149_H_Tot,Lab_150_299_H_0,Lab_150_299_H_1_15,Lab_150_299_H_16_24,Lab_150_299_H_25_34,Lab_150_299_H_35_39,Lab_150_299_H_40,Lab_150_299_H_41_48,Lab_150_299_H_49mo,Lab_150_299_H_NS,Lab_150_299_H_Tot,Lab_300_399_H_0,Lab_300_399_H_1_15,Lab_300_399_H_16_24,Lab_300_399_H_25_34,Lab_300_399_H_35_39,Lab_300_399_H_40,Lab_300_399_H_41_48,Lab_300_399_H_49mo,Lab_300_399_H_NS,Lab_300_399_H_Tot,Lab_400_499_H_0,Lab_400_499_H_1_15,Lab_400_499_H_16_24,Lab_400_499_H_25_34,Lab_400_499_H_35_39,Lab_400_499_H_40,Lab_400_499_H_41_48,Lab_400_499_H_49mo,Lab_400_499_H_NS,Lab_400_499_H_Tot,Lab_500_649_H_0,Lab_500_649_H_1_15,Lab_500_649_H_16_24,Lab_500_649_H_25_34,Lab_500_649_H_35_39,Lab_500_649_H_40,Lab_500_649_H_41_48,Lab_500_649_H_49mo,Lab_500_649_H_NS,Lab_500_649_H_Tot,Lab_650_799_H_0,Lab_650_799_H_1_15,Lab_650_799_H_16_24,Lab_650_799_H_25_34,Lab_650_799_H_35_39,Lab_650_799_H_40,Lab_650_799_H_41_48,Lab_650_799_H_49mo,Lab_650_799_H_NS,Lab_650_799_H_Tot,Lab_800_999_H_0,Lab_800_999_H_1_15,Lab_800_999_H_16_24,Lab_800_999_H_25_34,Lab_800_999_H_35_39,Lab_800_999_H_40,Lab_800_999_H_41_48,Lab_800_999_H_49mo,Lab_800_999_H_NS,Lab_800_999_H_Tot
402041048,0,9,12,7,0,3,0,0,0,33,0,3,8,7,10,11,3,3,0,49,3,4,10,32,87,24,8,13,5,189,14,6,6,64,128,83,42,36,0,381,10,11,3,21,91,94,50,80,4,365,6,0,0,9,32,44,44,66,0,204,3,0,0,0,11,14,16,48,0,96,0,0,0,0,3,6,10,20,0,35,0,0,0,0,0,0,0,17,0,20,0,0,0,3,0,0,0,0,0,7,3,0,0,3,10,0,4,4,4,24,41,33,53,143,371,290,184,283,17,1425,0,7,3,0,0,0,0,0,0,9,0,23,0,0,0,0,0,0,0,29,0,28,5,3,3,0,0,0,0,48,3,15,20,9,0,0,0,0,3,46,4,19,25,16,3,0,0,0,0,67,3,13,21,46,34,12,3,0,6,131,13,12,25,43,265,70,24,10,9,463,3,23,16,40,291,146,63,18,8,606
402041171,0,4,3,0,3,0,0,0,0,15,3,3,6,11,17,7,0,0,0,45,3,0,4,11,58,11,3,4,0,94,4,0,6,12,40,21,17,9,0,116,5,3,0,0,18,16,13,23,0,81,3,0,0,0,3,3,8,6,0,26,0,0,0,0,3,4,3,7,0,26,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,20,36,37,143,68,47,75,4,459,0,3,0,0,0,0,0,0,0,6,0,37,3,0,0,0,0,0,0,40,3,28,8,3,0,0,0,0,3,48,0,26,7,3,0,0,0,0,0,42,0,7,14,13,4,0,0,0,0,40,0,7,13,31,10,3,0,0,0,69,0,0,3,6,23,12,5,4,0,63,0,0,0,8,35,17,6,3,3,78
402041172,0,6,8,15,3,3,0,0,0,34,0,10,14,25,32,8,3,3,0,96,3,7,12,32,131,27,14,12,0,250,15,3,6,20,163,97,53,29,4,395,3,4,3,15,70,72,61,80,7,324,5,0,0,4,11,25,33,48,0,118,0,0,0,0,7,14,16,18,0,64,3,0,0,0,0,3,7,18,0,38,0,0,0,0,7,3,8,10,5,27,0,0,0,0,0,0,0,4,0,7,0,0,0,0,7,0,0,4,0,21,38,53,63,117,446,254,196,235,21,1421,0,0,0,0,0,0,0,0,0,5,7,39,0,0,0,0,0,0,3,58,4,38,12,3,4,0,3,0,0,57,0,26,26,8,3,0,3,0,0,64,6,21,24,11,8,3,0,3,0,80,5,12,25,43,37,15,3,4,4,137,5,6,10,40,117,35,9,10,0,233,0,9,0,17,99,36,23,13,3,205
402051049,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,13,0,0,0,3,14,0,3,3,0,23,0,0,0,4,12,12,6,8,0,43,0,0,0,0,13,3,9,17,0,38,3,0,0,0,0,3,12,18,0,35,0,0,0,0,0,0,4,18,0,26,0,0,0,0,0,0,4,14,0,22,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,7,11,39,18,36,100,4,241,0,0,0,0,0,0,0,0,0,3,3,79,0,0,0,0,0,0,0,84,0,42,6,4,0,0,0,0,0,54,0,24,17,5,0,0,0,3,0,54,0,12,16,6,0,0,0,0,0,41,0,9,12,25,4,3,0,0,0,58,0,4,7,18,14,4,6,3,0,53,0,0,0,3,13,8,3,3,0,38
402051050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,8,0,7,5,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5
402051051,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,6,8,5,3,0,24,0,3,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,14,0,3,3,0,0,0,0,0,0,6,0,4,9,0,0,0,0,0,0,11,0,6,4,0,0,0,0,0,0,12,0,0,4,5,0,3,0,0,0,14,0,0,0,4,3,6,0,0,0,11,0,0,0,0,3,0,0,0,0,6
402051052,0,0,7,5,0,3,0,3,0,23,0,4,11,5,11,4,0,3,0,45,0,0,0,14,23,14,3,4,3,62,0,0,0,7,20,12,5,3,0,51,0,0,0,0,29,7,9,3,0,53,0,0,0,0,0,3,3,13,0,21,0,0,0,0,3,3,3,3,3,14,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,21,35,34,92,49,27,53,9,323,3,0,0,0,0,0,0,0,0,10,5,133,9,6,0,0,0,0,3,150,4,95,29,8,5,0,0,0,0,141,3,30,39,15,4,0,0,0,3,97,0,24,42,29,14,4,0,0,3,116,3,25,39,42,16,5,3,0,3,141,0,9,14,33,43,25,6,3,5,142,5,3,7,6,46,17,12,8,3,112
402051053,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,4,8,0,4,5,3,30,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,15,0,12,3,4,0,0,0,0,0,18,0,10,6,0,0,0,0,0,0,18,0,6,8,3,0,0,0,0,0,25,0,0,0,5,3,0,3,0,0,19,0,5,3,4,4,3,0,0,3,18,0,0,0,0,3,0,3,3,0,9
402051054,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,7,6,6,6,0,37,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,21,8,0,0,0,0,0,0,33,0,3,11,3,3,0,0,0,0,21,0,7,8,4,0,0,0,0,0,18,0,4,8,4,0,0,0,0,0,21,0,7,0,6,9,3,0,0,0,27,0,0,3,0,3,3,0,3,0,16
402051055,0,0,0,0,0,0,3,0,0,8,0,0,4,0,6,0,0,0,0,19,0,7,0,8,25,4,0,0,0,43,0,3,3,7,50,15,21,3,0,92,3,0,0,3,44,21,36,16,0,129,0,0,0,0,9,0,6,5,0,14,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,9,17,16,22,133,45,67,31,6,339,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,37,3,29,11,3,0,0,0,0,0,38,4,16,9,0,0,0,0,0,0,37,0,16,13,5,0,0,0,0,0,37,3,9,5,18,7,3,0,0,0,49,0,0,0,18,13,4,5,3,0,37,0,3,0,6,6,3,3,4,0,30
403011056,0,0,0,0,3,0,0,0,0,9,0,3,3,3,0,5,0,0,0,13,0,0,0,3,3,0,0,0,0,9,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,6,6,4,0,3,0,55,0,4,0,0,0,0,0,0,0,4,3,69,7,4,5,0,0,0,4,93,5,32,8,6,0,0,0,0,0,52,4,15,21,4,3,0,0,0,0,46,3,10,18,13,7,0,3,0,0,56,3,4,13,27,11,7,0,0,0,66,0,9,9,13,16,3,3,0,3,53,0,0,3,0,14,0,8,0,0,22
403011057,0,0,7,3,0,0,0,0,0,9,0,3,5,6,3,0,0,0,0,21,0,0,0,11,6,3,3,0,0,23,0,0,0,0,10,13,3,0,0,31,5,3,0,0,3,3,8,0,0,21,0,0,0,0,3,5,0,0,0,4,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,11,32,15,13,32,35,10,15,3,165,3,4,0,0,0,0,0,0,0,10,9,101,6,0,0,0,0,0,0,121,4,67,19,6,0,0,0,0,0,91,0,47,29,9,0,0,0,0,0,89,3,35,50,28,12,3,0,0,0,122,0,13,26,48,13,9,4,8,0,116,0,8,6,25,35,6,4,7,3,92,0,3,3,18,30,13,5,10,0,82
403021058,3,3,12,3,0,0,0,3,0,24,0,3,12,14,15,9,6,3,0,59,0,0,6,9,48,15,12,7,0,100,0,3,0,4,40,22,14,4,0,86,3,0,3,0,7,17,10,11,0,56,0,0,0,0,3,3,3,7,0,23,0,0,0,3,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,32,50,35,124,67,45,39,0,407,0,3,0,0,0,0,0,0,0,4,3,52,0,0,0,0,0,0,0,59,0,28,12,0,0,0,0,0,0,45,0,16,14,0,0,0,0,0,0,30,0,12,8,10,4,3,3,0,3,48,0,14,20,17,20,3,0,0,0,84,0,5,3,19,26,19,3,0,0,78,0,3,3,5,29,31,20,8,0,102
403021059,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,7,7,3,0,7,0,38,0,3,0,0,0,0,0,0,0,5,3,34,4,0,0,0,0,0,0,39,0,19,4,0,0,0,0,0,0,27,0,13,11,0,0,0,0,0,0,24,0,3,11,3,0,0,0,0,0,13,0,5,3,4,3,0,0,0,0,14,0,0,0,4,0,3,0,0,0,8,0,0,0,3,3,3,0,3,0,8
403021060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,20,0,43,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,22,0,7,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,10,0,3,10,3,0,0,0,0,0,17,0,0,3,5,3,0,0,0,0,18,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,4,0,0,10
403021061,0,0,0,5,3,0,0,0,0,14,0,3,5,3,0,3,5,3,0,20,3,0,0,4,15,3,0,3,0,24,0,0,0,5,14,4,8,3,0,35,0,0,0,0,26,7,8,3,0,43,0,0,0,0,4,9,0,0,0,15,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,6,18,57,28,17,18,8,179,0,3,0,0,0,0,0,0,0,4,0,28,0,4,0,0,0,0,0,33,0,26,9,0,0,0,0,0,0,43,3,22,10,7,3,0,0,0,0,51,3,14,20,9,0,0,0,0,4,47,0,7,15,30,3,3,0,3,0,68,0,0,3,20,20,8,3,0,0,58,0,0,0,7,15,15,3,0,0,46
403021062,0,7,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,13,0,3,3,3,13,4,3,0,0,28,0,0,3,5,44,23,6,3,0,84,6,0,4,0,46,12,21,4,0,89,0,0,0,0,8,0,8,4,0,26,3,0,0,0,6,3,3,4,0,26,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,29,21,17,120,39,50,22,3,312,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,15,0,20,9,0,0,0,0,0,0,31,0,9,3,0,0,0,0,0,0,21,0,10,14,4,0,0,0,0,0,26,0,12,4,25,5,0,0,0,0,53,0,8,3,16,11,0,3,0,0,38,3,3,5,9,10,4,3,3,0,36
403021063,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,5,3,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,19,0,8,4,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,8,0,0,6,3,3,0,0,0,0,14,0,3,0,3,0,3,0,0,0,15,0,0,0,0,5,5,0,3,0,11
403021064,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,11,0,0,0,4,6,0,0,3,0,15,0,0,0,0,4,0,0,0,0,15,0,0,0,0,8,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,10,25,22,7,3,4,3,87,0,3,0,0,0,0,0,0,0,3,3,52,0,0,0,0,0,0,0,56,0,36,7,3,0,0,0,0,0,48,0,19,9,4,0,0,0,0,0,31,5,15,16,5,0,3,0,0,3,41,0,3,14,18,3,0,0,0,0,47,0,3,6,10,10,0,0,0,0,36,0,0,0,3,6,3,6,3,0,21
403031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,0,11,3,0,0,0,0,0,0,10,0,3,4,0,0,0,0,0,0,9,0,5,0,3,0,0,0,0,0,9,0,4,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8
403031066,0,3,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,6,6,3,0,0,3,0,16,4,0,0,0,9,5,4,3,0,27,0,0,0,0,0,6,0,0,0,12,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,13,18,18,5,8,3,95,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,11,8,0,0,0,0,0,0,19,0,8,11,3,0,0,0,0,0,24,3,5,21,13,0,0,0,4,0,45,3,9,15,23,3,0,0,0,0,58,3,5,10,26,15,4,0,0,0,66,0,3,3,6,14,4,3,3,0,46
403031067,0,0,5,6,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,6,3,0,4,0,45,0,0,0,0,0,0,0,0,0,7,3,57,3,0,0,0,0,0,0,68,0,28,8,0,0,0,0,0,0,42,0,13,8,4,0,0,0,0,0,34,0,7,7,9,3,0,0,3,0,24,3,4,11,13,0,4,0,0,0,30,0,0,5,14,7,0,3,3,0,31,0,0,0,0,0,4,0,0,0,12
403031068,0,0,3,8,0,0,0,0,0,15,3,3,4,10,8,3,0,0,0,24,3,4,0,9,25,12,3,0,0,60,0,3,0,11,33,17,9,3,0,71,0,0,0,0,15,13,3,7,0,39,0,0,0,0,3,0,5,3,0,16,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,26,16,31,93,44,21,23,4,265,0,5,0,0,0,0,0,0,0,9,4,78,6,0,0,0,0,0,0,91,3,44,4,6,0,0,0,0,0,56,0,21,19,11,0,0,0,0,4,55,4,16,18,9,0,0,0,0,3,55,0,23,18,21,10,9,3,3,0,86,5,9,10,20,33,12,8,3,0,100,0,0,3,9,26,22,9,9,3,76
403031069,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,3,6,0,0,0,0,9,0,0,3,0,5,0,0,4,0,11,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,15,8,4,0,6,0,55,0,3,0,0,0,0,0,0,0,4,3,61,3,0,0,0,0,0,0,63,0,42,6,0,3,0,0,0,0,51,0,18,15,0,0,0,0,0,0,36,0,8,16,7,0,0,0,0,0,38,0,9,13,18,4,0,0,0,0,53,0,4,7,10,16,3,3,0,0,40,0,3,0,3,14,7,7,0,0,24
403031070,0,0,3,0,6,0,0,0,0,12,0,3,0,5,5,3,0,0,0,18,3,0,0,3,10,0,0,0,0,18,3,0,0,3,16,8,4,3,0,41,0,0,0,0,8,8,3,3,0,17,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,11,15,52,24,13,9,3,145,0,0,0,0,0,0,0,0,0,3,0,32,10,20,9,0,0,0,0,80,0,31,14,9,6,4,0,0,0,65,0,17,24,14,13,4,0,0,0,73,6,20,26,17,22,3,0,0,0,91,3,8,18,27,27,9,0,3,0,104,5,3,4,6,32,3,3,0,0,57,0,0,0,6,18,4,3,0,0,36
403041071,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,0,3,0,0,6,0,44,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,42,0,19,8,0,0,0,0,0,0,25,0,6,3,0,0,0,0,0,0,19,0,3,6,13,0,0,0,0,0,19,0,3,5,12,3,0,3,0,0,28,0,0,0,3,3,3,0,0,0,13,0,0,0,3,7,3,0,0,0,10
403041072,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,11,0,0,0,0,8,0,0,10,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,5,10,4,4,26,0,68,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,3,40,0,24,8,3,0,0,0,0,0,33,0,16,6,5,3,0,0,0,0,32,0,7,8,10,0,0,0,0,0,31,0,7,11,12,7,0,0,0,0,31,0,4,0,11,9,0,3,0,0,27,0,0,0,0,4,3,0,0,0,14
