SA2_MAINCODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
403041071,0,19,8,5,3,6,0,7,0,46,0,4,0,3,0,3,0,0,3,15,0,3,0,4,0,0,0,0,0,5,53,383,234,266,211,154,100,172,23,1601
403041072,0,22,12,6,4,0,0,3,0,57,0,5,3,0,4,3,0,0,0,18,0,4,0,0,0,0,0,0,0,4,70,397,269,385,269,252,134,191,29,1990
403041073,13,21,12,15,19,3,9,5,0,101,3,6,0,10,3,0,0,3,0,20,0,0,0,0,0,0,0,0,0,5,267,908,724,870,1136,497,331,286,66,5096
403041074,6,21,13,14,15,3,6,7,0,90,0,7,11,5,3,0,0,0,0,34,0,4,0,3,0,0,0,0,3,17,128,492,408,545,595,349,221,287,39,3067
403041075,0,7,3,3,3,3,4,3,0,33,3,0,0,3,3,5,0,8,0,20,0,3,0,0,0,3,0,0,0,7,16,69,48,58,34,66,41,66,5,403
403041076,0,4,8,3,0,0,3,3,0,25,0,3,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,5,5,82,57,57,44,39,27,61,9,384
403041077,4,6,13,6,0,3,3,0,0,45,0,5,0,0,0,0,0,3,0,15,0,3,0,0,0,0,0,0,0,4,44,290,150,182,114,153,78,164,16,1198
403041078,0,13,3,6,0,6,0,7,0,33,3,6,0,0,0,0,0,0,5,23,0,0,3,5,0,0,0,0,0,5,24,185,132,184,155,126,56,99,27,983
403041079,0,3,4,3,6,3,0,3,0,23,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,87,63,94,81,42,18,42,10,450
403041080,0,19,7,13,0,4,3,4,3,45,0,8,0,3,0,0,0,3,0,19,0,3,0,0,0,0,0,0,0,3,58,384,211,246,199,188,80,169,22,1553
403041081,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,5,22,35,20,16,0,112
403041082,8,19,24,19,46,19,11,18,3,162,0,14,7,3,3,7,0,0,0,45,0,6,0,0,0,3,0,0,3,13,135,270,320,468,1689,1141,776,835,87,5722
403041083,4,27,21,17,12,11,10,25,0,136,3,19,6,13,3,3,0,5,3,55,0,13,0,3,4,3,0,4,0,27,121,496,361,419,420,454,256,388,51,2965
403041084,4,20,19,10,5,8,9,4,0,77,0,12,3,3,0,3,0,0,0,22,3,0,0,0,0,0,0,0,0,8,109,523,402,448,423,298,183,269,39,2697
403041085,3,18,11,5,10,4,6,9,3,72,6,6,3,6,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,8,62,360,241,264,295,179,138,179,27,1753
403041086,4,14,10,11,8,9,0,3,0,62,0,5,3,3,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,6,70,345,228,295,348,231,184,259,36,1997
403041087,3,23,11,10,8,3,4,7,3,79,0,4,0,0,0,3,0,3,0,16,0,3,5,0,0,0,0,5,0,13,122,666,480,571,594,398,271,371,70,3549
403041088,4,13,8,5,5,14,8,8,0,60,0,3,3,0,0,0,0,4,0,15,0,3,0,0,0,0,3,0,0,13,33,194,152,160,159,162,89,182,12,1146
403041089,0,7,3,3,3,0,3,0,0,28,3,11,0,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,5,51,247,175,223,168,145,73,117,27,1226
404011090,16,28,13,34,28,21,11,16,3,176,0,15,13,9,10,3,0,9,0,54,0,0,5,5,3,0,0,0,0,15,255,456,580,921,1697,1031,551,647,98,6235
404011091,11,32,11,11,13,15,5,18,0,111,3,20,10,12,6,3,0,4,0,54,0,8,3,9,3,0,3,3,3,24,125,570,449,604,878,716,374,507,65,4291
404011092,3,34,28,17,7,5,3,9,0,102,0,11,9,4,0,3,0,0,0,34,0,4,3,0,0,0,0,0,3,13,114,722,397,405,405,336,203,300,59,2938
404011093,14,42,31,46,44,39,22,32,7,264,5,25,15,11,10,5,7,10,4,99,3,13,7,7,6,0,0,10,4,47,269,1124,900,1241,2135,1677,906,1287,137,9673
404011094,3,11,8,10,10,16,11,6,0,80,0,13,5,8,3,6,0,5,0,40,0,3,0,0,0,0,0,0,3,7,97,240,202,343,808,561,305,357,51,2967
404011095,3,27,13,23,6,3,3,8,0,83,3,16,3,4,0,0,4,3,0,34,0,3,3,0,0,0,0,0,0,10,67,379,284,384,376,220,157,237,25,2127
404011096,13,32,16,16,13,11,0,10,3,109,4,15,9,0,0,0,0,0,0,32,0,13,3,0,0,0,0,0,3,23,135,891,507,542,570,369,191,262,56,3522
404011097,11,43,25,20,32,26,10,24,3,199,0,13,14,4,3,0,0,3,4,53,0,7,7,0,3,0,0,0,0,25,256,895,771,1008,1919,1234,634,827,112,7661
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,21,12,12,15,0,72
404021099,9,32,9,15,10,12,16,6,3,112,0,13,8,0,3,3,0,6,3,33,0,3,4,0,0,0,4,0,0,14,118,533,344,461,479,380,270,413,59,3052
404021100,6,26,8,10,21,14,14,19,5,122,3,8,6,4,6,0,0,7,0,29,0,0,0,0,0,0,0,0,3,10,203,308,267,390,1316,1241,1161,863,84,5835
404021101,14,49,31,34,52,32,25,42,3,290,6,24,13,12,6,9,0,12,3,82,3,18,10,0,0,3,0,4,3,42,398,1500,1028,1279,2565,2001,1233,1512,207,11713
404021102,26,66,57,48,94,67,46,44,10,445,4,31,17,12,19,16,10,22,4,138,3,15,8,11,4,8,5,4,4,62,465,927,994,1625,5226,3634,2571,2898,312,18657
404021103,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,4,24,63,35,23,4,166
404031104,10,8,10,16,20,8,9,7,3,93,0,0,6,3,4,0,0,3,3,24,0,0,0,4,0,0,0,0,0,8,248,486,530,784,1404,893,601,615,93,5660
404031105,0,8,0,3,0,0,0,3,0,14,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,14,153,62,75,53,50,29,32,8,481
404031106,0,17,17,21,7,12,4,6,0,92,0,3,0,9,3,3,3,4,0,27,0,3,3,3,0,0,0,3,0,11,102,339,366,497,717,599,296,351,45,3309
404031107,11,61,63,41,74,45,33,34,3,370,9,39,19,21,15,11,3,10,6,138,6,22,10,10,8,3,3,5,4,61,517,1370,1356,1688,3720,2522,1504,1740,208,14618
404031108,25,70,67,51,81,72,53,59,3,474,3,32,23,24,16,11,11,13,6,151,3,17,14,5,8,3,3,8,3,61,534,1745,1543,2043,4466,3327,2238,2336,260,18480
404031109,0,12,7,3,6,0,0,3,0,36,0,12,0,5,0,0,0,3,0,17,0,4,0,0,0,0,3,0,0,11,26,174,132,152,165,118,54,88,17,933
405011110,7,20,20,11,11,20,3,16,3,110,3,11,5,3,3,7,3,8,3,39,0,14,3,3,0,6,0,11,3,42,99,376,249,281,393,595,325,384,46,2756
405011111,7,24,14,25,11,20,4,29,4,123,0,21,15,3,6,3,0,13,3,74,3,6,0,6,3,8,3,9,0,46,119,353,305,345,434,447,289,506,53,2846
405011112,3,11,15,6,0,5,3,7,0,59,0,3,4,3,0,7,0,5,0,24,0,3,3,0,0,0,0,4,4,18,39,191,125,173,154,262,125,219,27,1321
405011113,0,8,16,9,0,7,0,7,0,52,0,4,3,3,4,0,0,4,0,19,0,0,5,0,0,0,0,0,0,16,15,99,80,93,115,114,59,167,23,762
405011114,6,40,19,6,8,17,6,21,3,134,0,10,5,5,3,3,0,3,0,42,0,4,3,0,0,3,3,3,0,17,141,451,404,489,614,681,377,507,44,3715
405011115,4,32,8,10,3,12,3,17,0,94,4,11,4,7,0,5,0,3,0,33,0,5,0,0,0,0,0,0,0,14,108,373,285,366,408,380,249,339,22,2538
405021116,4,20,16,19,3,10,10,9,0,91,5,11,5,4,0,4,0,0,4,40,0,3,0,0,0,0,0,0,4,11,113,311,309,375,359,309,212,333,56,2382
405021117,9,24,7,12,8,15,11,16,3,104,0,11,5,12,0,3,4,13,3,52,3,10,12,6,9,3,3,9,0,55,69,226,162,223,196,315,143,348,24,1706
405021118,0,9,12,8,7,3,4,14,0,59,0,7,5,5,0,0,7,3,0,35,0,8,3,10,3,0,0,10,6,41,41,164,140,173,144,182,129,329,45,1342
405021119,17,23,28,25,22,19,14,31,4,173,6,19,3,15,5,3,3,15,7,79,8,10,4,3,4,4,3,3,8,53,140,409,314,445,623,483,260,701,69,3437
405031120,7,20,19,8,3,13,15,25,3,108,0,11,3,9,0,9,4,17,0,54,0,6,0,7,4,8,6,3,3,35,72,230,192,204,165,251,167,434,30,1737
405031121,5,9,12,13,9,10,3,34,0,96,3,19,6,3,3,6,0,13,0,57,3,11,3,3,0,4,3,3,11,43,50,223,178,202,198,218,109,448,44,1672
405031122,3,35,16,13,16,20,8,17,4,137,0,13,3,4,4,4,3,0,3,40,0,4,0,0,0,0,0,0,3,16,246,780,662,761,994,793,751,761,115,5865
405031123,0,6,4,6,0,5,0,9,0,37,0,3,0,7,0,0,0,6,0,18,0,0,0,0,0,0,0,7,0,6,25,96,81,86,82,134,68,181,14,766
405041124,4,19,10,6,8,8,6,8,3,77,0,6,3,5,0,3,0,0,0,18,5,9,0,4,3,4,0,4,4,32,110,339,253,341,454,365,207,290,46,2418
405041125,0,10,7,0,0,4,5,6,0,38,3,4,0,3,0,0,0,0,3,20,3,8,0,0,3,0,0,3,3,19,39,210,126,156,143,119,73,123,22,1017
405041126,5,7,3,4,7,4,0,3,4,31,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,57,199,114,167,133,104,50,100,32,950
405041127,11,34,14,22,8,18,7,24,0,142,7,10,11,16,0,9,7,4,0,56,3,18,0,7,3,3,0,16,4,59,118,342,301,338,256,365,221,538,53,2543
405041128,9,12,8,5,5,8,3,7,0,68,0,11,0,0,0,9,0,6,0,35,3,6,0,4,0,0,0,0,7,19,55,182,132,153,130,159,86,239,31,1170
406011129,3,7,9,8,9,3,4,9,0,58,3,4,5,0,4,0,0,0,3,20,0,6,3,0,0,0,0,0,0,5,78,126,108,153,264,209,122,209,37,1306
406011130,14,18,13,11,8,10,3,19,4,98,5,12,7,5,0,11,0,13,3,59,5,10,5,3,0,3,4,5,3,39,98,283,228,250,271,339,196,509,51,2217
406011131,13,18,9,4,3,15,5,16,0,84,8,7,3,7,0,4,3,9,3,47,3,3,3,3,0,3,0,5,10,27,105,229,163,224,216,279,179,523,41,1969
406011132,3,3,8,9,5,5,3,22,0,52,0,3,3,3,0,3,0,13,0,22,0,0,3,0,3,0,0,3,0,12,52,109,109,137,97,162,77,329,19,1095
406011133,9,36,22,24,23,11,16,17,4,169,4,30,4,12,4,6,3,3,0,64,0,6,4,6,6,3,0,4,4,41,241,978,770,1039,1312,895,658,772,130,6783
406011134,0,12,5,3,0,12,4,17,0,50,4,3,0,5,0,3,0,10,0,34,0,5,3,0,0,0,0,3,3,15,57,153,126,167,144,177,128,313,49,1323
406011135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,9,0,28,0,48
406011136,10,19,19,20,19,11,14,14,4,130,0,14,12,5,4,6,5,7,0,45,0,12,0,0,3,4,0,3,3,26,307,923,818,921,1391,873,647,941,137,6960
406011137,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,24,19,223,173,187,207,15,900
406021138,0,3,0,0,3,4,3,3,0,18,0,0,0,0,0,3,0,0,3,11,0,0,0,3,3,3,0,0,3,8,26,34,44,107,121,100,58,102,23,627
406021139,0,4,3,5,3,4,3,8,0,28,0,7,3,0,0,3,0,3,0,20,3,0,4,3,0,3,0,0,0,12,41,49,56,74,140,98,53,137,25,675
406021140,3,5,5,3,0,3,3,9,0,34,0,3,0,3,0,3,0,7,3,16,0,0,0,0,0,0,0,3,0,7,44,100,44,82,103,109,71,287,23,856
406021141,3,4,8,4,7,3,0,30,3,64,3,0,3,3,0,12,6,0,0,25,0,0,3,0,0,0,0,9,3,12,212,153,98,124,266,266,225,1575,70,2985
406021142,13,40,16,14,19,29,13,22,3,171,3,11,9,8,4,11,4,5,0,54,3,9,3,0,0,0,3,0,0,20,225,607,521,701,1233,735,451,687,88,5244
406021143,3,3,0,3,3,4,3,11,0,37,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,4,0,10,199,137,227,159,234,265,461,1789,71,3542
407011144,8,46,24,23,11,8,3,11,0,121,0,24,5,4,0,3,0,9,0,49,0,8,3,0,3,0,0,4,3,19,121,506,370,492,441,295,168,284,44,2713
407011145,11,29,22,26,5,17,8,27,0,134,3,10,11,6,4,0,3,11,0,55,3,12,9,7,0,0,0,0,0,35,104,296,274,320,279,240,133,361,34,2049
407011146,3,30,18,20,9,12,3,7,0,99,0,11,7,0,0,0,3,0,0,22,0,6,3,3,0,0,0,4,3,22,73,317,284,330,275,275,171,237,35,2000
407011147,0,25,19,20,10,15,8,17,7,111,4,11,5,17,6,9,0,9,3,67,0,18,15,4,3,5,5,5,5,59,48,261,186,229,229,281,145,362,33,1778
407011148,7,50,43,15,10,11,11,16,4,167,5,21,18,4,4,6,0,9,3,65,0,14,3,4,0,0,0,4,3,34,199,807,663,758,653,457,280,407,81,4311
407011149,10,31,20,17,3,6,9,14,0,106,7,11,11,8,0,7,3,11,0,61,0,8,8,4,0,0,0,12,0,40,76,313,192,236,184,166,88,268,22,1544
407021150,13,11,10,4,5,12,3,34,5,86,7,13,5,8,5,4,4,11,3,52,3,11,3,9,4,6,0,8,4,52,84,192,136,181,248,296,162,400,26,1718
407021151,12,29,10,6,10,9,6,12,3,105,3,6,4,5,0,5,3,14,0,43,3,7,6,9,4,3,3,8,0,40,110,244,169,181,194,211,133,272,37,1551
407021152,3,19,7,9,8,11,3,14,0,79,0,12,4,3,3,3,0,4,0,23,0,7,0,4,0,0,0,0,0,14,111,255,211,294,309,242,166,220,29,1844
407021154,4,26,15,10,10,10,5,14,3,103,3,10,9,3,3,4,0,3,0,37,0,9,0,7,0,9,0,0,9,36,109,392,282,358,459,429,249,340,54,2684
407021155,8,13,6,15,14,4,7,26,3,97,3,6,3,11,0,0,4,6,3,49,0,10,5,4,0,6,0,4,3,35,77,137,90,126,255,195,130,341,24,1381
407021156,12,12,8,8,10,11,3,28,0,97,7,9,3,8,0,8,3,11,3,52,0,4,3,3,3,5,0,6,4,28,76,157,111,176,269,278,131,380,30,1619
407021157,21,19,16,14,17,22,10,40,3,166,9,11,12,11,0,3,9,16,6,67,0,9,4,8,4,5,3,8,7,44,159,357,299,372,616,511,326,706,73,3421
407021158,7,14,3,10,4,3,5,16,0,61,5,11,5,4,3,6,0,0,0,36,4,12,4,3,3,7,0,3,0,28,85,157,79,108,163,163,125,217,18,1110
407021173,13,29,32,18,19,25,8,26,3,173,4,18,12,7,4,9,3,4,0,59,3,8,3,3,3,0,0,0,3,32,203,771,637,787,1181,819,537,760,91,5780
407021174,15,21,20,20,22,15,12,27,6,154,0,10,15,9,0,4,0,0,0,39,0,8,3,4,0,5,0,3,0,28,210,654,512,738,1122,819,604,875,93,5628
407031159,3,29,15,19,8,13,6,16,3,114,3,8,9,12,0,3,0,3,0,41,0,7,3,9,0,3,0,0,0,25,73,223,183,256,289,349,134,267,38,1808
407031160,6,19,10,11,3,11,9,3,0,73,3,3,8,3,3,0,0,0,0,15,0,3,0,3,0,0,0,0,4,13,122,257,267,411,659,448,234,297,38,2733
407031161,9,10,5,13,3,9,3,34,3,91,0,7,12,3,3,3,3,6,0,37,5,3,4,3,3,3,0,3,4,25,44,127,129,176,145,228,109,443,31,1439
407031162,0,16,18,12,3,0,3,18,4,71,0,9,8,8,3,0,0,3,3,32,3,3,3,3,3,3,3,0,5,24,78,259,243,301,368,351,200,328,36,2167
407031163,0,3,3,3,4,13,3,4,0,30,0,0,0,0,0,0,0,5,0,13,0,5,3,3,0,3,0,4,3,21,25,49,24,49,68,127,60,155,13,565
407031164,3,20,13,16,3,7,6,21,0,88,0,7,9,3,4,3,0,10,3,43,4,11,7,0,3,0,0,8,0,29,54,242,224,255,241,221,148,330,32,1740
407031165,13,47,32,24,20,18,7,23,3,187,5,20,8,4,3,12,0,7,0,69,4,15,7,9,0,0,0,7,6,47,298,903,724,947,1521,1418,618,795,131,7363
407031166,3,11,12,3,6,10,11,10,0,65,0,5,5,7,3,4,0,7,0,34,3,10,0,0,3,3,4,7,0,21,49,169,143,167,435,253,174,272,33,1696
407031167,0,13,11,3,8,12,5,11,3,68,0,6,0,0,0,0,3,5,0,11,0,5,3,3,3,0,0,0,0,11,90,333,241,329,406,318,208,264,57,2247
407031168,3,11,11,9,7,5,3,19,3,64,0,5,9,3,0,3,3,0,3,24,0,12,4,3,0,0,0,9,0,30,52,121,133,199,285,249,158,347,26,1581
407031169,11,17,14,16,5,17,13,39,6,126,4,14,6,10,4,8,7,16,3,66,5,8,4,0,0,3,0,6,5,32,74,263,193,254,216,248,194,564,42,2035
407031170,7,27,19,24,5,9,7,19,3,112,7,18,7,8,3,4,9,8,0,51,3,9,5,4,3,4,0,3,6,34,89,289,245,349,389,367,154,392,53,2328
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,3,8,4,5,19,0,64
499999499,92,355,174,169,84,98,49,114,21,1163,24,155,62,48,16,37,3,24,13,375,19,58,22,19,6,18,3,8,24,185,1811,5455,3686,4687,4523,5944,2625,4868,699,34306
501011001,6,26,19,5,0,0,8,35,0,96,3,14,11,6,4,7,8,14,0,66,4,7,10,3,0,0,0,8,3,39,109,311,241,239,217,270,153,382,47,1974
501011002,24,110,64,34,23,34,11,37,10,346,13,45,17,10,5,4,3,8,0,100,3,20,12,9,0,7,3,4,10,60,363,1534,1250,1440,1508,1343,775,1109,163,9490
501011003,14,33,27,18,7,16,11,24,0,150,4,17,6,4,7,6,3,12,3,52,0,15,3,4,3,3,0,3,0,35,191,632,484,566,539,686,324,606,78,4115
501011004,13,23,19,21,14,9,4,13,0,120,4,6,4,3,5,3,0,0,0,31,5,3,3,8,3,0,0,3,0,27,173,643,484,626,599,575,276,411,73,3860
501021005,8,22,10,7,7,9,0,7,0,63,0,12,3,0,0,0,0,4,0,22,0,5,0,0,0,0,0,0,0,5,124,499,374,410,344,387,229,385,32,2778
501021007,0,16,13,6,3,3,0,11,4,62,3,8,3,9,3,3,4,6,0,34,0,5,3,0,0,3,0,0,0,16,72,160,119,146,168,211,128,264,41,1299
501021008,0,9,4,9,3,5,0,0,0,38,0,3,3,3,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,91,276,250,266,303,256,120,165,23,1746
501021009,3,18,5,5,3,9,11,9,6,78,0,12,5,3,4,5,4,8,4,45,0,3,3,4,0,0,3,3,0,18,216,434,339,365,567,646,1146,673,101,4490
501021010,3,18,11,10,0,11,9,18,3,64,0,3,0,4,0,5,0,0,0,17,0,6,8,6,0,4,3,6,0,27,78,133,107,129,104,209,298,398,25,1477
501021011,3,18,9,7,9,13,9,19,0,83,0,10,3,8,0,3,3,0,0,26,0,5,0,0,0,0,0,0,3,9,131,204,211,277,749,786,518,728,56,3656
501021012,4,17,9,5,3,8,0,4,0,62,0,6,6,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,8,82,476,302,361,319,203,112,136,41,2028
501021014,3,30,19,17,4,17,15,29,3,136,3,7,15,8,3,3,7,13,0,63,7,15,7,8,4,0,0,3,3,44,160,403,295,407,531,648,521,802,88,3844
501021015,8,33,14,13,25,15,16,19,0,139,10,10,8,0,3,5,0,4,0,33,0,9,4,4,0,0,0,0,0,14,248,629,586,659,1041,887,664,832,91,5647
501021016,10,6,4,7,9,7,3,17,0,61,0,3,0,0,0,6,3,6,0,22,0,0,3,0,3,3,0,0,3,17,123,109,131,133,559,317,268,433,36,2111
501021251,3,8,3,0,0,3,0,0,0,25,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,41,116,80,104,96,114,72,174,28,824
501021252,0,6,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,26,73,63,81,91,82,54,167,9,641
501021253,30,79,48,41,41,39,17,47,10,347,4,17,15,16,3,4,0,8,0,79,3,11,3,4,0,0,0,3,3,28,548,1291,1068,1334,2072,1717,1071,2581,236,11918
501021254,0,0,0,0,3,0,0,7,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,29,79,43,63,72,49,36,88,8,465
501031017,10,35,18,22,12,20,0,30,3,144,0,17,13,14,4,8,3,20,3,81,3,3,5,3,0,8,0,10,0,46,115,342,278,286,233,304,202,507,57,2323
501031018,5,30,14,14,0,7,7,27,0,109,3,22,5,7,3,3,3,14,0,62,3,6,4,3,0,0,0,8,0,35,85,265,195,234,175,210,128,328,34,1653
501031019,6,24,24,17,14,12,6,17,0,121,5,22,3,4,0,9,0,3,0,48,3,10,3,8,4,0,0,3,0,41,149,338,290,328,426,489,237,458,44,2758
501031020,4,24,19,9,8,19,5,30,0,125,9,9,8,12,3,11,4,11,7,69,3,4,6,11,0,6,0,8,3,41,103,239,219,237,216,316,128,342,41,1835
502011021,3,4,4,4,0,3,0,0,0,23,0,3,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,8,22,137,95,118,74,100,42,85,10,690
502011022,3,15,8,5,4,4,3,3,0,44,0,7,3,3,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,7,51,354,210,200,156,181,77,133,24,1387
502011023,9,31,26,21,20,7,4,8,4,122,0,11,9,10,3,4,3,0,0,38,3,11,6,0,0,0,0,0,0,19,175,596,616,768,842,596,330,468,93,4483
502011024,5,26,18,12,6,8,0,3,6,84,0,18,7,0,0,3,0,3,3,29,0,9,0,7,0,0,0,0,4,19,92,718,479,499,397,334,158,253,67,2994
502011025,7,59,35,40,24,18,12,31,0,230,7,21,14,4,3,8,9,3,0,63,3,13,5,3,4,0,0,3,6,39,313,1342,1087,1118,1599,1287,630,954,138,8474
502011026,0,3,7,0,0,0,3,3,0,22,0,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,7,18,132,77,96,87,89,61,91,14,659
502011027,0,15,12,6,5,10,4,8,0,60,0,9,0,3,0,0,0,3,0,18,0,9,0,0,0,0,0,0,0,9,78,392,261,342,311,300,148,244,28,2108
502011028,3,23,19,4,3,5,0,7,0,62,0,4,0,0,3,0,0,0,0,13,0,7,4,0,0,0,0,0,0,16,55,174,182,200,180,172,76,127,18,1180
502011029,14,35,24,17,20,11,3,22,0,139,3,12,9,5,4,6,0,6,3,42,0,13,5,6,3,4,0,6,3,40,184,455,406,378,1160,577,415,710,70,4373
503011030,3,21,10,9,3,7,0,3,0,49,4,8,6,4,3,0,0,0,0,24,0,15,9,4,0,0,3,4,0,33,42,326,184,167,151,186,88,187,20,1344
503011031,3,58,38,43,17,21,7,21,4,212,3,33,22,11,3,7,6,12,7,94,0,30,3,5,0,5,0,3,0,51,176,1178,836,788,926,895,428,670,88,5996
503011032,4,19,15,13,11,14,3,13,0,89,0,23,5,8,0,9,0,4,0,51,0,14,4,0,4,3,0,6,0,34,67,528,374,354,331,385,184,325,35,2591
503011033,0,15,17,9,6,6,0,0,0,48,0,8,7,10,0,0,0,3,0,29,0,7,4,0,0,0,0,0,0,21,50,434,304,249,203,253,101,155,26,1768
503011034,3,38,24,21,13,8,8,10,3,125,0,29,6,11,3,4,0,4,0,56,0,23,10,7,0,3,0,0,0,41,91,691,518,467,518,504,278,399,70,3531
503011035,36,135,115,68,96,79,35,80,4,652,9,68,38,32,10,28,7,15,0,211,5,57,24,10,6,6,3,14,8,128,883,2549,2367,2450,4142,3722,1578,2332,295,20310
503011036,3,48,18,15,20,20,8,14,0,156,0,22,10,5,5,0,0,5,0,52,3,21,4,3,0,0,0,0,0,32,155,695,480,412,777,827,384,646,57,4429
503021037,0,0,0,3,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,18,59,71,43,86,61,45,48,8,435
503021038,3,32,20,25,30,12,11,20,5,160,0,20,9,4,8,5,3,3,3,66,0,7,0,3,0,0,0,0,0,17,205,843,762,725,1343,1254,734,776,86,6721
503021039,8,77,43,37,28,25,7,20,5,254,0,24,16,7,7,3,0,0,0,73,0,14,4,3,0,3,0,0,8,38,216,1176,977,962,1029,834,442,724,100,6463
503021040,5,33,29,14,5,16,7,10,0,118,0,10,13,3,6,4,0,0,0,41,0,14,3,0,0,0,0,3,0,19,88,525,453,433,443,446,230,385,39,3047
503021041,137,355,391,311,534,455,209,309,43,2737,46,171,107,89,92,100,33,74,18,724,18,90,59,29,23,38,18,23,28,322,5428,8138,10910,10566,28870,34601,15430,21537,1854,137336
503021042,22,148,111,86,82,79,46,76,13,672,13,75,50,41,22,16,19,14,10,247,3,48,16,14,5,8,3,12,4,106,1012,2818,2762,2759,4206,4806,2205,3699,353,24621
503021043,17,77,63,65,42,38,14,27,3,352,7,44,27,19,8,8,6,9,3,126,3,27,9,12,0,8,0,0,0,62,340,1304,1375,1569,1957,1758,778,1128,149,10356
504011044,9,35,23,23,29,25,14,24,6,183,0,15,4,3,3,3,4,0,0,42,0,4,7,0,0,3,3,0,0,20,141,583,506,605,1280,1198,692,814,114,5926
504011045,14,45,38,37,49,29,18,36,7,268,3,24,21,9,6,9,0,11,4,95,5,13,11,5,3,0,3,4,0,47,210,842,739,877,1497,1655,734,1143,155,7854
504011046,3,15,16,12,16,12,3,3,0,88,0,9,3,7,3,3,0,3,0,29,0,7,9,3,0,0,0,0,0,11,90,428,321,308,380,455,217,306,37,2545
504011047,15,55,40,27,17,16,9,23,10,203,0,21,13,10,9,5,0,7,0,69,0,5,4,0,0,0,0,0,0,19,218,1672,1184,983,1390,1035,543,766,147,7937
504011048,4,17,7,19,7,3,3,10,0,66,0,8,4,3,0,0,0,0,0,22,0,5,0,0,0,0,0,0,0,11,39,236,177,206,173,149,67,110,25,1183
504021049,3,9,10,5,4,3,5,3,0,39,0,5,0,0,0,3,0,0,0,13,0,4,3,0,0,0,0,0,0,7,67,97,101,90,210,363,211,170,24,1335
504021050,0,22,8,4,0,4,3,5,0,49,0,20,4,3,0,0,0,0,0,32,0,6,0,3,0,0,0,0,0,12,35,233,123,132,94,153,67,95,21,956
504021051,0,7,6,3,0,0,0,3,0,27,0,5,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,3,25,128,82,93,61,64,31,101,4,590
