SA2_MAINCODE_2016,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_M,Mnf_Food_pdt_F,Mnf_Food_pdt_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_lther_clthing_footw_M,Mnf_Tex_lther_clthing_footw_F,Mnf_Tex_lther_clthing_footw_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pulp_paper_cvertd_paper_M,Mnf_Pulp_paper_cvertd_paper_F,Mnf_Pulp_paper_cvertd_paper_P,Mnf_Print_inc_repdtn_RM_M,Mnf_Print_inc_repdtn_RM_F,Mnf_Print_inc_repdtn_RM_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Basic_chem_and_chem_p_m_M,Mnf_Basic_chem_and_chem_p_m_F,Mnf_Basic_chem_and_chem_p_m_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Prim_met_and_met_p_m_M,Mnf_Prim_met_and_met_p_m_F,Mnf_Prim_met_and_met_p_m_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
101041017,0,0,0,3,5,7,34,7,41,29,6,35,6,0,10,3,3,3,75,16,94,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,13,0,13,9,15,19,0,0,0,7,0,7,22,3,29,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,12,0,12,12,4,16,17,6,19,3,0,3,4,0,7,10,3,16,115,37,146,0,0,0,0,0,0,0,0,0,6,0,9,4,0,4,11,3,17,15,0,16,69,12,81,9,0,9,157,18,174,252,35,282,0,0,0,26,10,34,7,3,7,12,8,13,13,7,21,0,3,3,0,0,0,51,29,83,14,12,17,45,16,59,11,8,12,99,127,229,188,312,501,0,0,0,350,473,818,0,0,0,38,81,116,204,250,449,239,329,561,3,3,7,89,5,94,0,0,0,0,0,3,0,0,0,3,0
101041018,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,18,26,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,8,0,8,0,0,3,36,8,48,3,0,3,52,5,56,90,16,113,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,3,5,6,0,3,3,0,0,0,4,4,8,37,27,69,18,38,53,0,0,0,61,76,132,0,0,0,15,26,46,23,40,62,38,69,104,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
101041019,0,0,0,89,28,116,4,3,6,0,0,0,0,0,0,13,3,18,106,33,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,455,244,699,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,6,0,3,5,0,5,3,0,3,3,3,3,3,0,3,488,253,736,0,0,0,40,0,45,0,0,0,17,0,18,27,3,27,84,6,94,8,0,8,53,10,61,29,6,34,116,14,133,205,27,236,0,0,3,36,17,49,5,0,3,0,0,0,3,0,3,0,0,0,0,0,3,45,20,62,8,17,22,66,30,88,3,14,22,78,119,193,86,193,279,4,0,3,234,370,607,3,0,5,22,36,62,116,165,281,140,206,348,4,0,5,56,19,72,0,0,0,0,0,0,0,0,0,0,0
101041020,0,0,0,326,153,477,14,3,22,3,0,3,3,0,4,9,3,9,354,160,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,10,17,0,0,0,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,5,0,5,4,0,4,7,0,5,3,0,4,5,0,3,40,20,62,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,3,12,3,14,40,6,44,7,0,12,82,6,89,135,14,153,0,0,0,12,5,12,9,3,10,0,0,0,0,0,0,6,0,5,0,0,0,24,6,37,3,0,3,0,0,0,0,0,0,8,8,14,19,24,40,0,0,0,29,40,65,0,0,0,4,6,10,15,20,36,25,31,50,3,3,4,18,9,23,0,0,0,4,0,4,0,0,0,0,0
101041021,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,3,6,3,0,6,29,3,31,0,0,0,43,7,45,75,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,13,13,20,30,3,7,12,0,0,0,27,31,58,0,0,0,18,26,42,32,39,75,50,68,121,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,3,0,3,3,0,3,3,0,0,57,7,60,22,5,24,3,0,3,87,9,102,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,5,10,0,8,10,5,11,3,0,3,0,0,0,48,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4,0,7,3,0,3,5,0,5,3,0,3,90,14,102,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,0,3,9,0,11,9,0,7,37,3,45,60,7,65,0,0,0,14,6,18,0,0,0,0,0,0,9,0,5,8,6,13,0,0,0,25,8,35,3,0,4,29,9,43,6,9,9,34,58,84,14,31,47,0,0,0,84,103,186,0,0,0,19,36,58,38,58,98,56,102,157,0,3,3,29,3,33,0,0,0,3,0,3,0,0,0,0,0
101041024,0,3,3,71,34,106,8,0,6,4,0,4,0,0,0,4,0,3,83,40,124,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,3,5,3,10,8,20,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,22,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,14,16,0,20,34,3,40,61,7,68,0,0,0,7,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,0,7,0,3,7,3,0,6,5,3,9,3,5,9,17,32,49,0,0,3,28,46,77,0,0,0,32,37,68,19,30,49,56,69,125,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0
101041025,0,0,0,7,4,13,28,10,43,0,4,6,11,0,16,0,0,3,47,25,72,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,9,0,12,13,21,40,0,0,0,0,4,8,13,4,15,0,0,0,8,6,13,0,0,0,0,0,0,0,0,0,8,0,8,6,0,3,7,0,7,11,3,11,3,3,5,3,0,8,85,44,129,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,5,0,5,14,0,20,66,16,85,9,0,12,150,24,171,239,42,278,0,3,5,29,9,41,3,0,9,0,0,0,18,7,26,0,0,4,0,0,0,56,22,79,3,3,8,9,4,11,9,9,16,104,120,222,80,204,279,0,0,0,205,337,545,0,0,0,80,114,199,238,252,492,322,367,687,3,6,6,64,20,78,0,0,0,0,0,0,0,4,3,3,0
101041026,0,0,0,30,7,34,4,3,3,0,0,3,0,0,5,0,0,3,36,13,50,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,4,14,19,5,24,0,0,0,0,4,3,6,3,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,11,6,14,3,0,3,27,9,33,3,0,3,3,3,5,91,29,122,0,0,0,41,6,45,0,0,0,23,0,21,30,8,38,90,10,107,19,0,25,54,6,67,18,4,21,112,16,126,210,24,233,0,0,0,13,0,16,0,0,0,0,0,0,4,3,10,3,3,5,0,0,0,20,7,27,0,9,13,24,12,36,15,9,26,74,89,166,67,112,175,0,5,8,194,234,423,0,0,0,13,31,44,85,85,170,98,118,217,3,0,3,70,15,89,0,0,0,0,0,0,5,0,5,0,0
101041027,0,0,0,26,10,31,11,0,13,3,0,3,15,0,15,8,0,8,55,14,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,17,23,39,0,0,3,0,3,4,18,0,18,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,4,5,0,4,0,0,0,6,0,6,0,0,0,6,3,6,59,36,102,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,5,0,7,10,0,10,63,11,71,3,0,3,106,22,125,183,27,210,0,0,0,26,4,25,0,0,0,0,0,0,5,3,5,0,0,0,0,0,3,30,11,39,3,6,11,5,0,3,3,0,7,70,108,180,54,111,159,0,0,0,136,230,374,0,3,6,50,94,147,111,156,266,168,251,414,0,3,5,25,14,38,0,0,0,0,0,0,0,0,0,8,3
101051539,4,0,3,103,54,153,3,0,3,0,0,0,0,0,0,10,6,19,123,62,182,0,0,3,64,7,74,0,0,0,0,0,4,14,0,14,3,0,3,80,15,95,31,8,43,201,93,290,3,0,3,4,14,19,17,3,16,3,0,3,11,13,22,0,3,3,9,3,11,3,0,3,39,3,38,85,10,98,14,3,17,49,3,54,13,7,24,18,4,20,493,162,654,0,0,0,46,8,58,0,0,0,9,0,9,13,0,13,74,11,80,30,3,31,132,25,162,68,9,78,358,47,401,592,81,668,10,3,14,60,20,82,27,9,40,9,0,9,21,12,28,18,17,31,11,11,19,158,62,225,19,20,38,89,22,114,19,20,39,195,197,391,203,387,584,5,3,3,534,643,1180,4,3,3,37,79,108,312,408,723,349,487,838,11,9,14,169,24,200,43,0,50,0,0,0,4,0,4,0,0
101051540,7,7,7,452,187,642,0,0,0,6,0,8,0,0,0,9,3,16,477,197,674,3,0,3,3,0,7,0,0,0,4,0,4,52,3,58,3,0,3,62,5,75,3,0,3,3,5,6,0,3,3,3,4,8,4,0,4,0,0,0,0,0,0,0,0,0,16,5,17,0,0,0,16,0,16,15,0,16,3,0,8,10,0,15,3,0,7,0,0,3,83,17,101,0,0,0,21,3,23,0,0,0,0,0,0,3,0,3,21,3,26,11,3,11,48,5,52,16,0,18,137,22,163,216,30,248,0,0,0,14,8,21,9,5,7,0,0,0,3,3,5,3,3,7,4,0,4,32,18,50,8,7,8,9,0,5,7,8,10,28,36,60,21,63,85,3,0,3,68,106,175,0,0,0,3,8,14,43,76,126,49,87,136,4,3,11,52,16,62,6,0,6,0,0,0,8,0,3,3,0
101061541,0,0,3,46,24,64,0,0,0,0,0,0,0,0,0,6,3,11,57,28,79,0,0,0,16,0,22,0,0,0,0,0,0,4,0,4,0,0,0,22,0,26,3,0,4,11,10,16,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,3,0,4,23,4,23,3,0,3,0,0,0,0,0,3,0,0,0,47,21,66,0,0,0,9,3,14,0,0,0,0,0,0,0,0,0,11,3,14,7,0,9,33,10,40,14,3,17,96,11,103,150,19,174,0,0,0,19,10,30,3,3,7,0,0,0,3,3,7,9,3,12,4,3,4,39,21,61,3,4,7,8,4,15,6,6,6,24,32,60,33,80,117,0,0,0,76,127,203,0,0,0,9,18,26,54,85,141,66,98,163,3,3,5,33,4,39,4,0,4,0,0,0,0,0,0,0,0
101061542,3,0,4,289,136,422,0,0,0,3,0,3,0,0,3,4,3,6,294,142,443,0,0,0,3,3,3,0,0,0,0,0,0,6,0,6,0,0,0,13,0,13,3,0,3,5,9,9,32,16,46,3,0,4,7,0,6,0,0,0,3,0,4,0,0,0,0,3,6,0,0,0,5,0,5,5,0,8,3,0,3,4,0,4,3,0,4,3,0,3,69,31,101,0,0,0,0,3,4,0,0,0,6,0,6,0,0,0,7,3,11,12,0,13,39,13,49,12,0,16,85,17,105,149,32,188,0,0,0,8,3,6,4,3,9,3,0,3,0,0,0,5,6,16,0,0,0,21,15,32,0,3,7,4,0,12,3,8,6,5,17,27,20,35,58,0,0,0,43,71,112,0,0,0,23,26,52,54,49,103,80,79,156,0,0,0,27,3,26,0,0,0,0,0,0,0,0,0,0,0
101061543,3,0,3,153,58,208,0,0,0,0,0,0,0,0,0,6,6,9,158,66,222,0,0,0,8,0,8,0,0,0,0,0,3,7,0,7,0,0,0,13,3,17,11,7,14,64,33,100,6,3,9,0,0,3,9,0,9,3,0,3,10,3,12,0,0,0,9,4,11,0,0,0,5,0,5,20,5,27,13,4,18,8,3,12,15,0,13,5,0,3,170,62,234,0,0,0,21,3,29,0,0,0,0,0,0,6,3,5,34,3,37,3,0,3,65,17,83,24,3,28,135,31,160,219,46,269,0,3,3,45,11,55,25,15,35,0,0,3,6,3,11,7,10,14,3,3,10,89,42,130,10,17,25,70,16,89,3,5,8,44,64,108,76,147,221,0,0,0,207,250,452,0,0,0,10,20,33,63,101,165,79,121,197,7,5,9,59,17,76,4,0,4,0,0,0,0,0,3,14,3
101061544,3,0,3,365,180,542,0,0,0,0,0,0,0,0,0,19,3,24,387,188,569,0,0,0,7,3,7,0,0,0,3,0,3,11,5,9,0,0,0,19,8,30,0,0,0,19,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,13,0,0,0,0,0,0,0,3,6,0,0,0,43,23,69,0,0,0,10,0,10,0,0,0,3,0,3,0,0,0,9,0,9,4,0,4,25,5,30,6,0,6,51,5,59,94,15,102,0,0,0,12,3,14,4,0,4,0,0,0,4,0,3,0,0,0,0,0,0,22,8,25,0,0,3,4,0,8,8,3,9,16,28,50,19,43,69,0,0,0,49,85,130,0,0,0,7,4,8,22,39,59,28,44,72,0,3,8,32,4,39,0,0,0,0,0,0,0,0,0,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,5,6,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,16,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,4,0,4,59,11,71,3,0,3,113,24,134,175,33,216,0,3,3,3,0,4,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,11,3,12,0,0,0,0,0,0,0,0,0,19,15,32,18,36,49,0,0,0,37,52,86,0,0,0,13,18,33,57,89,149,68,106,174,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
102011029,0,0,0,3,3,10,4,0,4,0,0,0,3,0,3,0,0,0,14,3,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,4,0,4,0,0,0,23,5,30,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,4,7,3,10,84,15,103,8,0,8,138,19,155,238,43,276,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,8,4,19,0,3,3,0,0,0,7,4,8,3,3,10,8,23,26,0,0,0,20,32,50,0,0,0,10,41,48,58,89,148,69,132,202,0,0,4,4,4,13,0,0,0,0,0,0,0,0,0,0,0
102011030,3,0,5,269,165,432,3,0,3,0,0,0,5,0,5,6,8,18,292,176,466,18,0,18,27,4,35,0,0,0,24,3,25,91,3,97,0,3,4,165,18,178,106,24,134,110,68,177,33,4,36,5,5,8,350,97,449,9,3,11,4,3,3,0,0,0,58,55,114,38,0,41,170,19,196,66,15,80,90,10,104,28,8,39,155,59,212,51,13,63,1268,391,1664,0,0,0,28,0,27,0,0,0,8,0,7,114,13,127,149,20,163,50,10,59,157,31,192,139,23,160,290,45,342,634,109,748,3,3,5,54,34,91,26,19,45,0,0,0,26,13,41,14,24,39,3,0,3,134,92,222,4,6,8,21,13,32,3,5,3,16,16,33,45,55,93,0,0,0,82,89,175,0,0,3,7,9,16,44,61,109,53,77,128,9,3,10,140,31,173,8,0,8,0,0,0,0,0,0,3,0
102011031,0,0,0,13,8,20,0,0,0,0,0,0,0,0,0,3,3,9,13,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,11,26,39,65,8,7,20,0,11,7,8,6,16,0,0,0,3,3,8,0,0,0,0,0,3,0,0,0,3,0,6,10,0,10,14,0,11,3,0,5,7,0,5,10,0,16,101,79,186,0,0,0,3,3,8,0,0,5,20,5,24,0,0,0,29,8,32,20,3,24,86,36,121,11,13,25,254,48,306,374,96,473,6,3,10,16,5,28,15,8,26,6,3,5,13,23,32,19,26,37,0,0,0,77,70,147,18,30,47,35,14,46,12,6,24,270,395,668,505,1256,1761,3,4,4,844,1707,2555,0,0,0,7,7,11,324,523,848,325,526,856,6,0,3,27,7,31,0,0,0,0,0,0,0,0,0,0,0
102011032,0,0,0,19,7,23,0,0,3,4,0,4,0,0,0,4,0,4,30,9,38,11,0,9,9,3,11,0,0,0,0,0,0,0,0,4,3,0,3,20,4,23,61,29,91,50,44,98,3,3,5,16,32,46,52,15,64,3,4,6,18,11,28,0,0,0,18,11,21,14,4,20,45,8,52,47,5,50,81,11,92,33,8,42,94,20,115,50,17,64,587,210,802,0,0,0,10,0,8,0,0,0,10,8,16,49,24,74,77,33,101,37,13,49,246,49,293,88,12,98,441,75,514,812,151,958,14,10,21,70,18,91,50,9,66,41,12,49,25,24,49,47,48,94,3,0,0,252,118,365,30,29,59,234,79,312,11,14,24,186,199,383,453,677,1130,3,0,3,911,996,1909,0,0,0,19,44,62,396,512,910,417,560,976,6,3,9,96,27,120,114,22,133,0,0,0,3,3,7,0,0
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,3,0,7,0,5,5,0,0,0,0,0,0,3,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,4,0,0,0,15,0,15,5,0,5,60,17,72,80,17,99,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,16,3,22,3,9,17,14,17,31,9,3,12,0,0,0,46,31,79,0,0,0,0,3,7,14,34,48,12,36,51,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0
102011034,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,0,9,0,0,0,4,12,20,0,0,0,0,0,3,3,0,3,0,0,0,12,0,9,0,0,0,0,0,0,13,4,21,13,0,14,5,0,5,3,0,3,0,0,0,4,0,5,4,6,10,61,35,96,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,7,0,7,6,0,6,29,5,34,8,3,10,91,18,108,135,23,159,0,0,0,20,15,34,3,7,8,0,0,0,0,0,0,0,9,8,0,0,0,28,29,53,5,3,4,4,3,5,0,3,8,82,83,167,24,44,71,0,3,3,121,142,261,0,0,0,0,7,7,119,136,258,119,141,266,0,0,0,146,19,162,0,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,10,5,16,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,10,8,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,3,12,5,19,5,0,5,35,7,37,60,6,68,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,8,0,0,0,3,3,11,0,4,3,0,0,0,0,0,0,3,3,11,6,17,20,0,0,0,13,23,35,0,0,0,0,3,3,8,8,8,8,5,10,0,0,0,7,0,9,0,0,3,0,0,0,0,0,0,0,0
102011036,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,13,285,211,491,0,0,0,3,3,3,3,0,6,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,22,9,30,25,4,25,12,10,23,45,9,49,413,252,664,0,0,0,4,3,3,0,0,0,0,0,0,4,0,4,9,0,10,22,0,22,26,4,34,8,3,11,112,14,130,170,22,190,0,4,4,14,3,18,15,3,15,4,0,4,6,0,9,33,81,118,0,0,0,74,96,174,0,3,4,6,4,15,0,0,3,102,110,211,14,31,41,0,0,0,124,156,280,0,0,0,0,0,0,55,79,135,54,79,133,0,0,0,18,0,19,0,0,0,0,0,0,0,0,0,0,0
