SA2_MAINCODE_2016,P_OthSvs_H_0,P_OthSvs_H_1_15,P_OthSvs_H_16_24,P_OthSvs_H_25_34,P_OthSvs_H_35_39,P_OthSvs_H_40,P_OthSvs_H_41_48,P_OthSvs_H_49_more,P_OthSvs_H_NS,P_OthSvs_H_Tot,P_IDNS_H_0,P_IDNS_H_1_15,P_IDNS_H_16_24,P_IDNS_H_25_34,P_IDNS_H_35_39,P_IDNS_H_40,P_IDNS_H_41_48,P_IDNS_H_49_more,P_IDNS_H_NS,P_IDNS_H_Tot,P_Tot_H_0,P_Tot_H_1_15,P_Tot_H_16_24,P_Tot_H_25_34,P_Tot_H_35_39,P_Tot_H_40,P_Tot_H_41_48,P_Tot_H_49_more,P_Tot_H_NS,P_Tot_H_Tot
303011051,7,26,39,32,36,13,14,19,5,185,0,28,15,16,11,32,7,21,17,157,118,849,600,562,626,553,309,506,59,4185
303021052,0,25,14,12,14,10,7,12,0,96,0,11,6,7,17,16,6,10,22,102,66,481,311,363,470,354,191,324,40,2603
303021053,9,36,10,28,38,43,19,38,0,230,3,26,19,14,42,43,13,25,41,230,176,688,573,653,1052,1025,467,816,82,5537
303021054,3,12,7,12,19,9,4,3,0,75,0,8,5,4,9,14,3,7,12,68,87,251,228,254,615,415,209,275,33,2369
303021055,3,21,23,30,31,23,11,20,3,172,4,24,16,8,26,32,9,20,50,198,228,585,814,959,1414,1152,508,725,101,6475
303021056,0,15,11,14,9,5,3,10,0,72,0,4,8,3,11,8,3,10,14,66,46,280,247,295,265,267,147,274,29,1856
303021057,3,9,9,14,15,9,10,8,0,77,0,6,7,3,3,3,5,4,3,33,23,153,137,143,140,128,60,141,10,932
303021058,8,53,39,64,125,94,45,54,4,490,13,36,22,18,67,66,14,47,117,411,730,1069,1580,1886,3632,3256,1261,1954,237,15606
303021059,3,13,27,18,32,28,25,32,3,178,0,25,14,15,45,45,15,27,27,210,139,511,400,422,768,687,413,636,55,4045
303031060,40,36,45,86,291,182,90,72,6,849,15,22,29,31,104,110,32,62,88,485,299,550,666,837,2466,2004,955,1282,161,9211
303031061,3,6,11,10,18,17,12,16,0,85,0,7,10,9,6,3,3,3,12,61,52,374,240,224,325,282,142,181,30,1853
303031062,7,12,20,19,76,75,38,54,5,306,10,20,13,19,61,54,23,28,41,260,95,367,353,419,765,839,436,583,75,3929
303031063,8,22,36,23,60,52,25,39,3,268,6,20,11,11,30,22,8,23,34,159,134,705,544,630,850,668,333,652,72,4606
303031064,4,24,15,17,18,19,10,13,0,116,5,3,6,7,11,6,8,4,10,63,48,233,192,265,244,298,184,338,23,1822
303031065,6,48,45,53,88,41,21,20,0,320,10,34,28,30,38,34,11,32,88,295,350,1647,1409,1406,2233,1647,759,956,176,10574
303031066,0,13,11,8,11,11,14,12,4,83,0,5,8,3,10,7,9,6,4,46,45,270,209,243,218,218,108,212,16,1540
303041067,5,14,30,32,70,101,47,42,3,346,10,37,48,48,127,115,30,57,54,521,201,391,576,679,1648,1532,695,1024,110,6855
303041068,4,19,17,25,55,65,42,48,3,284,3,9,15,9,31,24,11,7,27,141,62,312,237,322,606,497,293,484,47,2863
303041069,4,12,16,5,15,11,9,10,0,78,5,14,8,16,8,11,6,9,12,87,58,480,321,253,323,287,108,171,37,2037
303041070,8,24,25,23,98,105,41,44,3,368,12,28,28,48,96,82,19,41,64,413,210,640,587,693,1981,1719,925,1152,139,8051
303041071,3,10,5,14,10,8,0,10,3,65,0,6,8,3,4,15,4,11,9,52,29,232,172,170,154,172,70,172,18,1176
303051072,0,8,5,13,9,5,0,6,0,42,3,5,13,8,10,9,3,9,8,64,27,163,143,163,159,153,62,125,27,1013
303051073,0,16,10,16,24,13,8,14,0,108,6,16,17,16,29,23,5,16,34,169,131,539,441,546,717,640,356,627,78,4075
303051074,3,30,16,18,35,39,23,38,3,207,14,24,25,31,89,82,25,39,91,431,314,491,600,978,1771,1779,1074,1656,173,8843
303051075,0,6,3,4,3,6,4,8,0,40,3,17,19,19,37,30,10,19,20,173,79,274,247,330,634,390,160,312,50,2479
303051076,21,49,63,83,314,339,213,259,11,1355,42,109,103,119,453,405,185,248,238,1901,529,1122,1261,1615,5503,5289,3215,4326,421,23288
303061077,0,3,3,6,7,3,3,4,3,30,3,7,8,6,4,6,0,3,5,40,14,106,98,148,104,119,34,77,18,720
303061078,4,12,9,4,12,14,6,9,0,63,7,12,14,8,16,8,7,7,11,96,52,283,243,248,362,294,138,212,42,1870
303061079,0,17,10,5,10,10,5,5,0,66,0,15,12,13,11,12,3,11,22,107,69,329,355,403,414,329,146,207,49,2313
303061080,5,31,26,27,46,27,11,17,0,195,3,12,13,17,24,10,3,21,30,137,75,479,451,445,512,399,150,276,62,2842
304011081,0,24,22,26,29,30,8,11,0,152,3,8,6,15,9,17,0,11,22,84,110,788,445,534,485,392,184,316,39,3288
304011082,0,13,16,13,12,7,7,6,0,66,7,5,3,0,3,3,3,7,0,21,27,222,157,162,124,105,59,140,7,1007
304011083,0,7,4,3,3,0,0,0,0,24,0,0,0,0,0,0,0,0,3,16,4,57,26,26,32,34,18,38,4,236
304011084,12,16,21,16,48,43,24,49,3,228,8,20,20,22,41,49,18,31,42,260,179,637,482,563,888,787,452,821,92,4906
304011085,0,6,0,3,0,0,0,0,0,10,0,0,3,0,5,0,0,3,0,12,7,53,35,34,30,42,12,44,0,264
304021086,0,18,3,16,14,3,3,3,0,66,3,16,3,6,3,6,3,6,10,58,33,271,160,155,146,138,65,148,15,1136
304021087,8,20,17,18,34,13,12,18,0,136,4,15,6,14,6,13,3,14,8,86,72,334,245,329,298,296,120,242,13,1943
304021088,0,8,4,5,11,7,3,3,0,39,0,6,3,4,3,13,3,12,10,45,43,348,192,208,154,160,66,157,17,1348
304021089,0,3,0,6,0,0,0,3,0,12,0,3,3,3,4,9,3,9,3,38,28,117,85,101,117,108,38,87,12,700
304021090,3,15,9,11,20,12,13,24,0,105,0,9,3,8,3,8,6,11,12,68,57,409,244,249,244,267,141,259,19,1891
304021091,0,12,8,5,3,5,0,7,0,47,0,15,3,5,8,18,3,13,7,68,49,201,170,153,189,227,109,263,16,1380
304031092,0,14,13,4,14,12,3,8,3,66,0,19,11,5,5,11,3,10,14,67,38,339,188,202,145,171,101,208,25,1425
304031093,0,13,10,7,4,17,3,9,0,53,0,7,3,7,5,6,0,3,5,38,60,255,180,250,285,249,161,242,20,1706
304031094,6,49,35,48,69,40,39,25,0,315,9,34,20,16,23,31,12,22,60,230,260,1990,1156,1062,1332,1052,545,809,149,8350
304031095,3,5,10,18,15,9,6,12,0,75,0,9,4,3,0,7,3,7,6,40,29,221,145,140,195,205,86,177,15,1204
304031096,10,47,27,28,40,30,12,13,3,216,3,35,19,20,24,33,11,21,69,242,360,1994,922,782,2247,1613,719,1264,172,10080
304031097,3,21,3,13,17,23,9,23,0,104,0,10,5,5,7,16,4,8,16,76,72,314,242,293,493,357,204,318,36,2331
304041098,9,14,19,25,72,38,37,50,0,261,6,15,12,16,31,27,13,21,60,208,389,424,349,392,1183,2081,1464,1664,157,8103
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6
304041100,0,7,7,12,5,12,5,11,0,59,3,4,3,0,4,10,0,3,11,33,45,374,247,255,225,185,88,172,27,1628
304041101,0,22,15,25,27,20,11,16,3,146,0,10,6,5,16,14,3,5,12,78,89,702,479,497,478,360,220,303,42,3167
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,15,16,48,35,51,93,130,100,116,7,607
304041103,0,29,12,25,15,17,9,13,0,123,7,23,7,18,9,19,4,12,9,110,85,559,366,382,315,329,168,335,33,2571
304041104,0,12,3,8,3,4,5,4,0,39,0,5,3,3,8,4,3,3,4,36,52,213,186,229,199,223,120,153,12,1397
305011105,41,138,179,178,431,294,154,197,11,1626,97,215,221,188,414,558,159,316,805,2972,4385,6205,8793,9289,30786,28421,13805,19138,1629,122442
305011106,13,54,56,66,170,111,70,78,10,642,11,39,45,47,100,159,40,104,158,710,628,1326,1777,1768,4395,5345,2668,3780,311,21994
305011107,3,0,0,5,3,4,0,3,3,21,0,7,3,3,3,13,3,3,7,36,26,102,86,83,76,86,36,80,14,581
305011108,0,12,3,7,4,6,0,8,0,39,0,15,7,12,7,14,5,16,22,95,74,397,359,397,393,419,206,365,45,2650
305011109,4,28,27,33,41,32,35,24,6,219,3,11,21,17,16,24,15,21,18,135,99,576,530,562,619,562,349,572,63,3938
305011110,22,70,71,82,195,143,78,108,3,780,10,65,64,48,89,105,37,80,196,697,1143,2020,2902,3120,5919,5566,2571,3907,403,27550
305011111,8,31,44,37,118,76,49,51,3,411,10,29,29,23,53,73,26,38,68,352,361,1021,1195,1353,2580,2657,1327,1929,139,12551
305011112,8,29,38,41,82,57,34,49,3,335,8,19,25,24,48,61,19,49,56,306,167,662,638,717,1529,1486,748,1208,110,7270
305021113,0,5,6,6,6,3,3,0,0,34,0,3,5,0,3,3,4,4,5,24,22,127,103,122,107,138,62,136,15,840
305021114,0,17,15,15,22,16,5,16,0,105,3,11,9,7,16,14,7,7,18,89,60,317,275,209,311,384,227,357,27,2176
305021115,4,14,18,30,38,52,35,41,4,228,0,12,15,20,33,26,16,22,19,164,60,315,291,312,540,627,371,637,46,3197
305021116,0,8,9,17,8,13,9,6,0,63,0,11,5,3,4,4,0,13,9,50,25,139,126,151,136,164,84,182,21,1021
305021117,7,22,17,24,53,41,23,29,3,212,11,17,29,37,90,82,15,36,48,361,127,531,470,583,1470,1197,694,1026,107,6207
305021118,0,23,15,5,11,16,8,3,0,85,0,6,5,3,6,3,0,3,3,39,26,151,107,95,112,161,63,132,6,852
305031119,4,25,28,29,51,66,31,53,3,287,3,15,17,14,38,46,17,27,37,221,146,509,450,468,1003,1141,543,965,79,5299
305031120,0,11,17,11,4,8,4,8,0,65,5,4,3,6,13,9,3,5,9,62,32,126,107,140,170,167,92,183,19,1034
305031121,0,13,3,13,17,8,4,3,0,61,3,6,3,12,6,8,4,5,19,63,41,301,183,206,205,268,146,274,24,1646
305031122,0,10,6,24,25,18,8,9,0,104,0,13,6,10,11,13,3,9,22,93,49,415,293,312,320,353,163,359,43,2313
305031123,0,5,4,4,10,10,6,7,0,49,3,0,0,0,0,8,0,4,5,29,28,175,136,105,113,133,59,144,17,910
305031124,3,9,10,11,15,11,4,13,0,75,3,16,6,11,20,15,6,11,13,103,54,298,315,252,410,389,214,422,41,2405
305031125,0,11,15,21,50,41,18,23,3,176,3,22,14,10,23,25,6,25,20,147,55,225,200,250,435,498,276,497,46,2491
305031126,6,15,16,24,28,39,24,19,0,165,5,40,27,25,54,57,15,37,107,371,852,1166,1709,2225,3914,3462,1368,1841,218,16745
305031127,3,8,9,8,16,10,3,4,0,58,0,5,7,3,5,9,3,9,9,48,46,376,260,214,194,229,93,178,26,1616
305031128,23,63,69,80,195,156,113,151,4,841,17,55,44,48,109,155,62,119,126,744,684,961,1342,1358,4113,5171,2504,3802,297,20237
305031129,3,14,5,12,9,15,13,10,0,82,0,12,3,7,7,12,0,0,5,44,36,181,114,111,155,180,87,178,14,1058
305031130,0,23,21,13,23,31,21,27,3,161,3,11,12,14,21,38,9,22,17,145,80,442,333,343,547,629,327,603,47,3348
305031131,5,14,13,16,27,20,17,13,0,112,0,11,16,4,11,24,6,14,18,99,135,327,310,414,721,654,402,483,45,3497
305041132,4,38,16,30,39,31,14,28,0,193,3,21,13,11,12,22,5,12,18,119,93,658,444,455,512,518,259,541,50,3537
305041133,4,11,8,14,24,19,7,20,0,111,0,13,10,9,17,20,0,14,23,99,165,345,574,581,777,688,238,416,56,3834
305041134,0,21,11,6,21,13,4,15,0,86,0,15,3,11,7,10,0,4,10,65,36,313,217,245,154,236,120,235,22,1581
305041135,24,73,89,110,212,135,71,101,0,817,14,70,42,49,103,155,49,132,106,723,513,1542,1312,1401,3026,3594,1845,2924,224,16388
305041136,0,16,10,13,30,24,7,22,0,123,0,6,9,11,12,12,3,10,11,80,47,240,208,248,295,326,123,263,15,1767
305041137,3,47,25,38,68,33,28,26,6,279,14,28,17,25,43,35,11,27,57,255,251,970,884,850,1910,1570,899,1389,136,8843
306011138,0,3,5,0,0,0,0,6,0,18,0,5,0,0,0,10,0,6,8,32,21,92,54,67,99,95,34,79,7,547
306011139,0,12,14,15,10,10,5,10,0,68,9,13,6,7,4,17,0,21,13,81,68,262,256,292,318,284,152,316,41,1985
306011140,0,4,10,13,10,11,4,10,0,57,10,5,11,6,19,12,4,16,37,121,159,212,260,496,831,686,390,499,66,3595
306011141,3,8,13,10,7,14,0,18,0,77,6,5,8,8,8,6,3,14,18,73,93,418,296,425,429,363,201,380,46,2657
306011142,3,39,15,26,36,29,14,37,0,197,3,22,20,14,25,18,13,16,32,154,118,725,430,674,871,594,343,562,65,4383
306011143,3,3,0,3,0,3,0,0,0,16,3,3,3,0,6,4,4,5,3,35,24,126,59,102,81,96,50,121,4,660
306021144,0,17,12,10,16,10,3,10,0,73,0,8,3,11,7,7,3,3,18,64,47,168,160,216,283,179,99,152,24,1324
306021145,17,66,74,75,204,131,66,90,7,725,17,57,47,60,76,90,38,74,202,660,840,1690,2084,3151,5317,4036,1905,2536,407,21976
306021146,0,20,6,14,27,12,5,12,0,101,0,6,11,3,13,13,3,14,20,80,64,381,221,334,431,254,147,255,41,2124
306021147,0,10,9,10,20,28,11,21,0,102,3,15,3,9,11,11,3,11,15,87,55,197,154,215,289,269,165,274,39,1647
306021148,0,11,17,8,23,11,3,14,3,90,3,16,4,5,6,12,3,6,23,89,65,272,214,300,388,409,184,392,55,2271
306021149,4,8,6,11,15,6,4,3,0,58,3,3,7,6,0,4,0,7,8,39,30,90,95,151,144,91,57,125,21,798
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,3,10,0,3,4,11,0,7,0,30,3,5,3,8,0,9,0,0,9,45,27,145,87,185,233,170,54,113,20,1042
306021152,4,18,15,26,54,34,12,17,0,181,0,16,9,7,24,23,8,15,37,143,116,347,318,558,882,655,411,534,65,3885
306021153,0,4,10,6,8,7,3,3,0,48,0,6,0,3,3,3,3,10,7,35,30,233,125,163,139,103,56,106,19,980
306021154,20,47,63,97,191,191,135,152,10,907,15,42,31,59,137,128,57,88,109,654,375,704,742,1191,3096,2469,1668,2114,220,12590
306021155,0,0,5,0,0,7,0,4,0,19,0,0,0,0,3,0,0,0,4,16,11,76,73,133,94,75,43,85,8,598
306021156,0,12,8,12,11,6,4,13,0,72,5,13,6,4,8,4,8,5,11,61,37,209,181,247,200,211,116,211,28,1440
306021157,0,9,0,8,16,17,7,13,0,78,0,3,3,9,8,15,5,13,24,84,47,203,182,311,398,327,186,337,32,2025
306031158,0,5,3,4,3,8,0,10,0,37,4,3,3,3,15,11,0,9,17,66,37,133,130,140,144,187,81,307,41,1190
306031159,3,23,15,25,53,35,23,28,0,209,8,17,9,19,29,23,14,9,47,182,163,475,440,656,895,592,372,549,107,4250
306031160,0,3,3,11,4,6,7,7,0,50,3,14,21,20,20,27,5,16,15,139,62,200,245,307,388,420,204,533,57,2413
306031161,4,19,20,12,33,37,12,26,5,165,7,22,19,27,39,29,18,25,54,230,156,466,439,592,896,779,369,812,125,4623
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,3,3,6,0,4,0,12,0,35,0,0,0,0,0,0,0,0,18,21,17,42,30,52,115,71,23,81,30,451
306041164,4,8,4,10,10,19,14,22,0,95,8,17,10,10,24,17,7,24,21,140,91,236,228,349,360,377,192,413,52,2303
306041165,0,13,13,17,22,17,6,16,0,97,8,12,8,17,21,19,9,19,26,125,74,268,298,496,597,476,361,647,84,3302
306051166,4,16,16,22,40,48,26,27,3,204,6,33,10,25,21,29,12,22,57,214,214,641,521,747,982,695,442,682,114,5047
306051167,4,12,8,5,7,3,3,7,0,56,0,10,6,3,7,10,3,13,19,74,62,223,151,199,155,168,89,302,36,1379
306051168,0,5,3,8,4,5,3,3,0,35,0,13,5,11,6,10,3,8,16,76,33,199,134,170,164,129,70,139,26,1065
306051169,0,6,3,3,16,6,7,9,0,59,4,15,6,3,6,9,0,14,25,77,69,347,226,268,241,277,121,529,58,2136
306051170,3,14,18,26,52,34,17,32,3,203,7,8,12,14,27,22,19,14,39,157,161,478,388,654,1037,720,421,687,106,4663
307011171,3,3,7,11,16,19,8,14,0,83,0,6,4,8,13,12,3,21,16,90,70,201,163,237,269,323,152,647,51,2108
307011172,9,20,15,11,21,24,12,19,0,129,13,11,7,14,18,18,12,57,32,184,197,415,259,398,443,496,375,1196,77,3848
307011173,3,12,5,11,39,37,26,33,0,169,8,8,4,11,16,28,12,28,40,149,112,292,270,347,476,488,304,668,74,3026
307011174,0,4,3,3,0,3,3,0,0,16,3,0,3,0,4,10,0,10,15,46,65,136,136,161,155,254,133,661,29,1732
307011175,0,0,3,4,6,13,5,9,0,41,8,6,3,11,13,13,6,63,11,138,167,194,160,222,231,318,212,1844,50,3404
307011176,3,15,11,16,32,35,26,38,0,171,11,28,7,12,29,32,15,39,37,207,217,365,265,352,787,751,418,997,85,4235
307011177,0,7,0,3,5,8,4,17,0,39,6,9,9,10,15,14,4,30,27,130,152,175,144,200,232,335,170,1322,71,2800
307011178,0,3,3,0,0,0,0,3,0,21,4,4,7,0,3,9,5,8,9,53,37,115,101,115,141,151,114,462,40,1273
307021179,0,10,3,6,5,12,6,9,0,49,3,16,7,9,17,9,0,14,27,108,81,298,215,259,351,318,233,789,67,2607
307021180,3,11,7,3,13,8,7,10,0,71,9,19,8,12,19,19,6,27,42,166,156,360,267,409,1281,745,498,948,110,4775
307021181,0,0,0,4,7,3,8,10,0,38,3,5,0,8,5,9,3,21,9,67,52,123,123,170,193,213,148,476,36,1543
307021182,8,11,7,3,16,19,11,13,0,94,3,9,12,9,17,15,3,19,10,100,68,249,217,227,308,273,213,520,42,2123
307021183,7,43,33,37,61,79,37,62,4,360,17,26,19,19,59,39,31,70,65,336,281,829,618,760,1272,1144,815,1805,168,7703
307031184,0,7,0,6,0,10,10,14,0,50,3,4,3,9,3,18,6,16,19,85,42,169,122,168,138,184,120,422,37,1405
307031185,0,5,3,10,7,3,0,4,0,32,0,10,0,0,6,3,0,16,19,59,36,136,89,113,130,140,63,329,39,1079
307031186,0,3,5,3,7,5,3,8,0,30,3,5,4,4,16,17,10,4,23,85,39,143,105,121,149,159,80,350,34,1177
307031187,3,22,8,22,17,27,16,14,0,139,3,10,5,3,11,21,9,9,19,98,122,405,292,367,397,322,204,342,53,2493
307031188,0,3,4,9,8,8,0,10,0,40,4,10,0,7,8,6,7,11,16,74,42,187,153,224,206,236,143,383,40,1620
307031189,5,38,23,36,59,51,28,40,3,281,12,26,12,26,36,29,5,22,71,246,262,896,687,897,1432,1072,572,1018,146,6977
308011190,3,14,6,12,8,17,21,41,3,128,7,11,3,9,16,12,13,27,53,152,293,313,325,439,638,579,650,1927,120,5278
308011191,3,17,7,10,4,9,11,32,0,96,5,10,8,15,8,19,12,28,53,158,244,336,272,304,374,493,691,2472,135,5314
308011192,0,43,27,38,68,57,44,87,3,372,13,23,16,24,32,17,14,22,45,204,228,730,487,591,986,805,548,995,98,5475
308031205,8,35,13,34,56,45,11,36,0,243,4,12,9,7,22,22,6,15,17,114,120,474,332,492,759,491,264,402,49,3386
308031206,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,6,9,9,29,11,39,30,38,50,65,41,157,13,450
308031207,0,3,4,7,3,3,5,9,0,32,0,3,3,0,7,3,0,4,6,33,28,132,87,157,120,64,41,122,17,771
308031208,3,8,8,10,6,8,0,6,0,52,3,4,0,6,8,4,3,4,3,36,52,163,119,168,176,146,61,122,10,1024
308031209,0,9,4,3,0,5,0,4,0,26,3,4,0,3,0,0,0,10,3,29,37,85,64,66,243,111,87,141,12,851
308031210,4,20,6,9,29,13,8,17,0,109,3,10,7,5,20,14,4,12,11,88,78,267,185,252,361,273,169,430,33,2057
308031211,0,6,4,3,11,6,3,0,0,41,4,8,3,3,7,5,0,5,9,47,21,140,76,105,337,274,81,124,35,1198
308031212,0,0,0,0,4,0,0,0,0,9,0,5,0,0,5,3,3,0,0,15,22,69,57,67,74,30,30,68,11,431
308031213,0,18,4,16,9,8,3,8,0,60,3,10,0,9,10,4,4,3,8,54,80,316,224,269,454,281,146,225,24,2024
308031214,4,11,12,20,37,26,8,23,0,139,3,6,7,9,12,19,3,14,28,112,147,399,281,373,700,647,282,359,55,3235
308031215,13,27,20,34,82,81,49,75,0,372,6,23,9,14,52,35,29,35,35,233,188,558,427,569,1321,978,663,947,88,5743
308031216,0,4,0,3,12,12,3,7,0,47,0,3,3,6,10,5,0,9,10,39,54,160,103,169,216,180,105,173,23,1178
308031217,14,40,29,45,125,92,43,73,3,463,18,34,15,23,58,59,20,28,62,318,391,927,840,1078,2682,1863,963,1391,137,10270
308031218,0,7,4,0,5,7,0,3,0,30,0,8,3,0,8,4,0,3,13,36,19,64,47,59,255,160,51,151,19,832
308031219,0,4,0,3,0,4,4,8,0,27,3,9,5,6,5,7,3,12,19,54,31,143,91,110,144,142,83,316,36,1090
308031220,0,4,0,0,0,0,0,11,0,16,3,7,3,0,3,3,0,5,8,40,21,66,59,50,137,151,86,335,25,927
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,16
308031222,3,13,12,12,29,32,15,12,0,131,3,9,3,6,18,21,4,4,44,113,242,377,513,762,1107,848,320,451,80,4689
308031223,5,39,27,36,49,38,22,45,3,265,10,14,15,28,25,24,6,23,38,178,187,848,585,796,945,710,425,718,91,5307
308041528,3,5,10,6,16,12,7,12,0,67,6,11,10,12,12,14,11,27,25,121,128,289,266,312,373,423,353,1268,68,3491
308041529,0,14,9,18,23,23,20,23,7,139,0,7,8,3,16,13,9,18,16,89,74,261,229,268,394,367,268,439,51,2360
308051530,0,7,0,10,6,3,3,3,3,41,0,8,8,7,0,10,0,8,14,58,56,237,169,195,171,197,90,279,36,1431
308051531,7,13,13,10,13,10,4,12,0,84,0,10,8,8,16,15,11,11,19,86,62,278,196,243,284,278,242,390,29,2006
308051532,3,7,8,4,42,30,26,38,0,160,4,14,8,23,18,23,19,30,26,164,129,248,242,282,549,590,509,1087,63,3704
308051533,5,18,5,17,27,20,9,16,3,118,3,11,15,9,18,21,8,19,27,133,169,331,272,372,617,709,608,682,69,3827
308051534,6,39,32,34,77,47,40,47,3,322,14,21,19,15,50,46,17,53,62,297,289,690,602,807,1411,1112,818,1647,145,7522
308051535,3,20,5,9,11,7,5,17,3,78,8,13,12,3,20,25,12,46,36,181,185,312,258,320,481,508,437,1428,77,4011
308051536,3,9,6,10,3,0,0,6,0,39,0,4,0,0,0,0,0,7,3,17,20,125,54,78,91,65,60,102,18,611
308051537,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,3,0,8,4,21,11,15,35,40,36,64,0,237
308051538,0,6,6,4,12,10,3,6,0,49,5,3,3,0,3,6,0,12,6,45,29,84,57,69,127,112,80,126,9,701
308051539,0,5,8,0,6,4,0,3,0,28,4,4,5,6,3,3,3,4,7,38,68,201,172,214,221,179,127,213,19,1423
309011224,3,35,30,42,45,22,15,14,0,201,6,29,20,12,11,21,5,16,24,145,103,960,718,782,831,516,229,353,72,4567
309011225,23,56,51,60,141,138,79,103,6,653,17,72,54,72,137,169,74,98,97,781,237,1068,941,1215,1992,2069,1121,1848,199,10689
309011226,0,35,22,14,13,15,9,22,0,134,13,23,8,17,15,28,11,22,29,157,132,717,485,659,715,571,266,463,61,4069
309011227,4,46,54,41,50,63,25,19,5,311,9,37,37,30,38,53,18,31,75,344,231,1126,1200,1346,1625,1565,810,1192,199,9291
309011228,5,18,15,29,16,15,12,14,0,124,0,18,7,11,17,19,7,15,25,120,60,409,279,379,366,313,138,281,51,2281
309011229,3,15,25,23,25,23,16,31,0,161,3,22,7,12,19,14,4,17,19,120,70,345,234,346,370,360,220,310,36,2284
309021230,11,16,22,35,23,32,8,13,0,166,3,12,7,11,13,16,4,6,31,104,108,575,468,625,568,464,234,398,66,3496
309021231,6,23,15,25,20,19,3,12,0,122,3,27,19,20,14,32,12,27,50,218,194,682,785,1175,1108,980,393,672,95,6098
309021232,0,26,8,17,35,45,8,17,4,157,3,18,15,21,46,60,11,26,22,227,74,306,261,349,608,553,294,477,48,2965
309021233,3,17,14,13,6,15,3,11,0,76,3,14,10,9,10,25,5,11,13,98,83,543,325,411,333,293,112,229,38,2364
309021234,3,29,18,10,31,8,6,9,0,112,4,24,12,16,17,17,3,11,22,131,92,516,412,435,492,496,241,378,57,3129
309031235,7,13,25,37,56,56,23,46,0,265,5,20,19,32,73,84,26,48,52,363,103,395,397,618,980,981,515,790,95,4872
309031236,0,12,13,12,14,15,15,12,3,109,3,18,13,22,25,18,9,19,42,174,91,706,482,584,869,514,239,375,87,3944
309031237,8,9,10,19,17,9,3,4,0,87,0,10,6,6,5,4,6,3,14,63,38,139,122,188,217,184,90,152,28,1156
309031238,9,34,17,26,35,35,13,19,0,188,4,31,13,22,38,35,5,29,26,207,103,497,417,594,649,572,289,518,68,3706
309031239,0,10,8,10,17,19,3,8,0,73,0,18,11,6,10,22,6,20,18,118,32,280,180,223,230,307,92,272,32,1653
309031240,3,31,31,23,18,20,3,13,0,143,8,29,20,16,18,28,12,19,37,177,69,639,515,576,484,378,176,349,68,3253
309041241,4,5,0,7,5,5,4,8,0,30,8,9,5,8,3,8,0,3,7,56,28,136,82,105,111,120,44,110,13,744
309041242,0,26,21,19,14,15,8,20,5,135,6,31,17,21,14,17,8,24,25,168,129,647,478,512,462,542,278,653,68,3766
309051243,0,3,8,6,3,3,0,5,0,37,0,10,7,9,5,9,3,9,11,74,55,284,203,249,186,218,81,189,24,1484
309051244,3,30,22,36,42,27,19,26,0,201,3,35,22,14,19,23,5,32,34,186,117,656,435,632,522,588,249,542,60,3808
309051245,3,13,16,4,3,7,9,7,0,70,4,10,6,4,8,8,0,10,4,52,31,198,146,172,201,210,107,220,13,1296
309061246,6,16,8,24,21,20,6,18,4,129,0,21,17,26,24,31,13,34,25,194,105,512,368,460,618,722,448,655,65,3952
309061247,3,18,10,4,7,14,5,9,0,63,0,10,3,3,5,9,4,5,10,50,46,348,163,195,200,156,88,153,24,1368
309061248,14,57,46,64,110,120,81,100,5,598,11,36,41,40,113,89,40,57,90,518,274,923,880,1136,2147,1800,945,1266,172,9531
309061249,4,26,8,6,4,8,5,6,0,77,0,21,11,3,20,18,0,19,29,119,82,384,286,335,399,398,168,375,52,2484
309061250,0,14,9,6,3,14,4,11,0,62,3,12,7,13,9,21,7,11,12,83,28,205,177,188,144,219,77,189,27,1239
309071251,0,11,9,11,12,26,13,17,3,102,11,15,17,30,46,65,20,62,37,301,154,420,403,593,733,931,504,698,85,4518
309071252,3,55,41,54,49,41,38,45,10,339,17,35,19,35,69,64,19,41,67,377,218,1143,838,1053,1443,1213,604,956,137,7601
309071253,3,27,17,28,25,12,5,9,0,126,7,26,18,17,27,26,11,29,33,192,87,513,459,551,607,618,295,533,76,3730
309071254,0,4,8,0,3,7,0,14,0,38,0,10,9,3,21,20,9,16,16,100,18,134,92,123,159,205,119,316,27,1202
309071255,10,38,48,47,122,112,66,98,0,542,30,83,83,102,370,322,137,249,175,1558,453,1033,1050,1442,3872,3764,2421,4174,331,18549
309071256,5,19,25,19,34,29,14,17,0,166,5,27,21,21,10,31,14,34,41,200,132,701,506,713,744,559,271,954,99,4688
309071257,0,7,6,9,3,3,0,3,0,35,0,0,3,7,10,15,3,5,11,54,50,217,165,264,273,242,149,246,27,1638
