SA2_MAINCODE_2016,M_Tot_H_0,M_Tot_H_1_15,M_Tot_H_16_24,M_Tot_H_25_34,M_Tot_H_35_39,M_Tot_H_40,M_Tot_H_41_48,M_Tot_H_49_more,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_15,F_AgFF_H_16_24,F_AgFF_H_25_34,F_AgFF_H_35_39,F_AgFF_H_40,F_AgFF_H_41_48,F_AgFF_H_49_more,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_15,F_Min_H_16_24,F_Min_H_25_34,F_Min_H_35_39,F_Min_H_40,F_Min_H_41_48,F_Min_H_49_more,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_15,F_Mnf_H_16_24,F_Mnf_H_25_34,F_Mnf_H_35_39,F_Mnf_H_40,F_Mnf_H_41_48,F_Mnf_H_49_more,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_15,F_EGWWS_H_16_24,F_EGWWS_H_25_34,F_EGWWS_H_35_39,F_EGWWS_H_40,F_EGWWS_H_41_48,F_EGWWS_H_49_more,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_15,F_Const_H_16_24,F_Const_H_25_34,F_Const_H_35_39,F_Const_H_40,F_Const_H_41_48,F_Const_H_49_more,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_15,F_WST_H_16_24,F_WST_H_25_34,F_WST_H_35_39,F_WST_H_40,F_WST_H_41_48,F_WST_H_49_more,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_15,F_RetT_H_16_24,F_RetT_H_25_34,F_RetT_H_35_39,F_RetT_H_40,F_RetT_H_41_48,F_RetT_H_49_more,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_15,F_AcFd_H_16_24,F_AcFd_H_25_34,F_AcFd_H_35_39,F_AcFd_H_40,F_AcFd_H_41_48,F_AcFd_H_49_more,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_15,F_TPW_H_16_24,F_TPW_H_25_34,F_TPW_H_35_39,F_TPW_H_40,F_TPW_H_41_48,F_TPW_H_49_more,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_15,F_IMT_H_16_24,F_IMT_H_25_34,F_IMT_H_35_39,F_IMT_H_40,F_IMT_H_41_48,F_IMT_H_49_more,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_15,F_FinIns_H_16_24,F_FinIns_H_25_34,F_FinIns_H_35_39,F_FinIns_H_40,F_FinIns_H_41_48,F_FinIns_H_49_more,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_15,F_RHRE_H_16_24,F_RHRE_H_25_34,F_RHRE_H_35_39,F_RHRE_H_40,F_RHRE_H_41_48,F_RHRE_H_49_more,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_15,F_ProSTS_H_16_24,F_ProSTS_H_25_34,F_ProSTS_H_35_39,F_ProSTS_H_40,F_ProSTS_H_41_48,F_ProSTS_H_49_more,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_15,F_AdSup_H_16_24,F_AdSup_H_25_34,F_AdSup_H_35_39,F_AdSup_H_40,F_AdSup_H_41_48,F_AdSup_H_49_more,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_15,F_PubAS_H_16_24,F_PubAS_H_25_34,F_PubAS_H_35_39,F_PubAS_H_40,F_PubAS_H_41_48,F_PubAS_H_49_more,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_15,F_EdTrn_H_16_24,F_EdTrn_H_25_34,F_EdTrn_H_35_39,F_EdTrn_H_40,F_EdTrn_H_41_48,F_EdTrn_H_49_more,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_15,F_HltHC_SA_H_16_24,F_HltHC_SA_H_25_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40,F_HltHC_SA_H_41_48,F_HltHC_SA_H_49_more,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_15,F_ArtsR_H_16_24,F_ArtsR_H_25_34,F_ArtsR_H_35_39,F_ArtsR_H_40,F_ArtsR_H_41_48,F_ArtsR_H_49_more,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_15,F_OthSvs_H_16_24,F_OthSvs_H_25_34,F_OthSvs_H_35_39,F_OthSvs_H_40,F_OthSvs_H_41_48,F_OthSvs_H_49_more,F_OthSvs_H_NS,F_OthSvs_H_Tot
403031068,86,337,197,310,770,737,419,510,49,3425,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,3,15,16,25,32,13,12,5,0,115,0,0,0,0,0,3,0,0,0,4,0,17,14,25,22,15,7,6,0,114,3,3,7,6,16,13,6,3,0,58,13,143,61,82,54,23,17,12,6,417,3,87,20,19,15,11,3,9,0,175,3,3,0,10,7,4,0,0,0,32,0,3,0,0,7,0,0,3,0,16,3,0,5,6,13,3,4,3,0,33,9,6,5,13,9,8,3,5,0,53,4,25,11,20,19,19,7,8,0,113,7,20,13,22,15,14,5,7,0,111,4,18,19,24,35,12,7,5,4,116,18,47,69,70,57,38,36,52,0,392,112,158,321,431,367,172,54,70,19,1715,0,26,6,11,3,4,4,3,0,56,6,31,13,10,12,3,9,8,3,98
403031069,55,349,174,194,406,378,223,334,21,2132,0,11,4,0,3,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,32,7,3,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,3,0,0,0,16,0,5,0,3,4,0,0,3,0,17,8,78,54,41,36,17,16,6,3,267,4,105,41,27,10,5,10,8,0,208,0,0,3,7,0,0,0,0,0,5,0,8,12,7,5,3,0,0,0,33,3,13,3,7,7,4,0,0,0,38,3,4,4,9,13,0,0,0,0,37,7,59,49,43,93,36,20,16,3,327,3,11,16,14,5,8,3,7,0,61,8,14,20,18,46,32,11,7,3,156,44,95,132,163,123,88,67,118,3,835,26,77,68,106,66,21,18,18,6,391,3,18,5,3,7,3,0,4,0,48,7,28,19,24,13,9,3,3,0,104
403031070,42,189,146,185,442,303,188,263,25,1777,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,15,24,35,12,0,0,0,100,0,3,0,0,0,0,3,0,0,9,0,10,13,0,3,5,0,0,0,36,0,7,3,8,12,8,3,4,0,38,11,58,37,42,33,13,16,5,0,213,7,12,10,10,4,3,0,0,0,43,0,4,3,4,3,0,3,0,0,17,0,0,4,0,0,0,4,0,0,8,0,0,0,4,3,0,0,0,0,11,0,3,0,3,0,0,0,3,0,11,0,9,0,6,10,3,3,3,0,42,4,15,14,21,12,8,5,3,3,83,3,0,9,8,38,12,4,4,0,75,3,11,15,15,15,3,3,12,3,85,15,44,68,66,72,26,23,15,8,331,0,0,0,0,3,0,4,0,0,18,3,17,11,15,31,6,4,3,0,96
403041071,15,128,60,70,79,85,46,96,11,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,0,0,0,26,0,6,0,0,0,0,0,0,0,5,9,58,24,29,15,7,3,3,0,151,0,43,18,6,4,6,0,8,3,83,0,3,4,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,7,0,4,8,4,3,0,0,4,0,21,0,0,0,0,0,0,0,0,0,11,3,11,0,10,6,5,0,0,0,38,0,4,5,5,0,3,0,0,0,21,0,0,0,7,3,4,0,5,0,22,12,28,40,44,33,23,27,40,0,241,16,42,60,70,47,14,9,3,0,257,0,3,0,4,0,0,0,0,0,11,0,13,9,13,11,6,4,4,0,52
403041072,22,109,62,101,129,156,73,142,9,814,0,3,3,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,8,3,9,10,8,0,3,0,40,0,3,3,0,0,0,0,0,0,5,0,16,4,4,0,3,3,0,0,35,0,0,4,6,0,0,0,0,0,12,10,43,28,32,25,4,21,10,0,164,4,65,32,19,13,6,5,3,3,148,0,5,0,0,0,3,0,0,0,13,0,0,3,3,0,3,0,0,0,16,0,0,4,5,3,0,0,0,0,18,0,3,4,3,9,0,3,0,0,23,0,16,4,7,0,0,3,5,0,42,0,17,12,8,7,3,0,3,0,51,3,0,5,0,4,3,0,0,0,20,10,26,28,54,25,26,16,12,0,192,17,34,56,100,41,12,7,5,3,276,0,4,0,8,0,0,0,3,0,21,0,15,13,5,0,4,3,0,0,45
403041073,76,270,144,182,406,233,172,156,31,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,3,0,0,7,0,3,3,0,0,0,0,0,0,15,42,266,147,173,135,30,37,17,7,842,7,110,44,22,19,7,4,11,3,233,0,7,0,0,3,0,0,0,0,16,0,8,3,3,10,0,3,0,0,28,5,0,10,10,12,8,0,6,0,49,4,3,7,3,9,3,5,0,0,34,0,4,7,0,3,0,0,3,0,17,7,16,20,13,18,9,3,3,0,95,31,11,63,85,160,73,38,24,0,478,16,39,56,75,101,48,30,35,0,394,71,100,200,268,227,69,29,29,6,1004,3,38,6,11,6,3,0,0,0,78,0,24,20,11,14,3,4,0,4,90
403041074,33,144,91,157,278,241,131,172,21,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,0,3,0,3,5,0,35,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,3,13,57,59,50,41,15,21,14,0,281,7,77,28,32,9,10,9,8,0,189,0,0,0,0,0,0,0,6,0,5,0,3,0,0,0,0,0,0,0,7,0,0,5,4,8,0,0,0,0,27,0,3,0,7,4,3,3,10,0,28,3,14,19,12,29,5,4,3,0,87,0,18,13,3,21,9,7,0,0,74,4,0,7,11,16,9,4,3,0,53,17,45,35,60,34,20,16,34,6,258,37,91,113,184,112,24,23,29,4,620,3,9,3,0,3,0,0,3,0,16,0,14,14,13,19,3,3,0,0,62
403041075,5,22,25,26,25,49,28,50,3,237,0,7,3,5,0,6,4,3,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,8,0,6,5,4,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,3,11,3,0,7,0,0,26,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,7
403041076,3,42,18,21,26,27,21,44,6,201,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,3,5,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,3,12,3,0,0,0,0,22,0,4,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,3,11,8,11,10,10,7,15,0,74,0,3,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,11
403041077,29,124,48,66,57,112,54,134,7,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,3,0,3,0,26,0,0,0,0,0,0,0,0,0,3,3,31,13,8,6,3,3,3,0,71,3,59,18,18,4,8,4,3,0,109,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,11,4,8,6,0,0,0,0,30,0,5,3,3,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,14,15,8,11,6,7,8,0,72,3,21,29,54,15,10,3,3,6,147,0,0,3,3,0,0,0,0,0,8,0,7,5,0,0,0,3,0,0,18
403041078,6,60,45,66,81,105,39,75,6,482,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,8,6,10,0,0,0,0,0,24,0,4,0,3,0,0,0,0,0,13,3,30,7,12,8,0,0,0,3,62,0,14,12,15,3,7,8,3,5,64,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,12,3,8,8,3,4,0,0,0,0,23,0,0,0,0,0,0,0,3,0,6,3,4,16,12,13,4,3,0,0,55,4,34,23,45,28,3,3,3,4,155,0,3,0,0,0,0,0,0,0,3,0,5,4,5,3,3,0,0,0,30
403041079,6,27,17,26,29,18,9,14,6,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,3,3,0,0,0,0,20,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,7,10,12,8,3,3,5,0,48,6,28,32,43,23,6,4,10,3,165,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,0,0,10
403041080,15,120,67,76,93,110,49,120,5,661,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,7,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,8,7,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,4,7,67,25,29,19,9,0,9,0,165,5,44,9,5,0,8,0,3,0,78,0,3,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,11,0,0,0,0,4,3,4,0,0,13,0,15,8,7,9,6,3,3,0,58,0,7,6,7,0,3,0,3,0,25,0,0,0,0,0,0,0,3,0,8,8,33,24,33,16,5,7,17,3,145,15,29,38,59,49,14,6,3,0,221,4,13,3,8,0,0,3,0,0,31,0,15,9,16,0,3,0,0,0,51
403041081,4,5,3,3,13,32,16,16,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,105,150,155,290,1379,983,699,773,60,4596,0,0,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,0,0,7,6,38,49,61,132,68,39,20,0,416,0,3,3,3,3,5,3,0,0,21,4,8,24,20,24,23,9,3,0,121,3,11,5,15,30,13,8,10,0,91,3,3,12,9,16,3,3,3,0,57,3,15,11,5,3,0,0,0,0,36,3,0,15,5,12,3,3,3,0,51,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,0,3,3,0,9,3,3,6,0,30,0,6,6,6,15,9,0,0,0,48,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,6,0,4,3,16,9,3,0,3,0,35,0,0,0,0,0,0,0,0,0,7,3,12,11,20,29,6,0,5,0,85
403041083,53,162,94,134,239,324,177,269,32,1474,3,32,19,8,7,19,3,6,5,99,0,0,0,0,0,0,0,4,0,4,9,51,41,60,53,29,23,23,0,289,0,0,0,4,0,0,0,0,0,6,0,8,9,0,0,0,0,0,0,24,0,4,0,3,3,5,0,0,0,19,12,50,29,38,26,12,13,13,0,196,11,73,34,17,9,9,8,11,3,184,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,3,9,3,3,3,0,0,29,0,4,0,3,3,3,0,9,0,23,0,11,14,11,9,9,0,9,0,61,0,13,8,5,3,3,0,0,0,36,0,0,0,0,0,0,0,0,0,11,12,22,34,34,25,21,16,27,0,196,19,32,59,69,25,9,3,11,0,227,0,3,3,0,0,0,0,0,0,7,0,15,8,9,10,4,0,7,0,48
403041084,35,183,101,108,153,163,85,155,19,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,7,4,4,8,0,0,0,0,24,0,0,3,0,0,3,0,0,0,10,9,88,49,44,30,10,15,10,3,249,7,65,24,17,12,9,4,6,0,136,0,0,0,3,3,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,3,10,8,6,3,5,3,0,33,0,4,0,0,3,4,3,6,0,20,3,13,17,10,13,9,10,6,0,85,0,16,10,3,3,5,0,0,0,40,0,0,3,3,4,3,3,3,0,23,22,51,74,93,77,53,46,60,3,483,26,60,91,141,100,31,18,11,3,471,0,8,0,3,3,0,0,0,0,14,7,14,10,11,5,7,0,0,0,53
403041085,13,131,47,61,95,105,76,118,10,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,3,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,6,7,71,42,33,24,10,15,13,0,220,0,36,17,12,3,8,0,3,3,81,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,3,13,6,11,5,5,0,0,46,0,3,3,3,18,3,0,3,0,35,3,12,4,7,4,0,4,4,0,43,3,6,6,5,7,3,3,0,0,35,5,3,11,5,3,3,3,3,0,30,6,9,18,31,21,13,10,12,0,127,22,42,64,78,90,18,16,12,3,345,0,13,0,7,0,0,0,4,0,26,0,7,5,9,8,0,0,0,0,32
403041086,27,114,60,90,179,137,112,175,21,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,15,27,14,9,4,0,95,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,16,0,0,0,3,0,3,0,3,0,16,10,77,26,29,26,16,16,7,4,203,3,24,7,16,4,3,3,6,0,73,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,3,3,4,0,3,0,0,22,0,5,0,3,0,0,3,0,0,8,4,7,5,9,8,6,3,0,0,37,0,10,16,0,0,0,0,3,0,30,0,0,3,4,0,4,4,0,0,16,10,24,26,27,34,21,16,40,0,203,5,33,52,69,46,14,7,11,0,236,4,7,0,0,0,0,0,0,0,17,0,19,8,9,8,6,3,8,0,69
403041087,48,234,136,189,317,254,179,275,34,1661,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,10,0,3,0,0,0,0,24,0,0,0,3,0,0,0,0,0,9,3,9,18,10,3,9,4,3,0,48,0,3,3,3,0,0,0,0,0,15,21,134,85,114,51,20,16,8,4,453,9,100,44,40,10,8,0,10,0,220,0,3,4,0,0,3,0,0,0,13,0,3,4,3,0,0,0,0,0,13,0,5,12,5,6,6,3,0,0,43,0,6,5,0,12,4,5,0,0,32,4,14,12,13,9,0,3,3,0,57,4,18,20,9,7,0,0,3,0,61,8,3,13,23,31,22,8,7,0,109,6,38,30,60,44,40,36,37,3,300,12,45,68,80,86,21,5,5,3,336,0,8,3,3,3,0,0,4,0,29,0,20,10,12,16,5,3,8,0,76
403041088,21,65,57,64,82,119,55,133,5,599,0,10,10,3,0,3,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,3,8,7,0,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,8,3,5,3,0,0,0,39,3,42,10,22,7,3,7,3,3,93,0,0,4,3,0,0,0,3,0,12,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,8,3,5,5,11,7,3,0,0,0,34,0,0,5,0,0,0,0,0,0,9,0,0,7,8,4,3,0,0,0,15,8,20,22,26,25,14,13,29,0,147,0,13,11,4,5,0,0,0,0,34,0,3,0,0,0,0,0,0,0,10,0,7,8,3,0,0,0,0,0,25
403041089,10,77,45,63,83,76,40,77,17,489,4,0,6,9,9,3,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,7,46,21,28,8,13,3,3,0,127,5,21,13,11,6,3,4,0,3,70,0,6,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,7,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,8,6,0,0,3,0,0,0,23,0,11,6,5,0,3,3,0,0,33,0,3,0,0,3,4,0,3,0,11,3,28,23,21,16,23,8,9,0,129,7,21,36,59,26,12,5,11,0,179,0,4,0,0,3,0,0,0,0,10,7,10,3,4,8,3,0,0,0,36
404011090,79,139,154,254,901,635,398,480,67,3104,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,12,12,21,52,23,8,4,0,132,0,0,0,0,0,0,0,0,0,0,0,12,9,13,12,8,3,0,0,57,0,3,10,13,26,11,4,0,0,76,4,29,22,22,16,14,3,5,0,106,4,40,11,27,11,3,3,4,0,101,0,10,3,10,8,5,9,4,0,50,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,7,4,7,0,7,4,0,0,3,0,22,0,9,8,6,7,11,0,3,0,51,0,33,9,27,14,0,3,3,0,103,6,7,13,22,53,16,5,8,0,136,7,19,19,27,23,13,8,18,0,144,130,122,296,455,540,271,96,94,15,2013,0,7,0,3,0,0,0,0,0,13,0,4,9,8,7,4,0,4,0,42
404011091,48,199,137,197,494,506,251,370,33,2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,15,11,10,6,4,0,75,0,0,0,0,4,4,0,0,0,8,3,9,9,13,8,5,3,0,0,46,0,5,5,5,10,10,6,0,0,48,16,103,36,59,46,10,15,17,0,306,4,24,22,24,9,3,9,7,3,109,6,5,3,6,17,9,3,3,0,60,0,0,4,10,3,7,0,3,0,23,0,8,3,11,5,3,0,0,0,29,0,6,5,6,4,3,0,3,0,27,0,19,10,22,32,16,6,4,0,107,0,18,4,8,0,3,7,3,0,43,0,5,8,19,22,6,7,6,3,83,17,68,91,83,51,58,30,43,3,444,10,48,54,92,117,31,17,22,6,399,5,14,7,3,11,7,3,10,0,45,3,23,20,29,27,5,8,5,0,126
404011092,39,259,110,110,210,201,114,190,35,1273,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,3,9,0,4,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,0,0,0,0,26,0,3,0,3,0,0,0,0,0,6,15,122,46,56,28,17,10,3,3,302,9,114,39,33,21,12,3,5,0,242,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,11,3,0,10,9,3,10,0,40,3,14,9,13,3,4,4,3,0,51,0,17,5,0,3,3,0,3,0,36,3,4,3,0,9,0,4,3,0,34,21,44,61,58,48,53,32,50,3,371,15,61,77,98,48,29,17,11,0,351,0,10,7,3,0,0,0,3,0,18,0,17,4,20,15,7,5,4,0,73
404011093,129,451,333,473,1190,1186,656,1024,79,5538,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,15,45,45,78,144,53,23,16,3,420,0,3,3,3,10,8,3,3,0,37,12,19,17,19,50,38,26,17,0,200,8,29,22,35,42,31,10,11,0,177,13,105,71,77,80,45,23,10,0,428,3,118,50,57,37,23,11,16,7,321,0,12,15,21,22,11,4,8,0,92,0,4,8,15,14,12,11,8,0,70,0,10,3,3,8,7,3,3,0,34,0,10,3,4,8,0,3,0,0,33,6,21,31,33,43,37,21,12,0,193,3,31,28,24,58,18,9,12,0,182,10,6,11,16,29,20,14,8,0,120,21,70,59,89,65,57,27,41,3,429,37,106,147,218,229,71,36,65,10,914,0,37,7,17,6,15,0,10,0,97,3,37,34,33,60,28,17,12,0,214
404011094,58,102,90,161,578,455,253,308,28,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,6,20,50,21,5,3,0,128,0,0,0,0,0,0,0,0,0,3,0,4,7,12,10,5,0,0,0,53,0,6,10,3,15,10,3,3,0,48,9,41,17,31,30,16,12,14,3,163,0,3,0,4,3,3,0,0,0,19,0,3,6,6,15,11,4,0,0,40,0,0,3,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,3,3,0,0,3,4,0,0,0,10,0,4,3,6,7,3,0,0,0,29,0,3,0,3,4,3,0,0,0,16,3,0,0,3,4,0,0,5,0,19,7,10,23,25,30,11,10,11,3,130,12,14,22,42,30,10,6,9,3,147,0,8,0,10,4,0,0,0,0,26,0,12,4,7,3,3,0,0,0,36
404011095,22,127,85,106,160,141,98,145,12,897,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,9,3,3,0,3,0,37,0,0,0,0,0,0,0,0,0,0,3,10,8,0,4,3,0,0,0,22,0,0,0,3,0,0,0,0,0,12,3,15,13,16,9,3,4,3,0,70,5,48,21,22,19,3,4,3,0,131,0,4,0,3,0,0,3,0,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,5,0,12,5,3,9,0,50,0,13,6,9,8,3,5,7,0,54,0,10,7,0,7,0,3,3,0,26,0,0,0,0,0,0,0,0,0,7,4,28,20,21,18,26,13,28,0,156,21,68,79,161,114,20,15,24,3,513,0,7,4,5,5,3,0,0,0,30,0,23,20,17,17,8,3,4,3,87
