SA2_MAINCODE_2016,P_40_44_OM_UIE,P_40_44_CFW,P_40_44_ES_NS,P_40_44_Total,P_45_49_E,P_45_49_OM_IE,P_45_49_OM_UIE,P_45_49_CFW,P_45_49_ES_NS,P_45_49_Total,P_50_54_E,P_50_54_OM_IE,P_50_54_OM_UIE,P_50_54_CFW,P_50_54_ES_NS,P_50_54_Total,P_55_59_E,P_55_59_OM_IE,P_55_59_OM_UIE,P_55_59_CFW,P_55_59_ES_NS,P_55_59_Total,P_60_64_E,P_60_64_OM_IE,P_60_64_OM_UIE,P_60_64_CFW,P_60_64_ES_NS,P_60_64_Total,P_65_69_E,P_65_69_OM_IE,P_65_69_OM_UIE,P_65_69_CFW,P_65_69_ES_NS,P_65_69_Total,P_70_74_E,P_70_74_OM_IE,P_70_74_OM_UIE,P_70_74_CFW,P_70_74_ES_NS,P_70_74_Total,P_75ov_E,P_75ov_OM_IE,P_75ov_OM_UIE,P_75ov_CFW,P_75ov_ES_NS,P_75ov_Total,P_Total_E,P_Total_OM_IE,P_Total_OM_UIE,P_Total_CFW,P_Total_ES_NS,P_Total_Total
203021040,68,12,4,579,383,58,70,12,10,535,390,59,50,7,4,509,373,55,51,12,3,488,233,31,46,10,0,323,79,22,24,3,0,135,27,3,10,0,3,45,5,4,0,4,0,21,4189,435,501,79,44,5247
203021041,42,12,9,562,468,49,56,3,7,585,441,34,44,10,3,530,411,43,42,13,6,506,241,23,42,12,8,333,90,14,19,4,0,134,24,3,16,3,0,50,15,3,4,3,0,29,5025,335,431,93,56,5939
203021042,46,10,4,569,475,50,45,5,5,581,448,48,45,5,3,546,383,45,50,9,5,490,227,40,50,6,4,321,84,31,35,9,4,169,22,5,11,3,0,47,6,4,6,10,3,31,4133,337,395,86,52,5008
203021043,46,12,3,676,597,48,43,11,3,692,548,45,42,13,3,651,395,46,46,7,7,497,252,25,44,16,8,347,81,10,23,8,0,130,24,4,3,6,0,36,10,7,4,3,0,22,4825,303,352,88,43,5619
203021044,23,3,7,168,119,15,18,7,0,162,107,24,14,5,5,158,99,19,28,11,7,165,87,4,21,5,0,116,21,10,7,0,3,45,10,3,9,0,0,21,5,0,3,0,0,10,1174,125,190,45,26,1560
203021045,36,3,0,459,392,55,35,10,11,509,436,60,48,11,4,553,362,57,41,8,3,470,252,37,39,9,7,351,97,23,27,0,0,148,29,15,4,9,0,52,10,11,3,3,0,23,3870,396,346,81,56,4746
203021046,50,13,7,514,383,62,44,3,0,492,355,52,36,7,4,447,343,36,37,3,4,430,212,29,37,3,0,287,64,26,20,5,3,118,27,16,15,3,0,51,16,3,8,8,3,32,3441,360,361,47,50,4259
203021047,46,13,11,1215,1056,82,57,11,15,1211,1061,85,53,7,19,1223,922,99,46,10,17,1082,592,59,44,8,6,716,170,34,32,11,3,248,33,12,11,3,3,66,12,8,5,3,3,32,9269,608,433,83,113,10501
203031048,30,3,3,227,187,26,34,4,3,258,196,34,37,11,10,286,179,27,39,7,3,262,123,21,20,14,0,179,35,14,34,10,0,85,14,9,15,4,0,36,0,3,12,5,0,23,1735,207,310,73,36,2364
203031049,31,8,8,177,117,33,39,8,0,197,132,31,31,14,3,208,163,34,29,5,4,238,102,35,30,3,0,176,36,24,22,9,0,90,14,6,4,9,0,27,3,3,3,4,0,12,1353,222,254,63,27,1913
203031050,96,20,8,593,388,104,96,22,5,612,301,84,73,12,9,483,286,70,90,20,4,466,193,73,77,17,0,357,78,28,40,13,3,158,25,16,9,11,0,62,5,8,11,13,0,38,3656,598,669,149,56,5126
203031051,15,3,0,95,64,18,20,6,0,118,81,14,21,11,0,127,89,25,26,10,0,142,44,16,28,8,0,96,22,13,20,8,0,66,9,8,3,0,3,20,0,3,4,9,0,14,725,134,167,52,11,1093
203031052,24,0,0,158,126,23,20,3,0,174,144,22,29,4,4,201,142,28,23,6,3,206,103,22,30,4,0,160,38,22,20,10,3,92,15,5,7,4,0,39,6,3,6,3,0,22,1156,155,191,47,17,1569
203031053,114,28,6,649,396,103,90,12,9,613,353,95,80,12,10,548,285,55,70,23,3,439,173,41,59,13,0,289,79,39,28,10,3,165,23,19,18,16,3,75,3,4,9,5,0,28,4085,572,679,175,54,5575
204011054,30,3,3,217,180,29,37,5,8,262,197,31,39,6,8,290,218,36,51,12,10,324,140,24,46,14,4,226,67,14,38,25,3,155,18,13,15,18,3,63,7,8,25,12,3,53,1771,197,328,115,44,2458
204011055,23,7,3,168,138,21,25,11,0,190,156,23,57,11,3,247,175,26,38,15,0,257,128,28,58,38,7,263,70,20,60,33,0,181,8,3,22,33,4,69,8,4,27,22,3,69,1336,180,370,185,43,2120
204011056,48,10,5,419,376,40,49,0,6,475,347,37,47,11,6,448,326,39,39,15,9,418,202,22,35,12,7,278,82,24,17,10,4,133,25,5,14,3,0,46,10,0,6,8,3,25,3139,277,330,103,64,3909
204011057,51,9,11,368,263,48,67,9,4,396,299,63,54,11,4,430,310,54,62,29,11,460,216,35,72,28,4,356,98,21,39,40,0,203,26,14,22,17,0,83,9,4,9,23,0,51,2940,350,473,194,58,4012
204011058,11,5,3,112,106,13,11,11,3,145,117,13,21,13,6,169,107,20,30,12,4,175,90,19,27,9,5,155,35,7,10,8,0,62,9,0,3,17,3,37,3,5,12,16,0,41,1010,115,170,87,25,1413
204011059,22,3,10,292,252,23,17,5,6,303,280,22,23,3,5,335,274,11,28,4,3,328,192,28,23,4,7,253,72,10,12,3,3,96,18,3,3,0,0,28,7,0,3,9,0,21,2383,138,168,47,65,2801
204011060,15,7,3,217,150,8,7,4,7,179,175,4,11,5,4,205,147,7,14,5,0,175,80,13,24,3,3,124,32,3,19,9,4,77,3,3,17,14,0,40,8,0,4,4,3,18,1701,79,134,72,33,2015
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
204011062,23,5,0,117,87,16,22,3,0,127,73,19,17,8,3,121,62,17,24,8,4,119,67,14,13,14,0,111,19,11,19,12,3,50,5,0,19,17,0,47,3,4,13,18,3,42,630,111,178,86,21,1025
204021063,28,4,4,395,396,39,40,4,10,480,429,43,48,4,7,535,446,45,48,9,9,559,282,40,46,17,4,386,107,20,36,7,4,174,21,7,7,6,3,50,21,3,13,9,4,49,3440,269,325,77,67,4185
204021064,13,8,0,68,43,12,19,5,0,79,49,12,14,8,0,92,40,11,31,18,3,97,31,17,32,21,0,99,12,10,43,21,0,91,3,0,18,15,0,43,0,0,10,13,0,22,415,76,217,111,9,833
204021065,21,3,0,195,183,8,25,6,3,225,174,4,16,9,6,206,149,17,10,12,3,191,129,9,15,10,0,165,29,13,9,6,0,54,7,5,8,6,3,31,4,8,0,4,4,19,1256,100,126,64,25,1576
204021066,72,19,14,939,826,80,59,12,11,984,839,93,69,8,15,1021,731,88,72,17,17,929,500,68,74,12,4,663,181,42,29,6,5,259,49,11,11,6,0,74,22,3,19,10,3,53,7467,596,585,114,117,8875
204021067,39,13,7,235,150,30,60,19,6,262,143,38,82,23,7,297,144,40,85,24,0,300,92,34,78,32,9,243,40,30,76,49,5,195,5,6,44,22,6,96,12,11,39,34,13,102,1357,245,577,260,64,2508
204031068,24,6,0,154,118,14,22,4,3,168,155,29,21,7,3,218,154,16,36,4,0,211,139,14,30,6,0,179,53,11,24,15,0,108,12,6,10,5,0,31,6,0,0,6,0,17,1132,134,209,58,17,1551
204031069,62,9,3,422,242,53,57,11,5,371,257,59,60,14,9,388,256,62,83,21,16,428,192,43,50,19,3,306,69,29,45,17,0,163,17,10,18,17,3,60,4,3,9,22,0,41,2893,370,452,163,50,3933
204031070,14,6,0,51,26,5,12,3,0,48,37,3,11,3,3,59,28,11,14,9,4,68,24,6,13,14,0,53,5,3,9,9,3,27,0,0,11,9,0,20,0,0,8,7,3,20,296,44,113,53,22,523
204031071,13,9,5,190,182,23,29,6,8,248,222,24,20,9,6,279,193,19,24,13,3,254,137,16,30,8,0,190,56,7,10,14,5,90,10,3,7,3,0,28,3,0,4,12,4,20,1474,125,181,73,46,1899
204031072,29,8,4,170,131,20,35,12,3,202,140,28,52,18,0,238,166,31,59,24,3,286,103,33,57,29,3,228,40,23,60,41,3,164,7,11,40,19,0,86,3,8,31,20,0,66,1181,185,430,181,36,2008
204031073,24,8,4,512,450,29,30,3,5,522,386,35,38,5,0,461,375,35,36,3,7,460,210,30,25,9,0,284,82,18,18,6,3,123,21,6,3,3,3,33,7,7,6,5,0,21,3939,233,256,56,43,4525
204031074,81,23,10,1474,1316,109,110,7,20,1566,1256,121,75,14,16,1481,1078,97,97,13,13,1305,728,71,84,17,11,912,202,41,29,20,0,293,49,16,18,14,0,102,13,7,9,8,5,43,11962,732,751,146,118,13717
204031075,17,3,0,105,90,21,16,9,0,136,77,15,33,3,3,136,76,19,35,7,3,139,61,18,33,11,3,125,16,5,23,16,3,67,3,0,20,10,0,34,0,0,9,7,3,19,724,119,219,73,18,1150
205011076,31,12,3,393,325,41,53,14,4,440,284,51,66,10,3,419,252,40,58,14,11,373,165,36,60,20,3,274,60,13,30,18,5,129,20,14,26,6,3,65,8,3,12,12,0,39,2990,330,453,125,52,3957
205011077,26,14,4,141,100,22,38,8,0,176,82,14,43,18,6,163,93,25,42,13,0,174,77,23,41,10,3,154,28,14,33,21,6,100,6,11,21,13,4,60,0,3,20,12,0,38,908,173,329,127,40,1576
205011078,32,5,3,165,133,20,29,12,6,197,141,24,31,14,3,215,119,27,43,15,0,197,78,22,41,16,5,157,30,17,29,12,0,84,12,5,12,5,0,36,8,6,11,3,0,41,1338,165,296,101,35,1928
205011079,70,19,11,937,783,88,104,14,17,1004,755,87,69,14,15,936,651,64,89,17,10,833,422,63,72,15,8,580,148,41,41,15,7,255,53,14,38,21,3,126,29,9,26,17,3,80,7420,588,692,162,119,8982
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
205021081,60,7,15,830,859,66,65,6,11,1008,854,79,70,11,16,1032,855,84,82,10,13,1050,579,66,69,13,11,731,219,30,35,18,5,305,52,8,15,8,0,90,30,4,20,9,6,65,7317,470,553,100,122,8566
205021082,24,11,3,144,115,17,39,11,0,187,123,18,40,9,0,195,102,28,60,25,10,214,76,19,76,24,4,202,29,11,59,34,0,130,10,0,30,21,7,72,3,5,26,26,3,69,967,130,412,189,50,1751
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,30,11,5,242,199,32,27,4,3,261,219,29,35,10,8,304,224,21,56,7,4,315,172,32,48,16,7,274,73,25,27,20,9,152,32,12,13,7,0,71,4,4,3,6,0,28,1845,215,321,104,54,2536
205021085,22,4,4,187,154,31,37,5,4,232,196,21,47,24,7,285,188,30,58,27,3,300,130,19,48,38,14,247,50,18,40,23,7,130,11,5,27,12,5,51,4,3,22,19,3,47,1357,156,338,167,56,2074
205021086,20,0,0,78,47,14,18,0,0,79,58,9,18,4,3,88,47,17,25,3,0,98,41,8,17,3,3,69,14,5,15,9,0,50,7,9,12,5,0,31,3,3,8,4,3,19,497,78,158,36,15,789
205031087,57,7,0,250,182,30,63,17,3,295,200,42,103,24,4,367,189,35,99,13,3,348,130,33,94,33,3,290,54,25,89,38,5,204,19,13,42,20,3,89,11,3,25,18,0,64,1673,247,708,211,35,2876
205031088,0,0,0,3,3,0,0,0,0,9,6,0,3,0,0,5,3,0,0,3,0,6,4,0,5,3,0,15,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,31,3,18,12,0,60
205031089,41,15,8,240,181,38,53,16,3,284,181,27,49,10,4,277,160,28,68,15,3,277,120,20,61,18,7,236,41,19,28,19,0,109,16,12,10,11,4,52,4,3,23,14,6,49,1636,237,440,140,37,2485
205031090,69,10,15,582,475,42,72,26,4,626,483,50,83,18,4,640,457,42,88,22,8,621,317,42,66,20,3,449,104,33,55,23,4,217,27,16,34,16,4,92,5,7,22,18,9,57,4043,320,636,191,70,5254
205031091,47,11,9,307,226,44,56,10,0,339,254,40,61,11,7,369,271,47,58,4,9,385,166,31,41,22,7,271,78,21,31,13,3,148,28,10,15,4,3,57,17,0,3,5,0,27,2213,295,402,101,45,3058
205031092,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,37
205031093,114,15,15,758,609,83,119,20,21,849,554,74,107,30,12,778,602,66,97,35,7,808,390,54,106,32,21,603,113,45,82,28,7,271,40,13,41,23,3,116,21,16,39,20,4,102,5221,508,892,235,131,6987
205041094,21,3,0,378,431,19,21,7,8,479,529,20,28,6,4,593,505,18,29,8,13,573,280,13,39,11,8,347,83,19,23,17,0,147,28,0,18,11,5,68,5,3,22,5,0,35,3442,124,250,92,44,3953
205041095,33,5,9,463,434,21,45,3,6,510,453,27,30,7,6,525,443,27,30,10,5,522,324,23,42,11,3,402,123,7,19,0,0,156,23,0,10,3,3,36,8,3,10,0,0,21,4016,184,286,56,67,4613
205041096,39,4,8,890,845,49,33,5,7,947,850,48,38,7,8,946,782,63,43,3,14,910,466,44,46,10,9,575,156,32,23,9,4,220,51,3,4,0,3,64,26,10,6,10,3,49,7545,356,304,64,78,8352
205041097,71,12,12,1141,918,106,67,9,14,1116,902,87,71,14,5,1075,763,69,53,8,13,911,485,60,45,8,15,616,175,49,20,9,9,260,42,12,16,8,7,78,20,3,8,10,5,52,9213,651,557,110,117,10647
205041098,9,3,0,34,26,5,10,0,0,41,26,3,3,5,0,31,26,11,14,0,3,47,23,9,13,0,0,42,3,0,11,0,0,19,3,3,5,0,0,11,0,0,3,3,0,4,252,55,81,14,8,403
205051099,0,0,0,3,0,0,0,0,0,4,0,0,3,3,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,5,6,0,27
205051100,24,7,4,289,264,10,10,7,0,298,306,9,25,5,4,347,244,6,32,10,5,306,139,9,24,8,8,186,45,10,25,6,0,80,3,3,12,8,0,20,7,0,11,5,3,25,2363,77,197,64,29,2726
205051101,65,14,10,356,317,29,47,16,3,414,294,49,64,15,10,433,315,33,71,15,8,444,207,30,87,30,7,362,77,19,53,30,3,177,20,9,20,32,4,84,4,4,22,11,5,49,2898,258,569,184,78,3985
205051102,28,11,3,120,102,10,19,4,0,136,77,12,25,6,4,124,77,3,42,15,6,136,73,7,34,15,3,135,27,9,33,15,0,81,6,0,10,9,0,29,3,3,11,7,0,24,834,80,259,100,19,1294
205051103,51,9,12,709,623,49,51,9,7,743,639,47,46,9,13,746,615,58,63,8,10,755,420,55,42,9,3,531,124,24,30,4,3,188,44,13,11,3,3,64,18,6,9,3,0,40,6054,374,447,82,87,7038
205051104,25,7,0,159,140,17,43,9,3,207,143,18,42,7,0,212,153,11,42,23,0,232,133,7,43,15,4,203,50,11,42,20,3,126,8,8,26,5,0,51,4,0,16,14,0,38,1225,109,334,117,26,1814
206011105,162,19,14,1175,851,134,123,27,10,1151,838,121,107,21,16,1107,633,96,84,18,8,841,466,74,64,9,11,619,168,62,40,13,5,290,61,12,21,6,3,102,19,14,9,4,6,53,9014,948,1105,191,116,11375
206011106,48,4,3,281,168,34,40,7,4,257,149,31,39,4,3,226,120,36,21,7,0,179,106,25,28,0,3,162,22,17,16,3,3,55,6,4,3,6,0,24,9,3,6,3,0,23,1900,332,373,53,24,2683
206011107,35,3,3,157,84,29,39,3,4,162,88,19,42,5,4,152,71,19,24,0,3,126,46,11,10,0,4,78,22,9,18,0,0,45,7,0,6,4,0,13,0,0,0,0,0,7,947,163,289,31,23,1458
206011108,113,20,10,860,629,74,106,14,9,831,593,101,89,12,9,795,574,59,68,4,6,715,349,37,69,11,10,472,163,31,19,5,3,223,31,14,8,3,4,61,25,3,3,3,7,38,6163,569,780,107,86,7705
206011109,29,0,0,124,64,28,19,3,0,112,61,25,14,9,3,107,42,27,21,3,0,89,24,3,13,0,0,39,23,3,9,3,0,32,3,0,0,0,0,7,5,0,3,0,0,8,683,137,153,28,10,1017
206021110,40,0,10,400,306,79,45,15,12,458,280,61,45,0,0,388,236,60,48,10,0,355,160,39,28,7,3,234,55,20,14,10,7,107,19,10,5,4,0,44,0,3,3,3,0,14,2963,415,346,64,42,3820
206021111,124,6,11,653,427,97,150,12,4,687,304,97,89,9,3,510,311,65,74,10,3,460,201,31,66,3,6,310,71,16,32,10,6,141,21,12,14,3,0,51,8,4,13,5,3,36,4329,572,898,97,66,5964
206021112,80,8,4,506,377,58,70,12,4,520,345,70,57,3,5,485,313,50,51,12,8,432,211,39,44,4,10,304,74,23,16,3,3,110,16,9,8,0,0,30,10,8,13,0,3,28,3532,415,544,59,60,4603
206031113,49,7,3,269,159,47,43,5,0,252,135,41,34,3,0,219,119,41,21,5,5,189,96,34,32,8,0,166,39,15,10,0,0,59,15,5,3,0,0,25,4,9,0,3,3,19,1753,290,324,46,26,2433
206031114,87,20,4,750,553,142,74,26,9,805,505,128,77,14,15,740,413,112,98,12,9,641,319,97,72,12,5,516,139,39,42,5,0,228,32,14,14,0,0,57,12,6,15,4,0,44,5936,860,707,144,86,7736
206031115,22,8,5,258,210,28,32,5,4,282,193,25,15,4,0,240,176,27,12,6,6,223,119,14,9,3,3,145,46,12,3,0,0,67,24,3,3,0,0,30,6,4,0,3,0,11,2089,207,188,41,27,2550
206031116,76,20,8,1030,765,107,51,12,9,946,701,99,64,20,12,896,530,78,58,25,6,694,311,46,50,9,7,423,123,34,27,15,4,199,32,8,10,6,3,61,20,6,14,8,0,44,7075,608,543,140,84,8456
206041117,58,16,12,1806,1496,130,77,12,14,1724,1359,107,75,17,13,1566,1071,87,66,13,9,1249,662,66,41,6,12,782,350,47,32,7,5,440,73,19,19,3,0,120,33,13,19,7,13,81,15292,769,621,117,140,16937
206041118,95,31,38,7228,5718,179,99,17,36,6056,4323,154,82,27,32,4626,3213,139,76,23,27,3477,1544,71,36,19,24,1693,513,72,23,9,5,627,141,14,15,4,3,175,48,6,8,8,9,85,53317,1297,736,222,354,55928
206041119,72,6,14,2200,1719,79,68,7,12,1892,1608,84,63,9,9,1763,1410,73,54,7,16,1559,927,58,62,10,8,1072,377,58,38,4,4,488,110,24,22,4,0,166,36,11,16,0,3,65,16257,566,526,74,125,17540
206041120,3,0,0,152,118,3,7,0,0,127,130,6,3,0,0,141,94,6,0,0,0,104,49,3,7,0,0,57,39,3,0,3,0,44,21,3,0,0,0,26,18,0,0,0,0,19,1353,46,35,15,4,1458
206041121,32,0,3,516,398,58,45,8,3,505,361,44,24,8,4,449,305,33,18,5,3,365,192,25,23,0,4,240,79,8,8,5,3,106,23,6,13,0,0,40,4,3,0,3,0,15,3845,346,319,52,48,4606
206041122,799,85,135,26365,19924,1247,889,72,128,22261,15233,1095,710,64,105,17200,11298,778,625,51,118,12875,6642,563,508,45,62,7821,2614,352,358,33,32,3391,710,163,143,29,25,1066,278,59,91,26,49,515,205086,7928,6025,721,1371,221132
206041123,134,15,4,1755,1310,163,95,20,11,1608,1114,167,86,20,18,1401,927,117,81,15,14,1149,631,95,52,8,9,790,227,65,46,8,10,352,65,22,21,7,4,125,39,9,15,3,4,72,13510,1106,844,135,156,15752
206041124,35,4,15,3299,2772,55,37,8,15,2886,2470,33,49,9,13,2570,2148,42,38,0,13,2249,1354,42,21,3,14,1433,561,24,24,3,11,624,144,10,19,6,6,182,69,5,6,3,9,96,27672,310,367,71,187,28606
206041125,36,4,3,1944,1590,66,43,3,10,1709,1266,58,43,10,5,1374,941,45,41,10,5,1035,615,40,37,7,7,709,235,27,23,3,10,304,75,21,8,4,5,112,27,12,23,3,5,64,15281,412,362,59,96,16215
206041126,107,18,33,4420,3661,129,107,18,28,3934,2970,132,94,12,33,3242,2188,112,66,17,21,2419,1265,90,37,14,25,1430,442,49,37,12,4,539,129,29,12,11,3,188,53,12,9,14,7,93,37188,1032,773,152,299,39444
206041127,11,0,8,500,547,17,4,3,6,577,491,18,8,0,0,522,425,15,7,3,3,450,260,15,4,0,8,281,92,4,0,4,3,106,14,6,0,0,0,26,9,3,3,0,0,8,3766,115,67,16,43,4004
206051128,99,23,14,1863,1362,215,84,16,12,1691,924,204,101,13,15,1264,726,156,71,21,14,984,438,115,67,14,10,641,194,95,49,18,0,358,66,35,32,11,3,151,22,22,10,11,3,80,14082,1390,767,168,137,16532
206051129,66,3,0,253,134,63,62,3,0,263,96,45,53,6,0,196,69,45,39,7,3,165,51,39,39,5,0,134,49,25,18,4,0,96,10,4,7,0,0,26,3,7,6,3,0,22,1368,378,452,44,11,2251
206051130,61,11,3,478,273,102,54,8,3,437,214,88,52,3,0,363,203,75,45,6,3,335,130,69,35,11,0,241,56,47,28,3,0,139,22,22,13,9,3,67,3,8,3,3,0,26,3315,670,450,68,39,4546
206051131,53,9,20,3147,2562,174,58,5,27,2828,2193,157,61,13,14,2428,1665,140,45,9,16,1878,1001,85,43,6,12,1148,347,49,31,3,3,430,68,16,8,6,3,104,29,11,3,12,4,51,21895,1130,483,82,189,23784
206051132,134,20,19,3046,2043,289,131,20,21,2508,1629,266,102,11,0,2010,1211,212,102,18,12,1559,706,171,55,18,5,961,294,84,52,16,4,458,78,38,15,5,3,144,38,15,7,9,7,77,22785,1876,963,194,161,25978
206051133,138,16,12,1594,1140,206,97,18,12,1469,888,177,138,17,11,1222,700,125,78,11,9,922,502,102,60,19,8,696,234,47,44,10,11,343,71,25,18,10,0,125,33,15,7,3,0,61,12343,1186,956,163,120,14760
206051134,68,6,0,328,151,65,63,10,4,294,122,59,58,8,4,246,97,33,51,4,3,192,78,25,33,7,5,144,41,22,16,0,0,88,15,5,3,0,0,30,9,12,7,3,0,27,2093,406,500,59,23,3077
206061135,52,11,0,563,452,87,69,17,4,622,397,85,57,11,0,540,332,75,47,16,8,472,253,67,38,7,7,373,114,44,27,6,4,187,44,16,20,9,3,85,7,17,14,7,5,45,4837,610,465,102,55,6080
206061136,116,11,9,967,581,178,103,15,11,888,502,132,115,11,5,769,363,120,73,11,4,564,291,73,50,19,6,438,129,42,43,13,3,227,40,13,18,0,0,74,23,4,6,4,0,43,8084,1076,897,126,83,10267
206061137,89,19,9,1214,743,187,80,17,9,1045,554,157,88,21,12,823,426,147,74,14,11,671,253,115,40,16,6,421,120,97,47,7,3,279,47,44,17,8,3,124,27,23,15,11,0,69,10299,1304,815,172,100,12679
206061138,53,12,6,422,291,81,50,15,4,437,317,82,56,8,4,468,271,73,58,15,6,424,184,65,48,21,0,309,112,71,49,13,5,246,42,47,26,11,3,133,22,31,16,20,7,92,3328,634,484,124,45,4615
206071139,50,8,8,1175,879,103,45,9,3,1041,666,68,43,9,9,802,544,66,34,6,3,654,340,46,20,5,10,421,118,29,16,4,3,172,28,7,12,3,3,55,12,5,3,0,3,21,8779,592,390,61,75,9897
206071140,42,3,9,186,91,42,40,0,4,179,98,36,40,4,0,184,93,40,36,4,0,175,83,22,16,3,0,130,24,18,33,0,0,74,8,12,21,0,0,43,0,0,10,0,0,16,1379,259,359,36,22,2051
206071141,78,14,7,1240,841,145,85,0,12,1081,710,107,57,11,3,890,490,96,48,13,7,648,344,71,33,10,4,455,147,44,18,17,4,225,36,26,3,5,6,84,15,8,3,3,5,36,9691,1057,681,97,102,11623
206071142,104,10,17,1404,1105,120,91,17,6,1333,925,99,75,5,14,1119,794,94,52,21,11,967,539,61,43,5,11,658,251,38,33,9,7,332,75,16,17,4,3,119,25,12,13,3,3,63,12338,844,725,116,130,14146
206071143,72,11,3,370,248,65,52,8,4,379,214,53,47,6,3,326,183,42,53,3,0,284,123,33,34,6,4,201,57,30,32,0,0,119,25,19,7,3,0,58,3,0,3,3,0,12,2659,371,495,59,40,3619
206071144,208,22,21,3971,2719,362,214,30,22,3347,2074,301,147,22,18,2558,1561,253,151,24,16,2008,977,174,112,23,19,1304,413,130,85,17,10,654,128,52,37,5,6,229,57,25,24,5,11,117,32206,2455,1732,230,287,36911
206071145,38,6,0,341,274,40,42,3,0,362,260,30,28,3,3,328,237,30,41,7,4,310,165,30,23,3,0,222,58,15,43,3,0,123,19,6,14,0,3,44,10,5,4,0,0,18,2550,231,330,37,31,3179
207011146,45,4,0,247,157,49,32,6,7,243,134,38,32,7,0,203,121,31,22,6,0,176,87,15,20,6,0,126,46,20,12,3,0,78,22,8,9,4,0,40,9,0,8,0,0,15,1594,251,225,44,18,2136
207011147,57,17,0,448,334,105,52,14,3,518,300,105,66,22,3,499,292,100,49,19,3,465,196,61,39,19,5,318,95,55,27,5,5,187,35,22,6,10,0,83,10,11,22,3,0,51,3592,679,470,145,47,4931
207011148,48,22,0,356,195,88,66,21,9,377,193,84,70,15,7,369,171,81,64,6,0,332,139,38,39,5,0,223,75,24,30,4,0,128,31,20,23,3,3,79,12,14,10,3,0,42,2116,559,450,97,35,3252
207011149,55,22,5,879,696,127,87,23,11,932,593,129,85,12,6,820,550,112,86,18,11,769,389,74,52,22,4,540,179,63,52,14,3,309,52,24,29,4,3,114,14,15,24,3,0,62,6903,791,633,154,48,8538
207011150,43,7,6,925,598,95,63,12,11,777,520,106,43,7,10,690,400,75,47,12,4,530,243,66,47,6,3,366,118,50,36,15,4,217,36,16,14,3,3,74,16,14,5,9,5,41,6128,604,436,96,56,7311
207011151,80,23,13,1602,1274,195,97,21,4,1593,1073,157,94,17,6,1352,938,129,80,12,13,1169,637,106,79,16,0,838,312,74,43,17,3,454,99,26,23,12,4,164,45,23,22,8,0,95,13257,1127,778,162,108,15422
207011152,62,16,3,1131,873,133,51,17,10,1081,733,156,69,14,3,971,581,122,57,10,3,777,362,75,51,4,3,495,191,51,60,10,4,319,67,29,22,11,3,132,19,14,7,5,0,43,8491,913,572,111,60,10142
207011153,84,32,10,1346,1126,164,90,30,14,1425,1107,137,104,19,10,1383,994,151,89,16,5,1251,673,111,82,12,8,886,334,76,53,11,3,472,103,39,38,10,10,198,32,28,17,8,5,98,10371,1023,798,185,98,12472
207011154,31,7,5,246,157,45,15,6,0,222,148,43,28,0,0,218,148,40,25,3,0,214,107,29,21,6,0,161,36,20,16,6,0,81,10,21,6,3,0,35,6,3,3,3,0,11,1619,278,191,44,15,2150
207011155,64,10,6,581,470,131,68,22,3,697,423,125,57,15,9,630,366,90,66,14,7,543,253,88,56,8,3,408,123,56,55,7,3,249,38,36,22,6,0,98,11,17,4,8,5,42,4350,713,518,113,42,5742
207021156,35,3,0,313,241,48,45,9,3,341,198,45,41,6,3,292,146,47,32,5,0,240,128,37,25,9,7,202,53,24,8,0,0,89,28,13,6,0,3,48,10,11,6,0,3,27,2006,355,260,62,27,2714
207021157,42,16,9,801,658,76,70,14,10,824,682,81,67,19,5,854,524,77,43,6,6,659,321,39,36,10,4,405,157,21,32,12,3,219,45,8,11,4,0,78,26,12,18,12,0,67,8402,579,473,141,73,9666
207021159,29,4,0,227,165,72,41,9,3,285,172,74,60,9,0,314,140,44,48,11,3,245,119,33,38,6,0,201,60,28,21,12,3,121,17,35,10,9,0,65,6,9,7,3,0,23,1717,415,342,84,29,2595
207021160,31,11,3,323,270,43,31,6,0,352,243,38,45,8,3,333,227,33,28,5,0,296,147,26,30,0,0,205,69,15,15,3,0,100,14,18,14,5,0,49,10,4,8,6,6,32,2401,257,278,52,25,3008
