SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
602021054,12,19,29,45,29,6,0,141,0,0,3,0,3,0,0,0,3,15,4,0,0,4,4,0,0,27,7,0,3,4,6,7,0,0,33,7,0,3,8,11,3,0,0,30,3,0,3,15,12,11,0,0,43,3,4,17,11,10,10,0,0,48,3,9,21,10,23,6,4,0,79,0,11,9,13,9,5,0,0,39,0,0,0,4,6,3,0,0,17,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,42,37,64,61,74,50,7,0,345,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
602021055,4,4,6,9,18,7,0,53,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,3,3,4,5,5,10,0,0,25,0,0,0,5,5,9,0,0,16,3,4,0,6,5,4,3,0,26,0,3,3,3,7,9,3,0,23,0,0,8,5,7,3,0,0,25,0,3,0,8,3,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,14,16,32,43,33,9,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
602021056,6,9,7,11,6,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,8,11,8,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
602021057,4,19,25,35,30,4,0,111,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,3,0,0,3,3,3,0,0,7,0,3,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,8,0,3,3,3,4,4,4,0,17,0,6,0,3,3,3,0,0,25,0,0,0,0,5,3,0,0,12,0,0,3,5,0,6,0,0,15,0,0,0,3,0,4,0,0,12,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,17,24,28,24,5,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
602031058,5,7,8,15,14,4,0,56,0,0,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,8,0,0,0,4,0,3,0,0,14,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,3,0,3,3,3,0,3,0,13,0,0,0,3,0,3,0,0,15,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,7,12,21,11,12,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602031059,11,85,121,173,107,12,3,516,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,11,5,3,4,6,10,3,0,0,37,0,3,7,3,11,11,4,3,39,4,3,11,7,4,9,3,0,39,0,8,10,16,13,11,3,0,59,3,6,10,4,12,17,3,0,45,0,4,16,4,20,11,8,0,58,0,4,3,4,11,8,5,0,38,0,3,7,0,3,3,0,0,20,0,0,0,3,4,9,0,0,20,0,0,3,6,3,7,0,0,18,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,12,37,77,67,95,90,23,3,400,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0
602031060,5,15,26,32,24,3,0,110,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,11,3,0,0,3,3,0,3,0,16,3,4,3,3,0,3,0,0,18,7,12,9,7,9,14,0,0,50,4,30,28,16,36,21,0,0,135,0,8,17,7,17,12,3,3,70,0,8,20,9,8,3,0,0,48,0,3,4,8,3,8,0,0,28,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,27,63,89,61,75,66,5,3,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
602031061,11,14,13,17,18,11,0,84,0,3,0,0,0,0,0,0,7,8,3,3,0,3,3,0,0,17,3,3,5,3,3,0,0,0,15,3,3,0,3,3,3,0,0,20,0,4,9,8,5,8,4,0,34,4,11,15,7,14,10,3,0,64,5,15,10,11,4,15,0,0,59,0,6,11,9,8,13,4,0,49,0,7,11,7,5,3,3,0,31,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,26,58,63,50,54,54,19,3,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
602031062,49,87,87,131,79,14,0,461,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,4,0,0,3,0,0,0,13,3,0,0,3,3,3,3,0,17,3,0,12,3,6,0,3,0,25,0,3,3,9,7,5,0,0,37,0,3,6,6,4,7,3,0,31,0,0,6,3,8,0,0,0,11,0,0,4,0,0,0,0,0,8,0,0,7,0,0,3,0,0,10,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,17,37,30,41,29,14,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602031064,9,11,21,40,31,11,4,129,0,0,0,0,0,0,0,0,0,4,3,3,7,7,3,0,0,29,4,0,5,0,10,8,0,0,28,3,0,3,0,10,3,0,0,25,3,6,6,4,7,9,7,0,34,0,3,9,3,8,11,0,0,30,0,5,4,4,12,7,5,0,36,0,4,8,3,0,6,0,0,22,0,0,0,3,0,4,3,0,9,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,16,19,36,29,60,51,19,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602031099,0,3,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,14,0,0,0,0,3,3,0,0,11,0,0,0,0,6,0,0,0,8,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,5,13,12,4,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602031100,3,19,30,40,36,3,0,132,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,16,3,0,3,3,6,3,0,0,29,0,0,0,0,7,6,0,0,18,0,5,4,3,3,5,0,0,22,0,8,12,15,12,11,0,0,56,3,7,6,8,13,6,7,0,50,0,3,15,11,11,17,0,0,58,0,7,6,5,9,5,0,0,27,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,18,35,46,45,65,65,8,3,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603011065,0,13,9,9,11,4,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,11,0,0,3,3,4,0,3,0,8,3,3,4,0,3,6,0,0,23,0,5,0,4,6,3,0,3,20,0,0,7,11,3,0,3,0,28,0,0,8,8,7,4,0,0,26,0,0,0,0,0,0,0,0,10,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,20,27,26,33,18,11,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603011066,3,8,5,19,15,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,5,0,0,3,0,4,5,0,0,17,0,0,3,10,12,0,3,0,27,0,0,3,3,3,0,0,0,13,0,3,3,3,0,3,0,0,15,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,24,33,22,20,7,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603011067,4,13,8,21,24,11,0,80,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,10,0,0,0,3,5,3,0,0,10,0,0,0,0,3,0,3,0,12,3,0,5,0,0,0,0,0,14,0,0,8,4,7,8,0,0,28,4,4,8,8,9,10,0,0,28,0,0,8,8,10,5,8,0,36,0,0,3,3,3,3,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,30,28,41,37,7,0,170,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021069,0,0,3,7,6,5,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,3,0,0,12,3,0,0,0,3,0,0,0,13,0,0,0,4,0,3,0,0,13,0,0,6,3,4,3,4,0,18,0,6,7,4,0,3,0,0,13,0,0,3,0,3,0,0,0,9,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,13,14,24,8,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021070,3,4,5,22,15,3,0,50,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,0,0,3,3,0,0,9,0,0,3,3,0,5,4,0,12,0,0,0,0,0,10,4,0,15,3,0,3,9,3,3,3,0,19,0,0,3,3,0,3,0,0,10,0,0,0,0,0,3,0,0,10,0,0,4,3,3,0,3,0,12,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,18,27,15,26,7,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021071,4,15,14,25,16,6,0,90,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,13,3,0,0,3,3,0,0,0,10,0,0,0,3,5,8,0,0,23,0,0,4,0,3,0,0,0,8,0,4,3,6,0,3,3,0,22,3,3,13,9,17,4,0,0,50,0,9,3,13,5,7,0,0,40,0,3,7,13,11,7,0,0,40,0,0,7,0,9,4,0,0,19,0,3,0,3,0,0,0,0,11,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,7,27,47,51,64,40,9,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
603021072,5,16,35,36,34,6,0,144,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,25,8,0,0,3,4,6,0,0,31,3,3,12,8,5,0,8,0,30,3,6,14,7,16,6,3,0,48,9,8,14,24,16,14,3,0,79,0,15,25,28,22,22,0,0,113,0,6,22,14,27,13,0,0,81,0,4,6,7,10,20,0,0,43,0,3,9,0,3,0,0,0,19,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,16,36,59,98,96,108,85,18,0,503,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603031073,3,9,0,10,11,5,3,38,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,11,4,0,0,0,3,0,0,0,16,0,0,4,0,5,5,0,0,17,0,0,0,0,6,3,0,0,10,0,5,3,5,8,4,3,0,21,0,3,0,6,7,0,0,0,25,0,0,4,3,0,3,0,0,15,0,0,0,3,7,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,17,19,26,40,20,3,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603031074,0,3,13,21,15,5,0,62,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,9,0,0,3,3,13,12,3,0,32,3,3,0,0,10,8,3,0,22,0,0,3,11,5,12,0,0,36,3,6,5,12,9,7,4,0,50,3,5,12,3,24,8,5,0,68,0,0,4,8,23,10,0,0,48,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,5,0,0,7,14,18,41,46,86,64,19,3,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0
604011075,0,0,3,4,5,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,9,0,0,0,4,4,3,0,0,8,0,0,0,0,3,0,3,0,7,0,0,0,3,0,0,0,0,5,0,0,3,3,0,0,0,0,11,0,3,0,0,8,0,0,0,11,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,7,14,17,9,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
604011076,7,6,22,36,24,8,0,115,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,0,14,0,0,3,0,0,0,0,0,3,0,3,0,6,0,0,0,0,12,0,5,3,3,3,0,3,0,16,3,6,0,3,3,0,0,0,21,0,7,6,4,10,4,0,0,26,0,7,7,3,8,0,3,0,28,0,0,3,0,3,0,0,0,4,0,0,5,0,3,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,28,22,27,24,8,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0
604011077,26,70,86,144,107,19,0,460,0,0,0,0,0,3,0,0,6,80,0,4,5,3,5,0,0,93,21,8,3,5,3,9,0,0,45,5,7,14,7,8,11,0,3,61,0,5,11,6,11,8,0,0,39,3,14,14,15,11,7,5,0,67,0,7,9,7,19,11,3,0,56,0,4,0,7,9,7,0,0,27,0,0,7,7,12,9,0,0,30,0,0,3,8,3,3,0,0,9,0,0,4,3,8,4,0,0,19,0,0,0,3,3,8,0,0,13,0,0,3,5,11,6,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,116,52,75,74,95,81,15,3,502,0,0,0,0,3,0,0,0,4,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,11,0,0,0
604011078,9,26,23,35,26,3,0,124,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,0,0,16,3,4,0,3,3,3,0,0,19,0,0,3,3,8,3,0,0,23,3,4,3,3,13,7,3,0,27,0,3,8,9,12,15,0,0,51,0,4,11,8,20,16,3,0,61,0,3,12,12,18,13,0,0,47,0,0,4,6,10,7,0,0,27,0,0,0,3,0,0,0,0,7,0,0,0,3,5,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,12,21,37,50,93,67,12,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604011079,3,8,9,20,13,5,0,60,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,7,3,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,6,3,0,3,3,0,6,0,0,17,4,0,0,5,4,3,0,0,18,0,0,5,8,3,8,0,0,27,0,3,0,3,4,0,0,0,17,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,20,25,26,20,5,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0
