SA2_MAINCODE_2016,P_75ov_EWFT,P_75ov_EWPT,P_75ov_EAFW,P_75ov_EHW_NS,P_75ov_Tot,P_Tot_EWFT,P_Tot_EWPT,P_Tot_EAFW,P_Tot_EHW_NS,P_Tot_Tot
701021028,0,0,0,0,0,137,73,4,4,222
701021029,0,0,0,0,0,203,111,10,9,336
701021030,0,0,0,0,0,140,73,7,13,227
701031031,8,3,0,0,10,3807,492,305,96,4704
701031032,0,4,0,0,8,874,453,67,35,1428
701031033,0,0,0,0,0,326,21,37,10,388
701031034,0,0,0,0,0,469,326,31,14,836
701031035,7,0,0,0,14,6450,517,404,176,7544
701041036,0,0,0,0,0,192,131,5,9,333
701041037,0,0,0,0,0,319,119,23,15,468
701041038,0,0,0,0,3,993,325,48,31,1401
701041039,0,0,0,0,0,159,111,11,10,291
701041040,0,0,0,0,0,116,75,13,3,206
701041041,0,3,0,0,10,2278,859,146,71,3354
701041042,0,0,0,0,0,217,64,3,4,293
701041043,0,0,0,0,0,255,143,15,8,411
701041044,0,0,0,0,0,376,226,20,9,634
702011045,6,14,3,0,27,5199,1382,282,128,6991
702011046,3,0,0,0,5,645,213,43,17,919
702011047,0,0,0,0,0,416,202,19,15,655
702011048,0,3,0,0,3,222,106,12,8,352
702011049,3,3,0,0,3,1685,419,118,44,2263
702011050,3,0,0,0,4,951,133,51,54,1187
702011051,3,5,0,0,7,487,187,12,14,703
702011052,3,3,0,0,10,1248,269,67,41,1631
702011053,0,0,0,0,0,807,191,108,38,1138
702011054,0,0,0,0,0,306,120,9,7,442
702021055,4,0,0,0,4,377,140,23,17,560
702021056,3,0,0,0,6,1035,210,60,49,1345
702031057,3,3,4,0,8,1397,376,119,66,1962
702031058,3,0,0,0,3,442,133,28,22,627
702031059,0,0,0,0,0,297,65,19,12,393
702031060,0,0,0,0,5,301,215,17,38,567
702031061,0,0,0,3,3,612,171,26,84,887
702041062,0,0,0,0,6,1114,176,143,43,1478
702041063,4,0,0,3,10,1121,503,66,113,1809
702041064,0,0,0,0,0,819,265,73,13,1171
702051065,0,0,0,0,3,437,126,8,30,598
702051066,0,3,0,3,5,570,204,48,110,936
702051067,12,5,0,0,22,3341,765,190,78,4376
702051068,0,3,0,0,5,400,149,31,30,613
797979799,0,0,0,0,0,74,6,9,3,91
799999499,10,3,4,0,20,2411,819,334,109,3674
801011001,0,3,0,0,3,111,122,8,6,247
801011002,17,10,6,0,34,9700,3065,595,218,13582
801011003,0,9,4,0,11,3930,1929,287,81,6225
801011004,0,0,0,0,0,272,310,22,12,617
801011005,0,3,0,0,4,81,93,7,0,189
801011006,0,0,0,0,0,114,85,8,0,211
801011007,0,0,0,0,0,207,202,12,5,429
801011008,0,0,0,0,0,275,243,21,5,546
801011009,0,3,0,0,3,74,105,9,5,190
801011010,0,0,0,0,0,83,71,8,0,158
801011011,0,0,0,0,0,93,99,8,0,202
801011012,0,0,0,0,0,0,0,0,0,0
801011013,0,3,0,0,9,281,299,22,9,606
801011014,0,0,0,0,0,72,56,8,0,135
801011015,0,0,0,0,0,520,556,43,17,1131
801011016,0,3,0,0,3,388,409,33,15,842
801011017,0,0,0,0,0,103,74,4,3,183
801011018,0,0,0,0,0,78,16,0,4,96
801011019,0,3,3,0,8,133,162,13,4,311
801011020,0,6,0,0,8,458,415,29,12,915
801011021,0,0,0,0,0,57,71,6,9,142
801011022,0,0,0,0,0,184,144,13,3,347
801011023,0,3,0,0,3,169,162,18,15,367
801011024,0,0,0,0,0,121,88,14,6,226
801011025,0,0,0,0,0,90,101,4,3,197
801011026,3,4,0,0,4,98,83,12,3,194
801011111,0,0,0,0,0,33,5,0,0,45
801011112,0,0,0,0,0,82,30,6,0,122
801031031,0,0,0,0,7,2426,394,82,43,2951
801031032,0,0,0,0,0,18,5,0,0,24
801031113,0,7,0,0,4,2304,521,104,37,2963
801031114,0,6,0,0,7,4382,1222,221,75,5904
801031115,0,0,0,0,6,992,269,64,24,1356
801041034,0,3,0,0,5,302,163,16,8,493
801041035,0,0,0,0,0,199,114,12,9,331
801041036,0,0,0,0,0,225,250,12,9,496
801041037,0,0,0,0,0,218,164,8,3,392
801041038,0,0,0,0,0,192,138,9,5,345
801041039,0,3,0,0,3,243,128,18,3,390
801041040,4,0,0,0,6,2044,1623,150,37,3857
801041043,0,0,0,0,0,95,58,14,4,167
801041044,0,0,0,0,0,427,208,28,6,674
801041045,11,11,3,0,19,4333,1066,173,92,5668
801041046,0,0,0,0,4,253,226,10,7,503
801041047,0,3,0,0,6,548,531,36,14,1128
801041048,0,0,0,0,0,117,157,10,4,294
801041116,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0
801041118,0,0,0,0,0,13,6,0,0,18
801041119,0,0,0,0,0,10,7,0,0,12
801041120,0,0,0,0,0,56,14,3,0,72
801041121,0,0,0,0,0,0,0,0,0,0
801041122,0,0,0,0,0,0,0,0,0,0
801051049,9,3,0,0,15,2567,850,134,77,3623
801051050,0,5,0,0,5,386,454,28,21,884
801051051,0,9,0,0,10,3022,1124,153,100,4400
801051053,9,19,5,4,39,24882,7365,1654,517,34418
801051054,0,4,0,0,4,1955,1109,116,46,3226
801051055,0,0,0,0,0,119,92,7,3,221
801051056,3,3,0,0,3,103,119,4,3,230
801051057,0,3,0,0,6,1319,730,93,33,2176
801051058,3,6,0,0,10,332,331,23,13,709
801051060,3,3,0,0,10,832,389,48,12,1278
801051061,0,4,0,0,4,705,393,38,12,1151
801051123,0,0,0,0,0,36,14,0,0,48
801051124,0,9,0,0,7,390,232,25,11,659
801051125,0,3,0,0,3,1133,245,58,22,1466
801051126,0,3,0,0,3,726,191,41,7,969
801051127,0,9,3,0,8,740,265,46,10,1061
801051128,0,0,0,0,4,5363,995,270,93,6724
801061062,3,12,3,0,21,3946,1730,257,76,6012
801061063,5,12,0,0,19,2845,641,199,42,3733
801061064,6,7,0,0,16,1840,1279,106,53,3276
801061066,0,0,0,0,0,0,0,0,0,0
801061067,3,4,0,0,7,544,467,38,21,1068
801061068,0,9,0,5,15,3758,1054,346,79,5238
801061069,3,8,0,0,10,524,352,38,21,939
801061070,6,12,0,0,17,1442,590,69,40,2136
801061129,5,10,3,3,26,10760,2956,759,194,14661
801061130,14,24,4,4,50,10472,2993,445,216,14126
801061131,0,10,0,3,11,2013,774,95,48,2929
801071071,0,0,0,0,0,82,59,3,3,145
801071072,0,3,0,0,3,108,83,10,3,205
801071073,0,0,0,0,3,401,310,23,12,742
801071074,0,0,0,0,0,269,225,23,3,521
801071075,0,0,0,0,0,357,415,36,18,825
801071076,0,0,0,0,0,117,120,8,0,243
801071077,0,0,0,0,0,69,57,3,3,133
801071078,0,3,0,0,3,205,169,20,5,400
801071079,0,0,0,0,0,188,140,12,4,345
801071080,3,7,0,0,18,7184,2497,452,135,10266
801071081,0,4,0,0,4,207,129,9,3,351
801071082,4,7,0,0,12,692,595,42,19,1350
801071083,0,0,0,0,0,47,41,0,0,91
801071084,0,0,0,0,0,254,219,9,13,489
801071085,0,0,0,0,0,3,0,0,0,9
801071086,0,0,0,0,0,54,18,0,0,72
801071087,0,0,0,3,4,103,58,7,3,169
801071088,0,0,0,0,0,79,48,3,0,140
801071089,0,0,0,0,0,39,16,3,0,65
801071090,0,4,0,0,7,885,1035,70,33,2029
801071132,0,0,0,0,0,10,0,0,3,16
801081091,0,4,0,0,4,121,169,9,8,310
801081092,0,0,0,0,0,100,100,6,7,211
801081093,0,0,0,0,3,75,86,5,3,174
801081094,0,6,0,0,6,296,213,25,3,542
801081095,0,0,0,0,0,78,100,3,0,184
801081096,0,0,0,0,0,296,144,26,10,474
801081097,0,3,0,0,3,162,162,14,0,347
801081098,0,3,0,0,4,914,734,68,21,1739
801081133,0,0,0,0,0,144,57,5,3,211
801091099,0,0,0,0,0,95,130,7,5,235
801091100,3,10,0,0,14,442,479,38,15,985
801091101,0,6,4,0,10,188,142,16,0,354
801091102,3,12,0,0,21,4056,1808,408,78,6350
801091103,0,0,0,0,3,214,231,29,10,483
801091104,0,0,0,0,0,68,48,7,0,124
801091105,0,4,0,0,3,143,78,15,12,246
801091106,0,9,0,0,6,369,389,35,10,806
801091107,0,3,0,0,5,133,75,9,3,226
801091108,0,3,0,0,0,363,244,25,11,638
801091109,15,10,0,10,33,8584,3356,584,182,12704
801091110,0,0,0,0,0,89,72,4,3,167
801101134,0,0,0,0,0,14,3,0,0,20
801101135,0,0,0,0,0,88,28,3,0,121
801101136,0,0,0,0,0,3,0,0,0,6
801101137,0,0,0,0,0,0,0,0,0,0
801101138,0,0,0,0,0,0,0,0,0,0
801101139,0,0,0,0,0,86,35,5,9,135
801111140,0,0,0,0,0,310,75,11,4,402
801111141,0,0,0,0,0,0,0,0,0,4
897979799,0,0,0,0,0,0,0,0,0,0
899999499,9,20,4,4,32,4093,2246,317,157,6817
901011001,3,3,0,0,5,712,179,82,16,986
901021002,0,0,0,0,0,136,73,17,14,237
901031003,0,0,0,0,0,354,80,31,11,478
901041004,5,16,0,3,33,607,312,43,29,988
997979799,0,0,0,0,0,0,0,0,0,0
999999499,0,0,0,0,0,56,24,31,6,118
