SA2_MAINCODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
211051275,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,8,4,0,0,0,0,0,0,10,0,4,4,0,0,0,0,0,0,9,0,4,3,8,0,0,0,0,0,15,3,3,6,3,3,11,4,0,0,30,0,4,3,11,11,3,4,5,3,40,0,0,0,3,20,10,8,3,0,54,3,0,3,6,11,10,13,17,0,61,4,3,0,0,12,7,11,11,0,44,0,0,0,4,5,9,3,6,0,35,0,0,0,0,0,3,4,7,0,18,0,0,0,3,3,4,8,13,0,29,0,3,0,0,3,3,4,7,0,18,0,0,0,0,0,4,0,0,3,9,11,32,20,34,72,66,67,85,8,387,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,8,0,4,6,0,0,0,0,0,0,12
211051276,0,0,3,5,0,3,0,9,0,14,0,0,0,0,0,0,0,4,0,11,3,8,3,5,0,0,0,3,0,26,0,7,5,0,0,3,0,7,0,26,3,5,3,3,0,0,3,4,0,24,3,3,13,9,0,12,4,3,0,53,3,4,3,7,13,14,4,7,0,59,3,4,3,8,24,10,10,15,0,65,6,3,9,10,4,25,18,19,3,92,4,3,3,7,11,19,10,11,4,64,6,0,0,7,0,12,15,15,0,55,0,0,0,0,0,10,3,22,0,35,0,3,0,6,3,19,5,26,0,54,0,0,0,0,0,3,3,13,0,21,0,0,0,0,3,0,0,3,0,14,24,43,51,61,62,115,72,165,14,615,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,14,0,6,4,0,0,0,0,0,0,20,0,8,12,0,0,3,0,0,0,24
211051277,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,5,0,0,3,3,0,0,0,0,0,12,0,0,0,4,14,3,0,7,0,27,3,0,0,4,15,15,7,6,0,56,0,3,0,3,20,16,10,17,0,69,3,0,0,3,6,4,24,13,0,55,0,0,0,3,14,9,13,17,0,57,0,3,0,0,0,11,10,23,0,47,4,3,0,0,5,16,20,54,0,98,0,0,0,0,3,8,11,34,0,50,0,0,0,0,0,0,0,3,0,8,9,18,7,32,80,98,94,173,5,517,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,10,3,0,0,0,0,0,0,15,0,6,0,3,0,0,0,0,0,14
211051278,0,3,0,3,3,0,3,5,0,17,0,0,0,0,0,0,0,3,0,11,3,4,0,3,0,0,0,8,0,20,0,10,11,3,0,3,3,7,0,34,0,6,0,0,3,5,3,12,0,38,0,4,3,13,6,8,0,9,0,45,0,3,9,12,17,9,3,10,0,68,3,3,5,6,31,33,25,22,0,128,8,3,3,5,24,46,21,38,0,154,3,3,0,5,22,27,18,36,0,129,4,0,0,6,27,30,15,36,0,117,0,0,0,4,4,16,9,36,0,74,6,10,0,3,17,34,24,67,0,157,4,0,4,0,0,15,13,41,0,73,0,0,3,0,0,6,5,3,0,20,38,52,44,64,164,224,154,336,13,1091,0,3,0,0,0,0,0,0,0,5,0,9,3,0,0,0,0,0,0,19,0,21,8,3,0,0,0,0,0,29,0,20,11,4,0,0,0,3,0,36
211051279,0,5,3,0,0,0,0,0,0,9,0,4,0,0,0,3,0,3,0,12,0,0,0,0,0,3,0,0,0,9,0,3,3,3,0,3,0,3,0,17,5,3,4,3,0,3,0,7,0,18,3,0,4,7,3,3,3,13,0,40,3,0,0,10,6,5,4,13,0,40,3,3,3,3,11,12,5,8,0,48,0,0,3,3,5,14,3,16,0,45,3,4,3,0,4,8,4,7,3,35,0,0,0,3,3,12,6,10,0,38,0,0,0,0,0,0,8,7,0,16,0,0,0,0,0,12,7,19,0,39,0,0,0,0,0,4,0,8,0,13,0,0,0,0,0,0,0,3,0,3,18,23,25,44,39,81,38,118,3,388,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,10,0,4,3,3,0,0,0,0,0,9
211051280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,15,0,0,5,3,3,4,3,3,0,23,0,0,0,0,3,0,11,3,0,20,0,0,0,3,0,3,0,11,0,20,0,0,0,3,3,7,0,5,0,17,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,3,5,10,0,19,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,4,10,3,13,19,26,23,48,0,142,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,10
211051281,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,11,0,0,3,3,0,0,0,3,0,15,0,4,4,0,0,0,0,3,0,15,0,3,3,4,3,4,0,5,0,24,0,3,4,3,3,8,3,4,0,26,0,0,3,3,0,5,0,3,0,20,0,0,3,0,9,14,4,12,0,44,0,0,0,3,5,8,3,13,0,35,0,0,0,0,0,4,3,8,0,24,4,0,0,0,4,3,3,14,0,25,3,0,0,0,0,4,7,18,0,33,0,0,0,0,0,0,3,7,0,14,0,0,0,0,0,0,0,3,0,9,13,17,24,23,29,58,31,100,0,304,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,21,3,18,3,0,0,3,0,0,0,29,0,12,3,3,0,3,0,3,0,23
211051282,0,3,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,9,0,4,4,0,3,3,0,3,0,13,0,8,4,4,5,3,5,0,0,24,3,4,3,0,3,0,3,8,0,22,0,3,11,5,0,5,0,5,0,31,0,3,3,8,3,6,3,11,0,32,3,0,0,12,7,8,8,4,0,37,0,0,3,0,3,8,9,12,0,35,0,0,3,3,3,9,4,3,0,23,0,3,0,0,0,3,3,10,0,18,0,0,0,0,0,0,3,3,0,8,3,4,0,3,0,5,3,18,0,32,0,0,0,4,0,4,0,5,0,10,0,0,0,0,0,3,0,4,3,11,10,33,34,33,26,68,36,87,3,324,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,3,0,27,0,10,4,3,0,0,0,0,0,16
211051283,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,3,3,0,9,0,0,0,0,3,0,0,3,0,15,0,0,0,3,3,4,5,4,0,24,0,0,0,4,9,0,3,7,0,26,0,0,0,0,9,9,6,11,0,36,0,0,0,3,3,3,3,5,0,16,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,3,9,0,14,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,10,7,9,14,30,21,29,71,7,191,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,12,3,0,0,0,0,0,0,17,0,5,0,3,3,0,0,0,0,16
211051284,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,3,0,0,4,0,4,3,0,0,4,0,0,0,11,0,3,3,0,0,0,0,4,0,15,0,0,0,3,0,3,0,3,0,14,0,0,0,3,7,6,0,3,0,22,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,4,3,8,0,14,0,0,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,20,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,7,5,16,11,23,23,48,3,137,0,0,0,3,0,0,0,0,0,4,3,8,3,0,0,0,0,0,0,15,0,8,6,3,0,0,0,0,0,17,0,10,3,0,0,0,0,0,0,14
211051285,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,3,0,13,0,0,0,0,3,3,0,0,0,7,0,0,3,3,0,3,3,0,0,13,0,3,4,0,3,4,0,0,0,22,4,3,3,3,4,9,0,8,0,30,4,0,5,3,4,12,3,20,0,55,3,0,0,3,3,14,4,17,0,50,3,0,0,3,0,4,3,16,0,35,0,0,0,0,0,8,4,11,0,25,0,0,0,0,0,0,3,4,0,15,0,0,0,0,0,0,0,12,0,18,0,0,0,0,0,0,0,4,0,9,0,0,0,3,0,6,0,0,0,9,20,13,22,24,24,58,27,104,4,306,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,9
211051286,4,5,0,0,0,0,0,11,0,13,0,0,3,4,0,0,0,3,0,16,0,6,0,0,0,0,0,4,0,14,0,6,5,6,0,0,0,8,0,23,3,0,5,3,0,3,0,0,0,18,0,3,6,3,3,10,3,20,0,46,3,6,3,7,9,14,3,8,0,52,0,0,6,6,3,20,4,12,0,54,3,4,3,3,5,13,4,17,0,57,0,0,0,3,3,8,5,13,0,33,0,0,0,0,8,3,5,6,0,29,0,0,0,0,3,8,0,14,0,22,3,0,0,4,3,4,7,23,0,43,0,4,3,0,0,6,0,3,0,20,0,0,0,0,4,0,0,3,0,5,26,30,37,51,47,93,32,140,4,451,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,10,3,3,0,0,0,0,0,16,0,10,9,0,0,0,0,3,0,21
212011287,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,5,0,3,6,3,0,0,4,0,0,16,0,0,0,3,4,4,0,8,0,30,0,3,0,8,4,12,0,7,0,32,0,0,8,7,3,20,8,11,0,55,3,0,0,3,11,9,3,18,0,46,4,3,0,3,4,20,11,12,0,54,0,0,0,3,7,0,8,12,0,31,0,0,0,3,0,9,7,10,0,35,0,0,0,0,5,7,14,26,3,53,0,0,0,0,0,7,3,10,0,21,0,3,0,0,3,0,0,4,0,7,12,25,23,40,48,85,63,123,4,413,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,11,0,4,0,3,0,3,0,0,0,13,0,6,9,0,0,0,0,0,0,15
212011288,0,3,0,0,0,0,0,7,0,12,0,3,3,0,0,0,0,0,0,11,0,7,0,6,0,3,0,6,0,21,0,3,3,8,3,5,3,7,0,28,0,3,5,7,0,0,0,18,0,34,3,3,3,0,5,9,3,21,0,45,0,0,5,6,10,3,9,15,0,47,5,0,0,4,12,13,0,14,0,50,0,0,3,3,4,14,5,13,0,40,3,0,0,3,3,7,0,12,0,32,0,0,3,0,0,6,7,4,0,21,0,0,3,3,3,3,0,8,0,21,0,0,0,0,0,10,3,17,0,29,0,3,0,0,0,0,3,7,0,10,0,0,0,0,0,3,0,3,0,3,14,22,26,42,39,68,33,151,3,404,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,9
212011289,0,3,0,0,0,0,3,5,0,12,0,0,0,0,0,0,0,0,0,8,3,5,3,6,0,0,0,6,0,19,0,3,3,3,0,5,0,4,3,20,0,4,4,4,0,11,0,6,0,24,0,3,3,7,3,9,0,3,0,34,0,7,8,3,7,10,5,16,0,54,4,0,4,0,13,9,6,11,0,49,0,0,4,7,9,13,4,15,0,44,0,0,0,5,4,3,4,10,0,33,0,0,3,3,0,6,0,7,0,23,0,0,0,7,0,3,3,10,0,20,0,0,0,0,0,5,3,16,0,28,0,0,3,0,0,4,0,4,0,18,0,0,0,0,0,0,0,4,0,9,11,32,29,49,37,77,33,111,4,382,0,0,0,0,0,0,0,0,0,5,0,16,4,0,0,0,0,0,0,18,3,12,3,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,9
212011290,0,0,3,0,0,0,0,12,0,16,3,3,3,0,0,0,0,8,0,15,0,8,3,0,0,0,0,8,0,20,0,0,8,0,0,7,0,3,0,23,0,3,3,8,0,0,0,7,0,22,3,4,4,6,8,3,0,17,3,37,4,6,7,0,8,6,0,19,0,53,0,3,3,4,7,18,5,15,3,66,3,0,0,3,9,11,3,15,0,42,0,3,0,3,0,3,11,8,0,30,0,0,0,0,0,3,3,15,0,24,0,0,0,4,0,3,0,11,0,19,0,0,0,0,0,7,4,5,0,23,0,3,0,4,0,3,4,18,0,36,0,0,0,0,4,0,0,4,3,15,17,33,39,40,36,64,33,156,12,432,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,9,0,3,5,0,0,0,0,0,0,3
212011291,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,3,0,9,0,4,0,0,0,0,4,0,4,15,0,0,3,3,10,6,3,0,0,24,0,0,3,4,11,11,4,13,0,45,0,0,3,3,10,10,18,11,0,56,0,0,0,0,7,17,5,6,0,36,0,0,0,3,5,11,5,22,0,50,0,0,0,0,0,6,5,11,0,33,3,0,0,0,4,6,11,22,0,47,0,0,0,0,0,8,0,11,0,18,0,0,0,0,0,0,0,0,0,4,8,20,13,20,47,88,57,106,4,363,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,15,3,9,0,0,0,0,0,0,0,10
212011292,0,3,0,0,0,3,3,4,0,14,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,10,0,7,11,3,0,0,0,9,0,34,0,6,8,3,0,4,0,3,0,28,5,8,15,11,11,13,0,14,0,70,0,3,9,12,14,13,14,11,0,69,4,3,7,4,33,30,21,32,3,120,6,0,0,9,30,41,19,41,0,152,3,0,3,8,9,12,14,34,0,85,0,3,0,6,14,27,17,31,0,101,3,0,0,0,7,17,14,21,0,64,4,0,0,3,12,31,21,54,3,131,0,0,0,5,3,19,12,32,0,72,0,0,0,0,4,0,3,3,0,18,28,42,46,62,144,216,139,294,10,982,7,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,17,0,9,3,0,0,0,0,0,0,17,0,6,8,4,3,0,0,0,0,20
212021293,0,0,0,0,0,3,3,8,0,14,0,3,0,0,0,0,0,0,0,6,0,11,0,4,0,0,0,0,0,13,0,3,4,3,0,0,0,3,0,20,0,7,0,0,3,3,0,0,0,14,0,0,3,12,7,7,0,4,0,40,3,0,9,10,11,5,0,5,0,47,3,0,4,5,15,22,12,14,0,68,3,4,3,3,17,26,4,31,0,92,0,0,3,5,9,10,8,10,0,51,0,0,0,8,9,7,4,23,0,56,0,0,0,6,7,10,3,19,0,50,7,0,0,4,9,13,14,54,4,95,0,3,0,3,3,13,5,41,0,62,0,0,0,3,0,3,0,3,0,12,14,24,33,66,99,126,56,225,5,646,0,3,0,0,0,0,0,0,0,7,5,15,7,0,0,0,0,0,0,24,3,23,6,0,0,3,0,0,0,37,0,24,16,6,3,6,0,0,0,51
212021294,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,3,0,8,0,3,3,4,0,0,0,0,0,16,0,3,0,3,3,0,0,0,0,18,0,0,4,0,9,7,0,0,0,25,4,0,0,3,9,4,3,0,0,25,0,3,3,0,7,9,6,10,0,40,0,0,0,0,8,4,6,13,0,34,0,0,0,3,3,3,0,3,0,16,0,0,0,0,6,4,0,7,0,17,0,0,0,0,0,0,5,17,0,25,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,3,11,21,23,17,41,40,29,68,8,252,3,4,0,4,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,19,0,10,3,0,0,3,0,0,0,24,0,11,3,0,4,3,0,3,0,23
212021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,9,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,13,0,0,0,0,9,4,0,3,0,21,0,3,0,3,9,14,4,6,0,41,0,0,0,4,3,6,0,3,0,23,0,0,0,0,4,5,4,6,0,20,0,0,0,0,3,8,0,4,0,12,0,0,0,0,3,9,0,14,0,35,0,0,0,0,0,3,0,14,0,19,0,0,0,0,0,3,0,0,0,3,4,9,13,8,33,57,22,62,0,211,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,9
212021297,0,0,0,0,0,3,0,14,0,18,0,0,0,0,0,0,0,0,0,10,3,3,3,7,0,7,0,7,0,26,0,3,0,0,0,3,0,7,0,23,0,4,4,0,3,4,0,7,0,25,0,5,10,8,10,7,7,9,0,52,3,3,6,15,16,18,10,22,3,93,3,0,6,8,37,35,30,28,0,151,5,0,7,11,44,65,33,55,0,212,4,0,3,9,31,42,33,52,0,179,5,0,3,5,32,61,40,69,0,218,0,3,3,3,13,40,30,90,0,178,4,0,5,11,16,63,68,149,0,316,0,0,0,5,5,35,26,128,0,203,0,0,0,0,4,4,3,7,5,28,32,35,45,78,221,389,280,641,14,1728,0,0,0,0,0,0,0,3,0,3,3,16,0,0,0,0,0,0,0,23,0,21,4,0,0,0,0,0,0,29,3,7,8,0,0,3,0,0,3,25
212021299,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,4,0,5,0,0,0,0,8,0,0,0,0,0,5,0,4,0,8,0,0,0,3,6,0,0,3,0,17,0,0,0,0,7,3,4,3,0,15,0,0,0,0,0,3,0,6,0,14,0,0,0,0,0,4,3,4,0,19,0,0,0,0,0,8,0,4,0,6,0,3,0,0,3,3,7,6,0,16,0,0,0,0,0,0,7,3,0,15,0,0,0,0,0,0,0,0,3,0,3,10,10,11,16,32,15,39,3,148,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,3,0,0,0,12
212021453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,8,0,4,0,3,3,3,0,0,0,16,0,0,0,0,3,4,0,0,0,7,0,0,4,3,0,3,0,3,0,16,0,3,0,0,3,0,3,3,0,15,0,0,0,0,0,7,0,8,0,16,0,0,0,0,3,3,3,3,0,11,0,0,0,0,3,4,0,6,0,12,0,0,0,0,0,8,0,8,0,18,0,0,0,0,0,3,0,12,0,16,0,0,0,0,0,0,0,0,0,0,3,19,5,6,14,35,11,45,0,147,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,4,7,3,0,0,0,0,0,0,16
212021454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,7,0,0,3,0,3,4,0,3,0,7,0,0,0,0,0,3,0,7,0,12,0,0,0,0,6,0,0,4,0,13,0,0,0,0,0,0,3,4,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,4,0,6,0,13,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,3,11,3,11,11,6,40,0,101,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,5,0,11,5,0,3,0,0,0,0,19
212021455,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,3,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,6,3,3,0,11,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,7,8,6,7,8,21,3,23,6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,5
212021456,0,0,0,0,4,4,0,3,0,15,0,6,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,8,0,16,0,8,10,0,0,0,0,0,4,23,3,0,3,7,0,3,0,3,0,28,6,3,9,13,5,6,0,9,0,59,0,0,4,10,42,13,4,4,0,82,3,0,4,8,45,32,14,24,0,136,7,0,3,5,34,31,19,22,4,135,0,3,3,3,16,29,22,19,0,102,0,0,0,0,13,19,3,27,4,70,3,0,0,4,10,5,10,18,0,50,0,5,0,0,12,26,22,49,0,114,0,0,0,0,4,3,14,27,3,63,0,0,0,0,0,6,5,3,4,14,23,38,47,56,194,186,116,231,16,903,0,6,0,0,0,0,0,0,0,7,3,16,5,0,0,3,0,0,0,23,3,26,4,0,0,0,0,0,0,34,0,12,8,0,0,0,0,0,0,25
