SA2_MAINCODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
127021519,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,11,28,35,26,37,16,0,150,52,47,46,37,39,21,0,232,5,7,7,11,4,5,0,49,473,780,813,870,599,146,8,3682
127021520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,18,20,16,13,3,0,78,19,31,16,16,21,8,0,110,6,0,3,3,0,0,0,13,169,323,299,349,291,68,4,1510
127021521,11,11,8,7,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,13,7,7,4,0,0,36,0,16,27,16,14,6,3,86,146,125,114,104,102,32,6,621,43,37,30,56,25,4,5,204,2058,3894,4081,4102,2858,550,48,17596
127031522,8,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,13,8,34,36,36,27,12,3,158,143,56,44,39,33,10,0,318,9,9,4,3,6,0,0,37,862,615,608,532,348,79,12,3058
127031523,8,5,4,4,4,0,0,33,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,4,6,4,4,0,0,36,9,42,79,58,52,26,3,267,139,127,124,106,107,41,6,645,24,28,28,33,23,8,0,142,1509,2635,3010,3128,2209,436,50,12985
127031524,0,3,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,8,4,3,0,0,0,19,8,42,104,82,49,24,4,318,60,131,102,59,50,16,0,416,22,9,12,13,4,0,4,68,814,1909,1549,1209,783,143,17,6420
127031598,22,12,6,14,0,0,0,54,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,11,6,14,0,0,0,56,11,49,72,50,25,15,5,213,294,328,276,194,195,55,9,1352,41,39,32,41,23,17,3,188,2306,3726,3519,3192,2284,465,63,15556
127031599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,15,13,9,8,0,72,6,18,5,7,4,3,0,47,3,0,3,0,3,0,0,8,85,170,171,159,106,27,5,728
127031600,0,7,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,4,0,0,18,13,43,72,60,30,11,0,227,170,112,99,89,72,21,3,566,27,20,19,17,6,9,4,95,1501,2125,2217,2024,1249,243,36,9390
127031601,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,0,18,15,6,9,3,0,53,92,40,33,39,31,8,0,256,10,8,4,3,8,3,0,31,716,766,707,713,518,100,9,3525
128011529,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,14,31,99,102,61,35,6,347,92,55,38,34,39,14,3,280,5,3,3,4,0,0,3,18,581,516,541,550,486,149,17,2843
128011530,23,9,3,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,3,0,0,0,40,4,52,99,83,69,39,4,356,612,213,189,158,157,52,9,1396,21,25,11,13,9,0,5,83,2913,2199,1877,1797,1399,364,45,10593
128011531,4,10,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,0,0,0,0,20,13,44,89,75,60,45,20,341,166,95,67,70,73,31,0,504,9,14,15,8,10,3,3,59,1015,1189,1151,1242,853,247,44,5746
128011602,4,13,3,3,3,0,0,28,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,13,4,3,3,0,0,30,7,41,71,46,40,25,0,233,306,230,225,142,199,73,7,1179,32,28,9,26,6,7,3,115,1799,2550,2591,2585,1949,468,51,11991
128011603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,69,63,59,28,4,253,8,17,9,15,11,9,0,73,0,0,3,3,0,0,0,7,96,171,220,180,151,72,10,901
128011604,10,3,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,0,3,3,0,24,3,58,132,117,128,74,9,525,238,143,106,75,84,41,10,693,17,20,15,7,10,4,5,75,1282,1598,1516,1397,979,330,47,7153
128011605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,33,37,22,13,3,120,3,0,5,3,11,0,4,30,0,0,0,0,0,0,0,0,41,52,74,99,82,18,7,380
128011606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,47,71,47,24,6,211,25,20,17,16,29,8,3,118,5,5,0,3,9,0,0,18,218,281,323,363,302,90,19,1602
128021533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,25,20,18,14,0,88,73,28,32,22,23,7,0,183,5,0,3,3,0,0,0,9,331,276,263,280,237,69,6,1464
128021534,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,10,21,56,47,78,30,0,234,31,32,11,16,23,14,0,125,0,0,0,7,3,3,0,11,206,236,222,279,317,76,3,1335
128021535,8,11,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,5,0,3,0,0,23,9,40,85,116,92,46,7,397,199,124,89,72,86,15,0,582,9,13,7,13,3,3,0,45,1081,1018,1121,1325,968,232,24,5769
128021536,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,34,129,115,84,49,14,441,96,40,55,36,41,23,0,292,3,4,4,0,0,0,0,17,464,499,626,595,469,158,22,2839
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,0,0,0,13,0,0,0,0,0,0,0,0,25,29,25,15,5,0,0,93
128021538,5,7,3,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,11,3,0,4,0,0,26,5,55,104,79,66,29,9,352,229,183,157,142,127,61,9,911,21,19,22,14,14,3,0,90,1678,2057,2159,2342,1738,463,39,10473
128021607,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,13,3,37,92,70,46,28,9,290,155,61,56,47,53,24,4,401,4,7,8,3,3,0,0,23,703,572,705,689,507,143,13,3331
128021608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,41,15,9,0,115,7,8,9,5,8,6,0,52,0,3,0,4,0,0,0,9,80,127,154,171,96,32,5,652
128021609,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,9,10,22,18,0,0,67,3,3,0,0,4,3,0,19,0,0,0,0,0,0,0,0,43,45,67,81,52,11,0,302
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,7,3,0,0,21,0,0,0,0,0,0,0,0,10,17,17,24,12,3,0,90
199999499,142,116,93,72,45,12,4,490,5,13,7,7,0,0,0,33,8,15,7,9,10,0,0,54,161,146,107,92,60,15,3,580,125,447,613,589,453,160,44,2428,1987,2248,2256,2500,2559,972,136,12665,339,378,313,374,279,128,85,1901,19974,29918,30659,32366,23834,5924,688,143362
201011001,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,3,29,45,50,27,17,0,176,121,82,62,49,54,11,0,380,11,11,6,10,3,0,3,48,736,780,757,817,560,119,19,3786
201011002,0,0,3,0,3,0,0,10,3,0,0,0,0,0,0,9,0,7,0,0,0,0,0,6,3,6,5,0,3,0,0,19,3,35,81,68,61,35,7,298,524,577,430,345,358,105,11,2345,50,28,18,32,25,12,10,186,2961,3646,3555,3766,2846,575,68,17416
201011003,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,47,85,106,95,45,7,391,85,82,72,87,75,27,0,426,6,8,9,11,8,4,0,38,540,695,720,864,683,188,27,3722
201011004,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,39,75,52,54,20,3,250,230,119,114,105,81,30,3,685,13,3,6,5,10,3,0,43,1081,971,1045,1013,794,177,22,5101
201011005,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,13,9,22,40,45,29,16,3,155,52,106,57,44,46,12,0,317,3,4,4,5,0,0,0,23,431,720,648,589,451,65,5,2914
201011006,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,19,19,27,23,8,3,96,44,36,42,46,52,18,0,239,7,5,3,5,3,0,3,25,385,581,584,735,536,140,15,2979
201011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,19,15,5,4,59,3,3,8,7,4,0,0,28,0,0,0,4,0,0,0,7,39,50,72,86,63,15,6,333
201011008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,34,27,47,25,12,3,147,225,156,152,152,145,45,3,880,34,15,15,23,17,10,0,118,1454,1780,2060,2115,1480,260,28,9175
201021009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,33,53,41,10,180,53,27,27,37,27,9,0,178,3,0,3,3,0,3,0,16,239,227,285,327,254,93,20,1451
201021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,60,58,83,67,8,287,57,36,47,36,65,18,7,257,0,3,0,14,8,0,0,28,237,273,388,427,429,150,29,1933
201021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,53,108,128,92,21,439,86,69,82,78,93,28,3,434,6,8,10,6,9,0,0,34,369,459,582,764,715,209,41,3140
201021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,16,66,38,36,9,182,19,13,19,14,15,12,4,99,0,0,0,3,0,0,0,10,79,138,162,209,149,87,26,854
201031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,24,37,32,40,10,157,14,11,27,17,22,14,4,106,3,0,4,3,3,6,0,14,94,106,170,201,210,100,13,893
201031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,28,45,47,39,8,175,18,21,26,27,42,13,3,145,4,3,3,3,3,0,4,18,124,151,227,303,292,99,20,1215
201031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,25,29,36,18,7,125,13,5,5,11,9,0,0,51,0,0,3,0,3,0,0,5,55,77,112,118,124,53,17,548
201031016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,22,24,17,5,89,94,75,73,87,81,26,8,444,13,9,8,3,3,7,0,48,518,510,619,838,683,154,32,3361
201031017,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,14,30,51,19,9,134,12,7,15,8,15,11,3,69,0,3,3,0,0,5,0,12,96,130,114,191,174,66,14,785
202011018,3,3,0,5,4,0,0,16,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,3,3,6,4,0,0,27,6,37,69,63,50,28,4,252,643,606,473,398,395,105,3,2622,51,24,28,38,32,13,12,194,3451,4290,4129,4446,3328,626,64,20329
202011019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,27,22,25,12,0,107,60,47,51,46,57,12,3,274,8,3,0,3,3,0,0,23,307,386,400,462,424,90,14,2088
202011020,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,22,38,45,58,29,7,196,168,93,70,66,89,28,4,523,10,0,3,15,6,5,0,44,998,1110,994,1166,908,196,33,5408
202011021,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,18,34,31,30,14,3,138,21,33,27,23,27,3,0,135,4,0,3,3,0,0,0,8,207,339,379,377,296,62,9,1663
202011022,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,6,23,50,41,63,21,0,197,216,138,108,119,95,40,0,729,16,8,8,3,16,7,0,58,1217,1263,1216,1368,1072,213,29,6381
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,25,26,3,0,88,8,12,13,9,3,5,0,48,0,0,0,4,0,0,0,5,94,120,116,132,93,14,3,570
202011024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,45,40,17,6,167,43,16,31,21,18,16,0,149,7,0,7,0,0,0,0,12,206,200,329,267,237,66,11,1321
202011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,26,29,20,20,3,131,112,62,56,64,45,19,5,361,3,4,4,0,3,4,0,19,555,679,688,670,520,115,14,3235
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,40,62,46,33,13,213,11,17,18,19,13,9,3,84,0,4,4,3,3,4,0,15,195,365,313,332,237,78,18,1551
202021027,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,4,21,73,59,95,37,12,294,143,109,95,127,136,57,3,668,24,4,12,17,9,3,0,70,805,896,1017,1306,1158,239,44,5461
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,43,64,101,66,31,318,32,20,23,35,47,18,8,184,4,0,7,7,3,3,3,20,151,155,248,372,371,143,57,1491
202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,29,28,16,11,116,21,28,20,33,27,5,3,144,3,0,3,0,3,4,3,14,121,201,197,274,231,60,31,1113
202021030,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,20,64,73,71,54,23,309,149,84,106,110,102,38,4,591,20,13,5,12,6,3,0,61,666,752,812,1050,819,250,40,4396
202021031,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,42,60,54,35,3,213,75,36,39,44,47,14,3,261,4,3,3,4,3,0,0,24,286,283,336,464,316,110,14,1804
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,20,54,57,47,11,210,21,33,20,34,23,4,0,140,0,4,0,3,3,3,0,22,148,271,268,332,261,88,23,1391
202031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,4,18,24,62,92,158,84,23,459,43,17,34,50,58,22,8,221,8,7,5,14,6,3,6,50,235,311,436,590,632,224,70,2496
203011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,23,29,11,15,3,106,26,35,22,39,29,8,3,160,3,3,3,3,0,0,3,16,183,280,288,307,191,64,12,1329
203011035,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,20,43,63,53,63,11,264,28,29,17,15,9,8,4,115,4,0,6,3,0,3,0,22,162,208,233,266,201,120,25,1215
203011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,41,65,87,64,15,308,43,20,16,30,30,15,4,162,0,3,3,3,6,0,0,16,177,179,260,319,289,153,32,1420
203021037,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,4,34,51,38,49,20,4,201,213,144,120,103,123,27,6,730,7,17,6,4,12,3,4,57,1133,1120,986,1076,864,174,17,5369
203021038,0,3,0,3,3,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,3,28,27,36,23,12,8,138,249,134,153,119,114,28,0,796,17,19,9,18,13,8,0,74,1305,1391,1562,1719,1257,223,23,7476
203021039,14,13,7,3,0,0,0,39,5,6,3,0,3,0,0,12,0,3,4,4,0,0,0,11,16,14,11,5,3,0,0,59,8,54,92,86,84,26,4,359,755,869,842,583,540,145,24,3763,73,61,45,62,40,12,5,308,4299,7030,7068,6790,4862,920,98,31068
203021040,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,4,10,43,92,80,35,15,0,277,205,110,98,62,88,21,0,583,13,13,11,9,3,4,3,53,957,1143,1095,1045,814,175,21,5247
203021041,0,0,0,0,3,0,0,5,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,9,55,85,52,59,19,5,276,348,139,117,96,91,27,3,822,6,7,8,8,4,0,0,42,1562,1146,1060,1120,836,182,29,5939
203021042,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,23,46,114,107,114,70,15,487,112,97,103,54,81,25,9,476,0,7,4,12,9,4,4,39,657,992,1178,1121,816,215,31,5008
203021043,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,12,45,80,74,63,21,3,304,149,91,118,99,84,20,5,573,12,8,10,10,12,4,0,55,867,1141,1237,1347,837,164,22,5619
203021044,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,16,36,42,31,16,0,151,49,44,20,22,29,6,0,174,3,3,0,0,4,0,0,13,265,327,298,318,277,67,10,1560
203021045,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,9,3,21,21,32,36,21,3,146,132,84,66,96,109,32,0,523,8,8,8,16,11,6,3,58,811,929,905,1057,821,195,23,4746
203021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,54,56,46,34,11,230,98,70,83,60,73,21,8,408,8,3,3,4,4,0,4,32,627,833,942,939,711,168,32,4259
203021047,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,15,3,33,44,35,39,20,0,181,115,190,162,139,134,36,3,773,21,25,16,24,21,5,8,110,1097,2512,2321,2437,1802,312,32,10501
203031048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,37,48,54,30,12,208,61,45,32,42,57,15,0,251,4,5,4,3,5,0,0,20,359,416,459,542,437,119,23,2364
203031049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,34,48,23,30,3,152,86,50,46,46,66,16,0,317,3,3,0,5,5,3,0,26,313,334,319,402,420,122,12,1913
203031050,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,8,48,165,145,121,70,16,574,207,98,106,99,99,28,6,638,14,3,22,11,12,3,0,67,967,882,1090,1091,824,223,38,5126
203031051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,8,27,37,40,30,11,155,37,13,17,26,38,19,0,153,3,3,0,0,0,4,0,9,180,145,181,240,243,86,14,1093
203031052,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,9,20,26,50,25,5,140,57,27,45,42,46,28,3,252,4,0,0,0,3,3,0,11,212,169,293,376,368,130,22,1569
203031053,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,6,68,191,168,115,68,11,629,225,119,114,96,81,39,5,679,5,12,5,10,9,4,0,44,1029,1151,1242,1161,727,236,28,5575
204011054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,29,55,54,66,29,246,65,38,51,55,79,40,0,331,3,9,0,4,10,5,4,31,306,356,427,553,552,218,53,2458
204011055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,26,45,114,103,37,350,47,25,31,47,52,32,8,236,3,7,0,7,3,4,5,32,229,287,323,443,517,254,69,2120
204011056,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,5,34,53,54,50,34,5,250,122,73,72,79,90,24,7,465,21,6,4,10,7,6,3,65,607,685,781,924,702,181,25,3909
204011057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,70,64,103,71,19,360,93,76,80,81,94,47,6,486,10,8,10,10,15,3,3,57,703,635,689,824,817,289,51,4012
204011058,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,26,33,54,29,21,168,31,23,11,28,37,12,0,141,0,5,0,5,7,3,0,18,183,241,221,313,326,103,41,1413
204011059,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,13,11,20,7,6,60,88,71,60,63,77,23,3,395,14,3,3,9,6,4,3,43,446,478,521,639,576,125,21,2801
204011060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,35,23,28,40,8,150,21,31,24,26,29,13,0,139,4,4,3,7,3,3,0,29,353,439,403,385,304,114,18,2015
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
204011062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,24,26,36,46,26,169,27,15,26,26,34,11,8,139,0,0,0,3,5,3,3,17,117,115,178,247,225,100,42,1025
204021063,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,22,34,43,28,20,154,98,73,79,103,124,33,6,506,9,3,6,12,6,6,0,52,604,620,726,1014,945,224,49,4185
204021064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,37,73,78,15,244,16,10,11,22,13,9,4,72,0,3,7,3,4,4,0,19,77,112,122,167,200,134,22,833
204021065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,17,29,27,27,7,115,39,23,37,34,40,5,0,171,3,3,4,3,9,3,0,20,168,193,323,432,359,89,19,1576
204021066,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,13,4,44,68,58,75,26,9,289,260,182,167,173,168,62,10,1021,24,17,14,12,14,13,5,103,1439,1668,1784,2007,1592,335,53,8875
204021067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,64,98,155,137,67,553,71,24,44,27,44,32,5,251,6,7,3,4,3,11,7,48,277,311,427,557,541,293,102,2508
