SA2_MAINCODE_2016,Pro_400_499_H_0,Pro_400_499_H_1_15,Pro_400_499_H_16_24,Pro_400_499_H_25_34,Pro_400_499_H_35_39,Pro_400_499_H_40,Pro_400_499_H_41_48,Pro_400_499_H_49mo,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_15,Pro_500_649_H_16_24,Pro_500_649_H_25_34,Pro_500_649_H_35_39,Pro_500_649_H_40,Pro_500_649_H_41_48,Pro_500_649_H_49mo,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_15,Pro_650_799_H_16_24,Pro_650_799_H_25_34,Pro_650_799_H_35_39,Pro_650_799_H_40,Pro_650_799_H_41_48,Pro_650_799_H_49mo,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_15,Pro_800_999_H_16_24,Pro_800_999_H_25_34,Pro_800_999_H_35_39,Pro_800_999_H_40,Pro_800_999_H_41_48,Pro_800_999_H_49mo,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_15,Pro_1000_1249_H_16_24,Pro_1000_1249_H_25_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40,Pro_1000_1249_H_41_48,Pro_1000_1249_H_49mo,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_15,Pro_1250_1499_H_16_24,Pro_1250_1499_H_25_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40,Pro_1250_1499_H_41_48,Pro_1250_1499_H_49mo,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_15,Pro_1500_1749_H_16_24,Pro_1500_1749_H_25_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40,Pro_1500_1749_H_41_48,Pro_1500_1749_H_49mo,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_15,Pro_1750_1999_H_16_24,Pro_1750_1999_H_25_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40,Pro_1750_1999_H_41_48,Pro_1750_1999_H_49mo,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_15,Pro_2000_2999_H_16_24,Pro_2000_2999_H_25_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40,Pro_2000_2999_H_41_48,Pro_2000_2999_H_49mo,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000mo_H_0,Pro_3000mo_H_1_15,Pro_3000mo_H_16_24,Pro_3000mo_H_25_34,Pro_3000mo_H_35_39,Pro_3000mo_H_40,Pro_3000mo_H_41_48,Pro_3000mo_H_49mo,Pro_3000mo_H_NS,Pro_3000mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_15,Pro_PINS_H_16_24,Pro_PINS_H_25_34,Pro_PINS_H_35_39,Pro_PINS_H_40,Pro_PINS_H_41_48,Pro_PINS_H_49mo,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_15,Pro_Tot_H_16_24,Pro_Tot_H_25_34,Pro_Tot_H_35_39,Pro_Tot_H_40,Pro_Tot_H_41_48,Pro_Tot_H_49mo,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_15,TaTW_NNI_H_16_24,TaTW_NNI_H_25_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40,TaTW_NNI_H_41_48,TaTW_NNI_H_49mo,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_15,TaTW_1_149_H_16_24,TaTW_1_149_H_25_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40,TaTW_1_149_H_41_48,TaTW_1_149_H_49mo,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_15,TaTW_150_299_H_16_24,TaTW_150_299_H_25_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40,TaTW_150_299_H_41_48,TaTW_150_299_H_49mo,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_15,TaTW_300_399_H_16_24,TaTW_300_399_H_25_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40,TaTW_300_399_H_41_48,TaTW_300_399_H_49mo,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_15,TaTW_400_499_H_16_24,TaTW_400_499_H_25_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40,TaTW_400_499_H_41_48,TaTW_400_499_H_49mo,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_15,TaTW_500_649_H_16_24,TaTW_500_649_H_25_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40,TaTW_500_649_H_41_48,TaTW_500_649_H_49mo,TaTW_500_649_H_NS,TaTW_500_649_H_Tot,TaTW_650_799_H_0,TaTW_650_799_H_1_15,TaTW_650_799_H_16_24,TaTW_650_799_H_25_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40,TaTW_650_799_H_41_48,TaTW_650_799_H_49mo,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_15,TaTW_800_999_H_16_24,TaTW_800_999_H_25_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40,TaTW_800_999_H_41_48,TaTW_800_999_H_49mo,TaTW_800_999_H_NS,TaTW_800_999_H_Tot
307011178,0,3,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,8,0,0,3,3,0,5,3,3,0,21,0,0,6,0,3,0,4,0,0,17,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,3,4,3,0,9,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,3,10,14,11,7,23,11,26,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,0,10,0,0,0,0,3,0,0,0,0,5,0,0,3,0,3,0,0,0,0,7,0,0,0,3,5,0,0,3,0,17,0,3,0,3,7,3,0,3,0,14
307021179,0,3,0,0,0,0,0,3,0,7,0,8,7,3,0,0,0,0,0,22,0,8,8,3,0,0,0,0,0,18,0,4,0,4,3,8,0,0,0,18,0,3,0,4,4,3,6,0,0,20,0,4,0,3,4,8,3,8,0,30,0,0,0,5,3,6,9,15,0,34,3,0,0,4,8,5,5,8,0,27,0,0,0,0,3,4,7,7,0,15,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,5,26,20,31,21,37,33,43,0,222,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,9,0,5,0,0,0,0,0,4,3,20,0,0,3,0,3,0,0,0,0,10,0,0,4,8,6,7,0,6,0,31,0,0,0,4,14,9,3,4,0,35,0,0,0,0,10,4,3,7,0,37
307021180,0,5,3,0,0,0,0,0,0,10,0,3,3,0,0,0,3,0,0,13,4,4,6,3,3,5,0,0,0,23,0,7,8,6,8,8,3,3,0,53,9,3,6,5,14,12,3,7,0,62,3,0,3,8,8,15,14,13,0,68,5,0,0,4,24,24,19,25,0,102,0,0,0,3,23,26,10,7,0,73,0,0,0,0,25,27,26,22,0,107,0,0,0,4,9,13,10,15,0,47,0,0,0,0,3,6,0,0,0,9,26,39,30,50,124,123,93,104,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,5,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,3,0,8,3,0,0,0,20,0,0,0,0,9,10,0,6,4,29,3,7,5,0,14,3,13,3,4,56,3,0,0,9,34,22,16,6,0,91
307021181,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,3,0,14,0,0,0,0,4,7,8,4,0,19,0,0,0,0,3,8,0,10,0,25,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,8,12,11,19,16,24,17,21,0,122,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,13,0,0,0,3,0,0,3,0,0,4,0,0,3,3,3,8,0,7,0,18,0,0,0,3,4,3,3,10,0,27
307021182,0,0,7,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,11,0,0,3,7,0,0,0,4,0,16,0,0,5,8,3,0,6,0,0,16,3,3,5,4,3,7,3,8,0,31,0,0,3,3,3,9,0,11,0,32,3,0,0,10,0,15,7,3,0,41,0,0,0,7,0,3,0,5,0,21,0,0,0,0,0,3,6,4,0,19,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,17,32,45,18,38,27,32,0,220,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,13,0,3,3,3,0,3,6,0,0,24,0,3,4,3,7,6,5,3,3,33,3,3,0,3,16,9,7,7,0,50,7,3,0,0,11,17,10,10,0,53
307021183,0,3,4,3,0,0,3,0,0,21,3,9,16,0,5,3,6,0,3,43,4,3,7,9,9,5,3,5,0,54,0,5,18,16,22,15,11,6,0,99,5,6,15,20,32,42,24,30,0,173,4,0,5,14,36,28,26,34,5,156,4,10,5,18,32,49,24,53,0,190,0,3,0,9,8,17,9,26,4,86,0,0,0,10,13,22,17,44,0,115,0,3,0,3,3,16,9,24,0,61,0,0,0,0,0,0,0,0,0,9,37,77,87,103,165,207,141,227,14,1052,0,0,3,0,0,0,0,3,0,6,3,7,5,0,0,0,0,0,0,16,0,15,6,3,3,3,0,3,0,36,0,4,14,3,7,3,0,3,0,33,7,11,11,4,13,16,4,11,0,70,7,10,0,17,25,9,10,17,0,96,7,5,6,14,37,30,13,17,3,134,7,3,0,7,66,48,45,40,0,216
307031184,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,6,0,3,4,4,0,3,0,3,0,16,3,4,0,3,4,0,3,5,0,19,0,0,0,0,3,3,0,3,0,15,0,0,3,9,9,4,0,5,0,29,0,0,0,3,0,3,0,0,0,12,3,0,0,3,0,6,0,3,0,14,0,0,0,0,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,13,21,20,23,13,25,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,4,0,11,0,0,5,0,0,0,0,0,0,10,0,0,3,6,3,0,0,4,0,16,0,3,0,6,5,3,3,4,0,22,0,0,0,0,5,8,0,3,0,20
307031185,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,8,0,0,0,4,6,0,0,3,4,21,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,7,7,10,3,16,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,9,0,4,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,0,10,0,0,3,3,0,3,0,5,0,15,0,0,5,0,8,0,0,3,0,26,0,0,5,0,4,7,0,3,0,21
307031186,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,3,3,0,3,0,0,0,0,16,0,0,0,0,9,0,0,4,0,10,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,10,0,9,0,0,0,4,3,3,0,3,0,16,0,0,0,3,0,4,3,0,0,11,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,4,13,11,13,17,12,8,20,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,14,3,0,0,5,3,0,0,6,0,23,0,0,0,0,6,3,4,7,0,27,0,0,0,0,9,6,5,8,0,29
307031187,0,7,0,3,3,0,0,0,0,13,0,3,3,6,0,3,0,3,0,23,3,6,10,8,9,4,0,5,0,47,0,0,6,6,7,4,0,3,0,32,3,7,4,9,10,5,5,6,0,44,3,0,6,11,10,5,0,8,0,46,3,0,3,13,11,14,13,20,0,86,0,4,0,4,5,12,3,10,0,36,0,0,0,3,0,7,6,6,0,25,0,3,0,0,3,4,3,5,0,19,0,3,0,0,0,0,0,0,0,3,22,37,34,70,55,61,37,77,3,388,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,10,0,7,0,0,3,0,0,0,0,13,0,9,0,0,3,0,3,0,0,20,0,0,8,0,7,0,0,3,0,23,0,3,10,8,11,5,6,8,0,49,0,0,7,12,3,10,4,0,0,36,0,0,3,6,21,20,8,12,0,75
307031188,0,0,0,0,0,0,0,3,0,10,0,7,0,0,0,3,0,0,0,13,0,3,0,3,0,4,0,0,0,10,0,0,0,3,0,7,0,3,0,13,0,0,0,0,3,3,0,0,0,19,0,0,0,0,0,3,3,3,0,17,0,0,0,0,3,3,0,3,0,21,0,0,0,0,0,4,4,3,0,12,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,5,11,10,26,13,26,3,119,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,4,0,3,0,4,0,4,0,3,0,18,0,0,0,5,3,0,0,11,0,21,0,0,0,3,5,6,0,3,0,19,0,0,0,0,0,3,4,0,0,15
307031189,5,8,3,0,0,3,0,3,0,31,4,12,19,12,0,3,0,0,3,57,5,19,25,8,3,4,5,5,0,76,9,4,15,28,14,19,9,3,0,105,3,8,8,17,38,23,15,17,3,135,10,0,10,26,32,21,17,26,0,140,4,0,6,26,23,34,25,48,0,167,3,0,3,4,14,18,10,16,0,70,3,0,0,3,6,19,9,28,0,74,3,4,6,5,9,13,9,12,0,54,0,0,0,3,0,0,0,4,0,6,50,82,117,137,150,166,100,161,6,971,0,3,3,0,0,0,0,4,0,13,0,19,4,0,0,3,0,0,0,29,0,6,4,3,0,0,0,3,0,18,0,3,4,4,5,3,3,4,0,32,0,10,11,8,16,8,6,8,3,63,7,4,13,25,23,16,7,13,4,111,5,9,7,15,58,25,17,20,0,141,0,0,3,5,56,48,22,27,0,162
308011190,0,4,5,3,0,0,0,0,0,7,0,7,10,10,0,6,0,3,0,34,0,3,6,3,0,3,6,3,0,28,4,0,11,6,4,5,3,3,0,46,3,0,21,20,7,16,8,11,0,95,4,0,4,28,21,14,5,18,0,91,4,3,6,22,18,31,15,24,3,123,0,0,0,4,15,12,10,15,0,53,7,0,0,9,15,29,15,39,3,123,8,0,0,3,6,15,18,38,0,81,3,0,0,0,0,0,0,3,0,9,48,20,66,112,88,127,77,150,8,697,0,0,0,0,3,0,0,3,0,8,0,3,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,15,0,3,9,0,0,0,0,3,0,16,0,0,0,4,8,4,3,5,0,30,0,4,3,3,6,13,3,5,0,41,0,3,0,4,14,12,12,11,0,61
308011191,0,3,3,0,0,0,0,3,0,7,0,6,3,3,0,0,0,0,0,13,3,0,3,0,0,3,3,0,0,13,0,5,6,3,8,8,0,0,0,26,3,3,3,12,0,13,10,4,0,38,4,0,3,10,4,11,0,12,0,41,0,0,0,0,7,4,6,5,0,24,3,0,0,3,0,3,3,11,0,25,3,0,0,0,0,9,25,43,0,91,0,0,3,0,3,3,14,37,0,66,0,0,0,0,0,0,0,5,0,10,17,20,30,30,24,56,61,136,3,375,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,0,11,0,7,7,0,0,0,0,3,0,10,0,7,3,3,0,0,0,0,0,13,0,3,4,3,7,6,0,3,0,21,0,0,3,0,11,5,3,8,0,30,0,0,0,5,4,9,4,6,4,36,0,0,3,8,3,12,17,11,0,53
308011192,0,7,5,4,4,0,0,3,0,20,0,6,7,9,3,0,0,0,0,33,0,3,10,3,3,8,0,3,0,33,4,3,16,14,25,12,10,10,0,80,7,4,10,24,33,34,9,24,3,148,8,11,4,22,35,42,27,27,0,166,7,5,3,19,32,32,19,25,0,144,4,0,3,6,10,24,15,28,0,87,3,3,0,8,12,21,15,26,0,92,0,0,3,0,5,12,9,19,0,54,0,0,0,0,0,0,0,0,0,7,50,77,76,106,159,184,112,159,4,918,0,0,0,3,0,0,0,3,0,6,0,16,3,0,0,0,0,0,0,19,3,9,5,0,0,0,0,3,0,22,0,0,0,3,3,7,0,3,0,21,0,4,3,5,7,3,3,3,0,27,0,3,3,9,18,5,3,10,0,54,0,0,0,13,21,17,7,11,0,71,3,0,0,6,30,20,8,19,4,87
308031205,3,5,3,0,5,0,3,0,0,22,0,6,7,8,4,4,0,3,0,27,0,0,4,7,24,0,3,3,0,46,0,0,4,10,22,12,3,10,3,67,3,3,3,16,35,17,7,13,0,101,5,0,5,7,20,16,8,13,0,72,0,0,4,17,14,13,10,13,0,69,0,0,0,4,9,3,3,9,0,35,0,0,0,6,9,16,4,13,0,45,3,0,0,3,0,8,3,11,0,26,0,0,0,3,0,0,0,0,0,4,17,31,37,76,144,85,50,86,8,531,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,10,0,8,4,0,8,3,0,3,0,20,0,0,3,6,0,6,3,4,0,25,0,4,6,12,20,9,4,3,0,58,0,0,3,11,28,11,12,3,0,78,3,0,0,7,25,25,6,8,3,77
308031206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,4,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,5
308031207,0,3,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,10,0,0,3,3,6,0,0,0,0,12,0,0,0,3,0,3,0,3,0,12,0,0,3,8,0,3,0,3,0,15,0,0,0,3,3,0,0,4,0,12,0,0,0,3,0,4,0,7,0,9,0,3,0,0,3,0,0,3,0,9,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,6,7,8,24,16,14,4,27,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,10,0,3,0,3,0,0,0,3,0,12,0,0,3,6,4,7,0,4,0,17,0,0,0,4,3,3,3,4,0,16
308031208,0,4,0,0,0,0,0,0,0,6,0,3,3,7,0,0,0,0,0,17,0,3,0,3,0,4,0,0,0,15,0,0,0,9,4,4,0,0,0,18,0,8,3,10,9,4,0,8,0,31,0,0,0,7,3,14,9,5,0,41,0,0,0,10,7,14,10,8,0,41,0,0,0,3,3,5,4,8,0,26,0,0,3,0,7,3,4,0,0,16,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,6,3,27,16,44,36,53,27,35,3,245,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,13,0,6,6,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,9,0,0,0,4,6,3,0,0,0,10,3,0,0,7,6,3,4,3,0,24,0,0,3,3,10,6,0,0,0,26
308031209,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,3,0,3,3,0,0,0,11,3,5,0,0,5,3,4,3,0,27,0,0,3,9,12,3,0,0,0,31,3,0,0,0,11,10,5,0,0,25,0,3,0,0,4,3,0,0,0,16,0,0,0,0,6,4,8,6,0,25,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,11,15,19,16,42,31,14,16,0,167,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,3,4,3,3,4,0,3,0,19,0,0,0,3,4,0,0,0,0,11,0,0,0,0,8,4,0,3,0,18
308031210,0,4,6,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,5,0,3,7,0,4,0,0,0,0,18,0,0,0,10,0,3,0,0,0,18,0,0,0,6,3,6,0,3,0,26,0,0,0,4,7,3,0,4,0,20,3,0,4,3,3,6,3,3,0,28,4,0,0,0,4,3,0,5,0,20,0,0,0,3,0,3,3,3,0,14,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,20,21,36,29,30,12,31,0,191,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,12,0,0,5,4,0,0,0,3,0,9,0,3,7,0,3,4,0,0,0,17,0,0,0,0,10,6,0,3,0,23,0,3,3,3,16,5,3,7,4,39,0,0,0,3,18,9,3,5,0,44
308031211,0,0,3,3,0,0,0,0,0,8,4,0,3,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,0,10,0,3,3,6,3,3,0,0,0,14,0,4,3,3,9,7,0,6,0,32,0,0,0,0,7,3,3,7,0,26,0,0,3,3,6,4,3,4,0,19,0,0,0,0,3,3,4,3,0,13,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,17,14,21,23,24,15,26,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,3,3,0,0,0,0,14,0,0,0,0,3,7,3,0,0,16,0,0,0,0,7,10,0,0,0,18
308031212,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,3,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,5,0,0,7,0,0,0,0,3,5,0,3,0,10,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,20,11,8,12,13,3,77,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3,0,0,4,0,11
308031213,0,7,4,3,0,0,0,0,0,17,0,3,3,3,7,8,0,5,0,30,3,0,4,0,3,0,0,3,0,14,0,0,7,0,10,10,0,3,0,31,3,3,4,13,24,15,0,8,0,60,5,3,3,7,13,5,12,10,0,58,4,0,4,7,24,17,6,5,0,77,3,0,0,3,17,12,11,7,0,42,3,0,3,0,13,22,14,21,0,83,0,0,0,0,3,0,0,8,0,12,0,0,0,0,0,0,0,3,0,3,26,29,35,41,109,85,46,76,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,10,0,3,4,5,0,4,0,0,0,15,0,0,3,4,0,6,0,0,0,24,0,0,0,3,15,3,4,4,0,26
308031214,0,6,0,0,0,0,0,0,0,10,3,0,4,5,0,3,0,0,0,14,0,3,9,5,0,0,3,0,0,15,0,3,5,5,9,3,3,4,0,27,0,0,8,4,12,10,6,5,0,42,5,3,8,10,25,12,9,5,0,72,6,0,0,5,16,19,9,13,0,68,3,0,0,8,7,27,7,9,0,56,4,0,0,3,7,49,8,4,0,77,3,0,0,0,0,10,4,4,0,18,0,0,0,0,3,0,0,0,0,5,29,24,36,42,81,125,41,52,3,433,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,7,0,3,0,0,0,0,0,12,0,3,0,0,6,5,0,0,0,18,0,0,3,0,9,0,0,0,0,22,0,0,3,5,10,13,4,3,0,34,0,3,0,5,17,10,3,6,0,54,3,0,0,0,26,29,5,6,0,83
308031215,3,9,3,3,0,0,0,3,0,23,0,8,8,3,3,0,0,0,0,20,0,8,9,3,6,3,0,3,0,32,0,3,9,5,11,7,8,3,0,53,3,3,4,8,25,12,13,10,0,87,6,0,4,13,28,24,19,17,0,106,0,0,3,12,28,26,23,23,0,116,3,0,0,6,10,23,7,15,0,70,0,0,3,4,11,21,19,28,0,87,0,0,0,3,3,5,3,7,0,28,0,0,0,3,0,3,0,0,0,10,22,47,53,68,132,129,80,114,0,657,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,3,0,5,0,0,3,5,0,0,0,12,0,7,4,6,4,3,3,3,0,32,0,3,0,5,12,9,3,3,0,40,0,4,3,9,24,28,14,8,0,91,3,0,0,10,39,24,12,8,0,90,5,0,8,10,70,46,35,26,0,202
308031216,0,5,0,0,0,0,0,0,0,5,0,4,4,3,0,0,0,0,0,10,3,3,3,3,0,4,0,0,0,18,0,0,3,13,3,3,0,0,0,24,3,0,0,5,4,5,3,7,0,29,0,0,3,6,7,8,3,16,0,47,3,3,0,5,5,14,7,9,0,46,0,0,0,3,6,8,3,10,0,25,0,0,0,3,0,7,5,9,0,23,0,0,0,0,4,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,11,26,18,38,40,47,26,53,0,258,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,0,13,0,0,0,0,3,3,0,0,0,14,3,0,0,0,10,8,0,0,0,19
