SA2_MAINCODE_2016,OM_IEs_45_49_HW_0,OM_IEs_45_49_HW_1_15,OM_IEs_45_49_HW_16_24,OM_IEs_45_49_HW_25_34,OM_IEs_45_49_HW_35_39,OM_IEs_45_49_HW_40,OM_IEs_45_49_HW_41_48,OM_IEs_45_49_HW_49mor,OM_IEs_45_49_HW_NS,OM_IEs_45_49_Tot,OM_IEs_50_54_HW_0,OM_IEs_50_54_HW_1_15,OM_IEs_50_54_HW_16_24,OM_IEs_50_54_HW_25_34,OM_IEs_50_54_HW_35_39,OM_IEs_50_54_HW_40,OM_IEs_50_54_HW_41_48,OM_IEs_50_54_HW_49mor,OM_IEs_50_54_HW_NS,OM_IEs_50_54_Tot,OM_IEs_55_59_HW_0,OM_IEs_55_59_HW_1_15,OM_IEs_55_59_HW_16_24,OM_IEs_55_59_HW_25_34,OM_IEs_55_59_HW_35_39,OM_IEs_55_59_HW_40,OM_IEs_55_59_HW_41_48,OM_IEs_55_59_HW_49mor,OM_IEs_55_59_HW_NS,OM_IEs_55_59_Tot,OM_IEs_60_64_HW_0,OM_IEs_60_64_HW_1_15,OM_IEs_60_64_HW_16_24,OM_IEs_60_64_HW_25_34,OM_IEs_60_64_HW_35_39,OM_IEs_60_64_HW_40,OM_IEs_60_64_HW_41_48,OM_IEs_60_64_HW_49mor,OM_IEs_60_64_HW_NS,OM_IEs_60_64_Tot,OM_IEs_65_69_HW_0,OM_IEs_65_69_HW_1_15,OM_IEs_65_69_HW_16_24,OM_IEs_65_69_HW_25_34,OM_IEs_65_69_HW_35_39,OM_IEs_65_69_HW_40,OM_IEs_65_69_HW_41_48,OM_IEs_65_69_HW_49mor,OM_IEs_65_69_HW_NS,OM_IEs_65_69_Tot,OM_IEs_70_74_HW_0,OM_IEs_70_74_HW_1_15,OM_IEs_70_74_HW_16_24,OM_IEs_70_74_HW_25_34,OM_IEs_70_74_HW_35_39,OM_IEs_70_74_HW_40,OM_IEs_70_74_HW_41_48,OM_IEs_70_74_HW_49mor,OM_IEs_70_74_HW_NS,OM_IEs_70_74_Tot,OM_IEs_75ov_HW_0,OM_IEs_75ov_HW_1_15,OM_IEs_75ov_HW_16_24,OM_IEs_75ov_HW_25_34,OM_IEs_75ov_HW_35_39,OM_IEs_75ov_HW_40,OM_IEs_75ov_HW_41_48,OM_IEs_75ov_HW_49mor,OM_IEs_75ov_HW_NS,OM_IEs_75ov_Tot,OM_IEs_Tot_HW_0,OM_IEs_Tot_HW_1_15,OM_IEs_Tot_HW_16_24,OM_IEs_Tot_HW_25_34,OM_IEs_Tot_HW_35_39,OM_IEs_Tot_HW_40,OM_IEs_Tot_HW_41_48,OM_IEs_Tot_HW_49mor,OM_IEs_Tot_HW_NS,OM_IEs_Tot_Tot,OM_UIE_15_19_HW_0,OM_UIE_15_19_HW_1_15,OM_UIE_15_19_HW_16_24,OM_UIE_15_19_HW_25_34,OM_UIE_15_19_HW_35_39,OM_UIE_15_19_HW_40,OM_UIE_15_19_HW_41_48,OM_UIE_15_19_HW_49mor,OM_UIE_15_19_HW_NS,OM_UIE_15_19_Tot,OM_UIE_20_24_HW_0,OM_UIE_20_24_HW_1_15,OM_UIE_20_24_HW_16_24,OM_UIE_20_24_HW_25_34,OM_UIE_20_24_HW_35_39,OM_UIE_20_24_HW_40,OM_UIE_20_24_HW_41_48,OM_UIE_20_24_HW_49mor,OM_UIE_20_24_HW_NS,OM_UIE_20_24_Tot,OM_UIE_25_29_HW_0,OM_UIE_25_29_HW_1_15,OM_UIE_25_29_HW_16_24,OM_UIE_25_29_HW_25_34,OM_UIE_25_29_HW_35_39,OM_UIE_25_29_HW_40,OM_UIE_25_29_HW_41_48,OM_UIE_25_29_HW_49mor,OM_UIE_25_29_HW_NS,OM_UIE_25_29_Tot,OM_UIE_30_34_HW_0,OM_UIE_30_34_HW_1_15,OM_UIE_30_34_HW_16_24,OM_UIE_30_34_HW_25_34,OM_UIE_30_34_HW_35_39,OM_UIE_30_34_HW_40,OM_UIE_30_34_HW_41_48,OM_UIE_30_34_HW_49mor,OM_UIE_30_34_HW_NS,OM_UIE_30_34_Tot,OM_UIE_35_39_HW_0,OM_UIE_35_39_HW_1_15,OM_UIE_35_39_HW_16_24,OM_UIE_35_39_HW_25_34,OM_UIE_35_39_HW_35_39,OM_UIE_35_39_HW_40,OM_UIE_35_39_HW_41_48,OM_UIE_35_39_HW_49mor,OM_UIE_35_39_HW_NS,OM_UIE_35_39_Tot,OM_UIE_40_44_HW_0,OM_UIE_40_44_HW_1_15,OM_UIE_40_44_HW_16_24,OM_UIE_40_44_HW_25_34,OM_UIE_40_44_HW_35_39,OM_UIE_40_44_HW_40,OM_UIE_40_44_HW_41_48,OM_UIE_40_44_HW_49mor,OM_UIE_40_44_HW_NS,OM_UIE_40_44_Tot,OM_UIE_45_49_HW_0,OM_UIE_45_49_HW_1_15,OM_UIE_45_49_HW_16_24,OM_UIE_45_49_HW_25_34,OM_UIE_45_49_HW_35_39,OM_UIE_45_49_HW_40,OM_UIE_45_49_HW_41_48,OM_UIE_45_49_HW_49mor,OM_UIE_45_49_HW_NS,OM_UIE_45_49_Tot,OM_UIE_50_54_HW_0,OM_UIE_50_54_HW_1_15,OM_UIE_50_54_HW_16_24,OM_UIE_50_54_HW_25_34,OM_UIE_50_54_HW_35_39,OM_UIE_50_54_HW_40,OM_UIE_50_54_HW_41_48,OM_UIE_50_54_HW_49mor,OM_UIE_50_54_HW_NS,OM_UIE_50_54_Tot,OM_UIE_55_59_HW_0,OM_UIE_55_59_HW_1_15,OM_UIE_55_59_HW_16_24,OM_UIE_55_59_HW_25_34,OM_UIE_55_59_HW_35_39,OM_UIE_55_59_HW_40,OM_UIE_55_59_HW_41_48,OM_UIE_55_59_HW_49mor,OM_UIE_55_59_HW_NS,OM_UIE_55_59_Tot,OM_UIE_60_64_HW_0,OM_UIE_60_64_HW_1_15,OM_UIE_60_64_HW_16_24,OM_UIE_60_64_HW_25_34,OM_UIE_60_64_HW_35_39,OM_UIE_60_64_HW_40,OM_UIE_60_64_HW_41_48,OM_UIE_60_64_HW_49mor,OM_UIE_60_64_HW_NS,OM_UIE_60_64_Tot,OM_UIE_65_69_HW_0,OM_UIE_65_69_HW_1_15,OM_UIE_65_69_HW_16_24,OM_UIE_65_69_HW_25_34,OM_UIE_65_69_HW_35_39,OM_UIE_65_69_HW_40,OM_UIE_65_69_HW_41_48,OM_UIE_65_69_HW_49mor,OM_UIE_65_69_HW_NS,OM_UIE_65_69_Tot,OM_UIE_70_74_HW_0,OM_UIE_70_74_HW_1_15,OM_UIE_70_74_HW_16_24,OM_UIE_70_74_HW_25_34,OM_UIE_70_74_HW_35_39,OM_UIE_70_74_HW_40,OM_UIE_70_74_HW_41_48,OM_UIE_70_74_HW_49mor,OM_UIE_70_74_HW_NS,OM_UIE_70_74_Tot
213051468,0,0,4,0,3,0,3,6,0,20,0,0,0,0,0,4,0,8,0,19,0,0,0,3,0,0,3,8,0,12,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,13,12,8,20,21,12,37,4,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,11,0,3,7,3,0,0,0,0,0,17,0,7,3,0,0,4,0,9,0,17,0,4,3,0,6,3,0,3,0,17,0,3,3,4,0,3,0,9,0,22,3,0,3,4,0,0,0,6,0,14,0,3,3,0,0,4,0,3,0,15,0,3,0,5,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
214011370,0,0,7,12,9,38,17,76,0,170,0,5,6,7,6,37,24,55,0,153,7,7,6,9,21,28,17,53,0,145,0,6,3,15,10,18,10,26,0,95,0,0,9,7,3,12,6,16,0,46,3,0,6,4,4,4,0,0,0,22,0,0,0,4,0,0,0,0,0,6,14,43,51,84,95,221,109,395,5,1021,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,0,23,0,5,7,4,0,12,3,5,3,39,0,5,10,11,11,9,7,24,0,81,0,3,6,7,3,16,8,19,4,63,0,3,5,11,7,20,9,8,3,61,0,16,3,3,11,11,9,17,0,68,3,8,3,9,5,14,6,16,0,72,0,13,5,5,3,17,4,5,0,57,0,5,6,8,3,3,3,12,0,49,0,3,3,6,0,3,0,0,0,12,0,0,0,0,0,0,0,3,0,7
214011371,3,3,8,8,6,21,15,42,4,115,0,7,5,14,6,21,17,31,0,98,3,9,4,9,12,24,9,31,0,97,0,4,10,4,5,6,6,23,0,63,0,3,4,5,6,4,3,11,3,34,0,0,0,5,3,0,0,0,0,14,0,4,3,0,3,4,0,0,0,10,15,49,53,81,64,136,76,225,13,716,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,9,3,5,3,0,9,13,3,8,0,50,3,19,6,12,3,8,3,9,4,66,4,11,10,12,16,13,11,16,0,99,0,18,10,11,7,11,5,21,3,90,0,9,12,16,12,16,9,28,0,97,0,20,10,14,7,13,7,21,0,96,0,19,7,14,4,20,12,15,5,90,0,13,14,17,9,9,3,11,0,75,0,11,14,7,4,4,3,4,0,43,0,3,4,3,5,3,3,0,0,17
214011372,0,0,5,6,3,3,0,6,0,26,0,0,3,5,3,3,3,6,0,27,0,4,4,7,3,0,3,10,0,30,0,3,9,3,0,0,0,7,0,21,0,3,3,8,0,3,0,3,0,21,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,16,31,40,20,32,19,60,3,233,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,7,0,0,4,5,0,3,0,17,0,10,0,3,3,8,3,4,0,30,0,3,3,9,0,8,7,14,4,45,0,6,6,3,0,6,0,9,0,33,0,10,3,5,6,9,3,13,0,43,0,4,8,7,3,3,5,6,0,36,0,7,3,3,3,4,7,5,0,38,0,8,0,6,0,5,0,3,0,22,4,4,0,0,0,3,0,0,0,15,4,3,4,0,0,0,0,0,0,10
214011373,0,7,5,5,0,14,5,15,0,55,3,5,0,3,4,12,4,14,0,48,3,5,3,7,0,14,0,11,0,38,0,0,3,4,0,7,0,8,0,29,0,0,3,3,0,3,0,6,0,20,0,7,3,3,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,4,8,35,30,43,16,80,27,86,3,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,9,0,4,0,22,0,6,0,0,3,0,0,5,0,24,3,13,5,7,0,4,6,10,0,41,0,8,0,10,3,4,9,11,0,46,0,16,10,9,7,4,3,3,0,57,0,4,11,4,8,21,3,4,0,64,10,11,6,13,0,4,0,4,0,47,5,8,5,4,0,4,3,4,0,36,0,13,8,3,5,0,6,7,0,34,0,3,3,5,0,0,0,0,0,16
214011374,0,12,3,7,12,18,8,34,3,89,0,3,9,12,4,14,3,22,3,71,3,7,6,9,6,9,4,18,0,59,0,4,11,3,4,5,3,13,0,40,0,4,0,4,0,3,0,3,0,20,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,39,39,35,50,81,26,125,9,424,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,7,0,4,0,21,3,3,4,6,4,6,4,8,0,35,0,8,5,9,7,14,8,16,0,57,4,10,8,3,0,9,0,10,0,44,0,9,4,15,8,9,7,4,0,53,3,17,5,10,10,11,3,11,0,70,0,16,5,8,9,14,0,17,0,63,3,15,11,3,3,12,4,9,0,63,4,18,7,8,4,4,0,3,0,53,3,9,8,5,3,0,3,7,0,31,0,0,0,3,0,0,0,0,0,5
214011375,0,12,4,5,9,17,13,45,3,108,0,0,11,10,11,30,3,43,0,105,0,4,8,12,5,17,5,44,0,90,0,10,8,11,12,17,8,23,0,76,0,3,8,5,4,10,3,9,0,42,0,0,4,0,3,7,3,4,0,16,0,0,0,0,0,3,0,0,0,6,9,39,55,50,57,149,54,268,7,681,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,4,0,0,11,0,10,0,0,0,7,4,6,0,30,5,7,6,8,3,13,7,4,0,50,0,11,12,6,3,12,0,13,0,56,0,15,9,11,4,11,3,22,0,76,0,7,10,13,9,19,7,15,0,67,0,8,11,10,3,12,3,5,0,55,0,3,6,13,0,10,12,15,0,60,3,17,3,5,3,8,3,11,0,61,0,7,4,0,0,0,0,8,0,24,0,5,0,0,0,0,0,0,0,5
214011376,0,3,0,3,3,11,0,5,0,33,0,0,3,3,3,6,7,11,0,30,0,3,3,6,0,6,4,5,0,29,0,0,0,4,0,3,0,0,0,16,0,0,3,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,3,18,19,27,13,47,14,46,0,183,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,0,19,0,0,0,3,0,4,0,6,0,19,0,13,0,3,0,0,0,3,0,20,0,5,3,10,3,9,4,3,0,36,0,8,3,6,0,9,4,3,0,32,3,4,3,5,3,0,0,0,0,24,0,3,0,4,0,0,0,3,0,12,0,3,0,9,0,0,0,3,0,23,0,3,4,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,3
214021377,0,5,0,3,5,9,4,14,0,51,0,3,0,5,4,11,5,17,0,44,0,8,3,4,3,8,3,18,0,49,0,4,8,11,4,5,3,13,3,48,0,5,4,3,0,10,3,4,0,32,0,3,0,0,4,7,0,0,0,19,0,3,0,0,0,0,0,0,0,3,7,35,26,35,31,75,26,109,7,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,5,3,3,0,5,0,10,0,24,0,3,0,0,3,8,3,7,0,26,0,3,4,12,3,6,0,3,0,34,0,3,5,0,0,9,4,9,0,31,0,3,7,5,3,5,3,4,0,27,0,5,3,5,11,9,0,6,0,41,3,4,6,3,0,12,7,14,0,39,0,4,7,7,5,4,0,3,0,39,0,11,3,3,3,0,0,3,0,24,0,7,3,0,0,0,0,3,0,21
214021378,0,3,5,12,0,8,4,15,0,51,0,0,3,7,3,8,4,18,0,50,0,6,9,0,4,12,8,16,0,48,3,7,8,7,3,5,3,9,0,36,3,6,7,3,0,3,0,3,0,30,0,0,0,3,7,0,3,3,0,15,4,4,0,4,0,0,0,0,0,8,13,42,31,41,17,51,25,87,0,306,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,11,0,0,0,3,0,3,3,0,0,13,0,3,0,0,0,10,0,3,3,20,0,0,0,0,0,3,0,0,0,10,3,10,6,7,0,4,3,3,0,36,0,8,7,7,8,11,10,17,0,56,0,13,10,11,11,11,0,9,0,57,4,7,13,10,3,6,3,13,0,63,4,12,7,7,3,5,0,9,0,45,3,14,9,7,0,3,0,7,0,34,3,8,0,3,0,3,0,0,0,18
214021379,0,9,9,9,7,19,9,31,3,91,0,0,3,13,5,13,7,36,0,77,3,4,5,5,6,16,3,26,0,73,3,3,4,10,8,8,0,14,0,50,0,5,6,3,0,8,3,14,0,45,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,4,19,39,44,53,47,113,36,180,9,527,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,0,11,0,7,4,0,6,0,4,3,0,21,5,8,0,9,0,10,10,3,3,46,0,12,4,7,0,12,0,0,0,47,4,11,8,9,4,13,7,15,3,70,3,12,17,11,5,17,4,19,3,93,3,8,9,5,12,24,6,24,0,84,0,9,4,7,4,15,5,13,0,61,0,16,5,8,0,10,6,12,0,59,0,10,8,3,3,7,0,8,0,38,0,3,3,0,0,0,0,3,0,15
214021380,3,6,12,19,16,38,27,72,3,192,3,5,6,15,18,33,23,62,6,167,4,3,8,15,6,26,18,46,0,132,3,6,9,16,13,24,6,30,0,98,3,10,10,12,3,5,9,17,0,67,0,3,3,7,0,0,0,7,0,21,0,3,5,0,0,0,0,4,0,16,23,58,69,111,88,210,119,388,17,1086,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,12,4,0,0,35,0,9,4,9,6,15,8,10,0,62,0,7,9,11,4,18,4,21,0,71,3,25,14,13,11,17,9,19,0,110,3,25,20,24,13,25,12,24,0,142,0,19,10,26,7,31,5,32,0,135,3,16,17,28,3,29,11,28,0,144,0,21,7,15,14,23,8,24,3,113,7,9,15,12,9,13,8,14,3,88,0,16,9,9,5,4,0,5,3,64,0,17,7,6,3,3,0,0,0,30
214021381,0,9,9,16,5,24,7,32,0,110,0,9,8,12,12,27,3,27,0,102,5,8,5,14,5,25,11,20,0,90,0,16,4,15,3,14,6,13,0,65,0,13,9,6,4,4,0,7,0,40,0,5,3,9,3,8,3,3,3,37,0,3,3,4,0,0,0,0,0,16,7,97,69,101,45,142,48,165,10,678,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,9,0,3,3,0,0,3,3,3,0,18,0,10,5,7,0,4,4,7,0,38,0,12,4,5,8,3,0,3,3,46,0,20,11,15,7,11,3,18,0,86,3,13,11,17,6,13,9,12,0,82,0,14,3,17,6,19,3,16,0,77,3,15,13,6,3,14,0,12,0,69,0,18,4,12,5,10,4,6,0,52,3,17,11,8,3,3,0,0,0,41,0,9,3,3,0,0,0,3,0,22
214021382,0,4,7,13,11,23,7,21,0,82,0,5,8,12,3,14,7,28,0,67,0,3,3,8,3,10,3,16,0,48,3,6,4,4,3,5,3,12,0,41,0,7,0,6,3,3,0,9,0,34,0,3,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,10,58,38,49,29,83,40,128,0,440,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,11,0,0,0,0,0,6,5,9,0,22,0,4,12,4,3,6,0,9,0,38,0,8,12,13,3,9,3,3,0,44,0,14,14,10,14,18,0,16,0,90,3,10,12,14,12,14,9,18,0,91,0,12,8,14,12,24,4,3,0,77,0,6,3,10,3,12,3,3,0,48,3,14,10,6,4,7,0,3,0,47,0,4,3,9,0,8,0,4,0,26,3,4,3,3,0,0,0,0,0,20
214021383,0,3,5,14,9,19,12,29,0,81,4,3,5,14,3,12,9,34,0,76,5,15,3,7,4,6,8,18,6,65,3,7,6,6,7,9,0,17,0,70,4,10,13,3,0,8,4,11,3,62,3,3,0,3,0,0,0,8,0,18,0,3,3,0,0,0,0,0,0,11,25,62,45,60,38,96,41,161,11,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,3,7,3,0,11,3,8,0,33,0,9,4,5,4,10,10,15,0,59,5,11,3,7,11,16,8,16,3,65,3,16,6,15,5,14,3,10,0,78,3,14,18,20,7,26,11,9,0,111,3,14,8,19,7,18,3,11,0,86,0,11,4,21,12,22,6,18,0,95,3,19,14,10,10,14,0,10,0,81,0,14,7,7,4,3,4,8,0,55,0,7,0,0,0,0,0,0,0,17
214021384,0,5,3,9,9,19,7,20,0,67,0,7,3,8,5,17,3,26,0,74,0,3,6,13,3,9,0,25,0,59,7,3,3,7,3,8,10,17,0,56,3,8,3,7,0,0,0,6,0,24,0,4,0,0,0,3,3,0,0,7,4,0,4,0,0,0,0,0,0,14,11,39,31,54,31,109,42,139,11,473,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,8,0,7,8,9,6,9,4,6,0,41,0,9,6,9,3,18,5,5,0,59,0,11,4,3,3,9,3,3,3,53,3,15,7,6,9,9,7,13,3,77,0,15,10,14,6,6,11,8,0,78,3,3,12,10,3,11,4,15,0,60,9,10,7,14,7,11,0,11,4,77,3,15,5,15,6,6,3,7,4,63,0,12,3,8,3,0,3,5,0,42,3,11,4,3,0,3,0,6,0,28
214021385,0,0,10,15,15,19,8,50,0,114,0,6,7,13,3,34,3,44,3,109,0,4,12,7,9,23,13,36,0,98,3,7,6,5,3,15,6,16,0,61,0,3,0,4,0,7,0,14,0,34,0,0,0,3,0,3,3,3,0,15,0,0,0,0,0,0,0,0,0,8,11,41,42,65,64,161,51,234,9,671,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,7,0,3,0,19,3,12,4,4,7,11,4,8,0,43,0,8,5,11,3,9,4,13,0,58,0,13,9,7,4,12,3,13,0,57,0,8,9,12,0,13,5,19,0,72,0,6,13,16,5,9,11,21,0,81,0,5,5,23,6,18,6,19,4,88,0,7,3,9,5,17,3,13,3,68,3,12,4,3,6,4,0,12,0,47,3,13,5,6,3,4,4,3,3,49,0,7,0,4,0,5,0,3,0,14
215011386,0,0,0,0,0,6,3,9,0,17,0,3,0,3,7,3,3,8,0,27,0,0,3,0,7,0,0,14,0,21,0,5,0,0,3,5,0,4,0,17,0,0,0,3,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,10,0,12,4,10,18,23,9,54,0,134,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,4,3,3,0,0,14,0,0,0,3,0,0,0,4,0,12,0,4,0,0,0,10,0,4,0,17,0,0,3,3,0,3,0,4,0,18,0,8,3,3,0,4,0,5,0,18,0,0,0,4,0,6,4,7,0,29,0,4,0,8,0,3,0,8,0,24,0,4,3,3,0,0,3,4,0,13,0,0,0,7,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0
215011387,0,7,0,0,0,0,0,13,0,24,0,0,0,0,0,4,0,15,0,19,0,0,0,0,0,0,3,16,0,23,0,0,3,0,0,0,0,8,3,14,6,0,0,0,0,3,0,6,0,17,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,3,0,0,0,5,7,12,9,9,8,20,16,85,5,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5,0,11,0,0,0,0,4,0,3,6,0,17,0,3,0,0,4,0,0,12,0,20,0,0,3,0,0,0,0,10,0,22,0,0,3,3,0,3,0,8,0,19,0,6,3,3,0,0,3,16,0,37,3,3,0,3,3,6,0,20,0,37,0,4,4,0,0,3,4,11,0,28,4,0,0,3,0,3,0,0,0,14
215011388,0,0,0,3,10,19,14,30,0,79,0,3,0,7,9,8,16,37,0,83,0,5,3,9,0,13,10,31,0,71,3,3,3,4,3,11,9,17,0,58,3,3,0,3,3,3,0,6,0,20,0,3,6,0,0,0,0,3,0,14,0,3,0,0,0,0,5,4,0,8,7,33,23,36,45,87,54,190,7,487,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,3,0,0,14,3,3,3,3,3,3,0,6,0,26,0,9,3,6,3,3,9,7,0,38,3,4,5,8,3,8,3,13,0,41,0,3,10,13,8,14,5,15,0,75,0,7,7,10,3,6,5,13,3,57,0,3,3,10,0,7,7,12,4,51,3,5,3,4,5,7,3,16,0,46,0,3,3,6,9,9,8,8,0,52,0,10,4,7,0,4,0,0,0,25,0,3,0,0,0,0,0,3,0,9
215011389,0,0,0,3,0,3,0,9,0,14,0,3,0,0,0,6,0,9,0,14,0,0,0,0,0,5,3,13,0,23,0,0,0,3,0,0,0,4,0,10,3,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,13,0,11,4,27,4,63,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,6,0,7,3,3,0,19,0,0,0,0,0,0,3,10,0,11,0,4,0,3,3,3,0,7,0,22,0,0,0,0,0,11,0,13,0,22,0,0,3,3,4,11,0,9,0,28,3,3,3,11,0,11,0,17,0,38,0,3,0,3,4,5,0,9,0,22,0,5,4,0,0,3,3,7,0,31,0,0,3,5,0,4,0,3,0,19
215011390,0,0,7,5,0,13,4,13,0,40,0,3,3,0,3,11,3,11,0,36,3,3,0,0,0,6,3,9,0,28,0,0,0,3,3,0,0,12,0,15,0,0,0,3,0,3,3,0,0,15,4,3,0,0,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,3,10,13,20,15,12,41,17,80,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,0,0,0,0,0,3,0,10,0,17,0,4,3,3,0,6,3,6,0,23,0,0,3,0,0,3,0,17,0,35,3,0,3,3,0,6,0,20,0,36,0,0,3,4,3,10,3,21,0,47,6,4,4,10,3,11,10,32,0,79,0,7,4,8,0,13,6,26,0,62,9,3,0,5,5,3,7,19,0,51,3,8,3,3,3,3,3,13,0,31,0,10,0,3,0,3,3,8,0,23
215011391,0,0,0,0,0,3,0,5,0,14,0,0,0,3,3,0,3,6,0,20,0,0,0,0,3,0,0,12,0,22,0,0,0,0,0,0,0,13,0,20,0,0,0,0,0,3,3,3,0,12,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,7,9,11,6,12,11,60,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,4,0,16,0,0,0,0,0,11,0,7,0,16,0,0,0,0,4,5,3,17,0,35,0,3,5,0,3,3,4,17,0,30,0,3,0,4,0,0,0,13,0,30,3,0,0,6,0,6,3,4,0,21,0,3,0,3,0,0,0,7,0,14
215011392,0,0,0,0,3,8,0,6,0,19,0,3,0,0,3,8,5,15,0,34,3,0,3,0,0,0,6,16,0,26,3,3,0,3,0,6,3,12,0,35,0,3,0,0,0,4,0,8,0,16,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,8,9,11,7,5,41,14,91,0,196,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,0,0,3,0,0,0,4,3,0,14,0,0,3,0,4,3,0,4,3,18,0,3,3,3,3,3,0,3,4,17,0,3,0,5,3,8,3,11,0,33,0,5,0,4,3,0,3,16,0,40,0,0,3,3,0,0,3,12,0,26,0,8,0,3,0,3,3,9,0,36,0,11,7,8,3,3,3,15,0,43,0,7,5,3,0,7,0,9,0,31,3,0,0,0,0,3,0,0,0,8
215011393,0,0,0,0,0,0,0,6,0,18,0,0,3,0,3,0,3,5,0,11,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,8,4,8,8,7,8,47,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,15,0,7,0,0,0,0,0,7,0,23,0,4,3,3,0,0,0,11,0,24,0,0,0,3,0,3,0,8,0,19,0,3,4,0,0,7,5,14,0,33,0,0,3,4,0,4,0,23,0,37,5,0,0,0,5,8,3,18,0,35,6,0,0,4,0,3,4,14,0,42,0,6,0,3,3,4,0,16,0,35,0,3,0,3,0,0,0,9,0,23
215011394,0,0,0,0,0,3,7,23,4,33,0,0,0,0,0,17,3,22,0,49,3,3,3,7,0,6,7,23,0,49,0,0,3,0,3,6,10,17,0,34,0,0,0,0,3,4,3,0,0,10,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,4,3,3,0,11,13,12,11,13,18,52,33,119,5,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,4,9,0,18,0,0,0,0,0,3,0,8,0,18,0,0,3,0,0,0,4,10,0,19,0,3,3,3,0,10,5,12,0,39,0,3,0,3,0,5,4,19,0,34,0,3,0,7,3,9,4,16,0,40,0,3,7,0,5,14,3,24,0,55,0,0,3,3,4,12,0,15,0,37,0,8,4,3,0,14,3,7,0,36,0,3,0,3,0,0,0,3,0,17
