SA4_CODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
312,10,0,0,5,19,39,15,47,0,126,0,3,3,4,3,3,5,8,3,27,6,16,16,17,14,4,9,7,21,107,312,1050,1059,1469,1150,750,486,649,114,7039,9,39,13,6,8,15,3,11,8,109,12,116,10,10,8,4,4,5,0,163,14,188,49,21,5,11,4,6,3,294,17,164,100,39,21,12,3,7,7,374,19,114,206,96,34,16,8,12,5,515,25,100,278,288,141,71,24,33,11,967,47,68,150,327,395,152,68,59,15,1274,46,49,89,223,519,303,155,113,14,1509,46,36,60,132,510,355,167,135,11,1445,34,26,28,52,220,198,130,86,6,782,23,14,23,28,98,109,93,95,4,485,13,7,0,13,40,53,55,74,3,246,9,4,9,11,38,54,64,113,7,309,11,12,9,12,14,23,22,69,0,161,4,10,8,14,32,21,13,18,7,134,319,945,1040,1250,2090,1397,803,821,105,8774
313,5,0,3,3,25,32,21,39,0,134,3,3,7,0,3,3,4,3,0,25,3,19,27,21,16,12,0,14,15,136,413,1470,1526,2159,1671,860,438,543,150,9234,5,45,9,15,3,5,0,11,0,85,11,133,10,12,0,6,3,0,3,180,10,203,49,15,8,12,0,7,8,316,17,189,124,44,15,15,3,9,6,428,17,131,195,75,36,20,3,14,6,505,34,158,217,282,124,68,22,20,9,920,36,77,169,314,330,150,51,61,6,1187,41,68,107,232,514,237,96,91,11,1401,52,31,79,151,486,329,119,112,13,1365,27,22,38,55,200,181,89,88,7,709,11,15,17,26,85,96,49,69,3,378,3,3,6,11,33,42,18,33,0,146,0,6,4,10,23,26,22,57,3,152,3,10,3,5,11,8,3,23,0,74,4,7,10,16,24,14,3,8,18,93,276,1110,1037,1269,1883,1204,476,601,77,7936
314,3,0,3,4,15,22,15,32,0,93,0,3,3,0,3,3,0,9,0,19,0,23,12,14,13,6,0,6,16,83,210,1386,1160,1397,1009,512,256,376,84,6386,6,39,14,4,0,4,0,9,4,76,11,131,18,5,11,0,0,3,0,175,14,170,41,18,8,3,0,4,0,258,10,159,95,31,20,12,0,9,0,332,7,125,178,73,26,14,0,5,0,430,24,106,213,230,75,37,3,13,5,705,20,79,151,251,257,143,23,35,7,960,30,48,98,196,475,259,86,54,10,1258,33,44,40,101,404,258,134,100,3,1113,17,17,20,58,160,138,74,77,10,565,13,14,16,30,76,93,42,50,3,338,4,7,8,8,28,45,11,41,0,151,0,13,13,12,10,36,25,67,0,176,4,8,8,7,9,18,13,30,0,84,0,13,14,12,9,10,4,8,10,78,178,967,928,1049,1555,1058,415,501,60,6713
315,13,3,0,3,25,51,36,71,0,210,3,0,0,0,7,0,4,3,0,22,3,18,12,8,20,15,8,11,16,110,181,422,382,713,851,588,265,460,105,3970,0,4,3,4,8,5,3,8,0,36,0,26,6,5,0,3,0,3,0,49,5,45,17,15,9,7,3,13,3,119,4,34,33,22,8,11,4,13,3,130,7,24,51,33,23,15,4,9,3,172,15,33,57,81,67,38,9,33,6,342,8,18,40,94,133,78,24,40,7,435,23,10,22,83,212,125,52,58,8,589,26,13,24,37,232,161,63,81,6,642,16,5,18,23,123,113,50,64,7,430,15,3,3,12,65,74,27,53,5,256,6,3,3,3,28,24,30,38,6,137,7,6,3,4,20,29,29,67,3,162,0,0,0,3,12,5,7,31,0,63,4,4,6,13,17,6,3,7,6,69,140,229,288,427,955,701,300,522,62,3624
316,10,5,9,15,29,68,39,64,3,239,0,9,3,7,6,8,3,6,0,43,6,42,37,26,39,12,9,20,32,218,601,3422,2836,3805,2230,1380,730,931,205,16148,6,62,28,17,10,14,3,10,0,150,13,247,28,13,8,9,0,3,7,321,18,417,108,47,11,10,3,9,8,629,37,427,233,73,39,20,9,7,17,858,48,339,434,178,67,41,10,22,9,1151,66,317,624,632,285,112,29,51,19,2141,77,204,366,734,779,336,97,99,17,2716,75,126,241,563,1107,582,222,161,23,3106,67,104,129,318,959,593,297,227,19,2712,57,61,60,146,433,326,189,175,10,1447,30,55,58,100,206,207,99,144,9,895,6,25,24,22,70,94,33,74,0,347,10,31,30,42,62,81,64,138,3,461,3,34,16,38,16,41,24,55,0,226,3,25,26,33,34,44,7,18,14,210,525,2466,2400,2950,4081,2510,1083,1201,166,17376
317,12,3,4,3,22,38,21,43,0,146,3,0,0,4,0,4,3,5,0,20,3,15,11,25,16,10,8,5,14,104,313,1300,1132,1743,1307,745,377,540,118,7580,4,38,4,7,0,0,0,7,4,71,8,131,16,8,0,0,0,3,7,181,15,159,45,14,14,9,0,5,3,265,18,136,92,30,14,5,3,6,0,308,16,119,168,75,38,25,3,10,4,460,31,140,250,253,157,55,22,17,11,929,51,75,171,324,429,175,70,36,8,1354,68,65,105,279,662,331,159,84,13,1768,75,43,75,167,759,417,212,163,6,1913,46,42,32,75,373,211,121,111,0,1013,21,25,17,40,180,125,74,71,0,554,3,11,10,20,58,52,42,60,0,246,4,8,12,11,46,53,29,77,0,240,0,5,6,6,9,12,4,20,0,75,8,12,7,18,33,18,3,14,15,120,377,1013,1020,1314,2764,1491,754,693,75,9497
318,23,4,9,11,46,93,57,102,3,334,3,0,5,4,10,14,3,16,3,60,12,23,17,27,37,22,3,12,31,193,639,2066,1722,2405,2483,1853,1216,1591,235,14220,10,32,13,4,12,8,3,11,5,93,17,125,18,4,8,3,0,4,8,183,24,202,47,20,9,8,0,6,9,327,13,179,123,47,25,12,3,10,5,411,20,136,226,142,49,28,7,8,6,628,44,138,320,348,206,86,29,43,19,1227,57,84,236,413,564,251,82,62,16,1770,83,63,150,314,1015,447,199,93,15,2372,104,49,92,220,1103,612,300,193,11,2676,80,34,54,121,662,417,192,156,4,1707,53,9,20,55,297,222,92,144,12,903,20,10,15,18,98,100,64,85,0,418,16,15,9,15,64,86,54,100,0,364,12,12,10,6,19,30,15,37,0,138,4,18,13,32,40,34,5,12,16,169,548,1099,1351,1761,4174,2336,1046,955,113,13385
319,11,3,3,5,30,51,31,56,0,195,0,3,5,9,3,0,3,4,0,33,11,24,17,33,18,16,5,20,25,161,543,1882,1901,3016,2011,1028,613,857,191,12040,4,42,17,10,7,9,5,15,4,113,8,162,7,11,6,3,0,3,8,217,17,247,77,37,19,5,4,9,6,419,21,224,164,66,31,29,5,20,8,569,36,203,300,135,59,29,14,19,12,811,57,210,351,411,188,89,39,49,8,1415,60,110,228,491,526,188,80,78,20,1779,56,80,147,315,807,328,161,117,11,2021,63,42,70,192,763,317,172,148,8,1779,42,22,32,58,337,206,87,88,3,876,11,15,23,32,156,123,51,81,4,502,7,3,10,16,49,44,16,48,3,193,8,9,5,17,35,40,25,54,0,194,0,11,9,9,8,9,9,26,4,84,5,13,11,24,21,16,8,9,11,134,398,1395,1453,1830,3014,1437,685,774,113,11099
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13
399,8,8,0,3,14,20,5,27,4,95,3,0,4,4,3,5,0,17,0,45,6,33,17,22,11,8,3,11,20,123,529,2222,1434,1524,727,512,303,539,173,7959,12,24,17,19,9,3,0,9,4,95,20,78,17,13,4,0,3,9,3,149,16,134,45,27,11,9,5,14,3,257,21,116,40,33,11,5,0,10,10,239,17,79,78,50,9,12,5,22,8,269,28,76,75,85,54,41,11,23,8,407,33,43,51,95,88,63,26,37,16,455,27,24,43,91,119,89,34,63,10,499,30,30,21,48,102,117,39,77,7,472,13,12,11,24,48,53,27,56,5,251,11,8,4,22,26,43,29,54,5,200,16,3,3,3,13,14,15,38,3,102,27,3,7,4,18,32,18,52,0,165,4,7,7,0,3,7,4,38,0,74,4,11,10,8,12,7,0,5,17,82,279,640,427,523,533,508,220,491,105,3724
401,70,12,15,26,124,510,209,164,5,1138,9,10,3,8,11,33,20,47,4,144,13,65,35,43,43,19,12,12,40,295,1158,5769,4016,4647,3645,2729,1444,1307,380,25089,20,47,21,18,17,11,3,10,3,148,29,299,26,14,8,5,4,5,7,407,50,576,143,45,29,16,5,8,9,882,69,565,369,119,57,19,5,7,10,1220,80,543,694,255,123,47,7,21,12,1780,161,494,1199,869,424,129,39,37,29,3375,180,295,929,1304,1409,448,138,89,30,4826,284,262,562,1258,3360,1044,376,217,43,7413,322,176,325,921,4434,1532,662,312,42,8730,191,103,158,437,2227,1064,525,304,32,5041,118,75,95,248,1185,682,389,248,11,3052,64,35,36,71,466,335,249,179,0,1448,54,56,40,80,300,394,272,311,8,1515,14,52,32,36,40,113,65,167,5,534,18,30,34,51,124,45,31,22,34,400,1667,3612,4666,5731,14200,5887,2771,1932,291,40758
402,23,3,10,6,57,148,76,82,5,403,3,5,3,8,3,3,10,12,3,54,7,34,20,33,30,16,7,3,34,179,723,2865,2570,3657,3039,1634,1026,1096,242,16852,11,28,7,12,5,11,3,3,0,75,11,159,16,8,6,3,0,9,3,209,22,291,68,19,12,5,3,9,7,431,24,315,178,54,26,3,3,3,6,618,27,222,334,126,42,24,8,14,10,804,47,209,463,446,181,75,23,20,9,1473,63,120,265,569,579,178,71,45,10,1898,95,88,140,441,1056,423,225,94,13,2570,77,56,86,215,1051,565,276,186,12,2525,36,37,34,97,489,275,200,123,10,1304,21,28,22,53,194,155,109,93,3,671,6,6,15,20,75,74,65,67,0,328,14,15,14,18,71,82,61,98,3,372,0,3,7,15,12,24,15,42,0,125,3,23,21,24,41,17,10,5,10,162,462,1598,1668,2106,3834,1937,1073,805,94,13565
403,20,5,8,7,36,113,45,50,4,282,0,8,4,3,4,9,3,5,0,36,8,33,30,41,27,13,4,7,28,184,709,3234,2658,3578,2332,1106,568,626,185,14990,12,32,15,7,0,6,0,5,5,81,14,173,22,5,3,7,0,3,0,229,18,306,57,29,13,7,0,0,3,430,26,329,144,53,23,10,0,5,9,595,34,252,295,128,30,22,8,10,10,782,57,250,466,419,119,56,19,20,14,1413,62,132,315,550,419,100,41,41,11,1676,84,99,155,473,833,297,137,54,12,2141,87,94,109,275,919,380,189,105,15,2172,36,35,50,89,389,236,115,80,5,1024,20,22,28,47,170,123,82,66,4,557,13,11,7,30,53,58,42,42,3,267,7,19,12,23,33,62,47,54,0,254,6,20,12,8,9,15,9,19,0,99,8,21,18,27,21,17,10,7,6,140,476,1777,1706,2164,3028,1390,699,513,102,11856
404,12,4,7,16,56,199,84,89,0,466,6,5,3,17,7,26,5,32,0,102,6,25,11,24,19,10,3,14,32,150,535,2252,1869,2557,2213,1303,725,801,202,12458,11,36,14,9,13,9,3,4,0,94,17,119,14,7,4,4,0,0,3,173,16,279,50,23,21,0,0,3,9,400,25,258,169,54,28,17,6,14,10,574,20,231,332,138,62,27,12,7,8,846,49,208,528,436,194,71,30,30,16,1559,69,121,273,660,676,252,102,73,18,2242,85,105,186,538,1379,622,274,154,19,3356,110,63,88,314,1330,815,413,299,19,3436,49,24,41,124,544,424,265,235,13,1718,30,31,41,64,277,238,169,156,8,1028,18,17,12,15,136,101,96,107,0,509,18,16,11,28,98,127,115,147,0,564,4,23,9,15,27,32,28,62,0,203,7,20,13,16,37,30,17,14,9,156,530,1536,1787,2436,4833,2767,1529,1290,140,16839
405,6,3,4,3,4,51,24,36,0,133,0,0,0,3,3,0,0,3,3,16,3,14,11,5,3,0,0,4,9,52,223,916,863,1075,500,307,178,245,63,4365,0,18,9,4,0,0,0,3,0,42,15,70,7,10,0,0,0,0,0,102,7,114,33,16,3,9,3,0,0,186,17,106,60,17,5,8,0,8,3,232,8,87,120,42,25,12,7,0,3,320,20,91,152,146,46,25,9,15,0,512,18,50,100,173,146,56,30,22,8,610,31,56,53,156,229,118,57,28,6,732,18,24,37,80,218,168,69,55,3,672,19,27,15,38,88,72,49,41,0,362,7,30,14,15,39,34,28,31,3,206,4,7,6,10,14,24,13,20,0,92,0,11,14,8,9,19,18,22,0,98,3,3,5,6,3,7,3,14,0,44,0,8,5,6,3,5,0,0,0,38,167,709,642,730,843,550,286,271,33,4245
406,9,0,7,0,9,63,42,49,0,173,3,3,0,3,0,4,0,4,0,22,8,13,11,13,13,5,4,7,15,75,228,621,633,838,659,372,241,368,78,4035,4,12,5,6,0,3,0,0,0,35,3,38,7,4,7,0,0,0,0,55,4,71,19,5,3,8,0,6,0,118,6,80,42,10,15,3,3,3,0,167,5,63,80,40,19,9,5,4,3,229,15,52,148,134,63,23,3,10,3,447,19,41,81,162,146,36,13,14,3,507,24,36,40,113,236,86,39,31,3,614,22,17,22,59,288,96,54,39,0,603,16,17,9,22,135,63,32,38,3,342,5,12,12,13,62,47,26,37,3,215,5,4,8,10,35,24,8,31,0,125,3,13,0,5,11,20,17,42,0,112,0,8,3,6,0,5,5,21,0,54,0,4,3,7,15,3,0,4,3,44,142,472,476,607,1037,438,199,275,25,3661
407,14,4,0,5,24,87,59,48,0,243,0,7,3,3,8,3,4,10,0,31,4,28,18,20,21,0,3,9,13,115,379,1453,1319,1781,1196,595,367,492,108,7688,3,39,4,7,3,3,0,6,3,71,4,91,12,7,6,4,0,3,3,141,22,191,62,19,10,6,3,9,3,321,26,182,106,58,26,12,7,8,5,425,29,148,209,87,32,16,3,19,7,548,48,130,257,278,117,49,22,27,11,936,46,86,183,362,297,102,46,39,10,1183,61,63,86,242,464,193,97,53,10,1261,37,38,54,141,408,211,113,76,6,1093,22,20,29,37,156,116,63,41,3,500,10,22,18,29,46,50,44,47,0,259,7,5,7,19,23,31,12,17,0,115,3,10,14,15,20,17,23,25,0,123,7,7,4,11,8,10,3,10,0,67,4,17,14,15,21,16,3,3,8,92,324,1057,1072,1327,1637,834,444,396,62,7149
497,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,7,3,0,3,6,11,7,27,0,62,4,0,3,3,0,0,0,10,0,26,4,10,10,9,4,3,0,8,8,51,280,1210,700,719,327,191,143,250,62,3898,0,8,6,3,4,5,0,3,0,25,3,24,4,5,0,4,0,3,0,45,13,53,18,9,5,0,3,0,0,102,6,35,14,11,6,5,9,0,0,83,9,33,19,29,13,5,3,9,3,123,10,27,32,49,23,16,5,13,3,180,7,16,21,40,44,16,8,25,3,190,5,16,11,26,47,34,18,27,0,186,13,11,10,19,21,24,11,24,4,136,6,3,0,0,14,17,8,17,3,73,4,0,0,8,9,14,4,11,0,52,0,3,3,0,3,5,3,5,0,25,6,0,0,0,3,13,3,12,0,37,0,6,0,3,3,0,0,3,0,14,0,0,0,5,4,0,0,0,3,17,87,237,144,206,193,164,80,148,19,1273
501,11,0,3,0,22,43,59,54,3,202,0,6,4,4,3,3,3,12,0,42,3,24,18,23,8,11,4,7,11,107,337,1394,1263,1559,1018,687,366,459,118,7199,11,31,11,5,11,4,7,3,3,87,12,110,13,7,5,3,3,3,0,150,12,209,41,18,0,3,3,3,0,301,21,200,105,36,11,16,0,6,8,404,14,162,232,79,30,19,5,7,5,554,45,161,299,212,103,49,14,16,6,900,39,95,198,314,234,145,40,20,9,1094,26,62,125,282,395,218,78,47,8,1255,32,69,73,157,464,267,108,89,11,1274,23,30,44,66,226,178,76,79,6,729,20,33,32,43,120,97,66,73,0,489,3,10,9,11,45,42,28,48,0,204,7,16,20,19,38,61,51,83,0,302,4,17,9,15,11,17,15,38,0,135,0,14,10,11,18,16,7,5,7,94,277,1239,1223,1283,1721,1134,510,532,66,7983
502,3,0,3,5,10,24,13,15,0,73,0,0,3,3,0,0,0,3,0,10,0,9,11,9,3,3,0,0,4,47,172,791,687,860,574,325,161,205,47,3822,0,22,3,6,3,6,0,3,0,46,4,46,11,0,0,0,0,0,0,65,4,108,29,10,9,5,0,0,0,163,5,91,55,25,3,0,0,0,3,189,11,70,83,27,8,8,3,3,0,208,15,72,135,92,37,16,4,8,0,392,10,36,59,115,82,51,14,8,3,379,11,27,39,106,180,86,25,16,0,494,17,24,28,71,188,88,38,30,0,473,9,25,12,32,84,48,16,24,3,258,5,11,10,23,27,34,17,16,0,152,0,12,7,3,18,10,9,10,0,70,0,3,9,12,12,25,11,17,0,101,3,5,3,0,4,20,0,11,0,52,4,4,6,7,5,4,0,4,3,36,110,544,499,531,668,406,141,169,20,3076
503,55,19,20,28,81,389,194,282,5,1069,12,21,12,21,20,49,33,89,3,259,7,52,38,32,24,21,6,21,49,255,893,4357,3543,3288,3107,2956,1278,1503,348,21267,26,58,16,15,12,7,3,5,5,155,33,296,38,8,6,3,4,3,8,410,47,532,125,37,22,12,3,7,4,802,52,459,288,63,30,25,4,9,4,931,60,456,561,145,48,35,3,11,16,1329,118,458,988,487,255,144,21,30,19,2522,136,265,882,787,785,420,111,74,26,3490,185,225,695,948,1851,1045,209,124,36,5315,307,191,426,947,3519,1977,509,314,56,8250,236,135,207,449,2721,1786,545,316,37,6435,188,74,115,261,1418,1173,506,343,21,4100,103,43,63,114,644,677,323,237,7,2210,105,78,82,115,706,966,549,518,8,3125,53,79,44,61,168,511,371,537,11,1837,13,35,53,44,106,79,36,38,36,433,1661,3383,4587,4490,12287,8861,3199,2562,296,41344
504,29,3,3,4,19,190,100,96,8,447,0,4,7,3,3,6,13,8,0,43,0,27,21,19,17,19,3,16,26,138,383,1923,1618,1729,1578,1361,703,786,170,10254,9,52,18,17,4,4,0,6,4,109,13,139,15,0,3,3,0,0,3,174,15,252,62,10,4,3,0,3,4,355,20,233,133,32,8,11,0,15,6,455,10,180,219,78,29,15,8,11,10,560,27,178,374,271,120,79,15,17,12,1091,45,103,249,361,334,170,37,37,8,1336,46,104,148,321,596,391,132,79,17,1828,59,64,96,231,808,570,207,146,22,2195,45,40,35,108,358,357,146,126,10,1237,18,32,38,60,207,247,94,116,3,815,12,17,8,17,73,101,51,65,0,346,15,25,23,27,66,86,49,102,7,393,3,11,22,11,16,16,21,47,0,144,3,15,16,16,30,17,14,5,15,136,344,1439,1439,1561,2644,2082,769,771,120,11169
505,23,11,11,11,28,147,85,90,0,410,0,14,5,8,6,7,6,21,0,69,4,40,49,41,28,22,8,11,32,229,725,4487,3418,3797,3043,1901,790,1116,292,19571,17,97,25,14,8,10,4,3,5,187,17,346,24,7,5,5,0,0,8,417,42,575,119,36,16,9,0,7,11,809,46,533,275,67,19,27,6,9,9,982,31,409,531,161,47,37,9,6,14,1252,77,377,849,562,192,99,31,30,17,2229,65,240,544,681,608,290,89,57,22,2597,76,202,316,694,1099,682,185,104,33,3393,103,156,216,497,1569,974,340,195,27,4086,62,104,104,227,841,592,276,183,17,2407,54,85,99,137,416,381,184,187,15,1551,16,48,46,51,143,171,89,102,6,671,20,67,56,55,155,198,110,160,4,818,22,49,32,40,32,71,30,111,3,388,6,34,42,31,55,36,17,10,23,259,657,3328,3285,3268,5197,3557,1374,1167,214,22049
506,54,11,12,19,57,198,172,191,11,729,7,15,4,7,6,11,5,27,0,80,15,41,34,32,46,20,10,11,50,257,1039,4222,3646,4236,3916,2816,1417,1620,379,23295,19,72,35,15,17,12,4,13,5,186,20,297,28,12,5,5,0,8,9,387,41,533,120,44,13,10,0,5,13,778,36,479,306,70,18,27,6,17,8,966,36,387,525,166,77,34,13,15,17,1266,101,343,756,525,233,140,49,36,24,2203,83,231,512,782,668,398,101,73,21,2876,144,176,315,727,1407,1024,319,185,24,4323,168,157,255,506,1973,1472,586,354,39,5509,102,81,96,249,1101,929,504,369,23,3445,73,71,81,119,558,553,307,326,16,2117,25,25,40,53,212,247,188,219,8,1014,27,50,34,61,215,304,220,340,10,1259,16,47,31,41,33,98,53,173,8,500,10,38,25,35,80,61,22,20,24,309,906,2990,3153,3412,6611,5310,2366,2144,243,27145
507,30,6,13,16,60,155,125,160,3,580,4,9,5,10,11,6,11,37,0,98,4,31,19,40,33,21,9,12,39,195,741,3744,3082,3219,2741,1904,1031,1306,264,18022,5,64,19,14,9,11,3,8,5,136,25,254,33,7,3,3,0,3,10,349,22,464,124,27,11,13,3,0,7,667,32,393,224,61,14,24,3,9,7,772,36,316,395,143,41,20,13,7,13,977,50,275,619,413,156,84,15,26,16,1660,70,194,489,548,456,256,60,45,9,2131,86,159,293,554,912,548,174,87,25,2830,97,120,166,378,1343,848,343,187,20,3499,65,69,74,168,739,553,272,182,16,2147,37,62,54,120,378,385,189,173,4,1404,21,31,27,43,155,198,107,135,7,726,21,38,36,49,174,240,150,212,3,916,13,47,24,40,35,74,64,128,11,438,15,25,18,21,57,42,16,11,26,226,601,2506,2603,2612,4476,3288,1407,1217,181,18885
