SA4_CODE_2016,Mng_Mng_nfd_M,Mng_Mng_nfd_F,Mng_Mng_nfd_P,Mng_ChiefEx_GMng_legs__M,Mng_ChiefEx_GMng_legs__F,Mng_ChiefEx_GMng_legs__P,Mng_Farmers_FMng_M,Mng_Farmers_FMng_F,Mng_Farmers_FMng_P,Mng_Spec_Mng_M,Mng_Spec_Mng_F,Mng_Spec_Mng_P,Mng_Hosp_ret_svce_Mng_M,Mng_Hosp_ret_svce_Mng_F,Mng_Hosp_ret_svce_Mng_P,Mng_Tot_M,Mng_Tot_F,Mng_Tot_P,Pro_Pro_nfd_M,Pro_Pro_nfd_F,Pro_Pro_nfd_P,Pro_Arts_media_Pro_M,Pro_Arts_media_Pro_F,Pro_Arts_media_Pro_P,Pro_Busin_HR_mkting_Pro_M,Pro_Busin_HR_mkting_Pro_F,Pro_Busin_HR_mkting_Pro_P,Pro_DesEng_sci_tspt_Pro_M,Pro_DesEng_sci_tspt_Pro_F,Pro_DesEng_sci_tspt_Pro_P,Pro_Educ_Pro_M,Pro_Educ_Pro_F,Pro_Educ_Pro_P,Pro_Health_Pro_M,Pro_Health_Pro_F,Pro_Health_Pro_P,Pro_Inf_Com_Tec_ICT_Pro_M,Pro_Inf_Com_Tec_ICT_Pro_F,Pro_Inf_Com_Tec_ICT_Pro_P,Pro_Leg_soc_welf_Pro_M,Pro_Leg_soc_welf_Pro_F,Pro_Leg_soc_welf_Pro_P,Pro_Tot_M,Pro_Tot_F,Pro_Tot_P,TecTW_TecTW_nfd_M,TecTW_TecTW_nfd_F,TecTW_TecTW_nfd_P,TecTW_Eng_ICT_STecs_M,TecTW_Eng_ICT_STecs_F,TecTW_Eng_ICT_STecs_P,TecTW_Auto_eng_tds_wks_M,TecTW_Auto_eng_tds_wks_F,TecTW_Auto_eng_tds_wks_P,TecTW_Const_tds_wks_M,TecTW_Const_tds_wks_F,TecTW_Const_tds_wks_P,TecTW_EleTec_telco_tds_wks_M,TecTW_EleTec_telco_tds_wks_F,TecTW_EleTec_telco_tds_wks_P,TecTW_Food_tds_wks_M,TecTW_Food_tds_wks_F,TecTW_Food_tds_wks_P,TecTW_Sk_ani_hort_wks_M,TecTW_Sk_ani_hort_wks_F,TecTW_Sk_ani_hort_wks_P,TecTW_Oth_TecTW_M,TecTW_Oth_TecTW_F,TecTW_Oth_TecTW_P,TecTW_Tot_M,TecTW_Tot_F,TecTW_Tot_P,CoPSW_CoPSW_nfd_M,CoPSW_CoPSW_nfd_F,CoPSW_CoPSW_nfd_P,CoPSW_HlthWlfSptWs_M,CoPSW_HlthWlfSptWs_F,CoPSW_HlthWlfSptWs_P,CoPSW_Carers_aides_M,CoPSW_Carers_aides_F,CoPSW_Carers_aides_P,CoPSW_Hosp_wks_M,CoPSW_Hosp_wks_F,CoPSW_Hosp_wks_P,CoPSW_ProtecSvcWks_M,CoPSW_ProtecSvcWks_F,CoPSW_ProtecSvcWks_P,CoPSW_SptsPsnlSvceWs_M,CoPSW_SptsPsnlSvceWs_F,CoPSW_SptsPsnlSvceWs_P,CoPSW_Tot_M,CoPSW_Tot_F,CoPSW_Tot_P,ClAW_ClAW_nfd_M,ClAW_ClAW_nfd_F,ClAW_ClAW_nfd_P,ClAW_OfMngs_ProgAdm_M,ClAW_OfMngs_ProgAdm_F,ClAW_OfMngs_ProgAdm_P,ClAW_PsnlAs_secretaries_M,ClAW_PsnlAs_secretaries_F,ClAW_PsnlAs_secretaries_P,ClAW_GnrlClerWs_M,ClAW_GnrlClerWs_F,ClAW_GnrlClerWs_P,ClAW_InqClks_recepts_M,ClAW_InqClks_recepts_F,ClAW_InqClks_recepts_P,ClAW_Num_clerks_M,ClAW_Num_clerks_F,ClAW_Num_clerks_P,ClAW_Clerl_OfSuptWs_M,ClAW_Clerl_OfSuptWs_F,ClAW_Clerl_OfSuptWs_P,ClAW_Oth_ClAW_M,ClAW_Oth_ClAW_F,ClAW_Oth_ClAW_P,ClAW_Tot_M,ClAW_Tot_F,ClAW_Tot_P,SWs_SWs_nfd_M,SWs_SWs_nfd_F,SWs_SWs_nfd_P,SWs_Sales_reps_agnts_M,SWs_Sales_reps_agnts_F,SWs_Sales_reps_agnts_P,SWs_SalesAs_SalesPsns_M,SWs_SalesAs_SalesPsns_F,SWs_SalesAs_SalesPsns_P,SWs_SalesSptWks_M,SWs_SalesSptWks_F,SWs_SalesSptWks_P,SWs_Tot_M,SWs_Tot_F,SWs_Tot_P,MaOpD_MaOpD_nfd_M,MaOpD_MaOpD_nfd_F,MaOpD_MaOpD_nfd_P,MaOpD_Ma_StatPlntOps_M,MaOpD_Ma_StatPlntOps_F,MaOpD_Ma_StatPlntOps_P,MaOpD_MobPlntOps_M,MaOpD_MobPlntOps_F,MaOpD_MobPlntOps_P,MaOpD_RoadRail_dvrs_M,MaOpD_RoadRail_dvrs_F,MaOpD_RoadRail_dvrs_P,MaOpD_StorPsns_M,MaOpD_StorPsns_F,MaOpD_StorPsns_P,MaOpD_Tot_M,MaOpD_Tot_F,MaOpD_Tot_P,Lab_Lab_nfd_M,Lab_Lab_nfd_F,Lab_Lab_nfd_P,Lab_Clnrs_lndryWs_M,Lab_Clnrs_lndryWs_F,Lab_Clnrs_lndryWs_P,Lab_Const_and_Min_Lab_M,Lab_Const_and_Min_Lab_F,Lab_Const_and_Min_Lab_P,Lab_Factory_ProcWs_M,Lab_Factory_ProcWs_F,Lab_Factory_ProcWs_P,Lab_FarmFrstyGrdnWs_M,Lab_FarmFrstyGrdnWs_F,Lab_FarmFrstyGrdnWs_P,Lab_Food_prep_asts_M,Lab_Food_prep_asts_F,Lab_Food_prep_asts_P,Lab_Oth_Lab_M,Lab_Oth_Lab_F,Lab_Oth_Lab_P,Lab_Tot_M,Lab_Tot_F,Lab_Tot_P,Inad_des_M,Inad_des_F,Inad_des_P,NS_M,NS_F,NS_P,Tot_M,Tot_F,Tot_P
502,40,19,52,120,49,165,120,53,175,514,327,838,545,670,1219,1337,1113,2447,9,10,21,62,61,115,242,388,636,262,128,388,365,1166,1528,291,955,1244,47,11,56,71,249,319,1344,2958,4302,33,0,33,326,153,478,1012,21,1030,801,20,823,391,10,397,260,205,464,268,144,410,198,327,522,3280,877,4165,0,3,3,76,300,372,129,1784,1912,135,618,753,237,62,294,105,379,490,683,3140,3822,0,3,3,76,417,494,4,190,188,34,524,558,28,613,648,57,643,702,91,88,178,108,205,313,394,2688,3076,0,7,7,175,260,438,711,1712,2424,134,519,657,1019,2498,3521,33,3,34,527,69,600,201,8,204,586,128,718,102,35,138,1450,239,1685,45,4,49,219,596,814,355,3,360,75,35,108,154,47,197,281,349,625,497,257,754,1623,1286,2907,151,82,237,87,83,170,11372,14971,26336
503,549,276,828,2664,911,3574,82,40,119,11574,7047,18621,3870,3995,7869,18739,12277,31016,745,925,1670,862,843,1704,12070,12673,24742,11572,4624,16196,2457,4917,7376,3961,12882,16843,6070,1367,7434,2988,4397,7384,40722,42625,83353,263,50,309,4624,1831,6460,1807,33,1844,2356,30,2384,1864,69,1931,2617,1040,3656,550,319,863,1227,1272,2494,15304,4649,19946,3,10,15,474,1712,2188,1216,5099,6317,2214,3815,6029,2662,588,3250,1268,2206,3474,7841,13429,21267,38,81,123,2546,5008,7555,113,3608,3719,1260,5638,6894,1041,5716,6754,2246,6975,9221,556,1029,1580,2051,3441,5494,9843,31497,41344,20,20,37,1821,1909,3722,2623,5123,7742,470,1237,1705,4927,8282,13212,47,0,47,1403,389,1792,262,13,278,1556,161,1712,410,68,483,3677,632,4313,174,31,202,1622,2495,4114,1234,40,1268,294,204,494,178,40,224,1363,1315,2677,1418,382,1799,6284,4496,10781,1464,1069,2537,633,552,1190,109446,119499,228947
504,191,59,251,797,164,962,230,105,335,3637,1503,5137,2037,1699,3734,6891,3533,10422,49,42,84,221,212,436,1464,1283,2749,1402,503,1903,1077,2948,4024,703,2001,2703,528,76,602,336,673,1010,5776,7731,13510,178,5,181,1242,419,1663,4943,57,5000,2299,45,2346,1741,34,1771,979,485,1469,600,412,1008,1162,858,2018,13156,2309,15464,3,3,3,289,793,1083,502,3898,4393,423,1295,1723,1376,411,1790,422,841,1262,3014,7237,10254,7,6,11,359,1389,1751,8,538,546,285,1792,2075,172,1571,1741,323,2233,2561,446,234,677,982,818,1804,2583,8588,11169,10,10,28,934,554,1483,2530,4392,6923,334,1195,1521,3810,6145,9957,152,3,150,1328,269,1597,981,58,1032,3254,223,3474,1185,244,1431,6889,802,7694,190,17,209,772,1152,1924,1165,27,1197,1106,656,1767,450,222,672,764,849,1615,1519,560,2075,5969,3485,9456,607,316,927,296,239,537,48996,40391,89384
505,298,162,459,1433,355,1786,279,138,416,5880,2937,8817,3479,3167,6648,11363,6756,18123,113,164,278,544,543,1087,3241,3212,6457,2349,1088,3438,2427,7301,9728,1549,4881,6422,1476,313,1789,593,1341,1935,12298,18842,31137,243,21,263,2729,998,3725,3688,60,3752,5108,71,5179,3605,68,3675,1601,775,2382,1083,575,1662,1581,1836,3418,19633,4408,24044,3,8,9,440,1545,1985,838,8435,9270,885,2645,3531,1356,346,1704,985,2084,3065,4511,15058,19571,4,29,31,821,2765,3590,38,1205,1238,467,3625,4091,410,3835,4242,629,4568,5199,587,486,1073,1201,1382,2588,4162,17890,22049,22,33,56,1925,1401,3325,4914,9132,14040,846,2438,3281,7697,13002,20705,113,3,121,1272,291,1565,803,32,843,3246,249,3496,1202,224,1432,6644,807,7446,211,27,235,1573,2178,3750,1866,60,1923,1348,836,2186,646,254,898,1455,1304,2765,2470,975,3443,9561,5637,15198,898,580,1474,514,423,937,77279,83405,160681
506,433,143,578,1840,370,2204,425,174,594,8918,3523,12440,4229,3335,7563,15843,7539,23385,334,282,613,344,290,633,4143,3741,7885,4498,1411,5904,2969,7003,9970,1562,4133,5692,1752,286,2031,699,1326,2023,16310,18455,34760,427,22,456,3936,1180,5119,9026,123,9153,4693,82,4772,4118,76,4196,1820,935,2753,1198,723,1920,1536,1409,2948,26757,4558,31313,3,15,18,648,1525,2170,1001,8424,9421,1771,3444,5215,2603,660,3265,949,2254,3204,6966,16324,23295,6,35,44,1184,3000,4186,29,1221,1254,592,4266,4854,415,3453,3866,762,4728,5489,1503,852,2348,2764,2337,5098,7253,19891,27145,29,23,52,2235,1400,3638,4795,7507,12297,942,2774,3717,8003,11701,19703,302,24,326,3415,494,3915,3139,225,3364,7666,549,8214,3313,785,4095,17843,2072,19920,363,61,425,2030,2959,4990,2325,64,2386,1946,1030,2971,809,366,1168,1755,1430,3183,3350,1011,4361,12575,6912,19487,1392,663,2061,722,518,1238,113665,88630,202292
507,335,113,446,1329,296,1626,247,93,334,5956,2549,8507,3084,3067,6157,10955,6116,17073,152,171,322,365,435,804,2510,2567,5070,3566,1359,4922,2133,5728,7860,2406,7310,9714,788,184,963,563,1290,1855,12475,19035,31507,557,30,590,2944,1146,4094,6282,82,6363,3537,73,3608,3150,106,3253,1578,748,2329,851,608,1458,1996,1441,3433,20893,4231,25125,0,8,8,394,1468,1864,775,7013,7794,925,2508,3438,1836,438,2267,821,1828,2655,4757,13266,18022,4,12,17,872,2429,3302,25,990,1018,381,3145,3528,230,3163,3388,508,3401,3903,408,427,838,1427,1458,2888,3858,15028,18885,11,19,31,1141,1120,2263,3525,7434,10964,700,2066,2765,5380,10639,16021,230,8,234,2674,367,3049,1198,62,1264,3631,311,3947,1409,290,1705,9141,1053,10191,263,36,300,1296,2367,3669,1696,37,1728,1274,764,2041,488,272,762,1381,1298,2680,2630,847,3479,9031,5628,14658,1097,519,1616,489,397,890,78078,75900,153980
509,63,41,106,269,106,376,5881,2180,8064,1223,747,1976,1092,1206,2296,8530,4282,12814,12,30,47,66,86,155,549,566,1113,779,332,1110,583,1728,2309,432,1379,1815,76,10,83,192,398,590,2690,4524,7214,63,3,60,694,223,922,2669,43,2705,922,27,950,779,20,805,409,399,805,641,277,914,258,376,636,6436,1369,7803,0,5,10,103,559,669,296,2427,2720,120,662,780,601,141,747,131,305,442,1250,4110,5362,0,12,11,137,728,868,7,405,408,79,1155,1242,46,873,915,98,1383,1479,136,220,353,245,295,542,747,5065,5820,0,5,10,288,273,565,979,1960,2943,141,413,555,1406,2659,4064,105,12,111,1407,168,1578,1045,41,1088,1607,292,1900,177,39,215,4341,547,4890,125,23,145,402,1163,1560,582,27,611,698,304,999,1659,598,2253,189,446,636,861,283,1143,4511,2834,7347,326,143,463,257,178,432,30489,25721,56206
510,74,32,106,276,106,385,367,135,500,2127,769,2890,807,782,1585,3647,1821,5469,28,28,50,65,88,153,506,542,1054,2871,500,3370,499,1255,1757,685,1237,1918,127,28,152,186,397,581,4967,4075,9041,244,13,255,3093,409,3505,7856,96,7950,1224,16,1237,3625,84,3715,618,295,910,370,122,489,683,267,956,17709,1312,19016,0,4,4,214,471,686,220,1481,1693,185,584,769,758,225,987,169,369,537,1547,3134,4681,8,14,19,321,684,1002,4,207,211,116,1106,1223,52,615,662,71,655,729,81,172,251,689,425,1112,1344,3868,5209,0,0,0,102,194,298,547,1229,1773,76,359,435,726,1781,2505,175,18,198,6026,634,6659,1002,86,1086,2727,665,3393,600,107,712,10527,1512,12040,114,34,152,537,1470,2010,2818,76,2891,284,79,362,418,125,535,278,363,636,1387,249,1638,5832,2394,8227,734,195,936,240,191,427,47269,20282,67549
511,105,39,143,315,90,407,1276,534,1807,1599,718,2318,956,1052,2006,4247,2430,6678,32,20,48,66,94,158,508,661,1164,1703,419,2120,480,1430,1913,536,1213,1751,100,25,117,173,368,542,3594,4228,7825,128,11,136,1595,365,1955,4308,56,4360,927,12,937,1574,36,1609,466,295,769,338,154,489,328,286,609,9658,1209,10870,0,3,3,142,529,668,184,1765,1947,130,645,779,654,183,838,139,418,548,1245,3542,4785,0,11,12,223,829,1049,0,323,323,81,1172,1253,49,905,955,73,1051,1120,138,156,294,422,382,801,984,4820,5805,3,4,8,209,302,511,757,1748,2499,126,463,590,1097,2513,3611,123,5,130,3860,354,4221,688,71,762,2000,336,2332,364,90,457,7044,860,7901,117,24,141,342,1139,1478,951,30,978,182,100,278,499,182,679,261,367,623,1004,257,1261,3354,2090,5446,466,176,642,229,155,381,31925,22017,53941
597,0,0,0,0,0,0,8,0,9,53,5,62,21,4,24,84,10,89,3,0,3,0,0,0,4,0,8,251,11,264,0,0,0,20,7,25,3,0,3,0,0,0,281,13,301,27,0,27,80,5,85,139,0,139,16,0,16,63,0,65,61,6,72,3,0,3,122,4,121,511,21,529,0,0,0,3,0,3,0,0,0,4,4,11,3,0,7,12,8,23,27,18,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,3,23,22,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,167,3,0,3,9,0,9,4,0,4,185,0,188,4,0,4,15,16,28,163,0,165,0,0,0,0,0,0,7,3,11,166,5,167,361,26,379,19,3,22,9,3,11,1496,99,1595
599,74,24,103,137,65,202,175,44,219,1229,250,1477,403,251,649,2015,631,2643,28,29,56,251,190,442,394,371,759,872,156,1027,279,637,911,264,565,834,132,20,156,115,278,395,2330,2247,4577,177,7,187,960,134,1092,2335,34,2365,11053,203,11257,2997,34,3034,191,62,252,1481,352,1836,432,286,721,19620,1113,20738,0,3,3,95,294,393,277,2163,2433,83,165,246,412,81,491,412,564,983,1279,3269,4549,3,0,3,104,115,216,8,59,63,56,214,267,24,111,133,63,354,416,446,198,640,177,107,284,871,1158,2026,0,7,10,369,300,668,274,421,692,96,576,664,738,1300,2034,71,0,73,1809,115,1921,994,24,1017,2537,236,2773,103,13,118,5517,385,5905,243,18,260,1234,2251,3490,3507,87,3591,154,36,195,1008,188,1198,57,79,134,1721,213,1935,7925,2874,10794,534,163,688,234,177,417,41063,13312,54378
601,167,104,269,811,327,1139,372,89,462,3404,2013,5418,2202,1865,4063,6956,4394,11351,226,230,459,419,404,829,2174,2387,4560,2017,933,2948,1664,3450,5112,1462,4154,5618,1123,209,1324,696,1261,1955,9781,13023,22806,133,13,144,1491,507,2000,2190,25,2216,2277,23,2300,1471,26,1496,1319,556,1881,605,295,905,756,900,1656,10250,2350,12595,3,3,7,347,1080,1428,967,4747,5711,851,1964,2815,1154,372,1523,565,975,1537,3889,9133,13017,35,40,69,790,1916,2706,32,799,828,535,2362,2896,582,2660,3244,589,2117,2712,458,364,827,954,1096,2057,3978,11355,15337,5,5,16,763,554,1322,2679,4702,7381,382,1049,1432,3828,6316,10148,58,0,57,823,155,971,565,26,590,2220,137,2360,615,81,694,4280,394,4676,164,26,189,958,1856,2808,813,4,816,877,391,1268,387,130,518,935,837,1777,1194,430,1621,5324,3669,9000,651,513,1170,304,260,564,49249,51410,100657
602,72,43,117,328,116,445,1228,423,1654,1714,771,2481,1199,1112,2314,4548,2468,7016,45,46,88,159,126,279,835,746,1582,775,292,1069,822,1785,2604,741,2392,3138,250,30,281,272,523,791,3886,5943,9834,85,4,93,649,285,932,1570,24,1594,992,16,1008,893,18,903,579,370,946,465,193,658,394,537,930,5627,1441,7065,0,0,0,235,665,900,446,2601,3048,327,1067,1400,436,112,551,262,433,694,1708,4881,6590,8,6,19,242,797,1039,11,392,403,151,1164,1316,124,1179,1308,253,1193,1448,225,178,402,419,447,860,1435,5357,6794,4,0,8,454,279,733,1444,2885,4328,210,482,693,2111,3656,5761,63,3,68,863,81,941,670,22,694,1466,95,1558,530,62,586,3596,254,3848,138,33,165,476,1180,1653,397,3,399,750,285,1036,763,253,1016,364,601,960,638,201,845,3522,2552,6082,324,187,519,188,150,338,26951,26891,53845
603,15,9,23,51,29,78,716,190,903,241,109,351,244,272,511,1270,602,1864,13,3,16,59,44,104,51,74,123,164,62,222,89,305,393,55,149,208,25,10,29,30,45,71,480,691,1170,8,0,9,97,30,129,228,3,228,190,3,196,85,0,89,132,105,241,146,39,184,105,70,177,989,252,1244,0,0,3,17,59,72,31,356,383,68,260,326,33,4,36,55,72,127,204,744,950,0,0,0,10,81,96,0,57,57,15,130,141,10,125,134,21,206,222,32,40,69,39,50,87,122,682,801,0,0,0,36,41,77,137,357,499,24,68,84,200,466,664,10,0,10,138,16,156,192,0,192,197,23,214,14,5,24,551,44,599,27,0,30,89,301,385,92,5,96,201,167,369,489,109,600,32,88,120,160,44,206,1084,716,1806,65,20,84,49,33,77,5018,4236,9257
604,49,17,71,214,62,280,1163,427,1593,1229,502,1732,803,836,1638,3458,1851,5316,24,18,39,81,62,145,431,455,889,575,164,741,492,1324,1817,449,1300,1748,101,23,123,167,381,549,2319,3729,6045,89,8,92,558,184,740,1857,13,1872,896,17,910,706,11,722,442,320,757,281,137,417,223,400,622,5044,1083,6136,0,3,3,160,560,721,360,2161,2526,175,791,964,266,90,361,147,310,460,1108,3917,5024,6,12,24,168,587,751,5,289,295,100,886,985,143,881,1017,128,772,898,130,178,310,311,319,628,994,3910,4902,0,4,3,205,195,405,1055,2462,3512,97,417,512,1363,3071,4437,84,0,90,881,92,976,690,21,712,1331,121,1452,227,31,261,3221,262,3486,91,15,107,338,1046,1379,343,8,355,1044,611,1651,725,340,1063,238,538,772,761,196,961,3537,2757,6297,311,169,480,153,139,293,21518,20901,42413
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,23,0,22,24,0,23,0,0,0,0,0,0,53,4,55
699,3,0,8,22,4,30,73,14,81,554,31,582,64,18,84,721,73,790,7,3,11,45,22,63,59,50,105,143,18,155,41,81,130,28,87,116,21,0,21,22,46,64,358,312,674,29,0,29,131,14,145,224,6,234,1572,18,1590,433,7,439,25,13,31,333,70,405,73,27,96,2810,151,2960,0,0,0,27,60,79,91,616,711,15,32,42,77,18,92,65,59,123,270,784,1049,0,0,0,13,16,25,0,3,3,11,29,40,3,16,17,6,39,47,60,46,106,14,10,28,99,169,266,0,0,0,89,33,126,57,68,122,16,83,102,169,189,353,18,0,18,129,3,135,315,3,325,420,25,445,5,0,10,901,34,932,37,0,37,184,471,663,435,9,448,34,13,44,245,38,283,14,10,21,345,43,390,1306,585,1888,92,38,134,59,33,88,6785,2350,9132
701,162,99,262,609,269,874,151,85,237,3066,1866,4928,1308,1298,2609,5298,3621,8917,73,121,193,170,192,365,1155,1837,2985,1974,570,2546,698,2119,2816,962,2439,3401,514,139,653,435,823,1259,5984,8240,14219,221,13,240,1624,350,1977,3518,58,3581,1660,28,1693,2754,63,2814,732,357,1089,378,192,562,621,372,990,11508,1437,12943,6,6,14,296,622,919,400,2158,2561,407,1041,1443,2539,486,3030,275,524,800,3923,4841,8761,0,22,24,604,1539,2141,15,483,503,387,1943,2329,204,1260,1468,262,1575,1839,261,319,577,703,897,1595,2444,8041,10487,4,3,9,387,492,880,1346,2187,3539,221,542,767,1960,3228,5197,53,11,59,873,79,946,543,40,583,1768,155,1928,583,103,683,3813,383,4204,99,13,112,579,1149,1728,1456,33,1497,303,104,408,214,59,271,514,415,927,977,283,1264,4147,2058,6207,604,335,933,295,226,517,39969,32412,72381
702,67,33,106,242,130,369,294,114,412,1047,706,1750,713,600,1313,2364,1593,3953,31,42,71,126,143,263,378,532,911,905,270,1177,575,1422,1997,494,1526,2019,155,14,172,302,458,759,2968,4405,7374,76,3,75,436,107,547,1326,25,1349,586,27,612,689,14,705,361,311,668,255,59,315,166,85,248,3889,638,4526,3,4,4,471,688,1161,445,1575,2023,221,384,602,898,209,1105,256,217,472,2298,3076,5370,3,4,9,210,566,779,6,163,167,150,767,922,74,529,601,63,496,559,84,134,216,255,284,539,855,2935,3791,0,3,3,80,121,203,481,784,1269,104,256,357,668,1165,1831,51,3,54,712,72,784,276,20,293,717,90,807,178,26,207,1932,217,2145,198,26,219,417,642,1063,385,7,401,65,32,93,552,191,743,158,186,346,583,88,671,2353,1183,3533,402,172,574,264,243,511,17986,15613,33604
797,0,0,0,0,0,0,0,0,0,7,0,7,3,0,3,8,0,8,0,0,0,0,0,0,0,0,0,16,4,20,0,0,0,0,0,0,0,0,0,0,0,0,15,5,19,0,0,0,0,0,0,3,0,3,5,0,5,3,0,3,3,0,3,0,0,0,8,0,8,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,22,20,0,25,0,0,0,0,0,0,85,8,91
799,6,3,10,12,3,17,10,0,10,125,19,150,23,24,44,181,50,234,0,0,0,26,27,58,29,28,53,85,15,97,22,42,66,18,45,58,9,0,6,8,20,24,196,176,367,10,0,9,99,12,108,189,0,190,514,6,523,333,9,341,8,9,21,50,16,68,36,16,56,1237,74,1310,0,0,0,14,21,36,12,65,78,10,10,22,67,11,78,49,32,83,157,138,292,0,0,0,19,9,30,0,8,8,9,39,44,0,8,11,6,30,39,12,15,24,18,4,25,68,122,186,0,0,0,17,19,36,24,32,59,8,18,26,50,66,114,8,0,8,97,9,100,74,3,79,157,10,164,9,0,8,346,18,362,14,0,19,64,137,195,275,4,279,20,3,17,33,6,43,9,10,19,101,13,120,515,177,690,64,17,81,29,14,45,2829,849,3674
801,587,420,1013,2051,991,3038,82,30,112,13821,10933,24759,4007,3282,7283,20549,15651,36207,1320,1231,2546,860,888,1747,9643,11755,21407,4161,2105,6262,3259,6798,10060,2282,6532,8822,9424,2218,11638,1892,3396,5289,32841,34924,67771,197,36,228,3244,1231,4477,2082,35,2121,3133,37,3176,2333,112,2438,2109,640,2749,958,490,1451,1021,1127,2151,15085,3698,18787,4,4,11,569,1344,1913,1473,6648,8120,2219,3265,5486,3540,902,4439,1190,1879,3069,8994,14036,23026,72,110,181,3425,6840,10263,180,2697,2884,3146,7390,10538,912,3523,4436,1220,3782,4997,1006,710,1719,2001,2519,4519,11973,27564,39535,16,28,44,1010,957,1968,4459,6372,10838,687,1423,2112,6179,8777,14959,63,0,66,431,117,549,440,15,457,2815,180,2993,590,69,660,4345,382,4730,131,19,147,1722,1720,3442,1212,21,1233,344,128,466,260,82,339,1533,893,2425,1636,353,1988,6839,3214,10056,2449,2063,4508,596,476,1072,109846,110796,220639
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,18,6,22,17,7,25,3,0,3,302,48,353,62,18,81,400,81,480,10,9,22,46,38,82,92,74,168,55,14,71,89,142,240,32,55,84,112,13,128,22,40,61,462,384,850,17,0,17,117,18,138,59,0,62,1452,8,1455,468,5,476,9,3,14,263,31,290,44,30,77,2434,100,2532,0,0,0,28,39,65,74,324,398,13,22,37,85,16,97,96,67,164,297,463,762,0,0,0,26,27,58,3,10,11,28,46,75,4,20,29,15,26,38,26,12,35,25,34,56,126,170,294,0,0,0,44,39,84,55,47,98,11,74,92,112,162,272,3,0,3,54,3,51,72,0,73,254,15,270,0,0,0,388,17,401,21,3,20,165,208,375,423,5,429,11,5,19,53,3,56,9,10,14,126,8,133,804,241,1050,92,34,132,26,22,46,5137,1683,6817
901,15,4,19,25,6,32,12,3,15,162,66,230,83,85,167,300,171,469,3,0,4,6,10,16,45,32,74,72,15,86,22,71,99,20,47,69,12,3,16,14,15,26,191,198,393,11,0,11,37,9,45,80,4,85,86,0,86,62,0,62,34,27,60,52,3,55,13,20,34,375,63,435,0,0,0,5,13,18,9,74,77,16,53,73,136,31,170,20,53,74,190,218,410,0,0,0,13,39,54,0,12,9,14,50,66,6,24,33,3,53,58,3,5,10,34,29,63,71,221,291,0,0,0,3,9,14,28,74,104,3,15,25,30,100,134,14,0,10,51,0,52,43,0,44,28,5,41,17,0,21,155,14,165,8,0,8,27,109,128,42,0,42,10,3,12,22,3,32,9,15,28,66,5,75,184,136,319,43,19,58,6,10,21,1545,1145,2692
