SA4_CODE_2016,Emp_15_19_HW_0,Emp_15_19_HW_1_15,Emp_15_19_HW_16_24,Emp_15_19_HW_25_34,Emp_15_19_HW_35_39,Emp_15_19_HW_40,Emp_15_19_HW_41_48,Emp_15_19_HW_49mor,Emp_15_19_HW_NS,Emp_15_19_Tot,Emp_20_24_HW_0,Emp_20_24_HW_1_15,Emp_20_24_HW_16_24,Emp_20_24_HW_25_34,Emp_20_24_HW_35_39,Emp_20_24_HW_40,Emp_20_24_HW_41_48,Emp_20_24_HW_49mor,Emp_20_24_HW_NS,Emp_20_24_Tot,Emp_25_29_HW_0,Emp_25_29_HW_1_15,Emp_25_29_HW_16_24,Emp_25_29_HW_25_34,Emp_25_29_HW_35_39,Emp_25_29_HW_40,Emp_25_29_HW_41_48,Emp_25_29_HW_49mor,Emp_25_29_HW_NS,Emp_25_29_Tot,Emp_30_34_HW_0,Emp_30_34_HW_1_15,Emp_30_34_HW_16_24,Emp_30_34_HW_25_34,Emp_30_34_HW_35_39,Emp_30_34_HW_40,Emp_30_34_HW_41_48,Emp_30_34_HW_49mor,Emp_30_34_HW_NS,Emp_30_34_Tot,Emp_35_39_HW_0,Emp_35_39_HW_1_15,Emp_35_39_HW_16_24,Emp_35_39_HW_25_34,Emp_35_39_HW_35_39,Emp_35_39_HW_40,Emp_35_39_HW_41_48,Emp_35_39_HW_49mor,Emp_35_39_HW_NS,Emp_35_39_Tot,Emp_40_44_HW_0,Emp_40_44_HW_1_15,Emp_40_44_HW_16_24,Emp_40_44_HW_25_34,Emp_40_44_HW_35_39,Emp_40_44_HW_40,Emp_40_44_HW_41_48,Emp_40_44_HW_49mor,Emp_40_44_HW_NS,Emp_40_44_Tot,Emp_45_49_HW_0,Emp_45_49_HW_1_15,Emp_45_49_HW_16_24,Emp_45_49_HW_25_34,Emp_45_49_HW_35_39,Emp_45_49_HW_40,Emp_45_49_HW_41_48,Emp_45_49_HW_49mor,Emp_45_49_HW_NS,Emp_45_49_Tot,Emp_50_54_HW_0,Emp_50_54_HW_1_15,Emp_50_54_HW_16_24,Emp_50_54_HW_25_34,Emp_50_54_HW_35_39,Emp_50_54_HW_40,Emp_50_54_HW_41_48,Emp_50_54_HW_49mor,Emp_50_54_HW_NS,Emp_50_54_Tot,Emp_55_59_HW_0,Emp_55_59_HW_1_15,Emp_55_59_HW_16_24,Emp_55_59_HW_25_34,Emp_55_59_HW_35_39,Emp_55_59_HW_40,Emp_55_59_HW_41_48,Emp_55_59_HW_49mor,Emp_55_59_HW_NS,Emp_55_59_Tot,Emp_60_64_HW_0,Emp_60_64_HW_1_15,Emp_60_64_HW_16_24,Emp_60_64_HW_25_34,Emp_60_64_HW_35_39,Emp_60_64_HW_40,Emp_60_64_HW_41_48,Emp_60_64_HW_49mor,Emp_60_64_HW_NS,Emp_60_64_Tot,Emp_65_69_HW_0,Emp_65_69_HW_1_15,Emp_65_69_HW_16_24,Emp_65_69_HW_25_34,Emp_65_69_HW_35_39,Emp_65_69_HW_40,Emp_65_69_HW_41_48,Emp_65_69_HW_49mor,Emp_65_69_HW_NS,Emp_65_69_Tot,Emp_70_74_HW_0,Emp_70_74_HW_1_15,Emp_70_74_HW_16_24,Emp_70_74_HW_25_34,Emp_70_74_HW_35_39,Emp_70_74_HW_40,Emp_70_74_HW_41_48,Emp_70_74_HW_49mor,Emp_70_74_HW_NS,Emp_70_74_Tot,Emp_75ov_HW_0,Emp_75ov_HW_1_15,Emp_75ov_HW_16_24,Emp_75ov_HW_25_34,Emp_75ov_HW_35_39,Emp_75ov_HW_40,Emp_75ov_HW_41_48,Emp_75ov_HW_49mor,Emp_75ov_HW_NS,Emp_75ov_Tot,Emp_Tot_HW_0,Emp_Tot_HW_1_15,Emp_Tot_HW_16_24,Emp_Tot_HW_25_34,Emp_Tot_HW_35_39,Emp_Tot_HW_40,Emp_Tot_HW_41_48,Emp_Tot_HW_49mor,Emp_Tot_HW_NS,Emp_Tot_Tot,OM_IEs_15_19_HW_0,OM_IEs_15_19_HW_1_15,OM_IEs_15_19_HW_16_24,OM_IEs_15_19_HW_25_34,OM_IEs_15_19_HW_35_39,OM_IEs_15_19_HW_40,OM_IEs_15_19_HW_41_48,OM_IEs_15_19_HW_49mor,OM_IEs_15_19_HW_NS,OM_IEs_15_19_Tot,OM_IEs_20_24_HW_0,OM_IEs_20_24_HW_1_15,OM_IEs_20_24_HW_16_24,OM_IEs_20_24_HW_25_34,OM_IEs_20_24_HW_35_39,OM_IEs_20_24_HW_40,OM_IEs_20_24_HW_41_48,OM_IEs_20_24_HW_49mor,OM_IEs_20_24_HW_NS,OM_IEs_20_24_Tot,OM_IEs_25_29_HW_0,OM_IEs_25_29_HW_1_15,OM_IEs_25_29_HW_16_24,OM_IEs_25_29_HW_25_34,OM_IEs_25_29_HW_35_39,OM_IEs_25_29_HW_40,OM_IEs_25_29_HW_41_48,OM_IEs_25_29_HW_49mor,OM_IEs_25_29_HW_NS,OM_IEs_25_29_Tot,OM_IEs_30_34_HW_0,OM_IEs_30_34_HW_1_15,OM_IEs_30_34_HW_16_24,OM_IEs_30_34_HW_25_34,OM_IEs_30_34_HW_35_39,OM_IEs_30_34_HW_40,OM_IEs_30_34_HW_41_48,OM_IEs_30_34_HW_49mor,OM_IEs_30_34_HW_NS,OM_IEs_30_34_Tot,OM_IEs_35_39_HW_0,OM_IEs_35_39_HW_1_15,OM_IEs_35_39_HW_16_24,OM_IEs_35_39_HW_25_34,OM_IEs_35_39_HW_35_39,OM_IEs_35_39_HW_40,OM_IEs_35_39_HW_41_48,OM_IEs_35_39_HW_49mor,OM_IEs_35_39_HW_NS,OM_IEs_35_39_Tot,OM_IEs_40_44_HW_0,OM_IEs_40_44_HW_1_15,OM_IEs_40_44_HW_16_24,OM_IEs_40_44_HW_25_34,OM_IEs_40_44_HW_35_39,OM_IEs_40_44_HW_40,OM_IEs_40_44_HW_41_48,OM_IEs_40_44_HW_49mor,OM_IEs_40_44_HW_NS,OM_IEs_40_44_Tot
309,419,8009,2008,1522,1288,798,325,247,339,14956,558,3515,3240,3622,5138,3434,1577,1539,497,23110,820,1682,2394,2887,5826,4292,2422,2754,456,23531,973,1462,2264,2674,5077,4227,2338,3243,364,22634,687,1418,2080,2723,4460,3929,2119,3064,255,20746,503,1399,2081,3060,4628,4156,2227,3088,303,21445,435,1189,1817,3010,4677,3970,2156,3207,277,20729,467,1024,1637,2886,4559,3334,1963,2675,222,18768,544,963,1562,2457,3778,2576,1437,2145,199,15654,375,969,1198,1678,2269,1478,775,1142,122,10001,164,877,688,673,773,473,246,332,43,4272,49,411,257,161,122,99,36,74,18,1221,13,189,85,42,29,23,15,28,9,440,6013,23107,21305,27397,42624,32788,17632,23531,3112,197500,0,14,10,8,3,7,0,3,0,51,5,17,14,23,30,59,19,51,9,216,15,46,60,78,110,187,93,320,20,922,25,113,111,161,169,427,139,628,25,1797,21,140,176,227,219,491,179,870,32,2354,25,164,193,346,257,670,254,1202,45,3161
310,203,3319,923,622,620,409,166,132,150,6543,257,1247,1156,1399,2309,1615,859,761,222,9824,391,605,737,1201,2777,2138,1342,1345,230,10759,494,609,911,1169,2613,2085,1249,1514,165,10806,317,617,833,1172,2379,1900,1176,1444,176,10019,251,537,830,1304,2561,2156,1246,1592,158,10638,253,500,747,1290,2589,2106,1288,1603,142,10525,259,437,634,1226,2498,1873,1160,1504,109,9706,324,435,651,952,2083,1399,840,1085,93,7864,231,389,446,651,1207,740,459,571,61,4755,86,288,231,239,329,239,109,161,24,1709,21,129,78,41,51,51,30,31,6,440,6,52,30,12,14,13,3,8,5,139,3091,9172,8204,11271,22034,16713,9931,11747,1551,93723,0,11,0,0,3,0,0,3,0,17,3,9,4,10,3,12,6,26,0,72,3,11,10,12,34,38,18,75,7,212,5,30,22,47,44,81,30,164,4,426,11,39,45,40,67,121,45,255,14,641,5,31,43,57,67,148,67,318,10,744
311,192,3315,911,631,718,380,175,130,141,6586,210,1233,1135,1292,2237,1473,714,624,212,9128,344,622,819,1120,2258,1700,965,1055,190,9080,412,630,819,1036,2105,1627,886,1153,182,8844,267,566,811,1093,1869,1594,846,1141,132,8314,209,494,768,1070,1923,1651,886,1175,144,8326,180,433,712,1187,1952,1554,846,1135,126,8122,185,356,599,1040,1833,1370,746,1043,111,7289,205,384,586,915,1569,990,573,784,65,6070,167,339,440,646,932,605,323,412,45,3911,62,237,227,235,250,171,94,133,19,1434,10,122,73,47,35,30,18,27,4,366,0,43,19,12,4,3,5,8,4,109,2460,8767,7908,10315,17687,13152,7091,8817,1381,77576,0,6,3,3,0,0,0,0,0,17,0,3,5,11,15,26,6,26,0,90,4,13,15,28,39,56,26,89,6,272,12,38,34,51,74,131,44,216,11,607,13,58,42,66,93,162,56,288,21,803,8,45,44,97,97,216,70,366,7,950
312,123,1888,409,405,573,351,177,188,114,4235,164,440,476,721,1561,1119,763,989,151,6377,371,379,451,622,1517,1222,1047,1773,141,7529,395,461,576,731,1248,1030,968,1865,122,7401,270,494,562,694,1130,937,813,1638,108,6647,235,438,564,815,1193,1089,842,1849,107,7144,234,366,568,872,1352,1147,856,1741,128,7264,289,334,497,807,1337,1048,800,1529,111,6743,238,336,477,704,1132,852,689,1187,96,5691,172,300,354,437,667,508,352,563,44,3395,66,197,133,131,162,128,76,145,16,1058,8,78,55,34,37,19,13,36,5,279,6,30,17,8,13,3,5,11,0,97,2579,5731,5135,6978,11922,9435,7399,13517,1148,63848,0,0,0,0,0,0,0,0,0,4,0,3,0,3,12,5,4,13,3,39,3,13,6,7,19,12,10,54,3,130,6,27,23,23,26,48,29,170,3,361,8,40,30,39,44,69,40,204,12,481,10,24,30,60,51,96,48,313,8,637
313,159,2867,722,499,407,247,119,96,126,5239,167,849,752,983,1319,860,469,435,128,5978,227,394,510,807,1347,1000,572,630,124,5618,260,448,554,741,1193,920,513,719,76,5432,176,431,586,814,1127,839,507,672,91,5239,159,405,628,962,1271,954,497,801,87,5759,142,364,630,1055,1332,1008,604,765,90,6003,198,338,581,974,1265,900,531,714,69,5574,169,319,528,773,1048,674,390,580,70,4550,147,317,411,502,559,400,197,276,38,2832,51,248,162,139,184,112,57,76,17,1049,14,99,59,33,22,12,6,18,3,268,3,43,14,12,14,3,3,3,4,93,1875,7113,6139,8291,11087,7932,4466,5786,935,53633,0,3,0,3,0,0,0,0,0,8,3,7,10,11,5,13,4,19,3,69,11,16,11,13,18,27,21,59,0,172,3,18,24,22,32,65,28,130,3,323,4,29,16,38,41,89,29,163,3,414,9,37,30,65,51,126,47,256,14,643
314,114,2540,638,373,356,215,93,57,67,4464,135,830,681,729,1132,770,370,294,90,5035,176,318,354,520,1142,804,455,493,96,4346,170,317,421,485,1052,786,451,572,77,4320,127,364,435,551,889,702,417,541,56,4076,97,360,478,701,887,818,431,611,57,4457,87,313,419,645,892,757,430,605,69,4217,114,220,345,529,850,619,338,482,42,3543,107,210,320,434,653,471,287,362,29,2882,68,211,222,298,398,234,142,171,19,1779,30,155,105,86,107,67,41,48,11,645,3,77,34,28,9,13,8,9,0,189,0,13,8,4,6,3,3,0,0,43,1226,5928,4465,5394,8387,6262,3458,4255,620,39995,0,0,3,0,0,0,0,0,0,9,3,4,0,8,3,5,3,17,0,44,0,11,4,11,20,23,20,70,3,167,8,29,25,34,36,76,22,121,4,354,0,40,22,30,47,115,37,191,11,500,6,43,58,51,60,144,59,278,6,712
315,57,477,123,158,228,210,96,210,62,1618,80,154,154,317,585,518,424,659,93,2989,170,165,158,279,676,611,618,1163,79,3917,212,187,184,330,510,545,558,1132,84,3742,153,157,174,287,500,480,467,980,79,3273,117,170,177,319,533,514,440,963,70,3302,124,147,158,286,527,516,463,909,74,3206,138,147,144,282,582,556,480,936,58,3331,146,145,115,268,472,469,367,768,52,2790,114,132,117,160,302,295,180,368,41,1702,37,85,45,54,102,102,63,111,21,621,14,34,27,18,22,23,9,32,4,184,4,15,6,9,13,9,5,8,0,75,1371,2016,1587,2768,5039,4851,4171,8239,719,30755,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,8,0,14,4,31,3,4,0,3,4,7,6,26,4,61,5,10,7,3,4,27,3,79,8,142,4,6,8,3,9,29,4,75,3,137,3,3,3,9,14,40,24,129,4,226
316,281,5031,1154,891,727,473,200,149,192,9103,285,1517,1369,1702,2252,1505,840,713,194,10366,369,774,930,1388,2331,1600,1076,1212,178,9855,468,767,1026,1181,1954,1627,1036,1314,136,9511,288,860,1120,1373,1819,1529,942,1409,131,9464,269,976,1316,1759,2137,1877,1116,1603,148,11194,277,787,1216,1827,2399,1895,1153,1680,135,11358,301,706,1094,1912,2315,1579,997,1523,111,10549,312,713,1067,1641,1921,1304,775,1121,91,8948,273,701,872,1043,1180,700,442,578,76,5871,103,533,364,360,283,185,101,181,17,2129,21,250,114,66,35,47,28,29,10,596,12,73,23,11,11,17,3,10,6,171,3259,13701,11673,15144,19355,14338,8712,11523,1414,99112,0,6,4,3,3,0,0,3,0,20,3,10,0,11,8,14,9,16,0,74,9,15,15,24,30,54,28,114,8,300,18,55,58,63,85,152,62,299,9,795,12,92,94,125,119,246,79,464,19,1246,15,98,101,150,135,375,162,682,26,1744
317,133,2228,556,419,487,259,159,117,90,4454,177,700,648,854,1745,933,609,528,102,6295,319,401,505,700,1492,1125,779,870,86,6269,326,420,578,701,1249,971,647,926,85,5897,190,382,555,677,1111,860,565,813,56,5214,132,374,514,827,1239,1021,630,891,81,5706,165,327,506,820,1387,1057,637,885,64,5843,190,264,452,791,1338,967,615,922,54,5583,207,319,430,711,1218,820,498,717,55,4976,174,280,323,475,754,458,253,371,38,3133,77,249,194,180,179,128,74,136,16,1228,18,135,53,47,30,20,11,20,10,338,7,41,22,8,13,3,3,5,0,110,2107,6121,5330,7220,12240,8626,5469,7204,746,55053,0,3,0,0,0,0,0,0,0,10,3,0,3,3,7,6,4,11,0,45,6,4,9,13,14,23,20,72,3,153,8,22,22,17,38,43,22,132,5,311,3,27,24,28,29,71,38,171,3,405,5,28,28,34,39,89,46,237,4,515
318,249,3302,725,570,669,434,211,178,144,6482,348,1499,1049,1267,2442,1763,1249,1120,206,10944,481,657,663,992,2515,2094,1256,1470,158,10283,535,575,752,964,2137,1737,1145,1427,150,9411,314,549,722,1048,1885,1510,931,1239,138,8328,252,512,706,1188,2041,1782,981,1439,133,9030,248,448,649,1145,2224,1660,961,1452,113,8908,260,404,650,1085,2188,1503,880,1253,76,8299,287,381,584,911,1812,1247,717,959,99,7001,218,411,406,609,1074,638,391,501,61,4319,93,275,223,187,298,188,116,172,44,1590,19,130,68,43,59,26,16,21,13,400,0,71,17,15,4,16,8,4,4,155,3306,9205,7210,10027,19365,14605,8863,11238,1329,85159,0,4,3,0,0,0,0,0,3,9,0,6,0,3,7,12,4,12,3,51,6,0,9,10,15,25,13,62,0,143,4,14,13,29,28,72,32,151,3,343,4,26,22,48,50,89,37,214,7,503,8,21,36,61,50,134,50,315,6,677
319,194,2995,766,707,716,346,173,141,154,6194,183,738,712,1122,1767,957,648,597,162,6894,289,544,607,1034,1671,1121,634,791,138,6825,317,563,697,958,1502,1053,670,907,111,6785,213,590,772,1094,1549,1078,638,892,110,6937,212,637,814,1273,1748,1275,803,1085,134,7980,228,605,842,1506,2078,1298,847,1194,137,8739,305,585,896,1464,2021,1245,814,1135,113,8585,345,637,847,1322,1787,1092,651,965,113,7763,282,598,654,824,1046,635,343,540,58,4979,94,375,251,230,244,165,84,142,20,1605,18,173,80,43,38,33,10,35,8,445,7,48,23,21,16,16,3,10,5,156,2684,9096,7966,11599,16192,10321,6321,8426,1260,73873,0,7,0,0,0,0,0,0,3,13,3,6,3,3,5,7,5,18,0,47,3,12,8,10,22,17,15,62,3,157,3,20,18,22,35,61,23,144,3,330,8,39,26,51,32,77,32,192,6,461,0,35,33,46,68,96,43,314,5,643
397,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,16,0,0,0,0,0,6,0,8,3,16,5,0,0,0,0,0,0,9,0,20,0,0,0,0,0,0,0,8,0,14,3,0,0,0,0,3,0,22,0,28,6,0,0,0,0,0,0,14,0,22,3,0,0,0,0,0,0,7,0,17,0,0,0,0,4,3,3,10,0,13,0,0,0,0,0,0,4,7,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21,3,0,3,10,11,15,99,4,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,159,1026,299,337,571,637,275,218,128,3652,293,951,671,785,1382,1684,839,948,225,7778,372,594,542,706,1203,1676,910,1522,183,7704,408,536,480,612,1000,1383,778,1495,171,6865,331,531,437,545,829,1135,642,1256,155,5853,304,586,491,636,835,1174,625,1216,164,6042,300,561,498,633,813,1090,592,1181,124,5792,288,553,518,710,725,912,432,963,106,5207,305,498,525,571,642,666,393,695,66,4378,234,493,425,457,385,415,206,413,53,3084,111,327,175,166,81,130,62,128,29,1210,39,154,66,32,23,18,19,29,10,392,17,59,26,12,7,5,7,11,3,151,3167,6874,5161,6196,8497,10929,5790,10085,1411,58103,0,3,4,3,3,0,0,3,3,23,0,9,10,13,25,24,22,50,7,156,23,29,27,47,54,123,68,245,12,617,29,39,34,75,99,233,91,470,16,1083,25,50,54,103,101,264,119,541,24,1273,45,89,68,127,126,388,164,687,22,1717
401,248,5098,1012,529,529,296,118,72,166,8068,561,5009,2789,2646,3901,2224,1151,755,380,19409,905,1883,1950,2453,6567,4208,2380,2042,325,22709,1515,1591,2306,2519,6417,4407,2368,2229,295,23643,991,1496,2416,2664,5497,3803,2083,2122,177,21247,559,1289,2228,2887,5071,3789,2132,2199,194,20358,462,1177,1882,2950,5096,3785,2156,2476,195,20174,595,1015,1663,2723,5004,3314,1975,2236,181,18700,687,1010,1600,2328,4365,2610,1594,1944,143,16271,445,1051,1277,1602,2633,1510,839,1101,93,10551,212,878,644,489,717,413,228,296,50,3923,48,378,169,118,97,66,31,58,19,981,13,164,46,44,40,25,23,13,15,382,7246,22041,19967,23944,45929,30451,17076,17543,2218,186414,0,10,0,3,3,0,0,0,0,18,3,21,11,11,9,21,8,28,0,121,7,27,26,29,61,91,38,164,8,457,18,55,40,69,86,189,89,346,9,905,34,62,78,117,121,248,127,460,11,1264,17,102,84,141,115,299,177,611,17,1562
402,240,4619,957,576,513,252,116,68,160,7493,336,2241,1512,1812,2558,1518,806,554,252,11592,495,916,1114,1510,3261,2155,1342,1122,213,12126,657,934,1170,1582,3235,2166,1383,1307,188,12628,399,844,1171,1490,2886,1839,1199,1164,154,11146,311,762,1181,1642,2985,1983,1305,1332,135,11642,294,721,1067,1740,3171,2042,1257,1507,166,11962,335,666,1010,1702,3275,1826,1244,1317,136,11505,347,629,956,1400,2749,1478,992,1118,78,9734,273,552,753,852,1568,799,577,599,58,6030,119,405,313,272,401,218,158,161,19,2053,20,186,69,43,54,38,23,25,9,473,11,57,25,19,13,12,8,17,7,165,3835,13528,11307,14625,26685,16321,10413,10281,1568,108570,3,18,0,0,0,0,0,0,0,23,0,8,9,12,18,14,7,16,0,79,0,16,19,25,37,45,26,75,6,262,13,29,34,49,61,106,36,163,6,483,13,47,35,79,70,119,79,199,11,663,12,50,37,102,83,139,69,264,14,772
403,204,4311,791,464,350,184,85,41,115,6534,322,2491,1468,1421,1701,983,496,359,153,9389,398,907,885,1205,2139,1369,873,700,128,8614,525,821,1073,1241,1985,1310,883,791,107,8734,368,762,1073,1236,1751,1141,714,743,100,7893,244,665,1077,1479,1893,1247,794,853,79,8326,205,642,1081,1522,2049,1350,824,882,89,8647,278,592,957,1607,2143,1168,748,819,75,8384,324,580,938,1505,1911,1014,614,783,65,7730,282,631,810,939,1077,603,378,468,52,5236,120,446,327,298,284,164,116,118,27,1904,36,211,89,61,41,28,15,31,4,514,13,89,26,28,14,6,5,7,3,195,3309,13144,10585,12990,17348,10573,6547,6588,1008,82099,0,14,0,0,0,0,0,0,0,16,0,4,11,5,6,6,3,12,0,55,3,12,9,16,19,41,17,76,3,196,12,34,20,49,55,78,34,153,3,448,12,46,37,52,47,92,66,220,3,569,14,37,47,91,85,162,49,258,12,756
404,192,2934,564,360,400,263,118,52,97,4984,302,2105,1312,1417,2355,1517,731,546,207,10506,405,828,952,1301,3362,2229,1445,1136,181,11838,553,739,1014,1344,3367,2344,1511,1390,193,12447,353,689,969,1260,2937,2106,1385,1290,156,11145,283,679,985,1430,3034,2337,1563,1527,140,11968,320,661,927,1575,3380,2426,1600,1686,145,12720,341,555,877,1481,3421,2140,1582,1546,100,12045,340,582,824,1296,2782,1814,1247,1345,81,10312,300,559,636,841,1763,1052,682,725,71,6627,114,401,285,277,437,278,212,174,25,2206,19,188,92,78,63,42,16,41,12,558,10,73,27,19,31,9,15,14,6,200,3530,10993,9476,12665,27332,18561,12105,11481,1412,107555,0,3,0,3,0,0,0,0,0,9,4,8,3,7,15,15,7,14,0,74,3,18,11,24,34,51,26,86,10,256,8,26,24,41,58,76,48,147,7,434,10,28,26,61,77,107,62,255,11,630,10,37,41,78,78,144,92,275,12,769
405,65,1148,223,166,212,142,66,40,56,2117,123,377,313,435,659,545,252,187,60,2943,144,240,230,342,590,582,381,336,60,2906,166,285,278,356,478,500,349,398,44,2850,105,293,335,362,451,453,285,348,29,2660,88,286,374,478,547,517,356,405,34,3081,83,291,435,591,684,590,393,413,38,3518,131,305,467,563,671,568,419,461,37,3615,152,341,423,547,612,508,373,397,43,3393,145,286,354,351,381,310,215,225,20,2284,35,216,130,99,94,92,46,52,8,770,5,101,29,26,11,13,10,12,3,216,5,48,8,6,10,9,3,11,3,97,1248,4219,3594,4328,5398,4815,3135,3283,433,30455,0,0,0,0,0,0,3,0,0,6,0,3,0,0,3,7,0,12,0,20,0,6,0,4,5,10,8,31,0,81,5,18,15,14,15,32,19,66,3,183,8,19,12,21,17,49,24,105,7,262,3,10,13,26,25,59,35,181,3,349
406,68,866,170,152,180,95,50,54,53,1691,110,247,305,401,653,418,266,402,58,2867,209,236,250,329,654,497,393,783,59,3418,199,283,337,314,531,427,386,903,72,3449,128,230,302,351,485,365,333,765,51,3005,129,237,333,410,591,454,357,735,50,3295,154,253,296,492,698,463,382,791,56,3579,157,232,303,403,751,409,373,760,55,3446,158,231,302,424,612,356,276,563,48,2980,111,189,208,226,351,224,154,301,21,1784,44,120,82,75,90,60,36,77,6,584,9,55,25,19,12,18,9,14,3,154,3,22,13,9,7,12,4,9,0,80,1484,3199,2915,3595,5612,3794,3029,6162,541,30344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,12,0,21,0,8,3,0,8,7,13,24,0,60,0,17,5,5,8,18,11,54,0,115,3,5,12,17,8,22,17,79,0,154,0,12,7,14,21,36,31,81,0,210
407,141,2016,409,319,453,284,130,76,96,3915,199,572,510,804,1325,882,468,359,87,5219,250,426,412,620,1227,955,576,625,90,5172,263,477,569,628,986,817,493,587,81,4901,173,476,589,679,898,772,447,581,60,4671,160,469,601,832,1148,920,498,649,75,5352,188,487,643,957,1302,990,605,739,81,5994,227,484,657,942,1283,877,561,661,75,5755,265,485,626,937,1175,787,521,616,47,5466,216,497,521,601,751,489,320,381,35,3806,92,336,249,184,153,136,74,97,25,1352,16,136,79,38,26,32,8,19,4,366,9,59,28,18,15,16,8,12,5,176,2199,6912,5895,7573,10742,7938,4705,5402,761,52142,0,4,0,0,3,0,0,0,0,14,0,0,3,4,3,8,9,12,0,42,3,5,6,14,10,15,11,47,0,122,6,19,18,23,19,40,21,112,0,260,5,22,27,44,35,57,40,183,7,418,10,25,23,45,37,80,44,232,5,504
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,0,7,6,0,0,0,3,0,0,3,0,14,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,3,8,4,5,15,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,52,309,60,71,173,190,47,32,27,956,128,418,214,294,511,558,172,198,60,2558,129,236,220,281,406,499,235,302,53,2354,136,227,191,201,335,398,192,267,44,1998,117,220,188,181,231,277,161,240,35,1657,108,251,182,231,274,323,159,260,38,1816,112,276,234,255,294,306,137,284,38,1930,117,311,255,289,279,290,148,220,29,1942,124,296,255,260,229,228,117,188,34,1719,114,267,195,169,120,120,59,107,13,1165,47,173,68,65,47,32,19,33,4,485,6,78,22,18,10,7,8,7,0,162,3,24,9,3,5,11,0,0,4,61,1208,3077,2092,2317,2911,3238,1457,2137,380,18802,0,0,0,3,0,3,0,0,0,7,3,5,3,3,6,12,3,9,0,45,0,11,9,10,16,42,19,72,7,194,5,24,13,20,33,68,27,116,5,317,4,15,11,33,27,69,34,108,7,321,11,30,24,31,36,94,34,106,6,375
501,159,2108,365,370,457,375,153,123,118,4217,174,441,439,630,1118,890,515,522,131,4874,243,416,452,542,1152,987,722,896,96,5505,339,585,609,604,936,913,798,961,96,5839,265,598,647,693,964,912,730,984,89,5873,202,620,746,858,1064,1067,845,1084,95,6575,273,541,708,927,1188,1125,853,1052,97,6756,299,419,630,931,1199,989,785,1072,97,6426,310,431,645,781,1076,814,637,848,72,5615,248,431,475,546,631,442,371,456,36,3632,101,332,219,155,158,118,73,137,18,1308,18,126,61,43,22,20,12,18,3,335,10,56,23,15,12,11,7,5,5,146,2638,7101,6022,7086,9975,8661,6511,8154,956,57099,0,3,0,0,0,0,0,3,0,12,0,4,0,3,9,7,6,7,0,31,8,10,3,11,6,21,12,44,0,112,12,23,22,20,26,50,13,87,8,271,10,47,34,35,37,65,36,166,4,425,7,31,41,50,42,102,46,194,9,524
502,59,1185,269,173,191,116,41,36,44,2113,61,429,347,325,490,372,148,127,55,2357,91,207,209,243,479,336,195,249,37,2057,101,248,262,263,393,296,186,249,35,2031,70,230,277,301,372,304,162,249,21,1988,75,203,321,358,532,376,212,259,37,2359,79,214,294,403,601,349,217,295,40,2495,107,172,285,410,577,324,188,281,30,2372,73,186,254,338,468,235,162,215,23,1952,78,166,217,213,243,144,79,117,11,1272,31,125,86,65,71,32,20,35,5,468,9,49,27,17,13,3,4,4,0,126,3,34,13,4,5,0,0,0,0,70,839,3452,2848,3118,4435,2892,1615,2107,346,21649,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,17,0,7,0,5,7,8,6,18,0,61,3,13,10,12,9,27,10,42,3,123,3,13,19,8,9,34,14,45,3,143,0,9,8,23,26,39,25,65,4,204
