SA4_CODE_2016,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
504,702,0,10,0,8,712,2788,31,59,7,17,2900,3824,148,205,17,19,4214,4061,337,275,30,27,4725,3509,407,294,20,26,4261,3470,463,300,42,29,4304,3437,590,370,41,40,4479,3242,587,387,38,27,4273,2466,498,391,50,25,3423,1665,307,254,24,20,2270,537,144,108,26,7,818,86,67,48,15,4,213,15,21,23,4,3,67,29794,3601,2717,314,235,36663,1746,0,20,18,11,1794,1615,15,54,24,6,1711,843,20,86,10,8,965,557,45,101,21,6,729,369,46,102,16,13,545,384,51,119,12,8,580,360,76,140,17,0,597,382,75,159,22,8,654,388,76,183,23,4,671,419,107,220,34,8,783,310,98,158,34,6,607,171,45,55,37,3,312,73,16,38,25,7,166,7607,664,1439,300,85,10095,1089,67,122,25,23,1329,654,46,67,22,107,909,39153,4385,4345,658,453,48996,353,0,6,0,0,363,1624,7,28,3,12,1675,2288,39
505,1029,3,6,3,9,1052,3997,59,145,5,26,4230,5876,281,403,20,30,6611,6203,620,590,28,46,7482,5159,780,554,35,33,6565,4891,933,650,52,44,6575,4680,1043,733,63,46,6567,4102,1013,740,72,40,5971,3218,863,650,62,34,4822,2023,516,414,36,33,3022,656,259,191,22,12,1145,132,82,48,12,0,272,37,38,25,7,0,101,42002,6502,5143,416,351,54417,3653,11,39,38,28,3763,3561,23,136,13,28,3765,1584,55,180,22,21,1859,1005,82,242,22,5,1359,643,104,221,28,10,1007,558,139,254,41,12,1003,544,173,331,38,15,1094,554,173,340,27,20,1113,539,179,358,48,5,1130,642,208,431,58,19,1346,535,226,321,63,13,1162,279,107,142,42,16,590,128,53,73,33,6,300,14219,1531,3073,471,193,19483,1548,123,193,54,42,1950,999,103,143,37,138,1422,58766,8253,8553,978,727,77279,518,3,4,0,3,533,3260,17,55,3,22,3356,4711,84
506,1377,3,6,0,11,1394,5739,64,138,14,37,5988,8999,368,401,18,43,9829,10823,735,571,44,81,12253,9286,821,575,38,59,10774,8956,910,574,50,38,10536,8442,993,628,59,50,10170,7526,997,691,73,65,9351,6312,803,596,66,53,7826,3989,561,445,52,39,5089,1332,300,216,37,18,1901,254,100,65,22,3,446,74,50,36,19,0,177,73098,6697,4923,494,514,85734,3250,6,18,32,23,3327,3790,25,115,26,24,3980,2333,63,189,17,10,2616,1552,105,251,31,17,1947,1162,108,221,33,16,1544,994,126,218,31,12,1380,856,139,253,36,18,1311,782,148,289,35,15,1267,819,184,317,38,16,1377,938,214,361,57,11,1574,739,184,293,62,13,1292,339,85,146,47,16,635,142,43,78,45,12,323,17694,1425,2754,494,200,22571,2851,140,162,54,37,3252,1646,108,146,39,172,2108,95288,8371,7987,1086,927,113665,656,7,0,0,3,662,3868,16,37,6,25,3954,5802,71
507,976,0,5,3,13,997,4128,55,107,9,23,4314,6291,217,270,16,31,6822,6865,440,366,21,27,7720,6110,612,381,42,35,7185,5903,752,474,45,33,7204,5706,806,529,67,48,7154,5097,756,558,58,45,6508,4049,643,451,52,33,5230,2422,408,328,30,23,3209,782,201,131,30,15,1146,146,74,45,15,8,290,48,32,23,6,3,111,48520,4996,3663,390,320,57894,3010,8,35,33,17,3100,2748,14,88,18,13,2881,1393,41,136,17,19,1603,931,65,162,16,7,1181,686,70,162,24,7,951,621,75,174,21,8,900,586,120,225,24,8,968,571,108,246,32,7,958,585,139,255,53,15,1042,641,158,300,60,12,1165,514,137,226,62,13,953,227,81,104,51,5,470,114,46,75,22,4,265,12618,1056,2175,442,139,16436,2034,110,138,46,35,2368,1055,56,94,39,148,1385,64229,6215,6070,923,642,78078,524,0,4,0,3,534,3251,6,56,3,15,3326,4755,64
509,597,5,6,8,15,629,1454,24,64,29,19,1590,1769,95,156,28,20,2080,1734,211,247,56,26,2265,1583,270,336,56,22,2266,1683,303,354,74,35,2454,1758,385,469,133,29,2772,1758,397,542,144,26,2870,1550,327,547,171,32,2627,974,263,433,161,29,1865,352,178,301,140,15,977,61,59,123,102,10,357,27,38,112,79,10,265,15307,2555,3687,1182,284,23017,577,3,3,28,14,624,375,11,21,14,7,429,266,0,15,10,6,301,232,13,28,6,0,280,219,19,42,6,8,296,228,19,64,16,3,335,262,28,84,27,4,401,287,29,103,19,4,453,319,36,132,36,7,529,348,57,179,57,12,655,242,45,144,110,14,555,130,36,99,82,13,357,54,25,82,116,8,286,3532,317,1017,544,100,5503,905,110,190,85,36,1325,367,33,70,85,87,640,20115,3009,4961,1896,508,30489,288,0,0,3,4,296,892,7,23,8,5,931,1012,12
510,378,0,0,0,8,386,1869,11,27,3,13,1923,4795,52,56,5,27,4926,5923,86,71,10,32,6116,5084,120,70,16,23,5307,4935,163,105,12,22,5240,4659,163,100,22,26,4969,4032,140,99,19,28,4313,3044,134,84,21,23,3310,1558,67,63,15,18,1721,476,42,29,14,12,579,65,9,9,13,4,107,23,4,8,8,3,40,36838,993,725,151,232,38942,432,0,0,4,0,442,316,4,3,0,4,330,396,6,16,0,3,409,394,3,13,4,8,420,330,11,22,0,6,363,356,17,23,7,3,397,345,17,18,3,3,388,261,23,26,3,4,324,223,18,27,0,3,275,174,20,28,7,3,231,109,10,21,9,3,154,34,6,11,4,3,51,17,3,4,8,3,41,3400,130,213,48,35,3829,3382,49,48,14,35,3530,829,23,33,14,61,974,44452,1197,1018,235,368,47269,214,0,0,0,3,213,1111,0,12,3,7,1134,1955,10
511,438,0,0,0,5,448,1679,15,28,9,10,1737,2799,57,69,4,14,2949,3125,144,116,17,23,3424,2672,157,113,19,21,2983,2625,258,158,25,14,3078,2658,258,221,35,27,3201,2409,237,204,48,28,2923,1925,227,208,53,17,2438,1123,154,160,43,17,1504,366,69,83,26,9,564,72,39,42,28,3,183,25,21,19,13,0,80,21924,1628,1439,327,185,25505,585,0,0,14,3,608,307,0,10,9,0,327,291,6,16,5,7,321,289,8,27,3,4,332,213,12,27,8,3,256,196,20,50,6,3,277,252,34,35,11,4,331,244,26,56,8,9,348,212,31,75,11,5,329,193,20,85,19,3,323,100,24,59,26,3,208,61,19,26,24,0,135,26,9,25,17,3,83,2966,210,493,161,49,3875,1618,62,71,34,33,1821,573,24,37,32,65,724,27082,1916,2036,555,327,31925,307,0,4,0,3,314,1082,5,22,0,7,1114,1481,13
597,0,0,0,0,0,3,32,0,0,0,0,32,125,0,3,0,0,129,187,3,4,0,0,194,174,0,0,0,0,177,181,0,3,0,0,184,161,3,4,0,0,169,164,7,3,0,0,168,119,4,0,0,0,124,42,3,0,0,0,47,12,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,4,1197,18,17,0,4,1237,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,14,0,0,0,0,14,10,0,0,0,0,6,6,4,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,73,158,0,0,0,0,158,23,0,0,0,0,27,1444,22,18,0,9,1496,5,0,0,0,0,5,7,0,0,0,0,7,10,0
599,848,6,27,0,8,888,2220,68,311,3,23,2628,2680,243,771,9,35,3737,2271,386,959,10,33,3670,1822,438,878,16,20,3172,1567,467,999,24,33,3086,1493,445,1047,26,46,3068,1337,426,1033,19,45,2867,951,335,780,20,36,2115,560,157,505,18,14,1257,180,70,179,7,18,447,36,20,39,3,0,99,12,11,10,6,0,43,15986,3074,7541,158,323,27078,512,0,50,18,13,590,860,18,223,22,9,1129,623,48,346,15,10,1044,488,77,396,12,12,977,353,70,432,13,9,881,335,127,496,23,15,989,298,101,579,34,20,1031,277,130,611,11,22,1048,257,95,626,21,22,1025,263,111,576,27,19,1000,160,59,326,14,12,568,83,21,94,14,4,214,33,3,41,12,6,92,4540,867,4792,229,151,10581,1734,149,505,59,68,2509,561,53,184,21,76,888,22813,4138,13017,469,617,41063,58,0,0,0,3,63,311,3,25,0,7,349,505,9
601,574,3,7,0,5,589,2273,12,43,3,18,2355,3304,96,169,3,24,3602,3634,199,243,13,27,4110,3463,270,251,10,23,4014,3600,333,364,16,28,4345,3737,401,346,27,39,4553,3529,392,376,29,34,4359,3136,351,377,28,23,3915,1665,241,257,24,14,2204,450,124,162,20,6,771,68,44,43,13,3,165,21,24,17,8,0,72,29455,2489,2654,202,251,35041,1638,0,7,11,14,1669,1717,0,36,4,25,1778,991,21,57,10,4,1075,750,19,92,11,13,887,598,19,107,12,5,748,625,35,121,13,6,805,619,35,129,16,11,813,611,60,179,10,10,871,669,75,201,21,20,985,638,90,222,39,7,995,436,79,181,40,10,745,147,31,99,30,5,305,73,28,53,33,7,187,9506,504,1476,242,139,11868,1257,59,131,23,32,1506,591,37,73,31,101,834,40808,3089,4330,496,525,49249,301,0,0,0,3,308,1811,7,23,0,10,1853,2517,20
602,410,0,0,0,7,422,1460,10,34,3,8,1519,1681,54,90,4,3,1838,1719,117,132,19,15,2003,1673,161,143,13,17,2010,1730,199,204,21,20,2167,1986,259,238,23,22,2532,1903,262,238,35,22,2453,1662,261,255,56,20,2255,956,175,245,43,15,1438,223,87,97,34,6,449,37,45,41,29,0,151,8,18,36,18,3,85,15442,1653,1757,303,156,19316,838,0,7,8,12,859,770,4,17,7,3,805,404,9,20,5,5,440,347,12,38,7,4,401,288,13,35,3,4,351,327,20,61,3,5,419,347,18,72,8,8,452,343,28,103,11,6,497,359,36,147,26,3,562,420,41,135,19,14,622,249,38,115,36,6,440,122,20,53,26,4,229,56,8,48,25,8,151,4878,241,855,185,84,6243,656,56,103,27,31,876,359,25,33,23,71,514,21345,1978,2754,544,335,26951,215,0,5,0,0,224,961,8,17,4,3,990,1099,13
603,67,0,0,0,0,67,203,0,11,3,3,221,237,6,21,3,0,269,252,17,42,5,3,321,249,19,54,9,3,330,267,27,60,11,3,366,225,49,105,15,5,392,260,43,74,19,8,406,239,37,102,23,9,412,148,32,83,26,3,293,38,31,38,20,3,136,14,4,22,24,0,61,0,6,9,13,4,32,2196,273,626,163,51,3313,106,0,3,6,0,110,78,0,7,3,0,86,59,3,5,0,0,69,62,0,15,0,0,73,50,3,18,3,0,70,59,5,23,7,4,97,71,6,35,7,6,126,88,10,28,7,3,137,90,7,55,14,0,171,90,15,57,11,9,175,51,19,41,22,3,128,24,10,25,11,0,73,10,4,20,16,0,48,835,88,328,104,28,1376,108,8,39,16,11,183,87,7,15,12,22,143,3228,372,1012,295,104,5018,24,0,0,0,0,25,79,0,3,0,5,88,112,3
604,445,0,0,0,13,464,1272,13,32,3,15,1335,1385,29,52,10,9,1478,1440,67,108,8,11,1628,1314,97,101,13,15,1542,1488,147,125,21,20,1809,1569,184,165,21,17,1960,1622,172,187,39,27,2048,1345,158,196,49,31,1774,742,133,171,35,11,1095,186,69,80,33,7,375,37,24,32,9,3,106,11,17,26,17,3,74,12856,1116,1274,256,176,15681,697,0,0,8,15,716,418,3,11,3,7,439,248,0,10,7,3,273,214,3,32,3,3,252,204,5,29,15,3,253,240,11,37,6,0,300,250,15,55,4,7,336,303,21,71,11,6,407,321,21,94,19,6,461,362,32,93,21,10,516,170,30,72,24,6,310,77,10,40,28,3,155,23,16,43,26,0,104,3530,160,586,175,69,4525,721,42,59,14,27,864,311,17,31,23,62,444,17420,1332,1957,469,336,21518,219,0,0,0,0,220,750,0,11,0,4,772,761,7
697,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,7,6,0,0,0,0,4,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,5,0,0,0,0,0,0,48,3,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,142,0,0,0,0,142,338,14,51,0,3,405,361,20,107,0,7,500,342,57,137,3,4,535,245,46,131,10,4,435,246,66,156,3,9,471,262,68,199,3,10,548,255,69,190,3,6,522,189,47,181,4,6,430,126,25,105,4,4,264,27,8,30,0,0,73,8,0,5,0,0,14,0,0,4,0,0,9,2546,410,1291,31,57,4343,76,0,4,0,0,80,97,3,22,0,5,127,103,7,47,0,3,155,73,3,63,0,3,140,80,9,73,0,4,161,62,11,92,4,3,169,68,21,126,9,5,220,76,12,123,0,3,222,69,22,140,4,6,245,78,15,129,3,4,236,46,3,56,3,0,115,18,3,16,0,0,35,8,0,11,4,0,25,850,114,898,33,30,1932,207,22,97,14,13,341,95,12,41,6,17,172,3694,558,2333,77,123,6785,5,0,0,0,0,5,38,0,3,0,0,41,43,3
701,540,0,0,0,10,554,2559,23,26,0,18,2624,4102,67,63,9,28,4270,4405,147,108,10,34,4702,3776,243,136,15,26,4197,3363,276,150,13,32,3828,3224,309,171,17,27,3735,2747,274,163,22,20,3222,2172,210,142,21,18,2571,1389,173,110,18,15,1710,472,86,68,17,9,644,93,28,27,4,0,162,30,9,9,4,3,58,28863,1841,1182,150,233,32275,881,3,9,8,10,905,696,7,9,6,8,720,570,8,30,3,10,621,420,9,32,0,8,479,310,26,38,4,4,381,275,19,34,0,5,338,260,24,47,5,3,333,221,27,70,11,0,333,235,31,67,3,6,337,200,22,81,13,6,316,144,29,52,11,0,240,47,13,22,4,5,94,23,6,9,11,0,48,4279,219,501,87,63,5146,1467,53,48,9,26,1597,788,27,33,20,79,947,35398,2139,1761,268,401,39969,389,0,0,0,0,392,1841,3,15,0,8,1875,2984,23
702,310,0,0,0,5,317,1099,3,16,0,6,1128,1681,21,44,0,9,1754,1669,60,46,3,6,1786,1393,50,43,3,8,1511,1380,85,44,8,6,1519,1358,105,69,7,15,1548,1334,110,75,13,15,1555,1186,103,74,11,5,1378,792,71,45,14,6,932,298,47,27,4,5,383,75,21,10,12,3,118,24,10,11,3,0,45,12605,691,507,82,89,13978,337,0,4,3,3,353,229,3,0,0,0,230,243,3,8,3,4,262,254,4,13,3,4,279,218,3,16,0,5,242,210,3,11,0,5,234,195,13,12,0,4,222,181,17,17,3,3,217,151,12,17,3,6,192,141,18,27,3,3,189,92,10,20,9,0,129,41,3,15,4,0,64,20,4,3,5,0,32,2319,94,165,40,36,2645,738,23,26,3,14,808,461,11,19,17,53,559,16131,820,707,140,188,17986,250,0,3,0,3,256,832,0,3,3,7,842,1380,15
797,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,17,0,0,0,0,17,3,0,0,0,0,5,7,0,0,0,0,12,4,0,0,0,0,6,10,0,0,0,0,12,8,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,3,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,4,3,0,0,0,0,3,74,3,4,4,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,36,0,0,0,0,44,131,0,9,3,5,145,294,13,27,0,0,340,250,27,34,0,7,316,185,29,44,0,0,254,153,30,52,0,6,244,151,16,57,0,3,227,115,31,40,3,0,189,108,24,33,0,0,159,58,16,10,0,3,88,22,3,10,3,0,36,3,0,0,0,0,6,3,0,3,0,0,10,1508,189,323,11,22,2056,27,3,3,0,0,33,27,0,11,0,0,39,31,0,12,0,0,42,23,3,14,0,0,41,17,7,20,0,0,43,13,9,18,3,0,48,17,5,26,3,0,53,21,3,24,0,4,53,18,8,20,0,3,50,5,8,19,0,0,33,7,4,12,0,0,22,0,4,6,0,0,11,0,0,0,0,0,3,224,48,175,11,14,468,136,32,48,9,6,228,50,6,5,4,10,74,1923,275,548,32,48,2829,9,0,0,0,0,9,27,0,3,0,0,28,45,3
801,1147,4,12,8,3,1167,5651,73,90,5,23,5846,9589,290,210,12,27,10133,11089,577,306,23,32,12031,10295,688,302,29,32,11343,9802,791,329,37,47,11006,9361,925,371,27,37,10727,8124,779,388,31,31,9348,6087,616,309,37,32,7077,3106,417,243,27,23,3811,1107,227,137,23,11,1511,200,89,50,11,4,348,56,41,17,7,0,120,75602,5514,2758,278,307,84456,3471,10,20,16,18,3541,3902,22,69,24,20,4027,1865,26,83,16,8,2003,1514,49,112,18,11,1707,1278,75,110,17,10,1489,1025,96,130,12,14,1270,867,88,127,30,5,1112,793,99,151,17,7,1064,853,109,175,19,12,1167,837,127,232,30,7,1229,625,141,199,46,12,1017,272,72,91,29,10,469,123,34,51,25,0,242,17425,941,1540,301,136,20338,2969,99,109,35,43,3259,1446,85,83,32,137,1792,97441,6637,4497,644,626,109846,878,0,5,0,6,896,5385,18,30,3,14,5455,9379,72
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,124,0,9,0,0,132,362,5,42,0,0,419,399,74,87,0,0,565,306,103,94,0,3,502,264,88,93,5,4,456,204,106,90,0,3,407,189,71,93,6,7,359,150,62,75,0,3,295,120,44,73,0,0,237,72,27,53,3,0,156,27,12,15,0,0,56,3,4,3,0,0,10,0,0,0,0,0,3,2226,603,731,14,27,3600,102,3,10,0,3,122,143,5,25,0,3,170,80,5,28,3,3,118,57,12,38,0,0,99,39,9,40,0,0,85,44,18,57,0,3,122,45,11,55,5,0,122,23,10,53,5,0,99,43,17,55,0,0,111,41,18,42,3,4,109,25,5,38,0,0,74,5,3,16,0,0,30,8,0,3,3,0,12,652,110,458,20,19,1275,114,9,36,5,0,162,69,9,16,0,5,104,3065,732,1240,38,57,5137,8,0,0,0,0,7,56,0,5,0,0,60,60,3
901,17,0,0,0,0,21,66,0,0,0,0,71,89,0,8,0,0,95,96,4,4,0,3,114,111,3,10,0,3,131,106,4,11,0,3,124,99,9,18,3,3,131,119,3,20,3,6,141,106,15,15,4,3,147,79,3,11,3,0,101,58,3,9,0,0,67,14,0,3,0,0,20,3,0,5,0,0,13,966,48,107,17,19,1167,19,0,0,0,0,19,18,0,0,0,0,18,14,0,0,0,0,19,15,0,3,0,0,16,22,0,0,0,0,20,6,0,0,0,0,8,15,0,3,0,0,21,25,5,3,0,0,38,10,0,10,0,0,21,12,3,4,0,0,24,16,9,4,3,3,28,3,0,3,0,0,5,5,0,4,0,0,5,176,14,34,13,9,245,88,0,7,4,0,98,25,3,0,3,10,37,1253,62,157,34,41,1545,3,0,0,0,0,10,33,0,0,0,0,38,60,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,5,7,3,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,17,16,3,0,0,0,19,0,0,0,0,0,3,63,7,7,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,3,0
