SA3_CODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
40601,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,3,6,5,0,0,18,3,4,3,3,5,0,0,18,31,172,302,346,363,177,44,1439,444,550,453,529,468,127,15,2591,52,28,40,62,42,22,14,265,3066,4381,4500,5394,4150,936,165,22591
40602,0,7,6,3,0,0,0,11,3,4,7,5,0,0,0,16,0,4,6,3,0,0,0,23,3,14,13,13,0,0,0,47,19,48,76,87,111,56,10,403,256,504,447,468,298,68,6,2050,42,25,40,40,22,10,9,183,1695,3214,2991,3276,2220,471,73,13932
40701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,103,219,337,457,306,82,1525,404,294,301,328,399,129,27,1885,31,21,24,29,27,13,11,148,1917,2105,2629,3284,3187,1061,210,14390
40702,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,15,5,3,4,0,0,3,0,17,59,167,317,464,550,375,124,2059,543,480,441,541,535,220,36,2799,72,36,47,64,74,32,26,348,3788,4584,5147,6251,5062,1567,343,26740
40703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,6,0,0,0,14,5,3,3,6,0,0,0,14,67,142,293,502,596,384,116,2103,557,476,410,509,512,152,31,2649,68,59,49,53,53,37,22,344,3902,4869,5143,6471,5466,1525,320,27695
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,0,22,0,0,0,0,0,0,0,0,0,5,13,25,8,0,0,64
49999,8,9,0,3,3,0,0,26,3,4,3,3,3,0,0,16,3,3,8,0,5,0,0,19,12,17,12,11,11,3,0,65,31,91,102,113,95,39,8,480,546,753,706,828,844,282,36,4001,66,52,63,70,60,21,18,354,4228,6992,6833,8212,6315,1537,185,34306
50101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,7,3,0,0,3,3,0,0,10,24,187,407,409,360,204,59,1651,451,374,433,368,410,156,25,2213,41,28,46,52,31,17,14,226,2540,3361,4472,4508,3428,967,167,19438
50102,0,3,3,0,0,0,0,8,0,7,3,4,4,0,0,12,0,5,0,7,0,0,0,7,0,11,3,9,3,0,0,28,36,210,323,407,386,229,48,1641,838,962,1022,1027,932,196,22,4997,104,100,84,105,71,36,12,510,5937,8394,9335,10296,7209,1561,203,42934
50103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,14,69,143,225,288,214,71,1030,145,116,152,194,263,88,20,986,20,12,17,24,31,13,8,122,957,1087,1560,2065,1988,759,159,8572
50201,17,9,7,4,4,0,0,38,3,0,3,0,0,0,0,7,0,3,3,0,0,0,0,8,26,11,10,4,4,0,0,47,44,174,304,359,337,172,44,1435,696,551,517,584,496,154,15,3014,42,42,33,54,33,27,16,250,4656,4686,5344,6156,4297,1036,167,26336
50301,47,65,74,57,37,3,0,282,3,7,0,0,3,0,0,17,0,4,0,9,4,0,0,9,47,75,74,61,45,3,0,305,90,160,411,639,517,337,111,2266,940,968,737,600,592,238,48,4124,60,81,58,64,35,25,13,328,6006,9588,7977,8085,6113,1857,338,39969
50302,410,791,641,526,302,43,3,2718,25,46,33,15,10,0,0,131,0,19,15,13,6,0,0,58,434,859,688,556,310,43,3,2901,73,603,992,895,633,314,73,3599,2783,4920,3987,2735,2226,721,55,17429,269,456,359,301,216,80,42,1730,20118,53290,46165,38835,24420,5583,567,188978
50401,16,26,7,4,5,0,0,68,0,4,0,0,0,0,0,6,4,0,0,0,0,0,0,3,24,31,12,10,5,0,0,73,30,181,322,285,227,109,18,1169,664,452,330,333,317,137,15,2247,43,52,35,48,34,7,0,225,4383,5709,5018,5269,3883,1075,111,25442
50402,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,5,0,0,0,0,18,20,90,176,257,218,105,31,892,205,123,149,156,169,70,9,889,27,18,20,31,15,16,0,129,1409,1552,1786,2203,1706,514,69,9244
50403,28,28,12,3,3,0,0,74,4,3,0,0,0,0,0,9,5,0,0,3,3,0,0,8,37,32,13,8,5,0,0,94,69,348,491,530,398,149,28,2022,1277,1018,855,778,678,219,20,4844,97,90,92,106,69,27,8,490,8772,12251,11608,12147,7942,1788,186,54697
50501,58,51,10,7,5,3,0,130,3,0,0,0,0,0,0,7,5,0,0,0,3,0,0,10,60,50,10,9,12,3,0,145,92,374,755,910,803,323,44,3297,1839,1018,919,731,709,223,16,5466,110,77,71,64,53,29,6,415,9987,8705,8648,9839,7042,1672,159,46063
50502,59,69,45,42,29,3,0,248,10,3,5,0,0,0,0,21,3,4,3,3,0,0,0,13,67,73,53,47,27,4,0,277,87,472,869,833,626,349,84,3329,1473,1315,1053,894,885,359,42,6038,85,148,106,114,75,45,13,583,10369,16815,15155,14688,10272,2852,369,70529
50503,41,21,6,3,0,0,0,71,9,0,3,0,0,0,0,15,3,0,3,3,0,0,0,12,51,24,14,8,0,0,0,98,81,509,759,724,451,171,18,2712,1088,818,662,586,474,157,8,3798,97,104,83,83,54,18,12,451,7801,9820,9581,9603,5803,1348,138,44095
50601,16,5,0,8,0,0,0,31,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,17,7,4,6,0,0,0,33,26,170,255,244,215,96,21,1030,551,414,275,260,306,101,13,1913,35,31,28,32,20,8,0,165,3437,3947,3549,3355,2568,646,79,17569
50602,43,37,31,17,14,3,0,140,7,4,9,7,3,0,0,33,3,3,4,6,0,0,0,20,56,51,41,28,19,3,0,193,41,234,309,248,206,108,23,1165,1003,1655,1277,1031,800,217,26,6015,124,174,127,125,96,33,14,692,8335,17286,14519,13203,8701,1894,185,64116
50603,63,40,44,31,29,4,0,208,8,3,7,0,3,0,0,21,0,0,3,0,0,0,0,11,73,41,53,37,31,4,0,240,51,192,339,368,299,149,21,1417,1241,1027,840,731,742,260,20,4858,98,119,107,87,71,35,7,519,9136,15286,13999,13636,9623,2203,181,64061
50604,15,14,7,3,3,0,0,44,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,22,20,8,3,3,0,0,57,30,230,339,292,243,123,20,1277,541,424,372,376,360,133,10,2218,55,60,33,32,19,10,6,223,4008,5277,5135,5083,3742,1007,102,24345
50605,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,12,22,145,218,260,237,113,27,1025,343,195,183,193,224,97,9,1241,38,22,19,27,18,10,3,142,2303,2773,3002,3184,2406,687,97,14453
50606,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,21,69,120,160,128,48,13,553,95,88,69,86,88,26,5,452,10,5,3,3,7,0,5,33,712,925,927,1036,740,199,32,4577
50607,13,10,8,6,9,0,0,42,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,16,11,8,7,7,0,0,51,35,100,175,232,249,131,18,946,266,279,229,172,193,69,7,1211,23,24,10,15,14,15,5,104,1897,2987,2670,2728,2160,668,66,13175
50701,32,19,16,18,6,0,0,89,8,3,4,0,0,0,0,15,7,0,3,0,4,0,0,13,45,25,16,20,6,0,0,118,37,271,462,398,273,125,22,1587,834,803,661,606,507,125,11,3551,79,98,92,97,56,12,12,446,6393,10536,10013,9338,5691,1204,137,43309
50702,23,21,10,10,3,3,0,64,6,3,3,4,0,0,0,15,0,3,0,8,0,0,0,11,28,27,13,16,5,3,0,95,15,127,225,277,254,133,25,1063,730,607,531,489,426,185,11,2977,53,55,45,42,35,14,7,255,4119,6181,5541,5868,4306,1217,146,27379
50703,6,0,3,3,0,0,0,13,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,7,6,8,4,3,0,0,0,20,13,84,105,85,63,25,0,387,147,266,281,279,226,48,3,1250,20,25,13,27,12,5,0,109,1359,2865,3175,3199,2035,345,31,13009
50704,45,44,32,38,25,4,0,194,6,3,6,6,0,0,0,17,0,0,0,3,0,0,0,3,49,44,34,44,25,4,0,212,41,250,490,605,605,287,67,2349,1154,1013,816,684,655,188,24,4539,71,58,57,68,49,22,14,337,6798,8835,8137,8439,6223,1557,204,40189
50705,27,16,9,14,6,3,0,76,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,29,15,13,15,9,3,0,86,44,323,404,333,243,93,18,1459,1064,738,589,529,408,97,11,3443,58,52,51,43,29,8,12,249,6370,6439,6214,6432,3779,763,97,30091
50901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,11,57,185,354,522,549,395,129,2191,388,392,366,496,568,215,28,2453,37,31,44,74,52,25,29,296,3203,3830,4548,5747,4878,1555,300,24054
50902,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,13,0,0,0,7,4,0,0,17,80,231,403,542,603,421,171,2453,308,406,344,474,507,207,35,2274,42,52,54,76,66,31,23,337,2309,3810,3992,5049,4528,1654,404,21752
50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,3,0,0,0,5,30,124,241,302,323,216,82,1311,112,256,246,226,242,99,18,1198,27,21,23,36,31,24,21,188,936,1829,2114,2445,2098,783,196,10396
51001,0,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,0,3,3,8,7,0,0,16,16,57,98,88,74,45,10,379,111,297,288,259,187,46,7,1187,26,43,49,36,29,13,3,194,1141,2774,2596,2388,1769,364,47,11077
51002,0,4,6,3,0,0,0,13,3,21,12,11,3,0,0,45,0,3,0,0,0,0,0,13,3,29,21,14,3,0,0,69,18,59,64,57,35,19,6,255,216,979,884,757,401,54,7,3294,56,173,138,144,76,18,3,612,1680,5600,4777,4270,2416,363,34,19133
51003,4,9,6,12,0,0,0,22,9,24,21,18,11,0,0,73,0,14,9,3,0,0,0,28,12,43,33,29,11,0,0,127,23,126,125,99,63,39,4,480,368,1576,1458,1355,728,112,9,5600,76,262,268,231,128,27,3,1007,3072,10425,9616,8710,4770,688,65,37344
51101,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,11,16,70,79,118,94,60,18,464,97,143,125,134,111,37,7,655,24,21,24,27,28,11,0,133,767,1215,1192,1385,973,265,54,5846
51102,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,11,9,29,50,57,41,17,3,203,39,102,93,119,43,15,3,415,11,20,22,12,16,4,0,75,400,869,848,891,580,146,21,3755
51103,0,3,0,3,3,0,0,6,0,11,9,8,4,0,0,36,0,4,3,9,3,0,0,13,0,19,12,18,12,0,0,58,13,63,92,106,73,37,9,390,261,737,650,597,368,72,10,2693,57,93,90,89,51,18,6,404,2388,5469,4849,4651,2929,524,55,20861
51104,0,3,0,0,0,0,0,6,0,3,8,4,0,0,0,14,0,3,4,3,0,0,0,8,3,7,8,9,7,0,0,32,27,126,222,284,322,167,40,1184,368,625,519,554,489,142,17,2702,51,110,96,100,68,22,12,455,2867,4968,5012,5535,4010,940,137,23480
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,42,57,56,22,0,0,178,0,18,25,15,8,0,0,72,58,405,453,444,216,14,4,1595
59999,20,18,10,10,10,3,0,74,0,8,3,3,0,0,0,17,4,4,12,3,8,3,0,29,22,35,21,18,14,3,0,119,40,157,194,179,117,52,20,766,789,1530,1415,1406,1237,381,50,6808,104,171,165,147,99,31,16,734,7185,13020,11675,11952,8294,2019,229,54378
60101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,25,39,40,38,10,5,166,73,68,62,53,51,8,3,312,4,0,3,12,0,3,3,25,422,589,600,632,465,101,12,2825
60102,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,7,3,3,0,3,8,0,0,12,13,83,156,170,172,97,21,714,470,333,277,282,267,86,10,1728,23,12,24,32,22,3,11,125,2362,2813,2961,3359,2650,574,77,14795
60103,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,12,0,0,0,0,0,0,0,7,3,3,7,3,0,0,0,13,8,60,122,109,91,65,7,465,488,436,366,385,380,87,12,2154,49,48,31,42,52,15,13,246,2863,4004,4381,4827,3726,712,92,20606
60104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,78,161,178,160,102,15,712,260,139,150,126,159,57,0,897,14,14,9,14,13,10,3,70,1432,1458,1608,1686,1377,363,40,7970
60105,0,0,0,4,0,0,0,7,9,13,11,4,8,0,0,50,5,3,3,5,3,0,0,22,16,21,13,16,11,0,0,85,46,176,321,369,360,207,51,1523,1265,1349,1162,1040,1002,273,27,6120,84,84,54,70,74,29,21,416,6823,10970,11263,11881,8456,1756,204,51349
60106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,64,75,78,63,8,314,114,65,64,57,82,25,7,415,9,3,5,6,6,0,3,33,525,511,577,711,591,176,26,3108
60201,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,9,0,3,3,3,3,0,0,19,6,7,5,3,3,0,0,28,21,142,227,284,265,112,36,1085,978,851,736,694,695,217,29,4203,59,57,49,61,70,35,11,338,5849,6941,7411,8671,6507,1336,150,36869
60202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,58,86,156,211,130,28,689,97,100,99,126,152,50,0,628,8,9,8,14,12,5,0,57,605,723,969,1267,1167,365,75,5172
60203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,10,29,66,140,218,268,178,64,969,214,200,211,272,282,87,14,1282,22,19,16,17,36,14,13,135,1398,1945,2214,2869,2558,676,149,11808
60301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,52,79,105,75,20,373,26,29,39,31,43,24,3,205,0,3,9,13,10,8,0,36,190,333,409,525,494,193,45,2207
60302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,4,32,92,145,184,88,24,574,102,91,112,113,109,40,3,565,8,11,6,12,13,13,11,75,553,771,991,1160,1047,305,58,4887
60303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,36,43,78,48,12,236,48,49,44,72,84,31,3,328,9,0,7,7,5,6,6,41,218,303,391,508,529,177,29,2166
60401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,15,73,133,165,211,110,27,746,442,410,346,405,408,94,17,2116,38,27,22,41,29,22,12,199,2893,3139,3553,4650,3446,653,109,18442
60402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,3,3,3,0,0,7,17,80,124,179,191,135,46,768,424,330,326,405,362,99,5,1950,37,26,24,39,30,16,15,191,2535,2897,3359,4045,3084,727,116,16767
60403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,27,51,88,132,163,71,29,563,143,181,174,206,165,48,7,926,22,20,17,19,19,9,6,116,947,1352,1343,1722,1417,339,81,7203
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,9,10,13,12,3,0,55
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,5,3,0,0,11,7,24,28,43,36,5,4,141,119,192,188,263,262,71,11,1111,21,16,14,30,31,17,4,128,1029,1839,1778,2227,1841,369,54,9132
70101,0,0,0,0,0,0,0,0,7,6,9,6,6,0,0,32,3,4,14,3,3,0,0,23,6,15,17,13,6,0,0,59,4,68,100,94,99,55,10,423,283,575,437,305,282,73,6,1966,63,80,49,35,36,11,8,289,3471,7690,6238,5548,3567,806,88,27413
70102,0,0,0,0,0,0,0,3,3,3,4,3,0,0,0,15,0,3,0,4,0,0,0,8,7,4,3,9,4,0,0,28,20,98,166,167,141,64,11,662,324,486,357,313,254,74,5,1825,55,80,49,62,30,11,4,283,2982,5726,5281,4706,3181,733,62,22672
70103,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,21,3,7,3,0,3,0,0,9,3,11,9,4,3,0,0,30,9,49,104,126,103,55,10,455,237,325,294,255,189,37,6,1343,31,43,33,37,33,6,3,187,1985,4287,3404,3033,1805,358,32,14906
70104,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,9,12,56,80,46,25,11,0,230,156,134,100,79,56,25,0,549,10,19,16,14,9,3,0,76,1357,1838,1737,1438,835,172,18,7396
70201,0,0,0,0,0,0,0,3,3,7,8,6,0,0,0,20,0,4,8,0,5,0,0,19,7,14,13,7,3,0,0,40,25,68,78,91,90,35,10,392,183,332,242,257,245,54,3,1317,38,53,44,37,23,12,0,215,2008,4048,3375,3501,2694,600,62,16277
70202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,12,10,9,7,3,88,20,35,24,18,27,3,0,137,14,17,3,9,6,0,0,52,333,472,339,360,314,84,6,1913
70203,0,0,0,0,0,0,0,7,3,6,4,7,0,0,0,13,0,0,3,0,0,0,0,11,3,10,11,7,0,0,0,25,3,23,43,48,25,18,7,171,28,75,64,84,58,12,4,313,35,44,36,26,18,10,3,172,480,1087,953,1018,721,150,21,4432
70204,0,0,0,0,0,0,0,5,0,8,7,3,0,0,0,18,0,0,0,3,0,0,0,3,0,8,7,6,0,0,0,27,0,18,11,11,11,3,0,52,23,104,118,113,92,14,0,454,11,34,23,22,13,0,3,106,385,1038,1163,1033,682,140,12,4453
70205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,4,0,4,0,0,0,13,28,43,40,56,46,29,8,249,74,119,68,66,66,24,4,424,38,31,29,19,17,7,0,141,915,1748,1259,1358,938,275,36,6525
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,11,0,0,0,0,0,0,0,3,3,30,18,24,22,3,0,91
79999,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,11,9,10,18,26,14,4,3,83,30,103,88,92,105,31,3,445,11,19,10,12,16,9,0,79,377,1015,837,761,546,126,20,3674
80101,0,0,0,0,0,0,0,3,4,6,3,4,0,0,0,19,0,3,6,0,0,0,0,12,4,12,9,4,0,0,0,29,77,182,310,226,257,162,25,1247,680,685,554,414,385,128,16,2861,33,47,36,32,14,8,6,169,4538,6836,6707,5798,3600,897,100,28466
80103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,4,0,0,0,0,0,6,0,9,4,0,0,0,0,9,8,20,39,28,13,9,0,117,188,293,240,191,132,27,4,1071,18,18,14,11,10,0,3,84,1684,3316,3217,3057,1624,272,22,13195
80104,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,0,3,0,0,0,0,0,6,0,6,0,3,6,0,0,13,30,185,256,176,109,52,10,815,510,306,224,143,134,50,5,1380,22,19,15,12,13,3,0,83,3157,3746,3345,2635,1506,403,48,14840
80105,0,3,0,3,0,0,0,11,19,15,18,13,9,0,0,77,0,9,8,9,4,0,0,34,18,31,35,23,10,0,0,123,109,182,277,269,212,87,32,1167,1343,1620,1262,895,684,193,19,6021,77,74,67,64,50,13,10,342,8512,16464,15520,13694,7521,1399,130,63241
80106,0,3,3,3,3,0,0,16,3,5,12,7,3,0,0,34,0,11,7,4,3,0,0,27,5,22,20,14,10,0,0,75,42,131,205,228,172,134,46,958,1045,1268,1085,752,642,230,23,5045,67,78,66,66,42,19,18,355,7068,13571,12892,11758,6990,1659,188,54124
80107,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,5,4,4,6,0,3,0,0,16,29,114,225,252,268,134,12,1038,622,400,246,260,242,82,8,1860,33,21,32,27,19,9,3,138,3545,4016,3914,3943,2584,548,55,18594
80108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,41,84,79,73,67,9,365,159,99,84,58,54,27,3,485,3,3,4,6,4,3,0,29,843,895,919,773,512,218,27,4182
80109,0,0,3,0,0,0,0,4,8,6,3,3,0,0,0,20,0,0,0,0,0,0,0,3,9,7,7,8,0,0,0,28,14,71,147,169,155,101,25,676,550,736,562,397,340,88,14,2685,36,27,25,23,18,5,6,150,3301,5878,5291,4967,3077,687,103,23316
80110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,5,8,3,0,41,3,3,11,0,3,3,0,23,0,0,0,0,0,0,0,4,43,77,69,57,30,14,0,280
80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,17,6,9,3,4,3,0,0,24,0,0,0,0,0,0,0,3,63,86,80,110,48,12,0,403
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,27,32,23,17,7,0,110,196,119,121,103,92,42,5,678,12,12,17,16,6,6,4,67,1256,1681,1423,1279,896,251,32,6817
90101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,0,0,18,5,27,15,30,21,8,0,115,0,5,0,0,0,0,0,10,67,202,200,241,182,91,5,986
90102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,5,4,0,5,3,0,0,0,15,0,0,0,0,3,4,0,8,0,4,3,0,7,0,0,18,0,0,0,3,3,0,0,8,23,43,52,47,54,12,0,237
90103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,5,0,0,18,4,4,12,10,19,5,0,56,0,3,0,0,3,0,0,10,65,114,111,84,83,11,0,478
90104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,18,3,5,57,7,10,9,12,22,10,3,77,3,3,3,4,3,3,0,21,73,101,202,238,230,110,33,988
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,12,3,14,10,11,8,4,0,43,0,0,0,0,0,0,0,3,7,26,23,33,17,4,0,118
