SA3_CODE_2016,CIII_IV_1000_1249_Mng,CIII_IV_1000_1249_Pro,CIII_IV_1000_1249_TecTW,CIII_IV_1000_1249_CoPSW,CIII_IV_1000_1249_ClAW,CIII_IV_1000_1249_SWks,CIII_IV_1000_1249_MaOpDv,CIII_IV_1000_1249_Lab,CIII_IV_1000_1249_IDNS,CIII_IV_1000_1249_Tot,CIII_IV_1250_1499_Mng,CIII_IV_1250_1499_Pro,CIII_IV_1250_1499_TecTW,CIII_IV_1250_1499_CoPSW,CIII_IV_1250_1499_ClAW,CIII_IV_1250_1499_SWks,CIII_IV_1250_1499_MaOpDv,CIII_IV_1250_1499_Lab,CIII_IV_1250_1499_IDNS,CIII_IV_1250_1499_Tot,CIII_IV_1500_1749_Mng,CIII_IV_1500_1749_Pro,CIII_IV_1500_1749_TecTW,CIII_IV_1500_1749_CoPSW,CIII_IV_1500_1749_ClAW,CIII_IV_1500_1749_SWks,CIII_IV_1500_1749_MaOpDv,CIII_IV_1500_1749_Lab,CIII_IV_1500_1749_IDNS,CIII_IV_1500_1749_Tot,CIII_IV_1750_1999_Mng,CIII_IV_1750_1999_Pro,CIII_IV_1750_1999_TecTW,CIII_IV_1750_1999_CoPSW,CIII_IV_1750_1999_ClAW,CIII_IV_1750_1999_SWks,CIII_IV_1750_1999_MaOpDv,CIII_IV_1750_1999_Lab,CIII_IV_1750_1999_IDNS,CIII_IV_1750_1999_Tot,CIII_IV_2000_2999_Mng,CIII_IV_2000_2999_Pro,CIII_IV_2000_2999_TecTW,CIII_IV_2000_2999_CoPSW,CIII_IV_2000_2999_ClAW,CIII_IV_2000_2999_SWks,CIII_IV_2000_2999_MaOpDv,CIII_IV_2000_2999_Lab,CIII_IV_2000_2999_IDNS,CIII_IV_2000_2999_Tot,CIII_IV_3000mo_Mng,CIII_IV_3000mo_Pro,CIII_IV_3000mo_TecTW,CIII_IV_3000mo_CoPSW,CIII_IV_3000mo_ClAW,CIII_IV_3000mo_SWks,CIII_IV_3000mo_MaOpDv,CIII_IV_3000mo_Lab,CIII_IV_3000mo_IDNS,CIII_IV_3000mo_Tot,CIII_IV_PINS_Mng,CIII_IV_PINS_Pro,CIII_IV_PINS_TecTW,CIII_IV_PINS_CoPSW,CIII_IV_PINS_ClAW,CIII_IV_PINS_SWks,CIII_IV_PINS_MaOpDv,CIII_IV_PINS_Lab,CIII_IV_PINS_IDNS,CIII_IV_PINS_Tot,CIII_IV_Tot_Mng,CIII_IV_Tot_Pro,CIII_IV_Tot_TecTW,CIII_IV_Tot_CoPSW,CIII_IV_Tot_ClAW,CIII_IV_Tot_SWks,CIII_IV_Tot_MaOpDv,CIII_IV_Tot_Lab,CIII_IV_Tot_IDNS,CIII_IV_Tot_Tot,CI_II_NNI_Mng,CI_II_NNI_Pro,CI_II_NNI_TecTW,CI_II_NNI_CoPSW,CI_II_NNI_ClAW,CI_II_NNI_SWks,CI_II_NNI_MaOpDv,CI_II_NNI_Lab,CI_II_NNI_IDNS,CI_II_NNI_Tot,CI_II_1_149_Mng,CI_II_1_149_Pro,CI_II_1_149_TecTW,CI_II_1_149_CoPSW,CI_II_1_149_ClAW,CI_II_1_149_SWks,CI_II_1_149_MaOpDv,CI_II_1_149_Lab,CI_II_1_149_IDNS,CI_II_1_149_Tot,CI_II_150_299_Mng,CI_II_150_299_Pro,CI_II_150_299_TecTW,CI_II_150_299_CoPSW,CI_II_150_299_ClAW,CI_II_150_299_SWks,CI_II_150_299_MaOpDv,CI_II_150_299_Lab,CI_II_150_299_IDNS,CI_II_150_299_Tot,CI_II_300_399_Mng,CI_II_300_399_Pro,CI_II_300_399_TecTW,CI_II_300_399_CoPSW,CI_II_300_399_ClAW,CI_II_300_399_SWks,CI_II_300_399_MaOpDv,CI_II_300_399_Lab,CI_II_300_399_IDNS,CI_II_300_399_Tot,CI_II_400_499_Mng,CI_II_400_499_Pro,CI_II_400_499_TecTW,CI_II_400_499_CoPSW,CI_II_400_499_ClAW,CI_II_400_499_SWks,CI_II_400_499_MaOpDv,CI_II_400_499_Lab,CI_II_400_499_IDNS,CI_II_400_499_Tot,CI_II_500_649_Mng,CI_II_500_649_Pro,CI_II_500_649_TecTW,CI_II_500_649_CoPSW,CI_II_500_649_ClAW,CI_II_500_649_SWks,CI_II_500_649_MaOpDv,CI_II_500_649_Lab,CI_II_500_649_IDNS,CI_II_500_649_Tot,CI_II_650_799_Mng,CI_II_650_799_Pro,CI_II_650_799_TecTW,CI_II_650_799_CoPSW,CI_II_650_799_ClAW,CI_II_650_799_SWks,CI_II_650_799_MaOpDv,CI_II_650_799_Lab,CI_II_650_799_IDNS,CI_II_650_799_Tot,CI_II_800_999_Mng,CI_II_800_999_Pro,CI_II_800_999_TecTW,CI_II_800_999_CoPSW,CI_II_800_999_ClAW,CI_II_800_999_SWks,CI_II_800_999_MaOpDv,CI_II_800_999_Lab,CI_II_800_999_IDNS,CI_II_800_999_Tot,CI_II_1000_1249_Mng,CI_II_1000_1249_Pro,CI_II_1000_1249_TecTW,CI_II_1000_1249_CoPSW,CI_II_1000_1249_ClAW,CI_II_1000_1249_SWks,CI_II_1000_1249_MaOpDv,CI_II_1000_1249_Lab,CI_II_1000_1249_IDNS,CI_II_1000_1249_Tot,CI_II_1250_1499_Mng,CI_II_1250_1499_Pro,CI_II_1250_1499_TecTW,CI_II_1250_1499_CoPSW,CI_II_1250_1499_ClAW,CI_II_1250_1499_SWks,CI_II_1250_1499_MaOpDv,CI_II_1250_1499_Lab,CI_II_1250_1499_IDNS,CI_II_1250_1499_Tot,CI_II_1500_1749_Mng,CI_II_1500_1749_Pro,CI_II_1500_1749_TecTW,CI_II_1500_1749_CoPSW,CI_II_1500_1749_ClAW,CI_II_1500_1749_SWks,CI_II_1500_1749_MaOpDv,CI_II_1500_1749_Lab,CI_II_1500_1749_IDNS,CI_II_1500_1749_Tot,CI_II_1750_1999_Mng,CI_II_1750_1999_Pro,CI_II_1750_1999_TecTW,CI_II_1750_1999_CoPSW,CI_II_1750_1999_ClAW,CI_II_1750_1999_SWks,CI_II_1750_1999_MaOpDv,CI_II_1750_1999_Lab,CI_II_1750_1999_IDNS,CI_II_1750_1999_Tot
30305,128,68,879,50,257,94,469,131,23,2092,132,99,621,26,159,77,256,61,22,1449,170,88,416,16,92,62,163,34,15,1056,133,50,304,5,36,38,124,22,17,731,228,54,293,0,41,21,123,19,12,796,79,14,60,3,8,11,23,5,6,207,17,6,56,6,12,3,16,3,12,129,1031,505,3689,571,1111,615,1962,744,149,10384,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,3,0,0,3,0,4,4,3,0,13,0,0,4,4,0,7,0,5,0,18,0,0,3,4,0,5,4,3,0,25,3,3,3,3,13,6,15,11,0,52,4,3,7,3,15,10,18,19,0,84,3,3,11,6,31,6,32,10,0,107,10,5,6,10,31,0,36,5,0,101,3,0,8,3,3,3,15,7,0,39,3,0,0,0,0,3,10,0,0,22,0,0,3,0,0,4,12,0,0,21
30306,17,11,81,34,9,5,9,8,3,182,11,9,43,8,12,0,8,8,0,101,13,3,24,0,0,3,3,4,3,56,8,3,23,0,0,0,3,0,0,37,4,0,23,0,0,0,3,4,0,34,4,0,5,0,0,4,0,0,0,11,0,0,10,0,0,0,0,0,0,18,94,64,400,322,98,49,59,88,22,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,7,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,4,4,0,0,4,0,17,0,0,0,3,0,0,0,0,0,8,0,0,0,0,7,0,3,0,0,16,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30401,35,12,122,46,42,14,17,20,0,305,33,10,86,10,10,11,15,6,0,180,20,6,54,11,7,3,12,11,3,121,18,0,35,5,3,6,14,11,0,83,26,10,59,7,7,0,19,0,0,122,7,4,28,0,4,3,3,3,0,52,0,0,6,4,3,3,3,0,3,30,219,90,664,340,191,184,133,153,20,1994,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,14,0,0,0,3,0,10,0,3,0,16,0,0,0,4,0,3,0,7,0,10,0,0,0,7,0,4,0,0,0,13,0,0,0,4,4,0,0,0,0,11,0,0,0,3,6,5,0,0,0,18,3,0,0,3,6,3,5,3,0,27,8,0,0,0,8,0,0,0,0,19,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
30402,20,14,94,19,17,5,6,14,3,189,12,5,55,5,5,7,7,6,0,108,17,4,50,5,8,3,4,0,0,92,11,4,31,0,0,3,8,0,0,56,15,4,23,0,0,0,3,4,0,54,11,0,8,0,0,0,0,0,0,23,0,0,6,8,0,4,0,0,0,23,146,76,469,286,103,83,41,81,16,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,3,0,3,0,0,0,0,11,0,0,3,3,0,0,0,0,0,4,0,0,0,4,0,4,0,3,0,14,0,0,3,0,0,0,0,0,0,7,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30403,70,18,210,33,54,19,26,27,3,455,31,19,137,19,36,13,23,9,3,298,28,19,93,11,11,6,4,3,4,185,13,9,66,0,8,3,3,0,3,102,20,10,40,6,4,11,3,8,3,101,11,0,11,0,0,8,0,0,0,29,0,0,12,7,0,4,3,3,8,32,277,142,985,439,268,291,93,206,41,2741,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,5,0,3,0,20,3,5,0,3,0,6,0,3,0,26,0,3,0,12,0,5,0,4,0,24,0,0,3,7,3,3,0,0,0,18,0,0,4,3,3,9,0,6,0,35,3,0,0,3,3,4,0,5,0,22,5,0,0,3,4,6,0,3,0,24,0,0,5,0,5,0,3,0,0,18,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0
30404,52,25,278,195,71,18,40,24,9,715,34,35,320,168,57,18,28,3,11,671,55,25,185,75,22,3,13,8,4,395,38,13,64,29,8,3,6,0,0,164,45,9,49,13,8,0,8,4,3,146,9,4,5,0,3,5,0,0,0,27,0,0,15,13,0,3,0,3,3,44,311,172,1311,1002,321,180,158,172,56,3694,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,3,3,3,0,12,0,0,0,5,3,9,0,0,0,20,0,0,5,9,4,5,0,0,0,27,0,0,0,5,0,6,0,0,0,15,0,0,0,10,6,0,3,7,0,28,6,0,4,20,5,3,3,0,0,42,0,3,7,11,3,0,0,0,0,29,4,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
30501,293,354,908,321,1416,173,59,155,48,3728,236,428,663,132,905,109,46,86,35,2639,289,436,610,96,497,67,47,83,34,2151,208,268,467,62,177,41,32,84,14,1346,403,386,674,51,201,53,83,65,28,1929,259,113,163,8,61,29,22,13,11,678,29,13,51,23,43,14,12,16,38,230,2136,2442,5085,2233,5454,1168,421,1301,354,20594,0,0,0,0,0,0,0,0,0,3,0,0,4,9,3,11,0,3,3,32,4,0,0,19,6,15,0,8,0,59,0,0,3,22,14,28,0,21,0,95,0,5,3,18,15,19,0,21,0,85,3,3,11,34,36,20,3,21,0,141,9,15,18,34,57,26,4,18,0,188,19,22,17,42,117,17,6,7,4,253,20,20,12,24,134,18,6,12,4,255,22,23,13,12,88,6,0,0,0,174,12,26,3,11,39,4,3,0,0,94,8,15,4,0,18,0,6,5,0,49
30502,51,23,251,18,78,34,47,37,4,547,59,20,178,7,30,28,24,22,5,369,58,18,141,3,18,18,8,13,0,285,55,20,77,0,6,14,3,8,0,184,68,7,92,3,10,13,3,10,7,217,34,4,23,3,7,15,0,3,0,86,5,0,11,3,3,0,3,0,7,36,423,138,1234,246,331,229,187,238,41,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,0,3,0,17,0,0,0,3,5,4,0,0,0,8,4,0,0,3,4,0,0,3,0,14,3,0,3,0,7,3,3,3,0,25,0,0,0,0,14,4,4,12,0,36,0,0,7,3,4,4,3,0,0,23,0,3,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
30503,143,98,716,137,348,79,60,76,27,1684,110,122,550,76,228,52,48,75,17,1288,147,123,484,54,134,43,45,63,9,1100,110,67,368,24,58,26,33,69,8,761,221,109,426,14,71,25,89,56,14,1020,111,35,68,5,10,32,3,9,3,284,14,6,28,9,9,12,0,9,17,111,1080,754,3625,1147,1564,606,425,731,140,10071,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,3,0,22,0,4,0,9,0,10,0,7,0,33,3,4,0,10,7,7,0,7,0,36,3,0,3,13,6,11,0,3,0,47,7,3,5,10,17,3,5,4,0,46,5,4,8,11,26,12,3,7,0,82,5,0,15,12,30,13,3,8,0,92,10,8,9,8,28,11,5,5,0,82,7,9,3,3,19,0,0,3,0,47,4,10,0,3,7,5,3,0,0,26,8,4,0,3,4,0,0,6,0,28
30504,81,56,358,73,171,41,39,33,11,861,66,63,231,19,102,24,25,28,11,555,78,34,179,24,51,23,14,24,5,429,62,32,121,6,12,8,11,20,6,275,100,61,140,3,25,20,7,7,0,370,66,32,40,3,14,16,0,3,0,178,9,4,20,4,12,7,0,4,7,62,590,388,1733,598,816,354,175,261,58,4974,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,7,0,13,0,3,0,7,3,3,3,4,0,18,0,0,4,7,7,3,0,3,0,23,0,0,3,7,3,9,0,3,0,27,0,0,4,8,6,3,0,4,0,30,0,0,5,3,11,7,3,3,0,40,5,4,3,3,25,10,0,3,0,57,4,4,3,6,16,4,0,4,0,45,0,3,0,0,9,0,0,0,0,17,0,0,0,0,4,0,3,0,0,11,0,0,0,0,3,0,0,0,0,4
30601,76,22,253,50,47,27,50,37,7,565,38,16,153,21,23,17,32,20,3,318,39,10,118,22,26,8,17,19,6,268,19,17,55,10,10,9,3,4,0,124,39,8,93,4,12,5,6,0,0,173,9,7,29,3,3,7,3,0,0,55,9,0,25,3,0,5,3,11,6,62,355,156,1236,522,297,266,228,303,50,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,10,0,0,3,0,0,5,0,0,0,11,0,0,3,5,3,4,0,0,0,17,0,0,3,7,0,4,0,0,0,20,3,0,6,12,3,8,0,3,0,37,0,0,0,13,3,4,9,3,0,33,7,3,3,8,4,11,3,13,0,48,4,0,3,4,3,3,0,0,0,18,5,0,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
30602,232,127,917,240,333,124,137,128,34,2273,181,111,588,93,194,61,65,65,22,1385,174,94,447,53,111,35,47,36,8,1006,103,38,245,27,41,14,25,11,9,519,135,35,203,21,38,14,9,8,8,476,65,7,41,0,7,14,3,6,0,144,28,6,55,27,19,13,11,15,23,190,1336,663,4264,1735,1686,930,727,905,205,12456,0,0,0,0,0,3,0,0,0,6,0,0,0,9,5,11,0,3,0,34,0,0,4,3,7,16,0,9,0,36,3,0,9,15,4,8,0,16,0,60,0,0,3,6,15,13,8,16,0,67,3,8,7,16,17,27,4,33,0,120,6,8,13,32,30,33,7,17,3,134,9,8,20,24,33,21,9,10,0,131,6,7,7,13,29,11,13,7,0,90,3,5,3,3,17,4,0,0,0,46,5,3,0,3,7,7,0,4,0,33,3,3,3,0,3,0,0,0,0,19
30603,70,22,214,35,52,31,64,58,8,547,59,11,105,17,27,9,40,29,0,295,40,3,74,7,13,5,26,20,3,198,23,11,42,8,0,0,18,8,0,102,46,3,37,0,4,3,5,4,0,108,17,0,13,0,0,0,4,3,0,43,9,3,20,0,4,0,8,11,3,58,480,132,994,360,327,182,298,429,43,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,14,0,0,0,4,0,5,0,3,0,20,0,0,0,0,4,8,0,3,0,15,3,4,0,9,3,6,0,6,0,25,0,0,0,5,5,7,3,8,0,32,3,7,0,7,8,3,4,11,0,46,3,0,0,7,7,3,0,6,0,27,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
30604,28,14,126,19,22,11,15,23,3,270,19,8,71,6,7,6,9,12,0,132,24,4,36,3,3,0,3,7,3,89,6,7,13,0,5,3,3,7,0,46,8,6,15,0,0,3,4,0,4,38,3,0,9,0,0,0,0,0,0,12,7,3,9,3,0,0,0,9,0,21,171,59,515,173,122,95,92,176,19,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,10,4,0,3,0,4,0,0,4,0,16,0,0,0,3,0,0,0,6,0,9,3,0,0,3,3,4,0,6,0,18,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30605,83,13,222,39,66,25,43,52,4,547,49,12,125,18,12,19,21,21,3,282,39,8,83,13,15,3,12,12,3,190,21,3,30,8,11,0,13,3,0,83,19,4,32,6,3,7,9,3,0,74,14,0,8,0,0,0,0,0,0,22,8,3,20,6,0,3,6,9,3,65,477,136,1084,470,370,241,255,377,36,3456,4,0,0,0,0,0,0,0,0,7,0,0,0,3,0,8,0,9,0,17,0,0,3,6,0,3,0,6,0,17,3,0,0,6,4,0,0,3,0,17,0,0,3,0,0,9,0,3,0,16,0,3,5,6,6,5,0,4,0,28,3,0,8,3,10,9,4,13,0,40,6,0,0,3,14,4,0,11,0,37,6,0,0,3,4,0,0,3,0,21,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
30701,119,19,299,40,91,28,93,110,11,796,77,28,237,23,49,11,93,64,9,580,87,22,190,15,23,4,86,34,7,469,55,14,193,5,18,3,87,18,6,403,84,31,541,3,29,6,136,30,17,868,77,28,214,0,14,4,34,13,7,381,17,0,42,4,9,0,4,16,7,103,859,198,2220,458,499,213,684,586,86,5812,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,5,0,12,0,0,0,3,5,7,0,5,0,20,0,0,0,3,0,4,0,6,0,19,3,0,0,4,3,7,0,6,0,23,8,0,0,9,12,8,0,12,0,50,0,0,4,9,10,10,4,11,0,47,9,3,3,6,9,10,5,15,0,57,10,0,6,9,6,3,3,5,0,44,10,0,0,3,8,0,6,3,0,27,3,0,0,3,4,3,4,0,0,23,0,0,3,0,0,0,4,0,0,11
30702,94,19,316,41,68,19,96,120,10,792,78,17,236,20,32,12,60,45,6,509,56,29,202,18,15,12,51,21,0,399,45,34,156,13,9,3,47,6,0,318,51,17,248,3,7,5,75,6,5,421,28,0,61,0,0,3,3,0,0,102,15,0,24,11,8,0,14,9,4,79,631,182,1851,431,395,196,509,612,51,4865,0,0,3,0,0,0,0,0,0,4,0,0,3,8,0,8,0,5,0,23,0,0,0,4,0,3,4,3,0,13,0,0,3,0,3,6,0,4,0,17,0,0,3,5,3,10,0,6,0,24,3,6,3,3,3,6,0,9,0,38,8,0,12,4,8,3,0,9,0,53,4,0,6,3,12,3,4,18,0,54,3,0,3,3,6,0,3,23,0,39,0,0,0,4,3,3,0,4,0,15,3,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3
30703,86,20,193,41,55,19,68,51,0,536,65,14,105,18,14,11,33,30,4,294,49,8,53,9,13,0,18,11,3,161,18,0,38,3,7,6,9,3,0,88,25,3,28,4,3,3,6,3,0,76,7,0,7,0,0,0,0,0,0,21,8,0,18,4,3,0,6,3,10,55,524,121,1038,481,313,222,312,463,37,3522,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,3,3,3,0,15,3,0,0,0,3,5,0,8,0,25,4,0,0,4,3,3,0,11,0,28,4,0,3,10,3,4,0,11,0,32,6,0,5,3,6,7,3,21,0,48,0,0,4,0,10,3,8,15,0,41,0,0,0,5,5,0,3,4,0,27,0,0,4,0,4,3,4,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
30801,49,21,188,32,53,20,75,40,3,480,45,21,207,7,38,9,101,29,7,474,44,12,207,12,23,4,132,16,7,458,29,11,231,5,3,9,147,11,3,454,48,15,650,0,18,5,348,22,16,1123,52,17,343,0,7,3,170,7,10,608,8,0,26,7,0,0,18,3,8,75,408,123,2145,268,347,162,1069,278,67,4878,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,3,0,11,3,0,0,0,3,3,0,3,0,15,0,0,0,5,3,0,0,0,0,13,0,0,3,3,3,0,0,3,0,8,0,0,4,3,3,3,0,5,0,18,3,0,3,5,4,8,0,7,0,38,3,4,5,0,5,3,0,7,0,25,3,0,3,3,9,3,0,8,0,24,4,0,3,0,4,3,7,3,0,23,0,0,0,0,3,0,9,0,0,15,3,0,0,0,0,0,11,0,0,15
30803,175,64,816,186,265,80,137,139,19,1892,131,63,579,103,144,35,97,68,19,1239,115,48,454,68,97,28,63,38,17,932,82,34,310,17,32,9,54,23,4,573,123,42,339,26,65,15,109,9,5,726,52,9,77,4,10,10,9,0,0,172,12,0,47,11,14,4,8,15,9,125,1064,468,4127,1610,1385,686,766,897,122,11133,0,0,0,3,0,0,0,0,0,11,0,0,3,4,3,26,0,13,0,45,0,3,0,4,7,24,3,11,0,57,0,0,4,14,5,25,3,9,0,63,0,0,5,19,14,24,3,14,0,79,8,0,10,24,11,17,0,23,0,97,10,6,18,29,21,17,12,22,3,139,10,5,11,9,26,15,11,23,0,106,11,6,6,13,24,13,11,10,0,98,8,7,5,5,12,0,7,4,0,50,0,0,0,0,6,0,4,0,0,10,4,0,0,0,5,3,5,0,0,21
30804,24,4,66,21,9,0,15,17,0,157,21,4,62,5,11,4,33,9,4,146,19,3,58,3,3,0,27,6,0,135,9,0,55,3,5,0,27,7,3,109,15,5,182,7,4,0,69,9,4,301,14,6,65,0,0,0,10,0,0,98,6,0,8,0,0,0,6,3,0,23,186,38,649,129,127,56,210,142,16,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,0,5,4,0,0,0,0,11,3,0,0,3,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
30805,75,28,325,68,105,31,102,64,5,802,60,31,343,31,84,11,107,49,5,723,55,30,355,10,36,10,127,34,7,665,42,38,365,13,28,6,135,38,7,669,103,47,897,9,57,7,292,78,11,1502,82,23,458,0,16,3,100,43,7,725,13,3,45,14,7,8,14,4,17,124,615,277,3407,636,736,353,1007,581,93,7708,4,0,0,0,0,0,0,0,0,7,6,0,3,4,0,10,0,12,0,35,0,0,0,7,3,13,0,11,0,25,3,0,0,3,8,3,0,6,0,20,5,0,0,0,0,11,3,4,3,38,3,0,3,11,5,12,0,11,0,49,3,0,4,9,3,3,0,8,0,32,8,3,0,5,15,5,6,15,0,56,4,3,4,3,12,0,10,10,0,42,3,3,3,7,0,0,3,0,0,19,0,3,3,0,7,0,3,0,0,12,0,0,0,0,0,3,3,3,0,16
30901,189,46,582,103,109,87,72,93,14,1290,122,36,380,35,55,42,27,39,10,752,112,14,245,25,34,31,11,30,3,504,63,12,143,10,16,19,20,24,0,308,89,23,136,4,16,24,11,16,3,334,52,3,27,0,5,14,0,3,7,105,15,3,51,5,5,18,0,6,9,117,960,271,2732,894,717,810,333,674,93,7483,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,7,0,3,0,21,0,0,3,5,0,7,0,8,0,23,0,3,0,15,3,12,0,7,0,36,5,3,3,7,0,8,0,5,0,35,4,0,0,13,10,11,3,11,0,57,3,0,9,12,22,11,0,11,0,60,14,4,8,15,21,12,3,3,0,75,8,3,0,7,9,8,0,3,0,41,4,0,0,0,3,0,0,3,0,15,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,10
30902,71,31,303,73,74,30,32,43,6,665,42,5,179,22,49,12,20,19,8,355,43,15,125,11,30,9,18,8,0,262,28,3,53,6,5,4,4,13,3,124,28,3,51,3,7,16,0,4,6,121,26,0,21,3,0,5,3,0,3,54,11,0,15,3,3,0,0,9,5,56,407,173,1409,704,453,342,191,346,52,4075,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,7,0,17,0,0,0,4,5,4,0,4,0,13,0,0,0,5,0,0,0,0,0,15,0,0,0,4,3,3,0,4,0,16,0,0,0,9,0,4,0,3,0,30,6,0,3,9,3,9,0,7,3,34,10,3,4,3,12,7,3,6,0,40,0,0,0,4,5,8,0,0,3,20,0,0,0,3,3,3,0,0,0,13,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
30903,100,14,295,50,70,47,47,46,4,683,73,18,195,28,27,28,27,25,4,431,64,18,120,11,22,17,12,16,3,278,25,5,68,3,3,11,9,7,0,132,66,19,58,0,3,14,10,12,3,180,34,5,11,0,3,5,3,0,4,71,11,0,31,7,3,5,0,0,9,69,563,196,1470,599,438,498,230,375,63,4439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,13,0,0,0,0,0,4,0,3,0,10,0,0,0,4,3,11,0,4,0,20,0,0,0,6,3,10,0,6,0,23,5,3,0,3,7,21,3,5,0,45,11,3,4,7,11,9,3,4,0,47,7,0,3,7,6,8,3,0,0,29,5,0,3,0,3,4,3,4,0,33,0,3,3,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
30904,22,7,50,10,12,8,12,8,3,131,13,6,30,4,12,3,5,7,0,81,9,10,27,10,5,3,4,4,0,68,6,0,12,3,0,0,3,0,0,25,9,0,7,0,3,0,3,0,0,25,3,0,0,0,0,0,0,0,0,8,0,3,5,0,0,0,0,0,3,14,135,55,308,148,88,51,48,121,11,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,9,4,0,3,6,0,0,0,3,0,17,3,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,9,0,0,5,0,4,0,0,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
