SA3_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
12404,15,37,20,29,8,16,3,25,3,163,3,7,6,12,3,18,4,40,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,1386,2320,2227,1760,1576,1014,834,1099,198,12413,51,75,124,111,57,146,43,170,16,801,21,0,45,0,6,9,118,37,3,244,9,16,27,14,9,5,9,4,0,103,17,28,34,4,3,0,12,4,3,108,18,5,8,11,15,3,9,6,12,82,66,54,103,64,40,42,26,55,7,464,1596,2552,2601,2007,1720,1255,1067,1449,237,14484,0,7,7,5,3,4,4,11,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,3,6,6,0,3,0,34,3,0,3,0,0,0,0,3,0,15,0,8,4,0,0,0,0,3,0,15,4,25,20,14,10,12,3,21,0,105
12405,22,68,35,45,37,32,33,49,10,323,16,28,12,31,16,41,32,48,3,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,26,1582,2259,1658,924,1826,867,2853,1241,228,13435,43,85,104,96,93,159,220,291,23,1120,33,0,52,0,19,0,175,32,6,319,12,10,18,4,3,0,22,4,5,83,3,7,6,3,0,0,8,4,0,30,7,0,15,8,18,4,18,6,3,75,19,60,33,48,28,49,23,49,3,307,1738,2513,1942,1158,2042,1151,3385,1731,277,15940,6,31,11,12,15,16,32,22,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,3,0,3,7,0,25,0,3,5,0,3,3,0,4,0,16,0,3,5,0,0,0,0,0,0,6,5,37,27,20,21,23,38,31,0,202
12501,287,834,369,269,677,254,216,404,55,3373,75,288,79,88,207,108,54,117,32,1062,7,5,3,0,0,0,0,3,0,13,0,3,0,4,0,0,0,0,0,10,14,3,3,3,16,8,33,7,3,91,6352,7234,5468,2717,6224,3183,3389,2938,696,38208,201,301,258,164,386,290,196,472,47,2324,39,10,91,0,38,5,202,54,10,445,56,57,41,26,31,22,30,22,3,291,45,91,33,19,27,16,21,30,7,275,41,24,31,22,43,11,40,23,5,235,118,190,154,153,120,193,71,142,24,1173,7238,9040,6533,3458,7769,4100,4256,4207,892,47487,100,382,110,81,324,124,129,160,32,1442,0,0,3,0,4,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,54,110,51,20,88,31,18,23,3,401,15,45,20,13,36,12,10,21,3,172,14,17,9,6,14,8,3,6,0,72,186,560,191,118,464,172,158,214,35,2100
12502,16,74,75,24,36,18,11,65,18,343,33,76,45,60,60,66,36,90,8,468,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,8,0,0,3,0,5,3,0,28,2285,3104,2203,924,1992,1019,936,1146,230,13828,63,106,118,65,110,87,59,175,18,802,26,3,43,0,25,5,59,15,7,185,10,21,17,0,8,5,9,4,3,74,8,27,8,4,4,6,0,3,3,66,17,12,14,8,18,10,10,3,0,91,27,62,43,66,32,82,16,39,6,384,2488,3502,2573,1154,2290,1297,1143,1541,286,16276,13,83,47,33,74,43,38,62,9,399,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,15,26,3,4,3,0,4,3,70,0,4,0,0,3,0,0,9,0,22,0,8,0,0,0,0,0,0,0,12,26,110,69,39,80,48,39,73,14,500
12503,88,249,193,153,216,146,174,319,35,1571,29,98,72,43,74,88,106,109,14,634,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,3,0,0,3,6,3,4,6,11,9,72,8,3,116,5109,5301,5758,2844,5469,2720,6096,3478,782,37559,199,196,366,228,295,361,408,532,53,2641,68,3,134,0,57,15,373,75,4,725,21,20,40,9,32,14,50,11,3,200,7,18,16,4,16,8,19,30,10,115,21,24,67,32,41,7,38,21,19,278,65,107,59,142,84,153,74,125,6,821,5609,6015,6711,3468,6291,3525,7407,4717,935,44673,28,94,59,65,106,60,134,126,21,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,36,14,13,29,6,19,10,3,145,4,13,10,3,10,9,11,10,0,70,3,3,4,4,0,0,9,5,0,33,47,149,91,81,145,83,172,150,28,948
12504,941,3266,582,857,3835,642,102,569,277,11080,356,1255,211,425,1816,505,84,257,101,5007,4,13,0,0,3,0,0,0,3,23,0,9,3,0,3,3,0,0,0,20,9,17,3,9,29,8,35,5,0,118,6789,15051,4808,4880,9194,3345,2703,3036,823,50631,286,765,308,387,1007,444,144,568,83,3981,38,3,81,0,25,9,148,60,7,374,49,110,43,44,50,23,33,20,7,378,36,170,32,40,42,15,20,27,7,389,41,63,38,38,42,20,19,30,26,304,275,1021,243,393,602,280,87,246,58,3208,8827,21743,6353,7064,16649,5286,3376,4810,1405,75515,186,711,134,241,785,186,52,192,46,2528,9,20,0,0,4,0,0,0,0,31,3,14,0,3,9,3,0,0,0,26,189,574,97,157,954,79,12,24,34,2124,40,167,31,33,278,41,3,27,5,638,20,68,12,12,33,0,4,7,3,155,448,1548,277,447,2059,308,72,246,96,5504
12601,72,270,54,119,158,68,5,50,13,806,4,32,20,30,26,20,10,13,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,837,1863,701,703,904,516,109,291,91,6014,32,83,34,69,49,51,3,44,6,380,4,0,24,0,0,0,8,15,0,56,4,14,8,4,0,4,3,0,0,30,4,14,0,5,3,0,0,0,0,24,8,9,6,0,16,6,4,0,0,49,37,110,26,74,54,47,3,33,7,396,1009,2389,869,1008,1211,706,150,450,120,7905,18,49,21,31,41,9,0,12,3,182,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,13,32,10,3,25,6,0,0,4,89,5,10,0,3,11,0,0,4,0,42,0,3,0,0,3,0,0,0,0,10,33,96,26,42,77,20,0,21,5,328
12602,924,2932,630,425,1260,601,97,455,168,7487,490,1524,322,435,739,583,75,317,66,4546,3,10,3,0,0,3,0,0,0,17,3,4,3,0,3,0,0,4,0,19,44,58,7,7,9,7,21,6,6,166,11097,18259,5624,3633,7316,3274,1226,2238,802,53468,354,697,272,307,466,411,71,389,63,3018,26,8,105,5,17,4,78,58,5,300,154,268,78,38,94,29,21,26,12,718,128,284,27,14,28,17,5,14,3,532,110,109,34,28,45,18,11,22,12,392,292,827,226,418,286,327,60,234,36,2699,13624,24984,7334,5295,10263,5268,1664,3759,1171,73360,282,899,174,192,454,196,36,191,48,2470,6,19,0,0,8,3,0,0,0,32,0,5,0,0,0,0,0,0,0,10,117,321,66,29,158,60,7,10,7,776,22,99,18,21,61,27,9,11,3,279,13,66,8,5,9,3,5,0,0,113,442,1406,271,246,694,289,57,219,60,3687
12701,7,43,22,13,16,15,8,27,12,169,5,27,7,21,14,20,6,23,0,129,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,23,1159,2638,1515,1392,1053,813,922,980,147,10630,53,89,105,79,44,158,27,209,7,768,46,0,76,0,10,9,187,52,5,381,3,10,5,10,3,0,9,6,0,48,0,11,3,4,0,0,3,6,3,34,13,23,18,11,17,3,11,6,5,105,99,68,41,46,52,54,17,45,11,437,1393,2913,1795,1589,1210,1065,1206,1359,188,12711,8,20,5,17,10,10,0,12,5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,5,4,0,3,0,0,40,0,0,0,0,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,5,16,36,6,23,15,11,8,14,8,140
12702,38,164,105,128,110,98,30,124,17,822,23,72,81,99,97,140,104,149,18,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,4,4,0,14,25,3,64,4917,6624,5783,3433,5080,3551,4642,3649,726,38408,236,277,407,342,359,571,293,698,72,3250,82,0,130,0,28,17,449,122,16,854,15,24,23,13,17,7,33,21,4,148,9,13,18,7,5,10,22,21,5,106,27,26,43,29,32,20,22,19,18,231,80,114,111,193,132,212,55,194,32,1113,5427,7333,6700,4251,5871,4635,5665,5019,910,45815,21,81,50,52,48,42,59,80,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,21,12,6,10,7,5,11,8,97,3,10,7,6,3,4,0,6,0,44,0,5,3,8,0,0,0,0,0,14,35,118,74,73,64,56,62,103,12,597
12703,82,374,138,145,289,136,76,149,33,1432,36,101,64,102,146,140,61,144,21,820,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6,9,9,3,6,26,12,0,70,4691,6491,5391,3298,5829,3262,4309,3131,738,37133,158,264,324,284,358,464,281,564,58,2753,46,3,133,0,25,8,264,76,11,558,25,24,42,42,13,14,41,18,7,226,23,28,26,25,10,0,30,28,3,169,30,19,51,61,23,16,24,22,11,254,105,214,125,329,132,156,42,187,28,1318,5192,7530,6293,4289,6835,4201,5155,4330,909,44737,26,104,45,57,83,64,74,99,10,566,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,23,57,23,22,36,7,9,11,4,191,4,28,4,3,17,11,5,13,3,83,0,11,8,0,7,3,3,0,0,38,60,208,77,90,140,93,90,119,17,889
12801,132,251,229,308,128,390,32,262,31,1769,23,64,36,99,52,123,21,83,15,521,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,10,4,13,3,9,0,3,7,9,0,45,3831,5687,3583,2961,3586,3400,1399,1732,325,26508,132,171,228,292,167,463,74,386,28,1943,44,3,107,3,8,7,73,67,0,306,14,30,24,11,10,16,12,8,0,135,27,47,26,33,20,19,14,29,0,209,20,38,22,10,26,10,14,16,6,160,155,258,142,293,147,264,50,151,22,1483,4389,6560,4411,4016,4147,4691,1697,2746,432,33091,17,53,29,92,33,80,23,95,4,444,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,37,18,11,14,25,3,5,4,124,3,11,10,15,10,17,3,8,0,77,0,7,7,0,3,0,3,0,0,16,34,107,61,126,60,124,37,114,10,671
12802,46,202,115,175,77,95,27,101,9,842,12,31,17,33,23,38,5,18,8,182,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,12,2165,4084,2896,2352,2323,1482,743,1224,203,17467,63,112,156,159,110,243,34,220,19,1121,32,0,90,0,5,3,81,37,0,251,13,23,23,5,14,6,9,16,0,107,3,32,17,15,5,0,3,21,0,111,22,22,6,13,22,3,4,8,3,99,60,113,60,135,87,118,28,98,8,710,2412,4618,3388,2893,2659,1992,939,1735,255,20895,8,50,13,49,12,16,3,27,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,17,21,10,10,0,10,0,95,0,11,4,11,7,7,0,9,0,46,0,5,8,3,3,0,0,0,0,19,19,99,43,83,33,36,7,40,0,355
19797,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,19,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,3,0,0,0,0,0,0,0,10,0,13,16,7,0,0,0,21,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
19999,222,644,755,306,225,208,97,726,107,3292,68,310,212,272,81,88,98,313,28,1467,3,17,14,12,5,4,0,6,8,65,7,13,6,7,3,0,0,3,0,36,38,40,7,37,7,4,329,16,6,487,6938,8336,38014,8417,3258,4067,7662,18255,1506,96442,234,269,3071,455,140,176,346,3094,146,7932,630,31,2895,24,125,79,2427,1565,65,7846,26,73,112,48,34,7,63,101,13,483,33,74,69,41,34,10,43,53,14,361,169,221,578,140,117,53,311,297,93,1985,119,314,162,231,101,80,317,307,37,1676,8478,10350,45899,9983,4121,4778,11694,24740,2030,122073,48,201,175,157,65,94,44,351,22,1150,3,3,3,4,3,3,0,0,0,21,0,5,0,0,0,0,0,0,0,15,33,143,164,43,32,26,22,62,17,549,0,26,62,16,3,11,5,44,3,172,9,20,8,7,3,3,12,22,0,85,94,405,411,227,103,133,84,474,44,1988
20101,17,43,17,22,22,3,0,11,0,137,9,34,30,62,39,90,7,77,10,357,0,0,7,0,0,0,0,0,0,8,0,7,3,0,0,5,0,0,0,11,9,12,12,17,5,12,7,26,3,109,3580,7445,4862,3935,4663,3139,1895,2957,386,32860,133,239,276,283,188,586,57,400,35,2191,20,0,35,0,3,12,79,20,4,172,4,26,20,5,10,7,12,22,4,104,23,112,52,23,14,20,14,40,0,308,15,26,21,14,10,14,10,14,6,132,136,399,120,163,137,149,41,113,12,1271,3951,8329,5450,4528,5089,4036,2128,3684,462,37658,0,3,0,8,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,6,3,8,0,0,0,0,44,0,3,0,0,5,0,0,0,0,9,3,8,0,0,0,0,0,0,0,19,14,37,10,9,11,4,0,3,0,89
20102,3,5,3,8,0,3,0,6,0,28,0,0,0,3,0,7,3,4,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,4,0,0,0,0,0,0,3,0,7,688,717,641,568,401,323,264,620,50,4272,28,16,44,42,15,41,4,100,3,288,24,0,12,0,0,0,41,7,0,82,9,0,0,0,4,0,0,0,0,16,3,8,6,0,0,3,0,4,0,27,26,9,4,0,3,0,5,8,0,59,147,34,38,43,27,29,5,38,4,364,921,797,745,669,456,406,325,795,59,5172,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,5,4,0,0,3,0,23
20103,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,5,646,637,633,578,414,372,321,649,44,4291,25,30,43,36,22,71,15,92,0,325,27,0,12,0,3,0,31,8,0,70,0,3,0,3,0,0,0,0,0,9,0,7,6,4,4,3,3,3,3,36,22,0,0,3,3,0,10,7,0,50,110,41,38,33,16,38,17,44,0,338,832,722,742,656,461,496,385,810,52,5151,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
20201,22,50,3,5,27,11,4,8,3,133,14,46,21,55,38,91,19,80,10,371,0,0,0,0,0,3,0,0,0,8,0,5,0,4,3,0,0,0,0,14,12,4,11,7,7,4,14,7,0,72,3244,6640,4293,3609,4172,2887,1577,2461,342,29231,123,276,224,255,219,519,67,419,25,2122,30,3,41,0,7,11,57,33,0,185,24,43,26,9,20,16,14,14,8,176,34,138,65,35,31,24,13,36,0,369,16,22,20,7,18,11,5,16,10,124,159,408,130,150,145,133,30,125,20,1304,3682,7638,4837,4147,4678,3700,1814,3205,414,34097,0,10,0,0,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,15,10,0,4,0,0,0,3,0,36,0,3,0,0,4,0,0,0,0,11,3,8,0,0,0,0,0,0,0,11,17,30,3,7,9,6,3,7,0,77
20202,8,34,14,20,14,13,3,27,3,130,0,4,5,5,3,10,12,7,0,41,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,1222,1647,1460,1372,898,701,644,2048,110,10101,51,44,71,66,31,111,36,327,15,752,24,3,19,0,0,4,48,12,0,112,9,4,3,3,0,0,4,11,0,34,13,22,14,21,8,8,7,20,0,113,26,9,11,7,7,6,3,15,0,83,122,94,88,60,56,69,23,94,8,628,1486,1862,1684,1558,1019,925,774,2557,151,12011,0,3,3,0,4,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,3,0,4,3,0,0,0,30,0,0,0,0,0,0,0,6,0,16,0,4,0,3,0,0,0,3,0,11,6,24,6,8,5,3,0,15,0,75
20203,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,263,301,122,161,85,335,417,34,2209,24,18,7,9,3,14,13,37,0,131,19,0,9,0,0,0,32,0,0,52,11,0,0,0,0,0,0,0,0,17,0,0,0,3,0,5,3,3,0,10,23,3,3,5,0,0,3,3,0,40,147,19,19,19,19,20,15,27,0,281,723,303,337,150,179,135,402,494,37,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20301,0,3,4,8,0,4,0,0,0,20,0,0,3,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,410,361,351,246,219,149,146,379,30,2293,11,4,22,9,0,15,5,34,3,109,18,0,9,0,4,0,16,9,0,56,3,3,0,0,0,0,0,3,0,8,0,0,0,0,0,6,3,4,0,17,22,0,3,0,0,0,0,9,0,35,84,11,15,23,9,10,9,29,0,190,545,393,409,283,241,189,178,469,39,2756,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,6
20302,81,225,58,51,82,44,12,32,13,593,62,195,82,172,190,226,36,192,22,1173,0,0,3,6,0,8,0,0,3,19,3,13,3,3,0,3,0,3,0,27,7,23,11,14,11,22,33,42,3,159,7165,14230,9055,7691,8042,5794,4118,5472,756,62319,257,492,428,493,484,986,151,848,68,4209,41,0,92,0,13,12,110,58,7,332,32,55,51,26,14,9,27,26,7,245,75,316,85,69,58,38,42,93,9,785,41,48,45,26,37,16,26,27,12,273,261,679,179,267,273,268,70,233,24,2252,8020,16254,10096,8824,9214,7422,4611,7017,922,72379,3,38,13,8,9,11,5,12,0,100,0,0,0,0,0,0,0,0,0,0,6,16,3,3,3,0,0,3,0,30,19,86,16,13,30,7,3,9,8,197,3,10,3,0,9,6,0,10,3,42,4,24,0,3,0,0,3,0,0,34,32,179,39,25,51,23,10,27,10,410
20303,10,25,8,16,10,7,0,8,3,90,0,4,12,21,12,27,0,20,5,101,0,0,0,0,0,0,0,0,0,7,3,10,5,7,4,5,0,0,0,34,3,0,0,0,0,0,4,3,0,14,1412,2048,1995,1684,1075,1347,360,1056,114,11095,41,33,103,113,37,221,16,187,13,756,15,0,37,0,5,0,23,13,0,92,8,8,6,5,3,3,3,4,0,42,19,29,11,24,12,19,8,31,3,149,29,13,12,11,15,4,6,8,6,106,134,70,79,111,44,90,13,89,4,633,1669,2241,2267,2000,1211,1712,439,1428,143,13111,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,11,0,7,0,3,0,0,0,25,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,3,11,3,3,0,0,0,49
20401,0,16,6,4,4,7,4,11,0,54,7,7,5,31,11,26,20,12,3,112,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,9,0,0,0,4,0,0,3,3,0,8,1770,2028,1806,1596,1278,970,716,1633,127,11924,77,64,125,97,54,153,32,243,7,848,38,3,23,0,6,0,59,24,0,152,23,5,3,4,3,4,3,12,3,51,25,17,20,22,3,7,18,24,0,133,70,7,16,27,7,4,37,24,9,212,344,137,165,422,108,178,122,190,28,1690,2359,2289,2166,2194,1479,1354,1011,2174,187,15204,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,7,9,0,6,3,3,0,3,0,29
20402,13,22,12,18,17,6,0,19,0,99,0,8,5,11,3,13,3,18,0,59,0,3,0,0,0,3,0,0,0,4,3,5,5,4,3,3,0,3,0,31,0,0,3,3,0,0,8,13,0,25,1672,2115,1768,1344,1461,1076,847,1498,168,11946,45,77,99,80,54,180,34,181,14,765,29,3,21,0,0,4,51,18,3,138,29,9,11,3,6,3,3,8,0,70,9,30,29,27,14,7,16,28,0,165,31,7,6,7,0,3,3,5,7,75,222,149,85,89,68,86,19,90,4,815,2061,2424,2037,1582,1628,1397,988,1882,201,14195,0,0,0,4,3,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,0,7,3,8,3,7,3,38
