SA3_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
11101,11,8,16,17,86,109,42,39,4,340,0,7,6,10,29,48,18,35,0,149,0,0,3,3,10,15,8,16,0,53,0,0,0,3,7,7,8,6,0,25,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,3,0,4,0,11,4,12,4,15,12,4,0,0,7,61,149,1054,551,538,626,548,191,174,51,3889,0,3,0,0,0,3,0,0,6,13,3,12,0,0,0,0,0,0,3,20,0,3,0,5,0,0,0,3,9,23,0,11,3,0,0,0,0,0,9,24,3,4,6,0,4,0,0,0,19,40,7,4,4,11,0,3,0,0,12,40,4,4,5,6,9,9,0,7,13,64,0,0,4,3,18,13,4,3,14,64,6,3,3,0,12,18,9,7,11,56,0,0,0,0,3,16,5,0,4,35,0,0,0,0,10,3,0,9,5,34,3,0,0,0,3,7,0,4,0,20
11102,11,7,8,14,45,45,29,25,8,185,4,0,3,4,22,22,8,14,0,74,0,0,0,0,13,12,8,12,0,45,5,0,0,0,7,4,3,11,0,31,0,0,0,0,0,5,5,7,0,14,0,0,0,0,0,0,0,8,0,9,3,7,0,3,7,3,3,0,3,31,92,447,263,254,326,242,90,129,24,1878,0,0,3,0,0,0,0,0,4,11,0,4,0,0,0,0,0,0,4,12,0,4,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,3,4,11,0,6,0,0,3,0,0,0,9,14,4,3,0,4,4,7,0,0,3,23,0,5,0,4,6,3,0,0,8,24,0,0,0,0,4,3,0,3,5,19,0,0,0,4,9,4,3,4,7,34,3,0,0,0,8,5,3,4,4,28,0,0,0,3,4,0,4,0,0,11,3,0,0,0,0,3,0,0,3,13
11103,24,22,25,70,194,293,112,125,13,882,13,5,12,23,94,120,82,101,6,454,12,0,7,11,31,68,41,69,0,242,6,3,0,8,17,27,23,42,0,135,10,0,3,3,14,25,28,52,5,144,3,6,4,4,3,6,0,14,0,43,7,30,9,13,17,15,5,9,22,136,322,1755,1128,1167,1495,1333,549,625,160,8537,0,0,0,0,3,5,0,7,13,31,3,13,0,0,0,0,0,0,22,45,8,11,3,0,0,0,0,0,24,52,4,14,4,3,6,4,0,3,28,59,4,4,7,7,0,5,0,0,40,70,4,9,7,13,3,10,0,3,37,97,3,9,6,13,27,13,6,12,34,129,12,4,5,19,44,23,9,10,36,156,5,6,3,14,49,37,12,24,21,176,4,0,6,7,38,33,13,10,12,125,3,0,0,3,22,34,15,17,17,110,3,0,0,3,16,18,9,21,4,67
11201,4,9,3,30,49,41,22,27,0,183,0,7,7,4,11,19,10,13,3,76,0,3,9,3,8,9,4,7,0,37,0,3,0,0,3,7,0,6,0,20,0,3,3,3,3,3,0,9,4,26,0,3,0,4,3,0,0,4,0,20,3,17,3,3,3,3,0,0,7,55,91,852,509,492,496,316,128,167,77,3123,4,8,0,0,3,0,0,0,12,23,3,5,0,0,0,0,0,0,8,21,3,4,0,0,0,0,0,0,25,35,0,0,0,0,0,0,0,3,21,27,5,7,11,3,3,0,0,0,7,30,6,10,7,4,5,3,0,8,16,50,0,4,4,10,12,3,0,3,21,59,0,6,0,3,12,6,0,3,12,41,0,4,0,0,3,7,3,7,6,31,0,3,0,3,4,3,0,3,0,19,3,0,0,3,3,3,4,5,0,20,0,0,0,0,0,0,0,0,0,7
11202,17,7,12,73,82,97,33,38,3,361,4,0,4,10,16,26,12,26,0,110,3,0,0,8,9,9,3,14,3,44,0,0,0,3,3,0,0,6,0,14,0,0,0,0,0,3,3,5,0,16,0,0,0,0,0,0,0,0,0,7,3,9,4,9,9,3,0,3,15,58,154,719,492,697,747,583,181,212,90,3881,0,0,0,0,0,0,0,0,9,15,0,6,0,0,0,0,0,0,5,21,0,5,6,3,0,0,0,0,11,28,7,8,0,4,3,0,0,0,18,38,3,3,0,4,0,0,0,0,15,33,6,3,3,3,6,4,0,0,23,49,0,3,0,5,3,7,0,0,22,52,0,0,6,9,12,6,3,3,6,46,0,0,0,3,9,7,3,3,5,32,0,3,0,0,5,6,3,6,6,25,0,0,0,0,5,4,0,0,0,14,0,0,0,0,0,0,0,0,0,15
11203,7,8,3,12,68,53,29,28,0,210,10,4,7,3,21,18,24,17,0,98,0,0,0,4,7,18,3,12,3,46,4,0,0,0,0,9,4,4,0,23,0,0,0,3,3,4,3,14,0,22,0,0,0,4,0,0,0,0,0,10,3,10,4,5,10,6,3,0,11,60,102,734,437,445,507,321,145,159,70,2920,0,4,0,0,0,0,0,4,5,16,0,9,0,0,0,0,0,0,12,23,0,10,4,0,0,0,0,0,10,25,0,9,4,0,0,0,0,0,15,26,0,3,3,7,0,0,0,0,13,34,9,6,8,3,4,0,0,0,12,45,0,4,3,7,11,11,5,3,12,58,5,3,3,3,15,10,0,4,14,40,3,0,0,0,14,16,4,9,10,55,0,0,0,7,7,6,3,8,0,29,3,0,0,0,3,3,0,3,3,16,0,0,0,3,0,3,0,0,0,10
11301,21,6,11,17,97,170,50,64,7,439,3,3,6,6,45,55,22,42,3,191,0,0,0,0,9,28,12,20,0,71,0,0,0,3,6,14,7,15,0,40,0,3,3,0,3,9,7,12,4,32,0,0,4,0,3,0,0,6,0,16,11,10,11,15,14,22,7,3,19,103,139,444,344,408,921,904,251,334,91,3848,9,0,0,0,0,4,0,0,3,17,0,4,0,0,0,0,0,0,0,9,4,5,0,0,0,0,0,0,14,25,0,0,0,0,0,0,0,0,3,9,3,3,3,3,0,0,0,0,10,31,7,3,0,3,5,3,0,3,11,27,0,8,3,3,10,7,0,7,11,42,0,0,3,0,7,11,3,4,10,48,3,3,0,0,12,11,3,7,8,42,3,0,0,0,3,12,3,0,7,26,0,0,0,0,0,9,4,0,5,15,0,0,0,0,3,0,0,4,0,10
11302,0,7,3,7,21,10,13,16,0,83,3,0,3,0,12,8,3,9,0,35,0,0,0,0,0,3,3,4,0,15,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,6,0,3,4,0,0,3,19,34,177,120,104,172,115,61,82,22,879,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,3,5,0,0,4,3,0,0,0,0,3,14,0,0,0,0,0,3,0,6,0,7,0,0,0,3,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0
11303,9,14,9,36,127,162,70,44,5,474,0,0,4,11,44,32,31,34,5,163,3,7,0,7,9,16,11,19,0,73,0,0,0,0,8,9,3,8,0,25,0,0,0,0,0,5,0,7,0,23,0,3,0,3,3,11,0,4,0,25,6,14,9,10,12,13,6,9,7,88,133,843,521,597,947,774,308,304,121,4557,4,0,0,0,3,3,0,0,11,27,0,6,0,0,0,0,0,0,6,23,0,3,4,0,0,4,0,0,16,25,4,6,3,0,0,3,0,0,15,33,0,3,8,3,3,0,0,3,11,38,0,4,3,4,7,4,0,3,13,44,5,3,6,3,14,5,7,7,12,62,5,6,0,8,18,14,3,6,12,72,5,0,0,3,6,7,4,10,13,51,0,0,0,0,5,7,8,10,3,40,0,0,0,0,5,5,4,8,0,28,0,0,0,0,0,9,7,7,3,25
11401,10,7,12,29,63,65,42,35,0,260,4,11,3,9,18,19,17,30,3,116,0,0,0,3,11,11,19,23,0,62,0,4,0,0,0,4,17,22,0,51,0,0,0,0,3,0,6,18,0,28,0,0,3,0,0,0,0,9,0,12,4,12,7,9,10,8,3,5,10,62,145,970,538,459,525,379,232,251,89,3589,3,0,0,0,0,0,0,3,11,24,0,9,3,0,0,0,0,0,14,18,0,10,3,0,0,0,0,0,7,26,3,5,3,3,3,0,0,4,28,46,0,11,3,0,3,3,0,6,9,36,0,4,7,9,4,3,0,10,15,60,7,4,3,9,4,6,0,4,11,47,3,3,0,4,11,14,3,4,12,62,0,5,0,3,13,15,3,4,12,49,0,0,0,5,6,0,3,7,3,26,0,0,0,0,6,9,0,5,3,32,0,0,0,0,4,3,3,7,0,17
11402,11,7,9,13,46,42,39,23,3,182,0,0,3,6,18,24,6,16,0,68,0,0,0,0,5,13,8,13,0,40,0,0,0,0,5,3,3,7,0,15,0,0,0,0,0,4,3,10,0,23,0,0,0,0,0,3,0,0,0,7,3,5,7,4,8,3,0,0,0,37,60,504,296,231,319,239,130,154,23,1953,0,0,0,0,0,0,0,0,10,8,0,10,0,0,0,0,0,0,3,15,0,3,0,0,0,0,0,0,3,9,0,3,3,3,0,3,0,0,4,17,3,0,3,7,0,3,0,0,11,23,0,3,3,0,0,0,0,0,6,18,0,3,6,0,4,0,0,0,4,21,5,3,3,3,7,9,0,3,5,41,0,0,3,0,3,7,0,6,8,32,0,0,0,0,4,0,0,3,3,10,0,3,0,3,3,7,0,0,7,19,0,0,0,0,0,0,0,0,0,4
11501,5,12,10,20,110,134,45,52,7,395,3,8,10,9,38,56,21,41,3,191,0,4,7,9,18,37,12,38,7,123,0,3,3,0,5,17,16,17,0,63,0,0,3,9,0,3,11,30,0,54,0,0,3,0,3,3,0,11,5,25,0,6,3,0,6,4,4,4,20,50,99,960,628,438,755,597,211,284,103,4077,4,3,3,3,3,3,3,0,25,38,6,9,3,0,0,0,0,3,6,30,3,6,5,0,0,3,0,0,16,37,0,5,6,4,0,3,0,0,17,49,0,11,13,6,0,8,0,0,20,61,8,9,9,11,11,9,4,0,24,80,0,3,15,13,19,20,3,3,26,97,4,7,3,7,23,24,3,7,32,122,6,3,4,4,29,28,6,11,15,116,0,3,3,5,9,26,9,15,15,79,4,3,0,3,4,24,5,13,14,70,0,0,0,3,6,16,3,0,11,37
11502,3,7,4,10,11,25,11,12,0,89,0,0,0,3,11,7,3,8,0,27,0,0,4,3,3,6,5,11,0,32,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,3,0,3,0,0,5,4,3,5,0,0,3,21,36,303,153,129,194,135,56,58,22,1080,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,5,0,0,3,7,0,0,0,0,0,9,0,0,0,0,3,0,0,0,5,7,0,0,0,3,5,3,0,3,3,16,0,0,0,0,3,10,0,6,4,29,0,0,0,3,3,0,3,0,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,4,14,0,3,0,0,0,0,0,0,0,9
11503,3,0,4,3,10,18,6,14,0,52,0,0,3,0,0,3,3,13,0,25,0,0,0,0,0,8,4,5,0,22,0,0,0,0,0,3,3,3,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,3,20,15,112,78,62,80,88,32,71,12,551,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,7,0,0,4,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11504,0,3,8,9,24,46,11,28,3,126,0,3,0,6,10,15,11,29,0,73,0,3,0,0,4,10,13,26,0,49,0,0,0,0,0,3,3,18,0,28,0,0,0,0,0,6,0,13,0,11,0,0,0,0,0,0,0,3,0,7,0,0,3,0,4,0,0,3,3,16,46,300,204,207,195,162,89,141,31,1378,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,15,0,0,0,3,0,3,0,0,3,15,0,0,0,0,7,4,0,0,3,16,0,0,0,0,12,4,0,3,5,26,0,0,0,0,0,3,0,3,4,22,0,0,0,0,0,9,3,5,0,16,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,4,0,8
11601,11,11,16,28,173,128,83,79,16,547,7,10,10,11,56,82,32,50,3,269,3,7,3,6,27,42,21,41,0,159,4,3,3,0,8,16,12,36,0,89,3,3,5,3,6,8,9,34,3,77,0,6,0,3,3,0,4,3,0,21,3,20,7,5,19,9,3,3,15,91,146,813,683,545,1251,756,316,360,116,4996,7,9,0,0,0,3,0,0,11,32,5,14,3,0,3,0,0,0,11,36,0,12,4,3,0,3,0,0,17,46,3,12,14,0,0,3,0,0,19,46,6,4,6,3,4,0,0,0,24,41,10,7,5,9,8,10,3,3,33,80,0,6,7,14,22,11,3,0,29,93,3,6,0,9,17,37,5,6,22,108,3,4,3,3,42,20,9,12,16,112,5,0,3,4,20,19,6,6,13,75,3,0,0,3,8,12,12,7,8,51,0,0,0,0,6,5,4,4,3,22
11602,0,7,11,15,34,38,20,33,3,156,0,3,0,4,16,21,10,27,0,93,3,0,0,3,0,19,6,23,0,55,0,0,0,0,6,9,3,17,0,31,0,0,0,3,3,0,4,8,0,17,0,0,0,0,0,0,3,3,0,13,0,3,3,0,3,3,0,3,9,23,42,357,210,177,234,206,82,153,41,1500,0,0,0,0,0,0,0,0,4,5,0,9,3,0,0,0,0,0,7,12,0,4,3,0,0,0,0,0,3,14,0,0,3,3,0,0,0,0,3,13,0,0,3,3,0,0,0,0,4,16,0,0,3,3,0,3,0,0,8,20,0,5,0,3,10,4,0,0,13,32,3,0,0,0,5,5,0,5,8,32,0,0,0,3,4,4,0,6,9,32,0,0,0,0,4,6,0,3,3,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,5,0,9
11603,10,13,30,46,167,178,80,91,11,632,4,3,10,7,68,110,44,56,7,314,3,0,6,3,55,63,41,46,4,221,4,0,0,3,26,27,19,26,3,108,3,0,0,4,24,19,19,26,0,99,0,3,0,0,0,0,0,10,0,20,0,17,6,3,21,10,4,7,14,83,134,733,524,582,1147,868,315,390,140,4853,3,3,3,0,3,3,0,3,14,26,0,4,0,0,0,0,0,0,11,18,0,9,0,0,0,3,0,0,25,32,3,8,3,3,0,4,0,0,17,43,0,0,5,4,4,3,0,0,23,52,0,4,3,8,12,4,3,0,24,64,0,3,6,8,31,11,3,4,23,81,4,3,4,9,35,17,12,6,36,123,3,5,0,4,38,36,16,10,30,142,0,3,0,0,19,24,8,14,13,80,0,0,0,0,15,14,12,13,4,63,0,0,0,0,6,5,6,11,5,32
11701,15,13,21,49,176,168,101,76,8,627,14,10,7,19,73,96,55,55,0,331,5,0,5,10,35,66,40,46,0,215,4,3,0,6,30,36,31,42,3,165,24,0,11,17,86,94,68,49,0,343,0,0,3,4,0,7,3,12,0,32,3,9,5,7,10,13,9,4,7,74,155,558,824,650,1174,914,446,376,118,5216,3,8,5,0,0,4,0,0,22,39,4,12,3,0,0,3,0,0,12,34,3,3,8,3,0,0,0,0,22,42,0,7,3,3,0,0,0,0,17,33,3,4,11,4,0,3,0,0,29,55,5,0,16,6,9,4,0,0,36,77,3,10,9,12,19,23,4,5,31,111,9,5,4,16,47,31,5,18,30,164,0,9,0,14,56,64,20,18,31,205,8,0,0,3,30,32,10,12,19,113,4,0,0,3,11,27,10,23,9,90,0,0,0,0,16,18,13,14,10,76
11702,4,10,8,14,70,71,40,26,3,249,0,6,13,3,26,34,15,27,0,116,0,3,3,6,12,16,4,18,0,61,0,0,0,0,0,3,9,8,0,27,0,0,0,3,0,3,4,14,0,29,0,0,0,0,0,0,0,3,0,5,0,3,4,0,0,5,0,3,5,29,51,405,501,313,591,407,167,164,54,2665,0,3,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,7,14,0,11,11,4,3,0,0,0,10,34,0,10,7,3,0,0,0,0,3,21,4,0,3,4,11,9,0,0,13,40,3,0,10,3,11,6,4,0,5,48,0,0,0,3,19,12,3,7,22,69,0,0,7,3,13,7,0,5,10,42,0,0,3,0,7,16,10,5,3,42,0,0,0,0,10,4,5,10,5,29,3,0,0,0,3,0,0,0,0,14
11703,48,49,88,91,394,414,216,217,38,1555,21,27,35,42,177,234,143,175,13,868,21,11,23,23,93,184,165,199,7,725,21,9,14,13,45,75,81,127,11,390,7,4,6,5,37,50,51,165,6,328,3,9,6,7,11,14,11,51,3,108,10,36,48,20,30,35,8,13,55,254,426,2394,4901,1905,3186,2341,1074,1314,536,18084,32,18,14,4,14,20,0,32,156,302,11,87,6,3,3,5,0,6,87,218,18,79,45,8,5,10,0,3,129,305,10,50,87,22,13,11,0,8,169,364,3,40,110,32,21,24,8,3,175,415,16,33,85,61,67,68,9,16,200,562,16,27,65,83,148,102,22,33,203,697,24,16,39,58,251,193,55,67,217,922,29,26,49,46,284,289,72,92,182,1079,16,10,23,38,220,261,60,102,121,849,29,8,13,32,177,223,71,100,104,753,12,11,8,20,105,156,51,98,61,516
11801,5,6,15,23,52,82,28,31,7,261,3,9,5,3,30,39,23,21,0,128,4,3,4,8,11,19,18,29,0,89,0,0,0,0,7,13,8,9,0,42,0,5,0,0,4,8,7,22,0,41,0,3,0,0,0,0,4,10,0,19,0,10,7,10,6,12,0,0,7,43,49,554,746,327,405,356,150,196,68,2846,4,6,0,0,4,6,0,4,18,37,4,12,0,0,0,0,0,0,11,23,0,8,12,0,0,3,0,0,12,32,0,13,11,0,0,0,0,3,17,45,0,3,18,6,4,0,0,0,12,39,0,4,7,8,5,6,0,3,11,46,3,7,9,5,11,8,0,4,16,61,8,7,5,5,12,21,3,4,20,83,3,6,3,9,18,25,3,6,13,87,0,6,3,4,4,12,5,15,7,65,0,3,0,4,4,15,11,7,7,42,0,6,5,3,3,9,3,3,3,41
11802,0,8,15,23,63,70,31,32,3,257,0,3,10,12,23,43,13,24,3,132,4,0,3,11,20,34,9,19,0,102,0,0,3,0,8,10,10,18,0,52,0,0,0,0,8,5,4,13,0,32,0,0,0,0,0,5,0,3,0,14,3,11,3,7,9,6,3,3,9,52,63,588,584,364,460,421,117,193,62,2849,5,0,0,0,0,0,0,0,12,19,0,13,0,0,3,0,0,0,12,26,5,9,6,6,0,3,0,0,15,36,0,5,6,3,0,3,0,3,16,42,0,3,7,3,0,0,0,0,17,30,0,11,5,11,5,3,0,3,15,51,0,3,3,8,11,9,0,4,20,64,0,3,3,8,16,10,7,9,22,78,0,3,0,3,16,19,4,5,16,72,0,0,0,4,10,16,9,3,7,56,3,0,3,0,10,10,0,11,8,46,0,0,0,3,9,10,3,5,7,29
11901,14,16,15,28,233,206,101,86,23,715,4,9,11,7,71,72,43,49,3,281,8,0,5,7,28,46,26,40,4,156,0,0,0,7,5,12,12,23,0,65,4,0,0,0,7,7,14,21,3,58,0,0,0,0,3,6,0,0,0,22,0,14,12,7,26,11,9,9,15,97,159,980,813,654,1735,1048,380,394,160,6322,3,8,3,0,3,3,0,0,23,50,4,16,0,0,0,0,0,0,14,31,3,13,5,4,0,0,3,0,17,52,4,9,12,10,5,3,0,0,22,71,0,6,14,15,3,4,0,0,28,68,0,9,10,12,20,4,3,7,33,95,0,3,13,14,49,25,7,3,24,139,8,4,5,9,58,40,10,14,37,178,6,7,3,5,39,28,14,8,27,134,0,3,0,3,14,26,18,10,11,84,0,0,0,0,14,25,9,12,15,69,0,0,0,3,14,13,3,14,4,51
11902,9,8,14,14,67,85,34,36,9,276,7,3,3,7,27,31,8,22,0,107,0,3,0,3,12,18,8,18,0,65,0,0,0,0,0,9,6,5,0,23,0,3,0,0,0,3,3,5,0,20,0,0,0,0,0,3,0,0,0,6,0,9,10,9,4,5,0,3,4,40,87,499,420,322,618,450,137,164,66,2770,0,0,3,0,0,0,0,3,9,22,0,12,0,0,0,0,0,0,6,22,3,5,5,0,3,3,0,0,11,22,0,13,4,3,0,0,0,0,14,31,0,9,3,6,0,0,0,0,17,39,3,3,7,4,7,5,0,4,20,63,4,0,12,9,17,10,0,4,18,75,0,4,3,3,7,9,8,3,15,61,3,0,5,5,13,12,6,4,19,68,0,0,3,0,9,9,3,3,10,36,0,0,3,0,3,5,7,6,4,30,0,0,0,0,3,4,0,6,3,13
11903,5,4,5,13,41,56,26,27,8,186,9,6,7,9,24,29,21,13,0,112,3,0,3,7,14,11,7,12,0,57,0,0,0,0,8,7,7,9,0,36,3,0,0,0,0,0,9,8,0,16,0,0,0,0,0,0,3,0,0,11,0,6,3,0,7,5,0,3,0,19,68,497,383,238,311,250,134,113,48,2044,3,3,0,0,0,0,0,0,12,23,0,7,0,0,0,0,0,0,6,13,0,12,5,4,0,0,0,0,16,39,3,11,3,0,3,0,0,0,15,29,0,8,3,4,0,3,0,0,12,38,0,3,10,13,5,6,0,3,15,57,0,3,4,3,14,7,3,4,14,50,3,3,3,9,11,9,6,0,22,63,0,0,0,3,9,11,3,4,15,59,4,0,3,0,10,9,0,3,3,27,0,0,0,5,7,3,3,5,9,29,0,0,0,0,0,0,0,0,3,12
