SA3_CODE_2016,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot,CL_nfd_650_799_Mng,CL_nfd_650_799_Pro,CL_nfd_650_799_TecTW,CL_nfd_650_799_CoPSW,CL_nfd_650_799_ClAW,CL_nfd_650_799_SWks,CL_nfd_650_799_MaOpDv,CL_nfd_650_799_Lab,CL_nfd_650_799_IDNS,CL_nfd_650_799_Tot,CL_nfd_800_999_Mng,CL_nfd_800_999_Pro,CL_nfd_800_999_TecTW,CL_nfd_800_999_CoPSW,CL_nfd_800_999_ClAW,CL_nfd_800_999_SWks,CL_nfd_800_999_MaOpDv,CL_nfd_800_999_Lab,CL_nfd_800_999_IDNS,CL_nfd_800_999_Tot,CL_nfd_1000_1249_Mng,CL_nfd_1000_1249_Pro,CL_nfd_1000_1249_TecTW,CL_nfd_1000_1249_CoPSW,CL_nfd_1000_1249_ClAW,CL_nfd_1000_1249_SWks,CL_nfd_1000_1249_MaOpDv,CL_nfd_1000_1249_Lab,CL_nfd_1000_1249_IDNS,CL_nfd_1000_1249_Tot,CL_nfd_1250_1499_Mng,CL_nfd_1250_1499_Pro,CL_nfd_1250_1499_TecTW,CL_nfd_1250_1499_CoPSW,CL_nfd_1250_1499_ClAW,CL_nfd_1250_1499_SWks,CL_nfd_1250_1499_MaOpDv,CL_nfd_1250_1499_Lab,CL_nfd_1250_1499_IDNS,CL_nfd_1250_1499_Tot,CL_nfd_1500_1749_Mng,CL_nfd_1500_1749_Pro,CL_nfd_1500_1749_TecTW,CL_nfd_1500_1749_CoPSW,CL_nfd_1500_1749_ClAW,CL_nfd_1500_1749_SWks,CL_nfd_1500_1749_MaOpDv,CL_nfd_1500_1749_Lab,CL_nfd_1500_1749_IDNS,CL_nfd_1500_1749_Tot,CL_nfd_1750_1999_Mng,CL_nfd_1750_1999_Pro,CL_nfd_1750_1999_TecTW,CL_nfd_1750_1999_CoPSW,CL_nfd_1750_1999_ClAW,CL_nfd_1750_1999_SWks,CL_nfd_1750_1999_MaOpDv,CL_nfd_1750_1999_Lab,CL_nfd_1750_1999_IDNS,CL_nfd_1750_1999_Tot,CL_nfd_2000_2999_Mng,CL_nfd_2000_2999_Pro,CL_nfd_2000_2999_TecTW,CL_nfd_2000_2999_CoPSW,CL_nfd_2000_2999_ClAW,CL_nfd_2000_2999_SWks,CL_nfd_2000_2999_MaOpDv,CL_nfd_2000_2999_Lab,CL_nfd_2000_2999_IDNS,CL_nfd_2000_2999_Tot,CL_nfd_3000mo_Mng,CL_nfd_3000mo_Pro,CL_nfd_3000mo_TecTW,CL_nfd_3000mo_CoPSW,CL_nfd_3000mo_ClAW,CL_nfd_3000mo_SWks,CL_nfd_3000mo_MaOpDv,CL_nfd_3000mo_Lab,CL_nfd_3000mo_IDNS,CL_nfd_3000mo_Tot,CL_nfd_PINS_Mng,CL_nfd_PINS_Pro,CL_nfd_PINS_TecTW,CL_nfd_PINS_CoPSW,CL_nfd_PINS_ClAW,CL_nfd_PINS_SWks,CL_nfd_PINS_MaOpDv,CL_nfd_PINS_Lab,CL_nfd_PINS_IDNS,CL_nfd_PINS_Tot,CL_nfd_Tot_Mng,CL_nfd_Tot_Pro,CL_nfd_Tot_TecTW,CL_nfd_Tot_CoPSW,CL_nfd_Tot_ClAW,CL_nfd_Tot_SWks,CL_nfd_Tot_MaOpDv,CL_nfd_Tot_Lab,CL_nfd_Tot_IDNS,CL_nfd_Tot_Tot,CIII_IV_NNI_Mng,CIII_IV_NNI_Pro,CIII_IV_NNI_TecTW,CIII_IV_NNI_CoPSW,CIII_IV_NNI_ClAW,CIII_IV_NNI_SWks,CIII_IV_NNI_MaOpDv,CIII_IV_NNI_Lab,CIII_IV_NNI_IDNS,CIII_IV_NNI_Tot,CIII_IV_1_149_Mng,CIII_IV_1_149_Pro,CIII_IV_1_149_TecTW,CIII_IV_1_149_CoPSW,CIII_IV_1_149_ClAW,CIII_IV_1_149_SWks,CIII_IV_1_149_MaOpDv,CIII_IV_1_149_Lab,CIII_IV_1_149_IDNS,CIII_IV_1_149_Tot,CIII_IV_150_299_Mng,CIII_IV_150_299_Pro,CIII_IV_150_299_TecTW,CIII_IV_150_299_CoPSW,CIII_IV_150_299_ClAW,CIII_IV_150_299_SWks,CIII_IV_150_299_MaOpDv,CIII_IV_150_299_Lab,CIII_IV_150_299_IDNS,CIII_IV_150_299_Tot,CIII_IV_300_399_Mng,CIII_IV_300_399_Pro,CIII_IV_300_399_TecTW,CIII_IV_300_399_CoPSW,CIII_IV_300_399_ClAW,CIII_IV_300_399_SWks,CIII_IV_300_399_MaOpDv,CIII_IV_300_399_Lab,CIII_IV_300_399_IDNS,CIII_IV_300_399_Tot,CIII_IV_400_499_Mng,CIII_IV_400_499_Pro,CIII_IV_400_499_TecTW,CIII_IV_400_499_CoPSW,CIII_IV_400_499_ClAW,CIII_IV_400_499_SWks,CIII_IV_400_499_MaOpDv,CIII_IV_400_499_Lab,CIII_IV_400_499_IDNS,CIII_IV_400_499_Tot,CIII_IV_500_649_Mng,CIII_IV_500_649_Pro,CIII_IV_500_649_TecTW,CIII_IV_500_649_CoPSW,CIII_IV_500_649_ClAW,CIII_IV_500_649_SWks,CIII_IV_500_649_MaOpDv,CIII_IV_500_649_Lab,CIII_IV_500_649_IDNS,CIII_IV_500_649_Tot,CIII_IV_650_799_Mng,CIII_IV_650_799_Pro,CIII_IV_650_799_TecTW,CIII_IV_650_799_CoPSW,CIII_IV_650_799_ClAW,CIII_IV_650_799_SWks,CIII_IV_650_799_MaOpDv,CIII_IV_650_799_Lab,CIII_IV_650_799_IDNS,CIII_IV_650_799_Tot,CIII_IV_800_999_Mng,CIII_IV_800_999_Pro,CIII_IV_800_999_TecTW,CIII_IV_800_999_CoPSW,CIII_IV_800_999_ClAW,CIII_IV_800_999_SWks,CIII_IV_800_999_MaOpDv,CIII_IV_800_999_Lab,CIII_IV_800_999_IDNS,CIII_IV_800_999_Tot
30302,0,0,0,15,6,7,0,7,0,40,0,7,7,15,19,4,0,8,0,64,0,10,7,31,16,6,4,11,0,86,11,9,13,33,24,9,4,6,0,106,13,3,9,27,36,8,0,11,0,112,7,15,3,9,18,7,3,6,3,60,7,16,3,0,8,0,0,3,0,38,3,7,0,3,3,3,0,0,0,22,6,9,3,0,3,5,0,0,0,34,5,0,0,0,0,4,0,0,0,15,0,0,0,0,3,0,0,0,0,3,59,76,52,160,152,66,27,52,7,664,8,3,4,3,6,0,5,3,3,36,3,0,11,20,4,10,3,3,0,51,6,4,21,45,11,9,5,23,0,129,5,7,34,65,20,33,17,17,3,208,14,13,45,99,29,21,15,27,3,267,27,30,103,179,58,32,18,46,8,490,33,34,195,206,102,37,31,57,9,703,64,44,320,188,172,41,39,70,3,942
30303,3,3,3,17,7,12,0,8,0,55,0,5,4,14,14,14,3,3,0,53,8,3,3,21,14,18,7,10,0,80,14,4,9,18,31,16,3,4,0,106,13,10,4,17,27,8,16,5,0,98,3,14,4,3,12,9,7,0,0,52,5,7,3,0,6,5,0,0,0,33,7,3,0,0,3,6,0,0,0,19,12,4,0,0,0,4,0,0,0,29,4,0,0,0,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,7,75,58,33,112,126,99,44,41,9,599,4,0,10,3,7,0,0,11,6,35,4,4,7,25,8,16,3,13,0,81,7,11,24,55,20,37,3,22,4,181,9,3,32,51,27,39,7,26,0,200,12,11,56,90,28,43,12,19,0,279,19,16,87,160,70,73,23,44,3,490,37,18,166,170,123,73,33,61,9,697,80,41,263,124,182,69,57,55,13,880
30304,3,0,3,4,3,3,0,0,0,23,0,0,4,16,12,4,5,7,0,49,0,3,4,12,19,7,7,10,0,58,5,0,12,12,16,6,9,7,0,62,7,3,6,8,20,0,8,7,0,54,4,3,0,6,15,6,5,0,0,43,5,6,0,0,0,5,0,0,0,16,0,0,3,0,3,0,0,0,0,11,9,0,3,0,0,4,0,0,0,14,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,37,28,36,71,83,43,40,35,4,377,4,9,6,0,3,8,0,4,3,32,0,3,0,9,0,11,3,8,0,37,9,7,15,17,9,21,0,13,4,92,8,12,33,24,19,6,7,9,0,119,7,3,35,31,22,10,9,21,3,148,12,7,82,52,42,22,15,34,8,280,14,12,155,75,64,29,74,56,6,492,37,31,282,48,84,45,86,61,3,686
30305,0,0,4,12,7,3,0,5,0,34,0,3,7,12,8,5,11,12,0,63,10,3,9,21,13,9,32,5,0,101,7,9,21,5,28,18,55,21,0,157,10,4,14,0,30,7,50,10,4,140,9,10,4,4,13,10,32,7,0,96,18,3,9,3,13,0,21,3,3,68,10,0,5,0,6,3,10,0,0,36,16,7,3,0,11,8,18,0,0,62,5,4,3,0,0,0,0,0,0,12,0,0,0,3,3,0,4,0,3,17,89,44,84,85,136,73,232,82,11,837,4,0,3,3,3,3,0,3,4,27,4,3,13,13,7,13,9,19,0,75,3,3,23,31,11,29,14,29,0,141,14,3,30,35,22,34,11,21,9,182,11,8,61,60,34,29,21,34,3,253,12,22,131,112,75,46,49,81,16,539,28,29,241,128,135,75,222,126,14,997,73,48,558,87,223,86,466,152,13,1702
30306,0,3,3,9,3,3,0,0,0,11,0,3,3,7,3,3,0,3,0,27,4,0,0,8,3,3,3,3,0,20,0,0,3,5,8,4,0,0,0,21,3,0,0,0,6,3,0,0,0,19,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,14,9,13,42,32,20,7,15,0,153,0,0,6,0,0,0,0,0,0,8,0,7,4,10,0,3,0,5,0,27,3,0,10,7,7,3,3,3,0,37,9,3,13,26,5,0,0,11,3,65,3,3,21,34,4,3,4,10,3,78,3,8,33,73,9,9,3,8,0,162,17,7,37,74,22,11,10,10,0,181,9,13,67,50,18,8,10,13,0,190
30401,0,0,0,3,3,0,0,0,0,10,0,3,0,12,0,4,4,0,0,25,3,0,3,9,3,3,0,3,0,24,0,0,0,7,3,3,5,3,0,25,3,0,3,0,7,4,0,0,0,19,0,0,0,3,0,4,0,4,0,14,4,0,3,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,11,18,44,32,32,8,10,3,172,0,3,4,0,0,0,0,0,0,10,3,3,6,8,3,8,0,12,0,43,0,3,12,21,7,14,3,8,0,71,0,0,21,25,5,19,3,8,0,90,11,8,26,19,10,25,4,14,0,114,11,12,42,56,27,28,9,16,3,199,10,12,75,77,32,34,9,24,3,263,35,9,97,46,37,18,20,24,3,299
30402,0,3,0,3,0,0,0,0,0,10,0,3,0,5,3,0,0,0,0,17,0,0,0,9,4,4,0,0,0,19,0,7,0,8,5,0,0,4,0,26,0,0,0,3,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,12,29,11,43,32,21,0,13,0,156,0,0,3,0,0,0,0,0,0,7,0,5,3,9,0,8,0,5,0,31,3,0,6,18,10,8,3,4,0,56,10,3,8,12,5,5,0,5,0,46,7,3,26,23,7,8,3,4,0,76,5,6,36,66,10,6,0,7,6,146,14,9,47,83,17,12,3,10,0,200,23,16,75,37,24,9,4,13,3,202
30403,3,0,3,7,6,6,0,0,0,22,3,3,7,3,5,8,0,4,0,34,8,7,7,11,13,3,0,3,0,51,4,0,4,8,13,11,3,4,0,59,10,3,8,10,10,3,3,3,0,44,4,3,4,3,9,0,7,0,0,41,9,3,3,4,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,40,29,45,69,80,55,13,24,3,363,4,5,0,4,4,0,0,0,0,17,0,10,3,27,3,23,0,9,0,79,0,6,18,52,7,27,3,13,3,130,0,9,32,33,11,27,0,13,4,124,5,6,33,45,4,27,0,12,0,132,12,13,61,70,22,43,0,25,4,252,23,11,118,74,33,57,11,38,3,370,45,23,157,54,61,27,22,38,7,440
30404,3,0,0,8,4,5,0,0,0,18,4,0,0,10,9,3,0,9,0,40,0,0,3,15,9,3,0,5,0,35,5,3,3,17,6,3,4,5,0,54,5,3,3,14,15,0,5,0,0,49,0,0,3,15,7,3,0,0,3,27,3,4,0,0,0,0,3,0,0,12,0,0,3,0,3,0,0,0,0,5,0,3,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,16,94,48,31,17,24,4,286,0,0,0,0,0,0,0,3,0,6,3,0,8,22,3,9,0,3,3,50,6,0,19,33,6,13,3,18,3,98,8,12,15,34,13,18,3,16,0,115,6,7,35,49,20,21,0,10,0,148,11,10,50,108,22,27,11,30,0,268,18,10,93,119,41,20,17,28,4,355,32,22,175,135,44,24,26,24,9,488
30501,0,3,5,16,25,13,0,26,0,96,9,14,12,32,60,23,0,23,0,176,16,15,21,59,92,38,3,31,3,273,30,22,30,53,196,30,3,18,8,390,43,62,44,49,241,32,9,14,4,489,35,67,16,20,167,22,7,12,8,364,43,69,19,17,112,20,6,7,3,288,36,56,14,9,39,11,5,6,3,167,55,87,17,17,44,18,3,10,3,248,56,41,3,0,8,17,5,0,0,127,6,0,0,7,13,3,0,3,3,31,343,452,196,319,1024,240,49,176,41,2837,11,8,15,10,14,6,0,16,9,84,7,15,9,36,30,27,4,29,3,152,11,27,36,118,41,58,6,60,16,373,17,19,54,154,64,85,13,66,14,492,22,32,102,179,114,69,12,97,15,638,48,68,204,287,271,120,20,148,12,1180,99,97,431,384,543,161,38,201,32,1987,201,183,715,381,1062,177,35,178,42,2978
30502,0,0,0,0,3,0,0,0,0,6,0,3,0,7,7,6,0,0,0,22,5,0,0,3,6,3,0,9,0,29,6,9,11,0,10,8,5,3,4,56,9,6,8,6,7,7,4,0,0,47,10,4,0,0,3,5,0,3,0,30,7,3,3,0,0,3,0,0,0,17,3,3,0,0,3,3,0,0,0,11,5,6,0,0,3,0,0,0,0,10,4,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,47,33,24,30,44,45,19,16,7,267,0,0,8,4,3,0,0,3,0,15,0,0,9,6,4,4,0,5,0,32,0,3,13,21,7,5,0,7,0,59,0,7,14,21,12,8,4,5,0,69,3,6,27,18,11,5,7,17,0,91,8,6,51,35,26,19,6,19,5,179,24,8,126,52,49,20,32,39,10,354,39,19,215,42,66,35,45,64,3,526
30503,0,0,8,18,11,3,0,7,0,45,8,3,8,29,24,9,0,8,0,81,7,4,3,26,24,18,3,9,0,97,16,3,10,36,46,8,8,14,0,135,12,20,13,30,54,17,0,10,0,169,10,15,12,8,47,8,4,3,3,110,18,17,3,5,14,14,3,3,3,86,9,14,8,7,9,3,0,4,0,56,27,13,11,9,9,4,8,5,0,88,20,9,3,0,3,4,0,0,0,43,0,0,3,0,3,3,0,0,3,13,127,115,91,182,264,98,39,72,16,995,4,3,14,4,3,3,0,6,3,39,0,8,12,32,15,20,3,14,0,101,3,14,25,64,27,29,7,37,3,210,18,17,37,80,23,22,7,33,5,245,16,18,76,84,42,28,7,45,4,325,41,26,137,182,101,53,29,58,3,639,42,34,234,206,196,80,44,85,11,927,97,66,439,176,289,105,47,98,16,1338
30504,0,0,0,10,8,6,0,3,0,35,8,5,8,20,11,9,3,3,0,62,3,5,3,16,20,6,3,8,0,71,3,10,12,7,33,10,0,7,5,86,7,8,3,18,48,11,3,4,0,104,0,10,5,3,30,5,3,0,0,57,13,7,9,3,7,4,3,0,0,42,8,11,0,0,4,0,0,3,0,26,9,13,0,0,8,3,0,0,0,40,11,0,5,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,70,70,45,100,186,69,20,34,10,601,4,0,9,0,0,3,0,0,0,24,0,11,8,24,3,12,3,5,0,71,0,6,24,51,22,18,3,11,0,136,10,15,29,46,31,21,6,12,0,167,9,5,42,62,27,27,12,23,0,212,13,15,97,92,70,29,8,27,4,369,22,17,164,119,114,49,26,29,5,541,72,38,262,78,166,59,16,39,6,731
30601,0,3,3,9,0,0,0,3,0,18,0,0,3,16,6,5,0,9,0,42,3,3,4,13,6,13,0,7,0,44,0,4,0,16,10,4,9,9,0,50,5,0,3,16,10,6,5,0,3,41,0,0,0,0,0,6,4,0,0,14,0,3,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,3,0,0,17,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,25,17,30,92,41,45,23,35,3,306,4,4,5,0,3,3,0,0,3,26,0,0,10,7,8,5,0,8,0,38,4,3,12,24,12,15,6,13,0,89,10,3,30,21,9,21,11,20,0,126,9,6,25,47,20,20,4,20,0,164,13,11,78,103,28,36,18,36,3,315,34,15,128,117,40,58,18,46,3,468,51,26,235,81,55,36,57,67,11,614
30602,3,8,0,25,17,9,0,17,3,74,10,8,9,51,19,17,8,14,0,141,14,9,18,63,34,30,9,22,3,198,18,12,16,46,49,19,15,26,0,207,16,15,23,28,44,13,7,13,0,161,9,13,11,12,25,8,7,4,0,86,17,14,3,10,20,3,6,4,0,75,8,3,5,3,5,0,0,3,0,31,20,4,0,0,5,0,0,0,0,31,5,5,0,0,0,3,0,0,0,18,0,6,0,5,0,0,0,5,0,16,117,92,83,256,236,132,68,112,15,1120,10,0,18,7,7,5,6,8,6,69,8,3,12,22,13,20,5,12,0,97,16,12,41,52,24,45,9,27,5,228,16,8,78,81,39,46,19,55,10,352,26,19,113,143,63,62,22,74,6,528,61,38,245,284,157,108,52,132,19,1092,96,57,426,373,293,173,132,162,25,1738,186,104,827,308,359,186,184,174,25,2351
30603,4,0,0,3,3,8,0,0,0,19,6,10,3,13,4,4,0,11,0,53,0,0,0,5,7,3,7,15,0,43,5,0,4,8,4,5,0,13,0,48,3,0,0,7,7,5,0,4,0,32,0,3,0,3,0,3,0,0,0,14,0,3,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,19,19,59,38,35,11,52,7,275,13,0,8,0,3,3,3,8,0,41,12,0,9,9,3,9,3,3,0,48,13,6,21,18,14,12,10,19,4,117,24,0,27,20,23,13,4,28,4,143,23,7,46,33,16,13,12,22,3,173,33,20,83,73,36,27,12,47,3,335,40,17,113,87,54,29,33,99,3,489,54,34,185,47,68,19,66,77,5,554
30604,3,0,0,3,0,0,0,0,0,11,0,0,0,3,3,7,0,3,0,21,3,0,0,3,6,5,0,3,0,25,0,4,0,8,3,5,0,3,0,24,0,0,0,5,5,3,3,0,0,19,0,3,3,0,0,0,0,0,0,9,3,0,0,0,0,3,0,3,0,9,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,20,15,12,33,15,20,5,19,4,151,3,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,10,7,0,9,3,9,0,3,0,0,28,4,3,9,9,5,8,3,4,0,47,6,3,19,20,8,13,7,16,0,86,9,0,35,32,17,12,6,26,3,145,22,3,60,40,23,16,14,33,0,207,30,15,98,28,20,23,18,38,3,267
30605,7,0,0,11,3,3,0,0,0,27,4,3,0,17,5,6,3,8,0,47,7,0,3,15,7,7,3,12,0,51,6,0,4,8,11,8,6,4,0,42,3,3,4,3,3,4,3,7,0,31,8,0,3,3,5,0,0,0,0,24,3,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,0,14,58,18,24,80,42,34,20,42,3,319,14,0,10,3,8,6,0,0,0,41,10,0,15,10,7,10,0,16,0,65,18,4,22,29,13,21,4,8,0,114,23,10,41,41,23,30,7,21,3,188,24,3,54,38,22,20,12,24,0,208,50,10,94,95,55,34,18,60,5,423,51,33,143,86,68,40,46,70,4,527,59,23,204,89,59,32,68,83,4,616
30701,8,4,0,13,3,5,0,0,0,31,7,0,3,15,8,7,0,11,0,58,7,0,3,18,9,3,5,12,0,60,13,3,3,8,6,3,3,15,0,62,7,4,8,7,10,4,10,9,3,64,13,7,0,0,4,3,8,3,0,44,9,0,0,0,3,0,9,0,0,23,3,0,5,0,0,0,5,3,0,21,9,3,5,0,0,0,14,0,0,36,7,0,8,0,0,0,0,0,0,14,3,0,0,3,0,0,3,0,3,10,109,28,47,82,52,41,60,65,8,491,35,0,7,3,7,0,6,0,3,60,18,3,6,9,7,3,5,9,3,64,24,3,17,17,18,10,11,22,4,117,37,9,27,37,18,12,7,17,3,163,28,8,36,49,29,15,4,25,3,196,58,11,78,100,49,32,19,63,0,411,67,13,131,90,74,49,37,73,9,539,86,24,198,71,78,34,62,101,5,660
30702,8,0,0,3,5,0,0,4,0,29,10,7,0,14,8,0,0,17,0,61,10,4,0,9,10,3,4,17,0,63,12,0,6,18,7,3,4,14,0,63,7,0,10,5,11,0,7,9,0,53,7,0,7,3,3,4,5,0,0,24,8,0,0,0,0,8,7,0,0,20,3,0,0,4,0,0,3,0,0,14,4,0,0,3,3,0,3,0,0,20,7,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,11,93,26,32,65,55,25,38,77,9,418,24,0,3,4,4,0,0,7,4,49,8,5,9,9,15,9,4,16,0,71,16,0,26,19,22,10,5,19,3,109,21,5,28,26,22,15,3,18,0,137,32,4,54,38,25,21,9,23,0,210,41,21,69,95,52,30,18,37,0,356,58,22,160,75,52,45,42,110,3,565,74,16,264,49,68,21,87,171,11,751
30703,5,0,3,3,3,3,3,3,0,23,3,0,3,19,3,10,3,10,0,50,9,0,4,17,14,15,4,16,0,72,6,9,3,12,9,4,11,8,0,63,9,0,3,3,5,0,12,5,0,40,4,0,0,0,3,4,4,0,0,24,3,0,4,0,3,4,3,0,0,15,0,0,0,3,0,3,0,0,0,6,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,12,58,18,25,71,44,51,46,56,0,359,24,0,8,0,0,0,0,7,4,44,11,3,8,17,7,8,4,9,0,63,22,4,14,24,12,20,5,26,0,138,32,10,32,38,17,14,8,19,3,170,20,7,63,52,27,19,11,32,3,235,35,20,101,105,50,30,16,61,3,428,57,18,132,123,49,46,46,94,9,581,60,23,228,52,61,35,66,111,8,645
30801,0,0,0,6,3,4,0,7,0,18,0,0,3,5,3,3,3,3,0,18,4,0,0,8,6,0,0,9,0,35,3,0,0,3,6,3,3,4,0,26,4,3,0,3,5,3,10,3,0,32,6,0,0,0,0,0,4,0,0,17,3,4,3,0,0,0,10,5,0,25,3,3,6,0,0,0,10,0,0,17,5,6,3,3,3,0,27,4,0,41,3,0,4,0,0,0,3,0,0,19,0,0,0,0,0,0,0,3,3,8,35,20,23,42,37,16,70,40,3,292,12,0,12,0,4,0,3,3,0,43,4,5,3,9,7,3,3,13,0,48,4,3,16,20,14,12,3,11,0,80,8,3,8,19,20,15,10,16,3,94,9,6,27,27,15,14,0,13,0,110,18,4,38,45,32,23,8,19,6,201,25,7,66,53,41,28,19,34,0,278,41,7,116,31,64,17,33,43,0,354
30803,0,7,0,20,6,11,0,12,0,56,4,8,7,35,16,13,3,10,0,94,15,4,8,51,30,20,4,15,3,150,7,4,12,17,24,14,8,14,3,116,16,10,15,17,40,9,15,12,0,141,10,5,9,11,30,5,9,3,0,80,11,5,4,3,3,0,11,3,0,44,0,0,0,3,3,3,8,0,0,30,7,5,4,0,0,0,23,0,0,43,3,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,3,0,13,87,52,70,205,168,105,95,98,13,893,24,6,14,3,6,9,0,13,3,77,6,12,24,45,16,34,5,31,3,161,22,5,45,82,33,51,9,63,4,310,25,15,96,101,46,54,16,51,3,402,25,17,102,130,77,54,9,66,3,490,57,32,203,291,155,92,52,106,4,992,89,50,376,295,186,124,84,147,8,1349,122,60,640,252,244,107,109,135,15,1692
30804,0,0,0,0,4,4,0,0,0,11,0,0,4,7,6,4,4,3,0,25,0,0,0,3,4,0,0,0,0,9,4,0,0,3,3,3,3,0,0,15,0,0,0,0,3,0,0,0,0,12,3,0,3,0,0,0,8,0,0,14,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,26,0,14,22,26,14,18,11,0,128,5,0,7,0,0,0,0,5,0,17,4,0,5,3,0,3,0,0,0,16,7,0,5,7,6,3,0,7,0,31,7,0,9,6,11,0,0,4,0,42,4,0,9,11,13,4,0,14,0,58,12,3,25,19,20,11,4,14,3,117,15,5,47,24,16,16,0,23,0,146,21,0,52,23,24,10,12,15,3,152
30805,3,0,3,5,0,4,0,0,0,21,3,3,0,14,8,11,0,3,0,44,3,0,3,21,15,6,3,0,0,57,9,0,3,7,19,7,5,6,0,56,4,5,10,9,14,3,11,6,0,54,7,0,0,6,10,5,9,4,0,40,0,0,5,0,3,7,8,0,0,28,3,0,0,0,0,3,9,3,0,22,5,3,7,0,4,3,21,6,0,48,8,8,10,0,0,0,4,0,0,36,0,0,0,0,0,0,3,0,0,5,41,25,55,90,78,52,74,46,8,462,9,3,11,0,6,3,3,0,0,40,8,8,12,16,12,14,3,12,0,80,9,8,36,34,15,30,0,25,3,157,12,4,42,57,25,32,5,27,0,208,17,10,50,49,42,25,3,37,0,238,23,11,94,117,53,56,21,46,0,421,51,19,155,130,118,65,30,60,3,633,59,28,215,95,129,57,61,56,11,714
30901,4,3,3,14,11,25,3,6,0,75,7,0,12,23,22,27,7,12,0,117,17,0,7,31,21,29,6,15,0,134,13,7,10,22,23,32,3,9,3,122,18,8,15,17,35,15,11,8,0,117,7,5,4,0,13,7,0,3,3,45,11,6,3,3,7,9,0,8,0,36,4,3,0,0,3,4,3,0,0,20,3,10,3,0,0,0,0,0,0,19,7,0,0,0,0,3,0,0,0,14,0,0,0,3,3,4,0,0,4,20,92,51,64,158,154,182,31,79,9,822,14,4,9,9,3,4,0,3,3,49,0,8,9,29,5,31,3,20,0,113,10,0,45,55,22,48,7,39,3,228,8,9,70,60,35,55,13,48,3,299,29,13,90,85,44,76,20,51,3,405,42,28,161,174,82,105,32,74,9,713,71,34,300,174,112,147,48,117,10,1015,119,44,492,134,165,109,71,102,13,1254
