SA3_CODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
21201,134,3,9,4,6,149,22,3,10,0,0,31,26,0,7,0,0,32,120,7,10,3,0,144,262,27,21,8,0,314,38,11,7,0,0,55,13,3,3,4,0,21,855,138,144,25,4,1160,45,9,10,0,0,70,77,8,13,0,3,104,17,3,0,0,0,23,689,113,95,19,25,940,255,45,44,11,19,382,18189,2285,2276,565,291,23603
21202,453,15,14,4,0,488,83,16,37,4,3,143,93,4,10,3,0,117,282,21,15,3,3,332,839,111,138,25,14,1119,80,4,13,0,0,100,36,9,7,3,0,59,1356,166,122,26,13,1688,96,12,15,0,0,123,244,21,32,3,0,306,71,3,0,0,0,74,1964,292,362,52,48,2723,349,29,41,10,27,465,30799,3145,2877,588,369,37780
21203,234,12,14,6,3,279,34,12,12,0,0,60,36,5,5,3,0,48,136,13,19,4,0,177,466,87,161,23,9,751,57,6,9,0,3,75,10,7,12,0,0,30,744,74,118,24,9,964,42,6,3,0,0,53,240,27,25,8,5,308,33,0,3,0,0,36,1333,218,325,52,38,1965,255,22,38,10,29,362,19147,2142,2649,547,308,24792
21204,1775,24,32,3,17,1839,346,48,45,3,9,451,257,19,12,0,0,286,714,66,31,4,4,816,3145,263,215,50,42,3719,273,10,19,3,7,316,281,46,36,8,3,371,3893,241,100,19,38,4296,232,13,5,0,0,252,3353,338,445,96,53,4276,145,4,3,0,4,152,9571,754,797,170,153,11442,1152,94,69,17,82,1407,94689,6690,4597,1042,1075,108092
21205,1222,17,13,7,11,1269,328,30,40,3,0,408,506,29,26,6,3,569,882,60,40,9,4,996,2669,145,141,35,24,3017,257,17,23,3,0,296,154,21,16,5,0,200,3906,195,146,16,24,4292,403,21,17,3,0,446,1559,105,92,26,23,1802,167,9,3,0,0,179,6072,406,345,68,60,6949,822,57,60,9,53,995,91221,6014,4369,1029,768,103405
21301,1460,30,39,18,9,1560,160,22,23,6,0,210,81,0,9,3,0,86,182,8,4,3,0,205,514,33,41,4,18,607,127,14,3,0,0,146,123,20,15,8,3,172,1248,62,54,5,4,1373,112,3,9,0,0,126,2831,398,469,120,49,3873,63,3,3,0,0,72,3772,357,371,63,91,4653,636,69,59,15,67,850,46590,3428,2920,678,669,54288
21302,808,3,9,0,4,832,90,11,9,0,0,112,71,6,6,0,0,82,117,16,11,3,0,144,312,9,12,0,0,329,77,13,11,3,0,99,67,4,7,0,0,85,1055,101,97,14,10,1279,70,9,14,0,0,95,1107,43,54,8,9,1225,23,0,0,3,0,26,1929,132,128,22,33,2252,378,32,35,7,34,474,28291,2312,2101,389,345,33435
21303,816,15,19,6,5,854,130,7,10,0,0,152,86,13,4,0,0,103,126,6,5,0,0,142,310,10,3,0,5,333,110,8,12,5,0,139,76,17,5,0,3,105,957,62,70,11,0,1099,119,7,15,3,0,145,1995,328,299,81,29,2725,46,0,0,0,0,45,2540,165,243,36,55,3027,398,33,30,12,46,519,32341,2283,2257,395,390,37665
21304,486,24,26,5,9,552,40,17,16,0,0,74,46,12,4,0,0,67,100,9,11,0,0,122,205,31,32,4,3,273,54,12,9,0,3,77,48,11,4,3,3,72,774,68,80,19,6,944,52,0,8,0,3,62,343,39,48,24,6,462,27,3,4,3,7,39,1206,174,211,41,19,1647,281,48,47,13,22,404,23312,2426,2302,556,356,28946
21305,1582,41,46,14,9,1698,162,15,18,3,0,194,159,19,16,0,0,196,299,31,31,7,0,367,568,49,66,13,4,706,175,7,30,6,4,223,82,14,11,3,3,118,1915,120,135,15,15,2209,127,21,10,3,3,162,1343,74,66,30,19,1530,64,0,4,0,0,69,3861,359,508,74,86,4885,692,78,63,17,60,906,54755,4216,3942,819,725,64450
21401,391,11,22,6,7,432,69,15,17,3,0,101,52,8,3,0,0,69,261,35,20,3,0,325,408,31,23,3,6,472,67,10,13,0,0,87,29,3,4,0,0,34,2025,320,251,49,20,2671,111,16,15,3,0,138,262,23,32,12,3,332,68,0,5,0,0,71,1289,164,171,55,26,1705,404,53,48,7,32,538,32857,3568,3222,653,415,40714
21402,264,3,6,5,5,283,38,3,11,0,0,62,27,4,6,0,0,40,176,31,31,4,3,251,119,12,10,0,0,148,92,8,21,3,0,128,18,7,0,0,0,29,2658,445,524,99,43,3763,129,28,19,11,0,185,69,14,15,9,0,108,49,4,0,0,0,51,1032,115,137,34,19,1337,570,79,100,18,50,814,37512,5069,5227,1084,573,49461
21501,153,0,0,0,0,161,10,3,0,0,0,8,3,0,0,0,0,10,49,9,3,0,0,64,33,3,0,0,0,39,32,0,3,0,0,29,9,0,0,0,0,8,296,32,40,19,4,393,33,4,4,0,0,39,16,0,8,0,0,31,17,0,0,0,0,19,337,23,30,8,9,401,370,40,66,40,18,543,18866,1807,2652,1442,336,25097
21502,108,0,3,0,0,113,9,0,0,0,0,10,6,0,0,0,0,8,50,3,0,5,0,59,53,0,0,0,0,60,12,0,3,0,3,22,24,9,5,10,0,50,368,21,33,13,8,434,28,3,3,0,0,31,72,4,0,0,0,78,6,0,0,0,0,10,430,31,23,5,11,500,329,40,49,30,24,460,15381,1412,1569,671,285,19322
21503,110,3,0,0,3,113,3,0,0,0,0,3,4,0,0,0,0,6,36,12,3,0,0,54,32,3,4,0,0,40,29,0,3,0,0,27,0,0,0,0,0,0,165,17,21,10,6,220,18,4,0,0,0,17,59,8,3,0,3,75,13,0,3,0,0,23,297,16,12,13,8,343,302,52,44,27,20,450,11228,1407,1515,863,294,15300
21601,103,0,0,3,0,107,10,0,0,0,0,5,4,0,0,0,0,4,24,0,3,0,0,25,16,0,0,0,0,16,6,3,4,0,0,12,3,0,0,0,0,3,215,15,24,8,3,273,21,0,0,0,0,21,4,0,0,0,0,4,10,0,0,0,0,10,99,17,4,0,3,129,275,34,42,18,23,395,11746,1178,1620,589,265,15393
21602,69,3,0,0,0,74,0,0,0,0,0,0,3,0,0,0,0,5,13,0,3,0,0,17,10,0,0,0,0,9,14,0,0,0,0,18,0,0,0,0,0,0,157,14,21,13,0,206,5,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,139,7,15,0,3,170,191,22,48,13,22,298,7800,895,1149,519,173,10542
21603,214,0,4,0,3,223,13,3,0,0,0,20,25,3,0,0,0,27,76,3,0,0,0,82,111,13,3,7,0,130,40,5,3,0,0,50,33,3,5,3,0,49,502,29,33,4,4,564,51,3,0,0,0,59,55,8,10,0,3,75,23,0,0,0,0,24,738,53,55,14,16,878,414,26,52,24,29,541,23002,2007,1809,606,353,27776
21701,74,0,0,0,0,80,8,0,0,0,0,11,8,0,0,0,0,8,46,3,8,0,0,55,32,0,0,0,0,37,6,0,3,0,0,13,3,0,0,0,0,4,276,20,38,11,6,350,28,3,0,0,0,37,19,4,3,0,0,28,14,3,3,0,0,21,156,9,14,3,3,184,261,32,51,29,14,389,10937,843,1826,724,225,14565
21703,84,0,3,4,0,91,14,3,0,0,0,17,14,0,3,0,0,15,33,0,0,0,0,37,68,0,0,0,0,75,13,0,0,0,0,20,5,0,3,0,0,13,265,22,61,16,5,374,25,0,0,3,0,30,44,0,3,3,0,50,18,0,0,0,0,21,342,30,26,11,13,425,220,25,60,17,13,337,12000,1071,2051,638,268,16027
21704,105,0,7,0,0,118,12,0,0,0,0,19,14,0,3,0,0,21,62,8,7,0,0,79,123,0,4,0,0,136,24,3,3,0,0,37,6,0,3,0,0,15,444,25,44,11,4,526,23,3,3,0,0,29,60,3,4,4,0,78,20,0,0,0,0,21,367,29,40,3,14,446,220,31,46,19,16,329,14884,1220,1970,491,233,18799
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,139,3,4,3,3,155
29999,295,19,91,3,10,411,130,52,135,5,8,329,143,20,66,0,4,224,263,49,156,4,5,474,439,99,136,3,3,685,127,8,45,4,10,191,148,90,139,11,13,401,2293,554,1490,43,79,4461,198,33,69,7,3,310,535,129,269,28,39,998,51,3,14,0,3,68,3080,663,1661,83,130,5621,1275,330,638,46,144,2431,66028,15169,33979,1616,2241,119037
30101,123,7,9,4,0,143,13,5,6,0,0,24,15,0,7,0,0,25,231,43,32,3,0,314,25,0,4,0,0,30,33,4,7,3,0,48,3,3,3,0,0,10,893,150,132,28,14,1215,37,3,3,0,0,45,36,5,19,5,0,69,32,9,3,0,0,48,434,79,72,19,7,604,123,27,10,4,7,167,14595,2053,1653,345,151,18803
30102,208,3,5,0,0,219,22,0,4,0,0,26,23,3,3,3,0,33,371,73,59,15,3,521,79,3,0,4,0,88,54,7,3,0,0,67,0,3,0,0,0,4,1496,200,200,38,18,1952,67,10,16,0,0,94,42,7,17,0,0,69,62,3,3,4,0,70,690,78,87,20,14,891,183,18,18,0,22,236,18542,2078,2003,485,205,23321
30103,469,4,17,3,5,499,28,4,0,0,0,33,52,3,6,0,0,62,493,45,29,9,0,579,118,11,8,0,0,134,113,7,11,0,0,130,12,0,3,0,0,12,1799,149,141,18,13,2116,118,9,7,4,0,138,144,13,25,5,8,194,90,10,3,0,0,107,1652,89,100,14,24,1885,301,30,15,4,18,360,33402,2399,1900,311,280,38296
30201,84,4,4,0,0,92,9,0,0,0,0,9,11,4,3,0,0,16,85,11,14,0,0,115,11,6,6,0,0,30,19,6,3,0,0,29,0,0,0,0,0,0,307,53,27,3,0,383,19,6,0,0,0,25,15,5,7,0,0,25,24,0,4,0,0,32,188,39,33,11,3,271,38,5,3,0,11,59,5945,719,753,131,65,7613
30202,636,9,12,0,0,658,30,0,10,0,0,39,58,0,5,0,0,59,447,21,13,0,0,485,104,4,13,3,0,117,75,14,7,0,0,95,6,5,0,0,0,13,1706,94,112,10,15,1938,122,6,7,0,0,135,126,11,22,0,0,163,94,3,3,0,0,101,1235,72,90,18,13,1427,242,15,20,0,7,287,31841,2038,1842,268,210,36198
30203,963,14,15,0,3,996,90,5,4,0,0,95,99,6,3,0,0,110,761,23,16,0,0,799,206,12,3,0,0,223,128,3,13,0,3,144,11,0,6,0,0,18,3064,117,98,13,25,3314,232,8,10,0,0,244,303,11,21,10,5,347,198,4,4,0,0,209,2676,92,95,11,35,2909,536,12,34,7,39,629,58680,2248,1848,370,456,63600
30204,175,0,10,0,0,192,8,0,0,0,0,8,8,0,3,0,0,12,83,8,15,0,3,100,27,3,5,0,0,38,20,3,3,0,0,28,0,3,3,0,0,4,436,50,79,12,10,579,33,4,7,0,0,44,22,4,22,0,0,50,22,0,4,0,0,26,342,32,53,3,0,431,102,4,7,3,9,127,9153,804,1107,147,104,11319
30301,146,4,15,0,0,163,17,3,3,0,0,23,24,0,4,0,0,32,163,20,19,3,0,199,44,3,12,0,0,61,45,3,6,0,0,50,6,3,0,0,0,8,528,72,70,8,7,680,49,12,3,0,0,66,76,13,21,3,0,115,33,11,3,0,0,51,583,44,68,18,3,714,104,4,6,0,8,123,11754,1150,1147,181,87,14327
30302,651,12,12,5,0,684,71,8,6,4,0,90,102,3,5,3,0,113,427,22,22,0,0,473,188,13,9,3,0,214,101,7,10,0,0,122,13,3,0,0,0,23,1704,104,113,17,9,1946,174,12,5,3,0,200,228,27,54,6,7,321,125,10,3,0,0,136,2233,134,171,37,21,2599,238,18,16,8,24,300,34287,2373,2174,337,252,39417
30303,363,5,17,3,3,392,54,7,3,0,3,68,81,3,8,4,0,99,498,31,27,3,3,563,136,16,16,6,3,184,89,7,8,6,0,102,12,0,0,0,0,11,1377,80,81,12,5,1550,117,8,3,0,0,128,247,20,43,7,6,324,112,6,3,0,0,125,1821,200,173,36,14,2248,268,9,16,3,13,315,29330,1921,1652,408,226,33532
30304,231,3,9,0,0,245,31,0,0,0,0,38,69,3,8,3,0,86,196,13,6,0,0,226,94,5,3,0,0,108,37,3,4,0,0,41,6,3,0,0,0,10,819,65,65,14,6,965,73,5,3,0,0,83,221,16,34,10,3,287,69,0,0,0,0,67,1372,127,121,25,12,1649,134,14,11,3,16,176,17862,1549,1192,236,151,20987
30305,382,11,13,0,6,418,42,0,0,0,0,46,56,12,3,3,0,79,434,32,19,0,0,488,123,16,9,0,0,155,94,7,3,3,0,105,15,5,3,0,0,24,1699,130,67,12,17,1922,99,9,5,3,0,111,418,32,68,28,12,559,120,12,7,4,0,144,2157,193,176,29,27,2585,372,21,15,7,23,441,35069,2250,1642,396,339,39692
30306,118,12,6,3,0,138,5,0,5,0,0,11,14,5,3,0,0,23,79,12,14,0,0,111,27,3,10,0,0,35,11,0,4,0,0,18,0,0,3,0,0,6,201,19,36,6,0,264,19,0,6,0,0,22,92,25,34,9,0,151,20,3,0,0,0,23,627,153,142,45,3,965,42,9,4,0,9,59,5756,809,903,207,75,7739
30401,109,3,0,0,0,113,4,3,3,0,0,14,23,3,8,0,0,35,163,27,26,5,0,216,44,8,11,0,0,56,19,0,3,0,0,19,0,0,0,0,0,4,348,56,49,12,4,474,39,0,12,3,3,58,124,7,41,6,3,183,30,3,4,0,0,43,321,50,42,12,3,431,70,9,9,3,6,90,7797,845,824,171,69,9698
30402,56,5,4,0,0,66,10,4,0,0,0,8,18,3,0,3,0,21,204,62,49,11,3,328,36,12,10,3,0,61,21,3,3,0,0,28,3,0,0,0,0,7,380,118,97,22,4,636,43,21,11,3,0,77,16,4,3,0,0,28,34,8,11,0,0,49,332,65,46,12,3,465,42,10,8,3,5,64,5851,1209,1036,240,65,8399
30403,209,0,4,0,0,212,64,0,0,0,0,69,113,5,4,0,0,132,419,35,25,9,0,492,140,0,7,0,0,154,62,6,7,0,0,72,8,0,0,0,0,13,1207,67,67,10,4,1359,255,10,9,3,0,277,259,7,24,3,0,304,86,3,4,0,0,96,1575,70,77,15,18,1761,144,4,3,8,9,164,22272,1220,1254,213,146,25104
30404,140,9,0,0,0,154,18,5,3,0,0,25,18,0,0,0,0,27,161,13,21,0,0,200,28,3,0,0,0,33,27,0,3,3,0,34,4,0,0,0,0,4,736,61,75,8,3,890,72,0,13,0,0,86,39,5,15,0,0,58,31,4,3,3,0,44,474,28,51,3,3,560,92,3,18,7,4,120,15183,946,1112,149,82,17477
30501,2514,27,24,0,10,2568,347,24,12,0,3,387,580,4,16,0,6,605,3134,82,63,7,12,3291,913,21,18,5,0,964,538,19,34,10,3,603,88,11,8,3,0,114,10758,438,269,42,47,11554,1181,52,32,8,0,1274,1061,66,53,16,8,1200,718,28,13,0,0,756,11525,428,321,62,85,12431,1116,49,54,14,68,1295,185233,6961,5088,720,988,198985
30502,114,0,4,0,4,126,12,0,0,0,0,17,14,0,0,0,0,17,129,19,17,3,3,165,41,7,6,0,0,52,72,4,6,3,0,88,3,0,3,0,0,9,622,114,71,14,4,833,41,6,4,0,0,56,143,9,15,3,0,172,25,5,3,0,0,37,708,68,58,10,5,846,81,9,6,3,3,104,11413,1513,1070,205,88,14292
30503,690,3,18,4,7,717,109,3,9,0,3,124,160,9,5,0,0,175,740,48,17,8,3,814,220,8,3,0,0,230,169,14,6,3,3,196,14,3,3,0,0,24,3057,219,171,20,16,3479,321,15,13,3,0,353,221,5,27,12,0,268,179,9,5,3,0,204,2785,143,162,27,16,3127,357,30,22,0,12,429,55225,3636,2869,531,327,62596
30504,351,6,7,0,3,362,51,0,9,0,0,67,88,16,3,0,0,99,550,50,29,0,4,644,105,13,12,0,3,134,101,13,13,7,0,133,10,3,0,0,0,15,1836,201,133,18,10,2198,191,18,20,0,0,229,131,6,26,5,3,175,118,20,3,0,0,144,1593,118,116,21,11,1852,171,25,11,6,16,234,30462,2763,2187,321,202,35942
30601,124,4,7,0,3,142,17,0,0,0,0,21,22,0,0,0,0,20,97,7,13,4,0,118,13,3,4,0,0,18,61,3,14,3,3,78,3,0,0,0,0,3,739,96,184,17,8,1050,71,5,12,3,0,93,13,0,3,0,0,21,26,0,0,0,0,31,524,28,85,20,19,672,117,10,23,4,10,163,11057,912,1478,240,138,13827
30602,864,13,35,8,16,940,53,6,5,0,0,67,48,5,3,0,0,61,283,16,16,7,0,323,80,6,3,0,0,94,195,7,24,3,3,236,7,0,3,0,0,17,2478,181,195,22,21,2898,205,10,15,3,4,243,81,13,14,11,3,128,100,3,3,0,0,108,2349,136,210,30,39,2763,548,47,35,9,30,663,45308,3081,3194,614,507,52699
30603,160,4,6,4,3,171,0,0,0,0,0,0,5,0,0,0,0,4,32,5,0,0,0,43,4,0,0,0,0,4,39,0,8,4,0,43,0,0,0,0,0,0,338,23,53,12,3,429,15,0,3,0,0,25,3,0,0,0,0,4,9,3,0,0,0,13,282,21,35,10,4,348,246,25,47,21,18,347,10047,846,1265,556,214,12925
30604,29,0,3,0,0,29,10,0,3,0,0,9,3,0,0,0,0,3,27,0,11,0,0,33,12,0,0,0,0,12,25,3,5,3,0,43,0,0,0,0,0,0,333,33,61,14,4,446,33,3,11,3,0,49,9,3,3,0,0,13,4,0,0,0,0,4,198,14,26,5,5,246,105,6,13,4,4,138,4304,428,632,162,77,5606
30605,99,0,4,3,3,114,4,0,0,0,0,5,5,0,0,0,0,8,61,3,11,3,0,69,5,0,0,0,0,7,25,0,0,0,0,25,4,0,3,0,0,4,388,43,82,14,8,544,34,4,10,12,0,59,6,4,0,0,0,7,31,5,6,0,0,43,399,26,45,16,11,500,289,12,50,21,21,394,10778,928,1727,604,246,14288
30701,270,3,4,0,3,287,6,0,0,0,0,3,12,0,0,0,0,16,143,7,9,0,0,160,20,0,0,0,0,27,8,0,0,0,0,9,0,0,0,0,0,0,391,18,30,13,3,451,32,0,0,0,0,39,8,0,0,0,0,15,41,8,0,0,0,49,258,11,19,10,0,299,350,34,54,47,25,517,16573,1626,2352,1546,332,22425
30702,343,0,0,3,4,351,3,0,0,0,0,3,21,0,0,0,0,21,113,9,8,0,0,132,18,0,0,0,0,17,9,0,0,3,0,21,3,0,0,0,0,3,270,30,33,10,5,342,17,0,4,0,0,26,4,0,3,0,3,10,47,0,3,0,0,49,399,5,8,4,3,424,246,28,47,38,12,373,14372,1169,1962,995,254,18747
30703,114,0,0,0,0,122,6,0,0,0,0,9,5,0,0,0,0,5,55,3,7,0,0,62,10,0,0,0,0,10,6,0,3,0,0,14,0,0,0,0,0,0,269,25,44,20,5,363,24,0,4,0,3,34,4,0,3,0,3,8,21,0,0,0,0,24,209,13,21,4,4,245,235,30,42,25,27,353,10962,1000,1745,802,233,14748
30801,199,0,3,0,0,207,5,0,0,0,0,3,5,0,0,0,0,3,188,9,9,3,0,205,24,0,0,0,0,24,13,0,0,0,0,13,3,0,0,0,0,3,374,20,22,8,3,428,29,3,9,3,0,43,4,0,3,0,0,11,61,3,0,0,0,66,235,10,12,0,0,259,278,19,17,16,14,346,13659,853,924,423,201,16058
30803,518,3,6,6,3,530,9,0,0,0,0,14,24,4,0,0,0,32,294,20,21,3,3,343,161,3,0,0,0,165,54,0,9,3,0,63,4,0,0,0,0,4,955,73,85,20,15,1143,101,10,9,0,0,114,201,7,8,0,0,216,89,3,3,0,0,93,836,36,68,19,12,966,504,43,44,29,21,634,39071,2112,2985,869,443,45480
30804,59,0,0,0,0,58,0,0,0,0,0,0,3,0,0,0,0,4,42,0,4,0,0,43,13,0,0,0,0,15,3,0,3,0,0,9,0,0,0,0,0,0,137,6,17,5,0,166,7,3,0,0,0,10,22,0,3,0,0,27,10,0,0,3,0,14,88,5,3,3,3,108,63,3,16,3,5,96,4644,285,555,290,69,5843
30805,304,3,13,3,4,321,10,0,3,0,0,14,20,0,0,0,0,23,319,30,24,5,3,374,35,3,3,0,0,39,45,0,6,3,0,49,3,0,0,0,0,3,873,48,56,19,5,1002,75,4,4,0,0,91,26,0,8,0,0,38,77,3,3,0,0,79,558,38,40,8,3,650,271,22,24,13,11,345,22205,1146,1429,482,202,25466
30901,325,8,10,3,3,359,35,9,4,0,0,45,57,0,6,0,0,59,287,79,31,4,3,407,21,6,3,0,0,29,168,13,10,10,0,192,12,3,0,3,0,20,1338,218,184,34,20,1792,129,21,21,4,4,175,41,4,11,3,3,64,53,9,7,0,0,73,1432,143,150,32,20,1775,301,29,42,3,14,391,26265,3430,2655,522,302,33177
30902,112,3,0,0,0,119,18,0,3,0,3,28,13,0,3,0,0,18,109,29,26,0,4,167,6,0,0,0,0,5,45,0,4,3,0,56,3,3,6,0,0,10,770,103,109,11,14,1006,89,20,11,0,0,124,17,0,3,3,0,21,18,7,3,0,0,21,445,47,58,5,4,559,156,26,29,0,12,228,14118,1589,1822,307,213,18047
30903,186,9,11,3,3,220,23,3,7,0,0,31,24,10,4,0,0,36,219,46,23,9,0,296,19,0,3,0,0,29,36,6,10,0,3,49,5,3,6,0,0,14,878,155,143,35,11,1223,64,11,11,0,0,78,40,0,10,0,0,54,35,10,3,3,0,44,617,96,99,24,3,844,147,23,17,6,16,214,14214,2012,1751,422,184,18587
30904,11,0,0,0,0,10,9,0,3,0,0,8,0,0,0,0,0,0,16,10,15,0,0,34,9,0,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,209,51,79,25,6,374,27,3,5,0,0,36,0,0,3,0,0,7,10,4,4,0,0,11,98,15,31,13,3,159,50,6,14,9,10,92,2973,489,778,189,72,4513
30905,28,0,3,0,0,38,4,0,3,0,0,7,4,3,0,0,0,11,114,32,26,4,5,181,3,0,3,0,0,8,8,0,3,0,0,14,0,0,0,0,0,0,257,97,98,20,3,474,20,5,5,0,0,36,3,0,0,0,0,3,17,4,0,0,0,24,143,34,37,6,8,225,39,4,9,0,5,55,4433,859,1017,223,58,6588
30906,108,8,18,3,0,137,14,0,0,0,0,21,23,0,0,0,0,28,227,48,29,11,3,320,29,3,4,0,0,38,35,6,0,0,0,41,7,3,0,0,0,9,802,166,165,26,7,1159,63,15,10,5,0,94,31,10,5,0,0,42,31,0,0,0,0,37,511,88,94,15,7,720,139,18,19,6,12,183,14067,2008,1928,403,169,18582
30907,308,10,8,9,0,340,39,5,7,0,0,54,53,9,8,0,0,68,739,134,89,18,7,981,35,11,5,0,0,52,95,11,11,3,3,118,57,0,3,0,0,68,2382,316,277,63,19,3055,137,22,21,3,3,188,99,11,13,0,0,127,102,19,7,0,0,130,1503,164,147,41,29,1883,379,33,31,17,22,485,38758,4089,3239,760,424,47269
30908,226,7,7,0,3,243,33,5,3,0,0,39,29,0,0,0,0,33,348,63,31,7,4,459,26,0,3,0,0,34,65,3,10,0,0,82,0,5,0,0,0,10,1271,123,103,24,9,1530,134,6,13,0,0,153,48,10,5,0,0,61,51,3,0,0,0,63,818,94,80,13,13,1015,178,10,12,5,16,218,20108,1684,1472,301,195,23756
30909,484,17,17,3,3,520,64,10,13,0,0,82,93,13,3,3,0,106,587,54,36,9,0,683,83,8,3,3,0,102,113,0,8,0,0,122,18,6,0,0,0,23,2584,200,165,30,15,2987,184,12,16,4,0,215,80,13,13,9,0,112,114,15,12,0,0,134,1690,139,153,32,16,2036,383,21,29,13,26,464,41475,3206,2519,566,374,48142
30910,399,13,22,0,3,439,38,5,14,0,0,59,50,4,0,0,0,53,299,48,21,8,0,378,37,4,0,0,0,40,157,6,12,3,4,184,12,4,0,0,0,21,1219,159,125,22,4,1534,109,4,14,0,0,126,48,5,10,4,0,69,51,0,0,0,0,57,1489,135,147,37,22,1830,186,39,23,5,17,269,21088,2323,1757,416,224,25809
31001,384,12,10,0,6,408,43,0,3,0,0,51,52,3,3,0,0,59,417,39,17,0,0,470,125,4,17,0,0,150,48,3,3,0,0,61,9,0,4,0,0,8,1643,110,74,13,18,1855,120,6,5,3,0,129,842,113,240,44,16,1252,122,10,7,3,0,139,1945,98,128,17,25,2212,306,17,22,4,25,365,29650,1571,1511,271,282,33286
31002,73,3,5,3,0,83,3,0,3,0,0,10,9,0,0,0,0,9,73,5,10,3,3,87,17,0,4,0,0,19,10,0,3,0,0,18,6,0,0,0,0,6,518,44,64,20,17,658,54,5,3,8,0,62,31,15,24,10,0,91,29,3,0,0,0,32,383,24,37,8,10,468,228,18,41,33,16,328,14548,1062,1823,751,257,18437
31003,274,3,12,0,0,287,23,0,3,0,0,24,40,4,0,0,0,47,218,29,17,0,0,267,76,5,7,0,0,88,41,3,3,0,0,45,3,3,0,0,0,5,1204,82,104,21,10,1426,81,7,3,3,0,93,210,13,27,13,3,266,75,3,3,0,0,78,1124,52,67,12,18,1276,358,21,19,0,19,411,30954,1580,1951,383,304,35174
31004,241,11,5,0,0,254,30,0,0,0,0,32,20,0,0,0,0,27,205,18,16,0,0,248,70,5,5,0,0,75,43,0,5,0,3,46,5,0,0,4,0,9,888,84,93,16,10,1086,54,3,8,0,0,70,405,19,64,6,8,508,60,6,0,0,0,70,1049,79,162,21,25,1331,184,7,5,5,13,217,18566,1056,1395,235,180,21429
31101,24,5,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,0,0,30,7,0,4,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,152,8,28,6,6,202,5,0,4,0,0,6,3,0,0,0,0,4,3,4,0,0,0,5,73,10,3,3,3,88,92,9,6,11,3,113,4025,363,467,215,86,5164
31102,80,9,5,0,7,92,10,0,8,0,0,16,16,0,0,0,0,17,106,12,9,3,0,127,26,0,0,0,0,24,17,0,0,0,0,17,4,0,0,0,0,7,475,33,52,8,3,572,22,0,7,0,0,28,85,0,12,0,3,106,29,0,0,0,0,28,410,39,60,4,6,520,104,6,8,3,10,125,8560,656,805,148,94,10260
31103,186,3,10,0,0,206,15,0,3,0,0,18,29,8,0,0,0,39,143,24,15,6,3,190,30,5,6,0,0,46,37,0,3,0,0,42,0,0,0,0,0,3,652,68,71,14,6,811,30,3,5,0,0,41,114,25,58,25,5,226,41,0,3,0,0,47,965,123,179,38,19,1322,160,14,17,3,18,218,15416,1271,1456,318,196,18653
