SA3_CODE_2016,Mng_NNI_H_0,Mng_NNI_H_1_15,Mng_NNI_H_16_24,Mng_NNI_H_25_34,Mng_NNI_H_35_39,Mng_NNI_H_40,Mng_NNI_H_41_48,Mng_NNI_H_49mo,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_15,Mng_1_149_H_16_24,Mng_1_149_H_25_34,Mng_1_149_H_35_39,Mng_1_149_H_40,Mng_1_149_H_41_48,Mng_1_149_H_49mo,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_15,Mng_150_299_H_16_24,Mng_150_299_H_25_34,Mng_150_299_H_35_39,Mng_150_299_H_40,Mng_150_299_H_41_48,Mng_150_299_H_49mo,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_15,Mng_300_399_H_16_24,Mng_300_399_H_25_34,Mng_300_399_H_35_39,Mng_300_399_H_40,Mng_300_399_H_41_48,Mng_300_399_H_49mo,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_15,Mng_400_499_H_16_24,Mng_400_499_H_25_34,Mng_400_499_H_35_39,Mng_400_499_H_40,Mng_400_499_H_41_48,Mng_400_499_H_49mo,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_15,Mng_500_649_H_16_24,Mng_500_649_H_25_34,Mng_500_649_H_35_39,Mng_500_649_H_40,Mng_500_649_H_41_48,Mng_500_649_H_49mo,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_15,Mng_650_799_H_16_24,Mng_650_799_H_25_34,Mng_650_799_H_35_39,Mng_650_799_H_40,Mng_650_799_H_41_48,Mng_650_799_H_49mo,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_15,Mng_800_999_H_16_24,Mng_800_999_H_25_34,Mng_800_999_H_35_39,Mng_800_999_H_40,Mng_800_999_H_41_48,Mng_800_999_H_49mo,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_15,Mng_1000_1249_H_16_24,Mng_1000_1249_H_25_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40,Mng_1000_1249_H_41_48,Mng_1000_1249_H_49mo,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_15,Mng_1250_1499_H_16_24,Mng_1250_1499_H_25_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40,Mng_1250_1499_H_41_48,Mng_1250_1499_H_49mo,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_15,Mng_1500_1749_H_16_24,Mng_1500_1749_H_25_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40,Mng_1500_1749_H_41_48,Mng_1500_1749_H_49mo,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_15,Mng_1750_1999_H_16_24,Mng_1750_1999_H_25_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40,Mng_1750_1999_H_41_48,Mng_1750_1999_H_49mo,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_15,Mng_2000_2999_H_16_24,Mng_2000_2999_H_25_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40,Mng_2000_2999_H_41_48,Mng_2000_2999_H_49mo,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000mo_H_0,Mng_3000mo_H_1_15,Mng_3000mo_H_16_24,Mng_3000mo_H_25_34,Mng_3000mo_H_35_39,Mng_3000mo_H_40,Mng_3000mo_H_41_48,Mng_3000mo_H_49mo,Mng_3000mo_H_NS,Mng_3000mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_15,Mng_PINS_H_16_24,Mng_PINS_H_25_34,Mng_PINS_H_35_39,Mng_PINS_H_40,Mng_PINS_H_41_48,Mng_PINS_H_49mo,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_15,Mng_Tot_H_16_24,Mng_Tot_H_25_34,Mng_Tot_H_35_39,Mng_Tot_H_40,Mng_Tot_H_41_48,Mng_Tot_H_49mo,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_15,Pro_NNI_H_16_24,Pro_NNI_H_25_34,Pro_NNI_H_35_39,Pro_NNI_H_40,Pro_NNI_H_41_48,Pro_NNI_H_49mo,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_15,Pro_1_149_H_16_24,Pro_1_149_H_25_34,Pro_1_149_H_35_39,Pro_1_149_H_40,Pro_1_149_H_41_48,Pro_1_149_H_49mo,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_15,Pro_150_299_H_16_24,Pro_150_299_H_25_34,Pro_150_299_H_35_39,Pro_150_299_H_40,Pro_150_299_H_41_48,Pro_150_299_H_49mo,Pro_150_299_H_NS,Pro_150_299_H_Tot,Pro_300_399_H_0,Pro_300_399_H_1_15,Pro_300_399_H_16_24,Pro_300_399_H_25_34,Pro_300_399_H_35_39,Pro_300_399_H_40,Pro_300_399_H_41_48,Pro_300_399_H_49mo,Pro_300_399_H_NS,Pro_300_399_H_Tot
40503,0,0,0,4,0,0,3,47,0,63,0,3,3,0,0,12,4,19,0,40,4,11,5,6,3,4,4,32,0,70,0,18,3,3,3,7,9,51,0,93,3,14,10,4,8,25,3,34,0,107,5,15,12,20,7,30,13,67,3,163,12,6,15,27,27,17,24,64,0,182,8,7,10,28,33,43,32,86,3,238,4,3,12,18,22,51,32,94,3,238,6,0,3,3,14,24,20,79,4,159,4,0,3,4,20,13,15,66,0,123,3,0,8,3,10,11,12,46,0,88,6,6,3,5,6,19,20,84,0,146,0,0,4,3,0,8,9,62,0,93,3,0,0,3,3,0,3,17,0,41,67,81,76,132,154,263,198,852,19,1849,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,14,0,11,0,5,0,0,0,0,0,18,6,17,3,0,3,0,3,0,0,29
40504,0,0,3,7,3,7,0,31,0,57,4,9,0,4,3,3,6,9,0,37,7,6,10,13,0,8,3,22,3,59,0,8,7,7,3,4,0,23,3,61,0,7,8,5,0,11,3,28,0,73,3,14,16,24,8,28,13,47,0,151,7,9,9,15,17,28,18,56,0,161,13,11,11,14,18,30,26,63,0,179,3,10,6,32,26,42,26,88,8,243,10,7,7,6,11,24,26,39,0,123,0,10,8,6,14,34,17,62,0,153,6,9,5,0,0,19,11,33,0,87,11,5,3,3,8,26,16,52,0,123,3,3,3,5,0,10,11,35,0,66,3,0,0,0,3,6,0,6,8,31,63,108,82,139,128,271,180,597,29,1601,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,12,3,15,3,0,0,0,0,0,0,22,0,16,6,3,0,0,0,0,0,29
40601,3,9,0,5,5,8,4,45,0,89,3,8,6,0,0,4,3,28,0,60,4,7,7,9,5,11,9,52,3,110,6,14,8,6,7,18,3,55,0,126,5,18,12,16,9,25,9,70,7,170,7,16,21,39,29,26,20,96,3,254,18,12,16,44,36,65,48,139,7,386,14,10,26,37,62,83,69,138,3,453,21,15,20,33,66,89,79,206,10,537,10,9,10,24,43,67,49,154,0,366,11,6,8,16,34,46,52,139,10,339,13,3,0,8,21,31,39,98,0,213,17,12,3,11,36,69,56,164,0,366,8,5,3,5,6,30,28,135,6,226,0,7,3,8,0,7,0,37,4,85,149,163,155,262,363,590,467,1566,57,3768,0,0,0,0,0,0,0,0,0,4,3,19,3,0,0,0,0,0,0,23,5,28,9,3,3,0,0,3,0,50,4,32,5,11,3,3,5,5,0,66
40602,0,0,0,0,0,4,0,7,0,14,0,3,0,0,0,0,3,7,0,10,3,3,3,7,0,3,0,11,0,28,0,3,0,3,0,3,0,10,4,30,0,3,3,5,0,13,0,12,3,41,0,6,8,6,8,5,3,15,3,53,3,4,4,11,16,28,6,40,0,107,3,6,3,22,22,31,21,42,0,150,3,6,4,6,22,21,46,70,0,185,10,3,3,3,18,22,22,56,0,144,4,0,0,3,20,20,16,65,0,122,7,4,0,0,17,16,15,52,0,111,9,3,0,0,15,35,34,97,3,189,6,0,0,3,3,8,23,120,0,168,3,0,0,3,0,4,3,14,4,31,54,41,31,78,148,206,188,612,26,1393,0,0,0,0,0,3,0,0,0,5,3,8,0,0,0,3,0,0,0,15,0,15,12,17,3,7,0,0,4,54,0,15,3,4,0,3,3,3,0,35
40701,4,7,4,11,4,8,4,40,3,92,0,17,5,4,4,3,3,24,0,67,0,14,11,12,8,5,4,48,0,109,0,23,16,30,9,27,5,57,0,163,3,25,28,29,10,18,7,54,3,169,18,20,16,40,22,36,14,89,4,252,3,21,27,44,32,34,27,65,3,257,19,25,18,39,54,65,43,89,3,358,12,9,14,24,59,62,44,115,5,350,12,9,15,10,18,47,34,75,0,213,3,3,12,19,27,14,21,55,3,146,3,8,0,9,14,25,16,38,0,110,10,4,4,3,17,28,16,74,0,150,3,12,7,8,4,7,7,23,0,80,3,5,8,0,3,3,0,21,3,50,93,200,191,273,267,394,249,871,32,2562,0,3,0,0,3,0,0,3,0,11,0,9,0,0,0,0,0,3,0,17,0,35,13,3,0,0,0,4,0,53,0,22,13,3,0,3,0,3,0,53
40702,12,13,7,13,9,24,11,105,8,194,4,11,4,0,3,5,8,26,0,65,8,22,17,18,3,19,10,73,3,166,6,27,26,18,17,20,17,62,6,200,13,40,33,23,9,28,17,93,3,257,25,44,27,58,52,57,31,130,3,419,22,21,29,57,78,90,42,159,15,508,23,27,15,50,90,124,70,201,12,609,45,18,21,42,98,143,105,264,3,727,14,15,13,20,47,86,74,178,0,458,9,13,12,10,30,52,50,151,3,330,6,9,11,7,19,38,33,105,0,237,13,19,8,27,33,48,62,202,0,402,14,6,14,10,14,26,20,114,0,215,3,8,4,7,7,16,6,47,24,108,210,293,236,350,495,771,553,1922,79,4909,0,3,0,3,0,3,3,3,0,14,3,12,3,0,0,0,0,0,0,18,3,30,14,8,0,5,0,3,0,52,0,26,9,5,6,3,0,3,0,61
40703,8,14,3,18,9,19,17,82,3,167,3,23,10,5,3,17,8,44,0,113,3,25,18,27,15,24,16,93,6,227,11,26,24,27,15,28,14,105,7,246,14,43,44,43,18,43,11,110,3,322,8,51,46,69,46,71,38,178,7,521,13,23,25,62,66,105,56,211,0,559,18,17,23,41,85,124,85,237,10,637,22,7,21,33,94,139,99,268,18,699,11,14,8,18,52,83,68,173,0,430,8,10,9,14,43,74,55,139,5,359,11,7,0,8,24,41,40,98,0,234,16,8,5,12,17,34,50,180,0,329,7,12,9,14,10,31,18,96,7,192,0,8,5,0,8,21,4,50,3,108,151,278,253,381,502,860,580,2067,69,5143,0,3,0,0,3,0,0,0,0,11,0,12,0,0,3,3,0,0,0,25,0,35,8,7,0,0,0,0,0,51,0,25,11,0,0,7,3,8,0,54
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,3,3,0,4,3,0,5,16,0,34,8,10,3,3,0,0,0,3,0,29,10,18,16,0,4,0,0,8,3,51,10,7,12,16,6,4,0,10,3,73,7,15,13,10,9,16,4,19,3,97,11,17,18,35,17,22,10,19,0,143,10,10,14,31,30,53,15,46,7,219,16,12,10,37,38,47,31,69,3,264,8,13,14,23,40,69,46,84,8,304,6,3,8,15,41,64,38,86,3,266,11,8,3,10,19,51,28,84,3,211,3,0,6,3,8,22,12,62,3,120,11,0,4,5,15,35,19,99,0,181,8,3,6,0,8,15,9,50,0,98,5,0,4,7,3,9,4,10,10,47,117,122,134,205,240,388,228,660,40,2141,3,10,3,0,0,0,0,3,0,24,17,116,7,8,3,3,0,0,3,148,22,136,14,3,0,3,0,3,4,189,22,98,33,16,0,3,0,6,6,186
50101,3,9,3,7,0,16,6,35,3,84,4,16,8,3,0,0,0,6,0,38,0,11,12,13,4,12,3,22,0,76,6,18,26,10,0,13,4,23,0,99,4,14,24,9,10,11,10,23,3,104,9,20,32,33,10,33,10,52,0,204,10,14,22,45,30,43,28,67,3,261,11,23,21,48,71,79,41,85,11,391,16,19,20,32,71,113,74,108,0,465,15,11,13,17,40,72,48,89,0,310,30,5,10,17,25,64,48,119,0,315,5,5,7,15,12,32,36,60,0,171,11,10,7,13,21,44,34,116,3,254,7,11,3,5,12,18,20,76,0,152,3,4,7,4,7,5,3,11,0,44,133,202,201,264,313,552,365,901,31,2963,3,3,4,0,0,3,3,0,0,17,0,28,4,3,0,0,0,3,0,42,5,53,8,15,4,3,4,0,0,98,8,37,17,9,0,6,3,3,0,81
50102,0,10,14,6,3,5,6,37,0,85,3,23,5,7,3,0,4,13,0,49,0,23,7,13,8,7,7,22,0,88,3,25,21,18,6,6,3,22,0,110,5,21,25,21,9,10,15,27,3,139,16,26,35,49,25,35,3,52,3,244,5,14,28,50,46,50,25,64,4,292,14,8,22,41,93,88,51,98,0,413,28,14,10,43,97,126,64,156,7,557,20,5,8,26,67,92,64,145,4,439,6,10,10,17,68,100,73,167,3,445,7,3,4,14,37,59,60,132,4,321,35,14,9,26,57,142,143,339,3,773,15,10,6,11,32,71,73,281,8,507,3,6,3,3,5,10,3,21,11,65,173,224,196,347,553,810,598,1577,44,4517,3,4,0,0,3,3,0,6,0,18,7,45,6,3,0,3,0,0,0,57,10,65,8,8,3,0,4,0,0,96,12,72,22,5,3,8,0,4,0,123
50103,0,7,6,3,6,4,0,37,0,65,4,8,6,4,3,11,3,19,3,58,7,9,14,20,3,14,8,34,0,100,7,14,11,24,6,19,3,34,5,123,3,15,19,15,9,7,4,46,0,117,10,18,24,25,11,27,8,63,10,188,10,13,22,26,9,30,18,62,0,180,12,15,18,16,24,39,28,80,0,231,12,11,8,11,27,48,24,84,0,222,11,10,6,9,15,27,15,60,0,156,7,0,4,4,9,38,14,57,0,134,0,0,0,0,5,10,9,43,3,66,11,7,11,8,12,26,21,58,0,162,3,8,5,5,0,14,3,53,0,92,0,0,0,3,0,7,3,20,10,41,98,140,152,176,128,323,163,744,36,1965,3,3,0,0,0,0,0,0,3,11,4,7,0,0,0,0,0,0,0,8,3,24,5,3,0,0,0,0,0,37,0,12,4,5,0,3,0,3,0,26
50201,0,8,0,3,4,12,3,24,0,47,3,9,3,4,0,3,3,9,0,33,3,24,10,3,3,3,5,6,3,55,0,20,15,4,4,4,8,8,0,57,5,11,19,10,3,3,0,12,4,65,6,11,22,23,15,18,8,22,0,122,4,13,20,40,32,47,13,34,0,201,8,12,18,40,86,73,46,42,0,311,7,5,19,24,61,84,56,72,4,331,14,0,11,10,43,55,39,86,0,257,9,4,6,12,27,69,29,72,0,232,5,3,3,0,16,35,20,76,0,166,10,8,3,4,40,75,49,128,7,322,4,3,9,4,15,30,30,113,3,210,3,8,0,4,0,5,4,8,3,33,67,126,156,187,353,517,312,705,27,2447,7,8,0,0,3,0,0,3,0,23,4,35,8,4,0,4,3,3,0,64,5,48,16,7,0,0,0,3,0,83,4,57,18,10,3,4,0,8,0,115
50301,0,15,17,0,0,6,4,16,0,54,0,18,3,0,0,3,3,7,0,37,3,18,3,3,0,3,0,8,0,39,0,19,13,10,7,6,0,6,0,60,4,11,17,16,8,5,0,5,0,69,3,27,38,26,8,14,4,23,0,144,5,20,33,37,28,20,9,27,3,181,9,15,34,32,91,71,35,49,0,330,9,17,35,43,113,130,76,76,3,504,11,11,17,28,84,110,69,94,0,414,12,21,11,30,79,117,60,82,6,418,6,13,11,12,68,104,56,72,0,343,20,40,17,33,123,200,150,272,3,855,23,53,31,42,36,125,93,348,0,748,0,3,0,3,4,3,3,13,0,36,105,297,272,326,645,921,562,1100,23,4254,8,18,4,3,0,4,0,8,0,54,11,187,11,3,0,4,0,3,6,225,18,234,29,10,7,0,3,7,5,313,16,189,39,15,0,7,8,7,0,278
50302,9,14,12,14,7,26,7,41,0,130,11,36,6,8,3,3,3,13,0,82,4,52,25,3,5,7,8,22,7,132,5,45,45,14,8,17,9,38,0,188,5,42,65,39,17,17,11,26,3,237,15,55,93,90,44,46,19,54,8,425,20,39,105,115,176,125,40,82,14,710,25,37,115,150,350,310,148,177,13,1335,47,53,111,155,504,527,284,355,16,2055,61,41,80,124,407,475,248,352,10,1804,63,29,61,146,469,637,306,447,13,2172,67,17,55,116,376,654,309,392,6,1983,205,65,96,223,1174,2097,1254,1663,42,6812,199,94,68,167,451,2060,1553,3844,26,8469,6,6,9,16,24,62,27,61,13,228,748,627,954,1376,4024,7071,4223,7570,184,26767,49,28,8,4,19,29,8,33,7,181,22,220,20,11,9,13,3,8,8,311,20,318,66,22,12,24,7,7,9,491,37,281,117,36,29,18,7,25,10,566
50401,0,3,3,4,3,13,0,12,0,34,0,8,5,0,3,0,0,8,0,29,0,17,4,6,4,3,3,3,0,44,0,17,13,9,5,5,7,11,0,72,0,15,18,10,7,8,0,11,0,74,7,11,29,31,16,20,3,26,3,137,8,5,19,30,41,43,18,31,0,192,7,16,17,27,74,91,26,50,0,301,4,12,3,29,89,106,63,72,3,387,11,5,8,14,64,93,60,82,4,332,3,5,5,9,40,78,53,91,0,293,3,3,3,12,22,55,40,83,3,218,7,4,4,17,30,115,80,215,4,476,4,4,6,6,6,42,35,130,0,243,0,3,3,5,5,4,6,10,4,46,57,138,141,214,420,676,390,829,22,2883,3,4,3,0,0,3,3,5,0,29,0,54,3,4,0,3,0,0,0,69,3,48,12,7,0,0,0,0,0,78,4,47,32,7,9,0,0,9,0,112
50402,0,4,0,0,0,3,0,6,0,23,0,9,0,0,0,0,0,3,0,14,0,7,3,5,3,0,0,0,0,25,0,16,6,3,0,4,4,0,0,38,0,7,11,3,4,5,3,12,0,44,0,8,7,17,3,4,3,9,0,57,0,7,13,13,8,17,10,16,0,75,3,3,6,14,16,14,8,18,0,91,0,0,5,9,29,31,10,32,3,121,3,0,3,0,15,30,11,32,0,100,3,3,5,4,18,15,21,38,0,103,0,0,3,0,8,20,6,30,3,73,4,3,3,3,16,32,41,65,0,159,4,3,7,3,7,11,11,35,0,81,0,0,0,0,0,0,0,0,6,6,24,65,70,77,123,193,126,297,17,1000,0,0,0,0,0,3,0,3,0,14,0,20,7,0,0,0,3,0,0,38,4,23,13,0,0,3,0,8,0,47,0,30,16,4,3,4,0,0,0,58
50403,4,15,6,5,6,15,5,37,0,88,0,21,10,13,0,3,0,14,0,64,6,21,17,8,6,5,9,8,3,81,0,20,23,11,9,11,3,22,3,97,0,11,27,20,5,8,0,21,0,101,7,19,49,57,28,31,12,41,0,241,12,19,21,59,85,72,19,57,4,344,14,23,27,55,160,138,66,112,0,589,21,20,31,52,176,206,132,200,12,850,18,13,16,21,146,175,105,176,3,674,20,9,19,20,101,194,100,237,3,711,17,8,4,16,81,172,116,216,3,637,27,15,17,19,110,295,256,490,4,1235,13,10,21,13,42,129,100,416,7,747,3,5,3,3,3,18,5,17,6,73,162,228,282,373,963,1498,913,2068,55,6531,4,11,4,3,3,4,0,8,0,41,4,96,10,5,0,5,0,3,0,124,11,102,24,12,0,9,4,3,3,157,6,64,35,4,9,7,0,7,0,139
50501,0,7,3,3,7,10,4,11,6,49,3,26,8,3,3,3,0,6,0,54,3,39,16,4,3,3,0,8,0,82,0,22,23,13,6,3,3,12,0,80,3,23,40,14,7,6,3,22,3,118,9,25,36,61,20,25,16,31,7,228,11,22,46,59,80,60,21,31,3,330,11,15,25,55,189,122,57,65,5,534,20,10,24,56,128,152,92,105,3,594,12,14,19,32,73,105,70,76,0,400,9,11,17,25,78,91,51,114,0,402,8,4,7,14,56,65,41,70,5,266,18,19,10,21,75,139,130,217,3,631,10,9,7,22,17,61,41,174,3,343,0,3,0,3,6,9,9,18,9,56,113,246,290,377,743,863,544,947,42,4167,7,22,6,6,3,7,0,3,0,49,9,122,18,8,4,3,0,3,0,165,10,136,29,12,3,7,4,4,3,207,11,140,47,8,3,4,0,9,3,231
50502,0,8,8,10,12,18,3,31,0,93,0,19,7,4,6,3,3,4,0,51,0,27,13,10,3,7,3,9,0,69,4,35,19,16,11,12,5,13,4,126,5,32,30,24,17,17,5,20,0,150,4,30,43,50,28,27,4,38,0,228,10,34,38,79,102,75,19,49,7,420,16,30,46,69,206,180,73,93,4,722,24,23,40,58,231,296,139,168,3,989,21,23,32,57,184,240,121,198,3,879,24,27,17,50,184,254,146,256,3,959,11,11,12,35,127,204,142,199,5,751,45,32,23,64,242,491,347,667,15,1926,23,24,31,53,79,259,228,749,12,1457,4,5,3,5,8,29,9,18,8,94,201,358,369,578,1435,2104,1251,2526,70,8894,9,18,3,0,3,6,3,9,0,60,13,147,10,8,0,3,4,8,5,197,5,159,31,15,3,10,0,11,7,247,6,152,49,12,4,9,5,9,3,259
50503,6,3,4,3,3,13,0,35,3,69,0,20,3,8,0,3,3,8,3,53,0,33,11,5,3,9,0,9,0,74,5,17,28,16,6,4,3,17,3,97,0,27,37,22,5,14,3,17,0,137,4,20,37,41,32,22,8,32,3,205,9,8,13,62,89,69,22,47,4,321,4,24,24,47,118,105,47,90,3,468,25,18,17,41,131,176,95,155,4,665,10,12,10,25,102,149,91,136,3,535,9,14,8,19,81,146,91,199,4,570,7,3,11,20,47,92,56,161,6,400,11,6,8,25,77,190,142,401,3,868,8,7,11,16,33,89,63,300,6,542,0,0,3,7,10,8,5,20,8,57,104,214,229,365,728,1090,639,1629,54,5059,0,14,0,5,0,12,0,3,0,36,11,71,11,10,0,5,0,7,0,118,5,98,21,10,4,12,3,0,3,159,5,76,33,9,4,6,0,10,3,153
50601,0,5,0,4,3,4,3,8,0,31,0,12,0,3,3,3,0,0,0,23,0,13,3,3,0,0,0,0,0,30,0,12,20,13,5,4,0,9,0,59,3,10,12,11,3,6,5,10,0,53,3,12,16,16,6,10,9,18,0,91,0,0,9,25,29,31,9,16,0,124,3,0,18,10,56,58,21,29,4,202,0,7,6,16,48,64,31,42,0,221,8,3,4,6,34,45,19,44,3,172,4,4,3,9,28,32,25,41,4,153,9,3,0,3,13,18,17,36,0,100,11,3,3,4,25,45,53,117,0,262,0,4,7,5,5,15,16,39,0,93,0,0,0,3,3,4,4,0,0,19,47,94,97,126,256,349,213,422,14,1622,0,7,0,6,0,0,0,0,0,17,3,35,8,0,0,0,0,3,0,48,5,52,9,9,5,4,0,3,0,76,6,35,16,6,0,4,0,0,0,68
50602,4,0,4,3,4,17,0,22,0,58,3,16,5,3,0,3,5,6,3,46,3,22,14,3,5,0,0,11,0,50,0,20,16,5,0,8,3,17,0,67,6,18,24,15,3,13,4,24,0,106,10,20,38,37,23,23,4,33,3,188,4,16,31,47,75,46,31,33,3,276,9,8,25,42,116,102,45,67,4,421,26,7,24,52,183,223,92,146,7,760,7,10,15,34,151,198,116,169,6,711,17,12,11,30,160,234,128,274,4,872,19,9,9,21,116,184,119,218,3,702,43,10,13,49,182,457,350,647,16,1761,30,21,15,27,71,282,242,894,8,1584,3,3,0,3,5,19,7,22,5,75,176,201,237,381,1092,1806,1139,2577,66,7674,0,3,5,3,0,5,0,3,0,27,3,50,6,3,4,7,0,7,3,83,6,72,20,3,0,7,3,3,3,116,5,40,24,6,0,7,3,0,3,98
50603,0,5,3,4,8,8,3,13,0,43,0,29,3,0,3,0,3,4,0,50,3,21,10,7,3,3,6,9,0,61,0,22,20,5,5,3,0,8,0,75,0,17,34,23,4,8,3,11,0,109,3,27,30,45,23,29,7,33,0,190,3,17,20,45,87,55,23,44,0,295,7,9,32,44,179,160,73,64,8,586,16,19,23,45,179,240,114,154,6,785,17,17,14,36,170,211,142,207,0,809,22,14,8,33,178,252,153,262,3,936,12,4,7,17,113,224,150,228,4,761,41,14,14,26,228,443,374,627,7,1778,17,14,21,32,67,264,213,592,8,1236,0,0,4,7,8,14,11,25,13,77,153,241,244,364,1250,1923,1271,2292,56,7786,7,11,6,3,0,10,0,0,0,37,12,90,7,6,0,0,0,4,3,123,13,157,19,12,0,5,0,6,0,222,9,135,31,19,13,8,0,4,3,219
50604,3,8,6,0,3,3,0,11,0,34,0,6,0,0,0,0,3,7,0,20,4,19,13,5,0,3,0,6,0,39,0,15,13,7,3,8,0,11,0,52,5,10,15,13,0,7,3,10,0,67,3,10,11,36,13,13,12,20,0,122,0,12,20,27,41,43,17,24,0,177,6,10,10,22,71,61,31,48,0,270,5,9,13,23,67,98,51,82,3,351,5,3,4,16,54,77,40,73,0,281,11,6,12,13,46,58,43,98,0,277,0,3,0,5,37,41,28,65,0,186,9,5,3,6,47,93,80,174,0,414,8,7,5,5,16,33,19,101,3,198,3,0,0,0,4,4,4,7,3,32,63,126,125,181,402,541,336,730,19,2522,4,10,0,4,0,0,0,3,0,21,3,41,9,3,0,0,0,3,6,61,5,50,8,14,3,6,0,4,0,83,9,42,15,7,0,4,0,5,4,86
50605,0,3,3,5,0,0,0,5,0,21,0,3,0,0,3,0,0,3,0,16,0,7,3,3,0,0,0,0,0,15,3,5,6,0,0,6,0,7,0,38,0,7,17,8,0,3,0,9,0,43,3,5,12,21,10,6,7,14,0,76,0,6,11,10,29,12,8,21,0,96,4,8,5,12,28,38,13,26,0,138,3,4,5,12,32,51,35,50,0,197,3,5,3,13,26,41,20,57,0,162,3,5,7,4,26,49,16,43,0,151,3,3,0,3,18,29,24,42,4,129,9,3,5,4,20,69,69,131,4,320,3,3,3,11,11,38,25,96,0,194,0,0,0,5,3,4,0,7,7,21,39,82,82,109,202,344,221,515,18,1613,0,0,0,3,3,0,0,0,0,12,0,27,0,6,0,0,0,4,0,32,0,33,6,4,0,4,0,3,0,59,0,20,14,3,0,3,0,0,0,51
50606,0,0,0,0,0,3,0,9,0,10,0,4,0,0,0,0,0,5,0,18,0,4,0,4,0,0,0,3,0,18,0,3,9,5,0,3,0,3,0,30,3,5,4,4,0,0,0,3,0,22,0,3,6,4,0,0,0,7,0,28,0,0,4,6,3,4,0,13,0,34,0,0,3,9,12,22,11,19,0,69,0,4,6,9,13,16,12,24,0,89,0,4,0,3,3,13,6,18,0,49,4,0,0,0,3,11,3,28,0,53,0,0,0,0,14,9,3,15,0,43,0,0,0,4,0,19,8,40,0,78,0,3,3,3,0,5,4,32,0,57,0,0,0,0,0,0,3,10,0,15,20,45,41,50,48,105,55,242,0,603,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,0,0,0,0,13
