SA3_CODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
30303,131,278,272,306,270,73,0,1389,8,3,5,5,5,3,0,0,34,160,18,13,7,8,3,0,0,219,82,52,22,13,27,33,6,0,226,30,66,43,25,24,24,4,0,220,21,49,50,28,27,21,6,7,217,18,52,73,54,55,56,17,3,323,12,71,99,72,82,77,21,0,424,11,38,84,65,86,46,9,0,336,3,8,48,44,57,32,10,0,209,0,7,16,19,20,18,0,0,83,0,0,12,13,11,3,0,0,37,0,3,3,5,3,0,0,0,13,0,3,5,4,8,3,0,0,21,0,0,3,0,0,0,0,0,9,3,3,11,10,4,3,0,0,42,343,377,479,371,418,341,78,12,2414,8,4,3,3,5,3,0,0,23,4,7,3,0,0,0,0,0,13,4,4,8,5,6,0,3,0,30,0,0,10,0,0,0,0,3,19,3,8,3,6,3,3,3,0,26,0,9,18
30304,162,416,384,380,279,54,4,1700,3,5,4,3,0,0,0,0,12,69,14,3,3,5,3,4,0,104,30,19,20,13,13,7,0,0,115,24,26,36,15,15,16,0,0,136,16,39,34,21,24,14,7,0,143,6,41,64,40,39,42,9,0,245,10,46,97,52,85,52,5,0,358,10,47,83,54,71,41,9,0,308,3,17,34,59,44,24,5,0,186,0,5,23,21,14,6,4,0,78,0,0,5,14,11,4,4,0,39,0,0,3,4,3,0,0,0,10,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,10,3,3,3,0,0,22,169,264,426,322,323,215,49,3,1779,0,0,0,3,3,0,0,0,8,0,0,3,0,0,0,0,0,6,4,3,0,0,0,0,3,0,10,0,0,5,3,3,3,0,0,16,0,0,7,4,3,0,0,0,19,3,3,6
30305,728,1977,2031,2175,1393,246,15,8729,11,7,3,0,11,3,0,0,28,126,30,13,13,7,15,0,0,202,70,45,29,32,21,21,3,0,215,32,37,42,35,29,37,8,0,224,28,39,59,48,56,29,15,3,279,37,70,98,85,82,56,16,4,451,19,112,179,116,147,95,21,0,685,14,93,194,150,157,85,10,0,702,8,40,132,100,105,72,10,0,462,0,18,65,42,45,32,5,0,215,0,10,25,32,26,11,0,0,100,0,3,20,20,21,21,3,0,82,0,4,16,12,17,14,0,0,60,0,0,0,10,0,3,0,0,14,7,10,15,4,14,10,0,0,60,347,519,880,699,737,510,102,11,3801,0,0,8,11,3,5,0,0,27,10,3,4,4,0,0,0,0,21,0,3,3,3,6,4,0,0,21,4,4,4,3,3,0,3,0,35,0,4,5,6,3,5,5,3,30,0,7,16
30306,31,74,58,60,53,7,0,287,3,0,3,3,0,0,0,0,13,20,8,5,4,10,4,0,0,56,9,8,6,8,12,12,0,0,59,3,19,26,4,16,8,10,3,86,3,10,14,15,12,17,9,0,78,0,17,20,17,26,21,8,3,118,0,12,21,8,17,10,8,0,79,0,10,10,23,23,10,3,0,79,0,3,10,11,9,7,3,0,40,0,0,0,5,3,4,0,0,17,0,0,0,0,7,3,0,0,12,0,0,0,0,3,0,0,0,8,0,0,3,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,14,37,88,130,100,151,103,39,6,659,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,8,3,4,4,0,0,3,0,0,12,0,0,3,0,8,4,0,0,19,0,0,4,3,0,0,0,0,5,0,0,0
30401,49,109,138,118,87,12,0,536,5,0,0,0,0,0,0,0,5,101,3,5,3,4,0,0,0,120,27,22,11,0,9,12,3,0,87,18,20,15,11,8,10,0,0,84,5,10,10,16,9,8,7,0,73,10,18,20,14,14,17,3,0,98,6,20,25,29,26,20,8,0,130,0,12,23,18,19,21,6,0,97,0,3,14,18,19,8,4,0,73,0,3,7,3,4,3,0,0,23,0,0,9,9,3,0,0,0,25,0,0,3,0,4,3,0,0,15,0,0,0,4,0,0,0,0,8,0,0,0,0,0,3,0,0,4,0,0,4,0,4,0,0,0,18,178,113,145,138,131,107,34,0,845,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,3,0,4,0,0,0,0,3,0,0,0,10,0,0,0
30402,19,23,28,34,34,3,0,159,4,0,0,0,0,0,0,0,6,65,10,0,5,3,4,0,3,87,26,19,5,3,16,3,3,0,82,11,13,11,10,3,8,4,0,67,3,17,16,10,7,3,4,3,67,4,6,21,11,9,13,5,0,79,0,13,12,11,26,7,3,0,82,0,3,15,14,26,14,0,0,76,0,0,14,10,12,11,0,0,45,0,0,0,5,3,11,4,0,27,3,0,0,0,0,4,0,0,9,0,0,3,0,3,0,0,0,7,0,0,0,3,0,0,0,0,7,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,11,126,85,104,98,122,84,20,8,647,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,4,0,3,0,3,3
30403,53,88,89,98,98,25,3,475,11,3,0,0,0,0,0,0,14,138,42,11,4,6,5,3,0,213,61,74,27,11,8,16,0,0,189,33,47,43,21,15,10,0,3,162,10,37,57,21,21,11,4,0,160,11,40,46,37,26,26,14,0,194,7,31,57,37,39,38,14,0,216,0,16,45,36,24,32,9,0,170,0,15,14,26,21,21,3,3,98,0,3,3,10,8,4,0,0,28,0,3,3,0,5,7,0,0,22,0,0,0,0,0,3,0,0,8,0,0,3,4,3,0,0,0,8,0,0,0,0,5,0,0,0,9,4,3,0,5,3,0,0,0,16,269,309,308,218,186,173,44,6,1524,0,3,3,3,3,0,0,0,14,3,3,0,3,0,3,0,0,15,3,3,4,5,0,4,0,0,14,0,3,3,3,0,0,0,0,11,0,4,3,0,0,0,0,0,13,4,0,6
30404,126,195,105,98,61,31,0,653,5,0,4,0,0,0,0,0,13,129,9,0,3,3,3,0,0,151,46,30,8,7,3,9,0,0,103,17,18,16,14,6,14,7,0,80,9,25,14,3,10,11,5,0,83,6,30,35,25,26,27,14,3,158,0,20,25,17,35,30,5,3,134,4,19,32,30,24,24,5,0,144,0,4,16,23,14,6,7,0,73,0,3,9,8,4,3,0,0,27,0,0,0,5,9,5,0,0,22,0,0,4,0,0,0,0,0,11,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,17,222,155,154,139,166,139,51,13,1026,0,3,3,3,0,0,0,0,16,0,3,0,3,3,0,0,0,13,4,4,0,3,0,0,4,0,13,0,3,0,3,0,0,0,0,9,0,0,0,3,0,3,0,0,13,0,0,0
30501,193,455,434,420,303,59,3,1933,13,13,21,0,3,9,3,0,68,240,79,39,18,12,12,6,3,396,178,193,146,50,43,38,15,3,665,83,223,346,84,46,52,17,0,851,60,276,523,139,92,70,21,0,1175,48,239,443,183,174,142,36,4,1277,24,159,312,222,238,214,48,3,1215,12,103,259,197,178,140,34,5,923,10,54,154,131,133,106,16,0,608,0,18,90,68,70,56,9,0,320,0,14,58,57,62,34,3,0,225,0,3,56,48,59,22,4,0,196,0,8,49,45,43,31,5,0,182,0,0,8,10,12,0,0,0,36,10,13,16,18,29,16,4,0,111,670,1409,2515,1276,1188,948,222,22,8250,15,6,17,19,11,6,3,3,84,29,21,12,4,8,6,0,0,76,28,32,26,6,10,0,4,4,106,7,19,29,15,13,12,3,9,106,12,26,28,25,15,9,11,11,130,4,40,45
30502,94,211,241,174,140,29,0,919,4,0,0,0,0,0,0,0,14,51,9,0,3,3,0,0,0,71,28,14,16,6,9,8,0,0,79,13,25,29,14,11,3,8,0,105,7,27,39,6,17,11,6,0,112,9,27,46,30,30,18,4,0,162,19,43,87,59,59,35,8,0,313,8,38,117,56,40,26,12,0,293,0,9,58,42,40,16,4,0,167,0,3,22,29,13,14,3,0,79,0,4,20,15,12,3,0,0,48,0,0,0,5,3,0,0,0,9,0,3,6,3,3,0,0,0,16,0,0,0,0,0,0,0,0,10,3,0,4,3,0,3,0,0,13,136,204,445,275,237,146,41,3,1486,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,8,3,0,0,3,0,0,0,0,13,0,0,4,0,0,3,0,0,5,0,4,3,0,3,0,0,0,12,0,0,0
30503,171,467,383,377,288,95,10,1850,14,8,15,0,0,6,0,0,38,152,30,16,7,9,9,6,0,240,80,75,48,21,15,31,10,3,276,35,72,85,30,33,19,11,0,285,24,74,109,38,31,38,10,0,328,19,89,123,64,68,66,17,3,447,16,73,128,81,80,74,13,0,455,10,50,143,101,115,73,15,0,507,6,23,86,60,104,68,12,4,366,0,12,53,49,46,31,7,3,206,0,5,46,46,46,38,3,0,179,0,3,30,49,42,25,0,0,155,0,3,50,38,39,29,4,0,160,0,0,4,7,3,9,0,0,24,0,3,4,13,8,9,0,0,49,341,539,942,603,635,526,106,15,3708,5,3,8,7,6,4,0,0,29,9,4,3,3,0,4,3,0,22,0,3,9,3,0,3,0,0,20,5,3,3,8,5,3,0,3,29,0,8,15,3,12,7,0,0,47,9,10,16
30504,57,142,122,162,171,61,4,733,4,0,3,5,0,3,0,0,12,118,32,11,3,4,4,3,0,177,51,55,19,11,12,14,0,0,174,24,42,42,16,23,9,5,5,168,17,52,51,16,16,15,8,0,177,15,42,62,34,29,39,13,0,231,7,36,70,37,49,35,15,3,242,3,23,56,33,40,32,8,0,198,0,13,45,26,16,16,0,0,118,0,4,21,15,14,14,7,0,72,0,3,15,11,14,12,3,0,65,0,0,16,12,7,13,0,0,55,0,0,18,14,9,3,0,0,44,0,0,6,7,0,3,0,0,18,3,3,3,7,3,3,0,0,19,245,311,432,245,251,217,59,9,1766,0,3,0,3,3,0,0,0,17,9,5,0,3,3,3,0,0,20,0,7,0,0,3,0,0,0,9,0,4,4,3,4,0,0,0,18,4,3,6,3,3,3,3,0,28,0,5,6
30601,51,109,147,230,144,60,3,761,6,5,0,0,0,0,0,0,16,113,10,8,4,4,3,3,0,141,38,7,12,10,11,25,3,0,100,16,18,21,19,29,14,3,0,124,11,10,22,20,28,19,9,0,119,10,17,25,44,57,39,12,0,205,5,24,45,49,61,60,14,0,247,6,22,35,56,47,42,7,0,214,0,6,14,29,30,16,3,0,108,0,0,13,17,5,10,0,0,45,0,0,6,13,16,11,0,0,43,0,0,5,3,4,4,0,0,14,0,0,0,3,3,3,0,0,6,0,0,0,0,0,3,0,0,0,4,4,3,3,5,4,3,0,25,211,120,206,267,298,247,65,4,1417,0,0,0,0,3,3,0,0,14,8,0,0,0,0,0,0,0,5,0,0,5,4,0,0,3,0,12,5,3,3,3,0,3,0,0,13,0,0,4,0,5,3,0,0,15,0,0,0
30602,150,461,514,657,539,161,7,2550,13,3,6,6,3,3,0,0,34,237,16,9,15,15,14,4,3,314,75,38,33,38,37,31,13,3,259,46,65,54,62,50,67,26,3,363,26,65,89,105,91,86,23,3,493,24,101,161,169,205,148,38,4,855,16,112,166,164,189,145,29,0,828,6,79,147,180,171,136,27,4,749,0,28,69,91,122,67,22,0,406,0,3,30,37,52,27,7,0,162,0,4,20,22,33,14,3,0,101,0,0,11,5,15,6,0,0,38,0,0,7,3,8,8,3,0,30,0,0,6,7,7,0,3,0,18,8,11,14,13,13,20,4,0,83,457,536,814,910,1008,775,204,21,4727,6,3,7,7,7,4,3,0,34,15,0,3,3,3,0,0,0,23,5,8,4,5,5,3,3,0,36,5,9,8,7,7,5,7,6,52,0,7,13,5,8,0,3,3,37,4,10,17
30603,67,153,175,269,306,77,8,1078,7,3,4,0,0,8,0,0,20,71,0,5,5,12,8,0,0,99,21,12,22,13,28,36,13,0,144,22,21,41,25,36,48,12,0,206,23,32,47,34,31,43,9,3,225,20,56,98,65,69,75,6,0,401,23,123,200,78,116,73,19,3,636,11,58,107,74,108,78,20,0,456,0,8,36,46,65,55,5,0,213,0,0,16,23,27,26,4,0,96,0,0,10,14,17,8,0,0,46,0,0,3,3,3,0,0,0,16,0,0,3,6,4,3,0,0,17,0,0,0,0,3,0,0,0,9,5,4,9,15,9,4,4,0,58,199,330,588,408,528,472,98,11,2632,0,0,0,3,0,0,3,0,13,5,3,0,0,0,0,0,0,6,0,4,3,0,0,0,3,0,14,0,0,3,0,4,3,3,5,19,0,0,4,3,3,0,3,0,18,0,3,7
30604,7,21,41,80,93,31,3,284,3,0,0,0,0,0,4,0,10,34,0,0,5,0,0,0,0,37,10,3,4,3,11,4,3,0,38,4,6,13,3,15,14,6,0,52,10,16,20,12,21,18,5,0,89,3,8,25,14,33,38,3,0,128,7,15,34,25,36,33,4,0,149,0,13,29,25,36,26,7,0,135,3,3,14,8,18,20,0,0,74,0,0,5,3,7,4,0,0,23,0,0,3,11,3,3,0,0,18,0,0,4,3,3,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,4,0,4,5,7,0,0,25,66,68,148,113,181,179,34,3,801,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,3
30605,38,102,148,221,218,72,12,821,3,0,4,4,5,6,0,0,26,107,8,9,7,9,11,3,0,150,28,13,13,14,23,30,8,0,131,20,17,14,25,26,39,12,3,162,18,12,28,16,41,47,12,4,186,15,51,54,55,71,63,24,3,336,21,81,111,82,70,75,25,0,461,9,61,106,49,75,60,14,0,369,0,12,37,43,41,33,3,0,173,0,0,8,7,17,17,4,0,63,0,3,3,10,3,8,0,0,33,0,0,3,0,3,3,0,0,12,0,0,3,0,3,0,0,0,12,0,0,3,0,0,0,0,0,5,11,5,8,6,13,8,4,0,54,232,271,405,330,408,409,107,13,2172,6,0,0,0,3,0,0,0,14,4,0,0,0,0,0,0,0,6,0,0,0,0,5,0,3,3,10,3,0,3,0,3,8,4,3,26,0,0,0,0,7,0,5,0,12,0,0,4
30701,161,511,510,621,474,120,8,2449,10,3,9,7,8,8,4,0,43,109,0,11,12,22,13,12,0,177,39,21,34,20,36,27,12,0,184,21,20,25,35,37,37,18,7,204,21,28,28,22,36,40,23,3,199,34,41,79,47,75,73,30,7,377,14,54,98,65,71,74,12,3,399,23,70,109,88,109,70,13,0,465,5,48,107,57,85,83,18,3,402,0,13,52,53,43,34,0,0,193,0,12,27,19,20,20,4,0,101,0,4,14,9,11,6,0,3,51,0,0,20,21,16,6,4,0,70,0,3,5,9,11,5,9,0,40,6,5,13,15,4,21,5,0,68,286,329,624,469,587,505,158,29,2991,0,0,3,3,4,0,3,0,17,10,0,0,0,0,0,0,0,12,4,3,0,0,7,0,4,0,17,0,3,0,3,0,8,3,3,21,3,0,0,4,7,5,3,5,24,0,3,3
30702,106,293,369,491,367,104,15,1775,14,3,4,4,0,5,0,0,31,101,10,13,12,13,11,6,0,162,38,15,17,24,33,23,12,4,166,23,24,18,37,47,28,19,0,191,22,20,26,29,44,34,11,0,194,28,44,61,59,67,44,21,4,327,43,93,131,94,122,89,19,3,587,32,99,176,162,175,100,24,0,764,8,35,112,130,102,70,15,0,477,0,18,43,41,33,28,3,0,164,0,8,17,12,17,7,7,0,58,3,3,9,5,3,0,0,0,23,0,5,3,3,9,0,3,0,20,0,3,4,4,3,3,0,0,17,8,8,4,3,16,16,4,3,59,309,387,638,615,687,461,140,22,3252,3,0,0,0,7,0,0,0,14,7,3,0,5,0,0,0,0,15,4,0,0,0,4,10,0,0,19,0,0,0,0,3,3,3,3,16,0,0,0,3,7,4,5,0,14,0,0,3
30703,63,164,208,319,293,86,4,1168,9,3,0,4,5,4,4,0,30,129,3,5,7,10,18,4,0,188,41,14,18,24,43,23,10,0,165,25,15,29,34,34,47,7,4,193,28,26,25,31,50,35,22,3,218,21,54,67,73,77,70,24,0,382,26,79,112,107,101,93,11,0,529,14,60,107,86,101,89,11,3,473,4,14,45,48,56,36,8,0,207,0,13,23,14,23,18,6,0,97,0,0,3,7,4,11,0,0,32,0,0,3,3,3,0,0,0,5,0,0,3,3,0,3,5,0,13,0,0,0,0,3,0,0,0,10,0,4,13,7,7,10,0,0,40,305,283,448,445,512,446,110,13,2576,5,0,0,0,0,3,0,0,9,4,0,0,0,0,3,0,0,12,3,0,0,0,7,3,6,0,23,0,0,6,0,0,6,5,3,19,0,4,0,0,5,6,0,6,26,4,4,3
30801,146,750,880,930,553,79,4,3366,3,3,5,3,3,0,0,0,14,78,10,14,15,3,8,0,0,130,17,16,16,19,15,9,3,0,101,17,19,24,17,15,15,8,3,127,18,19,25,25,25,35,4,0,147,12,33,23,32,36,35,5,0,176,17,43,56,36,46,24,12,0,232,7,43,56,46,51,36,0,3,234,6,38,41,32,24,36,9,0,176,3,9,27,9,19,10,4,3,94,0,3,20,7,17,8,3,0,51,0,3,9,10,3,7,0,0,32,0,0,12,11,15,3,0,0,38,0,0,3,6,9,0,0,0,18,9,3,6,0,12,6,4,0,38,184,246,335,257,295,228,58,13,1613,0,0,4,4,0,0,0,0,11,0,0,3,3,0,3,0,0,11,0,0,0,3,0,0,0,0,4,6,0,0,0,0,5,0,0,7,4,0,0,0,3,0,3,0,12,0,0,4
30803,208,563,576,765,641,130,9,2970,24,3,5,12,6,6,0,0,57,316,20,14,23,18,21,3,0,415,135,49,40,42,48,74,17,0,411,64,41,41,64,68,61,19,3,362,53,62,66,73,87,88,29,7,473,35,95,105,104,128,118,26,3,626,20,151,241,210,200,139,28,8,1006,15,90,225,232,199,124,26,0,908,6,46,143,151,126,92,10,3,571,3,10,48,45,62,48,4,0,217,0,0,34,31,23,22,0,0,109,0,0,8,16,19,14,3,0,63,0,0,14,19,16,11,3,0,59,0,3,11,8,12,5,3,0,36,18,8,19,19,22,12,6,3,105,695,593,1013,1043,1033,836,172,31,5420,7,5,3,0,6,3,0,0,21,11,3,0,3,4,0,0,3,26,3,0,5,0,3,9,0,3,24,3,3,0,3,4,0,3,8,31,3,3,3,3,4,9,0,0,30,0,3,8
30804,47,147,199,187,142,37,0,758,0,0,0,3,6,4,3,0,17,24,3,3,3,0,0,0,0,35,9,11,9,3,10,6,0,0,38,6,9,4,9,3,7,7,0,49,11,8,10,3,11,11,3,3,50,8,15,19,13,18,9,3,3,87,4,11,24,21,23,13,7,0,104,3,4,19,20,9,22,3,0,79,3,7,21,21,13,7,3,0,72,0,0,9,4,4,3,0,0,26,0,0,3,6,7,0,0,0,17,0,3,4,6,8,0,0,0,19,0,0,3,3,8,6,3,0,26,0,0,3,0,0,3,0,0,12,0,4,5,0,4,0,0,0,10,72,75,136,119,118,99,23,3,647,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
30805,176,623,760,908,671,101,0,3274,3,0,0,3,0,3,0,0,19,153,10,7,19,16,13,4,0,218,42,22,19,32,30,25,3,0,179,30,23,17,23,40,42,6,3,184,24,26,39,30,48,36,9,3,207,17,49,62,43,67,41,14,3,301,6,52,45,63,74,56,12,0,301,10,38,67,57,63,56,11,0,301,5,24,59,46,69,48,7,0,254,0,11,57,35,37,25,5,0,175,0,9,27,27,22,19,3,0,108,0,7,30,31,24,17,3,0,111,0,14,75,72,51,25,6,0,244,0,3,34,35,34,13,3,0,120,7,4,10,7,3,7,0,0,40,301,301,550,520,581,425,81,11,2762,0,0,0,0,0,0,3,0,9,6,0,0,0,0,0,0,0,14,3,0,3,4,0,3,3,0,20,0,0,3,3,0,4,0,0,19,0,3,0,0,0,6,4,0,14,5,8,4
30901,138,265,254,285,269,90,12,1387,10,3,7,3,3,3,0,0,27,234,24,6,5,11,13,4,0,297,89,65,48,19,30,28,0,0,281,26,66,84,36,38,44,15,0,319,33,87,115,39,46,45,29,0,405,27,84,113,80,104,75,26,3,511,19,82,131,100,116,83,29,0,561,4,44,98,89,77,67,14,0,392,0,15,66,68,61,58,13,0,279,0,6,16,24,32,15,3,0,109,0,5,22,19,18,8,3,0,67,0,6,11,24,4,8,0,0,55,0,4,11,9,8,3,3,0,39,0,0,3,0,3,3,0,0,10,14,7,8,9,11,7,5,0,56,463,505,740,518,559,480,133,15,3416,0,0,7,3,6,0,3,0,21,11,3,0,0,0,0,0,0,11,5,0,0,3,0,0,0,0,16,0,3,5,3,0,7,0,4,32,0,0,4,8,0,3,0,3,23,0,10,10
30902,58,113,145,171,137,41,5,709,5,0,4,0,3,0,0,0,15,120,10,0,12,11,3,0,0,150,43,31,25,7,15,22,10,0,154,15,38,28,13,27,27,4,0,157,15,26,27,26,21,48,10,6,174,10,33,44,39,65,61,31,0,289,3,27,41,40,78,73,22,0,288,3,22,40,54,63,46,14,0,246,0,3,32,26,38,39,11,0,142,3,0,12,8,14,7,0,0,45,0,0,4,5,8,3,0,0,27,0,0,0,6,8,4,0,0,17,0,0,0,3,4,3,0,0,14,0,0,0,3,3,7,0,0,10,3,3,3,4,10,5,3,0,35,230,200,261,247,356,347,103,7,1750,0,3,0,0,0,0,4,0,7,6,0,0,0,0,0,0,0,7,0,3,3,0,0,3,0,0,13,0,3,3,3,3,0,4,3,14,0,0,0,4,3,4,0,3,18,0,6,3
30903,81,163,175,251,174,71,4,959,9,0,0,0,3,0,0,0,18,118,9,3,4,3,3,0,0,144,45,18,15,17,16,9,3,0,128,26,19,24,27,27,28,16,5,168,18,22,32,14,18,33,14,3,158,14,58,38,44,49,49,17,0,271,3,28,57,57,66,56,16,0,278,7,18,56,57,56,45,14,0,256,0,13,34,44,37,20,4,0,155,0,3,24,24,16,3,0,0,75,0,4,10,9,12,3,0,0,43,0,0,0,12,0,3,0,0,18,0,0,8,4,14,0,0,0,23,0,0,0,3,3,0,0,0,6,0,0,0,3,11,3,0,0,22,245,202,311,318,325,262,92,7,1771,3,0,0,3,0,0,3,0,14,7,3,0,3,0,0,0,0,12,3,0,3,0,0,4,0,0,13,0,3,4,3,6,4,0,0,20,3,4,0,9,0,4,3,0,28,3,0,3
