SA3_CODE_2016,EAFW_18_TechFEI_NS,EAFW_18_TechFEI_Tot,EAFW_18_UniOTIs_FT,EAFW_18_UniOTIs_PT,EAFW_18_UniOTIs_NS,EAFW_18_UniOTIs_Tot,EAFW_18_Other,EAFW_18_NS,EAFW_18_Tot,EAFW_19_TechFEI_FT,EAFW_19_TechFEI_PT,EAFW_19_TechFEI_NS,EAFW_19_TechFEI_Tot,EAFW_19_UniOTIs_FT,EAFW_19_UniOTIs_PT,EAFW_19_UniOTIs_NS,EAFW_19_UniOTIs_Tot,EAFW_19_Other,EAFW_19_NS,EAFW_19_Tot,EAFW_20_24_TechFEI_FT,EAFW_20_24_TechFEI_PT,EAFW_20_24_TechFEI_NS,EAFW_20_24_TechFEI_Tot,EAFW_20_24_UniOTIs_FT,EAFW_20_24_UniOTIs_PT,EAFW_20_24_UniOTIs_NS,EAFW_20_24_UniOTIs_Tot,EAFW_20_24_Other,EAFW_20_24_NS,EAFW_20_24_Tot,EAFW_25_29_TechFEI_FT,EAFW_25_29_TechFEI_PT,EAFW_25_29_TechFEI_NS,EAFW_25_29_TechFEI_Tot,EAFW_25_29_UniOTIs_FT,EAFW_25_29_UniOTIs_PT,EAFW_25_29_UniOTIs_NS,EAFW_25_29_UniOTIs_Tot,EAFW_25_29_Other,EAFW_25_29_NS,EAFW_25_29_Tot,EAFW_30over_TechFEI_FT,EAFW_30over_TechFEI_PT,EAFW_30over_TechFEI_NS,EAFW_30over_TechFEI_Tot,EAFW_30over_UniOTIs_FT,EAFW_30over_UniOTIs_PT,EAFW_30over_UniOTIs_NS,EAFW_30over_UniOTIs_Tot,EAFW_30over_Other,EAFW_30over_NS,EAFW_30over_Tot,EAFW_Tot_TechFEI_FT,EAFW_Tot_TechFEI_PT,EAFW_Tot_TechFEI_NS,EAFW_Tot_TechFEI_Tot,EAFW_Tot_UniOTIs_FT,EAFW_Tot_UniOTIs_PT,EAFW_Tot_UniOTIs_NS,EAFW_Tot_UniOTIs_Tot,EAFW_Tot_Other,EAFW_Tot_NS,EAFW_Tot_Tot,Tot_16_TechFEI_FT,Tot_16_TechFEI_PT,Tot_16_TechFEI_NS,Tot_16_TechFEI_Tot,Tot_16_UniOTIs_FT,Tot_16_UniOTIs_PT,Tot_16_UniOTIs_NS,Tot_16_UniOTIs_Tot,Tot_16_Other,Tot_16_NS,Tot_16_Tot,Tot_17_TechFEI_FT,Tot_17_TechFEI_PT,Tot_17_TechFEI_NS,Tot_17_TechFEI_Tot,Tot_17_UniOTIs_FT,Tot_17_UniOTIs_PT,Tot_17_UniOTIs_NS,Tot_17_UniOTIs_Tot,Tot_17_Other,Tot_17_NS,Tot_17_Tot,Tot_18_TechFEI_FT,Tot_18_TechFEI_PT,Tot_18_TechFEI_NS,Tot_18_TechFEI_Tot,Tot_18_UniOTIs_FT,Tot_18_UniOTIs_PT,Tot_18_UniOTIs_NS,Tot_18_UniOTIs_Tot,Tot_18_Other,Tot_18_NS,Tot_18_Tot,Tot_19_TechFEI_FT,Tot_19_TechFEI_PT,Tot_19_TechFEI_NS,Tot_19_TechFEI_Tot,Tot_19_UniOTIs_FT,Tot_19_UniOTIs_PT,Tot_19_UniOTIs_NS,Tot_19_UniOTIs_Tot,Tot_19_Other,Tot_19_NS,Tot_19_Tot,Tot_20_24_TechFEI_FT,Tot_20_24_TechFEI_PT,Tot_20_24_TechFEI_NS,Tot_20_24_TechFEI_Tot,Tot_20_24_UniOTIs_FT,Tot_20_24_UniOTIs_PT,Tot_20_24_UniOTIs_NS,Tot_20_24_UniOTIs_Tot,Tot_20_24_Other,Tot_20_24_NS,Tot_20_24_Tot,Tot_25_29_TechFEI_FT,Tot_25_29_TechFEI_PT,Tot_25_29_TechFEI_NS,Tot_25_29_TechFEI_Tot,Tot_25_29_UniOTIs_FT,Tot_25_29_UniOTIs_PT,Tot_25_29_UniOTIs_NS,Tot_25_29_UniOTIs_Tot,Tot_25_29_Other,Tot_25_29_NS,Tot_25_29_Tot,Tot_30over_TechFEI_FT,Tot_30over_TechFEI_PT,Tot_30over_TechFEI_NS,Tot_30over_TechFEI_Tot,Tot_30over_UniOTIs_FT,Tot_30over_UniOTIs_PT,Tot_30over_UniOTIs_NS,Tot_30over_UniOTIs_Tot,Tot_30over_Other,Tot_30over_NS,Tot_30over_Tot,Tot_Tot_TechFEI_FT,Tot_Tot_TechFEI_PT,Tot_Tot_TechFEI_NS,Tot_Tot_TechFEI_Tot,Tot_Tot_UniOTIs_FT,Tot_Tot_UniOTIs_PT,Tot_Tot_UniOTIs_NS,Tot_Tot_UniOTIs_Tot,Tot_Tot_Other,Tot_Tot_NS,Tot_Tot_Tot
20402,0,0,5,0,0,5,12,0,20,0,0,0,3,11,0,0,11,0,0,11,5,3,0,6,30,0,0,33,0,3,43,3,0,0,5,5,0,0,8,0,0,16,0,7,0,3,0,8,0,7,3,24,38,12,11,0,26,53,10,0,57,49,30,166,5,3,0,10,0,0,0,0,196,3,210,9,5,0,15,0,0,0,0,183,3,197,11,25,0,46,17,0,0,20,104,0,171,16,31,0,47,52,3,0,56,12,0,112,36,78,0,115,154,42,0,197,17,13,337,17,43,0,59,27,38,0,65,15,14,146,18,128,3,147,36,188,0,228,79,174,633,107,314,4,424,285,274,4,561,603,213,1809
20403,0,0,3,0,0,0,13,0,19,4,0,0,3,13,0,0,13,0,0,11,9,3,0,11,33,0,0,33,0,4,48,0,8,0,8,3,3,0,9,5,4,20,3,16,0,16,7,17,0,28,7,29,82,14,35,0,42,54,23,0,79,64,42,231,0,6,0,6,0,0,0,0,278,5,284,12,11,0,25,0,0,0,0,297,8,330,17,59,0,76,19,3,0,18,152,11,257,35,73,0,103,67,5,0,76,19,11,206,135,190,6,329,249,77,0,328,68,25,744,38,89,0,132,70,87,0,161,47,21,360,49,300,3,350,79,394,3,478,157,255,1241,284,725,6,1020,478,581,3,1064,1014,325,3418
20501,0,3,0,0,0,3,3,0,6,0,0,0,3,10,0,0,10,0,3,13,0,0,0,3,18,3,0,27,0,0,32,0,0,0,3,5,3,0,8,0,3,12,0,4,0,4,3,5,0,10,3,25,41,3,4,0,15,36,16,0,53,25,35,121,6,9,0,12,0,0,0,0,141,4,156,5,11,0,15,3,0,0,3,179,4,201,18,19,0,36,46,3,0,48,121,4,209,11,38,4,50,85,12,0,97,3,3,160,40,78,0,113,305,59,0,367,11,11,507,7,49,0,58,57,54,0,115,16,8,199,23,110,0,126,61,176,4,241,86,136,594,110,305,3,419,560,303,5,870,564,175,2028
20502,0,0,0,0,0,0,11,0,11,0,0,0,3,3,0,0,4,0,0,7,0,3,0,3,10,0,0,9,0,3,21,0,0,0,0,0,7,0,8,0,0,8,0,7,0,7,0,6,0,11,8,25,47,0,17,0,19,13,13,0,28,48,30,131,4,0,0,9,0,0,0,0,123,3,138,7,9,0,13,0,0,0,0,178,10,199,7,20,0,26,5,3,0,8,95,8,139,7,18,0,30,5,0,0,10,3,4,45,20,63,0,86,56,23,0,81,13,19,201,9,29,0,36,18,45,0,64,16,11,124,22,130,0,156,35,175,0,216,69,202,646,72,280,4,356,113,254,0,368,510,267,1502
20503,0,3,3,0,0,3,11,0,17,0,0,0,3,9,0,0,11,0,0,10,7,4,0,9,19,0,0,22,3,5,37,0,3,0,10,0,4,0,12,7,5,28,0,9,0,12,5,17,0,19,4,35,69,11,21,0,31,43,26,0,68,73,52,217,4,5,0,6,0,0,0,0,204,8,220,0,17,0,14,0,0,0,0,205,7,227,14,23,0,44,26,3,0,28,134,12,214,15,39,0,50,57,7,0,59,11,4,128,32,102,0,129,190,29,0,222,33,18,406,11,47,4,61,33,51,0,77,23,19,182,33,153,0,187,50,223,4,272,86,228,766,108,385,5,493,349,308,4,662,687,299,2151
20504,0,0,5,0,0,5,12,3,18,3,0,0,3,10,0,0,10,0,0,10,3,11,0,14,24,3,0,26,0,4,48,0,5,0,6,11,3,0,11,0,7,26,3,20,0,27,8,17,0,29,10,29,85,13,37,0,46,52,26,0,82,63,41,234,4,3,0,7,0,3,0,3,263,7,278,16,14,0,30,3,0,0,3,290,5,330,10,35,0,43,48,5,0,53,119,6,226,17,59,0,81,97,12,0,109,23,6,213,46,169,0,218,352,106,0,458,32,21,732,17,69,0,85,79,94,0,166,28,31,316,33,209,0,247,103,354,0,458,142,214,1052,156,553,6,719,672,570,0,1245,893,288,3145
20505,0,3,8,0,0,8,8,0,16,0,0,0,0,3,0,0,3,0,0,9,0,0,0,3,14,3,0,14,5,3,26,0,0,0,0,0,5,0,4,6,3,20,8,7,0,13,0,14,0,11,7,20,48,8,13,0,20,21,19,0,39,43,28,136,4,3,0,5,0,0,0,0,147,9,161,4,13,0,13,0,0,0,4,179,8,197,3,21,0,24,15,3,0,23,96,4,149,8,33,0,38,36,5,0,40,3,8,85,20,71,0,84,110,45,0,160,23,19,289,4,42,0,51,19,53,0,72,31,14,165,24,112,3,138,33,193,3,232,96,172,646,65,288,5,357,218,300,3,528,574,236,1699
20601,0,0,6,0,0,6,4,5,11,0,3,0,3,13,0,0,13,0,0,14,3,0,0,3,47,3,0,49,3,0,53,3,3,0,8,16,5,0,20,0,0,32,3,5,0,9,12,16,0,30,16,20,70,12,10,0,16,92,24,0,115,38,33,194,3,0,0,5,0,0,0,0,118,3,129,5,8,0,12,0,0,0,0,127,0,133,6,4,0,11,83,0,0,82,50,4,147,15,17,0,33,164,7,0,175,5,3,213,89,84,5,177,833,117,0,952,54,22,1212,82,87,0,173,303,138,0,442,85,18,723,81,173,5,257,194,384,3,580,181,163,1187,279,376,7,667,1580,651,5,2233,628,216,3735
20602,0,0,3,0,0,3,0,0,7,0,0,0,0,3,0,0,3,0,0,3,3,0,0,3,24,5,0,36,3,0,35,0,0,0,0,8,4,0,12,0,3,17,0,5,0,5,9,10,0,22,9,8,47,3,11,0,14,48,17,0,66,17,13,116,0,0,0,0,0,0,0,0,73,0,76,0,3,0,5,0,0,0,0,80,3,97,7,10,0,15,39,3,0,40,39,0,95,12,15,0,27,84,5,0,87,8,5,124,61,72,0,129,466,61,0,531,19,10,690,45,64,0,106,153,63,0,211,40,12,375,48,112,0,155,136,202,0,335,106,63,656,169,272,0,448,878,327,4,1209,371,95,2121
20603,0,0,3,0,0,3,4,0,6,0,0,0,0,8,0,0,8,0,0,9,3,3,0,7,46,4,0,48,0,0,54,0,0,0,0,11,0,0,15,4,0,25,3,4,0,7,3,6,3,13,8,15,43,11,4,0,17,70,11,3,81,47,16,160,3,0,0,4,0,0,0,0,169,3,175,3,5,0,8,0,0,0,0,176,3,186,13,8,0,21,106,3,0,116,93,4,227,16,19,0,38,203,15,0,219,22,4,277,66,77,3,151,775,98,0,868,54,22,1092,46,63,0,106,186,89,0,278,46,18,445,55,112,0,166,118,265,3,382,158,117,829,199,291,8,486,1392,468,7,1864,708,172,3231
20604,0,23,73,0,0,76,39,3,135,12,4,0,21,188,9,0,193,10,3,229,51,40,0,89,721,94,3,818,37,44,991,42,45,3,82,231,110,8,348,70,55,549,54,84,3,143,167,410,0,571,129,224,1067,167,178,4,355,1377,622,8,2010,417,345,3119,10,11,0,26,0,0,0,4,715,24,764,26,33,0,58,35,5,0,45,753,22,878,118,86,0,200,837,40,0,880,437,17,1537,168,130,3,297,1990,129,3,2125,110,32,2564,911,742,4,1659,10829,2248,38,13122,812,238,15826,848,920,9,1772,4219,3585,18,7831,1141,304,11044,861,1836,22,2716,2981,8679,72,11729,2627,1653,18718,2934,3758,35,6722,20891,14694,134,35723,6598,2287,51330
20605,0,0,15,0,0,15,12,0,25,0,0,0,3,33,3,0,34,0,4,46,13,12,0,23,113,9,0,125,7,7,162,5,8,0,15,31,22,0,50,11,9,83,0,26,0,30,26,54,3,81,27,42,181,18,45,3,64,217,88,3,312,88,64,525,4,0,0,5,0,0,0,0,152,3,158,5,6,0,15,6,0,0,6,166,7,185,17,25,0,43,151,3,0,152,94,3,295,40,55,0,99,359,27,0,387,34,11,532,234,260,3,501,2054,419,6,2472,179,57,3204,176,258,0,437,733,545,8,1285,265,49,2034,232,557,8,790,474,1286,9,1777,640,368,3579,708,1160,12,1881,3770,2289,25,6085,1532,495,9990
20606,0,0,0,0,0,0,3,0,10,3,4,0,5,17,0,0,19,0,0,23,3,3,0,3,93,15,0,104,3,3,119,0,0,0,0,26,11,0,34,7,3,47,4,3,0,3,5,10,0,20,9,17,49,12,14,0,23,148,32,0,183,30,27,260,3,0,0,3,0,0,0,0,90,0,92,0,4,0,4,5,0,0,5,107,0,119,10,14,0,27,149,6,0,155,46,0,228,19,26,0,42,303,18,0,317,21,3,379,134,111,0,246,1612,265,3,1874,83,32,2235,104,123,0,223,456,239,5,703,114,23,1067,122,187,0,313,230,436,6,668,234,159,1375,390,467,3,861,2750,962,15,3727,700,220,5502
20607,0,3,8,0,0,14,5,0,23,3,0,0,4,27,3,0,26,0,0,33,17,9,0,19,146,15,0,162,5,10,194,11,8,0,16,62,16,0,83,11,5,121,9,22,0,36,30,62,0,92,24,29,180,42,44,0,84,272,99,0,378,73,50,585,0,0,0,0,3,0,0,4,185,4,191,8,11,0,16,8,0,0,8,170,3,192,21,26,0,52,175,13,0,187,101,8,343,48,45,3,97,445,24,0,468,20,5,591,229,197,0,421,2426,502,11,2935,147,74,3574,207,251,0,461,1072,757,9,1836,205,55,2556,206,484,10,705,613,1451,3,2070,500,322,3592,711,1018,13,1741,4740,2746,18,7504,1320,467,11039
20701,0,3,21,0,0,19,9,0,33,3,0,0,3,34,6,0,37,3,0,45,10,7,0,16,171,18,3,186,8,8,221,4,8,0,11,34,11,0,42,3,3,68,4,15,0,23,39,43,0,82,12,39,155,30,35,0,59,300,75,3,377,85,55,573,3,3,0,5,3,0,0,3,390,9,406,3,5,0,6,7,0,0,7,413,5,436,17,17,0,33,381,18,0,395,186,4,618,34,40,0,74,695,26,0,726,21,5,825,179,199,0,388,2804,398,4,3211,120,48,3765,128,208,0,337,674,439,0,1111,161,45,1651,163,430,0,599,530,1216,16,1760,474,307,3135,527,904,5,1435,5101,2101,22,7216,1762,424,10843
20702,0,0,12,3,0,14,5,0,17,0,0,0,0,11,4,0,14,0,0,13,0,6,0,10,62,11,0,77,0,4,90,3,4,0,7,14,5,0,18,5,3,31,4,6,0,8,6,8,0,15,3,15,46,11,19,0,26,107,28,0,137,31,19,216,3,0,0,3,0,0,0,0,218,4,232,8,3,0,12,4,0,0,3,274,10,301,17,11,0,25,216,18,0,231,140,3,401,30,29,0,61,430,28,4,456,12,5,536,84,99,3,185,1352,171,8,1531,61,25,1807,59,73,0,127,272,106,0,380,42,15,563,66,171,0,241,141,224,3,366,205,120,929,258,387,3,649,2419,540,15,2979,958,185,4765
20703,0,3,12,0,0,12,8,0,22,0,0,0,7,14,0,0,18,0,3,26,5,4,0,11,97,9,0,114,0,0,127,6,6,0,9,28,7,0,30,0,3,45,7,9,0,21,23,47,0,70,24,17,136,20,24,0,47,172,70,0,240,72,27,384,0,0,0,0,0,0,0,0,274,8,284,7,4,0,13,3,0,0,3,289,3,311,19,19,0,42,186,5,0,196,132,6,368,33,28,0,61,369,29,0,397,12,4,471,106,158,0,263,1412,221,4,1638,64,25,1989,72,121,0,198,452,318,5,773,100,27,1097,123,317,4,443,365,856,6,1231,363,161,2192,361,652,9,1019,2782,1432,19,4234,1240,225,6713
20801,0,0,12,0,0,12,3,0,13,0,4,0,4,19,0,0,19,3,0,24,4,4,0,8,58,9,0,70,0,0,79,0,0,0,0,7,3,0,12,3,3,26,6,9,0,16,6,11,0,15,6,18,51,13,17,0,32,105,20,0,127,53,22,224,3,0,0,3,0,0,0,0,210,0,213,0,5,0,4,3,0,0,3,245,0,254,7,17,0,21,141,14,0,152,108,5,280,27,30,0,58,326,20,6,346,10,9,426,87,122,0,210,1125,151,8,1283,71,22,1588,53,63,0,120,249,100,0,348,63,20,552,94,187,0,281,154,338,3,494,217,136,1125,265,424,3,692,1993,626,15,2631,927,192,4438
20802,0,3,8,0,0,8,10,0,22,0,3,0,5,18,4,0,17,0,0,21,4,5,0,12,84,7,0,92,4,3,109,5,8,0,18,16,11,0,22,7,3,53,5,6,3,19,9,29,0,44,11,18,96,21,24,5,47,138,47,0,184,65,31,334,3,0,0,6,0,0,0,0,296,6,304,4,4,0,9,3,0,0,3,263,5,283,16,17,0,36,159,3,0,166,144,3,344,32,27,0,66,323,16,0,341,7,11,419,119,128,3,250,1471,192,5,1664,75,18,2002,83,99,0,185,373,166,0,539,85,26,833,120,258,3,390,278,574,4,856,314,187,1745,381,538,10,927,2613,948,16,3571,1174,253,5933
20803,0,3,14,0,0,14,6,3,29,0,3,0,3,21,0,0,23,0,0,24,12,10,0,24,99,16,3,122,4,9,155,0,7,0,10,13,11,0,28,4,8,41,5,20,0,25,9,24,0,32,22,42,115,19,40,0,59,157,47,4,209,103,56,436,3,4,0,9,0,0,0,0,493,6,500,15,13,0,24,14,0,0,14,548,10,587,41,56,0,93,283,7,0,288,276,11,667,69,76,3,148,526,30,5,565,29,4,741,205,299,3,506,1782,290,9,2079,120,47,2755,85,198,0,279,307,190,0,502,89,37,909,137,446,9,587,216,557,5,782,398,332,2094,556,1081,11,1649,3114,1087,17,4223,1947,441,8259
20804,0,0,5,0,0,5,4,0,7,0,3,0,3,13,3,0,15,0,0,14,4,0,0,3,80,3,0,83,3,5,99,3,0,0,4,21,0,0,21,7,4,37,4,6,0,11,7,14,0,22,4,6,44,9,12,0,26,130,22,0,147,37,15,226,3,0,0,4,0,0,0,0,168,3,174,0,0,0,3,0,0,0,0,154,3,155,11,9,0,20,156,5,0,166,67,0,256,19,24,0,42,311,20,0,330,7,3,383,90,69,0,157,1494,217,5,1713,39,16,1927,60,45,0,105,310,150,0,464,53,14,628,53,112,0,170,123,282,5,408,132,79,791,243,252,3,500,2395,666,15,3076,626,120,4318
20901,0,3,5,0,0,5,12,4,24,0,3,0,3,18,0,0,18,0,0,19,3,5,0,7,66,7,0,70,3,0,82,3,4,0,10,16,10,0,26,3,3,43,9,16,0,23,9,40,0,47,8,27,110,16,32,0,50,109,54,0,162,51,34,301,7,0,0,7,0,0,0,0,332,3,337,9,13,0,15,3,0,0,3,391,7,414,25,17,0,46,157,3,0,167,213,3,431,34,46,0,83,331,9,0,344,21,0,447,101,170,0,266,1197,186,0,1381,54,22,1726,31,93,0,127,286,222,0,508,74,28,744,75,231,0,302,230,645,3,881,246,220,1652,280,572,4,853,2208,1067,4,3282,1328,284,5750
20902,0,0,14,0,0,11,6,0,21,4,0,0,4,21,0,0,21,0,3,26,3,3,0,4,85,5,0,93,8,0,106,6,3,0,12,24,7,0,34,9,8,59,0,15,0,20,15,27,0,42,19,20,96,18,19,0,41,159,40,0,195,79,35,349,8,0,0,8,0,0,0,3,276,9,293,5,3,0,15,3,0,0,3,278,11,306,19,18,0,45,151,13,0,162,122,11,339,33,28,0,64,329,17,0,352,10,10,435,104,122,4,227,1249,151,3,1403,68,24,1726,70,65,0,140,407,153,3,559,76,27,809,94,226,4,325,308,537,10,851,213,219,1608,333,472,13,816,2450,877,21,3338,1051,309,5516
20903,0,0,0,0,0,0,6,0,4,0,0,0,0,3,0,0,4,3,0,10,0,9,3,7,26,6,0,28,0,0,40,0,0,0,0,5,0,0,5,0,0,10,3,3,0,9,0,9,0,7,3,12,33,5,9,3,21,40,12,0,52,30,15,113,0,0,0,0,0,0,0,0,223,6,229,7,6,0,11,0,0,0,0,265,0,280,6,21,0,25,79,4,0,79,131,3,238,22,26,0,49,142,5,0,149,9,3,208,39,97,3,138,461,69,0,531,24,8,701,12,32,0,43,70,39,0,114,12,9,172,22,92,0,114,60,131,3,190,76,76,455,108,272,3,388,807,247,3,1060,738,101,2283
20904,0,8,22,3,0,22,20,3,48,3,3,0,5,23,0,0,23,3,0,40,8,5,0,15,103,14,0,119,5,4,148,7,7,0,8,23,10,3,31,8,13,69,3,12,0,22,17,22,0,42,22,41,123,31,32,3,64,188,51,4,245,136,69,512,8,0,0,8,3,0,0,0,536,7,561,21,14,0,39,6,4,0,9,613,15,673,46,48,4,89,247,21,0,266,278,18,653,67,80,0,140,448,39,0,490,36,11,679,178,258,3,443,1585,238,9,1835,110,53,2434,71,141,3,215,358,232,4,588,98,50,953,92,367,9,465,322,656,3,980,390,359,2189,478,897,16,1398,2963,1184,18,4161,2058,521,8142
21001,0,3,10,0,0,10,9,0,18,0,0,0,0,11,3,0,10,0,0,13,3,3,0,5,48,6,0,59,3,0,65,0,4,0,4,9,4,0,12,3,0,25,4,8,0,10,5,21,0,29,13,26,72,5,15,0,21,85,31,0,118,45,32,218,0,0,0,4,0,0,0,0,210,3,224,3,7,0,14,3,0,0,0,211,4,231,12,36,0,52,136,5,0,144,111,0,312,27,41,0,70,227,16,0,239,10,9,324,51,195,0,248,729,134,3,872,58,34,1216,39,85,4,127,157,92,0,252,57,25,459,43,176,0,219,112,282,4,397,177,199,996,181,549,4,733,1368,536,3,1913,837,274,3757
21002,0,0,0,0,0,0,4,0,10,0,0,0,0,3,0,0,3,0,0,3,0,4,0,4,15,0,0,15,0,0,24,0,0,0,0,4,3,0,4,0,0,3,0,0,0,0,4,3,0,7,4,16,27,0,7,0,11,24,8,0,33,26,13,81,0,3,0,3,0,0,0,0,101,0,100,4,0,0,4,3,0,0,3,106,9,122,5,15,0,17,33,4,0,36,53,0,103,5,23,0,29,67,3,0,70,3,0,99,14,52,0,67,163,23,0,187,8,6,268,6,20,0,19,20,18,0,40,4,4,73,5,38,0,46,22,72,0,96,45,62,253,39,138,0,184,304,127,0,431,323,83,1017
21003,0,0,3,0,0,3,7,0,7,0,0,0,0,7,0,0,7,0,0,7,0,0,0,0,15,3,0,22,0,3,29,0,0,0,0,4,0,0,4,7,0,12,3,6,0,9,4,7,0,10,4,15,33,7,8,0,14,30,10,0,41,24,18,101,3,0,0,5,0,0,0,0,84,0,92,3,3,0,10,0,0,0,0,76,4,85,3,10,0,19,43,3,0,46,39,3,97,13,18,0,33,61,10,0,72,3,6,111,42,71,3,116,355,63,0,421,27,11,573,30,36,0,65,134,55,0,190,39,7,298,58,119,4,181,109,145,6,256,143,95,677,150,267,4,422,704,272,9,978,407,128,1939
21004,0,0,3,0,0,4,3,0,5,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,16,0,0,15,0,0,22,0,0,0,0,0,3,0,4,0,0,3,0,0,0,3,3,3,0,3,3,7,19,6,3,0,8,22,7,0,34,21,10,66,0,0,0,3,0,0,0,0,120,3,128,7,5,0,10,0,0,0,0,162,3,175,3,10,0,15,49,3,0,53,69,0,136,12,14,0,17,86,13,0,101,6,3,129,20,58,0,76,244,43,0,294,15,5,389,7,14,0,13,29,33,0,61,9,0,92,10,53,0,70,48,71,0,118,65,34,278,56,162,0,212,461,164,0,623,443,54,1334
21005,0,4,6,0,0,6,25,0,31,3,3,0,8,20,0,0,20,0,0,27,15,15,0,31,90,21,0,105,10,11,162,7,13,0,20,30,11,0,35,12,11,77,9,20,0,29,19,34,0,55,28,69,178,35,54,0,85,157,69,0,221,140,94,543,0,5,0,11,0,0,0,0,385,8,406,10,7,0,24,6,0,0,5,407,15,447,36,43,0,77,191,12,0,198,172,10,461,46,69,0,118,319,30,0,349,34,7,506,182,291,3,479,1298,259,9,1562,157,67,2262,95,162,0,257,380,242,3,627,143,71,1104,136,436,9,582,283,644,9,937,531,516,2559,505,1020,16,1539,2475,1184,20,3684,1829,693,7743
21101,0,9,5,0,0,5,11,0,25,3,3,0,3,31,4,0,37,3,3,41,11,14,0,30,78,11,0,97,3,9,139,9,10,0,14,15,15,0,29,3,10,56,3,13,0,19,10,24,0,35,26,37,122,29,45,3,76,141,59,0,202,124,60,467,15,6,0,16,0,0,0,0,621,9,646,11,15,0,28,3,3,0,7,646,9,692,52,54,0,107,244,15,0,259,327,12,714,58,100,0,160,471,35,4,508,31,4,705,190,347,6,542,1595,269,4,1870,93,59,2565,79,163,0,245,308,228,0,529,100,39,919,118,436,5,557,224,609,11,847,418,313,2124,519,1122,13,1658,2846,1155,23,4020,2236,451,8363
21102,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,3,0,0,4,4,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,3,9,7,0,0,5,12,3,0,13,4,4,32,0,0,0,0,0,0,0,0,37,0,34,0,5,0,5,0,0,0,0,44,0,45,3,4,0,11,17,0,0,22,23,0,53,3,14,0,19,37,3,0,38,0,0,59,5,27,0,36,127,19,0,146,6,0,189,3,12,0,15,24,7,0,34,0,0,51,9,27,0,35,21,46,0,70,30,17,150,29,89,3,122,239,76,0,318,136,23,595
21103,0,3,10,0,0,9,7,3,21,3,0,0,3,18,0,0,18,0,0,24,5,7,0,15,56,11,0,68,7,0,99,10,6,0,14,14,3,0,16,9,0,32,0,15,0,20,8,27,0,34,5,33,91,20,33,0,57,101,41,0,146,88,40,333,9,5,0,13,3,0,0,3,386,3,405,5,13,0,25,3,0,0,7,431,7,466,35,39,0,69,150,9,0,154,220,10,460,50,84,0,125,340,29,0,365,25,10,524,141,245,0,389,1135,215,4,1352,82,25,1849,64,113,0,176,222,158,3,382,67,15,637,64,322,5,395,136,484,4,631,272,242,1536,367,816,6,1195,1985,892,12,2889,1473,315,5874
21104,0,3,3,0,0,3,10,0,17,0,0,0,0,21,0,0,21,3,0,23,0,0,0,3,46,6,0,52,0,4,58,0,0,0,0,4,8,0,14,0,3,17,3,9,0,10,8,9,0,15,8,11,40,6,6,0,18,84,22,0,107,44,12,181,0,5,0,4,0,0,0,0,222,3,231,0,0,0,9,0,0,0,0,244,3,255,17,10,0,27,113,9,0,124,118,4,277,29,20,0,43,241,14,0,251,14,3,308,57,93,0,158,736,101,0,842,35,19,1055,41,41,0,81,154,89,0,243,39,19,375,44,179,4,225,104,237,4,346,161,93,829,191,347,8,541,1351,450,6,1807,832,144,3325
21105,0,5,0,0,0,7,28,0,37,7,7,0,13,4,0,0,4,0,3,18,9,9,0,14,60,9,0,71,3,4,97,3,0,0,4,8,8,0,21,6,0,32,5,18,0,16,16,22,0,38,15,36,103,22,44,0,65,93,46,3,132,108,49,348,14,4,0,18,0,0,0,0,531,8,558,14,36,0,49,3,0,0,3,530,15,585,33,72,0,104,115,13,0,127,334,11,576,42,102,0,145,290,24,0,317,23,10,491,99,265,4,369,847,163,4,1019,49,31,1465,33,104,0,137,139,95,0,234,44,28,444,54,313,5,367,142,366,3,518,257,268,1412,284,896,14,1190,1534,664,7,2211,1768,364,5533
21201,0,7,0,0,0,0,14,0,20,3,0,0,3,3,0,0,7,0,0,15,4,3,0,8,25,9,0,37,0,6,48,0,3,0,3,6,3,0,10,0,3,20,0,6,0,5,7,14,0,19,10,24,64,8,18,0,26,51,25,0,79,71,39,210,4,7,0,9,0,0,0,0,319,4,333,19,22,4,35,4,0,0,4,318,13,368,19,40,0,61,68,3,0,75,174,6,312,30,56,0,83,143,20,3,164,7,3,262,67,145,0,213,503,85,3,594,48,18,870,21,71,0,97,88,67,0,147,23,16,278,41,157,4,202,89,239,0,330,164,148,846,197,501,9,708,895,409,5,1315,1049,206,3275
21202,0,3,6,0,0,6,14,0,23,9,4,0,10,13,3,0,14,3,3,29,9,12,0,25,56,11,0,64,3,6,93,3,0,0,3,8,3,0,11,3,3,25,7,14,0,16,10,19,0,27,19,36,100,31,32,0,66,91,33,0,124,81,47,315,7,4,0,11,0,0,0,0,391,0,413,18,13,0,31,3,0,0,3,417,7,455,34,41,0,72,148,8,0,152,173,7,412,45,69,0,117,266,32,0,298,26,3,447,112,219,0,333,976,163,0,1137,58,27,1553,29,90,3,124,158,140,0,297,56,18,501,76,248,3,326,164,416,3,583,259,206,1375,322,690,4,1017,1719,752,3,2476,1387,276,5153
